actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
354,PT09M53.00S,2026-04-13T01:52:18.8Z,3,REGULAR,rebound,defensive,[],1642272,,,1610612760,57,75,2026-04-13T01:52:20Z,3440000,False,,,0,,J. McCain REBOUND (Off:0 Def:3),[1642272],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,,,McCain,J. McCain,353.0,3.0,3.0,0.0,,,,,,,,,,,,,,
355,PT09M44.00S,2026-04-13T01:52:27.4Z,3,REGULAR,turnover,lost ball,[],1642272,,,1610612760,57,75,2026-04-13T01:52:32Z,3450000,False,,,0,,J. McCain lost ball TURNOVER (1 TO),"[1642272, 1642853]",1610612760.0,OKC,,,,,,,Mid-Range,8-16 Center,,,McCain,J. McCain,,,,,,,,,,,,1.0,,,,,Fleming,1642853.0
356,PT09M44.00S,2026-04-13T01:52:27.4Z,3,REGULAR,steal,,[],1642853,,,1610612756,57,75,2026-04-13T01:52:29Z,3460000,False,,,0,,R. Fleming STEAL (1 STL),[1642853],1610612756.0,PHX,,,,,,,Mid-Range,8-16 Center,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
357,PT09M40.00S,2026-04-13T01:52:32.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631123,5.075558475689881,43.38235294117647,1610612756,57,77,2026-04-13T01:52:37Z,3470000,False,33.0,-5.0,1,left,J. Bouyea running finger roll Layup (18 PTS),[1631123],1610612756.0,PHX,running finger roll,,,,,,Restricted Area,0-8 Center,3.34,Made,Bouyea,J. Bouyea,,,,,18.0,,,,,,,,,,,,,
358,PT09M23.00S,2026-04-13T01:52:48.7Z,3,REGULAR,3pt,Jump Shot,[],1642260,78.66294349540078,90.93137254901961,1610612760,60,77,2026-04-13T01:52:52Z,3480000,False,205.0,148.0,1,right,N. Topić 25' 3PT  (13 PTS) (J. McCain 1 AST),"[1642260, 1642272]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,25.27,Made,Topić,N. Topić,,,,,13.0,J. McCain,1642272.0,1.0,,,,,,,,,,
360,PT09M04.00S,2026-04-13T01:53:07.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,17.559132720105126,47.30392156862745,1610612756,60,77,2026-04-13T01:53:14Z,3500000,False,13.0,113.0,1,left,MISS A. Coffey 11' turnaround Shot,[1629599],1610612756.0,PHX,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,11.34,Missed,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
361,PT09M00.00S,2026-04-13T01:53:11.8Z,3,REGULAR,rebound,defensive,[],1642260,,,1610612760,60,77,2026-04-13T01:55:29Z,3510000,False,,,0,,N. Topić REBOUND (Off:1 Def:1),[1642260],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,Topić,N. Topić,360.0,2.0,1.0,1.0,,,,,,,,,,,,,,
362,PT08M55.00S,2026-04-13T01:53:16.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1642260,85.49605781865965,46.81372549019608,1610612760,60,77,2026-04-13T01:53:25Z,3520000,False,-16.0,84.0,1,right,MISS N. Topić 8' running pullup Shot,[1642260],1610612760.0,OKC,running pullup,,,,,,In The Paint (Non-RA),8-16 Center,8.53,Missed,Topić,N. Topić,,,,,,,,,,,,,,,,,,
363,PT08M53.00S,2026-04-13T01:53:18.7Z,3,REGULAR,rebound,defensive,[],1642346,,,1610612756,60,77,2026-04-13T01:53:25Z,3530000,False,,,0,,R. Dunn REBOUND (Off:1 Def:8),[1642346],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,Dunn,R. Dunn,362.0,9.0,8.0,1.0,,,,,,,,,,,,,,
364,PT08M49.00S,2026-04-13T01:53:23.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642346,5.732588699080158,53.431372549019606,1610612756,60,77,2026-04-13T01:53:32Z,3540000,False,-17.0,1.0,1,left,MISS R. Dunn running Layup,[1642346],1610612756.0,PHX,running,,,,,,Restricted Area,0-8 Center,1.73,Missed,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,
365,PT08M49.00S,2026-04-13T01:53:23.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,60,77,2026-04-13T01:53:32Z,3550000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,,364.0,,,,,,,,,,,,,,,,,
366,PT08M49.00S,2026-04-13T01:53:30.4Z,3,REGULAR,foul,personal,[],1642260,,,1610612756,60,77,2026-04-13T01:53:42Z,3560000,False,,,0,,N. Topić loose ball personal FOUL (2 PF),"[1642260, 1642863]",1610612760.0,OKC,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Topić,N. Topić,,,,,,,,,,,1662.0,,2.0,0.0,Maluach,1642863.0,,
368,PT08M39.00S,2026-04-13T01:53:51.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1642346,15.982260183968464,67.40196078431373,1610612756,60,77,2026-04-13T01:53:58Z,3580000,False,-87.0,98.0,1,left,MISS R. Dunn 13' pullup Shot,[1642346],1610612756.0,PHX,pullup,,,,,,Mid-Range,8-16 Left,13.08,Missed,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,
369,PT08M33.00S,2026-04-13T01:53:57.4Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,60,77,2026-04-13T01:53:58Z,3590000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Left,,,Dort,L. Dort,368.0,1.0,1.0,0.0,,,,,,,,,,,,,,
370,PT08M24.00S,2026-04-13T01:54:05.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642382,94.56307490144546,54.166666666666664,1610612760,60,77,2026-04-13T01:54:10Z,3600000,False,21.0,-1.0,1,right,MISS B. Carlson cutting DUNK - blocked,"[1642382, 1642863]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,2.08,Missed,Carlson,B. Carlson,,,,,,,,,Maluach,1642863.0,,,,,,,,
371,PT08M24.00S,2026-04-13T01:54:05.9Z,3,REGULAR,block,,[],1642863,,,1610612760,60,77,2026-04-13T01:54:07Z,3610000,False,,,0,,K. Maluach BLOCK (2 BLK),[1642863],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
372,PT08M22.00S,2026-04-13T01:54:07.9Z,3,REGULAR,rebound,defensive,[],1631123,,,1610612756,60,77,2026-04-13T01:54:10Z,3620000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:3),[1631123],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Bouyea,J. Bouyea,370.0,3.0,3.0,0.0,,,,,,,,,,,,,,
373,PT08M20.00S,2026-04-13T01:54:11.1Z,3,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612756,60,77,2026-04-13T01:54:20Z,3630000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Bouyea 2 FT),"[1630598, 1631123]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,Wiggins,A. Wiggins,,,,,,,,,,,201639.0,,1.0,0.0,Bouyea,1631123.0,,
375,PT08M20.00S,2026-04-13T01:54:38.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631123,,,1610612756,60,77,2026-04-13T01:54:54Z,3650000,False,,,0,,MISS J. Bouyea Free Throw 1 of 2,[1631123],1610612756.0,PHX,,,,,,,,,,Missed,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
376,PT08M20.00S,2026-04-13T01:54:38.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,60,77,2026-04-13T01:54:54Z,3660000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,375.0,,,,,,,,,,,,,,,,,
377,PT08M20.00S,2026-04-13T01:54:40.3Z,3,REGULAR,substitution,out,[],1629652,,,1610612756,60,77,2026-04-13T01:54:50Z,3670000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
378,PT08M20.00S,2026-04-13T01:54:40.3Z,3,REGULAR,substitution,in,[],1629026,,,1610612756,60,77,2026-04-13T01:54:50Z,3680000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
379,PT08M20.00S,2026-04-13T01:54:38.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631123,,,1610612756,60,77,2026-04-13T01:54:54Z,3690000,False,,,0,,MISS J. Bouyea Free Throw 2 of 2,[1631123],1610612756.0,PHX,,,,,,,,,,Missed,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
380,PT08M18.00S,2026-04-13T01:54:40.3Z,3,REGULAR,rebound,defensive,[],1642382,,,1610612760,60,77,2026-04-13T01:54:54Z,3700000,False,,,0,,B. Carlson REBOUND (Off:1 Def:5),[1642382],1610612760.0,OKC,,,,,,,,,,,Carlson,B. Carlson,379.0,6.0,5.0,1.0,,,,,,,,,,,,,,
381,PT08M10.00S,2026-04-13T01:55:00.5Z,3,REGULAR,3pt,Jump Shot,[],1642382,66.70499342969777,47.549019607843135,1610612760,63,77,2026-04-13T01:55:04Z,3710000,False,-12.0,260.0,1,right,B. Carlson 26' 3PT  (11 PTS) (N. Topić 8 AST),"[1642382, 1642260]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,26.08,Made,Carlson,B. Carlson,,,,,11.0,N. Topić,1642260.0,8.0,,,,,,,,,,
383,PT08M09.00S,2026-04-13T01:55:10.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,63,77,2026-04-13T01:55:10Z,3730000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M49.00S,2026-04-13T01:58:18.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642346,9.937582128777924,56.372549019607845,1610612756,63,79,2026-04-13T01:58:22Z,3740000,False,-32.0,41.0,1,left,R. Dunn driving floating Jump Shot (20 PTS) (A. Coffey 2 AST),"[1642346, 1629599]",1610612756.0,PHX,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.19,Made,Dunn,R. Dunn,,,,,20.0,A. Coffey,1629599.0,2.0,,,,,,,,,,
386,PT07M36.00S,2026-04-13T01:58:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,81.8166885676741,38.23529411764706,1610612760,63,79,2026-04-13T01:58:34Z,3760000,False,-59.0,118.0,1,right,MISS J. McCain 13' pullup Shot,[1642272],1610612760.0,OKC,pullup,,,,,,In The Paint (Non-RA),8-16 Center,13.22,Missed,McCain,J. McCain,,,,,,,,,,,,,,,,,,
387,PT07M33.00S,2026-04-13T01:58:34.0Z,3,REGULAR,rebound,defensive,[],1642346,,,1610612756,63,79,2026-04-13T01:58:34Z,3770000,False,,,0,,R. Dunn REBOUND (Off:1 Def:9),[1642346],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,Dunn,R. Dunn,386.0,10.0,9.0,1.0,,,,,,,,,,,,,,
388,PT07M18.00S,2026-04-13T01:58:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,13.61695137976347,50.0,1610612756,63,81,2026-04-13T01:59:13Z,3780000,False,0.0,75.0,1,left,A. Coffey 7' fadeaway Jump Shot (12 PTS) (R. Fleming 1 AST),"[1629599, 1642853]",1610612756.0,PHX,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,7.55,Made,Coffey,A. Coffey,,,,,12.0,R. Fleming,1642853.0,1.0,,,,,,,,,,
391,PT07M05.00S,2026-04-13T01:59:06.9Z,3,REGULAR,substitution,out,[],1629599,,,1610612760,63,81,2026-04-13T01:59:19Z,3810000,False,,,0,,SUB out: A. Coffey,[1629599],1610612756.0,PHX,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
392,PT07M05.00S,2026-04-13T01:59:06.9Z,3,REGULAR,substitution,out,[],1642863,,,1610612760,63,81,2026-04-13T01:59:19Z,3820000,False,,,0,,SUB out: K. Maluach,[1642863],1610612756.0,PHX,,,,,,,,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
393,PT07M05.00S,2026-04-13T01:59:06.9Z,3,REGULAR,substitution,in,[],1643047,,,1610612760,63,81,2026-04-13T01:59:19Z,3830000,False,,,0,,SUB in: C. Huntley,[1643047],1610612756.0,PHX,,,,,,,,,,,Huntley,C. Huntley,,,,,,,,,,,,,,,,,,
394,PT07M05.00S,2026-04-13T01:59:06.9Z,3,REGULAR,substitution,in,[],1642886,,,1610612760,63,81,2026-04-13T01:59:19Z,3840000,False,,,0,,SUB in: K. Brea,[1642886],1610612756.0,PHX,,,,,,,,,,,Brea,K. Brea,,,,,,,,,,,,,,,,,,
396,PT06M55.00S,2026-04-13T01:59:53.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642260,94.03745072273325,43.38235294117647,1610612760,65,81,2026-04-13T01:59:58Z,3860000,False,-33.0,4.0,1,right,N. Topić driving finger roll Layup (15 PTS) (J. McCain 2 AST),"[1642260, 1642272]",1610612760.0,OKC,driving finger roll,,,,,,Restricted Area,0-8 Center,3.33,Made,Topić,N. Topić,,,,,15.0,J. McCain,1642272.0,2.0,,,,,,,,,,
398,PT06M39.00S,2026-04-13T02:00:07.9Z,3,REGULAR,3pt,Jump Shot,[],1642886,28.597240473061763,78.18627450980392,1610612756,65,84,2026-04-13T02:00:12Z,3880000,False,-141.0,216.0,1,left,K. Brea 25' 3PT pullup (9 PTS),[1642886],1610612756.0,PHX,pullup,,,,,,Above the Break 3,24+ Left Center,25.81,Made,Brea,K. Brea,,,,,9.0,,,,,,,,,,,,,
399,PT06M26.00S,2026-04-13T02:00:21.5Z,3,REGULAR,turnover,bad pass,[],1630598,,,1610612760,65,84,2026-04-13T02:00:26Z,3890000,False,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[1630598, 1631123]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Center,,,Wiggins,A. Wiggins,,,,,,,,,,,,2.0,,,,,Bouyea,1631123.0
400,PT06M26.00S,2026-04-13T02:00:21.5Z,3,REGULAR,steal,,[],1631123,,,1610612756,65,84,2026-04-13T02:00:23Z,3900000,False,,,0,,J. Bouyea STEAL (1 STL),[1631123],1610612756.0,PHX,,,,,,,Mid-Range,16-24 Center,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
401,PT06M23.00S,2026-04-13T02:00:25.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631123,6.1268068331143235,51.470588235294116,1610612756,65,86,2026-04-13T02:00:31Z,3910000,False,-7.0,5.0,1,left,J. Bouyea running DUNK (20 PTS) (R. Dunn 4 AST),"[1631123, 1642346]",1610612756.0,PHX,running,,,,,,Restricted Area,0-8 Center,0.9,Made,Bouyea,J. Bouyea,,,,,20.0,R. Dunn,1642346.0,4.0,,,,,,,,,,
403,PT06M05.00S,2026-04-13T02:00:44.9Z,3,REGULAR,turnover,out-of-bounds,[],1642260,,,1610612760,65,86,2026-04-13T02:00:51Z,3930000,False,,,0,,N. Topić step out-of-bounds TURNOVER (4 TO),[1642260],1610612760.0,OKC,step,,,,,,Right Corner 3,24+ Right,,,Topić,N. Topić,,,,,,,,,,,1628954.0,4.0,,,,,,
404,PT06M05.00S,2026-04-13T02:00:50.5Z,3,REGULAR,substitution,out,[],1642382,,,1610612756,65,86,2026-04-13T02:00:59Z,3940000,False,,,0,,SUB out: B. Carlson,[1642382],1610612760.0,OKC,,,,,,,,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
405,PT06M05.00S,2026-04-13T02:00:50.5Z,3,REGULAR,substitution,in,[],1642964,,,1610612756,65,86,2026-04-13T02:00:59Z,3950000,False,,,0,,SUB in: B. Barnhizer,[1642964],1610612760.0,OKC,,,,,,,,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
406,PT05M41.00S,2026-04-13T02:01:31.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631123,5.601182654402102,56.86274509803921,1610612756,65,88,2026-04-13T02:01:35Z,3960000,False,-34.0,0.0,1,left,J. Bouyea driving finger roll Layup (22 PTS),[1631123],1610612756.0,PHX,driving finger roll,,,,,,Restricted Area,0-8 Center,3.43,Made,Bouyea,J. Bouyea,,,,,22.0,,,,,,,,,,,,,
407,PT05M24.00S,2026-04-13T02:01:48.5Z,3,REGULAR,3pt,Jump Shot,[],1642272,69.85873850197109,24.264705882352942,1610612760,65,88,2026-04-13T02:01:52Z,3970000,False,-129.0,231.0,1,right,MISS J. McCain 26' 3PT,[1642272],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.43,Missed,McCain,J. McCain,,,,,,,,,,,,,,,,,,
408,PT05M21.00S,2026-04-13T02:01:51.5Z,3,REGULAR,rebound,defensive,[],1643047,,,1610612756,65,88,2026-04-13T02:01:52Z,3980000,False,,,0,,C. Huntley REBOUND (Off:1 Def:1),[1643047],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Huntley,C. Huntley,407.0,2.0,1.0,1.0,,,,,,,,,,,,,,
409,PT05M11.00S,2026-04-13T02:02:03.6Z,3,REGULAR,turnover,bad pass,[],1642886,,,1610612756,65,88,2026-04-13T02:03:13Z,3990000,False,,,0,,K. Brea bad pass TURNOVER (1 TO),"[1642886, 1642964]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Brea,K. Brea,,,,,,,,,,,,1.0,,,,,Barnhizer,1642964.0
410,PT05M11.00S,2026-04-13T02:02:03.6Z,3,REGULAR,steal,,[],1642964,,,1610612760,65,88,2026-04-13T02:02:06Z,4000000,False,,,0,,B. Barnhizer STEAL (1 STL),[1642964],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
411,PT05M08.00S,2026-04-13T02:02:07.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642272,93.24901445466492,53.67647058823529,1610612760,65,88,2026-04-13T02:03:23Z,4010000,False,18.0,11.0,1,right,MISS J. McCain driving Layup,[1642272],1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,2.14,Missed,McCain,J. McCain,,,,,,,,,,,,,,,,,,
412,PT05M07.00S,2026-04-13T02:02:08.1Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,65,88,2026-04-13T02:03:44Z,4020000,False,,,0,,K. Williams REBOUND (Off:2 Def:3),[1629026],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Williams,K. Williams,411.0,5.0,3.0,2.0,,,,,,,,,,,,,,
413,PT05M05.00S,2026-04-13T02:02:11.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629026,94.40999984741211,50.0,1610612760,67,88,2026-04-13T02:03:50Z,4030000,False,0.0,0.0,1,right,K. Williams tip Layup (8 PTS),[1629026],1610612760.0,OKC,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Williams,K. Williams,,,,,8.0,,,,,,,,,,,,,
414,PT04M57.00S,2026-04-13T02:02:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1643047,4.812746386333772,46.81372549019608,1610612756,67,90,2026-04-13T02:15:09Z,4040000,False,16.0,-7.0,1,left,C. Huntley alley-oop Layup (6 PTS) (R. Dunn 5 AST),"[1643047, 1642346]",1610612756.0,PHX,alley-oop,,,,,,Restricted Area,0-8 Center,1.75,Made,Huntley,C. Huntley,,,,,6.0,R. Dunn,1642346.0,5.0,,,,,,,,,,
416,PT04M42.00S,2026-04-13T02:02:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,92.72339027595268,42.64705882352941,1610612760,67,90,2026-04-13T02:05:17Z,4060000,False,-37.0,16.0,1,right,MISS K. Williams driving Layup,[1629026],1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,4.01,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,
417,PT04M41.00S,2026-04-13T02:02:34.1Z,3,REGULAR,rebound,offensive,[],1642272,,,1610612760,67,90,2026-04-13T02:05:17Z,4070000,False,,,0,,J. McCain REBOUND (Off:1 Def:3),[1642272],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,McCain,J. McCain,416.0,4.0,3.0,1.0,,,,,,,,,,,,,,
418,PT04M41.00S,2026-04-13T02:02:36.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642272,94.40999984741211,50.0,1610612760,67,90,2026-04-13T02:05:24Z,4080000,False,0.0,0.0,1,right,MISS J. McCain tip Layup,[1642272],1610612760.0,OKC,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,McCain,J. McCain,,,,,,,,,,,,,,,,,,
419,PT04M40.00S,2026-04-13T02:02:37.5Z,3,REGULAR,rebound,defensive,[],1642853,,,1610612756,67,90,2026-04-13T02:05:24Z,4090000,False,,,0,,R. Fleming REBOUND (Off:0 Def:3),[1642853],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Fleming,R. Fleming,418.0,3.0,3.0,0.0,,,,,,,,,,,,,,
425,PT04M29.00S,2026-04-13T02:02:41.5Z,3,REGULAR,foul,personal,[],1629026,,,1610612756,67,90,2026-04-13T02:06:03Z,4095000,False,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 1642853]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Right,,,Williams,K. Williams,,,,,,,,,,,201639.0,,1.0,0.0,Fleming,1642853.0,,
421,PT04M29.00S,2026-04-13T02:02:53.5Z,3,REGULAR,substitution,out,[],1642260,,,1610612756,67,90,2026-04-13T02:02:57Z,4110000,False,,,0,,SUB out: N. Topić,[1642260],1610612760.0,OKC,,,,,,,,,,,Topić,N. Topić,,,,,,,,,,,,,,,,,,
422,PT04M29.00S,2026-04-13T02:02:53.5Z,3,REGULAR,substitution,in,[],1642362,,,1610612756,67,90,2026-04-13T02:02:57Z,4120000,False,,,0,,SUB in: P. Sandfort,[1642362],1610612760.0,OKC,,,,,,,,,,,Sandfort,P. Sandfort,,,,,,,,,,,,,,,,,,
423,PT04M29.00S,2026-04-13T02:03:05.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,67,90,2026-04-13T02:03:05Z,4130000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M29.00S,2026-04-13T02:06:10.6Z,3,REGULAR,substitution,out,[],1642272,,,1610612756,67,90,2026-04-13T02:06:19Z,4150000,False,,,0,,SUB out: J. McCain,[1642272],1610612760.0,OKC,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
428,PT04M29.00S,2026-04-13T02:06:10.6Z,3,REGULAR,substitution,in,[],1642382,,,1610612756,67,90,2026-04-13T02:06:19Z,4160000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,,,,,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
429,PT04M14.00S,2026-04-13T02:06:25.4Z,3,REGULAR,turnover,bad pass,[],1642346,,,1610612756,67,90,2026-04-13T02:09:17Z,4170000,False,,,0,,R. Dunn bad pass TURNOVER (1 TO),"[1642346, 1630598]",1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Dunn,R. Dunn,,,,,,,,,,,,1.0,,,,,Wiggins,1630598.0
430,PT04M14.00S,2026-04-13T02:06:25.4Z,3,REGULAR,steal,,[],1630598,,,1610612760,67,90,2026-04-13T02:06:27Z,4180000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
431,PT04M07.00S,2026-04-13T02:06:33.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642362,71.69842312746385,18.627450980392158,1610612760,70,90,2026-04-13T02:06:38Z,4190000,False,-157.0,214.0,1,right,P. Sandfort 26' 3PT running (15 PTS) (A. Wiggins 5 AST),"[1642362, 1630598]",1610612760.0,OKC,running,,,,,,Above the Break 3,24+ Left Center,26.5,Made,Sandfort,P. Sandfort,,,,,15.0,A. Wiggins,1630598.0,5.0,,,,,,,,,,
433,PT03M55.00S,2026-04-13T02:06:45.0Z,3,REGULAR,3pt,Jump Shot,[],1642853,26.231931668856767,13.970588235294118,1610612756,70,93,2026-04-13T02:06:48Z,4210000,False,180.0,194.0,1,left,R. Fleming 26' 3PT  (11 PTS) (J. Bouyea 6 AST),"[1642853, 1631123]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,26.48,Made,Fleming,R. Fleming,,,,,11.0,J. Bouyea,1631123.0,6.0,,,,,,,,,,
435,PT03M32.00S,2026-04-13T02:07:08.1Z,3,REGULAR,3pt,Jump Shot,[],1642362,77.08607095926413,12.5,1610612760,70,93,2026-04-13T02:08:51Z,4230000,False,-188.0,163.0,1,right,MISS P. Sandfort 24' pullup 3PT,[1642362],1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Left Center,24.84,Missed,Sandfort,P. Sandfort,,,,,,,,,,,,,,,,,,
436,PT03M28.00S,2026-04-13T02:07:12.1Z,3,REGULAR,rebound,offensive,[],1630598,,,1610612760,70,93,2026-04-13T02:07:14Z,4240000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Wiggins,A. Wiggins,435.0,2.0,1.0,1.0,,,,,,,,,,,,,,
437,PT03M23.00S,2026-04-13T02:07:16.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642362,74.85216819973719,12.990196078431374,1610612760,70,93,2026-04-13T02:07:20Z,4250000,False,-185.0,184.0,1,right,MISS P. Sandfort 26' 3PT,[1642362],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.09,Missed,Sandfort,P. Sandfort,,,,,,,,,,,,,,,,,,
438,PT03M21.00S,2026-04-13T02:07:18.5Z,3,REGULAR,rebound,defensive,[],1642346,,,1610612756,70,93,2026-04-13T02:07:20Z,4260000,False,,,0,,R. Dunn REBOUND (Off:1 Def:10),[1642346],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Dunn,R. Dunn,437.0,11.0,10.0,1.0,,,,,,,,,,,,,,
