actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
527,PT01M09.00S,2025-12-29T00:51:19.7Z,3,REGULAR,substitution,out,[],1642905,,,1610612738,83,82,2025-12-29T00:51:24Z,5120000,False,,,0,,SUB out: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT01M09.00S,2025-12-29T00:51:19.7Z,3,REGULAR,substitution,in,[],1641712,,,1610612738,83,82,2025-12-29T00:51:24Z,5130000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT01M09.00S,2025-12-29T00:51:36.6Z,3,REGULAR,freethrow,3 of 3,[],1629014,,,1610612738,83,83,2025-12-29T00:51:36Z,5140000,False,,,0,,A. Simons Free Throw 3 of 3 (11 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
530,PT00M57.30S,2025-12-29T00:51:49.7Z,3,REGULAR,2pt,Jump Shot,[],1631101,17.559132720105126,83.82352941176471,1610612757,83,83,2025-12-29T00:51:54Z,5150000,False,-169.0,113.0,1,left,MISS S. Sharpe 20' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left,,,20.32,Missed,,,,,,,,,,,,,,,,
531,PT00M55.70S,2025-12-29T00:51:51.3Z,3,REGULAR,rebound,offensive,[],1631200,,,1610612757,83,83,2025-12-29T00:51:54Z,5160000,False,,,0,,K. Murray REBOUND (Off:2 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,,,,,,,,,,,530.0,4.0,2.0,2.0,,,,,,
532,PT00M46.60S,2025-12-29T00:52:01.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631321,18.610381077529567,93.38235294117648,1610612757,83,83,2025-12-29T00:52:05Z,5170000,False,-217.0,122.0,1,left,MISS S. Cissoko 24' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,,,24.91,Missed,,,,,,,,,,,,,,,,
533,PT00M44.00S,2025-12-29T00:52:03.7Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,83,83,2025-12-29T00:52:05Z,5180000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,532.0,3.0,3.0,0.0,,,,,,
534,PT00M40.30S,2025-12-29T00:52:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642864,93.51182654402102,53.67647058823529,1610612738,83,83,2025-12-29T00:52:12Z,5190000,False,18.0,8.0,1,right,MISS H. González running Layup - blocked,"[1642864, 1630166]",1610612738.0,BOS,running,,,González,H. González,,,,,Restricted Area,0-8 Center,,,2.03,Missed,,,,,,,,,,,,,,,Avdija,1630166.0
535,PT00M40.30S,2025-12-29T00:52:07.2Z,3,REGULAR,block,,[],1630166,,,1610612738,83,83,2025-12-29T00:52:09Z,5200000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT00M38.80S,2025-12-29T00:52:08.7Z,3,REGULAR,rebound,offensive,[],1629014,,,1610612738,83,83,2025-12-29T00:52:12Z,5210000,False,,,0,,A. Simons REBOUND (Off:2 Def:1),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,534.0,3.0,1.0,2.0,,,,,,
537,PT00M38.80S,2025-12-29T00:52:10.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1629014,93.77463863337714,46.81372549019608,1610612738,83,85,2025-12-29T00:52:28Z,5220000,False,-16.0,6.0,1,right,A. Simons running reverse Layup (13 PTS),[1629014],1610612738.0,BOS,running reverse,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,1.7,Made,13.0,,,,,,,,,,,,,,,
538,PT00M31.30S,2025-12-29T00:52:18.3Z,3,REGULAR,3pt,Jump Shot,[],1631101,16.90210249671485,94.36274509803921,1610612757,86,85,2025-12-29T00:52:26Z,5230000,False,-222.0,106.0,1,left,S. Sharpe 24' 3PT  (22 PTS) (D. Avdija 8 AST),"[1631101, 1630166]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,24.6,Made,22.0,,,D. Avdija,1630166.0,8.0,,,,,,,,,,
540,PT00M08.50S,2025-12-29T00:52:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,87.86136662286465,53.431372549019606,1610612738,86,85,2025-12-29T00:52:51Z,5250000,False,17.0,62.0,1,right,MISS A. Simons 6' driving floating Shot,[1629014],1610612738.0,BOS,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,6.4,Missed,,,,,,,,,,,,,,,,
541,PT00M07.10S,2025-12-29T00:52:49.3Z,3,REGULAR,rebound,defensive,[],1641712,,,1610612757,86,85,2025-12-29T00:52:49Z,5260000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,540.0,1.0,1.0,0.0,,,,,,
542,PT00M00.00S,2025-12-29T00:52:59.0Z,3,REGULAR,3pt,Jump Shot,[],1631321,14.931011826544022,3.431372549019608,1610612757,86,85,2025-12-29T00:53:02Z,5270000,False,233.0,88.0,1,left,MISS S. Cissoko 24' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,,,24.88,Missed,,,,,,,,,,,,,,,,
543,PT00M00.00S,2025-12-29T00:53:00.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,86,85,2025-12-29T00:53:00Z,5280000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,542.0,,,,,,,,,
544,PT00M00.00S,2025-12-29T00:53:03.5Z,3,REGULAR,period,end,[],0,,,1610612757,86,85,2025-12-29T00:53:03Z,5290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2025-12-29T00:55:01.4Z,4,REGULAR,substitution,out,['startperiod'],1630166,,,1610612757,86,85,2025-12-29T00:55:35Z,5300000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2025-12-29T00:55:01.4Z,4,REGULAR,substitution,out,['startperiod'],1631321,,,1610612757,86,85,2025-12-29T00:55:35Z,5310000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2025-12-29T00:55:01.4Z,4,REGULAR,substitution,in,['startperiod'],1642270,,,1610612757,86,85,2025-12-29T00:55:35Z,5320000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2025-12-29T00:55:01.4Z,4,REGULAR,substitution,in,['startperiod'],1631126,,,1610612757,86,85,2025-12-29T00:55:35Z,5330000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2025-12-29T00:55:01.4Z,4,REGULAR,substitution,out,['startperiod'],1631248,,,1610612757,86,85,2025-12-29T00:57:36Z,5335000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2025-12-29T00:55:01.4Z,4,REGULAR,substitution,in,['startperiod'],1629674,,,1610612757,86,85,2025-12-29T00:57:36Z,5337500,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2025-12-29T00:55:39.7Z,4,REGULAR,period,start,[],0,,,1610612757,86,85,2025-12-29T00:55:39Z,5340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT11M36.00S,2025-12-29T00:56:03.4Z,4,REGULAR,3pt,Jump Shot,[],1631126,17.95335085413929,94.11764705882352,1610612757,89,85,2025-12-29T00:56:07Z,5350000,False,-221.0,116.0,1,left,C. Love 24' 3PT pullup (11 PTS),[1631126],1610612757.0,POR,pullup,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,,,24.94,Made,11.0,,,,,,,,,,,,,,,
553,PT11M12.00S,2025-12-29T00:56:26.1Z,4,REGULAR,3pt,Jump Shot,[],1628401,64.33968462549278,36.029411764705884,1610612738,89,85,2025-12-29T00:56:36Z,5360000,False,-70.0,283.0,1,right,MISS D. White 29' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,29.12,Missed,,,,,,,,,,,,,,,,
554,PT11M12.00S,2025-12-29T00:56:26.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,89,85,2025-12-29T00:56:36Z,5370000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,553.0,,,,,,,,,
555,PT11M12.00S,2025-12-29T00:56:33.7Z,4,REGULAR,foul,personal,[],1631126,,,1610612738,89,85,2025-12-29T00:56:38Z,5380000,False,,,0,,C. Love loose ball personal FOUL (1 PF),"[1631126, 1642864]",1610612757.0,POR,loose ball,,,Love,C. Love,,,,,Restricted Area,0-8 Center,1162.0,,,,,,,,,,,,,,1.0,0.0,González,1642864.0,,
557,PT11M02.00S,2025-12-29T00:56:58.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628401,76.16622864651774,31.61764705882353,1610612738,89,85,2025-12-29T00:57:05Z,5400000,False,-92.0,172.0,1,right,MISS D. White 19' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Left Center,,,19.46,Missed,,,,,,,,,,,,,,,,
558,PT11M00.00S,2025-12-29T00:57:00.1Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612738,89,85,2025-12-29T00:57:05Z,5410000,False,,,0,,N. Queta REBOUND (Off:4 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,557.0,8.0,4.0,4.0,,,,,,
559,PT11M00.00S,2025-12-29T00:57:05.0Z,4,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612738,89,85,2025-12-29T00:57:17Z,5420000,False,,,0,,D. Clingan shooting personal FOUL (3 PF) (Queta 2 FT),"[1642270, 1629674]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,,,,,3.0,0.0,Queta,1629674.0,,
561,PT11M00.00S,2025-12-29T00:57:31.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629674,,,1610612738,89,85,2025-12-29T00:57:31Z,5440000,False,,,0,,MISS N. Queta Free Throw 1 of 2,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
562,PT11M00.00S,2025-12-29T00:57:31.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,89,85,2025-12-29T00:57:31Z,5450000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,561.0,,,,,,,,,
565,PT11M00.00S,2025-12-29T00:57:46.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629674,,,1610612738,89,86,2025-12-29T00:57:46Z,5460000,False,,,0,,N. Queta Free Throw 2 of 2 (7 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
566,PT10M48.00S,2025-12-29T00:58:00.1Z,4,REGULAR,3pt,Jump Shot,[],1641712,13.748357424441524,95.34313725490196,1610612757,89,86,2025-12-29T00:58:07Z,5470000,False,-227.0,77.0,1,left,MISS R. Rupert 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Left Corner 3,24+ Left,,,23.93,Missed,,,,,,,,,,,,,,,,
567,PT10M45.00S,2025-12-29T00:58:03.1Z,4,REGULAR,rebound,offensive,[],1631200,,,1610612757,89,86,2025-12-29T02:59:45Z,5480000,False,,,0,,K. Murray REBOUND (Off:3 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,566.0,5.0,2.0,3.0,,,,,,
569,PT10M36.00S,2025-12-29T00:58:27.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631126,33.590670170827856,53.67647058823529,1610612757,89,86,2025-12-29T00:58:31Z,5500000,False,-18.0,263.0,1,left,MISS C. Love 26' step back 3PT,[1631126],1610612757.0,POR,step back,,,Love,C. Love,,,,,Above the Break 3,24+ Center,,,26.39,Missed,,,,,,,,,,,,,,,,
570,PT10M32.00S,2025-12-29T00:58:31.7Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,89,86,2025-12-29T00:58:31Z,5510000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,569.0,2.0,2.0,0.0,,,,,,
571,PT10M17.00S,2025-12-29T00:58:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,93.11760840998686,47.30392156862745,1610612738,89,88,2025-12-29T00:58:53Z,5520000,False,-13.0,12.0,1,right,N. Queta Layup (9 PTS) (D. White 5 AST),"[1629674, 1628401]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,1.82,Made,9.0,,,D. White,1628401.0,5.0,,,,,,,,,,
573,PT09M58.00S,2025-12-29T00:59:04.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,14.273981603153747,48.529411764705884,1610612757,89,88,2025-12-29T00:59:10Z,5540000,False,7.0,82.0,1,left,MISS S. Sharpe 8' driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,8.2,Missed,,,,,,,,,,,,,,,,
574,PT09M57.00S,2025-12-29T00:59:06.3Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,89,88,2025-12-29T00:59:06Z,5550000,False,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,573.0,4.0,4.0,0.0,,,,,,
575,PT09M41.00S,2025-12-29T00:59:21.7Z,4,REGULAR,3pt,Jump Shot,[],1628401,72.35545335085413,82.59803921568627,1610612738,89,88,2025-12-29T00:59:26Z,5560000,False,163.0,207.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,26.38,Missed,,,,,,,,,,,,,,,,
576,PT09M39.00S,2025-12-29T00:59:23.7Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,89,88,2025-12-29T00:59:26Z,5570000,False,,,0,,D. Clingan REBOUND (Off:5 Def:8),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,575.0,13.0,8.0,5.0,,,,,,
577,PT09M29.00S,2025-12-29T00:59:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,14.011169513797633,49.50980392156863,1610612757,89,88,2025-12-29T00:59:40Z,5580000,False,2.0,79.0,1,left,MISS S. Sharpe 7' driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,7.92,Missed,,,,,,,,,,,,,,,,
578,PT09M29.00S,2025-12-29T00:59:34.1Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,89,88,2025-12-29T00:59:40Z,5590000,False,,,0,,D. Clingan REBOUND (Off:6 Def:8),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,577.0,14.0,8.0,6.0,,,,,,
616,PT09M29.00S,2025-12-29T00:59:37.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,7.835085413929041,48.28431372549019,1610612757,91,88,2025-12-29T01:05:13Z,5595000,False,9.0,21.0,1,left,D. Clingan putback Layup (15 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,2.28,Made,15.0,,,,,,,,,,,,,,,
579,PT09M29.00S,2025-12-29T00:59:40.7Z,4,REGULAR,foul,personal,['1freethrow'],1629674,,,1610612757,91,88,2025-12-29T01:00:01Z,5600000,False,,,0,,N. Queta shooting personal FOUL (4 PF) (Clingan 1 FT),"[1629674, 1642270]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,,,,,,,4.0,0.0,Clingan,1642270.0,,
581,PT09M29.00S,2025-12-29T00:59:48.5Z,4,REGULAR,substitution,out,[],1641712,,,1610612757,91,88,2025-12-29T01:00:00Z,5620000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT09M29.00S,2025-12-29T00:59:48.5Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,91,88,2025-12-29T01:00:00Z,5630000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT09M29.00S,2025-12-29T00:59:48.5Z,4,REGULAR,substitution,out,[],1642864,,,1610612757,91,88,2025-12-29T01:00:00Z,5640000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT09M29.00S,2025-12-29T00:59:48.5Z,4,REGULAR,substitution,in,[],1631321,,,1610612757,91,88,2025-12-29T01:00:00Z,5650000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT09M29.00S,2025-12-29T00:59:48.5Z,4,REGULAR,substitution,in,[],1627759,,,1610612757,91,88,2025-12-29T01:00:00Z,5660000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M29.00S,2025-12-29T00:59:48.5Z,4,REGULAR,substitution,in,[],1630202,,,1610612757,91,88,2025-12-29T01:00:00Z,5670000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M29.00S,2025-12-29T01:00:16.1Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1642270,,,1610612757,91,88,2025-12-29T01:05:18Z,5680000,False,,,0,,MISS D. Clingan Free Throw 1 of 1,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
588,PT09M26.00S,2025-12-29T01:00:19.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,91,88,2025-12-29T01:00:19Z,5690000,False,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,587.0,6.0,5.0,1.0,,,,,,
589,PT09M15.00S,2025-12-29T01:00:30.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,69.46452036793693,70.09803921568627,1610612738,91,88,2025-12-29T01:00:33Z,5700000,False,100.0,235.0,1,right,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,25.51,Missed,,,,,,,,,,,,,,,,
590,PT09M13.00S,2025-12-29T01:00:31.6Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,91,88,2025-12-29T01:00:31Z,5710000,False,,,0,,D. Clingan REBOUND (Off:6 Def:9),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,589.0,15.0,9.0,6.0,,,,,,
593,PT09M06.00S,2025-12-29T01:01:01.0Z,4,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612757,91,88,2025-12-29T01:01:06Z,5730000,False,,,0,,N. Queta shooting personal FOUL (5 PF) (Love 2 FT),"[1629674, 1631126]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,5.0,0.0,Love,1631126.0,,
595,PT09M06.00S,2025-12-29T01:01:15.5Z,4,REGULAR,freethrow,1 of 2,[],1631126,,,1610612757,92,88,2025-12-29T01:01:15Z,5750000,False,,,0,,C. Love Free Throw 1 of 2 (12 PTS),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
597,PT09M06.00S,2025-12-29T01:01:19.2Z,4,REGULAR,substitution,out,[],1629674,,,1610612757,92,88,2025-12-29T01:01:25Z,5760000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT09M06.00S,2025-12-29T01:01:19.2Z,4,REGULAR,substitution,in,[],1630568,,,1610612757,92,88,2025-12-29T01:01:25Z,5770000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT09M06.00S,2025-12-29T01:01:27.9Z,4,REGULAR,freethrow,2 of 2,[],1631126,,,1610612757,93,88,2025-12-29T01:01:27Z,5780000,False,,,0,,C. Love Free Throw 2 of 2 (13 PTS),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
600,PT08M41.00S,2025-12-29T01:01:54.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,79.71419185282524,50.98039215686274,1610612738,93,90,2025-12-29T01:01:58Z,5790000,False,5.0,138.0,1,right,D. White 13' driving floating Jump Shot (7 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,13.83,Made,7.0,,,,,,,,,,,,,,,
601,PT08M21.00S,2025-12-29T01:02:13.7Z,4,REGULAR,2pt,Jump Shot,[],1631126,24.129434954007884,28.676470588235293,1610612757,95,90,2025-12-29T01:02:17Z,5800000,False,107.0,174.0,1,left,C. Love 20' pullup Jump Shot (15 PTS) (K. Murray 3 AST),"[1631126, 1631200]",1610612757.0,POR,pullup,,,Love,C. Love,,,,,Mid-Range,16-24 Right Center,,,20.43,Made,15.0,,,K. Murray,1631200.0,3.0,,,,,,,,,,
603,PT08M05.00S,2025-12-29T01:02:30.4Z,4,REGULAR,3pt,Jump Shot,[],1630568,65.65374507227332,50.49019607843137,1610612738,95,90,2025-12-29T01:02:37Z,5820000,False,2.0,270.0,1,right,MISS L. Garza 27' 3PT,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,,,27.04,Missed,,,,,,,,,,,,,,,,
604,PT08M01.00S,2025-12-29T01:02:34.4Z,4,REGULAR,rebound,defensive,[],1631321,,,1610612757,95,90,2025-12-29T01:02:37Z,5830000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:2),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,,,,,,,,,603.0,3.0,2.0,1.0,,,,,,
605,PT07M55.00S,2025-12-29T01:02:43.4Z,4,REGULAR,turnover,traveling,[],1631321,,,1610612757,95,90,2025-12-29T01:02:54Z,5840000,False,,,0,,S. Cissoko traveling TURNOVER (1 TO),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,,,,,,,,,,,,,,,,,,
607,PT07M47.00S,2025-12-29T01:03:12.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,84.62549277266754,19.630821078431374,1610612738,95,90,2025-12-29T01:35:40Z,5860000,False,-152.0,92.0,1,right,MISS J. Brown 17' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left,,,17.75,Missed,,,,,,,,,,,,,,,,
608,PT07M44.00S,2025-12-29T01:03:15.2Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,95,90,2025-12-29T01:35:40Z,5870000,False,,,0,,D. Clingan REBOUND (Off:6 Def:10),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Left,,,,,,,,,,,607.0,16.0,10.0,6.0,,,,,,
609,PT07M38.00S,2025-12-29T01:03:15.6Z,4,REGULAR,3pt,Jump Shot,[],1642270,33.98488830486202,46.32352941176471,1610612757,95,90,2025-12-29T01:35:17Z,5880000,False,18.0,267.0,1,left,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,26.76,Missed,,,,,,,,,,,,,,,,
610,PT07M33.00S,2025-12-29T01:03:20.6Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,95,90,2025-12-29T01:35:17Z,5890000,False,,,0,,J. Brown REBOUND (Off:1 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,609.0,7.0,6.0,1.0,,,,,,
611,PT07M21.00S,2025-12-29T01:03:30.3Z,4,REGULAR,2pt,Jump Shot,[],1627759,79.188567674113,46.568627450980394,1610612738,95,92,2025-12-29T01:03:37Z,5900000,False,-17.0,143.0,1,right,J. Brown 14' pullup Jump Shot (34 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,14.41,Made,34.0,,,,,,,,,,,,,,,
