actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
597,PT06M34.00S,2026-01-10T05:04:32.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642263,6.389618922470433,45.09803921568628,1610612745,88,94,2026-01-10T05:05:49Z,5920000,False,25.0,8.0,1,left,R. Sheppard running DUNK (20 PTS),[1642263],1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,2.57,Made,20.0,,,,,,,,,,,,,,
598,PT06M34.00S,2026-01-10T05:04:40.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,88,94,2026-01-10T05:04:40Z,5930000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M34.00S,2026-01-10T05:05:51.0Z,4,REGULAR,substitution,out,[],1631126,,,1610612757,88,94,2026-01-10T05:07:35Z,5940000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M34.00S,2026-01-10T05:05:51.0Z,4,REGULAR,substitution,out,[],1642905,,,1610612757,88,94,2026-01-10T05:07:35Z,5950000,False,,,0,,SUB out: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M34.00S,2026-01-10T05:05:51.0Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,88,94,2026-01-10T05:07:35Z,5960000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M34.00S,2026-01-10T05:05:51.0Z,4,REGULAR,substitution,out,[],1627827,,,1610612757,88,94,2026-01-10T05:07:35Z,5970000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M34.00S,2026-01-10T05:05:51.0Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,88,94,2026-01-10T05:07:35Z,5980000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M34.00S,2026-01-10T05:05:51.0Z,4,REGULAR,substitution,in,[],1642270,,,1610612757,88,94,2026-01-10T05:07:35Z,5990000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M34.00S,2026-01-10T05:05:51.0Z,4,REGULAR,substitution,in,[],1631321,,,1610612757,88,94,2026-01-10T05:07:35Z,6000000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M34.00S,2026-01-10T05:05:51.0Z,4,REGULAR,substitution,in,[],1631095,,,1610612757,88,94,2026-01-10T05:07:35Z,6010000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M18.00S,2026-01-10T05:07:53.9Z,4,REGULAR,3pt,Jump Shot,[],1641871,72.48685939553219,81.61764705882352,1610612757,91,94,2026-01-10T05:07:57Z,6020000,False,158.0,206.0,1,right,D. Reath 25' 3PT  (3 PTS) (T. Camara 2 AST),"[1641871, 1641739]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,25.98,Made,3.0,T. Camara,1641739.0,2.0,,,,,,,,,,,
609,PT05M56.00S,2026-01-10T05:08:14.6Z,4,REGULAR,3pt,Jump Shot,[],1629006,24.392247043363994,85.7843137254902,1610612745,91,94,2026-01-10T05:08:19Z,6040000,False,-179.0,177.0,1,left,MISS J. Okogie 25' 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,25.15,Missed,,,,,,,,,,,,,,,
610,PT05M55.00S,2026-01-10T05:08:15.6Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,91,94,2026-01-10T05:08:19Z,6050000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,609.0,,,,,,3.0,2.0,1.0
611,PT05M42.00S,2026-01-10T05:08:29.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641739,92.46057818659659,50.0,1610612757,93,94,2026-01-10T05:08:34Z,6060000,False,0.0,18.0,1,right,T. Camara driving DUNK (23 PTS) (S. Cissoko 1 AST),"[1641739, 1631321]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,1.84,Made,23.0,S. Cissoko,1631321.0,1.0,,,,,,,,,,,
613,PT05M32.00S,2026-01-10T05:08:39.4Z,4,REGULAR,3pt,Jump Shot,[],201142,31.61957950065703,67.15686274509804,1610612745,93,97,2026-01-10T05:09:13Z,6080000,False,-86.0,245.0,1,left,K. Durant 25' 3PT  (28 PTS) (R. Sheppard 3 AST),"[201142, 1642263]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,25.93,Made,28.0,R. Sheppard,1642263.0,3.0,,,,,,,,,,,
615,PT05M10.00S,2026-01-10T05:09:01.0Z,4,REGULAR,3pt,Jump Shot,[],1642270,81.2910643889619,93.87254901960785,1610612757,93,97,2026-01-10T05:09:05Z,6100000,False,219.0,123.0,1,right,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,,25.17,Missed,,,,,,,,,,,,,,,
616,PT05M08.00S,2026-01-10T05:09:03.0Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,93,97,2026-01-10T05:09:05Z,6110000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:7),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,615.0,,,,,,7.0,7.0,0.0
617,PT04M54.00S,2026-01-10T05:09:18.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,19.004599211563733,34.55882352941176,1610612745,93,97,2026-01-10T05:09:24Z,6120000,False,77.0,126.0,1,left,MISS K. Durant 14' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,14.79,Missed,,,,,,,,,,,,,,,
618,PT04M51.00S,2026-01-10T05:09:21.1Z,4,REGULAR,rebound,offensive,[],201142,,,1610612745,93,97,2026-01-10T05:09:24Z,6130000,False,,,0,,K. Durant REBOUND (Off:2 Def:10),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,617.0,,,,,,12.0,10.0,2.0
619,PT04M49.00S,2026-01-10T05:09:22.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,29.911300919842315,72.79411764705883,1610612745,93,97,2026-01-10T05:09:27Z,6140000,False,-114.0,229.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.55,Missed,,,,,,,,,,,,,,,
620,PT04M45.00S,2026-01-10T05:09:26.8Z,4,REGULAR,rebound,defensive,[],1641871,,,1610612757,93,97,2026-01-10T05:09:27Z,6150000,False,,,0,,D. Reath REBOUND (Off:1 Def:3),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,619.0,,,,,,4.0,3.0,1.0
621,PT04M35.00S,2026-01-10T05:09:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.93495400788436,51.225490196078425,1610612757,93,97,2026-01-10T05:09:43Z,6160000,False,6.0,23.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,2.41,Missed,,,,,,,,,,,,,,,
622,PT04M33.00S,2026-01-10T05:09:38.2Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,93,97,2026-01-10T05:09:59Z,6170000,False,,,0,,D. Clingan REBOUND (Off:5 Def:9),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,621.0,,,,,,14.0,9.0,5.0
623,PT04M33.00S,2026-01-10T05:09:42.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,94.40999984741211,50.0,1610612757,95,97,2026-01-10T05:09:56Z,6180000,False,0.0,0.0,1,right,D. Clingan putback Layup (6 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,0.0,Made,6.0,,,,,,,,,,,,,,
624,PT04M33.00S,2026-01-10T05:10:01.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,95,97,2026-01-10T05:10:01Z,6190000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M33.00S,2026-01-10T05:10:21.9Z,4,REGULAR,substitution,out,[],1642263,,,1610612745,95,97,2026-01-10T05:11:14Z,6200000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M33.00S,2026-01-10T05:10:21.9Z,4,REGULAR,substitution,in,[],1641708,,,1610612745,95,97,2026-01-10T05:11:14Z,6210000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M17.00S,2026-01-10T05:12:00.7Z,4,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612745,95,97,2026-01-10T05:12:07Z,6230000,False,,,0,,D. Reath shooting personal FOUL (2 PF) (Okogie 2 FT),"[1641871, 1629006]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1627961.0,2.0,0.0,Okogie,1629006.0,,,
630,PT04M17.00S,2026-01-10T05:12:19.4Z,4,REGULAR,freethrow,1 of 2,[],1629006,,,1610612745,95,98,2026-01-10T05:12:19Z,6250000,False,,,0,,J. Okogie Free Throw 1 of 2 (3 PTS),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
631,PT04M17.00S,2026-01-10T05:12:33.7Z,4,REGULAR,freethrow,2 of 2,[],1629006,,,1610612745,95,99,2026-01-10T05:12:33Z,6260000,False,,,0,,J. Okogie Free Throw 2 of 2 (4 PTS),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
632,PT03M59.00S,2026-01-10T05:12:54.4Z,4,REGULAR,3pt,Jump Shot,[],1641739,76.5604467805519,87.25490196078431,1610612757,95,99,2026-01-10T05:12:59Z,6270000,False,186.0,168.0,1,right,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,25.07,Missed,,,,,,,,,,,,,,,
633,PT03M56.00S,2026-01-10T05:12:57.4Z,4,REGULAR,rebound,offensive,[],1641871,,,1610612757,95,99,2026-01-10T05:12:59Z,6280000,False,,,0,,D. Reath REBOUND (Off:2 Def:3),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,632.0,,,,,,5.0,3.0,2.0
634,PT03M54.00S,2026-01-10T05:12:59.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,73.80091984231275,19.11764705882353,1610612757,98,99,2026-01-10T05:13:03Z,6290000,False,-154.0,194.0,1,right,D. Avdija 24' 3PT  (16 PTS) (D. Reath 1 AST),"[1630166, 1641871]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,24.78,Made,16.0,D. Reath,1641871.0,1.0,,,,,,,,,,,
636,PT03M32.00S,2026-01-10T05:13:21.0Z,4,REGULAR,3pt,Jump Shot,[],201142,33.196452036793694,38.72549019607843,1610612745,98,99,2026-01-10T05:13:29Z,6310000,False,56.0,260.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,26.56,Missed,,,,,,,,,,,,,,,
637,PT03M28.00S,2026-01-10T05:13:25.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,98,99,2026-01-10T05:13:29Z,6320000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,636.0,,,,,,,,
639,PT03M10.00S,2026-01-10T05:13:56.3Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612757,98,99,2026-01-10T05:14:07Z,6340000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (Avdija 2 FT),"[1631095, 1630166]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627961.0,3.0,0.0,Avdija,1630166.0,,,
641,PT03M10.00S,2026-01-10T05:14:27.0Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,99,99,2026-01-10T05:14:27Z,6360000,False,,,0,,D. Avdija Free Throw 1 of 2 (17 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
642,PT03M10.00S,2026-01-10T05:14:27.8Z,4,REGULAR,substitution,out,[],1641871,,,1610612757,99,99,2026-01-10T05:14:37Z,6370000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M10.00S,2026-01-10T05:14:27.8Z,4,REGULAR,substitution,out,[],1629006,,,1610612757,99,99,2026-01-10T05:14:37Z,6380000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M10.00S,2026-01-10T05:14:27.8Z,4,REGULAR,substitution,in,[],1631101,,,1610612757,99,99,2026-01-10T05:14:37Z,6390000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M10.00S,2026-01-10T05:14:27.8Z,4,REGULAR,substitution,in,[],1642263,,,1610612757,99,99,2026-01-10T05:14:37Z,6400000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M10.00S,2026-01-10T05:14:52.3Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,100,99,2026-01-10T05:14:52Z,6410000,False,,,0,,D. Avdija Free Throw 2 of 2 (18 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
647,PT02M57.00S,2026-01-10T05:15:07.5Z,4,REGULAR,3pt,Jump Shot,[],1631095,6.258212877792378,96.81372549019608,1610612745,100,99,2026-01-10T05:15:12Z,6420000,False,-234.0,6.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,23.42,Missed,,,,,,,,,,,,,,,
648,PT02M54.00S,2026-01-10T05:15:10.5Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,100,99,2026-01-10T05:15:12Z,6430000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,647.0,,,,,,2.0,2.0,0.0
649,PT02M43.00S,2026-01-10T05:15:21.6Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612757,100,99,2026-01-10T05:15:33Z,6440000,False,,,0,,J. Smith Jr. shooting personal FOUL (4 PF) (Avdija 2 FT),"[1631095, 1630166]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,4.0,0.0,Avdija,1630166.0,,,
651,PT02M43.00S,2026-01-10T05:15:51.9Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,101,99,2026-01-10T05:15:51Z,6460000,False,,,0,,D. Avdija Free Throw 1 of 2 (19 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
652,PT02M43.00S,2026-01-10T05:16:08.3Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,102,99,2026-01-10T05:16:08Z,6470000,False,,,0,,D. Avdija Free Throw 2 of 2 (20 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
653,PT02M23.00S,2026-01-10T05:16:30.8Z,4,REGULAR,3pt,Jump Shot,[],1641708,32.013797634691194,44.85294117647059,1610612745,102,99,2026-01-10T05:16:36Z,6480000,False,26.0,248.0,1,left,MISS A. Thompson 24' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,24.97,Missed,,,,,,,,,,,,,,,
654,PT02M22.00S,2026-01-10T05:16:31.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,102,99,2026-01-10T05:16:36Z,6490000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,653.0,,,,,,,,
656,PT02M08.00S,2026-01-10T05:16:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,91.40932982917214,46.568627450980394,1610612757,102,99,2026-01-10T05:16:54Z,6510000,False,-17.0,28.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,3.31,Missed,,,,,,,,,,,,,,,
657,PT02M06.00S,2026-01-10T05:16:52.6Z,4,REGULAR,rebound,defensive,[],203500,,,1610612745,102,99,2026-01-10T05:16:54Z,6520000,False,,,0,,S. Adams REBOUND (Off:6 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,656.0,,,,,,9.0,3.0,6.0
658,PT02M00.00S,2026-01-10T05:16:58.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,6.783837056504599,48.03921568627451,1610612745,102,101,2026-01-10T05:17:03Z,6530000,False,10.0,11.0,1,left,A. Thompson cutting DUNK (22 PTS) (R. Sheppard 4 AST),"[1641708, 1642263]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.5,Made,22.0,R. Sheppard,1642263.0,4.0,,,,,,,,,,,
660,PT01M48.00S,2026-01-10T05:17:13.9Z,4,REGULAR,foul,personal,['3freethrow'],1631095,,,1610612757,102,101,2026-01-10T05:20:27Z,6550000,False,,,0,,J. Smith Jr. shooting personal FOUL (5 PF) (Cissoko 3 FT),"[1631095, 1631321]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201245.0,5.0,0.0,Cissoko,1631321.0,,,
662,PT01M48.00S,2026-01-10T05:17:38.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,102,101,2026-01-10T05:20:34Z,6570000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M48.00S,2026-01-10T05:20:15.8Z,4,REGULAR,freethrow,1 of 3,[],1631321,,,1610612757,103,101,2026-01-10T05:20:48Z,6590000,False,,,0,,S. Cissoko Free Throw 1 of 3 (9 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
665,PT01M48.00S,2026-01-10T05:20:15.8Z,4,REGULAR,freethrow,2 of 3,[],1631321,,,1610612757,104,101,2026-01-10T05:20:48Z,6600000,False,,,0,,S. Cissoko Free Throw 2 of 3 (10 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
666,PT01M48.00S,2026-01-10T05:20:15.8Z,4,REGULAR,freethrow,3 of 3,[],1631321,,,1610612757,105,101,2026-01-10T05:20:48Z,6610000,False,,,0,,S. Cissoko Free Throw 3 of 3 (11 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
667,PT01M35.00S,2026-01-10T05:20:57.0Z,4,REGULAR,3pt,Jump Shot,[],1631095,7.046649145860711,97.54901960784314,1610612745,105,101,2026-01-10T05:21:04Z,6620000,False,-238.0,14.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,23.81,Missed,,,,,,,,,,,,,,,
668,PT01M32.00S,2026-01-10T05:21:00.0Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,105,101,2026-01-10T05:21:04Z,6630000,False,,,0,,A. Thompson REBOUND (Off:3 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,667.0,,,,,,9.0,6.0,3.0
669,PT01M30.00S,2026-01-10T05:21:03.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201142,11.514454664914586,19.607843137254903,1610612745,105,103,2026-01-10T05:21:10Z,6640000,False,152.0,56.0,1,left,K. Durant 16' pullup Jump Shot (30 PTS) (A. Thompson 3 AST),"[201142, 1641708]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,,,,16.19,Made,30.0,A. Thompson,1641708.0,3.0,,,,,,,,,,,
671,PT01M16.00S,2026-01-10T05:21:20.1Z,4,REGULAR,3pt,Jump Shot,[],1641739,90.22667542706965,95.83333333333334,1610612757,105,103,2026-01-10T05:21:24Z,6660000,False,229.0,39.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,23.26,Missed,,,,,,,,,,,,,,,
672,PT01M13.00S,2026-01-10T05:21:23.1Z,4,REGULAR,rebound,offensive,[],1631321,,,1610612757,105,103,2026-01-10T05:21:24Z,6670000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:0),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,671.0,,,,,,1.0,0.0,1.0
673,PT01M11.00S,2026-01-10T05:21:24.3Z,4,REGULAR,turnover,bad pass,[],1631321,,,1610612757,105,103,2026-01-10T05:21:29Z,6680000,False,,,0,,S. Cissoko bad pass TURNOVER (1 TO),"[1631321, 1641708]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,8-16 Left,1.0,Thompson,1641708.0,,,,,,,,,,,,,,,,,
674,PT01M11.00S,2026-01-10T05:21:24.3Z,4,REGULAR,steal,,[],1641708,,,1610612745,105,103,2026-01-10T05:21:26Z,6690000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
675,PT01M07.00S,2026-01-10T05:21:28.1Z,4,REGULAR,turnover,lost ball,[],1641708,,,1610612745,105,103,2026-01-10T05:21:31Z,6700000,False,,,0,,A. Thompson lost ball TURNOVER (3 TO),"[1641708, 1630166]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,3.0,Avdija,1630166.0,,,,,,,,,,,,,,,,,
676,PT01M07.00S,2026-01-10T05:21:28.1Z,4,REGULAR,steal,,[],1630166,,,1610612757,105,103,2026-01-10T05:21:30Z,6710000,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
677,PT01M03.00S,2026-01-10T05:21:33.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631321,95.0886990801577,49.754901960784316,1610612757,107,103,2026-01-10T05:21:41Z,6720000,False,-1.0,-6.0,1,right,S. Cissoko running alley-oop DUNK (13 PTS) (S. Sharpe 5 AST),"[1631321, 1631101]",1610612757.0,POR,running alley-oop,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,0.64,Made,13.0,S. Sharpe,1631101.0,5.0,,,,,,,,,,,
679,PT00M57.60S,2026-01-10T05:21:46.4Z,4,REGULAR,3pt,Jump Shot,[],1631095,11.383048620236531,5.392156862745098,1610612745,107,103,2026-01-10T05:23:15Z,6740000,False,223.0,55.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,22.96,Missed,,,,,,,,,,,,,,,
683,PT00M51.30S,2026-01-10T05:21:52.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,107,103,2026-01-10T05:23:15Z,6750000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,679.0,,,,,,,,
680,PT00M51.30S,2026-01-10T05:23:13.0Z,4,REGULAR,jumpball,recovered,[],0,,,1610612745,107,103,2026-01-10T05:23:13Z,6760000,False,,,0,,Jump Ball S. Adams vs. D. Avdija: Tip to Team (HOU),"[203500, 1630166]",1610612745.0,HOU,heldball,Team (HOU),,,,Adams,203500.0,Avdija,1630166.0,,,,,,,,,,,,,,,,,,,,,,
685,PT00M45.70S,2026-01-10T05:23:30.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201142,32.276609724047304,49.26470588235294,1610612745,107,103,2026-01-10T05:23:40Z,6800000,False,4.0,251.0,1,left,MISS K. Durant 25' step back 3PT,[201142],1610612745.0,HOU,step back,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,25.09,Missed,,,,,,,,,,,,,,,
