actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
171,PT11M48.00S,2026-03-29T22:38:56.9Z,2,REGULAR,foul,technical,['1freethrow'],1642270,,,1610612764,24,15,2026-03-29T22:39:03Z,1690000,False,,,0,,D. Clingan defensive-3-second technical FOUL (1 Tech),[1642270],1610612757.0,POR,defensive-3-second,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,2.0,1.0,,,,,,,,
172,PT11M48.00S,2026-03-29T22:39:10.7Z,2,REGULAR,freethrow,1 of 1,[],1642860,,,1610612764,24,16,2026-03-29T22:39:10Z,1700000,False,,,0,,W. Riley technical Free Throw 1 of 1 (4 PTS),[1642860],1610612764.0,WAS,technical,,,Riley,W. Riley,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
173,PT11M45.00S,2026-03-29T22:39:25.5Z,2,REGULAR,3pt,Jump Shot,[],1630264,29.25427069645204,77.20588235294117,1610612764,24,16,2026-03-29T22:39:29Z,1710000,False,-136.0,222.0,1,left,MISS A. Gill 26' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
174,PT11M43.00S,2026-03-29T22:39:27.5Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612757,24,16,2026-03-29T22:39:32Z,1720000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,,,
175,PT11M23.00S,2026-03-29T22:39:48.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,85.89027595269383,59.80392156862745,1610612757,24,16,2026-03-29T22:44:33Z,1730000,False,49.0,80.0,1,right,MISS D. Avdija 9' pullup Shot,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,9.39,Missed,,,,,,,,,,,,,,,,,,
176,PT11M18.00S,2026-03-29T22:39:53.2Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,24,16,2026-03-29T22:39:55Z,1740000,False,,,0,,L. Black REBOUND (Off:1 Def:2),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,In The Paint (Non-RA),8-16 Center,,,175.0,3.0,2.0,1.0,,,,,,,,,,,,,,
177,PT11M13.00S,2026-03-29T22:39:56.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630551,7.835085413929041,95.34313725490196,1610612764,24,16,2026-03-29T22:45:05Z,1750000,False,-227.0,21.0,1,left,MISS J. Champagnie running 3PT,[1630551],1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,22.77,Missed,,,,,,,,,,,,,,,,,,
178,PT11M12.00S,2026-03-29T22:39:57.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,24,16,2026-03-29T22:40:02Z,1760000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,177.0,,,,,,,,,,,,,,,,,
180,PT10M53.00S,2026-03-29T22:40:23.8Z,2,REGULAR,3pt,Jump Shot,[],1642270,67.49342969776609,26.47058823529412,1610612757,24,16,2026-03-29T22:40:28Z,1780000,False,-118.0,253.0,1,right,MISS D. Clingan 27' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,27.91,Missed,,,,,,,,,,,,,,,,,,
181,PT10M50.00S,2026-03-29T22:40:26.8Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,24,16,2026-03-29T22:40:28Z,1790000,False,,,0,,A. Gill REBOUND (Off:0 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
182,PT10M35.00S,2026-03-29T22:40:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642364,6.783837056504599,48.03921568627451,1610612764,24,18,2026-03-29T22:46:07Z,1800000,False,10.0,11.0,1,left,J. Watkins driving reverse Layup (2 PTS),[1642364],1610612764.0,WAS,driving reverse,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,2.0,,,,,,,,,,,,,
183,PT10M27.00S,2026-03-29T22:40:54.2Z,2,REGULAR,foul,personal,[],1642364,,,1610612757,24,18,2026-03-29T22:41:09Z,1810000,False,,,0,,J. Watkins personal FOUL (2 PF),"[1642364, 201950]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1193.0,2.0,0.0,Holiday,201950.0,,,,,,
185,PT10M21.00S,2026-03-29T22:41:20.0Z,2,REGULAR,violation,kicked ball,[],1630551,,,1610612757,24,18,2026-03-29T22:47:46Z,1830000,False,,,0,,J. Champagnie kicked ball VIOLATION,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,1193.0,,,,,,,,,,
186,PT10M15.00S,2026-03-29T22:41:43.4Z,2,REGULAR,turnover,out-of-bounds,[],1631321,,,1610612757,24,18,2026-03-29T22:41:49Z,1840000,False,,,0,,S. Cissoko step out-of-bounds TURNOVER (1 TO),[1631321],1610612757.0,POR,step,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,,,,,,,1.0,,
187,PT09M54.00S,2026-03-29T22:42:13.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630264,10.200394218134035,50.98039215686274,1610612764,24,20,2026-03-29T22:42:18Z,1850000,False,-5.0,43.0,1,left,A. Gill driving floating Jump Shot (4 PTS) (L. Black 1 AST),"[1630264, 1641778]",1610612764.0,WAS,driving floating,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,4.37,Made,,,,,4.0,,,,,,,,L. Black,1641778.0,1.0,,,
188,PT09M52.00S,2026-03-29T22:42:21.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,24,20,2026-03-29T22:42:21Z,1860000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M52.00S,2026-03-29T22:45:07.5Z,2,REGULAR,substitution,out,[],1630551,,,1610612757,24,20,2026-03-29T22:45:17Z,1870000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M52.00S,2026-03-29T22:45:07.5Z,2,REGULAR,substitution,in,[],1642882,,,1610612757,24,20,2026-03-29T22:45:17Z,1880000,False,,,0,,SUB in: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M37.00S,2026-03-29T22:45:25.6Z,2,REGULAR,3pt,Jump Shot,[],1631321,90.22667542706965,96.32352941176471,1610612757,24,20,2026-03-29T22:45:29Z,1890000,False,232.0,39.0,1,right,MISS S. Cissoko 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
192,PT09M34.00S,2026-03-29T22:45:28.6Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,24,20,2026-03-29T22:45:29Z,1900000,False,,,0,,L. Black REBOUND (Off:1 Def:3),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Right Corner 3,24+ Right,,,191.0,4.0,3.0,1.0,,,,,,,,,,,,,,
193,PT09M25.00S,2026-03-29T22:45:38.2Z,2,REGULAR,2pt,Jump Shot,[],1642860,26.10052562417871,28.676470588235293,1610612764,24,20,2026-03-29T22:45:43Z,1910000,False,107.0,193.0,1,left,MISS W. Riley 22' pullup Shot,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Mid-Range,16-24 Right Center,22.03,Missed,,,,,,,,,,,,,,,,,,
194,PT09M22.00S,2026-03-29T22:45:41.2Z,2,REGULAR,rebound,offensive,[],1641778,,,1610612764,24,20,2026-03-29T22:45:43Z,1920000,False,,,0,,L. Black REBOUND (Off:2 Def:3),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Mid-Range,16-24 Right Center,,,193.0,5.0,3.0,2.0,,,,,,,,,,,,,,
195,PT09M20.00S,2026-03-29T22:45:43.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641778,19.793035479632064,54.90196078431373,1610612764,24,22,2026-03-29T22:45:50Z,1930000,False,-25.0,134.0,1,left,L. Black 13' pullup Jump Shot (2 PTS),[1641778],1610612764.0,WAS,pullup,,,Black,L. Black,,,,,In The Paint (Non-RA),8-16 Center,13.58,Made,,,,,2.0,,,,,,,,,,,,,
196,PT09M01.00S,2026-03-29T22:46:02.2Z,2,REGULAR,3pt,Jump Shot,[],201950,74.85216819973719,83.82352941176471,1610612757,24,22,2026-03-29T22:46:06Z,1940000,False,169.0,184.0,1,right,MISS J. Holiday 24' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
197,PT09M00.00S,2026-03-29T22:46:03.2Z,2,REGULAR,rebound,offensive,[],1631321,,,1610612757,24,22,2026-03-29T22:46:06Z,1950000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:0),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,196.0,1.0,0.0,1.0,,,,,,,,,,,,,,
198,PT09M00.00S,2026-03-29T22:46:11.5Z,2,REGULAR,foul,personal,[],1642882,,,1610612757,24,22,2026-03-29T22:46:20Z,1960000,False,,,0,,J. Reese personal FOUL (1 PF),"[1642882, 1631321]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,,,,,,,,1193.0,1.0,0.0,Cissoko,1631321.0,,,,,,
200,PT09M00.00S,2026-03-29T22:46:15.2Z,2,REGULAR,substitution,out,[],1642364,,,1610612757,24,22,2026-03-29T22:46:18Z,1980000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M00.00S,2026-03-29T22:46:15.2Z,2,REGULAR,substitution,in,[],1641774,,,1610612757,24,22,2026-03-29T22:46:18Z,1990000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M53.00S,2026-03-29T22:46:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,93.9060446780552,51.71568627450981,1610612757,26,22,2026-03-29T22:46:40Z,2000000,False,9.0,5.0,1,right,D. Avdija driving finger roll Layup (9 PTS) (J. Holiday 1 AST),"[1630166, 201950]",1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,9.0,,,,,,,,J. Holiday,201950.0,1.0,,,
204,PT08M30.00S,2026-03-29T22:47:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642860,11.383048620236531,37.00980392156863,1610612764,26,24,2026-03-29T22:47:04Z,2020000,False,65.0,55.0,1,left,W. Riley 8' driving floating Jump Shot (6 PTS),[1642860],1610612764.0,WAS,driving floating,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Right,8.48,Made,,,,,6.0,,,,,,,,,,,,,
205,PT08M17.00S,2026-03-29T22:47:12.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,92.9862023653088,46.81372549019608,1610612757,28,24,2026-03-29T22:51:02Z,2030000,False,-16.0,13.0,1,right,D. Clingan driving Layup (6 PTS) (J. Holiday 2 AST),"[1642270, 201950]",1610612757.0,POR,driving,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,6.0,,,,,,,,J. Holiday,201950.0,2.0,,,
207,PT08M03.00S,2026-03-29T22:47:29.5Z,2,REGULAR,foul,personal,[],1631321,,,1610612764,28,24,2026-03-29T22:47:37Z,2050000,False,,,0,,S. Cissoko personal FOUL (1 PF),"[1631321, 1630264]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,,,,,,,,200832.0,1.0,0.0,Gill,1630264.0,,,,,,
209,PT08M03.00S,2026-03-29T22:47:42.1Z,2,REGULAR,substitution,out,[],1631321,,,1610612764,28,24,2026-03-29T22:47:47Z,2070000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M03.00S,2026-03-29T22:47:42.1Z,2,REGULAR,substitution,in,[],1631200,,,1610612764,28,24,2026-03-29T22:47:47Z,2080000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M54.00S,2026-03-29T22:48:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,8.09789750328515,50.49019607843137,1610612764,28,26,2026-03-29T22:48:12Z,2090000,False,-2.0,24.0,1,left,A. Gill driving Layup (6 PTS) (J. Reese 2 AST),"[1630264, 1642882]",1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,6.0,,,,,,,,J. Reese,1642882.0,2.0,,,
213,PT07M43.00S,2026-03-29T22:48:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.77463863337714,50.0,1610612757,30,26,2026-03-29T22:48:23Z,2110000,False,0.0,6.0,1,right,D. Avdija driving Layup (11 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,11.0,,,,,,,,,,,,,
214,PT07M43.00S,2026-03-29T22:48:22.2Z,2,REGULAR,foul,personal,['1freethrow'],1642860,,,1610612757,30,26,2026-03-29T22:48:29Z,2120000,False,,,0,,W. Riley shooting personal FOUL (2 PF) (Avdija 1 FT),"[1642860, 1630166]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,2.0,0.0,Avdija,1630166.0,,,,,,
216,PT07M43.00S,2026-03-29T22:48:42.5Z,2,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,31,26,2026-03-29T22:48:42Z,2140000,False,,,0,,D. Avdija Free Throw 1 of 1 (12 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
217,PT07M36.00S,2026-03-29T22:48:57.1Z,2,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612764,31,26,2026-03-29T22:49:06Z,2150000,False,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Vukcevic 2 FT),"[1629680, 1641774]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Right,,,,,,,,,,1662.0,1.0,0.0,Vukcevic,1641774.0,,,,,,
219,PT07M36.00S,2026-03-29T22:49:19.8Z,2,REGULAR,freethrow,1 of 2,[],1641774,,,1610612764,31,27,2026-03-29T22:49:19Z,2170000,False,,,0,,T. Vukcevic Free Throw 1 of 2 (1 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
220,PT07M36.00S,2026-03-29T22:49:20.3Z,2,REGULAR,substitution,out,[],201950,,,1610612764,31,27,2026-03-29T22:49:26Z,2180000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M36.00S,2026-03-29T22:49:20.3Z,2,REGULAR,substitution,out,[],1642860,,,1610612764,31,27,2026-03-29T22:49:26Z,2190000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M36.00S,2026-03-29T22:49:20.3Z,2,REGULAR,substitution,in,[],1630703,,,1610612764,31,27,2026-03-29T22:49:26Z,2200000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M36.00S,2026-03-29T22:49:20.3Z,2,REGULAR,substitution,in,[],1642267,,,1610612764,31,27,2026-03-29T22:49:26Z,2210000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M36.00S,2026-03-29T22:49:35.2Z,2,REGULAR,freethrow,2 of 2,[],1641774,,,1610612764,31,28,2026-03-29T22:49:35Z,2220000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (2 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
225,PT07M20.00S,2026-03-29T22:49:53.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,91.27792378449409,47.05882352941176,1610612757,31,28,2026-03-29T22:49:58Z,2230000,False,-15.0,29.0,1,right,MISS D. Avdija turnaround Shot,[1630166],1610612757.0,POR,turnaround,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
226,PT07M17.00S,2026-03-29T22:49:56.2Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,31,28,2026-03-29T22:49:58Z,2240000,False,,,0,,L. Black REBOUND (Off:2 Def:4),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,225.0,6.0,4.0,2.0,,,,,,,,,,,,,,
228,PT07M10.00S,2026-03-29T22:50:17.0Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,31,28,2026-03-29T22:50:20Z,2260000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M10.00S,2026-03-29T22:50:17.0Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,31,28,2026-03-29T22:50:20Z,2270000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M04.00S,2026-03-29T22:50:35.1Z,2,REGULAR,2pt,Jump Shot,[],1642267,20.18725361366623,68.13725490196079,1610612764,31,28,2026-03-29T22:50:38Z,2280000,False,-91.0,137.0,1,left,MISS B. Carrington 16' pullup Shot - blocked,"[1642267, 1629680]",1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,16.46,Missed,,,,,,Thybulle,1629680.0,,,,,,,,,,,
231,PT07M04.00S,2026-03-29T22:50:35.1Z,2,REGULAR,block,,[],1629680,,,1610612764,31,28,2026-03-29T22:50:37Z,2290000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
232,PT07M02.00S,2026-03-29T22:50:37.1Z,2,REGULAR,rebound,offensive,[],1642267,,,1610612764,31,28,2026-03-29T22:50:38Z,2300000,False,,,0,,B. Carrington REBOUND (Off:1 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,,,230.0,2.0,1.0,1.0,,,,,,,,,,,,,,
233,PT07M01.00S,2026-03-29T22:50:38.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642882,7.703679369250986,53.92156862745098,1610612764,31,30,2026-03-29T22:50:44Z,2310000,False,-20.0,20.0,1,left,J. Reese DUNK (4 PTS) (B. Carrington 1 AST),"[1642882, 1642267]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,4.0,,,,,,,,B. Carrington,1642267.0,1.0,,,
235,PT06M48.00S,2026-03-29T22:50:51.2Z,2,REGULAR,3pt,Jump Shot,[],1629680,92.85479632063075,3.431372549019608,1610612757,31,30,2026-03-29T22:50:56Z,2330000,False,-233.0,15.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
236,PT06M46.00S,2026-03-29T22:50:55.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,31,30,2026-03-29T22:50:55Z,2340000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,235.0,,,,,,,,,,,,,,,,,
238,PT06M46.00S,2026-03-29T22:50:57.3Z,2,REGULAR,substitution,out,[],1630166,,,1610612757,31,30,2026-03-29T22:51:05Z,2360000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M46.00S,2026-03-29T22:50:57.3Z,2,REGULAR,substitution,out,[],1642270,,,1610612757,31,30,2026-03-29T22:51:05Z,2370000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M46.00S,2026-03-29T22:50:57.3Z,2,REGULAR,substitution,in,[],1629057,,,1610612757,31,30,2026-03-29T22:51:05Z,2380000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M46.00S,2026-03-29T22:50:57.3Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,31,30,2026-03-29T22:51:05Z,2390000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M42.00S,2026-03-29T22:51:18.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,69.85873850197109,74.01960784313727,1610612757,34,30,2026-03-29T22:51:23Z,2400000,False,120.0,231.0,1,right,M. Thybulle 26' 3PT pullup (5 PTS),[1629680],1610612757.0,POR,pullup,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,26.02,Made,,,,,5.0,,,,,,,,,,,,,
243,PT06M30.00S,2026-03-29T22:51:31.1Z,2,REGULAR,2pt,Jump Shot,[],1641731,10.068988173455978,20.833333333333336,1610612764,34,30,2026-03-29T22:54:46Z,2410000,False,146.0,42.0,1,left,MISS B. Coulibaly 15' step back Shot,[1641731],1610612764.0,WAS,step back,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,15.18,Missed,,,,,,,,,,,,,,,,,,
244,PT06M28.00S,2026-03-29T22:51:33.1Z,2,REGULAR,rebound,offensive,[],1642882,,,1610612764,34,30,2026-03-29T22:54:46Z,2420000,False,,,0,,J. Reese REBOUND (Off:1 Def:1),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Mid-Range,8-16 Right,,,243.0,2.0,1.0,1.0,,,,,,,,,,,,,,
246,PT06M25.00S,2026-03-29T22:51:55.5Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612764,34,30,2026-03-29T22:52:01Z,2440000,False,,,0,,R. Williams III shooting personal FOUL (1 PF) (Black 2 FT),"[1629057, 1641778]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,1.0,0.0,Black,1641778.0,,,,,,
248,PT06M25.00S,2026-03-29T22:52:04.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641778,,,1610612764,34,30,2026-03-29T22:52:04Z,2460000,False,,,0,,MISS L. Black Free Throw 1 of 2,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
249,PT06M25.00S,2026-03-29T22:52:04.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,34,30,2026-03-29T22:52:04Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,248.0,,,,,,,,,,,,,,,,,
250,PT06M25.00S,2026-03-29T22:52:20.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641778,,,1610612764,34,31,2026-03-29T22:52:20Z,2480000,False,,,0,,L. Black Free Throw 2 of 2 (3 PTS),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
251,PT06M11.00S,2026-03-29T22:52:38.1Z,2,REGULAR,turnover,out-of-bounds,[],1629680,,,1610612757,34,31,2026-03-29T22:52:42Z,2490000,False,,,0,,M. Thybulle lost ball out-of-bounds TURNOVER (1 TO),[1629680],1610612757.0,POR,lost ball,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,,,,,,,,,,200832.0,,,,,,,,1.0,,
252,PT06M04.00S,2026-03-29T22:52:47.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,28.991458607095925,14.705882352941178,1610612764,34,34,2026-03-29T22:52:51Z,2500000,False,176.0,220.0,1,left,B. Carrington 28' 3PT  (7 PTS) (J. Reese 3 AST),"[1642267, 1642882]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,28.21,Made,,,,,7.0,,,,,,,,J. Reese,1642882.0,3.0,,,
254,PT05M52.00S,2026-03-29T22:52:59.2Z,2,REGULAR,3pt,Jump Shot,[],1630703,66.96780551905388,49.754901960784316,1610612757,37,34,2026-03-29T22:57:15Z,2520000,False,-1.0,258.0,1,right,S. Henderson 25' 3PT pullup (10 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,10.0,,,,,,,,,,,,,
255,PT05M25.00S,2026-03-29T22:53:25.9Z,2,REGULAR,3pt,Jump Shot,[],1641731,7.440867279894875,3.9215686274509802,1610612764,37,34,2026-03-29T22:53:30Z,2530000,False,230.0,17.0,1,left,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
256,PT05M22.00S,2026-03-29T22:53:28.9Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,37,34,2026-03-29T22:53:30Z,2540000,False,,,0,,T. Camara REBOUND (Off:1 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,255.0,5.0,4.0,1.0,,,,,,,,,,,,,,
