actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
253,PT06M29.00S,2025-11-04T03:52:22.1Z,2,REGULAR,substitution,out,[],1642355,,,1610612747,44,36,2025-11-04T03:53:16Z,2500000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M29.00S,2025-11-04T03:52:22.1Z,2,REGULAR,substitution,in,[],1630166,,,1610612747,44,36,2025-11-04T03:53:16Z,2510000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M29.00S,2025-11-04T03:52:22.1Z,2,REGULAR,substitution,in,[],1631126,,,1610612747,44,36,2025-11-04T03:53:16Z,2520000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M29.00S,2025-11-04T03:52:22.1Z,2,REGULAR,substitution,in,[],1631222,,,1610612747,44,36,2025-11-04T03:53:16Z,2530000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M29.00S,2025-11-04T03:53:39.3Z,2,REGULAR,freethrow,1 of 2,[],1629028,,,1610612747,44,36,2025-11-04T03:53:39Z,2540000,False,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
258,PT06M29.00S,2025-11-04T03:53:39.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,44,36,2025-11-04T03:53:39Z,2550000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,257.0,,,,,,,,,
259,PT06M29.00S,2025-11-04T03:53:52.1Z,2,REGULAR,freethrow,2 of 2,[],1629028,,,1610612747,44,37,2025-11-04T03:53:52Z,2560000,False,,,0,,D. Ayton Free Throw 2 of 2 (11 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
260,PT06M18.00S,2025-11-04T03:54:11.0Z,2,REGULAR,turnover,traveling,[],1630166,,,1610612757,44,37,2025-11-04T03:54:15Z,2570000,False,,,0,,D. Avdija traveling TURNOVER (3 TO),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,3.0,,,,,,1628951.0,,,,,,,,,,
261,PT06M07.00S,2025-11-04T03:54:29.0Z,2,REGULAR,turnover,bad pass,[],1629028,,,1610612747,44,37,2025-11-04T03:54:34Z,2580000,False,,,0,,D. Ayton bad pass TURNOVER (2 TO),"[1629028, 1631200]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,2.0,Murray,1631200.0,,,,,,,,,,,,,,
262,PT06M07.00S,2025-11-04T03:54:29.0Z,2,REGULAR,steal,,[],1631200,,,1610612757,44,37,2025-11-04T03:54:30Z,2590000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
263,PT06M01.00S,2025-11-04T03:54:45.3Z,2,REGULAR,turnover,traveling,[],1631126,,,1610612757,44,37,2025-11-04T03:54:52Z,2600000,False,,,0,,C. Love traveling TURNOVER (1 TO),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Mid-Range,16-24 Right,,,,1.0,,,,,,1628484.0,,,,,,,,,,
264,PT05M43.00S,2025-11-04T03:55:11.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,8.09789750328515,49.50980392156863,1610612747,44,39,2025-11-04T03:55:14Z,2610000,False,2.0,24.0,1,left,D. Ayton DUNK (13 PTS) (J. LaRavia 3 AST),"[1629028, 1631222]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.37,Made,13.0,,,,J. LaRavia,1631222.0,3.0,,,,,,,,,,,
266,PT05M25.00S,2025-11-04T03:55:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,93.11760840998686,44.6078431372549,1610612757,46,39,2025-11-04T03:55:34Z,2630000,False,-27.0,12.0,1,right,K. Murray driving Layup (2 PTS) (R. Williams III 2 AST),"[1631200, 1629057]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.96,Made,2.0,,,,R. Williams III,1629057.0,2.0,,,,,,,,,,,
268,PT05M10.00S,2025-11-04T03:55:44.2Z,2,REGULAR,2pt,Jump Shot,[],1629060,22.421156373193167,25.735294117647058,1610612747,46,41,2025-11-04T03:58:49Z,2650000,False,121.0,158.0,1,left,R. Hachimura 19' step back Jump Shot (18 PTS) (N. Smith Jr. 2 AST),"[1629060, 1641733]",1610612747.0,LAL,step back,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,19.94,Made,18.0,,,,N. Smith Jr.,1641733.0,2.0,,,,,,,,,,,
269,PT04M48.00S,2025-11-04T03:56:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.77463863337714,47.30392156862745,1610612757,48,41,2025-11-04T03:59:32Z,2660000,False,-13.0,6.0,1,right,D. Avdija reverse Layup (13 PTS) (K. Murray 1 AST),"[1630166, 1631200]",1610612757.0,POR,reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.48,Made,13.0,,,,K. Murray,1631200.0,1.0,,,,,,,,,,,
271,PT04M48.00S,2025-11-04T03:56:13.2Z,2,REGULAR,foul,personal,['1freethrow'],1631222,,,1610612757,48,41,2025-11-04T03:56:19Z,2680000,False,,,0,,J. LaRavia shooting personal FOUL (1 PF) (Avdija 1 FT),"[1631222, 1630166]",1610612747.0,LAL,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,,,,,,,1.0,0.0,Avdija,1630166.0
273,PT04M48.00S,2025-11-04T03:56:35.3Z,2,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,49,41,2025-11-04T03:56:35Z,2700000,False,,,0,,D. Avdija Free Throw 1 of 1 (14 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
274,PT04M33.00S,2025-11-04T03:56:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641733,6.783837056504599,47.30392156862745,1610612747,49,43,2025-11-04T03:56:56Z,2710000,False,13.0,11.0,1,left,N. Smith Jr. driving Layup (2 PTS),[1641733],1610612747.0,LAL,driving,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,1.76,Made,2.0,,,,,,,,,,,,,,,,,
275,PT04M19.00S,2025-11-04T03:57:06.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631321,93.77463863337714,47.05882352941176,1610612757,51,43,2025-11-04T03:57:18Z,2720000,False,-15.0,6.0,1,right,S. Cissoko driving DUNK (2 PTS) (D. Avdija 1 AST),"[1631321, 1630166]",1610612757.0,POR,driving,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,,,,D. Avdija,1630166.0,1.0,,,,,,,,,,,
277,PT04M01.00S,2025-11-04T03:57:24.6Z,2,REGULAR,3pt,Jump Shot,[],1641733,27.020367936925098,81.37254901960785,1610612747,51,46,2025-11-04T03:57:29Z,2740000,False,-157.0,201.0,1,left,N. Smith Jr. 25' 3PT pullup (5 PTS) (D. Ayton 1 AST),"[1641733, 1629028]",1610612747.0,LAL,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.54,Made,5.0,,,,D. Ayton,1629028.0,1.0,,,,,,,,,,,
278,PT03M48.00S,2025-11-04T03:57:37.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,86.81011826544021,35.53921568627451,1610612757,51,46,2025-11-04T03:57:48Z,2750000,False,-72.0,71.0,1,right,MISS D. Avdija 10' driving floating Shot,[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,10.17,Missed,,,,,,,,,,,,,,,,,,
279,PT03M45.00S,2025-11-04T03:57:45.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,51,46,2025-11-04T03:57:45Z,2760000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,278.0,,,,,,,,,
280,PT03M45.00S,2025-11-04T03:57:46.7Z,2,REGULAR,substitution,out,[],1629057,,,1610612747,51,46,2025-11-04T03:57:53Z,2770000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M45.00S,2025-11-04T03:57:46.7Z,2,REGULAR,substitution,out,[],1629060,,,1610612747,51,46,2025-11-04T03:57:53Z,2780000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M45.00S,2025-11-04T03:57:46.7Z,2,REGULAR,substitution,in,[],1642270,,,1610612747,51,46,2025-11-04T03:57:53Z,2790000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M45.00S,2025-11-04T03:57:46.7Z,2,REGULAR,substitution,in,[],203935,,,1610612747,51,46,2025-11-04T03:57:53Z,2800000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M37.00S,2025-11-04T03:58:08.2Z,2,REGULAR,3pt,Jump Shot,[],1641733,27.283180026281208,20.34313725490196,1610612747,51,49,2025-11-04T03:58:13Z,2810000,False,148.0,204.0,1,left,N. Smith Jr. 25' 3PT pullup (8 PTS),[1641733],1610612747.0,LAL,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.22,Made,8.0,,,,,,,,,,,,,,,,,
285,PT03M26.00S,2025-11-04T03:58:19.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,92.32917214191852,46.32352941176471,1610612757,51,49,2025-11-04T03:58:23Z,2820000,False,-18.0,20.0,1,right,MISS D. Clingan reverse Layup - blocked,"[1642270, 1629020]",1610612757.0,POR,reverse,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,Vanderbilt,1629020.0,,,,
286,PT03M26.00S,2025-11-04T03:58:19.6Z,2,REGULAR,block,,[],1629020,,,1610612757,51,49,2025-11-04T03:58:21Z,2830000,False,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT03M24.00S,2025-11-04T03:58:21.6Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,51,49,2025-11-04T03:58:23Z,2840000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,285.0,3.0,3.0,0.0,,,,,,
288,PT03M14.00S,2025-11-04T03:58:28.5Z,2,REGULAR,2pt,Jump Shot,[],1629028,24.655059132720105,40.931372549019606,1610612747,51,49,2025-11-04T03:58:35Z,2850000,False,45.0,179.0,1,left,MISS D. Ayton 18' Jump Shot,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,18.49,Missed,,,,,,,,,,,,,,,,,,
289,PT03M11.00S,2025-11-04T03:58:31.6Z,2,REGULAR,rebound,defensive,[],1631126,,,1610612757,51,49,2025-11-04T03:58:31Z,2860000,False,,,0,,C. Love REBOUND (Off:1 Def:2),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Mid-Range,16-24 Center,,,,,,,,,,,288.0,3.0,2.0,1.0,,,,,,
290,PT03M03.00S,2025-11-04T03:58:39.0Z,2,REGULAR,3pt,Jump Shot,[],1631126,69.59592641261499,21.323529411764707,1610612757,51,49,2025-11-04T03:58:43Z,2870000,False,-143.0,233.0,1,right,MISS C. Love 27' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,,,,,,,,,,,,,,,,,
291,PT03M01.00S,2025-11-04T03:58:41.6Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,51,49,2025-11-04T03:58:41Z,2880000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,290.0,4.0,3.0,1.0,,,,,,
292,PT02M47.00S,2025-11-04T03:58:55.4Z,2,REGULAR,turnover,bad pass,[],1641733,,,1610612747,51,49,2025-11-04T03:58:58Z,2890000,False,,,0,,N. Smith Jr. bad pass TURNOVER (2 TO),"[1641733, 1631321]",1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,2.0,Cissoko,1631321.0,,,,,,,,,,,,,,
293,PT02M47.00S,2025-11-04T03:58:55.4Z,2,REGULAR,steal,,[],1631321,,,1610612757,51,49,2025-11-04T03:58:57Z,2900000,False,,,0,,S. Cissoko STEAL (1 STL),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT02M41.00S,2025-11-04T03:59:01.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631200,93.64323258869908,48.529411764705884,1610612757,53,49,2025-11-04T03:59:06Z,2910000,False,-7.0,7.0,1,right,K. Murray running DUNK (4 PTS) (C. Love 1 AST),"[1631200, 1631126]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,,,,C. Love,1631126.0,1.0,,,,,,,,,,,
296,PT02M40.00S,2025-11-04T03:59:09.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,53,49,2025-11-04T03:59:09Z,2930000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M40.00S,2025-11-04T03:59:35.3Z,2,REGULAR,substitution,out,[],1631126,,,1610612747,53,49,2025-11-04T04:01:47Z,2940000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M40.00S,2025-11-04T03:59:35.3Z,2,REGULAR,substitution,out,[],1631200,,,1610612747,53,49,2025-11-04T04:01:47Z,2950000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M40.00S,2025-11-04T03:59:35.3Z,2,REGULAR,substitution,out,[],1631321,,,1610612747,53,49,2025-11-04T04:01:47Z,2960000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M40.00S,2025-11-04T03:59:35.3Z,2,REGULAR,substitution,out,[],1641733,,,1610612747,53,49,2025-11-04T04:01:47Z,2970000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M40.00S,2025-11-04T03:59:35.3Z,2,REGULAR,substitution,in,[],203924,,,1610612747,53,49,2025-11-04T04:01:47Z,2980000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M40.00S,2025-11-04T03:59:35.3Z,2,REGULAR,substitution,in,[],201950,,,1610612747,53,49,2025-11-04T04:01:47Z,2990000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M40.00S,2025-11-04T03:59:35.3Z,2,REGULAR,substitution,in,[],1641739,,,1610612747,53,49,2025-11-04T04:01:47Z,3000000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M40.00S,2025-11-04T03:59:35.3Z,2,REGULAR,substitution,in,[],1642261,,,1610612747,53,49,2025-11-04T04:01:47Z,3010000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M24.00S,2025-11-04T04:02:15.7Z,2,REGULAR,turnover,bad pass,[],1629020,,,1610612747,53,49,2025-11-04T04:02:20Z,3020000,False,,,0,,J. Vanderbilt bad pass TURNOVER (2 TO),"[1629020, 1630166]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,2.0,Avdija,1630166.0,,,,,,,,,,,,,,
306,PT02M24.00S,2025-11-04T04:02:15.7Z,2,REGULAR,steal,,[],1630166,,,1610612757,53,49,2025-11-04T04:02:17Z,3030000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
307,PT02M19.00S,2025-11-04T04:02:25.5Z,2,REGULAR,foul,personal,[],203935,,,1610612757,53,49,2025-11-04T04:02:38Z,3040000,False,,,0,,M. Smart personal FOUL (2 PF),"[203935, 203924]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,,,,,,,,,,201639.0,,,,,,,2.0,0.0,Grant,203924.0
309,PT02M19.00S,2025-11-04T04:02:54.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612757,53,49,2025-11-04T04:03:02Z,3060000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M19.00S,2025-11-04T04:02:54.1Z,2,REGULAR,substitution,in,[],1629060,,,1610612757,53,49,2025-11-04T04:03:02Z,3070000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M12.00S,2025-11-04T04:03:19.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,84.83902759526939,50.0,1610612757,53,49,2025-11-04T04:03:30Z,3080000,False,0.0,90.0,1,right,MISS J. Holiday 9' fadeaway Shot,[201950],1610612757.0,POR,fadeaway,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,9.0,Missed,,,,,,,,,,,,,,,,,,
312,PT02M09.00S,2025-11-04T04:03:22.9Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,53,49,2025-11-04T04:03:30Z,3090000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,311.0,3.0,3.0,0.0,,,,,,
313,PT02M02.00S,2025-11-04T04:03:36.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612747,53,49,2025-11-04T04:03:41Z,3100000,False,,,0,,J. Grant personal FOUL (2 PF) (LaRavia 2 FT),"[203924, 1631222]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1628484.0,,,,,,,2.0,0.0,LaRavia,1631222.0
315,PT02M02.00S,2025-11-04T04:03:56.6Z,2,REGULAR,freethrow,1 of 2,[],1631222,,,1610612747,53,49,2025-11-04T04:03:56Z,3120000,False,,,0,,MISS J. LaRavia Free Throw 1 of 2,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT02M02.00S,2025-11-04T04:03:56.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,53,49,2025-11-04T04:03:56Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,
317,PT02M02.00S,2025-11-04T04:04:14.0Z,2,REGULAR,freethrow,2 of 2,[],1631222,,,1610612747,53,50,2025-11-04T04:04:14Z,3140000,False,,,0,,J. LaRavia Free Throw 2 of 2 (3 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
318,PT01M46.00S,2025-11-04T04:04:32.4Z,2,REGULAR,3pt,Jump Shot,[],1630166,65.52233902759527,45.83333333333333,1610612757,53,50,2025-11-04T04:04:39Z,3150000,False,-21.0,272.0,1,right,MISS D. Avdija 27' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
319,PT01M42.00S,2025-11-04T04:04:35.8Z,2,REGULAR,rebound,defensive,[],203935,,,1610612747,53,50,2025-11-04T04:04:35Z,3160000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,318.0,2.0,2.0,0.0,,,,,,
320,PT01M31.00S,2025-11-04T04:04:46.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642261,19.267411300919843,38.72549019607843,1610612747,53,52,2025-11-04T04:04:50Z,3170000,False,56.0,129.0,1,left,D. Knecht 14' pullup Jump Shot (8 PTS),[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,14.04,Made,8.0,,,,,,,,,,,,,,,,,
321,PT01M19.00S,2025-11-04T04:04:58.5Z,2,REGULAR,3pt,Jump Shot,[],1641739,94.1688567674113,2.450980392156863,1610612757,53,52,2025-11-04T04:05:11Z,3180000,False,-238.0,2.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
322,PT01M17.00S,2025-11-04T04:05:00.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,53,52,2025-11-04T04:05:35Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,321.0,,,,,,,,,
323,PT01M17.00S,2025-11-04T04:05:14.1Z,2,REGULAR,foul,personal,[],1629028,,,1610612757,53,52,2025-11-04T04:05:39Z,3200000,False,,,0,,D. Ayton loose ball personal FOUL (1 PF),"[1629028, 1642270]",1610612747.0,LAL,loose ball,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628484.0,,,,,,,1.0,0.0,Clingan,1642270.0
325,PT01M09.00S,2025-11-04T04:05:43.3Z,2,REGULAR,foul,offensive,['inpenalty'],1630166,,,1610612757,53,52,2025-11-04T04:08:17Z,3220000,False,,,0,,D. Avdija charge offensive FOUL (1 PF),"[1630166, 203935]",1610612757.0,POR,charge,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,201639.0,,,,,,,1.0,0.0,Smart,203935.0
327,PT01M09.00S,2025-11-04T04:05:43.3Z,2,REGULAR,turnover,offensive foul,[],1630166,,,1610612757,53,52,2025-11-04T04:05:43Z,3240000,False,,,0,,D. Avdija offensive foul TURNOVER (4 TO),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,4.0,,,,,,201639.0,,,,,,,,,,
328,PT01M09.00S,2025-11-04T04:05:59.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,53,52,2025-11-04T04:05:59Z,3250000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M52.90S,2025-11-04T04:08:51.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642261,32.40801576872536,27.205882352941174,1610612747,53,52,2025-11-04T04:08:55Z,3270000,False,114.0,252.0,1,left,MISS D. Knecht 27' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,27.67,Missed,,,,,,,,,,,,,,,,,,
331,PT00M50.20S,2025-11-04T04:08:53.9Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,53,52,2025-11-04T04:08:54Z,3280000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,330.0,1.0,1.0,0.0,,,,,,
332,PT00M32.40S,2025-11-04T04:09:11.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203924,91.14651773981603,47.30392156862745,1610612757,53,52,2025-11-04T04:11:45Z,3290000,False,-13.0,31.0,1,right,MISS J. Grant driving Hook - blocked,"[203924, 1629028]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,Ayton,1629028.0,,,,
333,PT00M32.40S,2025-11-04T04:09:11.8Z,2,REGULAR,block,,[],1629028,,,1610612757,53,52,2025-11-04T04:09:14Z,3300000,False,,,0,,D. Ayton BLOCK (2 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
334,PT00M29.70S,2025-11-04T04:09:14.5Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,53,52,2025-11-04T04:09:14Z,3310000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,332.0,4.0,2.0,2.0,,,,,,
335,PT00M26.70S,2025-11-04T04:09:17.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,94.82588699080158,94.85294117647058,1610612757,53,52,2025-11-04T04:09:24Z,3320000,False,224.0,-4.0,1,right,MISS T. Camara step back 3PT,[1641739],1610612757.0,POR,step back,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
