actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
611,PT08M39.00S,2026-02-10T05:10:02.6Z,4,REGULAR,3pt,Jump Shot,[],1630699,76.82325886990802,7.107843137254902,1610612755,122,99,2026-02-10T05:10:08Z,5940000,False,-214.0,165.0,1,right,M. Beauchamp 27' 3PT  (5 PTS) (V. Edgecombe 2 AST),"[1630699, 1642845]",1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,27.09,Made,5.0,V. Edgecombe,1642845.0,2.0,,,,,,,,,,,,,,
613,PT08M31.00S,2026-02-10T05:10:13.3Z,4,REGULAR,foul,personal,[],1630178,,,1610612757,122,99,2026-02-10T05:10:28Z,5960000,False,,,0,,T. Maxey personal FOUL (3 PF),"[1630178, 1631104]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627524.0,3.0,0.0,Wesley,1631104.0,,,,,,,,
615,PT08M27.00S,2026-02-10T05:10:33.8Z,4,REGULAR,3pt,Jump Shot,[],1630249,36.74441524310118,36.76470588235294,1610612757,122,99,2026-02-10T05:10:38Z,5980000,False,66.0,293.0,1,left,MISS V. Krejčí 30' 3PT,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,30.03,Missed,,,,,,,,,,,,,,,,,,
616,PT08M24.00S,2026-02-10T05:10:36.7Z,4,REGULAR,rebound,offensive,[],1631104,,,1610612757,122,99,2026-02-10T05:10:36Z,5990000,False,,,0,,B. Wesley REBOUND (Off:1 Def:0),[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,,,,,,615.0,,,,,,1.0,0.0,1.0,,,,,
617,PT08M12.00S,2026-02-10T05:10:48.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1642270,11.645860709592641,23.774509803921568,1610612757,122,99,2026-02-10T05:10:53Z,6000000,False,131.0,57.0,1,left,MISS D. Clingan 14' turnaround fadeaway Shot,[1642270],1610612757.0,POR,turnaround fadeaway,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,14.3,Missed,,,,,,,,,,,,,,,,,,
618,PT08M08.00S,2026-02-10T05:10:52.5Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612757,122,99,2026-02-10T05:10:52Z,6010000,False,,,0,,D. Avdija REBOUND (Off:4 Def:6),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,617.0,,,,,,10.0,6.0,4.0,,,,,
619,PT08M08.00S,2026-02-10T05:10:52.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,5.590000152587891,50.0,1610612757,124,99,2026-02-10T05:10:52Z,6020000,False,0.0,0.0,1,left,D. Avdija putback Layup (26 PTS),[1630166],1610612757.0,POR,putback,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Made,26.0,,,,,,,,,,,,,,,,,
621,PT08M05.00S,2026-02-10T05:11:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,91.01511169513797,45.83333333333333,1610612755,124,101,2026-02-10T05:11:11Z,6040000,False,-21.0,32.0,1,right,A. Bona driving Layup (6 PTS) (V. Edgecombe 3 AST),"[1641737, 1642845]",1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,3.82,Made,6.0,V. Edgecombe,1642845.0,3.0,,,,,,,,,,,,,,
622,PT08M05.00S,2026-02-10T05:11:05.6Z,4,REGULAR,foul,personal,['1freethrow'],1642270,,,1610612755,124,101,2026-02-10T05:11:10Z,6050000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Bona 1 FT),"[1642270, 1641737]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,1627524.0,2.0,0.0,Bona,1641737.0,,,,,,,,
625,PT08M05.00S,2026-02-10T05:11:23.8Z,4,REGULAR,substitution,out,[],1630166,,,1610612755,124,101,2026-02-10T05:12:03Z,6070000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT08M05.00S,2026-02-10T05:11:23.8Z,4,REGULAR,substitution,in,[],1631321,,,1610612755,124,101,2026-02-10T05:12:03Z,6080000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M05.00S,2026-02-10T05:11:47.9Z,4,REGULAR,freethrow,1 of 1,[],1641737,,,1610612755,124,102,2026-02-10T05:11:47Z,6090000,False,,,0,,A. Bona Free Throw 1 of 1 (7 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
628,PT07M54.00S,2026-02-10T05:11:59.5Z,4,REGULAR,3pt,Jump Shot,[],201950,31.37935282522996,63.25827205882353,1610612757,124,102,2026-02-10T05:12:08Z,6100000,False,-66.0,242.0,1,left,MISS J. Holiday 25' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
629,PT07M51.00S,2026-02-10T05:12:02.5Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612755,124,102,2026-02-10T05:12:04Z,6110000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:1),[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,24+ Center,,,,,,,628.0,,,,,,2.0,1.0,1.0,,,,,
630,PT07M34.00S,2026-02-10T05:12:18.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,88.64980289093299,61.274509803921575,1610612755,124,102,2026-02-10T05:12:22Z,6120000,False,56.0,54.0,1,right,MISS K. Oubre Jr. 7' turnaround Shot,[1626162],1610612755.0,PHI,turnaround,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
631,PT07M32.00S,2026-02-10T05:12:20.9Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,124,102,2026-02-10T05:12:20Z,6130000,False,,,0,,D. Clingan REBOUND (Off:2 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,630.0,,,,,,6.0,4.0,2.0,,,,,
632,PT07M29.00S,2026-02-10T05:12:24.1Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612757,124,102,2026-02-10T05:12:28Z,6140000,False,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[201950, 1630699]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,3.0,Beauchamp,1630699.0
633,PT07M29.00S,2026-02-10T05:12:24.1Z,4,REGULAR,steal,,[],1630699,,,1610612755,124,102,2026-02-10T05:12:26Z,6150000,False,,,0,,M. Beauchamp STEAL (2 STL),[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
634,PT07M25.00S,2026-02-10T05:12:28.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630178,88.64980289093299,3.6764705882352944,1610612755,124,105,2026-02-10T05:12:33Z,6160000,False,-232.0,54.0,1,right,T. Maxey 3PT running (30 PTS) (M. Beauchamp 4 AST),"[1630178, 1630699]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,23.79,Made,30.0,M. Beauchamp,1630699.0,4.0,,,,,,,,,,,,,,
636,PT07M01.00S,2026-02-10T05:12:52.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,9.806176084099869,64.95098039215686,1610612757,124,105,2026-02-10T05:13:05Z,6180000,False,-75.0,40.0,1,left,MISS V. Krejčí 8' driving floating Shot,[1630249],1610612757.0,POR,driving floating,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Left,8.47,Missed,,,,,,,,,,,,,,,,,,
637,PT06M57.00S,2026-02-10T05:12:56.2Z,4,REGULAR,rebound,offensive,[],1630249,,,1610612757,124,105,2026-02-10T05:12:56Z,6190000,False,,,0,,V. Krejčí REBOUND (Off:2 Def:0),[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,636.0,,,,,,2.0,0.0,2.0,,,,,
638,PT06M57.00S,2026-02-10T05:12:55.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630249,5.590000152587891,50.0,1610612757,126,105,2026-02-10T05:12:55Z,6200000,False,0.0,0.0,1,left,V. Krejčí tip Layup (5 PTS),[1630249],1610612757.0,POR,tip,,,Krejčí,V. Krejčí,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
639,PT06M42.00S,2026-02-10T05:13:11.5Z,4,REGULAR,2pt,Jump Shot,[],1642845,89.04402102496715,75.98039215686273,1610612755,126,105,2026-02-10T05:13:15Z,6210000,False,130.0,50.0,1,right,MISS V. Edgecombe 13' step back Shot,[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Right,13.94,Missed,,,,,,,,,,,,,,,,,,
640,PT06M38.00S,2026-02-10T05:13:15.5Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,126,105,2026-02-10T05:13:15Z,6220000,False,,,0,,D. Clingan REBOUND (Off:2 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,,,,,,,639.0,,,,,,7.0,5.0,2.0,,,,,
641,PT06M34.00S,2026-02-10T05:13:19.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631104,8.09789750328515,47.794117647058826,1610612757,128,105,2026-02-10T05:17:57Z,6230000,False,11.0,24.0,1,left,B. Wesley running finger roll Layup (4 PTS),[1631104],1610612757.0,POR,running finger roll,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,2.6,Made,4.0,,,,,,,,,,,,,,,,,
642,PT06M22.00S,2026-02-10T05:13:31.4Z,4,REGULAR,3pt,Jump Shot,[],1630178,67.09921156373193,64.70588235294117,1610612755,128,105,2026-02-10T05:13:35Z,6240000,False,74.0,257.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.71,Missed,,,,,,,,,,,,,,,,,,
643,PT06M20.00S,2026-02-10T05:13:33.4Z,4,REGULAR,rebound,defensive,[],201950,,,1610612757,128,105,2026-02-10T05:13:35Z,6250000,False,,,0,,J. Holiday REBOUND (Off:5 Def:2),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,642.0,,,,,,7.0,2.0,5.0,,,,,
644,PT06M09.00S,2026-02-10T05:13:45.5Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612757,128,105,2026-02-10T05:13:54Z,6260000,False,,,0,,T. Maxey shooting personal FOUL (4 PF) (Clingan 2 FT),"[1630178, 1642270]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,1627524.0,4.0,0.0,Clingan,1642270.0,,,,,,,,
646,PT06M09.00S,2026-02-10T05:14:10.2Z,4,REGULAR,freethrow,1 of 2,[],1642270,,,1610612757,128,105,2026-02-10T05:14:39Z,6280000,False,,,0,,MISS D. Clingan Free Throw 1 of 2,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
647,PT06M09.00S,2026-02-10T05:14:10.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,128,105,2026-02-10T05:14:39Z,6290000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,646.0,,,,,,,,,,,,,
648,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,out,[],1630249,,,1610612757,128,105,2026-02-10T05:14:25Z,6300000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,out,[],1630178,,,1610612757,128,105,2026-02-10T05:14:25Z,6310000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,out,[],1626162,,,1610612757,128,105,2026-02-10T05:14:25Z,6320000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,out,[],1630699,,,1610612757,128,105,2026-02-10T05:14:25Z,6330000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,out,[],1641737,,,1610612757,128,105,2026-02-10T05:14:25Z,6340000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,in,[],1641712,,,1610612757,128,105,2026-02-10T05:14:25Z,6350000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,in,[],203083,,,1610612757,128,105,2026-02-10T05:14:25Z,6360000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,in,[],200768,,,1610612757,128,105,2026-02-10T05:14:25Z,6370000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,in,[],1630570,,,1610612757,128,105,2026-02-10T05:14:25Z,6380000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT06M09.00S,2026-02-10T05:14:11.3Z,4,REGULAR,substitution,in,[],1642348,,,1610612757,128,105,2026-02-10T05:14:25Z,6390000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT06M09.00S,2026-02-10T05:14:10.2Z,4,REGULAR,freethrow,2 of 2,[],1642270,,,1610612757,128,105,2026-02-10T05:14:39Z,6400000,False,,,0,,MISS D. Clingan Free Throw 2 of 2,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
659,PT06M06.00S,2026-02-10T05:14:13.2Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,128,105,2026-02-10T05:14:39Z,6410000,False,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,658.0,,,,,,7.0,4.0,3.0,,,,,
660,PT05M50.00S,2026-02-10T05:14:55.5Z,4,REGULAR,turnover,out-of-bounds,[],203083,,,1610612755,128,105,2026-02-10T05:15:07Z,6420000,False,,,0,,A. Drummond lost ball out-of-bounds TURNOVER (1 TO),[203083],1610612755.0,PHI,lost ball,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627524.0,,,,,,,,,,1.0,,
661,PT05M35.00S,2026-02-10T05:15:17.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641712,7.966491458607096,5.147058823529411,1610612757,131,105,2026-02-10T05:15:23Z,6430000,False,224.0,22.0,1,left,R. Rupert 3PT  (3 PTS) (J. Holiday 7 AST),"[1641712, 201950]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,22.54,Made,3.0,J. Holiday,201950.0,7.0,,,,,,,,,,,,,,
663,PT05M15.00S,2026-02-10T05:15:40.4Z,4,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612755,131,105,2026-02-10T05:15:49Z,6450000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Lowry 2 FT),"[1641712, 200768]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Mid-Range,8-16 Right,,,,,,,,204059.0,1.0,0.0,Lowry,200768.0,,,,,,,,
665,PT05M15.00S,2026-02-10T05:16:13.5Z,4,REGULAR,freethrow,1 of 2,[],200768,,,1610612755,131,105,2026-02-10T05:16:13Z,6470000,False,,,0,,MISS K. Lowry Free Throw 1 of 2,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
666,PT05M15.00S,2026-02-10T05:16:13.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,131,105,2026-02-10T05:16:13Z,6480000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,665.0,,,,,,,,,,,,,
667,PT05M15.00S,2026-02-10T05:16:15.4Z,4,REGULAR,substitution,out,[],201950,,,1610612755,131,105,2026-02-10T05:16:25Z,6490000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT05M15.00S,2026-02-10T05:16:15.4Z,4,REGULAR,substitution,out,[],1642270,,,1610612755,131,105,2026-02-10T05:16:25Z,6500000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT05M15.00S,2026-02-10T05:16:15.4Z,4,REGULAR,substitution,in,[],1631451,,,1610612755,131,105,2026-02-10T05:16:25Z,6510000,False,,,0,,SUB in: J. Cooke,[1631451],1610612757.0,POR,,,,Cooke,J. Cooke,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT05M15.00S,2026-02-10T05:16:15.4Z,4,REGULAR,substitution,in,[],1642905,,,1610612755,131,105,2026-02-10T05:16:25Z,6520000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT05M15.00S,2026-02-10T05:16:36.4Z,4,REGULAR,freethrow,2 of 2,[],200768,,,1610612755,131,106,2026-02-10T05:16:36Z,6530000,False,,,0,,K. Lowry Free Throw 2 of 2 (1 PTS),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
672,PT05M02.00S,2026-02-10T05:16:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642905,11.251642575558476,50.0,1610612757,133,106,2026-02-10T05:16:58Z,6540000,False,0.0,53.0,1,left,Yang driving Layup (2 PTS) (B. Wesley 3 AST),"[1642905, 1631104]",1610612757.0,POR,driving,,,Hansen,Yang,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,2.0,B. Wesley,1631104.0,3.0,,,,,,,,,,,,,,
674,PT04M51.00S,2026-02-10T05:17:03.1Z,4,REGULAR,3pt,Jump Shot,[],1642845,66.04796320630749,55.88235294117647,1610612755,133,106,2026-02-10T05:19:33Z,6560000,False,29.0,267.0,1,right,MISS V. Edgecombe 26' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,26.82,Missed,,,,,,,,,,,,,,,,,,
675,PT04M47.00S,2026-02-10T05:17:07.1Z,4,REGULAR,rebound,defensive,[],1631451,,,1610612757,133,106,2026-02-10T05:17:07Z,6570000,False,,,0,,J. Cooke REBOUND (Off:0 Def:1),[1631451],1610612757.0,POR,,,,Cooke,J. Cooke,,,,,Above the Break 3,24+ Center,,,,,,,674.0,,,,,,1.0,1.0,0.0,,,,,
676,PT04M42.00S,2026-02-10T05:17:12.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642905,8.623521681997373,3.6764705882352944,1610612757,133,106,2026-02-10T05:20:40Z,6580000,False,232.0,29.0,1,left,MISS Yang running 3PT - blocked,"[1642905, 203083]",1610612757.0,POR,running,,,Hansen,Yang,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,Drummond,203083.0,,,
677,PT04M42.00S,2026-02-10T05:17:12.1Z,4,REGULAR,block,,[],203083,,,1610612757,133,106,2026-02-10T05:17:15Z,6590000,False,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
678,PT04M41.00S,2026-02-10T05:17:13.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,133,106,2026-02-10T05:17:16Z,6600000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,676.0,,,,,,,,,,,,,
680,PT04M41.00S,2026-02-10T05:17:18.5Z,4,REGULAR,substitution,out,[],1642845,,,1610612757,133,106,2026-02-10T05:17:26Z,6620000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT04M41.00S,2026-02-10T05:17:18.5Z,4,REGULAR,substitution,in,[],1641780,,,1610612757,133,106,2026-02-10T05:17:26Z,6630000,False,,,0,,SUB in: J. Broome,[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT04M31.00S,2026-02-10T05:17:44.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631451,5.601182654402102,44.11764705882353,1610612757,135,106,2026-02-10T05:17:48Z,6640000,False,29.0,0.0,1,left,J. Cooke driving floating bank Jump Shot (2 PTS),[1631451],1610612757.0,POR,driving floating bank,,,Cooke,J. Cooke,,,,,Restricted Area,0-8 Center,2.94,Made,2.0,,,,,,,,,,,,,,,,,
683,PT04M16.00S,2026-02-10T05:18:01.0Z,4,REGULAR,foul,personal,[],1631451,,,1610612755,135,106,2026-02-10T05:18:16Z,6650000,False,,,0,,J. Cooke personal FOUL (1 PF),"[1631451, 1630570]",1610612757.0,POR,,,,Cooke,J. Cooke,,,,,Above the Break 3,24+ Left Center,,,,,,,,204059.0,1.0,0.0,Watford,1630570.0,,,,,,,,
685,PT04M05.00S,2026-02-10T05:18:28.2Z,4,REGULAR,2pt,Jump Shot,[],1641780,79.45137976346912,37.254901960784316,1610612755,135,106,2026-02-10T05:18:34Z,6670000,False,-64.0,141.0,1,right,MISS J. Broome 15' floating Shot,[1641780],1610612755.0,PHI,floating,,,Broome,J. Broome,,,,,Mid-Range,8-16 Center,15.44,Missed,,,,,,,,,,,,,,,,,,
686,PT04M03.00S,2026-02-10T05:18:30.2Z,4,REGULAR,rebound,defensive,[],1642905,,,1610612757,135,106,2026-02-10T05:22:19Z,6680000,False,,,0,,Yang REBOUND (Off:0 Def:1),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Mid-Range,8-16 Center,,,,,,,685.0,,,,,,1.0,1.0,0.0,,,,,
687,PT03M53.00S,2026-02-10T05:18:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,16.770696452036795,64.70588235294117,1610612757,135,106,2026-02-10T05:18:44Z,6690000,False,-74.0,105.0,1,left,MISS B. Wesley 12' pullup Shot,[1631104],1610612757.0,POR,pullup,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Left,12.83,Missed,,,,,,,,,,,,,,,,,,
688,PT03M51.00S,2026-02-10T05:18:41.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,135,106,2026-02-10T05:18:44Z,6700000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,687.0,,,,,,,,,,,,,
690,PT03M51.00S,2026-02-10T05:18:45.7Z,4,REGULAR,substitution,out,[],203083,,,1610612755,135,106,2026-02-10T05:18:49Z,6720000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT03M51.00S,2026-02-10T05:18:45.7Z,4,REGULAR,substitution,in,[],1630699,,,1610612755,135,106,2026-02-10T05:18:49Z,6730000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT03M43.00S,2026-02-10T05:20:08.5Z,4,REGULAR,foul,offensive,[],1641780,,,1610612755,135,106,2026-02-10T05:20:27Z,6750000,False,,,0,,J. Broome offensive FOUL (1 PF),"[1641780, 1631104]",1610612755.0,PHI,,,,Broome,J. Broome,,,,,Above the Break 3,24+ Right Center,,,,,,,,204059.0,1.0,0.0,Wesley,1631104.0,,,,,,,,
695,PT03M43.00S,2026-02-10T05:20:08.5Z,4,REGULAR,turnover,offensive foul,[],1641780,,,1610612755,135,106,2026-02-10T05:20:08Z,6770000,False,,,0,,J. Broome offensive foul TURNOVER (1 TO),[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,Above the Break 3,24+ Right Center,,,,,,,,204059.0,,,,,,,,,,1.0,,
696,PT03M26.00S,2026-02-10T05:20:40.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641712,12.171484888304862,57.84313725490197,1610612757,135,106,2026-02-10T05:23:41Z,6780000,False,-39.0,62.0,1,left,MISS R. Rupert 7' pullup Shot - blocked,"[1641712, 200768]",1610612757.0,POR,pullup,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,Lowry,200768.0,,,
697,PT03M26.00S,2026-02-10T05:20:40.7Z,4,REGULAR,block,,[],200768,,,1610612757,135,106,2026-02-10T05:20:42Z,6790000,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
