actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
616,PT11M04.00S,2026-03-24T04:09:26.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,103,73,2026-03-24T04:09:26Z,6030000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,615.0,,,,,,,,,,,,
617,PT10M55.00S,2026-03-24T04:09:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630604,90.48948751642575,4.166666666666666,1610612751,103,73,2026-03-24T04:10:04Z,6040000,False,-229.0,37.0,1,right,MISS E. Liddell 3PT,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
618,PT10M51.00S,2026-03-24T04:10:00.1Z,4,REGULAR,rebound,defensive,[],201950,,,1610612757,103,73,2026-03-24T04:10:04Z,6050000,False,,,0,,J. Holiday REBOUND (Off:1 Def:6),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,,,,,,617.0,7.0,6.0,1.0,,,,,,,,,
619,PT10M37.00S,2026-03-24T04:10:13.1Z,4,REGULAR,turnover,lost ball,[],1631321,,,1610612757,103,73,2026-03-24T04:10:16Z,6060000,False,,,0,,S. Cissoko lost ball TURNOVER (2 TO),"[1631321, 1641869]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,,,,,2.0,,,,,,,,,,,Smith,1641869.0,,,
620,PT10M37.00S,2026-03-24T04:10:13.1Z,4,REGULAR,steal,,[],1641869,,,1610612751,103,73,2026-03-24T04:10:14Z,6070000,False,,,0,,M. Smith STEAL (1 STL),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
621,PT10M35.00S,2026-03-24T04:10:16.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630623,92.19776609724047,55.392156862745104,1610612751,103,73,2026-03-24T04:10:20Z,6080000,False,27.0,21.0,1,right,MISS T. Etienne running Layup,[1630623],1610612751.0,BKN,running,,,Etienne,T. Etienne,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
622,PT10M34.00S,2026-03-24T04:10:17.9Z,4,REGULAR,rebound,defensive,[],1630703,,,1610612757,103,73,2026-03-24T04:10:17Z,6090000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,621.0,2.0,2.0,0.0,,,,,,,,,
623,PT10M27.00S,2026-03-24T04:10:24.9Z,4,REGULAR,3pt,Jump Shot,[],1641739,35.167542706964525,31.127450980392158,1610612757,103,73,2026-03-24T04:10:30Z,6100000,False,94.0,278.0,1,left,MISS T. Camara 29' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,29.37,Missed,,,,,,,,,,,,,,,,,,
624,PT10M23.00S,2026-03-24T04:10:28.9Z,4,REGULAR,rebound,defensive,[],1643052,,,1610612751,103,73,2026-03-24T04:10:30Z,6110000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,623.0,2.0,2.0,0.0,,,,,,,,,
625,PT10M00.00S,2026-03-24T04:10:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641869,92.72339027595268,45.09803921568628,1610612751,103,73,2026-03-24T04:10:55Z,6120000,False,-25.0,16.0,1,right,MISS M. Smith driving Layup,[1641869],1610612751.0,BKN,driving,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
626,PT09M58.00S,2026-03-24T04:10:52.8Z,4,REGULAR,rebound,defensive,[],1631200,,,1610612757,103,73,2026-03-24T04:10:52Z,6130000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,625.0,3.0,3.0,0.0,,,,,,,,,
627,PT09M43.00S,2026-03-24T04:11:07.6Z,4,REGULAR,3pt,Jump Shot,[],201950,21.50131406044678,90.68627450980392,1610612757,103,73,2026-03-24T04:11:13Z,6140000,False,-203.0,150.0,1,left,MISS J. Holiday 25' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
628,PT09M41.00S,2026-03-24T04:11:10.3Z,4,REGULAR,rebound,defensive,[],1643052,,,1610612751,103,73,2026-03-24T04:11:10Z,6150000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,627.0,3.0,3.0,0.0,,,,,,,,,
629,PT09M37.00S,2026-03-24T04:11:14.3Z,4,REGULAR,turnover,bad pass,[],1643052,,,1610612751,103,73,2026-03-24T04:24:58Z,6160000,False,,,0,,C. Johnson bad pass TURNOVER (4 TO),"[1643052, 1630703]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,4.0,,,,,,,,,,,Henderson,1630703.0,,,
630,PT09M37.00S,2026-03-24T04:11:14.3Z,4,REGULAR,steal,,[],1630703,,,1610612757,103,73,2026-03-24T04:11:20Z,6170000,False,,,0,,S. Henderson STEAL (4 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
631,PT09M27.00S,2026-03-24T04:11:23.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,28.86005256241787,18.627450980392158,1610612757,106,73,2026-03-24T04:11:34Z,6180000,False,157.0,219.0,1,left,T. Camara 26' 3PT step back (35 PTS),[1641739],1610612757.0,POR,step back,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,26.92,Made,35.0,,,,,,,,,,,,,,,,,
633,PT09M12.00S,2026-03-24T04:11:38.5Z,4,REGULAR,3pt,Jump Shot,[],1630604,80.23981603153744,92.40196078431373,1610612751,106,73,2026-03-24T04:11:45Z,6200000,False,212.0,133.0,1,right,MISS E. Liddell 25' 3PT,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
634,PT09M08.00S,2026-03-24T04:11:42.5Z,4,REGULAR,rebound,defensive,[],1630703,,,1610612757,106,73,2026-03-24T04:11:45Z,6210000,False,,,0,,S. Henderson REBOUND (Off:0 Def:3),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,633.0,3.0,3.0,0.0,,,,,,,,,
635,PT09M03.00S,2026-03-24T04:11:48.3Z,4,REGULAR,3pt,Jump Shot,[],1641739,37.27003942181341,30.14705882352941,1610612757,106,73,2026-03-24T04:11:52Z,6220000,False,99.0,298.0,1,left,MISS T. Camara 31' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,31.39,Missed,,,,,,,,,,,,,,,,,,
636,PT09M01.00S,2026-03-24T04:11:50.3Z,4,REGULAR,rebound,defensive,[],1630604,,,1610612751,106,73,2026-03-24T04:11:52Z,6230000,False,,,0,,E. Liddell REBOUND (Off:0 Def:1),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Right Center,,,,,,,,635.0,1.0,1.0,0.0,,,,,,,,,
637,PT09M01.00S,2026-03-24T04:11:55.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,106,73,2026-03-24T04:11:55Z,6240000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,out,[],1630703,,,1610612751,106,73,2026-03-24T04:14:19Z,6250000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,out,[],1631200,,,1610612751,106,73,2026-03-24T04:14:19Z,6260000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,out,[],1641739,,,1610612751,106,73,2026-03-24T04:14:19Z,6270000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,out,[],201950,,,1610612751,106,73,2026-03-24T04:14:19Z,6280000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,out,[],1631321,,,1610612751,106,73,2026-03-24T04:14:19Z,6290000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,out,[],1630534,,,1610612751,106,73,2026-03-24T04:14:19Z,6300000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,out,[],1630604,,,1610612751,106,73,2026-03-24T04:14:19Z,6310000,False,,,0,,SUB out: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,in,[],1642905,,,1610612751,106,73,2026-03-24T04:14:19Z,6320000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,in,[],1630166,,,1610612751,106,73,2026-03-24T04:14:19Z,6330000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,in,[],1642959,,,1610612751,106,73,2026-03-24T04:14:19Z,6340000,False,,,0,,SUB in: C. Youngblood,[1642959],1610612757.0,POR,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,in,[],1631104,,,1610612751,106,73,2026-03-24T04:14:19Z,6350000,False,,,0,,SUB in: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,in,[],1629680,,,1610612751,106,73,2026-03-24T04:14:19Z,6360000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,in,[],1631169,,,1610612751,106,73,2026-03-24T04:14:19Z,6370000,False,,,0,,SUB in: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT09M01.00S,2026-03-24T04:12:46.5Z,4,REGULAR,substitution,in,[],1630592,,,1610612751,106,73,2026-03-24T04:14:19Z,6380000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT08M43.00S,2026-03-24T04:15:04.5Z,4,REGULAR,2pt,Jump Shot,[],1643052,78.0059132720105,51.71568627450981,1610612751,106,75,2026-03-24T04:16:39Z,6390000,False,9.0,154.0,1,right,C. Johnson 15' pullup Jump Shot (10 PTS),[1643052],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Center,15.44,Made,10.0,,,,,,,,,,,,,,,,,
657,PT08M16.00S,2026-03-24T04:15:31.4Z,4,REGULAR,turnover,lost ball,[],1631104,,,1610612757,106,75,2026-03-24T04:18:08Z,6400000,False,,,0,,B. Wesley lost ball TURNOVER (2 TO),"[1631104, 1631169]",1610612757.0,POR,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Right Center,,,,,2.0,,,,,,,,,,,Minott,1631169.0,,,
658,PT08M16.00S,2026-03-24T04:15:31.4Z,4,REGULAR,steal,,[],1631169,,,1610612751,106,75,2026-03-24T04:15:33Z,6410000,False,,,0,,J. Minott STEAL (2 STL),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
659,PT08M11.00S,2026-03-24T04:15:36.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641869,89.56964520367937,96.56862745098039,1610612751,106,78,2026-03-24T04:17:07Z,6420000,False,233.0,46.0,1,right,M. Smith 3PT running (5 PTS) (T. Etienne 3 AST),"[1641869, 1630623]",1610612751.0,BKN,running,,,Smith,M. Smith,,,,,Right Corner 3,24+ Right,23.72,Made,5.0,,,,,,,,,,,,,,,T. Etienne,1630623.0,3.0
662,PT07M59.00S,2026-03-24T04:16:06.5Z,4,REGULAR,foul,offensive,[],1630166,,,1610612757,106,78,2026-03-24T04:28:56Z,6450000,False,,,0,,D. Avdija offensive FOUL (5 PF),"[1630166, 1643052]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,2002.0,,,,,,,,5.0,0.0,Johnson,1643052.0,,,,,
664,PT07M59.00S,2026-03-24T04:16:06.5Z,4,REGULAR,turnover,offensive foul,[],1630166,,,1610612757,106,78,2026-03-24T04:28:56Z,6470000,False,,,0,,D. Avdija offensive foul TURNOVER (3 TO),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,2002.0,3.0,,,,,,,,,,,,,,,
665,PT07M48.00S,2026-03-24T04:16:13.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1643052,67.7562417871222,30.637254901960787,1610612751,106,78,2026-03-24T04:16:27Z,6480000,False,-97.0,251.0,1,right,MISS C. Johnson 26' 3PT,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
666,PT07M45.00S,2026-03-24T04:16:16.5Z,4,REGULAR,rebound,offensive,[],1630592,,,1610612751,106,78,2026-03-24T04:16:27Z,6490000,False,,,0,,J. Wilson REBOUND (Off:1 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,,,665.0,4.0,3.0,1.0,,,,,,,,,
667,PT07M44.00S,2026-03-24T04:16:17.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630623,69.99014454664915,76.47058823529412,1610612751,106,81,2026-03-24T04:20:19Z,6500000,False,132.0,230.0,1,right,T. Etienne 26' 3PT  (9 PTS) (J. Wilson 1 AST),"[1630623, 1630592]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Right Center,26.5,Made,9.0,,,,,,,,,,,,,,,J. Wilson,1630592.0,1.0
669,PT07M20.00S,2026-03-24T04:16:42.6Z,4,REGULAR,3pt,Jump Shot,[],1630166,27.54599211563732,14.705882352941178,1610612757,106,81,2026-03-24T04:17:20Z,6520000,False,176.0,206.0,1,left,MISS D. Avdija 27' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,27.16,Missed,,,,,,,,,,,,,,,,,,
670,PT07M20.00S,2026-03-24T04:16:42.6Z,4,REGULAR,rebound,defensive,[],1631169,,,1610612751,106,81,2026-03-24T04:17:20Z,6530000,False,,,0,,J. Minott REBOUND (Off:0 Def:3),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,,,669.0,3.0,3.0,0.0,,,,,,,,,
671,PT07M05.00S,2026-03-24T04:16:56.1Z,4,REGULAR,2pt,Jump Shot,[],1630592,92.9862023653088,68.38235294117648,1610612751,106,83,2026-03-24T04:30:07Z,6540000,False,92.0,13.0,1,right,J. Wilson 9' driving floating bank Jump Shot (11 PTS),[1630592],1610612751.0,BKN,driving floating bank,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Right,9.29,Made,11.0,,,,,,,,,,,,,,,,,
672,PT06M54.00S,2026-03-24T04:17:07.9Z,4,REGULAR,3pt,Jump Shot,[],1642959,29.122864651773984,28.431372549019606,1610612757,106,83,2026-03-24T04:17:29Z,6550000,False,108.0,221.0,1,left,MISS C. Youngblood 24' 3PT,[1642959],1610612757.0,POR,,,,Youngblood,C. Youngblood,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
673,PT06M54.00S,2026-03-24T04:17:07.9Z,4,REGULAR,rebound,defensive,[],1631169,,,1610612751,106,83,2026-03-24T04:17:29Z,6560000,False,,,0,,J. Minott REBOUND (Off:0 Def:4),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,,,672.0,4.0,4.0,0.0,,,,,,,,,
674,PT06M47.00S,2026-03-24T04:17:18.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631169,92.32917214191852,46.07843137254902,1610612751,106,83,2026-03-24T04:30:45Z,6570000,False,-20.0,20.0,1,right,MISS J. Minott running Layup,[1631169],1610612751.0,BKN,running,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
675,PT06M46.00S,2026-03-24T04:17:19.7Z,4,REGULAR,rebound,defensive,[],1642905,,,1610612757,106,83,2026-03-24T04:22:54Z,6580000,False,,,0,,Yang REBOUND (Off:0 Def:1),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,,,,,,,,674.0,1.0,1.0,0.0,,,,,,,,,
676,PT06M40.00S,2026-03-24T04:17:22.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629680,7.835085413929041,47.30392156862745,1610612757,108,83,2026-03-24T04:17:41Z,6590000,False,13.0,21.0,1,left,M. Thybulle running Layup (10 PTS) (D. Avdija 2 AST),"[1629680, 1630166]",1610612757.0,POR,running,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,2.5,Made,10.0,,,,,,,,,,,,,,,D. Avdija,1630166.0,2.0
678,PT06M40.00S,2026-03-24T04:17:33.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,108,83,2026-03-24T04:17:33Z,6610000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT06M40.00S,2026-03-24T04:19:03.1Z,4,REGULAR,substitution,out,[],1630166,,,1610612751,108,83,2026-03-24T04:20:15Z,6620000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT06M40.00S,2026-03-24T04:19:03.1Z,4,REGULAR,substitution,out,[],1629680,,,1610612751,108,83,2026-03-24T04:20:15Z,6630000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT06M40.00S,2026-03-24T04:19:03.1Z,4,REGULAR,substitution,in,[],1631321,,,1610612751,108,83,2026-03-24T04:20:15Z,6640000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT06M40.00S,2026-03-24T04:19:03.1Z,4,REGULAR,substitution,in,[],1631200,,,1610612751,108,83,2026-03-24T04:20:15Z,6650000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT06M23.00S,2026-03-24T04:20:41.3Z,4,REGULAR,turnover,out-of-bounds,[],1643052,,,1610612751,108,83,2026-03-24T04:20:49Z,6660000,False,,,0,,C. Johnson lost ball out-of-bounds TURNOVER (5 TO),[1643052],1610612751.0,BKN,lost ball,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,1627963.0,5.0,,,,,,,,,,,,,,,
686,PT06M00.00S,2026-03-24T04:21:07.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642905,4.944152431011826,53.431372549019606,1610612757,110,83,2026-03-24T04:21:23Z,6680000,False,-17.0,-6.0,1,left,Yang driving Layup (2 PTS) (B. Wesley 2 AST),"[1642905, 1631104]",1610612757.0,POR,driving,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,,,,,,,,,,,,,,,B. Wesley,1631104.0,2.0
688,PT05M49.00S,2026-03-24T04:21:17.7Z,4,REGULAR,3pt,Jump Shot,[],1630592,73.14388961892247,16.42156862745098,1610612751,110,83,2026-03-24T04:32:14Z,6700000,False,-168.0,200.0,1,right,MISS J. Wilson 26' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
689,PT05M48.00S,2026-03-24T04:21:18.7Z,4,REGULAR,rebound,offensive,[],1643052,,,1610612751,110,83,2026-03-24T04:32:37Z,6710000,False,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,688.0,4.0,3.0,1.0,,,,,,,,,
690,PT05M43.00S,2026-03-24T04:21:24.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630592,79.97700394218134,5.637254901960785,1610612751,110,83,2026-03-24T04:21:29Z,6720000,False,-222.0,136.0,1,right,MISS J. Wilson 26' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
691,PT05M42.00S,2026-03-24T04:21:25.8Z,4,REGULAR,rebound,defensive,[],1642905,,,1610612757,110,83,2026-03-24T04:34:02Z,6730000,False,,,0,,Yang REBOUND (Off:0 Def:2),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Above the Break 3,24+ Left Center,,,,,,,,690.0,2.0,2.0,0.0,,,,,,,,,
692,PT05M24.00S,2026-03-24T04:21:43.2Z,4,REGULAR,3pt,Jump Shot,[],1642959,6.1268068331143235,94.85294117647058,1610612757,113,83,2026-03-24T04:21:47Z,6740000,False,-224.0,5.0,1,left,C. Youngblood 3PT  (3 PTS) (B. Wesley 3 AST),"[1642959, 1631104]",1610612757.0,POR,,,,Youngblood,C. Youngblood,,,,,Left Corner 3,24+ Left,22.44,Made,3.0,,,,,,,,,,,,,,,B. Wesley,1631104.0,3.0
694,PT05M10.00S,2026-03-24T04:21:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1643052,93.11760840998686,46.07843137254902,1610612751,113,83,2026-03-24T04:22:03Z,6760000,False,-20.0,12.0,1,right,MISS C. Johnson driving Layup,[1643052],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
695,PT05M08.00S,2026-03-24T04:21:59.4Z,4,REGULAR,rebound,defensive,[],1631200,,,1610612757,113,83,2026-03-24T04:22:03Z,6770000,False,,,0,,K. Murray REBOUND (Off:0 Def:4),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,694.0,4.0,4.0,0.0,,,,,,,,,
696,PT05M04.00S,2026-03-24T04:22:03.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631321,4.5499342969776615,52.69607843137255,1610612757,115,83,2026-03-24T04:22:10Z,6780000,False,-13.0,-10.0,1,left,S. Cissoko running reverse Layup (5 PTS) (K. Murray 5 AST),"[1631321, 1631200]",1610612757.0,POR,running reverse,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,1.66,Made,5.0,,,,,,,,,,,,,,,K. Murray,1631200.0,5.0
698,PT04M47.00S,2026-03-24T04:22:26.5Z,4,REGULAR,foul,personal,['3freethrow'],1631321,,,1610612751,115,83,2026-03-24T04:23:20Z,6800000,False,,,0,,S. Cissoko shooting personal FOUL (4 PF) (Minott 3 FT),"[1631321, 1631169]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,,203591.0,,,,,,,,4.0,0.0,Minott,1631169.0,,,,,
700,PT04M47.00S,2026-03-24T04:22:46.2Z,4,REGULAR,freethrow,1 of 3,[],1631169,,,1610612751,115,83,2026-03-24T04:23:17Z,6820000,False,,,0,,MISS J. Minott Free Throw 1 of 3,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
701,PT04M47.00S,2026-03-24T04:22:46.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,115,83,2026-03-24T04:23:17Z,6830000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,
702,PT04M47.00S,2026-03-24T04:22:46.2Z,4,REGULAR,freethrow,2 of 3,[],1631169,,,1610612751,115,84,2026-03-24T04:23:17Z,6840000,False,,,0,,J. Minott Free Throw 2 of 3 (11 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
703,PT04M47.00S,2026-03-24T04:22:46.2Z,4,REGULAR,freethrow,3 of 3,[],1631169,,,1610612751,115,85,2026-03-24T04:23:17Z,6850000,False,,,0,,J. Minott Free Throw 3 of 3 (12 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
