actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
344,PT01M05.00S,2025-11-01T03:22:43.2Z,2,REGULAR,rebound,offensive,[],1631128,,,1610612743,51,52,2025-11-01T03:27:25Z,3380000,False,,,0,,C. Braun REBOUND (Off:1 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left,,,343.0,3.0,2.0,1.0,,,,,,,,,,,,,,
345,PT01M05.00S,2025-11-01T03:22:49.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631128,5.590000152587891,50.0,1610612743,51,52,2025-11-01T03:27:41Z,3390000,False,0.0,0.0,1,left,MISS C. Braun tip Layup,[1631128],1610612743.0,DEN,tip,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
346,PT01M04.00S,2025-11-01T03:22:50.2Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,51,52,2025-11-01T03:27:41Z,3400000,False,,,0,,D. Clingan REBOUND (Off:5 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,345.0,10.0,5.0,5.0,,,,,,,,,,,,,,
347,PT00M58.70S,2025-11-01T03:22:50.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,70.12155059132719,76.47058823529412,1610612757,51,52,2025-11-01T03:23:09Z,3410000,False,132.0,228.0,1,right,MISS D. Avdija 26' running 3PT,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
348,PT00M56.60S,2025-11-01T03:22:52.8Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,51,52,2025-11-01T03:22:52Z,3420000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,347.0,2.0,2.0,0.0,,,,,,,,,,,,,,
349,PT00M54.30S,2025-11-01T03:22:55.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631128,14.536793692509855,95.34313725490196,1610612743,51,52,2025-11-01T03:23:06Z,3430000,False,-227.0,84.0,1,left,MISS C. Braun 24' running 3PT,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,24.18,Missed,,,,,,,,,,,,,,,,,,
350,PT00M50.80S,2025-11-01T03:22:58.6Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,51,52,2025-11-01T03:23:06Z,3440000,False,,,0,,D. Clingan REBOUND (Off:5 Def:6),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Left Corner 3,24+ Left,,,349.0,11.0,6.0,5.0,,,,,,,,,,,,,,
351,PT00M31.50S,2025-11-01T03:23:18.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,91.5407358738502,64.2156862745098,1610612757,53,52,2025-11-01T03:23:25Z,3450000,False,71.0,27.0,1,right,D. Avdija 7' driving bank Jump Shot (14 PTS),[1630166],1610612757.0,POR,driving bank,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,7.61,Made,,,,,,,,,,,,,14.0,,,,,
352,PT00M21.80S,2025-11-01T03:23:35.9Z,2,REGULAR,foul,personal,[],203924,,,1610612743,53,52,2025-11-01T03:23:40Z,3460000,False,,,0,,J. Grant personal FOUL (2 PF),"[203924, 1629661]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2534.0,2.0,0.0,Johnson,1629661.0,,,,,,,
354,PT00M09.30S,2025-11-01T03:24:04.0Z,2,REGULAR,3pt,Jump Shot,[],203999,38.05847568988173,36.76470588235294,1610612743,53,55,2025-11-01T03:24:08Z,3480000,False,66.0,305.0,1,left,N. Jokić 31' 3PT  (9 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,31.23,Made,,,,,,,,,,,,,9.0,J. Murray,1627750.0,1.0,,
356,PT00M02.70S,2025-11-01T03:24:16.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,86.81011826544021,36.029411764705884,1610612757,53,55,2025-11-01T03:24:54Z,3500000,False,-70.0,71.0,1,right,MISS D. Avdija 10' driving floating Shot,[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,10.0,Missed,,,,,,,,,,,,,,,,,,
357,PT00M01.30S,2025-11-01T03:24:17.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,53,55,2025-11-01T03:25:54Z,3510000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,356.0,3.0,3.0,0.0,,,,,,,,,,,,,,
358,PT00M01.10S,2025-11-01T03:24:21.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612743,53,55,2025-11-01T03:25:41Z,3520000,False,,,0,,T. Camara personal FOUL (3 PF) (Johnson 2 FT),"[1641739, 1629661]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1628159.0,3.0,0.0,Johnson,1629661.0,,,,,,,
361,PT00M01.10S,2025-11-01T03:25:54.2Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612743,53,56,2025-11-01T03:26:51Z,3550000,False,,,0,,C. Johnson Free Throw 1 of 2 (3 PTS),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
363,PT00M01.10S,2025-11-01T03:25:54.8Z,2,REGULAR,substitution,in,[],1629057,,,1610612743,53,56,2025-11-01T03:26:00Z,3570000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M01.10S,2025-11-01T03:25:54.8Z,2,REGULAR,substitution,out,[],1630166,,,1610612743,53,56,2025-11-01T03:26:08Z,3580000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M01.10S,2025-11-01T03:25:54.2Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612743,53,57,2025-11-01T03:26:51Z,3590000,False,,,0,,C. Johnson Free Throw 2 of 2 (4 PTS),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
366,PT00M00.00S,2025-11-01T03:26:23.5Z,2,REGULAR,heave,,[],0,,,1610612757,53,57,2025-11-01T03:27:10Z,3600000,False,,,0,,POR Heave,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,51.12,,,,,,,,,,,,,,,,,,,
367,PT00M00.00S,2025-11-01T03:26:23.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,53,57,2025-11-01T03:27:10Z,3610000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,366.0,,,,,,,,,,,,,,,,,
368,PT00M00.00S,2025-11-01T03:26:53.7Z,2,REGULAR,period,end,[],0,,,1610612757,53,57,2025-11-01T03:26:53Z,3620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-11-01T03:40:48.6Z,3,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,53,57,2025-11-01T03:41:24Z,3630000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-11-01T03:40:48.6Z,3,REGULAR,substitution,in,['startperiod'],1631101,,,1610612757,53,57,2025-11-01T03:41:24Z,3640000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2025-11-01T03:40:48.6Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612757,53,57,2025-11-01T03:42:28Z,3645000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2025-11-01T03:40:48.6Z,3,REGULAR,substitution,in,['startperiod'],1630166,,,1610612757,53,57,2025-11-01T03:42:28Z,3647500,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-11-01T03:40:48.6Z,3,REGULAR,period,start,[],0,,,1610612743,53,57,2025-11-01T03:41:24Z,3650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M44.00S,2025-11-01T03:42:03.0Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,53,57,2025-11-01T03:42:06Z,3660000,False,,,0,,N. Jokić lost ball TURNOVER (3 TO),"[203999, 1641739]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,,,,,Camara,1641739.0
373,PT11M44.00S,2025-11-01T03:42:03.0Z,3,REGULAR,steal,,[],1641739,,,1610612757,53,57,2025-11-01T03:42:04Z,3670000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
374,PT11M28.00S,2025-11-01T03:42:17.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,7.835085413929041,43.13725490196079,1610612757,53,57,2025-11-01T03:43:13Z,3680000,False,34.0,21.0,1,left,MISS D. Avdija driving finger roll Layup,[1630166],1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
375,PT11M25.00S,2025-11-01T03:42:20.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,53,57,2025-11-01T03:42:27Z,3690000,False,,,0,,N. Jokić REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,374.0,9.0,8.0,1.0,,,,,,,,,,,,,,
378,PT11M07.00S,2025-11-01T03:42:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.51182654402102,51.225490196078425,1610612743,53,57,2025-11-01T03:42:43Z,3700000,False,6.0,8.0,1,right,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
379,PT11M06.00S,2025-11-01T03:42:40.6Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,53,57,2025-11-01T03:42:43Z,3710000,False,,,0,,D. Clingan REBOUND (Off:5 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,378.0,12.0,7.0,5.0,,,,,,,,,,,,,,
380,PT10M56.00S,2025-11-01T03:42:51.2Z,3,REGULAR,3pt,Jump Shot,[],1631101,27.414586070959263,82.1078431372549,1610612757,53,57,2025-11-01T03:44:22Z,3720000,False,-161.0,205.0,1,left,MISS S. Sharpe 26' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
381,PT10M52.00S,2025-11-01T03:42:55.2Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,53,57,2025-11-01T03:42:55Z,3730000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,380.0,4.0,4.0,0.0,,,,,,,,,,,,,,
382,PT10M49.00S,2025-11-01T03:42:58.4Z,3,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612743,53,57,2025-11-01T03:43:05Z,3740000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (Braun 2 FT),"[1630166, 1631128]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,1628481.0,3.0,0.0,Braun,1631128.0,,,,,,,
384,PT10M49.00S,2025-11-01T03:43:29.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631128,,,1610612743,53,58,2025-11-01T03:43:46Z,3760000,False,,,0,,C. Braun Free Throw 1 of 2 (5 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
385,PT10M49.00S,2025-11-01T03:43:29.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631128,,,1610612743,53,58,2025-11-01T03:43:46Z,3770000,False,,,0,,MISS C. Braun Free Throw 2 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
386,PT10M48.00S,2025-11-01T03:43:30.1Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,53,58,2025-11-01T03:43:46Z,3780000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,385.0,4.0,3.0,1.0,,,,,,,,,,,,,,
387,PT10M31.00S,2025-11-01T03:44:01.9Z,3,REGULAR,3pt,Jump Shot,[],1641739,20.05584756898817,91.42156862745098,1610612757,56,58,2025-11-01T03:44:06Z,3790000,False,-207.0,136.0,1,left,T. Camara 24' 3PT  (11 PTS) (J. Holiday 6 AST),"[1641739, 201950]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,24.78,Made,,,,,,,,,,,,,11.0,J. Holiday,201950.0,6.0,,
389,PT10M17.00S,2025-11-01T03:44:16.3Z,3,REGULAR,3pt,Jump Shot,[],203999,68.9388961892247,26.47058823529412,1610612743,56,61,2025-11-01T03:44:21Z,3810000,False,-118.0,239.0,1,right,N. Jokić 26' 3PT  (12 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,26.68,Made,,,,,,,,,,,,,12.0,J. Murray,1627750.0,2.0,,
391,PT09M51.00S,2025-11-01T03:44:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,11.645860709592641,43.627450980392155,1610612757,56,61,2025-11-01T03:44:48Z,3830000,False,32.0,57.0,1,left,MISS T. Camara 6' cutting Layup,[1641739],1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
392,PT09M50.00S,2025-11-01T03:44:43.2Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,56,61,2025-11-01T03:44:48Z,3840000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:0),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,391.0,1.0,0.0,1.0,,,,,,,,,,,,,,
393,PT09M47.00S,2025-11-01T03:44:46.2Z,3,REGULAR,turnover,bad pass,[],1631101,,,1610612757,56,61,2025-11-01T03:44:50Z,3850000,False,,,0,,S. Sharpe bad pass TURNOVER (1 TO),"[1631101, 203999]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Jokić,203999.0
394,PT09M47.00S,2025-11-01T03:44:46.2Z,3,REGULAR,steal,,[],203999,,,1610612743,56,61,2025-11-01T03:49:00Z,3860000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT09M41.00S,2025-11-01T03:44:53.6Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612743,56,61,2025-11-01T03:45:04Z,3870000,False,,,0,,T. Camara shooting personal FOUL (4 PF) (Gordon 2 FT),"[1641739, 203932]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,2534.0,4.0,0.0,Gordon,203932.0,,,,,,,
397,PT09M41.00S,2025-11-01T03:45:28.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203932,,,1610612743,56,62,2025-11-01T03:45:28Z,3890000,False,,,0,,A. Gordon Free Throw 1 of 2 (9 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
398,PT09M41.00S,2025-11-01T03:45:44.0Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203932,,,1610612743,56,63,2025-11-01T03:45:44Z,3900000,False,,,0,,A. Gordon Free Throw 2 of 2 (10 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
399,PT09M32.00S,2025-11-01T03:45:57.2Z,3,REGULAR,foul,technical,['1freethrow'],203999,,,1610612757,56,63,2025-11-01T03:46:04Z,3910000,False,,,0,,N. Jokić defensive-3-second technical FOUL (1 Tech),[203999],1610612743.0,DEN,defensive-3-second,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,2534.0,1.0,1.0,,,,,,,,,
400,PT09M32.00S,2025-11-01T03:46:15.6Z,3,REGULAR,freethrow,1 of 1,[],201950,,,1610612757,57,63,2025-11-01T03:46:15Z,3920000,False,,,0,,J. Holiday technical Free Throw 1 of 1 (5 PTS),[201950],1610612757.0,POR,technical,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
401,PT09M32.00S,2025-11-01T03:46:26.0Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,57,63,2025-11-01T03:46:31Z,3930000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT09M32.00S,2025-11-01T03:46:26.0Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,57,63,2025-11-01T03:46:31Z,3940000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT09M20.00S,2025-11-01T03:46:51.5Z,3,REGULAR,3pt,Jump Shot,[],201950,28.465834428383708,22.54901960784314,1610612757,57,63,2025-11-01T03:49:07Z,3950000,False,137.0,215.0,1,left,MISS J. Holiday 25' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
404,PT09M17.00S,2025-11-01T03:46:54.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,57,63,2025-11-01T03:46:56Z,3960000,False,,,0,,N. Jokić REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,403.0,10.0,9.0,1.0,,,,,,,,,,,,,,
405,PT09M10.00S,2025-11-01T03:47:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,94.03745072273325,51.470588235294116,1610612743,57,65,2025-11-01T03:47:10Z,3970000,False,7.0,4.0,1,right,A. Gordon cutting Layup (12 PTS) (J. Murray 3 AST),"[203932, 1627750]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,,,,,,,12.0,J. Murray,1627750.0,3.0,,
407,PT09M04.00S,2025-11-01T03:47:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,6.258212877792378,47.30392156862745,1610612757,59,65,2025-11-01T03:47:23Z,3990000,False,13.0,6.0,1,left,D. Clingan cutting Layup (2 PTS) (J. Holiday 7 AST),"[1642270, 201950]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,,,,2.0,J. Holiday,201950.0,7.0,,
409,PT09M04.00S,2025-11-01T03:47:11.0Z,3,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612757,59,65,2025-11-01T03:47:18Z,4010000,False,,,0,,C. Braun shooting personal FOUL (3 PF) (Clingan 1 FT),"[1631128, 1642270]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,2534.0,3.0,0.0,Clingan,1642270.0,,,,,,,
411,PT09M04.00S,2025-11-01T03:47:35.4Z,3,REGULAR,freethrow,1 of 1,[],1642270,,,1610612757,60,65,2025-11-01T03:47:35Z,4030000,False,,,0,,D. Clingan Free Throw 1 of 1 (3 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
412,PT08M39.00S,2025-11-01T03:48:02.3Z,3,REGULAR,3pt,Jump Shot,[],1627750,92.46057818659659,94.85294117647058,1610612743,60,65,2025-11-01T03:48:13Z,4040000,False,224.0,18.0,1,right,MISS J. Murray fadeaway 3PT,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,22.51,Missed,,,,,,,,,,,,,,,,,,
413,PT08M37.00S,2025-11-01T03:48:07.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,60,65,2025-11-01T03:48:07Z,4050000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,412.0,,,,,,,,,,,,,,,,,
414,PT08M37.00S,2025-11-01T03:48:08.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612743,60,65,2025-11-01T03:48:17Z,4060000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628159.0,,,,,,,,,,,
415,PT08M25.00S,2025-11-01T03:48:31.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,21.107095926412615,54.166666666666664,1610612757,60,65,2025-11-01T03:48:40Z,4070000,False,-21.0,146.0,1,left,MISS S. Sharpe 14' driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,14.74,Missed,,,,,,,,,,,,,,,,,,
416,PT08M20.00S,2025-11-01T03:48:36.6Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,60,65,2025-11-01T03:48:40Z,4080000,False,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Center,,,415.0,4.0,2.0,2.0,,,,,,,,,,,,,,
417,PT08M08.00S,2025-11-01T03:48:48.4Z,3,REGULAR,3pt,Jump Shot,[],203932,91.5407358738502,94.6078431372549,1610612743,60,65,2025-11-01T03:48:52Z,4090000,False,223.0,27.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,22.46,Missed,,,,,,,,,,,,,,,,,,
418,PT08M05.00S,2025-11-01T03:48:51.4Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,60,65,2025-11-01T03:48:52Z,4100000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,417.0,4.0,3.0,1.0,,,,,,,,,,,,,,
419,PT08M00.00S,2025-11-01T03:48:58.0Z,3,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612757,60,65,2025-11-01T03:49:08Z,4110000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629661, 1630166]",1610612743.0,DEN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628481.0,1.0,0.0,Avdija,1630166.0,,,,,,,
421,PT08M00.00S,2025-11-01T03:49:43.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612757,61,65,2025-11-01T03:49:43Z,4130000,False,,,0,,D. Avdija Free Throw 1 of 2 (15 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,,15.0,,,,,
422,PT08M00.00S,2025-11-01T03:49:45.7Z,3,REGULAR,substitution,out,[],1631101,,,1610612757,61,65,2025-11-01T03:49:51Z,4140000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M00.00S,2025-11-01T03:49:45.7Z,3,REGULAR,substitution,in,[],203924,,,1610612757,61,65,2025-11-01T03:49:51Z,4150000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT08M00.00S,2025-11-01T03:50:03.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612757,62,65,2025-11-01T03:50:03Z,4160000,False,,,0,,D. Avdija Free Throw 2 of 2 (16 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,,16.0,,,,,
425,PT07M49.00S,2025-11-01T03:50:16.6Z,3,REGULAR,3pt,Jump Shot,[],203999,72.61826544021025,79.65686274509804,1610612743,62,65,2025-11-01T03:50:20Z,4170000,False,148.0,205.0,1,right,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
426,PT07M48.00S,2025-11-01T03:50:17.6Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,62,65,2025-11-01T03:50:20Z,4180000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,425.0,3.0,3.0,0.0,,,,,,,,,,,,,,
427,PT07M29.00S,2025-11-01T03:50:39.3Z,3,REGULAR,foul,personal,['2freethrow'],203932,,,1610612757,62,65,2025-11-01T03:50:46Z,4190000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Grant 2 FT),"[203932, 203924]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,1628159.0,1.0,0.0,Grant,203924.0,,,,,,,
