actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
184,PT12M00.00S,2025-11-09T01:43:32.8Z,2,REGULAR,substitution,out,['startperiod'],1628386,,,1610612739,32,29,2025-11-09T01:45:13Z,1810000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-11-09T01:43:32.8Z,2,REGULAR,substitution,out,['startperiod'],1628989,,,1610612739,32,29,2025-11-09T01:45:13Z,1820000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-11-09T01:43:32.8Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612739,32,29,2025-11-09T01:45:13Z,1830000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-11-09T01:43:32.8Z,2,REGULAR,substitution,in,['startperiod'],1641854,,,1610612739,32,29,2025-11-09T01:45:13Z,1840000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-11-09T01:43:32.8Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,32,29,2025-11-09T01:45:13Z,1850000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-11-09T01:43:32.8Z,2,REGULAR,substitution,in,['startperiod'],1642281,,,1610612739,32,29,2025-11-09T01:45:13Z,1860000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-11-09T01:43:32.8Z,2,REGULAR,substitution,in,['startperiod'],1630172,,,1610612739,32,29,2025-11-09T01:45:13Z,1870000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-11-09T01:43:32.8Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612739,32,29,2025-11-09T01:45:13Z,1880000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-11-09T01:45:19.7Z,2,REGULAR,period,start,[],0,,,1610612741,32,29,2025-11-09T01:45:19Z,1890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT11M52.00S,2025-11-09T01:45:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.9862023653088,51.470588235294116,1610612741,32,31,2025-11-09T01:45:36Z,1900000,False,7.0,13.0,1,right,A. Dosunmu driving Layup (6 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.53,Made,6.0,,,,,,,,,,,,,,,,,
194,PT11M52.00S,2025-11-09T01:45:31.6Z,2,REGULAR,foul,personal,['1freethrow'],1641854,,,1610612741,32,31,2025-11-09T01:45:38Z,1910000,False,,,0,,C. Porter Jr. shooting personal FOUL (1 PF) (Dosunmu 1 FT),"[1641854, 1630245]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,,,,1.0,0.0,Dosunmu,1630245.0,,
196,PT11M52.00S,2025-11-09T01:45:52.2Z,2,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,32,32,2025-11-09T01:45:52Z,1930000,False,,,0,,A. Dosunmu Free Throw 1 of 1 (7 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
197,PT11M34.00S,2025-11-09T01:46:11.8Z,2,REGULAR,3pt,Jump Shot,[],1629731,5.338370565045992,95.58823529411765,1610612739,32,32,2025-11-09T01:46:15Z,1940000,False,-228.0,-2.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
198,PT11M31.00S,2025-11-09T01:46:14.8Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,32,32,2025-11-09T01:46:15Z,1950000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,
199,PT11M29.00S,2025-11-09T01:46:19.6Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612741,32,32,2025-11-09T01:46:34Z,1960000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Smith 2 FT),"[1630596, 1630188]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,,,,,,,,1.0,0.0,Smith,1630188.0,,
201,PT11M29.00S,2025-11-09T01:46:43.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630188,,,1610612741,32,33,2025-11-09T01:46:43Z,1980000,False,,,0,,J. Smith Free Throw 1 of 2 (4 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
202,PT11M29.00S,2025-11-09T01:46:58.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630188,,,1610612741,32,34,2025-11-09T01:46:58Z,1990000,False,,,0,,J. Smith Free Throw 2 of 2 (5 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
203,PT11M07.00S,2025-11-09T01:47:48.7Z,2,REGULAR,jumpball,recovered,[],1628378,,,1610612739,32,34,2025-11-09T01:47:48Z,2000000,False,,,0,,Jump Ball E. Mobley vs. P. Williams: Tip to D. Mitchell,"[1628378, 1630596, 1630172]",1610612739.0,CLE,heldball,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Mobley,1630596.0,Williams,1630172.0,,,,,,,,,,,,,,,,,,,,,,
206,PT11M04.00S,2025-11-09T01:47:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.995400788436268,52.450980392156865,1610612739,32,34,2025-11-09T01:49:20Z,2030000,False,-12.0,4.0,1,left,MISS D. Mitchell driving finger roll Layup,[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.29,Missed,,,,,,,,,,,,,,,,,,
207,PT11M03.00S,2025-11-09T01:47:52.5Z,2,REGULAR,rebound,offensive,[],1629731,,,1610612739,32,34,2025-11-09T01:47:57Z,2040000,False,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,206.0,1.0,0.0,1.0,,,,,,
209,PT10M56.00S,2025-11-09T01:48:20.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,8.886333771353483,49.26470588235294,1610612739,34,34,2025-11-09T01:50:11Z,2060000,False,4.0,31.0,1,left,E. Mobley floating Jump Shot (13 PTS) (D. Mitchell 4 AST),"[1630596, 1628378]",1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.12,Made,13.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,,,,,
211,PT10M36.00S,2025-11-09T01:48:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.59198423127464,49.50980392156863,1610612741,34,34,2025-11-09T01:48:45Z,2080000,False,-2.0,17.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
212,PT10M34.00S,2025-11-09T01:48:43.8Z,2,REGULAR,rebound,defensive,[],1642281,,,1610612739,34,34,2025-11-09T01:48:45Z,2090000,False,,,0,,J. Tyson REBOUND (Off:1 Def:2),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,211.0,3.0,2.0,1.0,,,,,,
213,PT10M28.00S,2025-11-09T01:48:49.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,19.793035479632064,92.40196078431373,1610612739,34,34,2025-11-09T01:48:55Z,2100000,False,-212.0,134.0,1,left,MISS D. Wade 25' running 3PT,[1629731],1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
214,PT10M26.00S,2025-11-09T01:48:51.3Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,34,34,2025-11-09T01:48:55Z,2110000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,
215,PT10M22.00S,2025-11-09T01:48:58.4Z,2,REGULAR,foul,personal,['2freethrow'],1642281,,,1610612741,34,34,2025-11-09T01:49:08Z,2120000,False,,,0,,J. Tyson shooting personal FOUL (2 PF) (Buzelis 2 FT),"[1642281, 1641824]",1610612739.0,CLE,shooting,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,,,,,,,2.0,0.0,Buzelis,1641824.0,,
217,PT10M22.00S,2025-11-09T01:49:24.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641824,,,1610612741,34,35,2025-11-09T01:51:57Z,2140000,False,,,0,,M. Buzelis Free Throw 1 of 2 (3 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
218,PT10M22.00S,2025-11-09T01:49:24.9Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,34,35,2025-11-09T01:49:34Z,2150000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT10M22.00S,2025-11-09T01:49:24.9Z,2,REGULAR,substitution,in,[],1628989,,,1610612741,34,35,2025-11-09T01:49:34Z,2160000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT10M22.00S,2025-11-09T01:49:24.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641824,,,1610612741,34,36,2025-11-09T01:51:57Z,2170000,False,,,0,,M. Buzelis Free Throw 2 of 2 (4 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
221,PT10M14.00S,2025-11-09T01:49:53.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,31.750985545335087,28.921568627450984,1610612739,34,36,2025-11-09T01:50:00Z,2180000,False,105.0,246.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,,,,,,,,,,,,,,,,,
222,PT10M10.00S,2025-11-09T01:49:57.5Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,34,36,2025-11-09T01:50:00Z,2190000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,221.0,2.0,2.0,0.0,,,,,,
223,PT09M52.00S,2025-11-09T01:50:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,85.23324572930355,60.049019607843135,1610612741,34,36,2025-11-09T01:50:20Z,2200000,False,50.0,86.0,1,right,MISS P. Williams 9' turnaround fadeaway Shot,[1630172],1610612741.0,CHI,turnaround fadeaway,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,9.98,Missed,,,,,,,,,,,,,,,,,,
224,PT09M50.00S,2025-11-09T01:50:17.4Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,34,36,2025-11-09T01:50:20Z,2210000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,223.0,2.0,1.0,1.0,,,,,,
225,PT09M45.00S,2025-11-09T01:50:22.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,8.09789750328515,50.98039215686274,1610612739,34,36,2025-11-09T02:23:02Z,2220000,False,-5.0,24.0,1,left,MISS D. Mitchell running finger roll Layup,[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
226,PT09M43.00S,2025-11-09T01:50:24.5Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,34,36,2025-11-09T01:50:24Z,2230000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,225.0,3.0,3.0,0.0,,,,,,
227,PT09M40.00S,2025-11-09T01:50:31.1Z,2,REGULAR,foul,personal,['2freethrow'],1641854,,,1610612741,34,36,2025-11-09T01:50:39Z,2240000,False,,,0,,C. Porter Jr. shooting personal FOUL (2 PF) (Giddey 2 FT),"[1641854, 1630581]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,,,,,,,,2.0,0.0,Giddey,1630581.0,,
229,PT09M40.00S,2025-11-09T01:50:54.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630581,,,1610612741,34,37,2025-11-09T01:54:27Z,2260000,False,,,0,,J. Giddey Free Throw 1 of 2 (5 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
230,PT09M40.00S,2025-11-09T01:50:56.3Z,2,REGULAR,substitution,out,[],1629731,,,1610612741,34,37,2025-11-09T01:51:04Z,2270000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M40.00S,2025-11-09T01:50:56.3Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,34,37,2025-11-09T01:51:04Z,2280000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M40.00S,2025-11-09T01:50:56.3Z,2,REGULAR,substitution,in,[],1642878,,,1610612741,34,37,2025-11-09T01:51:04Z,2290000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M40.00S,2025-11-09T01:50:56.3Z,2,REGULAR,substitution,in,[],1630171,,,1610612741,34,37,2025-11-09T01:51:04Z,2300000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M40.00S,2025-11-09T01:50:54.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630581,,,1610612741,34,38,2025-11-09T01:54:27Z,2310000,False,,,0,,J. Giddey Free Throw 2 of 2 (6 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
235,PT09M23.00S,2025-11-09T01:51:36.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,8.886333771353483,50.73529411764706,1610612739,34,38,2025-11-09T01:51:42Z,2320000,False,-4.0,31.0,1,left,MISS D. Mitchell driving DUNK,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
236,PT09M20.00S,2025-11-09T01:51:39.9Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,34,38,2025-11-09T01:51:42Z,2330000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,235.0,3.0,3.0,0.0,,,,,,
237,PT09M15.00S,2025-11-09T01:51:48.7Z,2,REGULAR,turnover,traveling,[],1630188,,,1610612741,34,38,2025-11-09T01:51:57Z,2340000,False,,,0,,J. Smith traveling TURNOVER (1 TO),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,1.0,,,,,,,,,,,,
238,PT09M07.00S,2025-11-09T01:52:04.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642281,14.71747700394218,88.7484681372549,1610612739,34,38,2025-11-09T01:56:18Z,2350000,False,-194.0,86.0,1,left,MISS J. Tyson 21' Jump Shot,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Left,21.19,Missed,,,,,,,,,,,,,,,,,,
239,PT09M04.00S,2025-11-09T01:52:07.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,34,38,2025-11-09T01:56:07Z,2360000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left,,,,,,,,,,,238.0,4.0,4.0,0.0,,,,,,
240,PT08M57.00S,2025-11-09T01:52:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,92.72339027595268,44.85294117647059,1610612741,34,38,2025-11-09T01:52:21Z,2370000,False,-26.0,16.0,1,right,MISS J. Giddey running Layup - blocked,"[1630581, 1642281]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,Tyson,1642281.0
241,PT08M57.00S,2025-11-09T01:52:14.0Z,2,REGULAR,block,,[],1642281,,,1610612741,34,38,2025-11-09T01:52:16Z,2380000,False,,,0,,J. Tyson BLOCK (1 BLK),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT08M53.00S,2025-11-09T01:52:18.0Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612741,34,38,2025-11-09T01:52:21Z,2390000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,240.0,2.0,1.0,1.0,,,,,,
243,PT08M41.00S,2025-11-09T01:52:30.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,94.95729303547962,48.77450980392157,1610612741,34,40,2025-11-09T01:52:34Z,2400000,False,-6.0,-5.0,1,right,J. Giddey cutting Layup (8 PTS) (J. Smith 2 AST),"[1630581, 1630188]",1610612741.0,CHI,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.8,Made,8.0,J. Smith,1630188.0,2.0,,,,,,,,,,,,,,
245,PT08M30.00S,2025-11-09T01:52:41.6Z,2,REGULAR,3pt,Jump Shot,[],1630596,31.882391590013142,50.73529411764706,1610612739,37,40,2025-11-09T01:57:33Z,2420000,False,-4.0,247.0,1,left,E. Mobley 24' 3PT pullup (16 PTS) (C. Porter Jr. 1 AST),"[1630596, 1641854]",1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,24.72,Made,16.0,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,,,,,
246,PT08M22.00S,2025-11-09T01:52:54.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642878,,,1610612741,37,40,2025-11-09T01:53:10Z,2430000,False,,,0,,T. Proctor personal FOUL (1 PF) (Williams 2 FT),"[1642878, 1630172]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Right Center,,,,,,,202056.0,,,,,,,,1.0,0.0,Williams,1630172.0,,
248,PT08M22.00S,2025-11-09T01:53:04.7Z,2,REGULAR,substitution,out,[],1628378,,,1610612741,37,40,2025-11-09T01:53:08Z,2450000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M22.00S,2025-11-09T01:53:04.7Z,2,REGULAR,substitution,in,[],1628366,,,1610612741,37,40,2025-11-09T01:53:08Z,2460000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M22.00S,2025-11-09T01:53:18.5Z,2,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,37,41,2025-11-09T01:53:18Z,2470000,False,,,0,,P. Williams Free Throw 1 of 2 (7 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
252,PT08M22.00S,2025-11-09T01:53:33.0Z,2,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,37,42,2025-11-09T01:53:33Z,2480000,False,,,0,,P. Williams Free Throw 2 of 2 (8 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
253,PT08M01.00S,2025-11-09T01:53:55.6Z,2,REGULAR,3pt,Jump Shot,[],1642281,31.09395532194481,35.294117647058826,1610612739,37,42,2025-11-09T01:53:59Z,2490000,False,74.0,240.0,1,left,MISS J. Tyson 25' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
254,PT07M58.00S,2025-11-09T01:53:58.6Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,37,42,2025-11-09T01:53:59Z,2500000,False,,,0,,J. Smith REBOUND (Off:0 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,253.0,5.0,5.0,0.0,,,,,,
255,PT07M46.00S,2025-11-09T01:54:10.0Z,2,REGULAR,3pt,Jump Shot,[],1630188,68.9388961892247,70.09803921568627,1610612741,37,45,2025-11-09T01:54:15Z,2510000,False,100.0,239.0,1,right,J. Smith 25' 3PT  (8 PTS) (I. Okoro 1 AST),"[1630188, 1630171]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,25.97,Made,8.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,
257,PT07M46.00S,2025-11-09T01:54:18.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,37,45,2025-11-09T01:54:18Z,2530000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M46.00S,2025-11-09T01:54:22.0Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,37,45,2025-11-09T01:57:02Z,2540000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M46.00S,2025-11-09T01:54:22.0Z,2,REGULAR,substitution,out,[],1641854,,,1610612739,37,45,2025-11-09T01:57:02Z,2550000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M46.00S,2025-11-09T01:54:22.0Z,2,REGULAR,substitution,out,[],1630172,,,1610612739,37,45,2025-11-09T01:57:02Z,2560000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M46.00S,2025-11-09T01:54:22.0Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,37,45,2025-11-09T01:57:02Z,2570000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M46.00S,2025-11-09T01:54:22.0Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,37,45,2025-11-09T01:57:02Z,2580000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M46.00S,2025-11-09T01:54:22.0Z,2,REGULAR,substitution,in,[],1641763,,,1610612739,37,45,2025-11-09T01:57:02Z,2590000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M29.00S,2025-11-09T01:57:28.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642281,6.915243101182654,51.470588235294116,1610612739,37,45,2025-11-09T01:57:44Z,2600000,False,-7.0,13.0,1,left,MISS J. Tyson cutting DUNK - blocked,"[1642281, 1641763]",1610612739.0,CLE,cutting,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,Phillips,1641763.0
268,PT07M29.00S,2025-11-09T01:57:28.5Z,2,REGULAR,block,,[],1641763,,,1610612739,37,45,2025-11-09T01:57:44Z,2605000,False,,,0,,J. Phillips BLOCK (1 BLK),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT07M26.00S,2025-11-09T01:57:31.5Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,37,45,2025-11-09T01:58:54Z,2610000,False,,,0,,J. Smith REBOUND (Off:0 Def:6),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,264.0,6.0,6.0,0.0,,,,,,
266,PT07M21.00S,2025-11-09T01:57:37.2Z,2,REGULAR,3pt,Jump Shot,[],1630188,70.25295663600527,23.284313725490197,1610612741,37,48,2025-11-09T04:42:11Z,2620000,False,-134.0,227.0,1,right,J. Smith 26' 3PT  (11 PTS) (J. Giddey 3 AST),"[1630188, 1630581]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,26.35,Made,11.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
