actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
517,PT09M05.00S,2026-01-03T02:26:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630192,31.750985545335087,63.48039215686274,1610612743,94,101,2026-01-03T02:26:11Z,5130000,False,-67.0,246.0,1,left,MISS Z. Nnaji 25' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
518,PT09M02.00S,2026-01-03T02:26:09.6Z,4,REGULAR,rebound,defensive,[],1628366,,,1610612739,94,101,2026-01-03T02:26:11Z,5140000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,517.0,,,,,,,,,,,,3.0,3.0,0.0,,,
519,PT08M48.00S,2026-01-03T02:26:23.0Z,4,REGULAR,3pt,Jump Shot,[],1641854,74.06373193166885,84.06862745098039,1610612739,97,101,2026-01-03T02:26:26Z,5150000,False,170.0,191.0,1,right,C. Porter Jr. 25' 3PT  (10 PTS) (L. Ball 2 AST),"[1641854, 1628366]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.61,Made,,10.0,L. Ball,1628366.0,2.0,,,,,,,,,,,,,
521,PT08M28.00S,2026-01-03T02:26:44.3Z,4,REGULAR,turnover,lost ball,[],1628971,,,1610612743,97,101,2026-01-03T02:26:49Z,5170000,False,,,0,,B. Brown lost ball TURNOVER (2 TO),"[1628971, 1628378]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Mitchell,1628378.0
522,PT08M28.00S,2026-01-03T02:26:44.3Z,4,REGULAR,steal,,[],1628378,,,1610612739,97,101,2026-01-03T02:26:46Z,5180000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
523,PT08M26.00S,2026-01-03T02:26:47.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,92.9862023653088,50.73529411764706,1610612739,99,101,2026-01-03T02:26:53Z,5190000,False,4.0,13.0,1,right,D. Mitchell running DUNK (31 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.39,Made,,31.0,,,,,,,,,,,,,,,,
524,PT08M26.00S,2026-01-03T02:26:54.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,99,101,2026-01-03T02:26:54Z,5200000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M26.00S,2026-01-03T02:26:56.0Z,4,REGULAR,substitution,out,[],203501,,,1610612743,99,101,2026-01-03T02:30:17Z,5210000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M26.00S,2026-01-03T02:26:56.0Z,4,REGULAR,substitution,out,[],1629618,,,1610612743,99,101,2026-01-03T02:30:17Z,5220000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M26.00S,2026-01-03T02:26:56.0Z,4,REGULAR,substitution,in,[],1642461,,,1610612743,99,101,2026-01-03T02:30:17Z,5230000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M26.00S,2026-01-03T02:26:56.0Z,4,REGULAR,substitution,in,[],1627750,,,1610612743,99,101,2026-01-03T02:30:17Z,5240000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M00.00S,2026-01-03T02:30:59.9Z,4,REGULAR,3pt,Jump Shot,[],1628971,22.552562417871222,86.02941176470588,1610612743,99,101,2026-01-03T02:31:03Z,5250000,False,-180.0,159.0,1,left,MISS B. Brown 24' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,24.06,Missed,,,,,,,,,,,,,,,,,,
530,PT07M58.00S,2026-01-03T02:31:01.7Z,4,REGULAR,rebound,defensive,[],1641854,,,1610612739,99,101,2026-01-03T02:31:01Z,5260000,False,,,0,,C. Porter Jr. REBOUND (Off:2 Def:3),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,529.0,,,,,,,,,,,,5.0,3.0,2.0,,,
531,PT07M53.00S,2026-01-03T02:31:06.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628386,93.24901445466492,50.49019607843137,1610612739,99,101,2026-01-03T02:36:10Z,5270000,False,2.0,11.0,1,right,MISS J. Allen running Layup,[1628386],1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
532,PT07M50.00S,2026-01-03T02:31:09.1Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,99,101,2026-01-03T02:31:12Z,5280000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:5),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,531.0,,,,,,,,,,,,5.0,5.0,0.0,,,
652,PT07M32.00S,2026-01-03T02:31:16.4Z,4,REGULAR,turnover,lost ball,[],1628971,,,1610612743,99,101,2026-01-03T02:55:05Z,5285000,False,,,0,,B. Brown lost ball TURNOVER (3 TO),"[1628971, 1641854]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Porter Jr.,1641854.0
653,PT07M32.00S,2026-01-03T02:31:16.4Z,4,REGULAR,steal,,[],1641854,,,1610612739,99,101,2026-01-03T02:55:05Z,5287500,False,,,0,,C. Porter Jr. STEAL (2 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT07M25.00S,2026-01-03T02:31:36.4Z,4,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612739,99,101,2026-01-03T02:31:48Z,5320000,False,,,0,,S. Jones shooting personal FOUL (2 PF) (Tomlin 2 FT),"[1642461, 1641772]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,2.0,0.0,Tomlin,1641772.0,,,,,,,,
538,PT07M25.00S,2026-01-03T02:32:07.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641772,,,1610612739,100,101,2026-01-03T02:55:13Z,5340000,False,,,0,,N. Tomlin Free Throw 1 of 2 (5 PTS),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
539,PT07M25.00S,2026-01-03T02:32:08.0Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,100,101,2026-01-03T02:32:16Z,5350000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M25.00S,2026-01-03T02:32:08.0Z,4,REGULAR,substitution,out,[],1628378,,,1610612739,100,101,2026-01-03T02:32:16Z,5360000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M25.00S,2026-01-03T02:32:08.0Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,100,101,2026-01-03T02:32:16Z,5370000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M25.00S,2026-01-03T02:32:08.0Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,100,101,2026-01-03T02:32:16Z,5380000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M25.00S,2026-01-03T02:32:24.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641772,,,1610612739,101,101,2026-01-03T02:55:13Z,5390000,False,,,0,,N. Tomlin Free Throw 2 of 2 (6 PTS),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
544,PT07M12.00S,2026-01-03T02:32:40.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,5.995400788436268,49.754901960784316,1610612743,101,103,2026-01-03T02:32:45Z,5400000,False,1.0,4.0,1,left,Z. Nnaji DUNK (13 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,0.41,Made,,13.0,,,,,,,,,,,,,,,,
546,PT06M56.00S,2026-01-03T02:32:55.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,86.94152431011827,38.48039215686275,1610612739,101,103,2026-01-03T02:33:04Z,5420000,False,-58.0,70.0,1,right,MISS D. Garland 9' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,9.08,Missed,,,,,,,,,,,,,,,,,,
547,PT06M53.00S,2026-01-03T02:32:58.2Z,4,REGULAR,rebound,offensive,[],1641772,,,1610612739,101,103,2026-01-03T02:35:34Z,5430000,False,,,0,,N. Tomlin REBOUND (Off:2 Def:3),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),8-16 Left,,,546.0,,,,,,,,,,,,5.0,3.0,2.0,,,
580,PT06M51.00S,2026-01-03T02:33:02.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641772,92.59198423127464,49.754901960784316,1610612739,101,103,2026-01-03T02:39:33Z,5435000,False,-1.0,17.0,1,right,MISS N. Tomlin tip Layup,[1641772],1610612739.0,CLE,tip,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
581,PT06M50.00S,2026-01-03T02:33:03.4Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,101,103,2026-01-03T02:39:33Z,5437500,False,,,0,,J. Murray REBOUND (Off:1 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,580.0,,,,,,,,,,,,5.0,4.0,1.0,,,
548,PT06M42.00S,2026-01-03T02:33:09.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,16.113666228646515,48.28431372549019,1610612743,101,103,2026-01-03T02:41:04Z,5440000,False,9.0,99.0,1,left,MISS P. Watson 9' pullup Shot,[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,9.94,Missed,,,,,,,,,,,,,,,,,,
549,PT06M39.00S,2026-01-03T02:33:12.6Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,101,103,2026-01-03T02:33:13Z,5450000,False,,,0,,E. Mobley REBOUND (Off:5 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,548.0,,,,,,,,,,,,9.0,4.0,5.0,,,
550,PT06M26.00S,2026-01-03T02:33:25.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,92.46057818659659,55.63725490196079,1610612739,101,103,2026-01-03T02:33:28Z,5460000,False,28.0,18.0,1,right,MISS C. Porter Jr. driving Layup,[1641854],1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,3.37,Missed,,,,,,,,,,,,,,,,,,
551,PT06M23.00S,2026-01-03T02:33:28.5Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,101,103,2026-01-03T02:45:51Z,5470000,False,,,0,,P. Watson REBOUND (Off:0 Def:4),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,550.0,,,,,,,,,,,,4.0,4.0,0.0,,,
552,PT06M20.00S,2026-01-03T02:33:31.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627750,6.389618922470433,51.225490196078425,1610612743,101,103,2026-01-03T02:33:37Z,5480000,False,-6.0,8.0,1,left,MISS J. Murray running Layup - blocked,"[1627750, 1628366]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,Ball,1628366.0,,,,,,
553,PT06M20.00S,2026-01-03T02:33:31.0Z,4,REGULAR,block,,[],1628366,,,1610612743,101,103,2026-01-03T02:33:35Z,5490000,False,,,0,,L. Ball BLOCK (2 BLK),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
554,PT06M14.00S,2026-01-03T02:33:37.0Z,4,REGULAR,rebound,offensive,[],1628971,,,1610612743,101,103,2026-01-03T02:33:37Z,5500000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,552.0,,,,,,,,,,,,3.0,2.0,1.0,,,
555,PT06M05.00S,2026-01-03T02:33:46.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627750,24.129434954007884,32.35294117647059,1610612743,101,103,2026-01-03T02:33:51Z,5510000,False,88.0,174.0,1,left,MISS J. Murray 19' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,19.53,Missed,,,,,,,,,,,,,,,,,,
556,PT06M02.00S,2026-01-03T02:33:49.2Z,4,REGULAR,rebound,defensive,[],1641772,,,1610612739,101,103,2026-01-03T02:33:51Z,5520000,False,,,0,,N. Tomlin REBOUND (Off:2 Def:4),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Mid-Range,16-24 Right Center,,,555.0,,,,,,,,,,,,6.0,4.0,2.0,,,
557,PT05M53.00S,2026-01-03T02:33:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,91.80354796320631,45.09803921568628,1610612739,101,103,2026-01-03T02:34:05Z,5530000,False,-25.0,25.0,1,right,MISS E. Mobley driving Layup - blocked,"[1630596, 1642461]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,Jones,1642461.0,,,,,,
558,PT05M53.00S,2026-01-03T02:33:59.3Z,4,REGULAR,block,,[],1642461,,,1610612739,101,103,2026-01-03T02:34:02Z,5540000,False,,,0,,S. Jones BLOCK (2 BLK),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
559,PT05M53.00S,2026-01-03T02:33:59.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,101,103,2026-01-03T02:34:18Z,5550000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,557.0,,,,,,,,,,,,,,,,,
561,PT05M53.00S,2026-01-03T02:34:17.2Z,4,REGULAR,substitution,out,[],1641854,,,1610612743,101,103,2026-01-03T02:34:38Z,5570000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M53.00S,2026-01-03T02:34:17.2Z,4,REGULAR,substitution,out,[],1641772,,,1610612743,101,103,2026-01-03T02:34:38Z,5580000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M53.00S,2026-01-03T02:34:17.2Z,4,REGULAR,substitution,out,[],1628971,,,1610612743,101,103,2026-01-03T02:34:38Z,5590000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M53.00S,2026-01-03T02:34:17.2Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,101,103,2026-01-03T02:34:38Z,5600000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M53.00S,2026-01-03T02:34:17.2Z,4,REGULAR,substitution,in,[],1642281,,,1610612743,101,103,2026-01-03T02:34:38Z,5610000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M53.00S,2026-01-03T02:34:17.2Z,4,REGULAR,substitution,in,[],1629631,,,1610612743,101,103,2026-01-03T02:34:38Z,5620000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M53.00S,2026-01-03T02:34:17.2Z,4,REGULAR,substitution,in,[],203501,,,1610612743,101,103,2026-01-03T02:34:38Z,5630000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M53.00S,2026-01-03T02:34:17.2Z,4,REGULAR,substitution,in,[],1641747,,,1610612743,101,103,2026-01-03T02:34:38Z,5640000,False,,,0,,SUB in: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M38.00S,2026-01-03T02:34:52.2Z,4,REGULAR,3pt,Jump Shot,[],1631212,23.47240473061761,85.7843137254902,1610612743,101,103,2026-01-03T02:34:57Z,5650000,False,-179.0,168.0,1,left,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
570,PT05M34.00S,2026-01-03T02:34:56.2Z,4,REGULAR,rebound,offensive,[],1641747,,,1610612743,101,103,2026-01-03T02:34:57Z,5660000,False,,,0,,D. Holmes II REBOUND (Off:1 Def:3),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Above the Break 3,24+ Left Center,,,569.0,,,,,,,,,,,,4.0,3.0,1.0,,,
571,PT05M33.00S,2026-01-03T02:34:57.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641747,7.703679369250986,49.754901960784316,1610612743,101,103,2026-01-03T02:35:01Z,5670000,False,1.0,20.0,1,left,MISS D. Holmes II putback Layup - blocked,"[1641747, 1630596]",1610612743.0,DEN,putback,,,Holmes II,D. Holmes II,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,Mobley,1630596.0,,,,,,
572,PT05M33.00S,2026-01-03T02:34:57.4Z,4,REGULAR,block,,[],1630596,,,1610612743,101,103,2026-01-03T02:35:00Z,5680000,False,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
573,PT05M30.00S,2026-01-03T02:35:00.4Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612739,101,103,2026-01-03T02:35:01Z,5690000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,571.0,,,,,,,,,,,,4.0,4.0,0.0,,,
574,PT05M23.00S,2026-01-03T02:35:07.5Z,4,REGULAR,foul,offensive,[],1629636,,,1610612739,101,103,2026-01-03T02:38:12Z,5710000,False,,,0,,D. Garland offensive FOUL (2 PF),"[1629636, 1642461]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,1155.0,2.0,0.0,Jones,1642461.0,,,,,,,,
576,PT05M23.00S,2026-01-03T02:35:07.5Z,4,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,101,103,2026-01-03T02:38:04Z,5725000,False,,,0,,D. Garland offensive foul TURNOVER (5 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,1155.0,,,,,,,,,,5.0,,
577,PT05M22.00S,2026-01-03T02:35:16.0Z,4,REGULAR,substitution,out,[],1628366,,,1610612743,101,103,2026-01-03T02:38:04Z,5730000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M22.00S,2026-01-03T02:35:16.0Z,4,REGULAR,substitution,in,[],1628378,,,1610612743,101,103,2026-01-03T02:38:04Z,5740000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M04.00S,2026-01-03T02:35:57.5Z,4,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,101,103,2026-01-03T02:36:23Z,5750000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,,,,,,,,,,1.0,,
582,PT04M53.00S,2026-01-03T02:36:17.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,80.1084099868594,95.09803921568627,1610612739,101,103,2026-01-03T02:36:25Z,5760000,False,225.0,134.0,1,right,MISS D. Mitchell 26' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
583,PT04M49.00S,2026-01-03T02:36:20.1Z,4,REGULAR,rebound,defensive,[],1642461,,,1610612743,101,103,2026-01-03T02:36:20Z,5770000,False,,,0,,S. Jones REBOUND (Off:1 Def:4),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,582.0,,,,,,,,,,,,5.0,4.0,1.0,,,
584,PT04M43.00S,2026-01-03T02:36:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,6.521024967148489,50.245098039215684,1610612743,101,105,2026-01-03T02:48:11Z,5780000,False,-1.0,9.0,1,left,P. Watson driving Layup (21 PTS) (T. Hardaway Jr. 2 AST),"[1631212, 203501]",1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,0.89,Made,,21.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,,
586,PT04M35.00S,2026-01-03T02:36:34.2Z,4,REGULAR,3pt,Jump Shot,[],1642281,77.87450722733246,90.93137254901961,1610612739,101,105,2026-01-03T02:36:37Z,5800000,False,205.0,155.0,1,right,MISS J. Tyson 25' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
587,PT04M35.00S,2026-01-03T02:36:36.2Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612739,101,105,2026-01-03T02:36:36Z,5810000,False,,,0,,D. Mitchell REBOUND (Off:2 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,586.0,,,,,,,,,,,,4.0,2.0,2.0,,,
588,PT04M35.00S,2026-01-03T02:36:39.6Z,4,REGULAR,foul,personal,[],1641747,,,1610612739,101,105,2026-01-03T02:36:42Z,5820000,False,,,0,,D. Holmes II personal FOUL (3 PF),"[1641747, 1628378]",1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627526.0,3.0,1.0,Mitchell,1628378.0,,,,,,,,
591,PT04M21.00S,2026-01-03T02:38:12.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,92.72339027595268,27.696078431372552,1610612739,103,105,2026-01-03T02:38:26Z,5850000,False,-112.0,16.0,1,right,D. Hunter 11' driving floating Jump Shot (14 PTS) (D. Garland 8 AST),"[1629631, 1629636]",1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,11.26,Made,,14.0,D. Garland,1629636.0,8.0,,,,,,,,,,,,,
594,PT03M55.00S,2026-01-03T02:38:55.6Z,4,REGULAR,3pt,Jump Shot,[],1627750,24.52365308804205,85.29411764705883,1610612743,103,105,2026-01-03T02:38:59Z,5880000,False,-176.0,178.0,1,left,MISS J. Murray 25' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
595,PT03M52.00S,2026-01-03T02:38:58.6Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,103,105,2026-01-03T02:38:59Z,5890000,False,,,0,,D. Mitchell REBOUND (Off:2 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,594.0,,,,,,,,,,,,5.0,3.0,2.0,,,
596,PT03M43.00S,2026-01-03T02:39:09.0Z,4,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612739,103,105,2026-01-03T02:39:14Z,5900000,False,,,0,,S. Jones shooting personal FOUL (3 PF) (Tyson 2 FT),"[1642461, 1642281]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,3.0,0.0,Tyson,1642281.0,,,,,,,,
598,PT03M43.00S,2026-01-03T02:39:33.0Z,4,REGULAR,freethrow,1 of 2,[],1642281,,,1610612739,103,105,2026-01-03T02:39:33Z,5920000,False,,,0,,MISS J. Tyson Free Throw 1 of 2,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
599,PT03M43.00S,2026-01-03T02:39:33.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,103,105,2026-01-03T02:39:33Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,598.0,,,,,,,,,,,,,,,,,
