actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
602,PT08M02.00S,2025-12-20T02:27:47.9Z,4,REGULAR,substitution,out,[],202696,,,1610612739,108,110,2025-12-20T02:28:06Z,5870000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,,,,,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,
603,PT08M02.00S,2025-12-20T02:27:47.9Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,108,110,2025-12-20T02:28:06Z,5880000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
604,PT08M02.00S,2025-12-20T02:27:47.9Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,108,110,2025-12-20T02:28:06Z,5890000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,
605,PT08M02.00S,2025-12-20T02:27:47.9Z,4,REGULAR,substitution,in,[],1630581,,,1610612739,108,110,2025-12-20T02:28:06Z,5900000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,
606,PT08M02.00S,2025-12-20T02:27:47.9Z,4,REGULAR,substitution,in,[],1628380,,,1610612739,108,110,2025-12-20T02:28:06Z,5910000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,
607,PT07M48.00S,2025-12-20T02:28:21.5Z,4,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612739,108,110,2025-12-20T02:28:30Z,5920000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Allen 2 FT),"[1641824, 1628386]",1610612741.0,CHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Buzelis,M. Buzelis,,,,,,,,,1627963.0,,,,2.0,0.0,Allen,1628386.0,,
609,PT07M48.00S,2025-12-20T02:28:41.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628386,,,1610612739,109,110,2025-12-20T02:28:41Z,5940000,False,,,0,,J. Allen Free Throw 1 of 2 (11 PTS),[1628386],1610612739.0,CLE,,,,,,,,,,Made,Allen,J. Allen,,,,,11.0,,,,,,,,,,,,,
610,PT07M48.00S,2025-12-20T02:28:53.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628386,,,1610612739,110,110,2025-12-20T02:28:53Z,5950000,False,,,0,,J. Allen Free Throw 2 of 2 (12 PTS),[1628386],1610612739.0,CLE,,,,,,,,,,Made,Allen,J. Allen,,,,,12.0,,,,,,,,,,,,,
611,PT07M31.00S,2025-12-20T02:29:12.3Z,4,REGULAR,2pt,Jump Shot,[],1641824,6.652431011826544,18.38235294117647,1610612741,110,112,2025-12-20T02:29:16Z,5960000,False,158.0,10.0,1,left,M. Buzelis 15' turnaround Jump Shot (22 PTS),[1641824],1610612741.0,CHI,turnaround,,,,,,Mid-Range,8-16 Right,15.84,Made,Buzelis,M. Buzelis,,,,,22.0,,,,,,,,,,,,,
612,PT07M04.00S,2025-12-20T02:29:38.3Z,4,REGULAR,3pt,Jump Shot,[],1641772,92.72339027595268,97.79411764705883,1610612739,110,112,2025-12-20T02:29:42Z,5970000,False,239.0,16.0,1,right,MISS N. Tomlin 3PT,[1641772],1610612739.0,CLE,,,,,,,Right Corner 3,24+ Right,23.95,Missed,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,
613,PT07M02.00S,2025-12-20T02:29:40.3Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612741,110,112,2025-12-20T02:29:42Z,5980000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Okoro,I. Okoro,612.0,2.0,1.0,1.0,,,,,,,,,,,,,,
614,PT06M45.00S,2025-12-20T02:29:57.5Z,4,REGULAR,3pt,Jump Shot,[],1628989,6.915243101182654,2.941176470588235,1610612741,110,115,2025-12-20T02:30:03Z,5990000,False,235.0,13.0,1,left,K. Huerter 3PT  (14 PTS) (J. Giddey 6 AST),"[1628989, 1630581]",1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,23.56,Made,Huerter,K. Huerter,,,,,14.0,,,,,J. Giddey,1630581.0,6.0,,,,,,
616,PT06M29.00S,2025-12-20T02:30:14.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,84.97043363994744,55.88235294117647,1610612739,112,115,2025-12-20T02:30:18Z,6010000,False,29.0,89.0,1,right,D. Garland 9' driving floating Jump Shot (27 PTS),[1629636],1610612739.0,CLE,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.35,Made,Garland,D. Garland,,,,,27.0,,,,,,,,,,,,,
617,PT06M17.00S,2025-12-20T02:30:26.0Z,4,REGULAR,3pt,Jump Shot,[],1641824,32.276609724047304,48.03921568627451,1610612741,112,115,2025-12-20T02:30:29Z,6020000,False,10.0,251.0,1,left,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,25.11,Missed,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,
618,PT06M14.00S,2025-12-20T02:30:29.0Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,112,115,2025-12-20T02:30:29Z,6030000,False,,,0,,J. Allen REBOUND (Off:3 Def:8),[1628386],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Center,,,Allen,J. Allen,617.0,11.0,8.0,3.0,,,,,,,,,,,,,,
619,PT06M00.00S,2025-12-20T02:30:43.0Z,4,REGULAR,3pt,Jump Shot,[],1629636,64.73390275952694,12.990196078431374,1610612739,115,115,2025-12-20T02:30:47Z,6040000,False,-185.0,279.0,1,right,D. Garland 33' 3PT  (30 PTS) (N. Tomlin 2 AST),"[1629636, 1641772]",1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,33.48,Made,Garland,D. Garland,,,,,30.0,,,,,N. Tomlin,1641772.0,2.0,,,,,,
621,PT05M50.00S,2025-12-20T02:30:57.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,115,115,2025-12-20T02:30:57Z,6060000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M50.00S,2025-12-20T02:30:59.2Z,4,REGULAR,substitution,out,[],1641772,,,1610612741,115,115,2025-12-20T02:33:46Z,6070000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,,,,,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,
623,PT05M50.00S,2025-12-20T02:30:59.2Z,4,REGULAR,substitution,out,[],1628989,,,1610612741,115,115,2025-12-20T02:33:46Z,6080000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
624,PT05M50.00S,2025-12-20T02:30:59.2Z,4,REGULAR,substitution,out,[],1641824,,,1610612741,115,115,2025-12-20T02:33:46Z,6090000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,,,,,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,
625,PT05M50.00S,2025-12-20T02:30:59.2Z,4,REGULAR,substitution,out,[],1630171,,,1610612741,115,115,2025-12-20T02:33:46Z,6100000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
626,PT05M50.00S,2025-12-20T02:30:59.2Z,4,REGULAR,substitution,in,[],1629631,,,1610612741,115,115,2025-12-20T02:33:46Z,6110000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
627,PT05M50.00S,2025-12-20T02:30:59.2Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,115,115,2025-12-20T02:33:46Z,6120000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
628,PT05M50.00S,2025-12-20T02:30:59.2Z,4,REGULAR,substitution,in,[],202696,,,1610612741,115,115,2025-12-20T02:33:46Z,6130000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,,,,,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,
629,PT05M50.00S,2025-12-20T02:30:59.2Z,4,REGULAR,substitution,in,[],1630200,,,1610612741,115,115,2025-12-20T02:33:46Z,6140000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
630,PT05M45.00S,2025-12-20T02:34:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,15.850854139290407,50.0,1610612741,115,115,2025-12-20T02:34:49Z,6150000,False,0.0,96.0,1,left,MISS N. Vučević 9' cutting Layup,[202696],1610612741.0,CHI,cutting,,,,,,In The Paint (Non-RA),8-16 Center,9.65,Missed,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,
631,PT05M43.00S,2025-12-20T02:34:09.4Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,115,115,2025-12-20T02:34:49Z,6160000,False,,,0,,N. Vučević REBOUND (Off:5 Def:6),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Vučević,N. Vučević,630.0,11.0,6.0,5.0,,,,,,,,,,,,,,
632,PT05M43.00S,2025-12-20T02:34:14.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,5.590000152587891,50.0,1610612741,115,117,2025-12-20T02:34:56Z,6170000,False,0.0,0.0,1,left,N. Vučević tip Layup (19 PTS),[202696],1610612741.0,CHI,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Vučević,N. Vučević,,,,,19.0,,,,,,,,,,,,,
633,PT05M23.00S,2025-12-20T02:34:27.3Z,4,REGULAR,turnover,bad pass,[],1642878,,,1610612739,115,117,2025-12-20T02:34:31Z,6180000,False,,,0,,T. Proctor bad pass TURNOVER (1 TO),"[1642878, 202696]",1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Proctor,T. Proctor,,,,,,1.0,Vučević,202696.0,,,,,,,,,,
634,PT05M23.00S,2025-12-20T02:34:27.3Z,4,REGULAR,steal,,[],202696,,,1610612741,115,117,2025-12-20T02:34:29Z,6190000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,
635,PT05M13.00S,2025-12-20T02:34:37.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,6.915243101182654,49.754901960784316,1610612741,115,119,2025-12-20T02:34:44Z,6200000,False,1.0,13.0,1,left,Z. Collins Layup (13 PTS) (J. Giddey 7 AST),"[1628380, 1630581]",1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,1.26,Made,Collins,Z. Collins,,,,,13.0,,,,,J. Giddey,1630581.0,7.0,,,,,,
637,PT04M51.00S,2025-12-20T02:34:58.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,86.15308804204993,53.67647058823529,1610612739,115,119,2025-12-20T02:35:02Z,6220000,False,18.0,78.0,1,right,MISS J. Allen 7' Hook,[1628386],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Center,7.98,Missed,Allen,J. Allen,,,,,,,,,,,,,,,,,,
638,PT04M50.00S,2025-12-20T02:34:59.5Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,115,119,2025-12-20T02:35:02Z,6230000,False,,,0,,N. Vučević REBOUND (Off:5 Def:7),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Vučević,N. Vučević,637.0,12.0,7.0,5.0,,,,,,,,,,,,,,
639,PT04M42.00S,2025-12-20T02:35:12.4Z,4,REGULAR,foul,personal,[],1629631,,,1610612741,115,119,2025-12-20T02:35:18Z,6240000,False,,,0,,D. Hunter personal FOUL (3 PF),"[1629631, 202696]",1610612739.0,CLE,,,,,,,Mid-Range,16-24 Left Center,,,Hunter,D. Hunter,,,,,,,,,1626300.0,,,,3.0,0.0,Vučević,202696.0,,
641,PT04M42.00S,2025-12-20T02:35:17.9Z,4,REGULAR,substitution,out,[],1642878,,,1610612741,115,119,2025-12-20T02:35:26Z,6260000,False,,,0,,SUB out: T. Proctor,[1642878],1610612739.0,CLE,,,,,,,,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,
642,PT04M42.00S,2025-12-20T02:35:17.9Z,4,REGULAR,substitution,in,[],1628366,,,1610612741,115,119,2025-12-20T02:35:26Z,6270000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,
668,PT04M32.00S,2025-12-20T02:35:33.4Z,4,REGULAR,turnover,lost ball,[],1628380,,,1610612741,115,119,2025-12-20T02:41:36Z,6275000,False,,,0,,Z. Collins lost ball TURNOVER (3 TO),[1628380],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,Collins,Z. Collins,,,,,,3.0,,,,,,,,,,,,
643,PT04M32.00S,2025-12-20T02:35:49.0Z,4,REGULAR,foul,personal,[],1628380,,,1610612739,115,119,2025-12-20T02:41:36Z,6280000,False,,,0,,Z. Collins loose ball personal FOUL (2 PF),"[1628380, 1629631]",1610612741.0,CHI,loose ball,,,,,,Above the Break 3,24+ Center,,,Collins,Z. Collins,,,,,,,,,1626300.0,,,,2.0,0.0,Hunter,1629631.0,,
646,PT04M20.00S,2025-12-20T02:36:18.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,85.62746386333771,38.48039215686275,1610612739,115,119,2025-12-20T02:38:36Z,6310000,False,-58.0,83.0,1,right,MISS D. Garland 10' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,10.07,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,
647,PT04M19.00S,2025-12-20T02:36:19.8Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,115,119,2025-12-20T02:38:36Z,6320000,False,,,0,,J. Allen REBOUND (Off:4 Def:8),[1628386],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Left,,,Allen,J. Allen,646.0,12.0,8.0,4.0,,,,,,,,,,,,,,
648,PT04M19.00S,2025-12-20T02:36:22.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628386,94.40999984741211,50.0,1610612739,117,119,2025-12-20T02:38:43Z,6330000,False,0.0,0.0,1,right,J. Allen tip Layup (14 PTS),[1628386],1610612739.0,CLE,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Allen,J. Allen,,,,,14.0,,,,,,,,,,,,,
649,PT04M06.00S,2025-12-20T02:36:36.1Z,4,REGULAR,foul,personal,[],1629631,,,1610612741,117,119,2025-12-20T02:36:41Z,6340000,False,,,0,,D. Hunter personal FOUL (4 PF),"[1629631, 1630581]",1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hunter,D. Hunter,,,,,,,,,1627963.0,,,,4.0,0.0,Giddey,1630581.0,,
651,PT04M06.00S,2025-12-20T02:37:05.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,117,119,2025-12-20T02:37:05Z,6360000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT04M06.00S,2025-12-20T02:37:12.9Z,4,REGULAR,substitution,out,[],1628380,,,1610612741,117,119,2025-12-20T02:39:26Z,6370000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,
653,PT04M06.00S,2025-12-20T02:37:12.9Z,4,REGULAR,substitution,in,[],1641824,,,1610612741,117,119,2025-12-20T02:39:26Z,6380000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,,,,,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,
654,PT03M58.00S,2025-12-20T02:39:54.2Z,4,REGULAR,3pt,Jump Shot,[],202696,27.54599211563732,77.45098039215686,1610612741,117,122,2025-12-20T02:39:58Z,6390000,False,-137.0,206.0,1,left,N. Vučević 24' 3PT  (22 PTS) (T. Jones 6 AST),"[202696, 1630200]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,24.79,Made,Vučević,N. Vučević,,,,,22.0,,,,,T. Jones,1630200.0,6.0,,,,,,
656,PT03M46.00S,2025-12-20T02:40:08.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,85.23324572930355,53.67647058823529,1610612739,117,122,2025-12-20T02:41:10Z,6410000,False,18.0,86.0,1,right,MISS D. Hunter 8' driving floating Shot,[1629631],1610612739.0,CLE,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.82,Missed,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
657,PT03M44.00S,2025-12-20T02:40:10.6Z,4,REGULAR,rebound,offensive,[],1629631,,,1610612739,117,122,2025-12-20T02:41:10Z,6420000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Center,,,Hunter,D. Hunter,656.0,3.0,2.0,1.0,,,,,,,,,,,,,,
658,PT03M43.00S,2025-12-20T02:40:12.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,94.03745072273325,50.245098039215684,1610612739,119,122,2025-12-20T02:41:19Z,6430000,False,1.0,4.0,1,right,D. Hunter putback Layup (11 PTS),[1629631],1610612739.0,CLE,putback,,,,,,Restricted Area,0-8 Center,0.37,Made,Hunter,D. Hunter,,,,,11.0,,,,,,,,,,,,,
659,PT03M29.00S,2025-12-20T02:40:25.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.389618922470433,50.73529411764706,1610612741,119,122,2025-12-20T02:42:23Z,6440000,False,-4.0,8.0,1,left,MISS J. Giddey cutting Layup,[1630581],1610612741.0,CHI,cutting,,,,,,Restricted Area,0-8 Center,0.85,Missed,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,
660,PT03M27.00S,2025-12-20T02:40:27.5Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,119,122,2025-12-20T02:42:23Z,6450000,False,,,0,,D. Wade REBOUND (Off:0 Def:5),[1629731],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Wade,D. Wade,659.0,5.0,5.0,0.0,,,,,,,,,,,,,,
661,PT03M17.00S,2025-12-20T02:40:35.5Z,4,REGULAR,3pt,Jump Shot,[],1629636,78.53153745072274,6.862745098039216,1610612739,119,122,2025-12-20T02:40:45Z,6460000,False,-216.0,149.0,1,right,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,,,,Above the Break 3,24+ Left Center,26.23,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,
662,PT03M13.00S,2025-12-20T02:40:39.5Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,119,122,2025-12-20T02:40:45Z,6470000,False,,,0,,N. Vučević REBOUND (Off:5 Def:8),[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,Vučević,N. Vučević,661.0,13.0,8.0,5.0,,,,,,,,,,,,,,
663,PT03M00.00S,2025-12-20T02:40:53.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,10.200394218134035,48.77450980392157,1610612741,119,124,2025-12-20T02:43:06Z,6480000,False,6.0,43.0,1,left,C. White driving floating Jump Shot (11 PTS),[1629632],1610612741.0,CHI,driving floating,,,,,,Restricted Area,0-8 Center,4.38,Made,White,C. White,,,,,11.0,,,,,,,,,,,,,
665,PT02M37.00S,2025-12-20T02:41:31.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,87.59855453350855,54.166666666666664,1610612739,119,124,2025-12-20T02:43:53Z,6500000,False,21.0,64.0,1,right,MISS D. Garland 6' driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,
666,PT02M35.00S,2025-12-20T02:41:33.6Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,119,124,2025-12-20T02:43:53Z,6510000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Garland,D. Garland,665.0,2.0,1.0,1.0,,,,,,,,,,,,,,
667,PT02M34.00S,2025-12-20T02:41:34.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629636,93.77463863337714,51.9607843137255,1610612739,119,124,2025-12-20T02:44:01Z,6520000,False,10.0,6.0,1,right,MISS D. Garland putback Layup,[1629636],1610612739.0,CLE,putback,,,,,,Restricted Area,0-8 Center,1.15,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,
669,PT02M33.00S,2025-12-20T02:41:35.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,119,124,2025-12-20T02:44:01Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,,,667.0,,,,,,,,,,,,,,,,,
670,PT02M32.00S,2025-12-20T02:41:41.3Z,4,REGULAR,foul,personal,[],1629632,,,1610612739,119,124,2025-12-20T02:43:46Z,6540000,False,,,0,,C. White loose ball personal FOUL (2 PF),"[1629632, 1629631]",1610612741.0,CHI,loose ball,,,,,,In The Paint (Non-RA),8-16 Center,,,White,C. White,,,,,,,,,1626300.0,,,,2.0,0.0,Hunter,1629631.0,,
672,PT02M27.00S,2025-12-20T02:42:04.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612739,119,124,2025-12-20T02:42:12Z,6560000,False,,,0,,C. White shooting personal FOUL (3 PF) (Ball 2 FT),"[1629632, 1628366]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,White,C. White,,,,,,,,,1627963.0,,,,3.0,0.0,Ball,1628366.0,,
674,PT02M27.00S,2025-12-20T02:42:30.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628366,,,1610612739,119,124,2025-12-20T02:42:30Z,6580000,False,,,0,,MISS L. Ball Free Throw 1 of 2,[1628366],1610612739.0,CLE,,,,,,,,,,Missed,Ball,L. Ball,,,,,,,,,,,,,,,,,,
675,PT02M27.00S,2025-12-20T02:42:30.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,119,124,2025-12-20T02:42:30Z,6590000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,674.0,,,,,,,,,,,,,,,,,
676,PT02M27.00S,2025-12-20T02:42:45.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628366,,,1610612739,120,124,2025-12-20T02:42:45Z,6600000,False,,,0,,L. Ball Free Throw 2 of 2 (8 PTS),[1628366],1610612739.0,CLE,,,,,,,,,,Made,Ball,L. Ball,,,,,8.0,,,,,,,,,,,,,
677,PT02M16.00S,2025-12-20T02:42:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.046649145860711,52.20588235294118,1610612741,120,124,2025-12-20T02:45:09Z,6610000,False,-11.0,14.0,1,left,MISS T. Jones cutting Layup,[1630200],1610612741.0,CHI,cutting,,,,,,Restricted Area,0-8 Center,1.76,Missed,Jones,T. Jones,,,,,,,,,,,,,,,,,,
678,PT02M15.00S,2025-12-20T02:43:00.3Z,4,REGULAR,rebound,offensive,[],1641824,,,1610612741,120,124,2025-12-20T02:45:09Z,6620000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:4),[1641824],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Buzelis,M. Buzelis,677.0,5.0,4.0,1.0,,,,,,,,,,,,,,
679,PT02M14.00S,2025-12-20T02:43:02.4Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612741,120,124,2025-12-20T02:43:11Z,6630000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1628386, 1641824]",1610612739.0,CLE,shooting,,,,,,Restricted Area,0-8 Center,,,Allen,J. Allen,,,,,,,,,1626300.0,,,,1.0,0.0,Buzelis,1641824.0,,
681,PT02M14.00S,2025-12-20T02:43:31.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641824,,,1610612741,120,125,2025-12-20T02:43:31Z,6650000,False,,,0,,M. Buzelis Free Throw 1 of 2 (23 PTS),[1641824],1610612741.0,CHI,,,,,,,,,,Made,Buzelis,M. Buzelis,,,,,23.0,,,,,,,,,,,,,
682,PT02M14.00S,2025-12-20T02:43:49.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641824,,,1610612741,120,126,2025-12-20T02:43:49Z,6660000,False,,,0,,M. Buzelis Free Throw 2 of 2 (24 PTS),[1641824],1610612741.0,CHI,,,,,,,,,,Made,Buzelis,M. Buzelis,,,,,24.0,,,,,,,,,,,,,
683,PT02M05.00S,2025-12-20T02:44:01.3Z,4,REGULAR,turnover,bad pass,[],1629631,,,1610612739,120,126,2025-12-20T02:44:05Z,6670000,False,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1641824]",1610612739.0,CLE,,,,,,,Mid-Range,16-24 Right,,,Hunter,D. Hunter,,,,,,1.0,Buzelis,1641824.0,,,,,,,,,,
684,PT02M05.00S,2025-12-20T02:44:01.3Z,4,REGULAR,steal,,[],1641824,,,1610612741,120,126,2025-12-20T02:47:07Z,6680000,False,,,0,,M. Buzelis STEAL (2 STL),[1641824],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Right,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,
685,PT02M00.00S,2025-12-20T02:44:06.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,6.389618922470433,51.225490196078425,1610612741,120,128,2025-12-20T02:44:13Z,6690000,False,-6.0,8.0,1,left,T. Jones running Layup (12 PTS),[1630200],1610612741.0,CHI,running,,,,,,Restricted Area,0-8 Center,0.97,Made,Jones,T. Jones,,,,,12.0,,,,,,,,,,,,,
