actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
341,PT09M27.00S,2026-01-10T19:26:54.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,81.2910643889619,39.950980392156865,1610612739,70,71,2026-01-10T19:27:54Z,3390000,False,-50.0,123.0,1,right,MISS J. Allen 13' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,13.32,Missed,,,,,,,,,,,,,,,,,
342,PT09M25.00S,2026-01-10T19:26:56.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,70,71,2026-01-10T19:26:58Z,3400000,False,,,0,,R. Gobert REBOUND (Off:3 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,341.0,7.0,4.0,3.0,,,,,,,,,,,,,
343,PT09M13.00S,2026-01-10T19:27:11.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.258212877792378,53.431372549019606,1610612750,70,71,2026-01-10T19:28:39Z,3410000,False,-17.0,6.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,1.83,Missed,,,,,,,,,,,,,,,,,
344,PT09M12.00S,2026-01-10T19:27:12.6Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,70,71,2026-01-10T19:28:39Z,3420000,False,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,343.0,3.0,2.0,1.0,,,,,,,,,,,,,
345,PT09M12.00S,2026-01-10T19:27:15.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630162,5.590000152587891,50.0,1610612750,70,73,2026-01-10T19:28:43Z,3430000,False,0.0,0.0,1,left,A. Edwards tip Layup (13 PTS),[1630162],1610612750.0,MIN,tip,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,0.0,Made,,,,,13.0,,,,,,,,,,,,
346,PT08M54.00S,2026-01-10T19:27:31.3Z,3,REGULAR,foul,personal,[],1630162,,,1610612739,70,73,2026-01-10T19:27:48Z,3440000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1629636]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,1146.0,,,,,,,,,,,1.0,0.0,Garland,1629636.0,,,,,
348,PT08M47.00S,2026-01-10T19:27:55.4Z,3,REGULAR,3pt,Jump Shot,[],1630596,71.56701708278581,19.852941176470587,1610612739,70,73,2026-01-10T19:27:59Z,3460000,False,-151.0,215.0,1,right,MISS E. Mobley 26' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,26.24,Missed,,,,,,,,,,,,,,,,,
349,PT08M44.00S,2026-01-10T19:27:57.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,70,73,2026-01-10T19:27:57Z,3470000,False,,,0,,R. Gobert REBOUND (Off:3 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,348.0,8.0,5.0,3.0,,,,,,,,,,,,,
350,PT08M24.00S,2026-01-10T19:28:17.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,20.05584756898817,62.99019607843137,1610612750,70,73,2026-01-10T19:28:20Z,3480000,False,-65.0,136.0,1,left,MISS A. Edwards 15' Jump Shot,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,15.07,Missed,,,,,,,,,,,,,,,,,
351,PT08M21.00S,2026-01-10T19:28:20.7Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,70,73,2026-01-10T19:28:20Z,3490000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,350.0,3.0,3.0,0.0,,,,,,,,,,,,,
352,PT08M18.00S,2026-01-10T19:28:24.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,81.68528252299606,94.6078431372549,1610612739,73,73,2026-01-10T19:28:29Z,3500000,False,223.0,120.0,1,right,S. Merrill 25' 3PT running (14 PTS) (D. Mitchell 3 AST),"[1630241, 1628378]",1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,25.31,Made,,,,,14.0,D. Mitchell,1628378.0,3.0,,,,,,,,,
354,PT08M07.00S,2026-01-10T19:28:35.6Z,3,REGULAR,turnover,bad pass,[],1628978,,,1610612750,73,73,2026-01-10T19:28:41Z,3520000,False,,,0,,D. DiVincenzo bad pass TURNOVER (3 TO),"[1628978, 1628386]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,3.0,Allen,1628386.0
355,PT08M07.00S,2026-01-10T19:28:35.6Z,3,REGULAR,steal,,[],1628386,,,1610612739,73,73,2026-01-10T19:31:18Z,3530000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
356,PT08M03.00S,2026-01-10T19:28:42.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,92.85479632063075,52.69607843137255,1610612739,73,73,2026-01-10T19:32:31Z,3540000,False,13.0,15.0,1,right,MISS D. Mitchell running finger roll Layup,[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,2.0,Missed,,,,,,,,,,,,,,,,,
357,PT08M02.00S,2026-01-10T19:28:43.6Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,73,73,2026-01-10T19:32:31Z,3550000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,356.0,2.0,1.0,1.0,,,,,,,,,,,,,
358,PT08M01.00S,2026-01-10T19:28:47.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630596,94.40999984741211,50.0,1610612739,75,73,2026-01-10T19:32:39Z,3560000,False,0.0,0.0,1,right,E. Mobley tip DUNK (10 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,0.0,Made,,,,,10.0,,,,,,,,,,,,
359,PT07M39.00S,2026-01-10T19:29:02.9Z,3,REGULAR,3pt,Jump Shot,[],1630183,19.136005256241788,93.38235294117648,1610612750,75,73,2026-01-10T19:29:07Z,3570000,False,-217.0,127.0,1,left,MISS J. McDaniels 25' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,25.15,Missed,,,,,,,,,,,,,,,,,
360,PT07M36.00S,2026-01-10T19:29:05.9Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612750,75,73,2026-01-10T19:29:07Z,3580000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,359.0,2.0,1.0,1.0,,,,,,,,,,,,,
361,PT07M34.00S,2026-01-10T19:29:08.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.863994743758213,52.20588235294118,1610612750,75,73,2026-01-10T19:29:13Z,3590000,False,-11.0,3.0,1,left,MISS R. Gobert cutting Layup,[203497],1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,1.13,Missed,,,,,,,,,,,,,,,,,
362,PT07M31.00S,2026-01-10T19:29:11.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,75,73,2026-01-10T19:29:13Z,3600000,False,,,0,,J. Allen REBOUND (Off:4 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,361.0,10.0,6.0,4.0,,,,,,,,,,,,,
363,PT07M25.00S,2026-01-10T19:29:17.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.64323258869908,53.67647058823529,1610612739,77,73,2026-01-10T19:33:24Z,3610000,False,18.0,7.0,1,right,E. Mobley driving DUNK (12 PTS) (D. Mitchell 4 AST),"[1630596, 1628378]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,1.98,Made,,,,,12.0,D. Mitchell,1628378.0,4.0,,,,,,,,,
365,PT07M25.00S,2026-01-10T19:29:24.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,77,73,2026-01-10T19:29:24Z,3630000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M09.00S,2026-01-10T19:33:06.8Z,3,REGULAR,3pt,Jump Shot,[],1628978,22.026938239159,87.74509803921569,1610612750,77,73,2026-01-10T19:33:10Z,3640000,False,-189.0,155.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,24.39,Missed,,,,,,,,,,,,,,,,,
367,PT07M06.00S,2026-01-10T19:33:09.8Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,77,73,2026-01-10T19:33:10Z,3650000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,366.0,2.0,2.0,0.0,,,,,,,,,,,,,
368,PT06M55.00S,2026-01-10T19:33:20.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,86.67871222076215,50.245098039215684,1610612739,77,73,2026-01-10T19:33:26Z,3660000,False,1.0,73.0,1,right,MISS J. Allen 7' turnaround Hook,[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,7.27,Missed,,,,,,,,,,,,,,,,,
369,PT06M53.00S,2026-01-10T19:33:22.6Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,77,73,2026-01-10T19:33:26Z,3670000,False,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,368.0,9.0,6.0,3.0,,,,,,,,,,,,,
380,PT06M48.00S,2026-01-10T19:33:26.6Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,77,73,2026-01-10T19:38:02Z,3675000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (1 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,1146.0,,,,,,,,,,,,,,,,,1.0,,
371,PT06M48.00S,2026-01-10T19:34:02.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,77,73,2026-01-10T19:38:02Z,3690000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M48.00S,2026-01-10T19:37:04.2Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,77,73,2026-01-10T19:38:02Z,3720000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M48.00S,2026-01-10T19:37:04.2Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,77,73,2026-01-10T19:38:02Z,3730000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M48.00S,2026-01-10T19:37:04.2Z,3,REGULAR,substitution,in,[],1629631,,,1610612739,77,73,2026-01-10T19:38:02Z,3740000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M48.00S,2026-01-10T19:37:04.2Z,3,REGULAR,substitution,in,[],1642281,,,1610612739,77,73,2026-01-10T19:38:02Z,3750000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M32.00S,2026-01-10T19:37:42.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630241,67.36202365308804,54.90196078431373,1610612739,80,73,2026-01-10T19:39:22Z,3760000,False,25.0,254.0,1,right,S. Merrill 25' 3PT pullup (17 PTS) (J. Tyson 1 AST),"[1630241, 1642281]",1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,25.55,Made,,,,,17.0,J. Tyson,1642281.0,1.0,,,,,,,,,
381,PT06M11.00S,2026-01-10T19:38:02.4Z,3,REGULAR,3pt,Jump Shot,[],203944,30.436925098554536,66.66666666666666,1610612750,80,73,2026-01-10T19:38:09Z,3780000,False,-83.0,234.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,24.8,Missed,,,,,,,,,,,,,,,,,
382,PT06M11.00S,2026-01-10T19:38:02.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,80,73,2026-01-10T19:38:09Z,3790000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,381.0,,,,,,,,,,,,,,,,
383,PT06M11.00S,2026-01-10T19:38:09.2Z,3,REGULAR,foul,personal,[],203497,,,1610612739,80,73,2026-01-10T19:38:30Z,3800000,False,,,0,,R. Gobert loose ball personal FOUL (3 PF),"[203497, 1628386]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,3.0,0.0,Allen,1628386.0,,,,,
385,PT06M00.00S,2026-01-10T19:38:47.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,89.17542706964521,60.29411764705882,1610612739,82,73,2026-01-10T19:38:53Z,3820000,False,51.0,49.0,1,right,J. Allen 7' floating Jump Shot (11 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,7.13,Made,,,,,11.0,D. Garland,1629636.0,4.0,,,,,,,,,
387,PT05M47.00S,2026-01-10T19:38:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.09789750328515,49.754901960784316,1610612750,82,75,2026-01-10T19:39:03Z,3840000,False,1.0,24.0,1,left,A. Edwards driving Layup (15 PTS) (R. Gobert 1 AST),"[1630162, 203497]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,2.36,Made,,,,,15.0,R. Gobert,203497.0,1.0,,,,,,,,,
388,PT05M31.00S,2026-01-10T19:39:15.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,85.3646517739816,55.392156862745104,1610612739,82,75,2026-01-10T19:40:31Z,3850000,False,27.0,85.0,1,right,MISS J. Allen 8' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,8.93,Missed,,,,,,,,,,,,,,,,,
389,PT05M29.00S,2026-01-10T19:39:17.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,82,75,2026-01-10T19:39:19Z,3860000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,388.0,10.0,7.0,3.0,,,,,,,,,,,,,
390,PT05M13.00S,2026-01-10T19:39:32.8Z,3,REGULAR,2pt,Jump Shot,[],1630162,17.427726675427067,15.441176470588236,1610612750,82,77,2026-01-10T19:39:37Z,3870000,False,173.0,111.0,1,left,A. Edwards 20' step back Jump Shot (17 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,,20.55,Made,,,,,17.0,,,,,,,,,,,,
391,PT04M48.00S,2026-01-10T19:39:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,79.97700394218134,58.08823529411765,1610612739,84,77,2026-01-10T19:40:02Z,3880000,False,40.0,136.0,1,right,D. Garland 14' driving floating Jump Shot (14 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,14.16,Made,,,,,14.0,,,,,,,,,,,,
392,PT04M32.00S,2026-01-10T19:40:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.521024967148489,52.69607843137255,1610612750,84,79,2026-01-10T19:40:19Z,3890000,False,-13.0,9.0,1,left,A. Edwards driving Layup (19 PTS) (R. Gobert 2 AST),"[1630162, 203497]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,1.61,Made,,,,,19.0,R. Gobert,203497.0,2.0,,,,,,,,,
394,PT04M32.00S,2026-01-10T19:40:33.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,84,79,2026-01-10T19:40:33Z,3910000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,out,[],1630241,,,1610612739,84,79,2026-01-10T19:41:51Z,3920000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,84,79,2026-01-10T19:41:51Z,3930000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,84,79,2026-01-10T19:41:51Z,3940000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,out,[],1628978,,,1610612739,84,79,2026-01-10T19:41:51Z,3950000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,out,[],203944,,,1610612739,84,79,2026-01-10T19:41:51Z,3960000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,84,79,2026-01-10T19:41:51Z,3970000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,in,[],1641854,,,1610612739,84,79,2026-01-10T19:41:51Z,3980000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,in,[],1628378,,,1610612739,84,79,2026-01-10T19:41:51Z,3990000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,in,[],1629675,,,1610612739,84,79,2026-01-10T19:41:51Z,4000000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M32.00S,2026-01-10T19:40:46.8Z,3,REGULAR,substitution,in,[],1641740,,,1610612739,84,79,2026-01-10T19:41:51Z,4010000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M17.00S,2026-01-10T19:42:15.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,82.9993429697766,56.372549019607845,1610612739,84,79,2026-01-10T19:42:38Z,4020000,False,32.0,107.0,1,right,MISS J. Tyson 11' bank Shot,[1642281],1610612739.0,CLE,bank,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,11.19,Missed,,,,,,,,,,,,,,,,,
407,PT04M15.00S,2026-01-10T19:42:17.9Z,3,REGULAR,rebound,defensive,[],1641740,,,1610612750,84,79,2026-01-10T19:53:37Z,4030000,False,,,0,,J. Clark REBOUND (Off:0 Def:3),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,406.0,3.0,3.0,0.0,,,,,,,,,,,,,
408,PT04M11.00S,2026-01-10T19:42:21.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,6.521024967148489,52.69607843137255,1610612750,84,81,2026-01-10T19:43:11Z,4040000,False,-13.0,9.0,1,left,A. Edwards running finger roll Layup (21 PTS),[1630162],1610612750.0,MIN,running finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,1.61,Made,,,,,21.0,,,,,,,,,,,,
409,PT04M04.00S,2026-01-10T19:42:28.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,92.85479632063075,53.67647058823529,1610612739,86,81,2026-01-10T19:42:33Z,4050000,False,18.0,15.0,1,right,E. Mobley cutting DUNK (14 PTS) (C. Porter Jr. 2 AST),"[1630596, 1641854]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,2.36,Made,,,,,14.0,C. Porter Jr.,1641854.0,2.0,,,,,,,,,
411,PT03M59.00S,2026-01-10T19:42:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.521024967148489,50.49019607843137,1610612750,86,83,2026-01-10T19:43:52Z,4070000,False,-2.0,9.0,1,left,J. McDaniels driving finger roll Layup (6 PTS) (N. Reid 3 AST),"[1630183, 1629675]",1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,0.91,Made,,,,,6.0,N. Reid,1629675.0,3.0,,,,,,,,,
412,PT03M59.00S,2026-01-10T19:42:41.3Z,3,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612750,86,83,2026-01-10T19:42:48Z,4080000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1629631, 1630183]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,1.0,0.0,McDaniels,1630183.0,,,,,
414,PT03M59.00S,2026-01-10T19:43:09.6Z,3,REGULAR,freethrow,1 of 1,[],1630183,,,1610612750,86,84,2026-01-10T19:43:09Z,4100000,False,,,0,,J. McDaniels Free Throw 1 of 1 (7 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
415,PT03M47.00S,2026-01-10T19:43:19.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,84.31340341655716,43.627450980392155,1610612739,86,84,2026-01-10T19:45:26Z,4110000,False,-32.0,95.0,1,right,MISS E. Mobley 10' driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,10.02,Missed,,,,,,,,,,,,,,,,,
416,PT03M45.00S,2026-01-10T19:43:21.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,86,84,2026-01-10T19:45:26Z,4120000,False,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,415.0,11.0,8.0,3.0,,,,,,,,,,,,,
418,PT03M43.00S,2026-01-10T19:43:25.6Z,3,REGULAR,turnover,lost ball,[],203497,,,1610612750,86,84,2026-01-10T19:45:39Z,4140000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1630596]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Mobley,1630596.0
419,PT03M43.00S,2026-01-10T19:43:25.6Z,3,REGULAR,steal,,[],1630596,,,1610612739,86,84,2026-01-10T19:43:28Z,4150000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT03M41.00S,2026-01-10T19:43:34.5Z,3,REGULAR,foul,personal,['2freethrow'],203497,,,1610612739,86,84,2026-01-10T19:43:42Z,4160000,False,,,0,,R. Gobert shooting personal FOUL (4 PF) (Mobley 2 FT),"[203497, 1630596]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,4.0,0.0,Mobley,1630596.0,,,,,
422,PT03M41.00S,2026-01-10T19:44:05.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630596,,,1610612739,86,84,2026-01-10T19:44:05Z,4180000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
423,PT03M41.00S,2026-01-10T19:44:05.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,86,84,2026-01-10T19:44:05Z,4190000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,,,
424,PT03M41.00S,2026-01-10T19:44:08.0Z,3,REGULAR,substitution,out,[],203497,,,1610612739,86,84,2026-01-10T19:44:16Z,4200000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
