actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
526,PT10M00.00S,2026-02-20T01:57:57.3Z,4,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612751,102,71,2026-02-20T01:58:06Z,5110000,False,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Mann 2 FT),"[1626204, 1629611]",1610612739.0,CLE,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,1.0,0.0,Mann,1629611.0,,,,,,,,,,,,,,,
528,PT10M00.00S,2026-02-20T01:58:13.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629611,,,1610612751,102,72,2026-02-20T01:58:13Z,5130000,False,,,0,,T. Mann Free Throw 1 of 2 (9 PTS),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
529,PT10M00.00S,2026-02-20T01:58:14.7Z,4,REGULAR,substitution,out,[],203471,,,1610612751,102,72,2026-02-20T01:58:22Z,5140000,False,,,0,,SUB out: D. Schröder,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M00.00S,2026-02-20T01:58:14.7Z,4,REGULAR,substitution,in,[],1642878,,,1610612751,102,72,2026-02-20T01:58:22Z,5150000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M00.00S,2026-02-20T01:58:33.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629611,,,1610612751,102,72,2026-02-20T01:58:33Z,5160000,False,,,0,,MISS T. Mann Free Throw 2 of 2,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
532,PT09M57.00S,2026-02-20T01:58:35.5Z,4,REGULAR,rebound,defensive,[],1641854,,,1610612739,102,72,2026-02-20T01:58:35Z,5170000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,531.0,,,,,1.0,1.0,0.0,,,,,,
536,PT09M42.00S,2026-02-20T01:58:50.6Z,4,REGULAR,turnover,bad pass,[],1641854,,,1610612739,102,72,2026-02-20T01:58:56Z,5180000,False,,,0,,C. Porter Jr. bad pass TURNOVER (1 TO),"[1641854, 1629611]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Mann,1629611.0
537,PT09M42.00S,2026-02-20T01:58:50.6Z,4,REGULAR,steal,,[],1629611,,,1610612751,102,72,2026-02-20T01:58:52Z,5190000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
538,PT09M35.00S,2026-02-20T01:59:01.2Z,4,REGULAR,turnover,traveling,[],1630533,,,1610612751,102,72,2026-02-20T01:59:16Z,5200000,False,,,0,,Z. Williams traveling TURNOVER (1 TO),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Right,200833.0,,,,,,,,,,,,,,,,,1.0,,
539,PT09M21.00S,2026-02-20T01:59:26.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642878,6.783837056504599,49.01960784313725,1610612739,104,72,2026-02-20T01:59:32Z,5210000,False,5.0,11.0,1,left,T. Proctor driving Layup (2 PTS) (C. Porter Jr. 1 AST),"[1642878, 1641854]",1610612739.0,CLE,driving,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.23,,,,,,C. Porter Jr.,1641854.0,1.0,,,
541,PT09M01.00S,2026-02-20T01:59:44.3Z,4,REGULAR,3pt,Jump Shot,[],1642962,78.26872536136662,6.61764705882353,1610612751,104,72,2026-02-20T01:59:48Z,5230000,False,-217.0,152.0,1,right,MISS D. Powell 26' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.47,,,,,,,,,,,
542,PT08M59.00S,2026-02-20T01:59:46.3Z,4,REGULAR,rebound,defensive,[],1642878,,,1610612739,104,72,2026-02-20T01:59:48Z,5240000,False,,,0,,T. Proctor REBOUND (Off:0 Def:1),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Left Center,,,,,,,541.0,,,,,1.0,1.0,0.0,,,,,,
543,PT08M55.00S,2026-02-20T01:59:52.0Z,4,REGULAR,turnover,lost ball,[],1642878,,,1610612739,104,72,2026-02-20T01:59:56Z,5250000,False,,,0,,T. Proctor lost ball TURNOVER (1 TO),"[1642878, 1642874]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Wolf,1642874.0
544,PT08M55.00S,2026-02-20T01:59:52.0Z,4,REGULAR,steal,,[],1642874,,,1610612751,104,72,2026-02-20T01:59:54Z,5260000,False,,,0,,D. Wolf STEAL (1 STL),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
545,PT08M50.00S,2026-02-20T01:59:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,92.85479632063075,51.9607843137255,1610612751,104,74,2026-02-20T02:00:02Z,5270000,False,10.0,15.0,1,right,O. Agbaji running Layup (10 PTS) (D. Wolf 7 AST),"[1630534, 1642874]",1610612751.0,BKN,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.77,,,,,,D. Wolf,1642874.0,7.0,,,
547,PT08M50.00S,2026-02-20T02:00:01.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,104,74,2026-02-20T02:00:01Z,5290000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M50.00S,2026-02-20T02:00:02.5Z,4,REGULAR,substitution,out,[],1642281,,,1610612739,104,74,2026-02-20T02:02:40Z,5300000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M50.00S,2026-02-20T02:00:02.5Z,4,REGULAR,substitution,in,[],1642400,,,1610612739,104,74,2026-02-20T02:02:40Z,5310000,False,,,0,,SUB in: T. Enaruna,[1642400],1610612739.0,CLE,,,,Enaruna,T. Enaruna,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M25.00S,2026-02-20T02:03:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,5.863994743758213,48.77450980392157,1610612739,104,74,2026-02-20T02:03:20Z,5320000,False,6.0,3.0,1,left,MISS C. Porter Jr. reverse Layup,[1641854],1610612739.0,CLE,reverse,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.66,,,,,,,,,,,
551,PT08M23.00S,2026-02-20T02:03:17.5Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612751,104,74,2026-02-20T02:03:20Z,5330000,False,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,550.0,,,,,3.0,2.0,1.0,,,,,,
552,PT08M04.00S,2026-02-20T02:03:36.5Z,4,REGULAR,3pt,Jump Shot,[],1630533,94.30026281208936,2.696078431372549,1610612751,104,74,2026-02-20T02:03:40Z,5340000,False,-237.0,1.0,1,right,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.65,,,,,,,,,,,
553,PT08M01.00S,2026-02-20T02:03:39.5Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612739,104,74,2026-02-20T02:03:40Z,5350000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,,,,,552.0,,,,,1.0,1.0,0.0,,,,,,
554,PT07M52.00S,2026-02-20T02:03:49.1Z,4,REGULAR,turnover,bad pass,[],1641854,,,1610612739,104,74,2026-02-20T02:03:52Z,5360000,False,,,0,,C. Porter Jr. bad pass TURNOVER (2 TO),"[1641854, 1642962]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Powell,1642962.0
555,PT07M52.00S,2026-02-20T02:03:49.1Z,4,REGULAR,steal,,[],1642962,,,1610612751,104,74,2026-02-20T02:03:51Z,5370000,False,,,0,,D. Powell STEAL (2 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
556,PT07M47.00S,2026-02-20T02:03:54.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630534,63.15703022339028,59.31372549019608,1610612751,104,74,2026-02-20T02:04:01Z,5380000,False,47.0,294.0,1,right,MISS O. Agbaji 29' running 3PT,[1630534],1610612751.0,BKN,running,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,29.75,,,,,,,,,,,
557,PT07M43.00S,2026-02-20T02:03:58.3Z,4,REGULAR,rebound,defensive,[],1631165,,,1610612739,104,74,2026-02-20T02:03:59Z,5390000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,,,556.0,,,,,1.0,1.0,0.0,,,,,,
558,PT07M34.00S,2026-02-20T02:04:10.3Z,4,REGULAR,turnover,out-of-bounds,[],1626204,,,1610612739,104,74,2026-02-20T02:04:20Z,5400000,False,,,0,,L. Nance Jr. bad pass out-of-bounds TURNOVER (1 TO),[1626204],1610612739.0,CLE,bad pass,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,200833.0,,,,,,,,,,,,,,,,,1.0,,
559,PT07M34.00S,2026-02-20T02:04:14.5Z,4,REGULAR,substitution,out,[],1630533,,,1610612751,104,74,2026-02-20T02:04:23Z,5410000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M34.00S,2026-02-20T02:04:14.5Z,4,REGULAR,substitution,out,[],1642962,,,1610612751,104,74,2026-02-20T02:04:23Z,5420000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M34.00S,2026-02-20T02:04:14.5Z,4,REGULAR,substitution,in,[],1642856,,,1610612751,104,74,2026-02-20T02:04:23Z,5430000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M34.00S,2026-02-20T02:04:14.5Z,4,REGULAR,substitution,in,[],1642849,,,1610612751,104,74,2026-02-20T02:04:23Z,5440000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M22.00S,2026-02-20T02:04:39.4Z,4,REGULAR,foul,personal,[],1642878,,,1610612751,104,74,2026-02-20T02:04:45Z,5450000,False,,,0,,T. Proctor personal FOUL (1 PF),"[1642878, 1642856]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Dëmin,1642856.0,,,,,,,,,,,,,,,
565,PT07M17.00S,2026-02-20T02:05:04.7Z,4,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612751,104,74,2026-02-20T02:05:10Z,5470000,False,,,0,,L. Nance Jr. shooting personal FOUL (2 PF) (Wolf 2 FT),"[1626204, 1642874]",1610612739.0,CLE,shooting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1630886.0,2.0,0.0,Wolf,1642874.0,,,,,,,,,,,,,,,
567,PT07M17.00S,2026-02-20T02:05:27.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642874,,,1610612751,104,74,2026-02-20T02:05:57Z,5490000,False,,,0,,MISS D. Wolf Free Throw 1 of 2,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
568,PT07M17.00S,2026-02-20T02:05:27.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,104,74,2026-02-20T02:05:57Z,5500000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,567.0,,,,,,,,,,,,,
569,PT07M17.00S,2026-02-20T02:05:28.7Z,4,REGULAR,substitution,out,[],1629611,,,1610612751,104,74,2026-02-20T02:05:39Z,5510000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M17.00S,2026-02-20T02:05:28.7Z,4,REGULAR,substitution,out,[],1630534,,,1610612751,104,74,2026-02-20T02:05:39Z,5520000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M17.00S,2026-02-20T02:05:28.7Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,104,74,2026-02-20T02:05:39Z,5530000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M17.00S,2026-02-20T02:05:28.7Z,4,REGULAR,substitution,in,[],1630592,,,1610612751,104,74,2026-02-20T02:05:39Z,5540000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M17.00S,2026-02-20T02:05:27.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642874,,,1610612751,104,74,2026-02-20T02:05:57Z,5550000,False,,,0,,MISS D. Wolf Free Throw 2 of 2,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
574,PT07M12.00S,2026-02-20T02:05:32.7Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612739,104,74,2026-02-20T02:05:57Z,5560000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,573.0,,,,,2.0,2.0,0.0,,,,,,
575,PT07M00.00S,2026-02-20T02:06:09.2Z,4,REGULAR,3pt,Jump Shot,[],1631165,19.66162943495401,90.93137254901961,1610612739,104,74,2026-02-20T02:06:13Z,5570000,False,-205.0,132.0,1,left,MISS K. Ellis 24' 3PT,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.37,,,,,,,,,,,
576,PT06M58.00S,2026-02-20T02:06:11.2Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,104,74,2026-02-20T02:06:13Z,5580000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,,575.0,,,,,1.0,1.0,0.0,,,,,,
577,PT06M46.00S,2026-02-20T02:06:23.3Z,4,REGULAR,3pt,Jump Shot,[],1630592,74.98357424441524,6.61764705882353,1610612751,104,77,2026-02-20T02:06:27Z,5590000,False,-217.0,183.0,1,right,J. Wilson 28' 3PT  (3 PTS) (E. Dëmin 1 AST),"[1630592, 1642856]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,3.0,28.36,,,,,,E. Dëmin,1642856.0,1.0,,,
579,PT06M18.00S,2026-02-20T02:06:50.8Z,4,REGULAR,3pt,Jump Shot,[],1642878,20.318659658344284,4.6568627450980395,1610612739,104,77,2026-02-20T02:06:55Z,5610000,False,227.0,138.0,1,left,MISS T. Proctor 26' 3PT,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.57,,,,,,,,,,,
580,PT06M15.00S,2026-02-20T02:06:54.0Z,4,REGULAR,rebound,defensive,[],1642856,,,1610612751,104,77,2026-02-20T02:06:54Z,5620000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:3),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,,579.0,,,,,3.0,3.0,0.0,,,,,,
581,PT06M08.00S,2026-02-20T02:07:01.0Z,4,REGULAR,3pt,Jump Shot,[],1642856,73.66951379763469,11.76470588235294,1610612751,104,77,2026-02-20T02:07:36Z,5630000,False,-191.0,195.0,1,right,MISS E. Dëmin 27' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.31,,,,,,,,,,,
582,PT06M05.00S,2026-02-20T02:07:04.0Z,4,REGULAR,rebound,defensive,[],1641854,,,1610612739,104,77,2026-02-20T02:07:04Z,5640000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,581.0,,,,,2.0,2.0,0.0,,,,,,
583,PT05M51.00S,2026-02-20T02:07:19.3Z,4,REGULAR,3pt,Jump Shot,[],1631165,4.944152431011826,95.83333333333334,1610612739,104,77,2026-02-20T02:07:29Z,5650000,False,-229.0,-6.0,1,left,MISS K. Ellis 3PT,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.93,,,,,,,,,,,
584,PT05M51.00S,2026-02-20T02:07:19.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,104,77,2026-02-20T02:07:29Z,5660000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,583.0,,,,,,,,,,,,,
585,PT05M51.00S,2026-02-20T02:07:23.2Z,4,REGULAR,foul,personal,[],1642874,,,1610612739,104,77,2026-02-20T02:07:32Z,5670000,False,,,0,,D. Wolf loose ball personal FOUL (2 PF),"[1642874, 1641854]",1610612751.0,BKN,loose ball,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,202041.0,2.0,0.0,Porter Jr.,1641854.0,,,,,,,,,,,,,,,
587,PT05M41.00S,2026-02-20T02:07:47.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642878,26.62614980289093,82.1078431372549,1610612739,104,77,2026-02-20T02:07:51Z,5690000,False,-161.0,198.0,1,left,MISS T. Proctor 25' 3PT,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.47,,,,,,,,,,,
588,PT05M39.00S,2026-02-20T02:07:49.8Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612739,104,77,2026-02-20T02:07:51Z,5700000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,587.0,,,,,3.0,2.0,1.0,,,,,,
589,PT05M29.00S,2026-02-20T02:08:01.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642400,6.652431011826544,50.0,1610612739,106,77,2026-02-20T02:08:06Z,5710000,False,0.0,10.0,1,left,T. Enaruna cutting DUNK (2 PTS) (C. Porter Jr. 2 AST),"[1642400, 1641854]",1610612739.0,CLE,cutting,,,Enaruna,T. Enaruna,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.0,,,,,,C. Porter Jr.,1641854.0,2.0,,,
591,PT05M29.00S,2026-02-20T02:08:04.2Z,4,REGULAR,foul,personal,['1freethrow'],1642874,,,1610612739,106,77,2026-02-20T02:08:14Z,5730000,False,,,0,,D. Wolf shooting personal FOUL (3 PF) (Enaruna 1 FT),"[1642874, 1642400]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,200833.0,3.0,0.0,Enaruna,1642400.0,,,,,,,,,,,,,,,
593,PT05M29.00S,2026-02-20T02:08:15.8Z,4,REGULAR,substitution,out,[],1642874,,,1610612739,106,77,2026-02-20T02:08:36Z,5750000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M29.00S,2026-02-20T02:08:15.8Z,4,REGULAR,substitution,in,[],1630534,,,1610612739,106,77,2026-02-20T02:08:36Z,5760000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M29.00S,2026-02-20T02:08:35.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1642400,,,1610612739,106,77,2026-02-20T02:08:37Z,5770000,False,,,0,,MISS T. Enaruna Free Throw 1 of 1,[1642400],1610612739.0,CLE,,,,Enaruna,T. Enaruna,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
596,PT05M26.00S,2026-02-20T02:08:38.3Z,4,REGULAR,rebound,defensive,[],1642856,,,1610612751,106,77,2026-02-20T02:08:37Z,5780000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:4),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,595.0,,,,,4.0,4.0,0.0,,,,,,
597,PT05M12.00S,2026-02-20T02:08:51.8Z,4,REGULAR,turnover,bad pass,[],1642849,,,1610612751,106,77,2026-02-20T02:08:57Z,5790000,False,,,0,,N. Traore bad pass TURNOVER (3 TO),"[1642849, 1642878]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,3.0,Proctor,1642878.0
598,PT05M12.00S,2026-02-20T02:08:51.8Z,4,REGULAR,steal,,[],1642878,,,1610612739,106,77,2026-02-20T02:08:53Z,5800000,False,,,0,,T. Proctor STEAL (1 STL),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
599,PT05M08.00S,2026-02-20T02:08:55.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642878,7.5722733245729295,50.245098039215684,1610612739,108,77,2026-02-20T02:09:04Z,5810000,False,-1.0,19.0,1,left,T. Proctor running Layup (4 PTS),[1642878],1610612739.0,CLE,running,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.87,,,,,,,,,,,
600,PT05M08.00S,2026-02-20T02:09:01.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,108,77,2026-02-20T02:09:01Z,5820000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M08.00S,2026-02-20T02:09:02.2Z,4,REGULAR,substitution,out,[],1630549,,,1610612751,108,77,2026-02-20T02:11:54Z,5830000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M08.00S,2026-02-20T02:09:02.2Z,4,REGULAR,substitution,in,[],1642874,,,1610612751,108,77,2026-02-20T02:11:54Z,5840000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M45.00S,2026-02-20T02:12:16.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,90.75229960578186,55.88235294117647,1610612751,108,77,2026-02-20T02:12:41Z,5850000,False,29.0,34.0,1,right,MISS N. Traore driving Layup - blocked,"[1642849, 1631165]",1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.53,Ellis,1631165.0,,,,,,,,,
604,PT04M45.00S,2026-02-20T02:12:16.4Z,4,REGULAR,block,,[],1631165,,,1610612751,108,77,2026-02-20T02:12:19Z,5860000,False,,,0,,K. Ellis BLOCK (3 BLK),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
605,PT04M45.00S,2026-02-20T02:12:16.4Z,4,REGULAR,rebound,defensive,[],1631165,,,1610612739,108,77,2026-02-20T02:17:11Z,5870000,False,,,0,,K. Ellis REBOUND (Off:0 Def:2),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,603.0,,,,,2.0,2.0,0.0,,,,,,
607,PT04M21.00S,2026-02-20T02:12:50.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642400,6.915243101182654,49.50980392156863,1610612739,108,77,2026-02-20T02:15:00Z,5890000,False,2.0,13.0,1,left,MISS T. Enaruna driving Hook,[1642400],1610612739.0,CLE,driving,,,Enaruna,T. Enaruna,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.27,,,,,,,,,,,
608,PT04M19.00S,2026-02-20T02:12:52.0Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,108,77,2026-02-20T02:12:54Z,5900000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,607.0,,,,,2.0,2.0,0.0,,,,,,
610,PT04M01.00S,2026-02-20T02:13:26.1Z,4,REGULAR,3pt,Jump Shot,[],1630592,74.58935611038108,4.6568627450980395,1610612751,108,77,2026-02-20T02:13:31Z,5920000,False,-227.0,186.0,1,right,MISS J. Wilson 29' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,29.35,,,,,,,,,,,
