actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
453,PT00M00.00S,2022-02-04T04:47:29.7Z,3,REGULAR,period,end,[],0,,,1610612746,94,82,2022-02-04T04:47:29Z,4490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-02-04T04:50:38.6Z,4,REGULAR,substitution,out,['startperiod'],202704,,,1610612746,94,82,2022-02-04T04:50:53Z,4500000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-02-04T04:50:38.6Z,4,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,94,82,2022-02-04T04:50:53Z,4510000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-02-04T04:50:38.6Z,4,REGULAR,substitution,out,['startperiod'],202694,,,1610612746,94,82,2022-02-04T04:50:53Z,4520000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-02-04T04:50:38.6Z,4,REGULAR,substitution,in,['startperiod'],202339,,,1610612746,94,82,2022-02-04T04:50:53Z,4530000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-02-04T04:50:38.6Z,4,REGULAR,substitution,in,['startperiod'],1629611,,,1610612746,94,82,2022-02-04T04:50:53Z,4540000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-02-04T04:50:38.6Z,4,REGULAR,substitution,in,['startperiod'],1630527,,,1610612746,94,82,2022-02-04T04:50:53Z,4550000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-02-04T04:51:05.5Z,4,REGULAR,period,start,[],0,,,1610612747,94,82,2022-02-04T04:51:05Z,4560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT11M35.00S,2022-02-04T04:51:29.9Z,4,REGULAR,3pt,Jump Shot,[],201566,30.929697766097235,79.65686274509804,1610612747,94,82,2022-02-04T04:51:37Z,4570000,-148.0,238.0,1,left,MISS R. Westbrook 28' pullup bank 3PT,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,,
462,PT11M32.00S,2022-02-04T04:51:32.5Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,94,82,2022-02-04T04:51:32Z,4580000,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,,,,,,
463,PT11M10.00S,2022-02-04T04:51:57.9Z,4,REGULAR,3pt,Jump Shot,[],202339,69.69448094612352,26.225490196078425,1610612746,94,82,2022-02-04T04:52:09Z,4590000,-119.0,232.0,1,right,MISS E. Bledsoe 26' step back 3PT,[202339],1610612746.0,LAC,step back,,,Bledsoe,E. Bledsoe,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
464,PT11M10.00S,2022-02-04T04:51:57.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,94,82,2022-02-04T04:52:09Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,463.0,,,,,,,,,,,,,,,,,
465,PT11M10.00S,2022-02-04T04:52:02.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,94,82,2022-02-04T04:52:14Z,4610000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,
466,PT10M58.00S,2022-02-04T04:52:22.2Z,4,REGULAR,turnover,bad pass,[],201566,,,1610612747,94,82,2022-02-04T04:52:27Z,4620000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1628392]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,,,,,,
467,PT10M58.00S,2022-02-04T04:52:22.2Z,4,REGULAR,steal,,[],1628392,,,1610612746,94,82,2022-02-04T04:52:24Z,4630000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT10M57.00S,2022-02-04T04:52:28.2Z,4,REGULAR,foul,personal,[],1630559,,,1610612746,94,82,2022-02-04T04:58:55Z,4640000,,,0,,A. Reaves take personal FOUL (2 PF),"[1630559, 202339]",1610612747.0,LAL,take,,,Reaves,A. Reaves,,,,,,,,,,,,,,,1626302.0,,,,,,2.0,0.0,Bledsoe,202339.0,
470,PT10M52.00S,2022-02-04T04:52:49.7Z,4,REGULAR,turnover,lost ball,[],1628379,,,1610612746,94,82,2022-02-04T04:52:54Z,4660000,,,0,,L. Kennard lost ball TURNOVER (2 TO),"[1628379, 203076]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,2.0,Davis,203076.0,,,,,,,
471,PT10M52.00S,2022-02-04T04:52:49.7Z,4,REGULAR,steal,,[],203076,,,1610612747,94,82,2022-02-04T04:52:51Z,4670000,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT10M47.00S,2022-02-04T04:52:54.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,7.013797634691201,50.0,1610612747,94,84,2022-02-04T04:53:01Z,4680000,0.0,13.0,1,left,A. Reaves running DUNK (5 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,1.34,Made,5.0,,,,,,,,,,,,,,,,,,
478,PT10M26.00S,2022-02-04T04:52:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,89.4053876478318,50.98039215686275,1610612746,94,84,2022-02-04T05:02:05Z,4695000,5.0,47.0,1,right,MISS I. Hartenstein floating Shot - blocked,"[1628392, 203076]",1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,4.74,Missed,,,,,,,,,,,,,Davis,203076.0,,,,,
479,PT10M26.00S,2022-02-04T04:52:55.3Z,4,REGULAR,block,,[],203076,,,1610612746,94,84,2022-02-04T04:57:16Z,4702500,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT10M26.00S,2022-02-04T04:52:55.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,94,84,2022-02-04T05:03:03Z,4706250,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,478.0,,,,,,,,,,,,,,,,,
475,PT10M26.00S,2022-02-04T04:53:36.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,94,84,2022-02-04T05:02:50Z,4713125,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT10M26.00S,2022-02-04T04:53:39.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612747,94,84,2022-02-04T04:59:52Z,4720000,,,0,,,[],1610612747.0,LAL,overturned,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,No Foul on A. Davis
480,PT10M26.00S,2022-02-04T04:57:26.9Z,4,REGULAR,jumpball,recovered,[],201566,,,1610612747,94,84,2022-02-04T05:05:03Z,4770000,,,0,,Jump Ball A. Davis vs. I. Hartenstein: Tip to R. Westbrook,"[201566, 203076, 1628392]",1610612747.0,LAL,heldball,R. Westbrook,201566.0,Westbrook,R. Westbrook,Davis,203076.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,
484,PT10M07.00S,2022-02-04T04:57:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.327858081471746,48.529411764705884,1610612747,94,86,2022-02-04T04:57:49Z,4800000,7.0,26.0,1,left,R. Westbrook driving Layup (8 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.68,Made,8.0,,,,,,,,,,,,,,,,,,
485,PT09M50.00S,2022-02-04T04:58:01.7Z,4,REGULAR,foul,personal,[],2772,,,1610612746,94,86,2022-02-04T04:58:07Z,4810000,,,0,,T. Ariza personal FOUL (1 PF),"[2772, 1628392]",1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,1627962.0,,,,,,1.0,0.0,Hartenstein,1628392.0,
487,PT09M50.00S,2022-02-04T04:58:21.7Z,4,REGULAR,substitution,out,[],203076,,,1610612746,94,86,2022-02-04T04:58:29Z,4830000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT09M50.00S,2022-02-04T04:58:21.7Z,4,REGULAR,substitution,in,[],2730,,,1610612746,94,86,2022-02-04T04:58:29Z,4840000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M43.00S,2022-02-04T04:58:43.5Z,4,REGULAR,3pt,Jump Shot,[],1628379,80.20696452036793,90.68627450980392,1610612746,94,86,2022-02-04T04:58:47Z,4850000,203.0,134.0,1,right,MISS L. Kennard 24' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,24.34,Missed,,,,,,,,,,,,,,,,,,,
490,PT09M39.00S,2022-02-04T04:58:47.5Z,4,REGULAR,rebound,defensive,[],2772,,,1610612747,94,86,2022-02-04T04:58:47Z,4860000,,,0,,T. Ariza REBOUND (Off:0 Def:1),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,489.0,1.0,1.0,0.0,,,,,,,,,,,,,,
491,PT09M35.00S,2022-02-04T04:58:53.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,18.31471747700394,39.4607843137255,1610612747,94,88,2022-02-04T05:06:44Z,4870000,53.0,120.0,1,left,R. Westbrook 13' pullup Jump Shot (10 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,13.08,Made,10.0,,,,,,,,,,,,,,,,,,
492,PT09M35.00S,2022-02-04T04:58:57.7Z,4,REGULAR,foul,personal,['1freethrow'],1630527,,,1610612747,94,88,2022-02-04T04:59:03Z,4880000,,,0,,B. Boston Jr. shooting personal FOUL (2 PF) (Westbrook 1 FT),"[1630527, 201566]",1610612746.0,LAC,shooting,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,1627962.0,,,,,,2.0,0.0,Westbrook,201566.0,
494,PT09M35.00S,2022-02-04T04:59:30.2Z,4,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,94,88,2022-02-04T04:59:33Z,4900000,,,0,,MISS R. Westbrook Free Throw 1 of 1,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
495,PT09M31.00S,2022-02-04T04:59:34.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,94,88,2022-02-04T05:36:04Z,4910000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,,,
496,PT09M31.00S,2022-02-04T04:59:44.6Z,4,REGULAR,foul,personal,[],2730,,,1610612746,94,88,2022-02-04T05:35:46Z,4920000,,,0,,D. Howard loose ball personal FOUL (1 PF),"[2730, 1629611]",1610612747.0,LAL,loose ball,,,Howard,D. Howard,,,,,,,,,,,,,,,2534.0,,,,,,1.0,0.0,Mann,1629611.0,
498,PT09M18.00S,2022-02-04T05:00:04.0Z,4,REGULAR,3pt,Jump Shot,[],1630527,94.26741130091985,3.1862745098039227,1610612746,94,88,2022-02-04T05:00:10Z,4940000,-234.0,1.0,1,right,MISS B. Boston Jr. 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
499,PT09M15.00S,2022-02-04T05:00:07.0Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,94,88,2022-02-04T05:00:07Z,4950000,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,498.0,2.0,1.0,1.0,,,,,,,,,,,,,,
500,PT09M04.00S,2022-02-04T05:00:17.9Z,4,REGULAR,3pt,Jump Shot,[],201566,32.50657030223391,68.13725490196079,1610612747,94,88,2022-02-04T05:00:22Z,4960000,-91.0,253.0,1,left,MISS R. Westbrook 26' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
501,PT09M01.00S,2022-02-04T05:00:20.9Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,94,88,2022-02-04T05:00:22Z,4970000,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,500.0,4.0,4.0,0.0,,,,,,,,,,,,,,
502,PT08M59.00S,2022-02-04T05:00:23.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202339,92.69053876478318,51.96078431372549,1610612746,94,88,2022-02-04T05:00:31Z,4980000,10.0,16.0,1,right,MISS E. Bledsoe running Layup - blocked,"[202339, 1629659]",1610612746.0,LAC,running,,,Bledsoe,E. Bledsoe,,,,,1.89,Missed,,,,,,,,,,,,,Horton-Tucker,1629659.0,,,,,
503,PT08M59.00S,2022-02-04T05:00:23.1Z,4,REGULAR,block,,[],1629659,,,1610612746,94,88,2022-02-04T05:00:25Z,4990000,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M54.00S,2022-02-04T05:00:28.1Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612746,94,88,2022-02-04T05:09:04Z,5000000,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,502.0,5.0,4.0,1.0,,,,,,,,,,,,,,
505,PT08M54.00S,2022-02-04T05:00:30.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1628392,94.40999984741211,50.0,1610612746,94,88,2022-02-04T05:02:30Z,5010000,0.0,0.0,1,right,MISS I. Hartenstein tip DUNK,[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
506,PT08M54.00S,2022-02-04T05:00:30.5Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612747,94,88,2022-02-04T05:00:47Z,5020000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,,,,,
507,PT08M54.00S,2022-02-04T05:00:34.6Z,4,REGULAR,foul,personal,[],1628379,,,1610612747,94,88,2022-02-04T05:00:49Z,5030000,,,0,,L. Kennard take personal FOUL (2 PF),"[1628379, 1629659]",1610612746.0,LAC,take,,,Kennard,L. Kennard,,,,,,,,,,,,,,,2534.0,,,,,,2.0,0.0,Horton-Tucker,1629659.0,
509,PT08M44.00S,2022-02-04T05:01:11.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,15.686596583442835,62.254901960784316,1610612747,94,90,2022-02-04T05:12:50Z,5050000,-61.0,95.0,1,left,R. Westbrook 11' fadeaway bank Jump Shot (12 PTS),[201566],1610612747.0,LAL,fadeaway bank,,,Westbrook,R. Westbrook,,,,,11.31,Made,12.0,,,,,,,,,,,,,,,,,,
510,PT08M41.00S,2022-02-04T05:01:23.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,94,90,2022-02-04T05:01:23Z,5060000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M20.00S,2022-02-04T05:05:00.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,89.4053876478318,55.88235294117647,1610612746,94,90,2022-02-04T05:05:05Z,5070000,29.0,47.0,1,right,MISS B. Boston Jr. pullup bank Shot,[1630527],1610612746.0,LAC,pullup bank,,,Boston Jr.,B. Boston Jr.,,,,,5.55,Missed,,,,,,,,,,,,,,,,,,,
512,PT08M19.00S,2022-02-04T05:05:01.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,94,90,2022-02-04T05:05:05Z,5080000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,,
513,PT08M19.00S,2022-02-04T05:05:06.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,94,90,2022-02-04T05:05:06Z,5090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M08.00S,2022-02-04T05:05:21.6Z,4,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,94,90,2022-02-04T05:05:29Z,5100000,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (2 TO),[201566],1610612747.0,LAL,lost ball,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,2534.0,2.0,,,,,,,,,
515,PT08M08.00S,2022-02-04T05:05:25.4Z,4,REGULAR,substitution,out,[],1630527,,,1610612746,94,90,2022-02-04T05:05:31Z,5110000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M08.00S,2022-02-04T05:05:25.4Z,4,REGULAR,substitution,in,[],202704,,,1610612746,94,90,2022-02-04T05:05:31Z,5120000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M47.00S,2022-02-04T05:06:01.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629611,70.74572930354796,23.284313725490193,1610612746,94,90,2022-02-04T05:06:06Z,5130000,-134.0,222.0,1,right,MISS T. Mann 25' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
518,PT07M44.00S,2022-02-04T05:06:04.8Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612746,94,90,2022-02-04T05:06:06Z,5140000,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,517.0,6.0,4.0,2.0,,,,,,,,,,,,,,
519,PT07M33.00S,2022-02-04T05:06:16.2Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202339,75.47634691195795,72.79411764705883,1610612746,94,90,2022-02-04T05:06:21Z,5150000,114.0,178.0,1,right,MISS E. Bledsoe 21' Jump Shot,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,21.14,Missed,,,,,,,,,,,,,,,,,,,
520,PT07M30.00S,2022-02-04T05:06:19.2Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,94,90,2022-02-04T05:06:21Z,5160000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,519.0,6.0,5.0,1.0,,,,,,,,,,,,,,
521,PT07M27.00S,2022-02-04T05:06:24.4Z,4,REGULAR,foul,personal,[],202704,,,1610612747,94,90,2022-02-04T05:06:31Z,5170000,,,0,,R. Jackson take personal FOUL (4 PF),"[202704, 2730]",1610612746.0,LAC,take,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1626302.0,,,,,,4.0,0.0,Howard,2730.0,
523,PT07M27.00S,2022-02-04T05:06:44.4Z,4,REGULAR,substitution,out,[],202339,,,1610612747,94,90,2022-02-04T05:07:17Z,5190000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M27.00S,2022-02-04T05:06:44.4Z,4,REGULAR,substitution,out,[],1629611,,,1610612747,94,90,2022-02-04T05:07:17Z,5200000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M27.00S,2022-02-04T05:06:44.4Z,4,REGULAR,substitution,out,[],1628392,,,1610612747,94,90,2022-02-04T05:07:17Z,5210000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M27.00S,2022-02-04T05:06:44.4Z,4,REGULAR,substitution,out,[],2730,,,1610612747,94,90,2022-02-04T05:07:17Z,5220000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M27.00S,2022-02-04T05:06:44.4Z,4,REGULAR,substitution,in,[],201586,,,1610612747,94,90,2022-02-04T05:07:17Z,5230000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M27.00S,2022-02-04T05:06:44.4Z,4,REGULAR,substitution,in,[],202694,,,1610612747,94,90,2022-02-04T05:07:17Z,5240000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M27.00S,2022-02-04T05:06:44.4Z,4,REGULAR,substitution,in,[],201587,,,1610612747,94,90,2022-02-04T05:07:17Z,5250000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M27.00S,2022-02-04T05:06:44.4Z,4,REGULAR,substitution,in,[],203076,,,1610612747,94,90,2022-02-04T05:07:17Z,5260000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M19.00S,2022-02-04T05:07:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.065045992115643,47.30392156862745,1610612747,94,90,2022-02-04T05:07:37Z,5270000,13.0,23.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,,
532,PT07M16.00S,2022-02-04T05:07:36.0Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,94,90,2022-02-04T05:07:37Z,5280000,,,0,,R. Jackson REBOUND (Off:0 Def:5),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,531.0,5.0,5.0,0.0,,,,,,,,,,,,,,
533,PT07M11.00S,2022-02-04T05:07:40.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,91.77069645203679,47.79411764705882,1610612746,96,90,2022-02-04T05:07:46Z,5290000,-11.0,25.0,1,right,R. Jackson running reverse Layup (17 PTS),[202704],1610612746.0,LAC,running reverse,,,Jackson,R. Jackson,,,,,2.72,Made,17.0,,,,,,,,,,,,,,,,,,
534,PT06M57.00S,2022-02-04T05:07:58.4Z,4,REGULAR,foul,personal,[],202694,,,1610612747,96,90,2022-02-04T05:08:04Z,5300000,,,0,,M. Morris Sr. personal FOUL (1 PF),"[202694, 1630559]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,1627962.0,,,,,,1.0,0.0,Reaves,1630559.0,
536,PT06M57.00S,2022-02-04T05:08:05.6Z,4,REGULAR,substitution,out,[],1629659,,,1610612747,96,90,2022-02-04T05:08:10Z,5320000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M57.00S,2022-02-04T05:08:05.6Z,4,REGULAR,substitution,in,[],1628370,,,1610612747,96,90,2022-02-04T05:08:10Z,5330000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M57.00S,2022-02-04T05:08:26.7Z,4,REGULAR,foul,technical,['1freethrow'],202694,,,1610612747,96,90,2022-02-04T05:08:39Z,5340000,,,0,,M. Morris Sr. technical FOUL (1 Tech),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,1627962.0,,,,,,1.0,1.0,,,
539,PT06M57.00S,2022-02-04T05:08:55.5Z,4,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,96,91,2022-02-04T05:08:55Z,5350000,,,0,,A. Davis technical Free Throw 1 of 1 (26 PTS),[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
540,PT06M43.00S,2022-02-04T05:09:23.5Z,4,REGULAR,3pt,Jump Shot,[],2772,29.48423127463863,23.529411764705884,1610612747,96,91,2022-02-04T05:09:28Z,5360000,132.0,225.0,1,left,MISS T. Ariza 26' 3PT,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
541,PT06M40.00S,2022-02-04T05:09:26.5Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,96,91,2022-02-04T05:09:28Z,5370000,,,0,,R. Jackson REBOUND (Off:0 Def:6),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,540.0,6.0,6.0,0.0,,,,,,,,,,,,,,
542,PT06M33.00S,2022-02-04T05:09:34.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.82194480946123,50.245098039215684,1610612746,96,91,2022-02-04T05:09:37Z,5380000,1.0,15.0,1,right,MISS R. Jackson driving finger roll Layup,[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
