actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
187,PT09M16.00S,2021-12-27T02:41:01.5Z,2,REGULAR,foul,personal,['1freethrow'],1626159,,,1610612743,35,39,2021-12-27T02:41:24Z,1860000,,,0,,J. Winslow shooting personal FOUL (1 PF) (Reed 1 FT),"[1626159, 1628432]",1610612746.0,LAC,shooting,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Reed,1628432.0,,,
189,PT09M16.00S,2021-12-27T02:41:08.9Z,2,REGULAR,substitution,out,[],201586,,,1610612743,35,39,2021-12-27T02:41:12Z,1880000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M16.00S,2021-12-27T02:41:08.9Z,2,REGULAR,substitution,in,[],201587,,,1610612743,35,39,2021-12-27T02:41:12Z,1890000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M16.00S,2021-12-27T02:41:25.0Z,2,REGULAR,freethrow,1 of 1,[],1628432,,,1610612743,35,39,2021-12-27T02:41:28Z,1900000,,,0,,MISS D. Reed Free Throw 1 of 1,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,Missed,,,,,,,,,,,,,,,,,,
192,PT09M11.00S,2021-12-27T02:41:30.0Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,35,39,2021-12-27T02:41:28Z,1910000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,
193,PT08M57.00S,2021-12-27T02:41:42.1Z,2,REGULAR,3pt,Jump Shot,[],201587,75.34494086727989,17.40196078431373,1610612746,35,39,2021-12-27T02:41:47Z,1920000,-163.0,179.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,24.23,Missed,,,,,,,,,,,,,,,,,,
194,PT08M52.00S,2021-12-27T02:41:47.1Z,2,REGULAR,rebound,defensive,[],1628427,,,1610612743,35,39,2021-12-27T02:41:47Z,1930000,,,0,,V. Cancar REBOUND (Off:1 Def:2),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,193.0,3.0,2.0,1.0,,,,,,,,,,,,,,
195,PT08M40.00S,2021-12-27T02:42:17.7Z,2,REGULAR,substitution,out,[],1629599,,,1610612743,35,39,2021-12-27T02:42:21Z,1940000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M40.00S,2021-12-27T02:42:17.7Z,2,REGULAR,substitution,in,[],1628379,,,1610612743,35,39,2021-12-27T02:42:21Z,1950000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M37.00S,2021-12-27T02:42:32.4Z,2,REGULAR,jumpball,recovered,[],1630538,,,1610612743,35,39,2021-12-27T02:42:32Z,1960000,,,0,,Jump Ball J. Green vs. B. Boston Jr.: Tip to B. Hyland,"[1630538, 203210, 1630527]",1610612743.0,DEN,heldball,B. Hyland,1630538.0,Hyland,B. Hyland,Green,203210.0,Boston Jr.,1630527.0,,,,,,,,,,,,,,,,,,,,
200,PT08M31.00S,2021-12-27T02:42:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,6.750985545335084,48.529411764705884,1610612743,35,41,2021-12-27T02:42:42Z,1990000,7.0,11.0,1,left,B. Hyland driving Layup (5 PTS),[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,1.33,Made,,,,,5.0,,,,,,,,,,,,,
201,PT08M08.00S,2021-12-27T02:43:01.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,82.83508541392904,41.91176470588235,1610612746,35,41,2021-12-27T02:44:47Z,2000000,-40.0,109.0,1,right,MISS J. Winslow 11' turnaround fadeaway Shot,[1626159],1610612746.0,LAC,turnaround fadeaway,,,Winslow,J. Winslow,,,,,11.62,Missed,,,,,,,,,,,,,,,,,,
202,PT08M05.00S,2021-12-27T02:43:04.7Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,35,41,2021-12-27T02:43:07Z,2010000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,,,,,,
203,PT07M56.00S,2021-12-27T02:43:13.0Z,2,REGULAR,3pt,Jump Shot,[],1628432,23.570959264126145,91.17647058823529,1610612743,35,44,2021-12-27T02:43:18Z,2020000,-206.0,169.0,1,left,D. Reed 26' 3PT  (8 PTS) (B. Hyland 2 AST),"[1628432, 1630538]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,26.64,Made,,,,,8.0,B. Hyland,1630538.0,2.0,,,,,,,,,,
205,PT07M55.00S,2021-12-27T02:43:18.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,35,44,2021-12-27T02:43:18Z,2040000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M55.00S,2021-12-27T02:45:54.5Z,2,REGULAR,substitution,out,[],1626159,,,1610612746,35,44,2021-12-27T02:46:07Z,2050000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M55.00S,2021-12-27T02:45:54.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,35,44,2021-12-27T02:46:07Z,2060000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M32.00S,2021-12-27T02:46:35.4Z,2,REGULAR,turnover,lost ball,[],1627826,,,1610612746,35,44,2021-12-27T02:49:11Z,2070000,,,0,,I. Zubac lost ball TURNOVER (1 TO),"[1627826, 1628432]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,1.0,Reed,1628432.0
209,PT07M32.00S,2021-12-27T02:46:35.4Z,2,REGULAR,steal,,[],1628432,,,1610612743,35,44,2021-12-27T02:49:11Z,2080000,,,0,,D. Reed STEAL (1 STL),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M26.00S,2021-12-27T02:46:40.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,6.619579500657039,48.28431372549019,1610612743,35,46,2021-12-27T02:46:46Z,2090000,9.0,10.0,1,left,B. Hyland running Layup (7 PTS),[1630538],1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,1.3,Made,,,,,7.0,,,,,,,,,,,,,
211,PT07M15.00S,2021-12-27T02:46:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202339,94.00459921156373,52.450980392156865,1610612746,37,46,2021-12-27T02:46:55Z,2100000,12.0,4.0,1,right,E. Bledsoe driving Layup (4 PTS),[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,1.29,Made,,,,,4.0,,,,,,,,,,,,,
212,PT07M04.00S,2021-12-27T02:47:03.5Z,2,REGULAR,3pt,Jump Shot,[],1628432,25.804862023653087,84.31372549019608,1610612743,37,46,2021-12-27T02:47:09Z,2110000,-172.0,190.0,1,left,MISS D. Reed 25' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
213,PT07M00.00S,2021-12-27T02:47:07.5Z,2,REGULAR,rebound,offensive,[],1628427,,,1610612743,37,46,2021-12-27T02:47:09Z,2120000,,,0,,V. Cancar REBOUND (Off:2 Def:2),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,212.0,4.0,2.0,2.0,,,,,,,,,,,,,,
214,PT06M57.00S,2021-12-27T02:47:10.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628432,7.539421813403408,96.81372549019608,1610612743,37,49,2021-12-27T02:47:13Z,2130000,-234.0,18.0,1,left,D. Reed 3PT  (11 PTS) (J. Green 1 AST),"[1628432, 203210]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,23.48,Made,,,,,11.0,J. Green,203210.0,1.0,,,,,,,,,,
216,PT06M39.00S,2021-12-27T02:47:28.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630527,93.47897503285151,48.774509803921575,1610612746,39,49,2021-12-27T02:47:40Z,2150000,-6.0,9.0,1,right,B. Boston Jr. driving reverse DUNK (9 PTS),[1630527],1610612746.0,LAC,driving reverse,,,Boston Jr.,B. Boston Jr.,,,,,1.07,Made,,,,,9.0,,,,,,,,,,,,,
217,PT06M20.00S,2021-12-27T02:47:50.9Z,2,REGULAR,foul,personal,[],1628379,,,1610612743,39,49,2021-12-27T02:47:58Z,2160000,,,0,,L. Kennard personal FOUL (3 PF),"[1628379, 1630538]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Hyland,1630538.0,,,
219,PT06M20.00S,2021-12-27T02:47:59.3Z,2,REGULAR,substitution,out,[],1628379,,,1610612743,39,49,2021-12-27T02:48:24Z,2180000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M20.00S,2021-12-27T02:47:59.3Z,2,REGULAR,substitution,out,[],203210,,,1610612743,39,49,2021-12-27T02:48:24Z,2190000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M20.00S,2021-12-27T02:47:59.3Z,2,REGULAR,substitution,out,[],1628427,,,1610612743,39,49,2021-12-27T02:48:24Z,2200000,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M20.00S,2021-12-27T02:47:59.3Z,2,REGULAR,substitution,in,[],1629611,,,1610612743,39,49,2021-12-27T02:48:24Z,2210000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M20.00S,2021-12-27T02:47:59.3Z,2,REGULAR,substitution,in,[],203999,,,1610612743,39,49,2021-12-27T02:48:24Z,2220000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M20.00S,2021-12-27T02:47:59.3Z,2,REGULAR,substitution,in,[],203115,,,1610612743,39,49,2021-12-27T02:48:24Z,2230000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M13.00S,2021-12-27T02:48:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,7.539421813403408,44.607843137254896,1610612743,39,49,2021-12-27T02:48:32Z,2240000,27.0,18.0,1,left,MISS B. Hyland Layup - blocked,"[1630538, 1627826]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,3.27,Missed,,,,,,,,,Zubac,1627826.0,,,,,,,,
226,PT06M13.00S,2021-12-27T02:48:27.1Z,2,REGULAR,block,,[],1627826,,,1610612743,39,49,2021-12-27T02:48:29Z,2250000,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M11.00S,2021-12-27T02:48:29.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,39,49,2021-12-27T02:48:32Z,2260000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,,
228,PT06M08.00S,2021-12-27T02:48:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627826,93.47897503285151,49.50980392156863,1610612746,41,49,2021-12-27T02:48:40Z,2270000,-2.0,9.0,1,right,I. Zubac running Layup (8 PTS) (T. Mann 5 AST),"[1627826, 1629611]",1610612746.0,LAC,running,,,Zubac,I. Zubac,,,,,0.91,Made,,,,,8.0,T. Mann,1629611.0,5.0,,,,,,,,,,
230,PT06M08.00S,2021-12-27T02:48:37.4Z,2,REGULAR,foul,personal,['1freethrow'],203999,,,1610612746,41,49,2021-12-27T02:48:54Z,2290000,,,0,,N. Jokic shooting personal FOUL (1 PF) (Zubac 1 FT),"[203999, 1627826]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Zubac,1627826.0,,,
232,PT06M08.00S,2021-12-27T02:48:47.5Z,2,REGULAR,substitution,out,[],1630267,,,1610612746,41,49,2021-12-27T02:48:53Z,2310000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M08.00S,2021-12-27T02:48:47.5Z,2,REGULAR,substitution,in,[],1628420,,,1610612746,41,49,2021-12-27T02:48:53Z,2320000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M08.00S,2021-12-27T02:49:08.4Z,2,REGULAR,freethrow,1 of 1,[],1627826,,,1610612746,42,49,2021-12-27T02:49:08Z,2330000,,,0,,I. Zubac Free Throw 1 of 1 (9 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
235,PT05M54.00S,2021-12-27T02:49:26.8Z,2,REGULAR,violation,kicked ball,[],1630527,,,1610612743,42,49,2021-12-27T02:49:30Z,2340000,,,0,,B. Boston Jr. kicked ball VIOLATION,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,1628159.0,,,,,,,
236,PT05M54.00S,2021-12-27T02:49:30.1Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,42,49,2021-12-27T02:49:42Z,2350000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M54.00S,2021-12-27T02:49:30.1Z,2,REGULAR,substitution,in,[],201145,,,1610612743,42,49,2021-12-27T02:49:42Z,2360000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M48.00S,2021-12-27T02:49:58.3Z,2,REGULAR,foul,personal,[],1629611,,,1610612743,42,49,2021-12-27T02:50:05Z,2370000,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 203999]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Jokic,203999.0,,,
240,PT05M35.00S,2021-12-27T02:50:29.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628432,16.212220762155056,39.70588235294118,1610612743,42,51,2021-12-27T02:50:35Z,2390000,51.0,100.0,1,left,D. Reed 11' floating Jump Shot (13 PTS),[1628432],1610612743.0,DEN,floating,,,Reed,D. Reed,,,,,11.24,Made,,,,,13.0,,,,,,,,,,,,,
241,PT05M24.00S,2021-12-27T02:50:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202339,92.82194480946123,50.73529411764706,1610612746,44,51,2021-12-27T02:50:48Z,2400000,4.0,15.0,1,right,E. Bledsoe driving Layup (6 PTS),[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,1.54,Made,,,,,6.0,,,,,,,,,,,,,
242,PT05M24.00S,2021-12-27T02:50:45.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628420,,,1610612746,44,51,2021-12-27T02:51:07Z,2410000,,,0,,M. Morris shooting personal FOUL (1 PF) (Bledsoe 1 FT),"[1628420, 202339]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Bledsoe,202339.0,,,
244,PT05M24.00S,2021-12-27T02:51:08.4Z,2,REGULAR,freethrow,1 of 1,[],202339,,,1610612746,45,51,2021-12-27T02:51:08Z,2430000,,,0,,E. Bledsoe Free Throw 1 of 1 (7 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
245,PT05M18.00S,2021-12-27T02:51:18.2Z,2,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,45,51,2021-12-27T02:51:27Z,2440000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,1628159.0,,,,,1.0,,
246,PT05M10.00S,2021-12-27T02:51:33.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202339,77.44743758212877,41.666666666666664,1610612746,45,51,2021-12-27T02:51:39Z,2450000,-42.0,159.0,1,right,MISS E. Bledsoe 16' pullup Shot,[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,16.49,Missed,,,,,,,,,,,,,,,,,,
247,PT05M08.00S,2021-12-27T02:51:35.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,45,51,2021-12-27T02:51:39Z,2460000,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,246.0,4.0,3.0,1.0,,,,,,,,,,,,,,
248,PT04M52.00S,2021-12-27T02:51:51.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.95597897503285,50.49019607843137,1610612743,45,53,2021-12-27T02:51:56Z,2470000,-2.0,50.0,1,left,N. Jokic turnaround Hook (8 PTS) (W. Barton 1 AST),"[203999, 203115]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,5.06,Made,,,,,8.0,W. Barton,203115.0,1.0,,,,,,,,,,
250,PT04M38.00S,2021-12-27T02:52:05.7Z,2,REGULAR,2pt,Jump Shot,[],202339,73.2486038107753,62.51148897058824,1610612746,45,53,2021-12-27T02:52:12Z,2490000,63.0,199.0,1,right,MISS E. Bledsoe 20' Jump Shot,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,20.86,Missed,,,,,,,,,,,,,,,,,,
251,PT04M35.00S,2021-12-27T02:52:08.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,45,53,2021-12-27T02:52:12Z,2500000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,250.0,5.0,4.0,1.0,,,,,,,,,,,,,,
252,PT04M15.00S,2021-12-27T02:52:31.1Z,2,REGULAR,2pt,Jump Shot,[],203115,16.95137976346912,92.13388480392157,1610612743,45,53,2021-12-27T02:53:19Z,2510000,-211.0,107.0,1,left,MISS W. Barton 23' Jump Shot,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,
253,PT04M14.00S,2021-12-27T02:52:32.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,45,53,2021-12-27T02:52:55Z,2520000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,
254,PT04M14.00S,2021-12-27T02:52:35.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,45,53,2021-12-27T02:52:35Z,2530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M14.00S,2021-12-27T02:52:36.3Z,2,REGULAR,substitution,out,[],1628432,,,1610612743,45,53,2021-12-27T02:52:39Z,2540000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M14.00S,2021-12-27T02:52:36.3Z,2,REGULAR,substitution,in,[],203085,,,1610612743,45,53,2021-12-27T02:52:39Z,2550000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M07.00S,2021-12-27T02:52:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,8.327858081471746,52.94117647058824,1610612743,45,53,2021-12-27T02:53:02Z,2560000,-15.0,26.0,1,left,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,
258,PT04M03.00S,2021-12-27T02:53:02.1Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,45,53,2021-12-27T02:53:02Z,2570000,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,257.0,6.0,4.0,2.0,,,,,,,,,,,,,,
259,PT04M03.00S,2021-12-27T02:53:01.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,45,55,2021-12-27T02:53:01Z,2580000,0.0,0.0,1,left,N. Jokic tip Layup (10 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,,
260,PT03M50.00S,2021-12-27T02:53:14.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.79960578186596,50.49019607843137,1610612746,47,55,2021-12-27T02:53:22Z,2590000,2.0,43.0,1,right,I. Zubac Hook (11 PTS) (B. Boston Jr. 2 AST),"[1627826, 1630527]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,4.35,Made,,,,,11.0,B. Boston Jr.,1630527.0,2.0,,,,,,,,,,
262,PT03M40.00S,2021-12-27T02:53:25.0Z,2,REGULAR,turnover,lost ball,[],203115,,,1610612743,47,55,2021-12-27T02:53:28Z,2610000,,,0,,W. Barton lost ball TURNOVER (2 TO),"[203115, 1627826]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,2.0,Zubac,1627826.0
263,PT03M40.00S,2021-12-27T02:53:25.0Z,2,REGULAR,steal,,[],1627826,,,1610612746,47,55,2021-12-27T02:53:27Z,2620000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M34.00S,2021-12-27T02:53:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,93.08475689881735,53.431372549019606,1610612746,47,55,2021-12-27T02:53:34Z,2630000,17.0,13.0,1,right,MISS T. Mann running Layup,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,2.13,Missed,,,,,,,,,,,,,,,,,,
265,PT03M31.00S,2021-12-27T02:53:33.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,47,55,2021-12-27T02:53:34Z,2640000,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,264.0,7.0,5.0,2.0,,,,,,,,,,,,,,
266,PT03M27.00S,2021-12-27T02:53:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.065045992115643,48.28431372549019,1610612743,47,57,2021-12-27T02:53:46Z,2650000,9.0,23.0,1,left,N. Jokic Layup (12 PTS) (W. Barton 2 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.48,Made,,,,,12.0,W. Barton,203115.0,2.0,,,,,,,,,,
268,PT03M23.00S,2021-12-27T02:53:45.0Z,2,REGULAR,turnover,out-of-bounds,[],1629611,,,1610612746,47,57,2021-12-27T02:53:50Z,2670000,,,0,,T. Mann lost ball out-of-bounds TURNOVER (1 TO),[1629611],1610612746.0,LAC,lost ball,,,Mann,T. Mann,,,,,,,,,,,,,,,,,1628159.0,,,,,1.0,,
269,PT03M10.00S,2021-12-27T02:54:03.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628420,16.869250985545335,74.50980392156863,1610612743,47,57,2021-12-27T02:54:08Z,2680000,-123.0,106.0,1,left,MISS M. Morris 16' Jump Shot,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,16.21,Missed,,,,,,,,,,,,,,,,,,
270,PT03M07.00S,2021-12-27T02:54:06.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,47,57,2021-12-27T02:54:08Z,2690000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,269.0,5.0,4.0,1.0,,,,,,,,,,,,,,
271,PT02M47.00S,2021-12-27T02:54:26.9Z,2,REGULAR,2pt,Jump Shot,[],1630527,73.85019710906701,25.222120098039213,1610612746,49,57,2021-12-27T02:54:39Z,2700000,-124.0,193.0,1,right,B. Boston Jr. 22' step back Jump Shot (11 PTS),[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,22.96,Made,,,,,11.0,,,,,,,,,,,,,
272,PT02M35.00S,2021-12-27T02:54:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,6.619579500657039,46.81372549019608,1610612743,49,59,2021-12-27T02:54:43Z,2710000,16.0,10.0,1,left,J. Green Layup (4 PTS) (N. Jokic 5 AST),"[201145, 203999]",1610612743.0,DEN,,,,Green,J. Green,,,,,1.86,Made,,,,,4.0,N. Jokic,203999.0,5.0,,,,,,,,,,
274,PT02M24.00S,2021-12-27T02:54:51.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612746,49,59,2021-12-27T02:57:50Z,2730000,,,0,,A. Rivers personal FOUL (1 PF) (Boston Jr. 2 FT),"[203085, 1630527]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Boston Jr.,1630527.0,,,
276,PT02M24.00S,2021-12-27T02:55:03.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,49,59,2021-12-27T02:55:03Z,2750000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M24.00S,2021-12-27T02:57:37.1Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,49,59,2021-12-27T02:57:49Z,2760000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
