actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
552,PT09M49.00S,2021-10-26T04:27:25.8Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,95,65,2021-10-26T04:27:25Z,5470000,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,551.0,4.0,3.0,1.0,,,,,,,
553,PT09M39.00S,2021-10-26T04:27:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,94.13600525624179,46.568627450980394,1610612746,97,65,2021-10-26T04:29:45Z,5480000,-17.0,3.0,1,right,I. Hartenstein Layup (9 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,1.74,Made,9.0,,,,,,,,,,,,,,
554,PT09M21.00S,2021-10-26T04:27:53.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,18.446123521681997,37.00980392156863,1610612757,97,65,2021-10-26T04:27:57Z,5490000,65.0,121.0,1,left,MISS A. Simons 13' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,13.73,Missed,,,,,,,,,,,,,,,
555,PT09M19.00S,2021-10-26T04:27:55.6Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,97,65,2021-10-26T04:27:57Z,5500000,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,554.0,4.0,3.0,1.0,,,,,,,
556,PT09M07.00S,2021-10-26T04:28:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,93.08475689881735,50.245098039215684,1610612746,97,65,2021-10-26T04:28:14Z,5510000,1.0,13.0,1,right,MISS L. Kennard reverse Layup - blocked,"[1628379, 1629642]",1610612746.0,LAC,reverse,,,Kennard,L. Kennard,,,,,,,,1.26,Missed,,,,,,,,,,Little,1629642.0,,,,
557,PT09M07.00S,2021-10-26T04:28:08.5Z,4,REGULAR,block,,[],1629642,,,1610612746,97,65,2021-10-26T04:28:11Z,5520000,,,0,,N. Little BLOCK (2 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M04.00S,2021-10-26T04:28:11.5Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,97,65,2021-10-26T04:28:14Z,5530000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,556.0,1.0,1.0,0.0,,,,,,,
559,PT08M59.00S,2021-10-26T04:28:16.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,8.459264126149804,51.22549019607843,1610612757,97,65,2021-10-26T04:28:26Z,5540000,-6.0,27.0,1,left,MISS D. Smith Jr. Layup - blocked,"[1628372, 1628379]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,2.77,Missed,,,,,,,,,,Kennard,1628379.0,,,,
560,PT08M59.00S,2021-10-26T04:28:16.6Z,4,REGULAR,block,,[],1628379,,,1610612757,97,65,2021-10-26T04:28:19Z,5550000,,,0,,L. Kennard BLOCK (1 BLK),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M57.00S,2021-10-26T04:28:18.6Z,4,REGULAR,rebound,offensive,[],1628372,,,1610612757,97,65,2021-10-26T04:29:41Z,5560000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:1),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,559.0,2.0,1.0,1.0,,,,,,,
564,PT08M57.00S,2021-10-26T04:28:21.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628372,6.225361366622863,51.22549019607843,1610612757,97,65,2021-10-26T04:29:51Z,5565000,-6.0,6.0,1,left,MISS D. Smith Jr. tip Layup,[1628372],1610612757.0,POR,tip,,,Smith Jr.,D. Smith Jr.,,,,,,,,0.86,Missed,,,,,,,,,,,,,,,
565,PT08M53.00S,2021-10-26T04:28:25.6Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612746,97,65,2021-10-26T04:29:51Z,5567500,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,564.0,1.0,1.0,0.0,,,,,,,
562,PT08M50.00S,2021-10-26T04:28:26.7Z,4,REGULAR,3pt,Jump Shot,[],1629611,90.8508541392904,96.56862745098039,1610612746,100,65,2021-10-26T04:28:33Z,5570000,233.0,34.0,1,right,T. Mann 3PT  (13 PTS) (J. Winslow 3 AST),"[1629611, 1626159]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,23.52,Made,13.0,J. Winslow,1626159.0,3.0,,,,,,,,,,,
566,PT08M50.00S,2021-10-26T04:30:04.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,100,65,2021-10-26T04:30:04Z,5590000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M50.00S,2021-10-26T04:31:02.3Z,4,REGULAR,substitution,out,[],1628379,,,1610612757,100,65,2021-10-26T04:31:31Z,5600000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M50.00S,2021-10-26T04:31:02.3Z,4,REGULAR,substitution,out,[],1629611,,,1610612757,100,65,2021-10-26T04:31:31Z,5610000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M50.00S,2021-10-26T04:31:02.3Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,100,65,2021-10-26T04:31:31Z,5620000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M50.00S,2021-10-26T04:31:02.3Z,4,REGULAR,substitution,out,[],1626204,,,1610612757,100,65,2021-10-26T04:31:31Z,5630000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M50.00S,2021-10-26T04:31:02.3Z,4,REGULAR,substitution,in,[],1630527,,,1610612757,100,65,2021-10-26T04:31:31Z,5640000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M50.00S,2021-10-26T04:31:02.3Z,4,REGULAR,substitution,in,[],1630206,,,1610612757,100,65,2021-10-26T04:31:31Z,5650000,,,0,,SUB in: J. Scrubb,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M50.00S,2021-10-26T04:31:02.3Z,4,REGULAR,substitution,in,[],1630535,,,1610612757,100,65,2021-10-26T04:31:31Z,5660000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M50.00S,2021-10-26T04:31:02.3Z,4,REGULAR,substitution,in,[],1629604,,,1610612757,100,65,2021-10-26T04:31:31Z,5670000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M33.00S,2021-10-26T04:31:44.3Z,4,REGULAR,turnover,lost ball,[],203463,,,1610612757,100,65,2021-10-26T04:32:38Z,5680000,,,0,,B. McLemore lost ball TURNOVER (1 TO),"[203463, 1626159]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,1.0,Winslow,1626159.0,,,,,,,,,,,,,,,,,
576,PT08M33.00S,2021-10-26T04:31:44.3Z,4,REGULAR,steal,,[],1626159,,,1610612746,100,65,2021-10-26T04:32:38Z,5690000,,,0,,J. Winslow STEAL (2 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M28.00S,2021-10-26T04:31:49.5Z,4,REGULAR,turnover,lost ball,[],1626159,,,1610612746,100,65,2021-10-26T04:31:56Z,5700000,,,0,,J. Winslow lost ball TURNOVER (1 TO),"[1626159, 1628372]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,1.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,,
578,PT08M28.00S,2021-10-26T04:31:49.5Z,4,REGULAR,steal,,[],1628372,,,1610612757,100,65,2021-10-26T04:31:51Z,5710000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M09.00S,2021-10-26T04:32:11.1Z,4,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612757,100,65,2021-10-26T04:32:19Z,5720000,,,0,,I. Hartenstein shooting personal FOUL (5 PF) (McLemore 2 FT),"[1628392, 203463]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,201638.0,,,5.0,0.0,McLemore,203463.0
581,PT08M09.00S,2021-10-26T04:32:38.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203463,,,1610612757,100,66,2021-10-26T04:32:38Z,5740000,,,0,,B. McLemore Free Throw 1 of 2 (1 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
582,PT08M09.00S,2021-10-26T04:32:54.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203463,,,1610612757,100,67,2021-10-26T04:32:54Z,5750000,,,0,,B. McLemore Free Throw 2 of 2 (2 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
583,PT07M49.00S,2021-10-26T04:33:18.4Z,4,REGULAR,foul,personal,['2freethrow'],1630535,,,1610612746,100,67,2021-10-26T04:33:24Z,5760000,,,0,,G. Brown III shooting personal FOUL (1 PF) (Boston Jr. 2 FT),"[1630535, 1630527]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,201638.0,,,1.0,0.0,Boston Jr.,1630527.0
585,PT07M49.00S,2021-10-26T04:33:40.7Z,4,REGULAR,freethrow,1 of 2,[],1630527,,,1610612746,100,67,2021-10-26T04:33:40Z,5780000,,,0,,MISS B. Boston Jr. Free Throw 1 of 2,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,
586,PT07M49.00S,2021-10-26T04:33:40.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,100,67,2021-10-26T04:33:40Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,585.0,,,,,,,,,,
587,PT07M49.00S,2021-10-26T04:33:58.5Z,4,REGULAR,freethrow,2 of 2,[],1630527,,,1610612746,101,67,2021-10-26T04:33:58Z,5800000,,,0,,B. Boston Jr. Free Throw 2 of 2 (1 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
588,PT07M38.00S,2021-10-26T04:34:12.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630535,6.619579500657039,51.22549019607843,1610612757,101,69,2021-10-26T04:34:17Z,5810000,-6.0,10.0,1,left,G. Brown III alley-oop DUNK (2 PTS) (D. Smith Jr. 1 AST),"[1630535, 1628372]",1610612757.0,POR,alley-oop,,,Brown III,G. Brown III,,,,,,,,1.15,Made,2.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,,
590,PT07M24.00S,2021-10-26T04:34:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630206,93.34756898817345,45.833333333333336,1610612746,101,69,2021-10-26T04:34:32Z,5830000,-21.0,10.0,1,right,MISS J. Scrubb cutting Layup,[1630206],1610612746.0,LAC,cutting,,,Scrubb,J. Scrubb,,,,,,,,2.31,Missed,,,,,,,,,,,,,,,
591,PT07M21.00S,2021-10-26T04:34:29.3Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,101,69,2021-10-26T04:34:32Z,5840000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,590.0,1.0,1.0,0.0,,,,,,,
592,PT07M18.00S,2021-10-26T04:34:31.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629642,9.247700394218143,95.34313725490196,1610612757,101,69,2021-10-26T04:34:42Z,5850000,-227.0,34.0,1,left,MISS N. Little running pullup 3PT,[1629642],1610612757.0,POR,running pullup,,,Little,N. Little,,,,,,,,22.93,Missed,,,,,,,,,,,,,,,
593,PT07M13.00S,2021-10-26T04:34:36.9Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612746,101,69,2021-10-26T04:34:42Z,5860000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,592.0,1.0,1.0,0.0,,,,,,,
594,PT07M07.00S,2021-10-26T04:34:42.0Z,4,REGULAR,2pt,Jump Shot,[],1630527,70.65744086727989,48.72855392156863,1610612746,103,69,2021-10-26T04:34:56Z,5870000,-6.0,223.0,1,right,B. Boston Jr. 22' pullup Jump Shot (3 PTS) (A. Coffey 1 AST),"[1630527, 1629599]",1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,,,,22.34,Made,3.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,
596,PT06M56.00S,2021-10-26T04:34:53.9Z,4,REGULAR,2pt,Jump Shot,[],1630535,22.2568988173456,31.617647058823522,1610612757,103,69,2021-10-26T04:35:00Z,5890000,92.0,157.0,1,left,MISS G. Brown III 18' Jump Shot,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,18.17,Missed,,,,,,,,,,,,,,,
597,PT06M56.00S,2021-10-26T04:34:53.9Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612746,103,69,2021-10-26T04:35:00Z,5900000,,,0,,J. Winslow REBOUND (Off:0 Def:2),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,596.0,2.0,2.0,0.0,,,,,,,
598,PT06M43.00S,2021-10-26T04:35:07.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,90.8508541392904,44.607843137254896,1610612746,103,69,2021-10-26T04:35:12Z,5910000,-27.0,34.0,1,right,MISS J. Winslow floating Shot,[1626159],1610612746.0,LAC,floating,,,Winslow,J. Winslow,,,,,,,,4.3,Missed,,,,,,,,,,,,,,,
599,PT06M40.00S,2021-10-26T04:35:10.6Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,103,69,2021-10-26T04:35:12Z,5920000,,,0,,G. Brown III REBOUND (Off:0 Def:1),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,598.0,1.0,1.0,0.0,,,,,,,
600,PT06M33.00S,2021-10-26T04:35:17.0Z,4,REGULAR,3pt,Jump Shot,[],1629642,32.50657030223391,65.68627450980392,1610612757,103,72,2021-10-26T04:35:23Z,5930000,-78.0,253.0,1,left,N. Little 26' 3PT step back (10 PTS),[1629642],1610612757.0,POR,step back,,,Little,N. Little,,,,,,,,26.5,Made,10.0,,,,,,,,,,,,,,
601,PT06M06.00S,2021-10-26T04:35:43.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630206,92.29632063074901,48.529411764705884,1610612746,103,72,2021-10-26T04:35:48Z,5940000,-7.0,20.0,1,right,MISS J. Scrubb Layup,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,2.12,Missed,,,,,,,,,,,,,,,
602,PT06M04.00S,2021-10-26T04:35:45.4Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,103,72,2021-10-26T04:35:48Z,5950000,,,0,,N. Little REBOUND (Off:0 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,601.0,4.0,4.0,0.0,,,,,,,
603,PT05M58.00S,2021-10-26T04:35:55.5Z,4,REGULAR,foul,personal,[],1630206,,,1610612757,103,72,2021-10-26T04:36:21Z,5960000,,,0,,J. Scrubb personal FOUL (1 PF),"[1630206, 1629642]",1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Little,1629642.0
605,PT05M58.00S,2021-10-26T04:36:20.4Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,103,72,2021-10-26T04:36:27Z,5980000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M58.00S,2021-10-26T04:36:20.4Z,4,REGULAR,substitution,in,[],203469,,,1610612757,103,72,2021-10-26T04:36:27Z,5990000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M52.00S,2021-10-26T04:36:44.2Z,4,REGULAR,turnover,bad pass,[],1628372,,,1610612757,103,72,2021-10-26T04:36:51Z,6000000,,,0,,D. Smith Jr. bad pass TURNOVER (2 TO),"[1628372, 1628392]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,2.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,
608,PT05M52.00S,2021-10-26T04:36:44.2Z,4,REGULAR,steal,,[],1628392,,,1610612746,103,72,2021-10-26T04:36:46Z,6010000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M45.00S,2021-10-26T04:36:51.9Z,4,REGULAR,turnover,lost ball,[],1628392,,,1610612746,103,72,2021-10-26T04:37:00Z,6020000,,,0,,I. Hartenstein lost ball TURNOVER (2 TO),"[1628392, 1628372]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,2.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,,
610,PT05M45.00S,2021-10-26T04:36:51.9Z,4,REGULAR,steal,,[],1628372,,,1610612757,103,72,2021-10-26T04:36:55Z,6030000,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M45.00S,2021-10-26T04:36:56.9Z,4,REGULAR,foul,personal,[],1629599,,,1610612757,103,72,2021-10-26T04:37:14Z,6040000,,,0,,A. Coffey personal FOUL (1 PF),"[1629599, 203463]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,201638.0,,,1.0,0.0,McLemore,203463.0
613,PT05M38.00S,2021-10-26T04:37:17.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203463,29.48423127463863,74.26470588235294,1610612757,103,72,2021-10-26T04:37:24Z,6060000,-121.0,225.0,1,left,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,25.54,Missed,,,,,,,,,,,,,,,
614,PT05M36.00S,2021-10-26T04:37:19.9Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,103,72,2021-10-26T04:37:24Z,6070000,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,613.0,5.0,4.0,1.0,,,,,,,
615,PT05M31.00S,2021-10-26T04:37:25.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,74.55650459921156,87.25490196078431,1610612746,106,72,2021-10-26T04:37:33Z,6080000,186.0,187.0,1,right,A. Coffey 26' 3PT running pullup (3 PTS) (J. Winslow 4 AST),"[1629599, 1626159]",1610612746.0,LAC,running pullup,,,Coffey,A. Coffey,,,,,,,,26.38,Made,3.0,J. Winslow,1626159.0,4.0,,,,,,,,,,,
617,PT05M17.00S,2021-10-26T04:37:42.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612757,106,72,2021-10-26T04:38:10Z,6100000,,,0,,I. Hartenstein shooting personal FOUL (6 PF) (Smith Jr. 2 FT),"[1628392, 1628372]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,2715.0,,,6.0,0.0,Smith Jr.,1628372.0
619,PT05M17.00S,2021-10-26T04:38:05.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,106,72,2021-10-26T04:38:16Z,6120000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M17.00S,2021-10-26T04:40:46.9Z,4,REGULAR,substitution,out,[],1628392,,,1610612757,106,72,2021-10-26T04:40:52Z,6130000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M17.00S,2021-10-26T04:40:46.9Z,4,REGULAR,substitution,in,[],1629611,,,1610612757,106,72,2021-10-26T04:40:52Z,6140000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M17.00S,2021-10-26T04:41:09.8Z,4,REGULAR,freethrow,1 of 2,[],1628372,,,1610612757,106,72,2021-10-26T04:41:09Z,6150000,,,0,,MISS D. Smith Jr. Free Throw 1 of 2,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,
623,PT05M17.00S,2021-10-26T04:41:09.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,106,72,2021-10-26T04:41:09Z,6160000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,622.0,,,,,,,,,,
624,PT05M17.00S,2021-10-26T04:41:24.3Z,4,REGULAR,freethrow,2 of 2,[],1628372,,,1610612757,106,73,2021-10-26T04:41:24Z,6170000,,,0,,D. Smith Jr. Free Throw 2 of 2 (5 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
625,PT05M01.00S,2021-10-26T04:41:41.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,81.25821287779237,37.00980392156863,1610612746,106,73,2021-10-26T04:41:47Z,6180000,-65.0,124.0,1,right,MISS J. Winslow 13' Jump Shot,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,13.97,Missed,,,,,,,,,,,,,,,
626,PT04M58.00S,2021-10-26T04:41:44.9Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,106,73,2021-10-26T04:41:47Z,6190000,,,0,,G. Brown III REBOUND (Off:0 Def:2),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,625.0,2.0,2.0,0.0,,,,,,,
627,PT04M47.00S,2021-10-26T04:41:55.1Z,4,REGULAR,turnover,bad pass,[],1629604,,,1610612757,106,73,2021-10-26T04:42:00Z,6200000,,,0,,C. Elleby bad pass TURNOVER (1 TO),"[1629604, 1626159]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,1.0,Winslow,1626159.0,,,,,,,,,,,,,,,,,
628,PT04M47.00S,2021-10-26T04:41:55.1Z,4,REGULAR,steal,,[],1626159,,,1610612746,106,73,2021-10-26T04:41:57Z,6210000,,,0,,J. Winslow STEAL (3 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M39.00S,2021-10-26T04:42:04.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630527,76.65900131406045,77.94117647058823,1610612746,106,73,2021-10-26T04:42:22Z,6220000,140.0,167.0,1,right,MISS B. Boston Jr. 21' step back Shot,[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,,,,21.77,Missed,,,,,,,,,,,,,,,
630,PT04M38.00S,2021-10-26T04:42:05.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,106,73,2021-10-26T04:42:22Z,6230000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,629.0,,,,,,,,,,
631,PT04M38.00S,2021-10-26T04:42:10.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,106,73,2021-10-26T04:42:10Z,6240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M24.00S,2021-10-26T04:42:32.3Z,4,REGULAR,turnover,illegal assist,[],203469,,,1610612757,106,73,2021-10-26T04:42:47Z,6270000,,,0,,C. Zeller illegal assist TURNOVER (1 TO),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,1.0,,,,,,,,,,,,,2715.0,,,,,,
635,PT04M15.00S,2021-10-26T04:42:46.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626159,80.07555847568989,65.19607843137254,1610612746,106,73,2021-10-26T04:42:52Z,6280000,76.0,135.0,1,right,MISS J. Winslow 15' Jump Shot,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,15.47,Missed,,,,,,,,,,,,,,,
636,PT04M11.00S,2021-10-26T04:42:50.0Z,4,REGULAR,rebound,defensive,[],203469,,,1610612757,106,73,2021-10-26T04:42:52Z,6290000,,,0,,C. Zeller REBOUND (Off:0 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,635.0,2.0,2.0,0.0,,,,,,,
637,PT04M04.00S,2021-10-26T04:42:57.2Z,4,REGULAR,turnover,offensive goaltending,[],1630535,,,1610612757,106,73,2021-10-26T04:43:25Z,6300000,,,0,,G. Brown III offensive goaltending TURNOVER (1 TO),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,1.0,,,,,,,,,,,,,201638.0,,,,,,
638,PT03M51.00S,2021-10-26T04:43:21.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629599,88.35413929040736,98.03921568627452,1610612746,106,73,2021-10-26T04:43:27Z,6310000,240.0,57.0,1,right,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,24.69,Missed,,,,,,,,,,,,,,,
