actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
262,PT02M44.00S,2021-12-09T04:29:01.6Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,54,42,2021-12-09T04:29:17Z,2580000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M44.00S,2021-12-09T04:29:01.6Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,54,42,2021-12-09T04:29:17Z,2590000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M44.00S,2021-12-09T04:29:01.6Z,2,REGULAR,substitution,in,[],203935,,,1610612738,54,42,2021-12-09T04:29:17Z,2600000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M29.00S,2021-12-09T04:29:29.9Z,2,REGULAR,3pt,Jump Shot,[],203471,77.18462549277267,10.049019607843135,1610612738,54,42,2021-12-09T04:29:33Z,2610000,-200.0,162.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
266,PT02M26.00S,2021-12-09T04:29:32.9Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,54,42,2021-12-09T04:29:33Z,2620000,,,0,,T. Mann REBOUND (Off:1 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,265.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
267,PT02M16.00S,2021-12-09T04:29:43.0Z,2,REGULAR,3pt,Jump Shot,[],202704,10.82457293035479,96.81372549019608,1610612746,54,42,2021-12-09T04:29:47Z,2630000,-234.0,49.0,1,left,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
268,PT02M13.00S,2021-12-09T04:29:46.0Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,54,42,2021-12-09T04:29:47Z,2640000,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,267.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
269,PT01M59.00S,2021-12-09T04:29:59.7Z,2,REGULAR,3pt,Jump Shot,[],1626196,68.64323258869908,27.205882352941174,1610612738,54,45,2021-12-09T04:30:05Z,2650000,-114.0,242.0,1,right,J. Richardson 26' 3PT  (10 PTS) (D. Schroder 4 AST),"[1626196, 203471]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,26.78,Made,,,,,,,10.0,D. Schroder,203471.0,4.0,,,,,,,,,
271,PT01M37.00S,2021-12-09T04:30:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202694,7.802233902759525,50.98039215686275,1610612746,56,45,2021-12-09T04:31:05Z,2670000,-5.0,21.0,1,left,M. Morris Sr. reverse Layup (6 PTS) (R. Jackson 2 AST),"[202694, 202704]",1610612746.0,LAC,reverse,,,Morris Sr.,M. Morris Sr.,,,,,2.14,Made,,,,,,,6.0,R. Jackson,202704.0,2.0,,,,,,,,,
273,PT01M27.00S,2021-12-09T04:30:31.4Z,2,REGULAR,3pt,Jump Shot,[],203935,71.00854139290408,79.65686274509804,1610612738,56,45,2021-12-09T04:30:35Z,2690000,148.0,220.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
274,PT01M24.00S,2021-12-09T04:30:34.5Z,2,REGULAR,rebound,offensive,[],203471,,,1610612738,56,45,2021-12-09T04:30:34Z,2700000,,,0,,D. Schroder REBOUND (Off:1 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,273.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
275,PT01M21.00S,2021-12-09T04:30:37.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201143,70.74572930354796,23.529411764705884,1610612738,56,45,2021-12-09T04:30:42Z,2710000,-132.0,222.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
276,PT01M18.00S,2021-12-09T04:30:40.3Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,56,45,2021-12-09T04:30:42Z,2720000,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,275.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
277,PT01M07.00S,2021-12-09T04:30:51.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203471,91.11366622864652,53.431372549019606,1610612738,56,47,2021-12-09T04:30:56Z,2730000,17.0,31.0,1,right,D. Schroder driving floating Jump Shot (6 PTS),[203471],1610612738.0,BOS,driving floating,,,Schroder,D. Schroder,,,,,3.55,Made,,,,,,,6.0,,,,,,,,,,,,
278,PT01M03.00S,2021-12-09T04:31:03.3Z,2,REGULAR,foul,offensive,[],202704,,,1610612746,56,47,2021-12-09T04:31:26Z,2740000,,,0,,R. Jackson offensive FOUL (2 PF),"[202704, 1626196]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Richardson,1626196.0,
280,PT01M03.00S,2021-12-09T04:31:03.3Z,2,REGULAR,turnover,offensive foul,[],202704,,,1610612746,56,47,2021-12-09T04:31:03Z,2760000,,,0,,R. Jackson offensive foul TURNOVER (2 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,2.0,,,1627534.0,,,,,
281,PT00M54.00S,2021-12-09T04:31:32.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626196,83.49211563731932,62.99019607843137,1610612738,56,49,2021-12-09T04:31:37Z,2770000,65.0,103.0,1,right,J. Richardson 12' floating Jump Shot (12 PTS) (D. Schroder 5 AST),"[1626196, 203471]",1610612738.0,BOS,floating,,,Richardson,J. Richardson,,,,,12.15,Made,,,,,,,12.0,D. Schroder,203471.0,5.0,,,,,,,,,
283,PT00M34.00S,2021-12-09T04:31:58.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612746,56,49,2021-12-09T04:32:07Z,2790000,,,0,,M. Smart shooting personal FOUL (2 PF) (Morris Sr. 2 FT),"[203935, 202694]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Morris Sr.,202694.0,
285,PT00M34.00S,2021-12-09T04:32:33.1Z,2,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,57,49,2021-12-09T04:32:33Z,2810000,,,0,,M. Morris Sr. Free Throw 1 of 2 (7 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
286,PT00M34.00S,2021-12-09T04:32:37.8Z,2,REGULAR,substitution,out,[],202704,,,1610612746,57,49,2021-12-09T04:32:43Z,2820000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M34.00S,2021-12-09T04:32:37.8Z,2,REGULAR,substitution,in,[],202339,,,1610612746,57,49,2021-12-09T04:32:43Z,2830000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M34.00S,2021-12-09T04:33:01.3Z,2,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,58,49,2021-12-09T04:33:01Z,2840000,,,0,,M. Morris Sr. Free Throw 2 of 2 (8 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
289,PT00M28.60S,2021-12-09T04:33:12.6Z,2,REGULAR,3pt,Jump Shot,[],201143,80.46977660972405,93.38235294117646,1610612738,58,49,2021-12-09T04:33:17Z,2850000,217.0,131.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
290,PT00M28.30S,2021-12-09T04:33:12.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,58,49,2021-12-09T04:33:17Z,2860000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,,
291,PT00M28.30S,2021-12-09T04:33:17.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612746,58,49,2021-12-09T04:33:26Z,2870000,,,0,,G. Williams loose ball personal FOUL (1 PF) (Morris Sr. 2 FT),"[1629684, 202694]",1610612738.0,BOS,loose ball,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Morris Sr.,202694.0,
293,PT00M28.30S,2021-12-09T04:33:57.8Z,2,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,59,49,2021-12-09T04:33:57Z,2890000,,,0,,M. Morris Sr. Free Throw 1 of 2 (9 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
294,PT00M28.30S,2021-12-09T04:33:58.8Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,59,49,2021-12-09T04:34:05Z,2900000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M28.30S,2021-12-09T04:33:58.8Z,2,REGULAR,substitution,in,[],1626159,,,1610612746,59,49,2021-12-09T04:34:05Z,2910000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M28.30S,2021-12-09T04:34:21.1Z,2,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,60,49,2021-12-09T04:34:21Z,2920000,,,0,,M. Morris Sr. Free Throw 2 of 2 (10 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
297,PT00M09.50S,2021-12-09T04:34:43.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,91.37647831800263,53.67647058823529,1610612738,60,51,2021-12-09T04:35:38Z,2930000,18.0,29.0,1,right,D. Schroder driving finger roll Layup (8 PTS),[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,3.4,Made,,,,,,,8.0,,,,,,,,,,,,
298,PT00M00.00S,2021-12-09T04:34:55.6Z,2,REGULAR,3pt,Jump Shot,[],1630527,35.66031537450722,51.22549019607843,1610612746,63,51,2021-12-09T04:36:35Z,2940000,-6.0,283.0,1,left,B. Boston Jr. 28' 3PT turnaround (18 PTS) (M. Morris Sr. 1 AST),"[1630527, 202694]",1610612746.0,LAC,turnaround,,,Boston Jr.,B. Boston Jr.,,,,,28.28,Made,,,,,,,18.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,
300,PT00M00.00S,2021-12-09T04:35:00.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612738,63,51,2021-12-09T04:35:33Z,2960000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,,,,202027.0,,,,,End Period - Good Basket
301,PT00M00.00S,2021-12-09T04:35:09.9Z,2,REGULAR,period,end,[],0,,,1610612738,63,51,2021-12-09T04:35:09Z,2970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,out,['startperiod'],1630527,,,1610612738,63,51,2021-12-09T04:50:11Z,2980000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,out,['startperiod'],202339,,,1610612738,63,51,2021-12-09T04:50:11Z,2990000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,out,['startperiod'],1626159,,,1610612738,63,51,2021-12-09T04:50:11Z,3000000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612738,63,51,2021-12-09T04:50:11Z,3010000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,63,51,2021-12-09T04:50:11Z,3020000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612738,63,51,2021-12-09T04:50:11Z,3030000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612738,63,51,2021-12-09T04:50:11Z,3040000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,in,['startperiod'],201587,,,1610612738,63,51,2021-12-09T04:50:11Z,3050000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,63,51,2021-12-09T04:50:11Z,3060000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-12-09T04:49:52.3Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,63,51,2021-12-09T04:50:11Z,3070000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-12-09T04:50:12.9Z,3,REGULAR,period,start,[],0,,,1610612738,63,51,2021-12-09T04:50:12Z,3080000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT11M45.00S,2021-12-09T04:50:27.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,13.84691195795007,51.71568627450981,1610612738,63,51,2021-12-09T04:50:30Z,3090000,-9.0,78.0,1,left,MISS D. Schroder 7' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,7.82,Missed,,,,,,,,,,,,,,,,,,,
314,PT11M42.00S,2021-12-09T04:50:29.3Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,63,51,2021-12-09T04:50:29Z,3100000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,313.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
315,PT11M38.00S,2021-12-09T04:50:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,91.37647831800263,48.28431372549019,1610612746,65,51,2021-12-09T04:50:44Z,3110000,-9.0,29.0,1,right,I. Zubac Layup (2 PTS) (R. Jackson 3 AST),"[1627826, 202704]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.99,Made,,,,,,,2.0,R. Jackson,202704.0,3.0,,,,,,,,,
317,PT11M23.00S,2021-12-09T04:50:49.3Z,3,REGULAR,turnover,lost ball,[],203935,,,1610612738,65,51,2021-12-09T04:50:52Z,3130000,,,0,,M. Smart lost ball TURNOVER (3 TO),"[203935, 201587]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,3.0,Batum,201587.0,,,,,,
318,PT11M23.00S,2021-12-09T04:50:49.3Z,3,REGULAR,steal,,[],201587,,,1610612746,65,51,2021-12-09T04:58:52Z,3140000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M11.00S,2021-12-09T04:51:01.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202704,69.56307490144546,25.24509803921569,1610612746,65,51,2021-12-09T04:51:06Z,3150000,-124.0,234.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
320,PT11M08.00S,2021-12-09T04:51:04.4Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,65,51,2021-12-09T04:51:06Z,3160000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,319.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
321,PT10M59.00S,2021-12-09T04:51:12.3Z,3,REGULAR,3pt,Jump Shot,[],201143,31.061103810775293,25.0,1610612738,65,51,2021-12-09T04:51:18Z,3170000,125.0,239.0,1,left,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
322,PT10M55.00S,2021-12-09T04:51:16.3Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,65,51,2021-12-09T04:51:18Z,3180000,,,0,,T. Mann REBOUND (Off:1 Def:6),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,321.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
323,PT10M51.00S,2021-12-09T04:51:20.5Z,3,REGULAR,3pt,Jump Shot,[],202694,73.11103810775296,15.441176470588232,1610612746,65,51,2021-12-09T04:51:26Z,3190000,-173.0,200.0,1,right,MISS M. Morris Sr. 26' step back 3PT,[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
324,PT10M48.00S,2021-12-09T04:51:23.5Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,65,51,2021-12-09T04:51:26Z,3200000,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,323.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
325,PT10M38.00S,2021-12-09T04:51:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.408015768725363,48.774509803921575,1610612738,65,53,2021-12-09T04:51:39Z,3210000,6.0,17.0,1,left,J. Tatum cutting Layup (11 PTS) (A. Horford 4 AST),"[1628369, 201143]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,1.82,Made,,,,,,,11.0,A. Horford,201143.0,4.0,,,,,,,,,
327,PT10M15.00S,2021-12-09T04:51:56.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.08475689881735,47.30392156862745,1610612746,67,53,2021-12-09T04:52:00Z,3230000,-13.0,13.0,1,right,I. Zubac alley-oop DUNK (4 PTS) (R. Jackson 4 AST),"[1627826, 202704]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,1.84,Made,,,,,,,4.0,R. Jackson,202704.0,4.0,,,,,,,,,
329,PT10M06.00S,2021-12-09T04:52:06.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,8.196452036793687,51.22549019607843,1610612738,67,55,2021-12-09T04:52:10Z,3250000,-6.0,25.0,1,left,R. Williams III cutting DUNK (4 PTS) (M. Smart 3 AST),"[1629057, 203935]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,2.52,Made,,,,,,,4.0,M. Smart,203935.0,3.0,,,,,,,,,
331,PT09M39.00S,2021-12-09T04:52:32.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,88.09132720105124,55.3921568627451,1610612746,67,55,2021-12-09T04:52:37Z,3270000,27.0,59.0,1,right,MISS M. Morris Sr. 6' Jump Shot,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,6.52,Missed,,,,,,,,,,,,,,,,,,,
332,PT09M36.00S,2021-12-09T04:52:35.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,67,55,2021-12-09T04:52:37Z,3280000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,331.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
333,PT09M31.00S,2021-12-09T04:52:40.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,27.644546649145866,84.55882352941177,1610612738,67,55,2021-12-09T04:54:39Z,3290000,-173.0,207.0,1,left,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
334,PT09M28.00S,2021-12-09T04:52:43.4Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,67,55,2021-12-09T04:52:46Z,3300000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,333.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
335,PT09M28.00S,2021-12-09T04:52:49.3Z,3,REGULAR,foul,technical,['1freethrow'],1628369,,,1610612746,67,55,2021-12-09T04:53:06Z,3310000,,,0,,J. Tatum technical FOUL (1 Tech),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,1.0,,,
336,PT09M28.00S,2021-12-09T04:53:23.9Z,3,REGULAR,freethrow,1 of 1,[],202704,,,1610612746,68,55,2021-12-09T04:53:23Z,3320000,,,0,,R. Jackson technical Free Throw 1 of 1 (13 PTS),[202704],1610612746.0,LAC,technical,,,Jackson,R. Jackson,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
337,PT09M11.00S,2021-12-09T04:54:02.3Z,3,REGULAR,3pt,Jump Shot,[],202704,68.77463863337714,31.617647058823522,1610612746,68,55,2021-12-09T04:57:43Z,3330000,-92.0,241.0,1,right,MISS R. Jackson 25' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
338,PT09M07.00S,2021-12-09T04:54:06.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,68,55,2021-12-09T04:54:14Z,3340000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,337.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
339,PT08M59.00S,2021-12-09T04:54:13.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,8.065045992115643,52.205882352941174,1610612738,68,55,2021-12-09T04:54:18Z,3350000,-11.0,23.0,1,left,MISS D. Schroder driving Layup - blocked,"[203471, 201587]",1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,2.58,Missed,,,,,Batum,201587.0,,,,,,,,,,,,,
340,PT08M59.00S,2021-12-09T04:54:13.9Z,3,REGULAR,block,,[],201587,,,1610612738,68,55,2021-12-09T04:54:16Z,3360000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT08M56.00S,2021-12-09T04:54:16.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,68,55,2021-12-09T04:54:18Z,3370000,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,339.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
342,PT08M54.00S,2021-12-09T04:54:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,91.50788436268068,48.774509803921575,1610612746,68,55,2021-12-09T04:54:27Z,3380000,-6.0,27.0,1,right,MISS T. Mann running Layup,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
343,PT08M53.00S,2021-12-09T04:54:20.7Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,68,55,2021-12-09T04:54:27Z,3390000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,342.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
344,PT08M53.00S,2021-12-09T04:54:28.0Z,3,REGULAR,foul,personal,[],1629611,,,1610612738,68,55,2021-12-09T04:54:37Z,3400000,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 203935]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Smart,203935.0,
346,PT08M53.00S,2021-12-09T04:54:47.4Z,3,REGULAR,substitution,out,[],201587,,,1610612738,68,55,2021-12-09T04:55:03Z,3420000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT08M53.00S,2021-12-09T04:54:47.4Z,3,REGULAR,substitution,out,[],203471,,,1610612738,68,55,2021-12-09T04:55:03Z,3430000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M53.00S,2021-12-09T04:54:47.4Z,3,REGULAR,substitution,in,[],1630527,,,1610612738,68,55,2021-12-09T04:55:03Z,3440000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT08M53.00S,2021-12-09T04:54:47.4Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,68,55,2021-12-09T04:55:03Z,3450000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
