actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
357,PT11M13.00S,2022-01-17T21:54:41.3Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,70,59,2022-01-17T21:54:44Z,3570000,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,356.0,3.0,3.0,0.0,,,,,,
358,PT11M04.00S,2022-01-17T21:54:50.8Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,70,59,2022-01-17T21:54:55Z,3580000,,,0,,R. Jackson bad pass TURNOVER (3 TO),"[202704, 1628470]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,3.0,Craig,1628470.0,,,,,,,,,,,,,,,,,
359,PT11M04.00S,2022-01-17T21:54:50.8Z,3,REGULAR,steal,,[],1628470,,,1610612754,70,59,2022-01-17T21:54:52Z,3590000,,,0,,T. Craig STEAL (1 STL),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M01.00S,2022-01-17T21:54:53.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628470,91.90210249671485,50.98039215686275,1610612754,70,61,2022-01-17T21:55:04Z,3600000,5.0,24.0,1,right,T. Craig running DUNK (4 PTS),[1628470],1610612754.0,IND,running,,,Craig,T. Craig,,,,,,,,,2.41,Made,4.0,,,,,,,,,,,,,
361,PT10M36.00S,2022-01-17T21:55:19.3Z,3,REGULAR,2pt,Jump Shot,[],202704,27.11892247043363,44.11764705882353,1610612746,72,61,2022-01-17T21:55:26Z,3610000,29.0,202.0,1,left,R. Jackson 20' Jump Shot (7 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,20.45,Made,7.0,,,,,,,,,,,,,
362,PT10M17.00S,2022-01-17T21:55:37.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,93.34756898817345,44.11764705882353,1610612754,72,61,2022-01-17T21:58:40Z,3620000,-29.0,10.0,1,right,MISS D. Washington Jr. driving finger roll Layup - blocked,"[1630613, 202694]",1610612754.0,IND,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,,,,,3.11,Missed,,,,,,,,,,,,,Morris Sr.,202694.0
363,PT10M17.00S,2022-01-17T21:55:37.5Z,3,REGULAR,block,,[],202694,,,1610612754,72,61,2022-01-17T21:55:40Z,3630000,,,0,,M. Morris Sr. BLOCK (1 BLK),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
364,PT10M17.00S,2022-01-17T21:55:37.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,72,61,2022-01-17T21:55:45Z,3640000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,362.0,,,,,,,,,
365,PT10M17.00S,2022-01-17T21:55:43.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,72,61,2022-01-17T21:55:43Z,3650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M03.00S,2022-01-17T21:55:59.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.8823915900131425,44.85294117647059,1610612746,72,61,2022-01-17T21:58:45Z,3660000,26.0,12.0,1,left,MISS R. Jackson driving finger roll Layup,[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,,,,,2.84,Missed,,,,,,,,,,,,,,
367,PT10M00.00S,2022-01-17T21:56:02.2Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,72,61,2022-01-17T21:56:05Z,3670000,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,366.0,5.0,5.0,0.0,,,,,,
368,PT09M52.00S,2022-01-17T21:56:09.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,84.1491458607096,51.22549019607843,1610612754,72,63,2022-01-17T21:56:17Z,3680000,6.0,96.0,1,right,D. Washington Jr. 9' driving floating Jump Shot (7 PTS) (T. Craig 2 AST),"[1630613, 1628470]",1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,,,,,9.67,Made,7.0,T. Craig,1628470.0,2.0,,,,,,,,,,
370,PT09M29.00S,2022-01-17T21:56:33.4Z,3,REGULAR,3pt,Jump Shot,[],201587,29.61563731931669,26.470588235294116,1610612746,75,63,2022-01-17T21:56:40Z,3700000,118.0,226.0,1,left,N. Batum 25' 3PT  (5 PTS) (A. Coffey 4 AST),"[201587, 1629599]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,25.47,Made,5.0,A. Coffey,1629599.0,4.0,,,,,,,,,,
372,PT09M19.00S,2022-01-17T21:56:44.9Z,3,REGULAR,foul,personal,[],202704,,,1610612754,75,63,2022-01-17T21:58:15Z,3720000,,,0,,R. Jackson personal FOUL (2 PF),"[202704, 1630613]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,203592.0,,,,,,,,,,,2.0,0.0,Washington Jr.,1630613.0,,
374,PT09M14.00S,2022-01-17T21:57:04.7Z,3,REGULAR,3pt,Jump Shot,[],1627747,68.11760840998686,40.19607843137255,1610612754,75,66,2022-01-17T21:57:13Z,3740000,-49.0,247.0,1,right,C. LeVert 25' 3PT  (13 PTS) (D. Sabonis 5 AST),"[1627747, 1627734]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,25.2,Made,13.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,
375,PT08M59.00S,2022-01-17T21:57:19.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,15.686596583442835,60.294117647058826,1610612746,77,66,2022-01-17T21:57:24Z,3750000,-51.0,95.0,1,left,A. Coffey 10' driving floating Jump Shot (16 PTS),[1629599],1610612746.0,LAC,driving floating,,,Coffey,A. Coffey,,,,,,,,,10.81,Made,16.0,,,,,,,,,,,,,
376,PT08M48.00S,2022-01-17T21:57:33.4Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612754,77,66,2022-01-17T21:57:37Z,3760000,,,0,,I. Zubac shooting personal FOUL (4 PF) (Sabonis 2 FT),"[1627826, 1627734]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,202053.0,,,,,,,,,,,4.0,0.0,Sabonis,1627734.0,,
378,PT08M48.00S,2022-01-17T21:58:03.3Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,77,67,2022-01-17T21:58:03Z,3780000,,,0,,D. Sabonis Free Throw 1 of 2 (11 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
379,PT08M48.00S,2022-01-17T21:58:03.3Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,77,67,2022-01-17T21:58:24Z,3790000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Missed,,,,,,,,,,,,,,
380,PT08M45.00S,2022-01-17T21:58:06.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,77,67,2022-01-17T21:58:24Z,3800000,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,379.0,3.0,1.0,2.0,,,,,,
381,PT08M40.00S,2022-01-17T21:58:28.6Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202704,15.292378449408673,55.88235294117647,1610612746,79,67,2022-01-17T21:58:38Z,3810000,-29.0,91.0,1,left,R. Jackson 9' driving floating Jump Shot (9 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,,9.58,Made,9.0,,,,,,,,,,,,,
382,PT08M26.00S,2022-01-17T21:58:42.6Z,3,REGULAR,3pt,Jump Shot,[],203200,68.77463863337714,37.99019607843137,1610612754,79,70,2022-01-17T21:59:11Z,3820000,-60.0,241.0,1,right,J. Holiday 24' 3PT  (7 PTS) (D. Sabonis 6 AST),"[203200, 1627734]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,24.84,Made,7.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,
383,PT08M15.00S,2022-01-17T21:58:54.7Z,3,REGULAR,foul,personal,['2freethrow'],1630613,,,1610612746,79,70,2022-01-17T21:59:11Z,3830000,,,0,,D. Washington Jr. shooting personal FOUL (1 PF) (Jackson 2 FT),"[1630613, 202704]",1610612754.0,IND,shooting,,,Washington Jr.,D. Washington Jr.,,,,,,,,202053.0,,,,,,,,,,,1.0,0.0,Jackson,202704.0,,
386,PT08M15.00S,2022-01-17T21:59:32.4Z,3,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,80,70,2022-01-17T21:59:32Z,3850000,,,0,,R. Jackson Free Throw 1 of 2 (10 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
387,PT08M15.00S,2022-01-17T21:59:33.7Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,80,70,2022-01-17T21:59:43Z,3860000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M15.00S,2022-01-17T21:59:33.7Z,3,REGULAR,substitution,out,[],1630613,,,1610612746,80,70,2022-01-17T21:59:43Z,3870000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M15.00S,2022-01-17T21:59:33.7Z,3,REGULAR,substitution,in,[],1628392,,,1610612746,80,70,2022-01-17T21:59:43Z,3880000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M15.00S,2022-01-17T21:59:33.7Z,3,REGULAR,substitution,in,[],1630537,,,1610612746,80,70,2022-01-17T21:59:43Z,3890000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M15.00S,2022-01-17T22:00:08.9Z,3,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,81,70,2022-01-17T22:00:09Z,3900000,,,0,,R. Jackson Free Throw 2 of 2 (11 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
392,PT08M06.00S,2022-01-17T22:00:19.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.64586070959264,57.1078431372549,1610612754,81,72,2022-01-17T22:00:26Z,3910000,36.0,73.0,1,right,C. LeVert 8' driving floating Jump Shot (15 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,,,8.12,Made,15.0,,,,,,,,,,,,,
393,PT07M47.00S,2022-01-17T22:00:37.8Z,3,REGULAR,3pt,Jump Shot,[],201587,24.885019710906704,89.4607843137255,1610612746,84,72,2022-01-17T22:00:44Z,3920000,-197.0,181.0,1,left,N. Batum 26' 3PT  (8 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,26.8,Made,8.0,,,,,,,,,,,,,
394,PT07M36.00S,2022-01-17T22:00:50.2Z,3,REGULAR,turnover,bad pass,[],1627734,,,1610612754,84,72,2022-01-17T22:00:55Z,3930000,,,0,,D. Sabonis bad pass TURNOVER (2 TO),"[1627734, 1628392]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,
395,PT07M36.00S,2022-01-17T22:00:50.2Z,3,REGULAR,steal,,[],1628392,,,1610612746,84,72,2022-01-17T22:00:52Z,3940000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M26.00S,2022-01-17T22:01:00.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,31.192509855453352,32.84313725490196,1610612746,87,72,2022-01-17T22:07:07Z,3950000,86.0,241.0,1,left,N. Batum 25' 3PT pullup (11 PTS) (A. Coffey 5 AST),"[201587, 1629599]",1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,,,,,25.55,Made,11.0,A. Coffey,1629599.0,5.0,,,,,,,,,,
398,PT07M24.00S,2022-01-17T22:01:07.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,87,72,2022-01-17T22:01:07Z,3970000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M24.00S,2022-01-17T22:03:52.6Z,3,REGULAR,substitution,out,[],1628470,,,1610612754,87,72,2022-01-17T22:04:12Z,3980000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M24.00S,2022-01-17T22:03:52.6Z,3,REGULAR,substitution,in,[],1629052,,,1610612754,87,72,2022-01-17T22:04:12Z,3990000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M11.00S,2022-01-17T22:04:16.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203200,88.35413929040736,64.70588235294117,1610612754,87,72,2022-01-17T22:04:23Z,4000000,74.0,57.0,1,right,MISS J. Holiday 9' fadeaway Shot - blocked,"[203200, 201587]",1610612754.0,IND,fadeaway,,,Holiday,J. Holiday,,,,,,,,,9.3,Missed,,,,,,,,,,,,,Batum,201587.0
402,PT07M11.00S,2022-01-17T22:04:16.1Z,3,REGULAR,block,,[],201587,,,1610612754,87,72,2022-01-17T22:04:19Z,4010000,,,0,,N. Batum BLOCK (2 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M07.00S,2022-01-17T22:04:20.1Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,87,72,2022-01-17T22:04:23Z,4020000,,,0,,D. Sabonis REBOUND (Off:4 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,401.0,9.0,5.0,4.0,,,,,,
404,PT07M04.00S,2022-01-17T22:04:23.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629052,92.42772667542707,58.33333333333333,1610612754,87,72,2022-01-17T22:04:31Z,4030000,42.0,19.0,1,right,MISS O. Brissett driving Layup - blocked,"[1629052, 1628392]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,,,,,4.57,Missed,,,,,,,,,,,,,Hartenstein,1628392.0
405,PT07M04.00S,2022-01-17T22:04:23.0Z,3,REGULAR,block,,[],1628392,,,1610612754,87,72,2022-01-17T22:04:25Z,4040000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M58.00S,2022-01-17T22:04:29.0Z,3,REGULAR,rebound,offensive,[],1630537,,,1610612754,87,72,2022-01-17T22:04:31Z,4050000,,,0,,C. Duarte REBOUND (Off:1 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,404.0,4.0,3.0,1.0,,,,,,
407,PT06M58.00S,2022-01-17T22:04:28.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630537,94.40999984741211,50.0,1610612754,87,74,2022-01-17T22:04:33Z,4060000,0.0,0.0,1,right,C. Duarte tip Layup (11 PTS),[1630537],1610612754.0,IND,tip,,,Duarte,C. Duarte,,,,,,,,,0.0,Made,11.0,,,,,,,,,,,,,
408,PT06M49.00S,2022-01-17T22:04:38.9Z,3,REGULAR,foul,personal,['3freethrow'],1630537,,,1610612746,87,74,2022-01-17T22:04:47Z,4070000,,,0,,C. Duarte shooting personal FOUL (2 PF) (Batum 3 FT),"[1630537, 201587]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,202053.0,,,,,,,,,,,2.0,0.0,Batum,201587.0,,
410,PT06M49.00S,2022-01-17T22:05:07.9Z,3,REGULAR,freethrow,1 of 3,[],201587,,,1610612746,88,74,2022-01-17T22:05:07Z,4090000,,,0,,N. Batum Free Throw 1 of 3 (12 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
411,PT06M49.00S,2022-01-17T22:05:19.0Z,3,REGULAR,freethrow,2 of 3,[],201587,,,1610612746,89,74,2022-01-17T22:05:19Z,4100000,,,0,,N. Batum Free Throw 2 of 3 (13 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
412,PT06M49.00S,2022-01-17T22:05:40.6Z,3,REGULAR,freethrow,3 of 3,[],201587,,,1610612746,90,74,2022-01-17T22:05:40Z,4110000,,,0,,N. Batum Free Throw 3 of 3 (14 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
413,PT06M37.00S,2022-01-17T22:05:54.4Z,3,REGULAR,3pt,Jump Shot,[],1629052,77.71024967148489,88.23529411764706,1610612754,90,74,2022-01-17T22:06:00Z,4120000,191.0,157.0,1,right,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,24.74,Missed,,,,,,,,,,,,,,
414,PT06M35.00S,2022-01-17T22:05:56.4Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,90,74,2022-01-17T22:06:00Z,4130000,,,0,,R. Jackson REBOUND (Off:0 Def:5),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,413.0,5.0,5.0,0.0,,,,,,
415,PT06M18.00S,2022-01-17T22:06:13.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,13.452693823915894,51.71568627450981,1610612746,92,74,2022-01-17T22:06:19Z,4140000,-9.0,74.0,1,left,M. Morris Sr. 7' turnaround fadeaway Jump Shot (19 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,,,,7.45,Made,19.0,,,,,,,,,,,,,
416,PT06M08.00S,2022-01-17T22:06:23.4Z,3,REGULAR,3pt,Jump Shot,[],203200,74.81931668856767,16.42156862745098,1610612754,92,77,2022-01-17T22:06:29Z,4150000,-168.0,184.0,1,right,J. Holiday 24' 3PT  (10 PTS) (C. LeVert 2 AST),"[203200, 1627747]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,24.92,Made,10.0,C. LeVert,1627747.0,2.0,,,,,,,,,,
418,PT05M54.00S,2022-01-17T22:06:40.5Z,3,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612746,92,77,2022-01-17T22:06:45Z,4170000,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Hartenstein 2 FT),"[1627734, 1628392]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,203592.0,,,,,,,,,,,3.0,0.0,Hartenstein,1628392.0,,
420,PT05M54.00S,2022-01-17T22:07:07.8Z,3,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,93,77,2022-01-17T22:07:07Z,4190000,,,0,,I. Hartenstein Free Throw 1 of 2 (6 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
421,PT05M54.00S,2022-01-17T22:07:24.1Z,3,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,94,77,2022-01-17T22:07:24Z,4200000,,,0,,I. Hartenstein Free Throw 2 of 2 (7 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
422,PT05M39.00S,2022-01-17T22:07:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,91.24507227332458,46.07843137254902,1610612754,94,79,2022-01-17T22:07:46Z,4210000,-20.0,30.0,1,right,O. Brissett driving Layup (13 PTS) (C. LeVert 3 AST),"[1629052, 1627747]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,,,,,3.57,Made,13.0,C. LeVert,1627747.0,3.0,,,,,,,,,,
424,PT05M18.00S,2022-01-17T22:08:01.0Z,3,REGULAR,2pt,Jump Shot,[],202694,7.013797634691201,69.6078431372549,1610612746,96,79,2022-01-17T22:08:05Z,4230000,-98.0,13.0,1,left,M. Morris Sr. 9' turnaround fadeaway Jump Shot (21 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,,,,9.89,Made,21.0,,,,,,,,,,,,,
425,PT05M04.00S,2022-01-17T22:08:14.1Z,3,REGULAR,2pt,Jump Shot,[],1627747,75.87056504599212,45.833333333333336,1610612754,96,79,2022-01-17T22:08:21Z,4240000,-21.0,174.0,1,right,MISS C. LeVert 17' step back Shot,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,,,,,17.55,Missed,,,,,,,,,,,,,,
426,PT05M04.00S,2022-01-17T22:08:14.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,96,79,2022-01-17T22:08:21Z,4250000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,425.0,,,,,,,,,
427,PT05M04.00S,2022-01-17T22:08:19.3Z,3,REGULAR,foul,personal,[],1628392,,,1610612754,96,79,2022-01-17T22:08:34Z,4260000,,,0,,I. Hartenstein loose ball personal FOUL (3 PF),"[1628392, 1627734]",1610612746.0,LAC,loose ball,,,Hartenstein,I. Hartenstein,,,,,,,,203592.0,,,,,,,,,,,3.0,0.0,Sabonis,1627734.0,,
429,PT04M57.00S,2022-01-17T22:08:40.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630537,68.9060446780552,68.87254901960785,1610612754,96,79,2022-01-17T22:08:48Z,4280000,94.0,240.0,1,right,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,25.77,Missed,,,,,,,,,,,,,,
430,PT04M54.00S,2022-01-17T22:08:43.4Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,96,79,2022-01-17T22:08:48Z,4290000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,429.0,3.0,3.0,0.0,,,,,,
431,PT04M41.00S,2022-01-17T22:08:56.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,7.408015768725363,50.98039215686275,1610612746,98,79,2022-01-17T22:09:03Z,4300000,-5.0,17.0,1,left,I. Hartenstein cutting DUNK (9 PTS) (R. Jackson 3 AST),"[1628392, 202704]",1610612746.0,LAC,cutting,,,Hartenstein,I. Hartenstein,,,,,,,,,1.78,Made,9.0,R. Jackson,202704.0,3.0,,,,,,,,,,
433,PT04M41.00S,2022-01-17T22:09:03.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,98,79,2022-01-17T22:09:03Z,4320000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M41.00S,2022-01-17T22:11:20.9Z,3,REGULAR,substitution,out,[],203200,,,1610612754,98,79,2022-01-17T22:11:51Z,4330000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M41.00S,2022-01-17T22:11:20.9Z,3,REGULAR,substitution,out,[],1627734,,,1610612754,98,79,2022-01-17T22:11:51Z,4340000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M41.00S,2022-01-17T22:11:20.9Z,3,REGULAR,substitution,out,[],1627747,,,1610612754,98,79,2022-01-17T22:11:51Z,4350000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M41.00S,2022-01-17T22:11:20.9Z,3,REGULAR,substitution,in,[],202362,,,1610612754,98,79,2022-01-17T22:11:51Z,4360000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M41.00S,2022-01-17T22:11:20.9Z,3,REGULAR,substitution,in,[],1629048,,,1610612754,98,79,2022-01-17T22:11:51Z,4370000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M41.00S,2022-01-17T22:11:20.9Z,3,REGULAR,substitution,in,[],1630613,,,1610612754,98,79,2022-01-17T22:11:51Z,4380000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M18.00S,2022-01-17T22:12:12.7Z,3,REGULAR,2pt,Jump Shot,[],202362,76.13337713534823,63.23529411764706,1610612754,98,79,2022-01-17T22:12:20Z,4390000,66.0,172.0,1,right,MISS L. Stephenson 18' step back Shot,[202362],1610612754.0,IND,step back,,,Stephenson,L. Stephenson,,,,,,,,,18.41,Missed,,,,,,,,,,,,,,
441,PT04M14.00S,2022-01-17T22:12:16.7Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,98,79,2022-01-17T22:12:20Z,4400000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:5),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,440.0,5.0,5.0,0.0,,,,,,
442,PT04M02.00S,2022-01-17T22:12:28.3Z,3,REGULAR,3pt,Jump Shot,[],201587,31.718134034165573,64.4607843137255,1610612746,98,79,2022-01-17T22:14:38Z,4410000,-72.0,246.0,1,left,MISS N. Batum 25' pullup 3PT,[201587],1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,,,,,25.61,Missed,,,,,,,,,,,,,,
443,PT03M58.00S,2022-01-17T22:12:32.3Z,3,REGULAR,rebound,defensive,[],1630613,,,1610612754,98,79,2022-01-17T22:12:34Z,4420000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,442.0,1.0,1.0,0.0,,,,,,
