actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
450,PT00M28.70S,2021-11-14T05:06:42.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,7.802233902759525,38.970588235294116,1610612746,95,71,2021-11-14T05:06:48Z,4460000,55.0,21.0,1,left,MISS P. George driving floating Shot,[202331],1610612746.0,LAC,driving floating,,,George,P. George,,,,,,,,5.89,Missed,,,,,,,,,,,,,,,
451,PT00M27.00S,2021-11-14T05:06:44.2Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612746,95,71,2021-11-14T05:06:44Z,4470000,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,450.0,6.0,4.0,2.0,,,,,,,,,,
452,PT00M25.20S,2021-11-14T05:06:46.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202331,6.4881734559789805,3.67647058823529,1610612746,98,71,2021-11-14T05:07:00Z,4480000,232.0,8.0,1,left,P. George 3PT  (23 PTS) (L. Kennard 2 AST),"[202331, 1628379]",1610612746.0,LAC,,,,George,P. George,,,,,,,,23.18,Made,23.0,,,,,,,,,,,,L. Kennard,1628379.0,2.0
454,PT00M15.30S,2021-11-14T05:07:05.4Z,3,REGULAR,foul,personal,[],1629611,,,1610612750,98,71,2021-11-14T05:07:25Z,4500000,,,0,,T. Mann personal FOUL (3 PF),"[1629611, 1626157]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Towns,1626157.0,,,
456,PT00M03.50S,2021-11-14T05:08:06.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,81.12680683311433,3.67647058823529,1610612750,98,71,2021-11-14T05:08:12Z,4520000,-232.0,125.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,26.31,Missed,,,,,,,,,,,,,,,
457,PT00M02.00S,2021-11-14T05:08:07.5Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,98,71,2021-11-14T05:08:40Z,4530000,,,0,,J. McDaniels REBOUND (Off:2 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,456.0,3.0,1.0,2.0,,,,,,,,,,
458,PT00M00.10S,2021-11-14T05:08:11.2Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,98,71,2021-11-14T05:09:05Z,4540000,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 202339]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,1.0,Bledsoe,202339.0,,,,,,,,,,,,,,,,,
459,PT00M00.10S,2021-11-14T05:08:11.2Z,3,REGULAR,steal,,[],202339,,,1610612746,98,71,2021-11-14T05:08:12Z,4550000,,,0,,E. Bledsoe STEAL (2 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M00.00S,2021-11-14T05:08:14.3Z,3,REGULAR,period,end,[],0,,,1610612746,98,71,2021-11-14T05:08:14Z,4560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2021-11-14T05:10:28.6Z,4,REGULAR,substitution,out,['startperiod'],202339,,,1610612746,98,71,2021-11-14T05:11:02Z,4570000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2021-11-14T05:10:28.6Z,4,REGULAR,substitution,out,['startperiod'],202331,,,1610612746,98,71,2021-11-14T05:11:02Z,4580000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2021-11-14T05:10:28.6Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612746,98,71,2021-11-14T05:11:02Z,4590000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2021-11-14T05:10:28.6Z,4,REGULAR,substitution,out,['startperiod'],1626157,,,1610612746,98,71,2021-11-14T05:11:02Z,4600000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2021-11-14T05:10:28.6Z,4,REGULAR,substitution,in,['startperiod'],1626159,,,1610612746,98,71,2021-11-14T05:11:02Z,4610000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2021-11-14T05:10:28.6Z,4,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,98,71,2021-11-14T05:11:02Z,4620000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-11-14T05:10:28.6Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612746,98,71,2021-11-14T05:11:02Z,4630000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2021-11-14T05:10:28.6Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612746,98,71,2021-11-14T05:11:02Z,4640000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2021-11-14T05:10:57.5Z,4,REGULAR,period,start,[],0,,,1610612750,98,71,2021-11-14T05:11:03Z,4650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT11M36.00S,2021-11-14T05:11:32.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,98,71,2021-11-14T05:11:38Z,4670000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,
473,PT11M11.00S,2021-11-14T05:11:59.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202704,7.276609724047319,3.4313725490196134,1610612746,101,71,2021-11-14T05:12:04Z,4680000,233.0,16.0,1,left,R. Jackson 3PT  (21 PTS) (J. Winslow 2 AST),"[202704, 1626159]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,23.33,Made,21.0,,,,,,,,,,,,J. Winslow,1626159.0,2.0
475,PT10M55.00S,2021-11-14T05:12:14.6Z,4,REGULAR,2pt,Jump Shot,[],1630183,81.52102496714849,70.09803921568627,1610612750,101,73,2021-11-14T05:12:18Z,4700000,100.0,121.0,1,right,J. McDaniels 15' Jump Shot (9 PTS) (D. Russell 7 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,15.74,Made,9.0,,,,,,,,,,,,D. Russell,1626156.0,7.0
477,PT10M38.00S,2021-11-14T05:12:31.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,9.773324572930349,55.3921568627451,1610612746,101,73,2021-11-14T05:12:35Z,4720000,-27.0,39.0,1,left,MISS J. Winslow Layup - blocked,"[1626159, 1629675]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,4.78,Missed,,,,,,Reid,1629675.0,,,,,,,,
478,PT10M38.00S,2021-11-14T05:12:31.8Z,4,REGULAR,block,,[],1629675,,,1610612746,101,73,2021-11-14T05:12:34Z,4730000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
479,PT10M35.00S,2021-11-14T05:12:34.8Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,101,73,2021-11-14T05:12:35Z,4740000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,477.0,3.0,3.0,0.0,,,,,,,,,,
480,PT10M32.00S,2021-11-14T05:12:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626156,90.32522996057818,44.11764705882353,1610612750,101,75,2021-11-14T05:12:45Z,4750000,-29.0,38.0,1,right,D. Russell running Layup (15 PTS) (J. Okogie 1 AST),"[1626156, 1629006]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,,,,4.84,Made,15.0,,,,,,,,,,,,J. Okogie,1629006.0,1.0
482,PT10M18.00S,2021-11-14T05:12:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,10.167542706964511,53.431372549019606,1610612746,103,75,2021-11-14T05:13:11Z,4770000,-17.0,43.0,1,left,L. Kennard driving Layup (8 PTS) (R. Jackson 4 AST),"[1628379, 202704]",1610612746.0,LAC,driving,,,Kennard,L. Kennard,,,,,,,,4.64,Made,8.0,,,,,,,,,,,,R. Jackson,202704.0,4.0
484,PT10M18.00S,2021-11-14T05:12:59.2Z,4,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612746,103,75,2021-11-14T05:13:05Z,4790000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Kennard 1 FT),"[1630183, 1628379]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Kennard,1628379.0,,,
486,PT10M18.00S,2021-11-14T05:13:17.4Z,4,REGULAR,freethrow,1 of 1,[],1628379,,,1610612746,104,75,2021-11-14T05:13:17Z,4810000,,,0,,L. Kennard Free Throw 1 of 1 (9 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
487,PT10M06.00S,2021-11-14T05:13:30.6Z,4,REGULAR,turnover,bad pass,[],1629006,,,1610612750,104,75,2021-11-14T05:13:35Z,4820000,,,0,,J. Okogie bad pass TURNOVER (1 TO),"[1629006, 1626159]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,1.0,Winslow,1626159.0,,,,,,,,,,,,,,,,,
488,PT10M06.00S,2021-11-14T05:13:30.6Z,4,REGULAR,steal,,[],1626159,,,1610612746,104,75,2021-11-14T05:13:32Z,4830000,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M03.00S,2021-11-14T05:13:33.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626159,7.670827858081481,47.79411764705882,1610612746,104,75,2021-11-14T05:13:38Z,4840000,11.0,20.0,1,left,MISS J. Winslow running Layup,[1626159],1610612746.0,LAC,running,,,Winslow,J. Winslow,,,,,,,,2.25,Missed,,,,,,,,,,,,,,,
491,PT10M00.00S,2021-11-14T05:13:36.0Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,104,75,2021-11-14T05:13:35Z,4850000,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,490.0,4.0,4.0,0.0,,,,,,,,,,
492,PT09M57.00S,2021-11-14T05:13:39.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627736,93.34756898817345,47.30392156862745,1610612750,104,77,2021-11-14T05:13:44Z,4860000,-13.0,10.0,1,right,M. Beasley running Layup (7 PTS),[1627736],1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,,,,1.68,Made,7.0,,,,,,,,,,,,,,
493,PT09M41.00S,2021-11-14T05:13:57.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,11.087385019710908,50.245098039215684,1610612746,104,77,2021-11-14T05:14:13Z,4870000,-1.0,52.0,1,left,MISS I. Hartenstein Layup - blocked,"[1628392, 1629675]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,5.17,Missed,,,,,,Reid,1629675.0,,,,,,,,
494,PT09M41.00S,2021-11-14T05:13:57.6Z,4,REGULAR,block,,[],1629675,,,1610612746,104,77,2021-11-14T05:14:08Z,4880000,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M41.00S,2021-11-14T05:13:57.6Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612746,104,77,2021-11-14T05:14:13Z,4890000,,,0,,I. Hartenstein REBOUND (Off:3 Def:4),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,493.0,7.0,4.0,3.0,,,,,,,,,,
496,PT09M41.00S,2021-11-14T05:14:09.6Z,4,REGULAR,foul,personal,[],1629675,,,1610612746,104,77,2021-11-14T05:14:15Z,4900000,,,0,,N. Reid personal FOUL (4 PF),"[1629675, 1628392]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Hartenstein,1628392.0,,,
498,PT09M35.00S,2021-11-14T05:14:33.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,29.747043363994734,22.303921568627445,1610612746,104,77,2021-11-14T05:14:41Z,4920000,138.0,227.0,1,left,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,26.6,Missed,,,,,,,,,,,,,,,
499,PT09M32.00S,2021-11-14T05:14:36.7Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,104,77,2021-11-14T05:14:41Z,4930000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,
500,PT09M23.00S,2021-11-14T05:14:44.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,88.2227332457293,51.71568627450981,1610612750,104,77,2021-11-14T05:14:50Z,4940000,9.0,58.0,1,right,MISS D. Russell floating Shot,[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,,,,5.88,Missed,,,,,,,,,,,,,,,
501,PT09M22.00S,2021-11-14T05:14:45.4Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,104,77,2021-11-14T05:14:50Z,4950000,,,0,,I. Hartenstein REBOUND (Off:3 Def:5),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,500.0,8.0,5.0,3.0,,,,,,,,,,
502,PT09M18.00S,2021-11-14T05:14:49.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,11.087385019710908,44.11764705882353,1610612746,106,77,2021-11-14T05:14:55Z,4960000,29.0,52.0,1,left,T. Mann running Layup (14 PTS) (J. Winslow 3 AST),"[1629611, 1626159]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,,,,5.95,Made,14.0,,,,,,,,,,,,J. Winslow,1626159.0,3.0
504,PT09M07.00S,2021-11-14T05:15:02.7Z,4,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612750,106,77,2021-11-14T05:15:08Z,4980000,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Beasley 2 FT),"[1628392, 1627736]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Beasley,1627736.0,,,
506,PT09M07.00S,2021-11-14T05:15:29.7Z,4,REGULAR,freethrow,1 of 2,[],1627736,,,1610612750,106,78,2021-11-14T05:15:50Z,5000000,,,0,,M. Beasley Free Throw 1 of 2 (8 PTS),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
507,PT09M07.00S,2021-11-14T05:15:30.6Z,4,REGULAR,substitution,out,[],202704,,,1610612750,106,78,2021-11-14T05:15:34Z,5010000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M07.00S,2021-11-14T05:15:30.6Z,4,REGULAR,substitution,in,[],1630206,,,1610612750,106,78,2021-11-14T05:15:34Z,5020000,,,0,,SUB in: J. Scrubb,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M07.00S,2021-11-14T05:15:29.7Z,4,REGULAR,freethrow,2 of 2,[],1627736,,,1610612750,106,78,2021-11-14T05:15:50Z,5030000,,,0,,MISS M. Beasley Free Throw 2 of 2,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,Missed,,,,,,,,,,,,,,,
510,PT09M03.00S,2021-11-14T05:15:33.7Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,106,78,2021-11-14T05:15:50Z,5040000,,,0,,I. Hartenstein REBOUND (Off:3 Def:6),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,509.0,9.0,6.0,3.0,,,,,,,,,,
511,PT08M53.00S,2021-11-14T05:16:00.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,7.145203679369246,45.833333333333336,1610612746,106,78,2021-11-14T05:16:05Z,5050000,21.0,15.0,1,left,MISS I. Hartenstein driving DUNK,[1628392],1610612746.0,LAC,driving,,,Hartenstein,I. Hartenstein,,,,,,,,2.55,Missed,,,,,,,,,,,,,,,
512,PT08M53.00S,2021-11-14T05:16:00.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,106,78,2021-11-14T05:16:05Z,5060000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,511.0,,,,,,,,,,,,,
513,PT08M53.00S,2021-11-14T05:16:06.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,106,78,2021-11-14T05:16:06Z,5070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M45.00S,2021-11-14T05:16:13.7Z,4,REGULAR,3pt,Jump Shot,[],1629006,85.72601839684626,2.941176470588232,1610612750,106,78,2021-11-14T05:16:19Z,5080000,-235.0,82.0,1,right,MISS J. Okogie 24' 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,24.91,Missed,,,,,,,,,,,,,,,
515,PT08M41.00S,2021-11-14T05:16:17.7Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612746,106,78,2021-11-14T05:16:19Z,5090000,,,0,,J. Winslow REBOUND (Off:0 Def:4),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,514.0,4.0,4.0,0.0,,,,,,,,,,
516,PT08M33.00S,2021-11-14T05:16:24.2Z,4,REGULAR,turnover,bad pass,[],1628392,,,1610612746,106,78,2021-11-14T05:16:31Z,5100000,,,0,,I. Hartenstein bad pass TURNOVER (2 TO),"[1628392, 1630183]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,2.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,,
517,PT08M33.00S,2021-11-14T05:16:24.2Z,4,REGULAR,steal,,[],1630183,,,1610612750,106,78,2021-11-14T05:17:57Z,5110000,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M28.00S,2021-11-14T05:16:29.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,72.05978975032852,87.00980392156862,1610612750,106,78,2021-11-14T05:16:35Z,5120000,185.0,210.0,1,right,MISS D. Russell 27' running 3PT,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,,,,27.99,Missed,,,,,,,,,,,,,,,
519,PT08M24.00S,2021-11-14T05:16:34.0Z,4,REGULAR,rebound,offensive,[],1629006,,,1610612750,106,78,2021-11-14T05:16:34Z,5130000,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,518.0,1.0,0.0,1.0,,,,,,,,,,
520,PT08M23.00S,2021-11-14T05:16:35.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629006,91.11366622864652,46.568627450980394,1610612750,106,78,2021-11-14T05:16:39Z,5140000,-17.0,31.0,1,right,MISS J. Okogie putback Layup - blocked,"[1629006, 1630206]",1610612750.0,MIN,putback,,,Okogie,J. Okogie,,,,,,,,3.55,Missed,,,,,,Scrubb,1630206.0,,,,,,,,
521,PT08M23.00S,2021-11-14T05:16:35.1Z,4,REGULAR,block,,[],1630206,,,1610612750,106,78,2021-11-14T05:16:37Z,5150000,,,0,,J. Scrubb BLOCK (1 BLK),[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M22.00S,2021-11-14T05:16:36.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,106,78,2021-11-14T05:16:39Z,5160000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,
523,PT08M22.00S,2021-11-14T05:16:39.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,106,78,2021-11-14T05:16:39Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M07.00S,2021-11-14T05:17:02.6Z,4,REGULAR,3pt,Jump Shot,[],1626159,12.532851511169525,96.07843137254902,1610612746,109,78,2021-11-14T05:17:07Z,5180000,-230.0,65.0,1,left,J. Winslow 3PT  (5 PTS) (L. Kennard 3 AST),"[1626159, 1628379]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,23.95,Made,5.0,,,,,,,,,,,,L. Kennard,1628379.0,3.0
526,PT07M41.00S,2021-11-14T05:17:27.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,91.24507227332458,56.127450980392155,1610612750,109,78,2021-11-14T05:17:30Z,5200000,31.0,30.0,1,right,MISS M. Beasley cutting Layup,[1627736],1610612750.0,MIN,cutting,,,Beasley,M. Beasley,,,,,,,,4.27,Missed,,,,,,,,,,,,,,,
527,PT07M39.00S,2021-11-14T05:17:29.2Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,109,78,2021-11-14T05:17:30Z,5210000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,526.0,3.0,3.0,0.0,,,,,,,,,,
528,PT07M38.00S,2021-11-14T05:17:32.9Z,4,REGULAR,foul,offensive,[],1626159,,,1610612746,109,78,2021-11-14T05:17:41Z,5220000,,,0,,J. Winslow charge offensive FOUL (1 PF),"[1626159, 1626156]",1610612746.0,LAC,charge,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Russell,1626156.0,,,
530,PT07M38.00S,2021-11-14T05:17:32.9Z,4,REGULAR,turnover,offensive foul,[],1626159,,,1610612746,109,78,2021-11-14T05:17:32Z,5240000,,,0,,J. Winslow offensive foul TURNOVER (1 TO),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,1.0,,,,,,,,,,,,2530.0,,,,,,,
531,PT07M38.00S,2021-11-14T05:17:46.0Z,4,REGULAR,substitution,out,[],1628379,,,1610612750,109,78,2021-11-14T05:17:48Z,5250000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M38.00S,2021-11-14T05:17:46.0Z,4,REGULAR,substitution,in,[],1629599,,,1610612750,109,78,2021-11-14T05:17:48Z,5260000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M38.00S,2021-11-14T05:17:49.7Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,109,78,2021-11-14T05:17:55Z,5270000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M38.00S,2021-11-14T05:17:49.7Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,109,78,2021-11-14T05:17:55Z,5280000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M38.00S,2021-11-14T05:17:49.7Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,109,78,2021-11-14T05:17:55Z,5290000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M38.00S,2021-11-14T05:17:49.7Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,109,78,2021-11-14T05:17:55Z,5300000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M30.00S,2021-11-14T05:18:05.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,85.20039421813404,4.166666666666657,1610612750,109,81,2021-11-14T05:18:11Z,5310000,-229.0,87.0,1,right,J. Okogie 24' 3PT  (5 PTS) (J. McDaniels 2 AST),"[1629006, 1630183]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,24.5,Made,5.0,,,,,,,,,,,,J. McDaniels,1630183.0,2.0
539,PT07M09.00S,2021-11-14T05:18:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,9.116294349540084,45.34313725490197,1610612746,109,81,2021-11-14T05:18:31Z,5330000,23.0,33.0,1,left,MISS J. Winslow driving Layup - blocked,"[1626159, 1629006]",1610612746.0,LAC,driving,,,Winslow,J. Winslow,,,,,,,,4.06,Missed,,,,,,Okogie,1629006.0,,,,,,,,
540,PT07M09.00S,2021-11-14T05:18:26.7Z,4,REGULAR,block,,[],1629006,,,1610612746,109,81,2021-11-14T05:18:28Z,5340000,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M09.00S,2021-11-14T05:18:26.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,109,81,2021-11-14T05:18:31Z,5350000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,539.0,,,,,,,,,,,,,
542,PT07M09.00S,2021-11-14T05:18:31.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,109,81,2021-11-14T05:18:31Z,5360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
