actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
354,PT05M18.00S,2022-01-09T21:58:10.2Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,72,67,2022-01-09T21:58:16Z,3530000,,,0,,O. Okongwu REBOUND (Off:1 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,353.0,7.0,6.0,1.0,,,,,,,,,,,,,
355,PT04M59.00S,2022-01-09T21:58:29.2Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,72,67,2022-01-09T21:58:36Z,3540000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 202704]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,2.0,Jackson,202704.0,
356,PT04M59.00S,2022-01-09T21:58:29.2Z,3,REGULAR,steal,,[],202704,,,1610612746,72,67,2022-01-09T21:58:31Z,3550000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT04M54.00S,2022-01-09T21:58:33.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201587,28.170170827858072,17.40196078431373,1610612746,75,67,2022-01-09T21:58:41Z,3560000,163.0,212.0,1,left,N. Batum 26' 3PT running (10 PTS) (A. Coffey 3 AST),"[201587, 1629599]",1610612746.0,LAC,running,,,Batum,N. Batum,,,,,,26.77,Made,10.0,,,,,,,,,,,A. Coffey,1629599.0,3.0,,,,
359,PT04M31.00S,2022-01-09T21:58:57.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,95.84428383705651,63.970588235294116,1610612737,75,67,2022-01-09T21:59:02Z,3580000,70.0,-13.0,1,right,MISS J. Collins 7' Hook,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,7.12,Missed,,,,,,,,,,,,,,,,,,
360,PT04M28.00S,2022-01-09T21:59:00.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,75,67,2022-01-09T21:59:00Z,3590000,,,0,,I. Zubac REBOUND (Off:5 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,359.0,13.0,8.0,5.0,,,,,,,,,,,,,
361,PT04M18.00S,2022-01-09T21:59:10.5Z,3,REGULAR,3pt,Jump Shot,[],202704,30.091984231274637,26.447610294117652,1610612746,78,67,2022-01-09T21:59:18Z,3600000,118.0,230.0,1,left,R. Jackson 25' 3PT pullup (12 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,25.88,Made,12.0,,,,,,,,,,,,,,,,,
362,PT03M50.00S,2022-01-09T21:59:38.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,83.09789750328515,45.09803921568627,1610612737,78,67,2022-01-09T21:59:43Z,3610000,-25.0,106.0,1,right,MISS B. Bogdanovic 10' floating Shot,[203992],1610612737.0,ATL,floating,,,Bogdanovic,B. Bogdanovic,,,,,,10.92,Missed,,,,,,,,,,,,,,,,,,
363,PT03M49.00S,2022-01-09T21:59:39.0Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,78,67,2022-01-09T22:13:07Z,3620000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,362.0,3.0,3.0,0.0,,,,,,,,,,,,,
364,PT03M40.00S,2022-01-09T21:59:49.1Z,3,REGULAR,3pt,Jump Shot,[],1629611,9.904730617608408,5.14705882352942,1610612746,78,67,2022-01-09T21:59:55Z,3630000,224.0,41.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
365,PT03M40.00S,2022-01-09T21:59:49.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,78,67,2022-01-09T21:59:55Z,3640000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,
366,PT03M40.00S,2022-01-09T21:59:52.9Z,3,REGULAR,foul,personal,[],1630168,,,1610612746,78,67,2022-01-09T22:00:17Z,3650000,,,0,,O. Okongwu loose ball personal FOUL (3 PF),"[1630168, 1627826]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,203593.0,,,,,,,,3.0,0.0,Zubac,1627826.0,,,,,,,,,
368,PT03M40.00S,2022-01-09T22:00:05.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,78,67,2022-01-09T22:00:05Z,3670000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT03M40.00S,2022-01-09T22:02:34.9Z,3,REGULAR,substitution,out,[],201587,,,1610612746,78,67,2022-01-09T22:02:51Z,3680000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT03M40.00S,2022-01-09T22:02:34.9Z,3,REGULAR,substitution,out,[],1628989,,,1610612746,78,67,2022-01-09T22:02:51Z,3690000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT03M40.00S,2022-01-09T22:02:34.9Z,3,REGULAR,substitution,out,[],1630168,,,1610612746,78,67,2022-01-09T22:02:51Z,3700000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT03M40.00S,2022-01-09T22:02:34.9Z,3,REGULAR,substitution,in,[],202339,,,1610612746,78,67,2022-01-09T22:02:51Z,3710000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT03M40.00S,2022-01-09T22:02:34.9Z,3,REGULAR,substitution,in,[],201568,,,1610612746,78,67,2022-01-09T22:02:51Z,3720000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT03M40.00S,2022-01-09T22:02:34.9Z,3,REGULAR,substitution,in,[],1627789,,,1610612746,78,67,2022-01-09T22:02:51Z,3730000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT03M30.00S,2022-01-09T22:03:20.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202704,7.670827858081481,87.99019607843137,1610612746,78,67,2022-01-09T22:05:07Z,3740000,-190.0,20.0,1,left,MISS R. Jackson 19' step back Shot,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,19.1,Missed,,,,,,,,,,,,,,,,,,
376,PT03M27.00S,2022-01-09T22:03:23.4Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,78,67,2022-01-09T22:04:11Z,3750000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,375.0,4.0,4.0,0.0,,,,,,,,,,,,,
377,PT03M22.00S,2022-01-09T22:03:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.16491458607096,52.450980392156865,1610612737,78,69,2022-01-09T22:03:36Z,3760000,12.0,21.0,1,right,J. Collins alley-oop Layup (9 PTS) (T. Young 7 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,,2.44,Made,9.0,,,,,,,,,,,T. Young,1629027.0,7.0,,,,
380,PT03M22.00S,2022-01-09T22:03:48.2Z,3,REGULAR,foul,personal,['1freethrow'],202704,,,1610612737,78,69,2022-01-09T22:04:05Z,3790000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Collins 1 FT),"[202704, 1628381]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,203593.0,,,,,,,,2.0,0.0,Collins,1628381.0,,,,,,,,,
382,PT03M22.00S,2022-01-09T22:04:01.2Z,3,REGULAR,substitution,out,[],1627826,,,1610612737,78,69,2022-01-09T22:04:04Z,3810000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT03M22.00S,2022-01-09T22:04:01.2Z,3,REGULAR,substitution,in,[],201586,,,1610612737,78,69,2022-01-09T22:04:04Z,3820000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT03M22.00S,2022-01-09T22:04:06.4Z,3,REGULAR,freethrow,1 of 1,[],1628381,,,1610612737,78,69,2022-01-09T22:04:06Z,3830000,,,0,,MISS J. Collins Free Throw 1 of 1,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,Missed,,,,,,,,,,,,,,,,,,
385,PT03M16.00S,2022-01-09T22:04:07.6Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,78,69,2022-01-09T22:04:07Z,3840000,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,384.0,4.0,4.0,0.0,,,,,,,,,,,,,
386,PT03M09.00S,2022-01-09T22:04:22.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,78,69,2022-01-09T22:04:22Z,3850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT03M02.00S,2022-01-09T22:04:36.6Z,3,REGULAR,3pt,Jump Shot,[],202704,30.009855453350852,24.75490196078431,1610612746,78,69,2022-01-09T22:04:41Z,3860000,126.0,230.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
388,PT02M59.00S,2022-01-09T22:04:39.6Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,78,69,2022-01-09T22:04:41Z,3870000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:5),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,387.0,5.0,5.0,0.0,,,,,,,,,,,,,
389,PT02M48.00S,2022-01-09T22:04:51.6Z,3,REGULAR,foul,personal,[],201586,,,1610612737,78,69,2022-01-09T22:04:56Z,3880000,,,0,,S. Ibaka personal FOUL (3 PF),"[201586, 1629027]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,203593.0,,,,,,,,3.0,0.0,Young,1629027.0,,,,,,,,,
391,PT02M48.00S,2022-01-09T22:04:56.9Z,3,REGULAR,substitution,out,[],202704,,,1610612737,78,69,2022-01-09T22:05:05Z,3900000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT02M48.00S,2022-01-09T22:04:56.9Z,3,REGULAR,substitution,in,[],1630527,,,1610612737,78,69,2022-01-09T22:05:05Z,3910000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT02M43.00S,2022-01-09T22:05:17.7Z,3,REGULAR,2pt,Jump Shot,[],201568,74.68791064388962,35.049019607843135,1610612737,78,69,2022-01-09T22:05:21Z,3920000,-75.0,185.0,1,right,MISS D. Gallinari 19' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,19.99,Missed,,,,,,,,,,,,,,,,,,
394,PT02M41.00S,2022-01-09T22:05:19.7Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,78,69,2022-01-09T22:05:21Z,3930000,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,393.0,4.0,4.0,0.0,,,,,,,,,,,,,
395,PT02M28.00S,2022-01-09T22:05:32.0Z,3,REGULAR,turnover,lost ball,[],201586,,,1610612746,78,69,2022-01-09T22:05:38Z,3940000,,,0,,S. Ibaka lost ball TURNOVER (2 TO),"[201586, 203992]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,2.0,Bogdanovic,203992.0,
396,PT02M28.00S,2022-01-09T22:05:32.0Z,3,REGULAR,steal,,[],203992,,,1610612737,78,69,2022-01-09T22:05:34Z,3950000,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT02M25.00S,2022-01-09T22:05:36.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,92.0335085413929,48.28431372549019,1610612737,78,71,2022-01-09T22:06:01Z,3960000,-9.0,22.0,1,right,B. Bogdanovic running Layup (19 PTS),[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,,2.4,Made,19.0,,,,,,,,,,,,,,,,,
398,PT02M04.00S,2022-01-09T22:05:57.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,9.773324572930349,57.35294117647059,1610612746,80,71,2022-01-09T22:06:23Z,3970000,-37.0,39.0,1,left,E. Bledsoe driving floating bank Jump Shot (6 PTS),[202339],1610612746.0,LAC,driving floating bank,,,Bledsoe,E. Bledsoe,,,,,,5.39,Made,6.0,,,,,,,,,,,,,,,,,
399,PT02M04.00S,2022-01-09T22:06:02.1Z,3,REGULAR,foul,personal,['1freethrow'],203992,,,1610612746,80,71,2022-01-09T22:06:07Z,3980000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Bledsoe 1 FT),"[203992, 202339]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,203593.0,,,,,,,,1.0,0.0,Bledsoe,202339.0,,,,,,,,,
401,PT02M04.00S,2022-01-09T22:06:38.6Z,3,REGULAR,freethrow,1 of 1,[],202339,,,1610612746,80,71,2022-01-09T22:06:42Z,4000000,,,0,,MISS E. Bledsoe Free Throw 1 of 1,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,Missed,,,,,,,,,,,,,,,,,,
402,PT02M01.00S,2022-01-09T22:06:41.6Z,3,REGULAR,rebound,offensive,[],1629599,,,1610612746,80,71,2022-01-09T22:20:14Z,4010000,,,0,,A. Coffey REBOUND (Off:1 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,401.0,5.0,4.0,1.0,,,,,,,,,,,,,
403,PT01M58.00S,2022-01-09T22:06:42.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201586,35.79172141918528,57.84313725490196,1610612746,80,71,2022-01-09T22:06:53Z,4020000,-39.0,284.0,1,left,MISS S. Ibaka 28' 3PT,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,28.66,Missed,,,,,,,,,,,,,,,,,,
404,PT01M51.00S,2022-01-09T22:06:49.8Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,80,71,2022-01-09T22:10:43Z,4030000,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,403.0,6.0,5.0,1.0,,,,,,,,,,,,,
408,PT01M51.00S,2022-01-09T22:07:01.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202339,,,1610612737,80,71,2022-01-09T22:07:15Z,4060000,,,0,,E. Bledsoe personal FOUL (1 PF) (Young 2 FT),"[202339, 1629027]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,1627541.0,,,,,,,,1.0,0.0,Young,1629027.0,,,,,,,,,
410,PT01M51.00S,2022-01-09T22:07:19.7Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,80,72,2022-01-09T22:07:19Z,4080000,,,0,,T. Young Free Throw 1 of 2 (16 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
411,PT01M51.00S,2022-01-09T22:07:21.7Z,3,REGULAR,substitution,out,[],203992,,,1610612737,80,72,2022-01-09T22:07:27Z,4090000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT01M51.00S,2022-01-09T22:07:21.7Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,80,72,2022-01-09T22:07:27Z,4100000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT01M51.00S,2022-01-09T22:07:34.4Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,80,73,2022-01-09T22:07:34Z,4110000,,,0,,T. Young Free Throw 2 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
414,PT01M31.00S,2022-01-09T22:07:59.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,80,73,2022-01-09T22:07:59Z,4120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT01M29.00S,2022-01-09T22:08:17.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201586,7.539421813403408,50.98039215686275,1610612746,82,73,2022-01-09T22:08:23Z,4130000,-5.0,18.0,1,left,S. Ibaka cutting DUNK (8 PTS) (E. Bledsoe 3 AST),"[201586, 202339]",1610612746.0,LAC,cutting,,,Ibaka,S. Ibaka,,,,,,1.9,Made,8.0,,,,,,,,,,,E. Bledsoe,202339.0,3.0,,,,
417,PT01M11.00S,2022-01-09T22:08:35.4Z,3,REGULAR,3pt,Jump Shot,[],1629027,62.86136662286465,65.44117647058823,1610612737,82,73,2022-01-09T22:08:46Z,4150000,77.0,297.0,1,right,MISS T. Young 30' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,30.65,Missed,,,,,,,,,,,,,,,,,,
418,PT01M11.00S,2022-01-09T22:08:35.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,82,73,2022-01-09T22:08:46Z,4160000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,417.0,,,,,,,,,,,,,,,,
419,PT01M11.00S,2022-01-09T22:08:40.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,82,73,2022-01-09T22:08:40Z,4170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT00M57.10S,2022-01-09T22:08:58.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,8.196452036793687,48.0392156862745,1610612746,84,73,2022-01-09T22:09:06Z,4180000,10.0,25.0,1,left,E. Bledsoe bank Jump Shot (8 PTS),[202339],1610612746.0,LAC,bank,,,Bledsoe,E. Bledsoe,,,,,,2.64,Made,8.0,,,,,,,,,,,,,,,,,
421,PT00M41.40S,2022-01-09T22:09:17.2Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,84,73,2022-01-09T22:09:27Z,4190000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 202339]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,3.0,Bledsoe,202339.0,
422,PT00M41.40S,2022-01-09T22:09:17.2Z,3,REGULAR,steal,,[],202339,,,1610612746,84,73,2022-01-09T22:09:19Z,4200000,,,0,,E. Bledsoe STEAL (2 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT00M38.80S,2022-01-09T22:09:20.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,8.722076215505908,49.01960784313726,1610612746,86,73,2022-01-09T22:09:33Z,4210000,5.0,29.0,1,left,T. Mann running DUNK (6 PTS) (S. Ibaka 2 AST),"[1629611, 201586]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,,2.99,Made,6.0,,,,,,,,,,,S. Ibaka,201586.0,2.0,,,,
425,PT00M25.70S,2022-01-09T22:09:39.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,89.27398160315374,50.98039215686275,1610612737,86,73,2022-01-09T22:09:48Z,4230000,5.0,48.0,1,right,MISS J. Collins Hook,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,
426,PT00M22.20S,2022-01-09T22:09:42.5Z,3,REGULAR,rebound,defensive,[],1630527,,,1610612746,86,73,2022-01-09T22:09:48Z,4240000,,,0,,B. Boston Jr. REBOUND (Off:1 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,425.0,4.0,3.0,1.0,,,,,,,,,,,,,
427,PT00M01.00S,2022-01-09T22:10:03.6Z,3,REGULAR,turnover,bad pass,[],1630527,,,1610612746,86,73,2022-01-09T22:12:19Z,4250000,,,0,,B. Boston Jr. bad pass TURNOVER (1 TO),"[1630527, 1629027]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Young,1629027.0,
428,PT00M01.00S,2022-01-09T22:10:03.6Z,3,REGULAR,steal,,[],1629027,,,1610612737,86,73,2022-01-09T22:10:06Z,4260000,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT00M00.10S,2022-01-09T22:10:05.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,37.5,82.84313725490196,1610612737,86,73,2022-01-09T22:12:11Z,4265000,164.0,535.0,1,right,MISS T. Young 55' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,55.96,Missed,,,,,,,,,,,,,,,,,,
431,PT00M00.10S,2022-01-09T22:10:05.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,86,73,2022-01-09T22:12:11Z,4267500,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,
429,PT00M00.00S,2022-01-09T22:10:08.3Z,3,REGULAR,period,end,[],0,,,1610612737,86,73,2022-01-09T22:10:08Z,4270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2022-01-09T22:12:17.3Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,86,73,2022-01-09T22:12:48Z,4280000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2022-01-09T22:12:17.3Z,4,REGULAR,substitution,out,['startperiod'],1628381,,,1610612737,86,73,2022-01-09T22:12:48Z,4290000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2022-01-09T22:12:17.3Z,4,REGULAR,substitution,in,['startperiod'],1628989,,,1610612737,86,73,2022-01-09T22:12:48Z,4300000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2022-01-09T22:12:17.3Z,4,REGULAR,substitution,in,['startperiod'],1630168,,,1610612737,86,73,2022-01-09T22:12:48Z,4310000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2022-01-09T22:12:51.2Z,4,REGULAR,period,start,[],0,,,1610612737,86,73,2022-01-09T22:12:51Z,4320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT11M46.00S,2022-01-09T22:13:03.8Z,4,REGULAR,2pt,Jump Shot,[],201568,91.50788436268068,75.24509803921569,1610612737,86,75,2022-01-09T22:13:09Z,4330000,126.0,27.0,1,right,D. Gallinari 12' pullup Jump Shot (8 PTS) (D. Wright 3 AST),"[201568, 1626153]",1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,,12.91,Made,8.0,,,,,,,,,,,D. Wright,1626153.0,3.0,,,,
438,PT11M32.00S,2022-01-09T22:13:27.8Z,4,REGULAR,foul,personal,[],1627789,,,1610612746,86,75,2022-01-09T22:13:36Z,4340000,,,0,,T. Luwawu-Cabarrot personal FOUL (2 PF),"[1627789, 1629611]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,203593.0,,,,,,,,2.0,0.0,Mann,1629611.0,,,,,,,,,
441,PT11M26.00S,2022-01-09T22:13:46.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,19.49737187910644,60.53921568627451,1610612746,88,75,2022-01-09T22:14:03Z,4360000,-53.0,131.0,1,left,E. Bledsoe 14' pullup Jump Shot (10 PTS),[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,,14.1,Made,10.0,,,,,,,,,,,,,,,,,
442,PT11M09.00S,2022-01-09T22:14:02.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.08475689881735,52.69607843137255,1610612737,88,77,2022-01-09T22:14:07Z,4370000,13.0,13.0,1,right,O. Okongwu Layup (6 PTS) (D. Gallinari 1 AST),"[1630168, 201568]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,1.84,Made,6.0,,,,,,,,,,,D. Gallinari,201568.0,1.0,,,,
444,PT10M48.00S,2022-01-09T22:14:24.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,9.773324572930349,39.4607843137255,1610612746,90,77,2022-01-09T22:19:51Z,4390000,53.0,39.0,1,left,T. Mann 6' pullup Jump Shot (8 PTS),[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,,6.58,Made,8.0,,,,,,,,,,,,,,,,,
445,PT10M27.00S,2022-01-09T22:14:44.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,82.83508541392904,59.068627450980394,1610612737,90,79,2022-01-09T22:14:54Z,4400000,45.0,109.0,1,right,O. Okongwu 11' Hook (8 PTS) (K. Huerter 2 AST),"[1630168, 1628989]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,11.79,Made,8.0,,,,,,,,,,,K. Huerter,1628989.0,2.0,,,,
