actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,value
622,PT02M36.00S,2021-11-24T05:52:38.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629611,7.933639947437584,44.607843137254896,1610612746,92,102,2021-11-24T05:52:47Z,6170000,27.0,22.0,1,left,MISS T. Mann running Layup - blocked,"[1629611, 1628467]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,3.49,Missed,,,,,,,,,,,,Kleber,1628467.0,,,,,,
623,PT02M36.00S,2021-11-24T05:52:38.3Z,4,REGULAR,block,,[],1628467,,,1610612746,92,102,2021-11-24T05:52:40Z,6180000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M34.00S,2021-11-24T05:52:40.3Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,92,102,2021-11-24T05:52:47Z,6190000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:5),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,622.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
625,PT02M11.00S,2021-11-24T05:53:04.4Z,4,REGULAR,2pt,Jump Shot,[],203501,88.09132720105124,21.568627450980387,1610612742,92,102,2021-11-24T05:53:09Z,6200000,-142.0,59.0,1,right,MISS T. Hardaway Jr. 15' turnaround fadeaway Shot,[203501],1610612742.0,DAL,turnaround fadeaway,,,Hardaway Jr.,T. Hardaway Jr.,,,,,15.41,Missed,,,,,,,,,,,,,,,,,,,
626,PT02M07.00S,2021-11-24T05:53:06.8Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,92,102,2021-11-24T05:53:06Z,6210000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,625.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
627,PT01M59.00S,2021-11-24T05:53:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,7.013797634691201,46.32352941176471,1610612746,92,102,2021-11-24T05:53:25Z,6220000,18.0,13.0,1,left,MISS T. Mann cutting Layup - blocked,"[1629611, 1629029]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,2.28,Missed,,,,,,,,,,,,Doncic,1629029.0,,,,,,
629,PT01M59.00S,2021-11-24T05:53:16.1Z,4,REGULAR,block,,[],1629029,,,1610612746,92,102,2021-11-24T05:53:25Z,6225000,,,0,,L. Doncic BLOCK (2 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M57.00S,2021-11-24T05:53:18.1Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,92,102,2021-11-24T05:53:25Z,6230000,,,0,,M. Kleber REBOUND (Off:1 Def:6),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,627.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
630,PT01M38.00S,2021-11-24T05:53:36.8Z,4,REGULAR,3pt,Jump Shot,[],1629029,99.34296977660972,96.05545343137256,1610612742,92,102,2021-11-24T05:55:49Z,6240000,230.0,-46.0,1,right,MISS L. Doncic step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
631,PT01M35.00S,2021-11-24T05:53:39.8Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,92,102,2021-11-24T05:53:44Z,6250000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,630.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
632,PT01M29.00S,2021-11-24T05:53:46.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,5.831143232588701,37.5,1610612746,94,102,2021-11-24T05:53:56Z,6260000,62.0,2.0,1,left,R. Jackson 6' driving floating Jump Shot (28 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,6.25,Made,,,,,,,,,,28.0,,,,,,,,,
633,PT01M07.00S,2021-11-24T05:54:09.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,84.67477003942182,61.27450980392157,1610612742,94,102,2021-11-24T05:55:22Z,6270000,56.0,92.0,1,right,MISS K. Porzingis 10' turnaround fadeaway Shot,[204001],1610612742.0,DAL,turnaround fadeaway,,,Porzingis,K. Porzingis,,,,,10.76,Missed,,,,,,,,,,,,,,,,,,,
634,PT01M06.00S,2021-11-24T05:54:10.6Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,94,102,2021-11-24T05:54:14Z,6280000,,,0,,P. George REBOUND (Off:0 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,633.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
635,PT00M59.30S,2021-11-24T05:54:18.4Z,4,REGULAR,3pt,Jump Shot,[],1628379,29.09001314060447,78.18627450980392,1610612746,97,102,2021-11-24T05:54:22Z,6290000,-141.0,221.0,1,left,L. Kennard 26' 3PT  (6 PTS) (T. Mann 1 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.2,Made,,,,,,,,,,6.0,,,,T. Mann,1629611.0,1.0,,,
637,PT00M59.10S,2021-11-24T05:54:27.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,97,102,2021-11-24T05:54:27Z,6310000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M42.70S,2021-11-24T05:56:17.6Z,4,REGULAR,foul,personal,[],202331,,,1610612742,97,102,2021-11-24T05:56:23Z,6330000,,,0,,P. George personal FOUL (3 PF),"[202331, 203501]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,1627541.0,3.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,
641,PT00M32.80S,2021-11-24T05:56:44.0Z,4,REGULAR,3pt,Jump Shot,[],1629029,60.364651773981606,57.84313725490196,1610612742,97,102,2021-11-24T05:57:15Z,6350000,39.0,320.0,1,right,MISS L. Doncic 32' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,32.25,Missed,,,,,,,,,,,,,,,,,,,
642,PT00M29.50S,2021-11-24T05:56:47.3Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,97,102,2021-11-24T05:56:50Z,6360000,,,0,,R. Jackson REBOUND (Off:1 Def:6),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,641.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
643,PT00M23.40S,2021-11-24T05:56:53.4Z,4,REGULAR,turnover,bad pass,[],202704,,,1610612746,97,102,2021-11-24T05:56:56Z,6370000,,,0,,R. Jackson bad pass TURNOVER (4 TO),"[202704, 1628467]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,4.0,,,,,,Kleber,1628467.0,
644,PT00M23.40S,2021-11-24T05:56:53.4Z,4,REGULAR,steal,,[],1628467,,,1610612742,97,102,2021-11-24T05:56:55Z,6380000,,,0,,M. Kleber STEAL (2 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M19.90S,2021-11-24T05:57:00.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,97,102,2021-11-24T05:57:00Z,6390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M19.90S,2021-11-24T05:57:25.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,97,102,2021-11-24T05:57:25Z,6400000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M14.40S,2021-11-24T06:00:18.4Z,4,REGULAR,jumpball,recovered,[],202331,,,1610612742,97,102,2021-11-24T06:00:18Z,6410000,,,0,,Jump Ball T. Mann vs. K. Porzingis: Tip to P. George,"[202331, 1629611, 204001]",1610612746.0,LAC,heldball,P. George,202331.0,George,P. George,Mann,1629611.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,
650,PT00M14.40S,2021-11-24T06:00:18.4Z,4,REGULAR,turnover,lost ball,[],204001,,,1610612742,97,102,2021-11-24T06:00:18Z,6440000,,,0,,K. Porzingis lost ball TURNOVER (5 TO),"[204001, 1629611]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,5.0,,,,,,Mann,1629611.0,
651,PT00M14.40S,2021-11-24T06:00:18.4Z,4,REGULAR,steal,,[],1629611,,,1610612746,97,102,2021-11-24T06:00:18Z,6450000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M10.10S,2021-11-24T06:00:28.2Z,4,REGULAR,foul,personal,[],203501,,,1610612746,97,102,2021-11-24T06:00:57Z,6460000,,,0,,T. Hardaway Jr. take personal FOUL (5 PF),"[203501, 202331]",1610612742.0,DAL,take,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,1627541.0,5.0,0.0,George,202331.0,,,,,,,,,,
654,PT00M10.10S,2021-11-24T06:00:43.3Z,4,REGULAR,substitution,out,[],204001,,,1610612746,97,102,2021-11-24T06:00:51Z,6480000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M10.10S,2021-11-24T06:00:43.3Z,4,REGULAR,substitution,in,[],1628425,,,1610612746,97,102,2021-11-24T06:00:51Z,6490000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M10.10S,2021-11-24T06:00:54.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,97,102,2021-11-24T06:00:54Z,6500000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M05.40S,2021-11-24T06:02:27.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202331,26.12927069645204,16.643688725490193,1610612746,97,102,2021-11-24T06:03:07Z,6510000,167.0,193.0,1,left,MISS P. George 25' turnaround fadeaway 3PT,[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
658,PT00M04.20S,2021-11-24T06:02:28.5Z,4,REGULAR,rebound,offensive,[],202704,,,1610612746,97,102,2021-11-24T06:02:36Z,6520000,,,0,,R. Jackson REBOUND (Off:2 Def:6),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,657.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
659,PT00M04.20S,2021-11-24T06:02:31.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202704,33.42641261498029,49.754901960784316,1610612746,100,102,2021-11-24T06:03:33Z,6530000,1.0,262.0,1,left,R. Jackson 26' 3PT step back (31 PTS),[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,26.17,Made,,,,,,,,,,31.0,,,,,,,,,
660,PT00M01.90S,2021-11-24T06:02:44.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612742,100,102,2021-11-24T06:02:50Z,6540000,,,0,,P. George take personal FOUL (4 PF) (Kleber 2 FT),"[202331, 1628467]",1610612746.0,LAC,take,,,George,P. George,,,,,,,,,,,201640.0,4.0,0.0,Kleber,1628467.0,,,,,,,,,,
662,PT00M01.90S,2021-11-24T06:03:16.3Z,4,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,100,103,2021-11-24T06:03:16Z,6560000,,,0,,M. Kleber Free Throw 1 of 2 (5 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
663,PT00M01.90S,2021-11-24T06:03:24.0Z,4,REGULAR,substitution,out,[],1628379,,,1610612742,100,103,2021-11-24T06:03:30Z,6570000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M01.90S,2021-11-24T06:03:24.0Z,4,REGULAR,substitution,out,[],1629611,,,1610612742,100,103,2021-11-24T06:03:30Z,6580000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M01.90S,2021-11-24T06:03:24.0Z,4,REGULAR,substitution,in,[],1627826,,,1610612742,100,103,2021-11-24T06:03:30Z,6590000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M01.90S,2021-11-24T06:03:24.0Z,4,REGULAR,substitution,in,[],1628392,,,1610612742,100,103,2021-11-24T06:03:30Z,6600000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M01.90S,2021-11-24T06:03:16.3Z,4,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,100,103,2021-11-24T06:03:50Z,6610000,,,0,,MISS M. Kleber Free Throw 2 of 2,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Missed,,,,,,,,,,,,,,,,,,,
668,PT00M01.10S,2021-11-24T06:03:17.1Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,100,103,2021-11-24T06:03:50Z,6620000,,,0,,P. George REBOUND (Off:0 Def:8),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,667.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
669,PT00M01.10S,2021-11-24T06:03:47.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,100,103,2021-11-24T06:03:47Z,6630000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M01.10S,2021-11-24T06:04:48.9Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,100,103,2021-11-24T06:05:08Z,6640000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M01.10S,2021-11-24T06:04:48.9Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,100,103,2021-11-24T06:05:08Z,6650000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M01.10S,2021-11-24T06:04:48.9Z,4,REGULAR,substitution,out,[],1628425,,,1610612746,100,103,2021-11-24T06:05:08Z,6660000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M01.10S,2021-11-24T06:04:48.9Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,100,103,2021-11-24T06:05:08Z,6670000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M01.10S,2021-11-24T06:04:48.9Z,4,REGULAR,substitution,in,[],1628379,,,1610612746,100,103,2021-11-24T06:05:08Z,6680000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M01.10S,2021-11-24T06:04:48.9Z,4,REGULAR,substitution,in,[],1626246,,,1610612746,100,103,2021-11-24T06:05:08Z,6690000,,,0,,SUB in: B. Marjanovic,[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2021-11-24T06:05:23.1Z,4,REGULAR,3pt,Jump Shot,[],202331,6.024145860709595,4.143688725490193,1610612746,103,103,2021-11-24T06:07:39Z,6700000,229.0,4.0,1,left,P. George 3PT step back (25 PTS) (T. Mann 2 AST),"[202331, 1629611]",1610612746.0,LAC,step back,,,George,P. George,,,,,22.93,Made,,,,,,,,,,25.0,,,,T. Mann,1629611.0,2.0,,,
678,PT00M00.00S,2021-11-24T06:05:30.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612742,103,103,2021-11-24T06:07:46Z,6720000,,,0,,,[],,,support,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,End Period - Good Basket
679,PT00M00.00S,2021-11-24T06:07:49.2Z,4,REGULAR,period,end,[],0,,,1610612742,103,103,2021-11-24T06:07:49Z,6730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT05M00.00S,2021-11-24T06:08:05.2Z,5,OVERTIME,substitution,out,['startperiod'],1626246,,,1610612742,103,103,2021-11-24T06:09:44Z,6740000,,,0,,SUB out: B. Marjanovic,[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT05M00.00S,2021-11-24T06:08:05.2Z,5,OVERTIME,substitution,in,['startperiod'],204001,,,1610612742,103,103,2021-11-24T06:09:44Z,6750000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT05M00.00S,2021-11-24T06:10:00.2Z,5,OVERTIME,period,start,[],0,,,0,103,103,2021-11-24T06:10:00Z,6760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT04M58.00S,2021-11-24T06:10:11.0Z,5,OVERTIME,jumpball,recovered,[],1629029,,,1610612742,103,103,2021-11-24T06:10:11Z,6780000,,,0,,Jump Ball K. Porzingis vs. M. Morris Sr.: Tip to L. Doncic,"[1629029, 204001, 202694]",1610612742.0,DAL,startperiod,L. Doncic,1629029.0,Doncic,L. Doncic,Porzingis,204001.0,Morris Sr.,202694.0,,,,,,,,,,,,,,,,,,,,,
687,PT04M42.00S,2021-11-24T06:10:27.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629029,91.37647831800263,53.18627450980392,1610612742,103,103,2021-11-24T06:10:31Z,6810000,16.0,29.0,1,right,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,,
688,PT04M38.00S,2021-11-24T06:10:31.0Z,5,OVERTIME,rebound,offensive,[],204001,,,1610612742,103,103,2021-11-24T06:10:31Z,6820000,,,0,,K. Porzingis REBOUND (Off:2 Def:3),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,687.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
689,PT04M32.00S,2021-11-24T06:10:35.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,90.8508541392904,49.50980392156863,1610612742,103,103,2021-11-24T06:10:39Z,6830000,-2.0,34.0,1,right,MISS K. Porzingis cutting Layup,[204001],1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,3.36,Missed,,,,,,,,,,,,,,,,,,,
690,PT04M30.00S,2021-11-24T06:10:37.5Z,5,OVERTIME,rebound,offensive,[],204001,,,1610612742,103,103,2021-11-24T06:10:39Z,6840000,,,0,,K. Porzingis REBOUND (Off:3 Def:3),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,689.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
691,PT04M30.00S,2021-11-24T06:10:38.6Z,5,OVERTIME,2pt,Layup,"['2ndchance', 'pointsinthepaint']",204001,94.40999984741211,50.0,1610612742,103,105,2021-11-24T06:10:41Z,6850000,0.0,0.0,1,right,K. Porzingis tip Layup (26 PTS),[204001],1610612742.0,DAL,tip,,,Porzingis,K. Porzingis,,,,,0.0,Made,,,,,,,,,,26.0,,,,,,,,,
692,PT04M15.00S,2021-11-24T06:10:52.7Z,5,OVERTIME,3pt,Jump Shot,[],202694,6.093955321944804,96.56862745098039,1610612746,103,105,2021-11-24T06:10:57Z,6860000,-233.0,5.0,1,left,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
693,PT04M13.00S,2021-11-24T06:10:54.7Z,5,OVERTIME,rebound,defensive,[],1629029,,,1610612742,103,105,2021-11-24T06:10:57Z,6870000,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,692.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
694,PT03M57.00S,2021-11-24T06:11:11.6Z,5,OVERTIME,3pt,Jump Shot,[],1628467,88.74835742444152,96.56862745098039,1610612742,103,108,2021-11-24T06:11:16Z,6880000,233.0,53.0,1,right,M. Kleber 3PT  (8 PTS) (T. Hardaway Jr. 2 AST),"[1628467, 203501]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.88,Made,,,,,,,,,,8.0,,,,T. Hardaway Jr.,203501.0,2.0,,,
696,PT03M27.00S,2021-11-24T06:11:47.8Z,5,OVERTIME,turnover,out-of-bounds,[],202694,,,1610612746,103,108,2021-11-24T06:15:02Z,6900000,,,0,,M. Morris Sr. bad pass out-of-bounds TURNOVER (4 TO),[202694],1610612746.0,LAC,bad pass,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,202053.0,,,,,,4.0,,,,,,,,
697,PT03M03.00S,2021-11-24T06:12:19.7Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],203501,89.53679369250986,95.34313725490196,1610612742,103,108,2021-11-24T06:12:24Z,6910000,227.0,46.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
698,PT03M00.00S,2021-11-24T06:12:22.7Z,5,OVERTIME,rebound,defensive,[],202704,,,1610612746,103,108,2021-11-24T06:12:24Z,6920000,,,0,,R. Jackson REBOUND (Off:2 Def:7),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,697.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
699,PT02M54.00S,2021-11-24T06:12:30.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],202704,6.356767411300922,43.627450980392155,1610612746,103,108,2021-11-24T06:13:27Z,6930000,32.0,7.0,1,left,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,,
703,PT02M51.00S,2021-11-24T06:12:33.1Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612742,103,108,2021-11-24T06:13:27Z,6940000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,699.0,,,,,,,,,,,,,,,,,,
700,PT02M51.00S,2021-11-24T06:13:25.9Z,5,OVERTIME,jumpball,recovered,[],1628467,,,1610612742,103,108,2021-11-24T06:13:25Z,6950000,,,0,,Jump Ball K. Porzingis vs. P. George: Tip to M. Kleber,"[1628467, 204001, 202331]",1610612742.0,DAL,lodgedball,M. Kleber,1628467.0,Kleber,M. Kleber,Porzingis,204001.0,George,202331.0,,,,,,,,,,,,,,,,,,,,,
704,PT02M41.00S,2021-11-24T06:13:39.6Z,5,OVERTIME,violation,kicked ball,[],1629611,,,1610612742,103,108,2021-11-24T06:13:43Z,6980000,,,0,,T. Mann kicked ball VIOLATION,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
705,PT02M30.00S,2021-11-24T06:14:07.1Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],204001,92.69053876478318,49.754901960784316,1610612742,103,110,2021-11-24T06:14:10Z,6990000,-1.0,16.0,1,right,K. Porzingis driving DUNK (28 PTS) (D. Finney-Smith 1 AST),"[204001, 1627827]",1610612742.0,DAL,driving,,,Porzingis,K. Porzingis,,,,,1.62,Made,,,,,,,,,,28.0,,,,D. Finney-Smith,1627827.0,1.0,,,
707,PT02M28.00S,2021-11-24T06:14:17.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612746,103,110,2021-11-24T06:14:17Z,7010000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT02M28.00S,2021-11-24T06:15:43.5Z,5,OVERTIME,substitution,out,[],1628379,,,1610612746,103,110,2021-11-24T06:16:01Z,7020000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT02M28.00S,2021-11-24T06:15:43.5Z,5,OVERTIME,substitution,in,[],1629599,,,1610612746,103,110,2021-11-24T06:16:01Z,7030000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT02M09.00S,2021-11-24T06:16:11.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],202331,8.984888304862025,53.92156862745098,1610612746,103,110,2021-11-24T06:16:16Z,7040000,-20.0,32.0,1,left,MISS P. George driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,3.75,Missed,,,,,,,,,,,,,,,,,,,
711,PT02M07.00S,2021-11-24T06:16:13.1Z,5,OVERTIME,rebound,defensive,[],1628467,,,1610612742,103,110,2021-11-24T06:16:16Z,7050000,,,0,,M. Kleber REBOUND (Off:1 Def:7),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,710.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
712,PT01M50.00S,2021-11-24T06:16:30.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629029,89.27398160315374,50.0,1610612742,103,110,2021-11-24T06:16:34Z,7060000,0.0,48.0,1,right,MISS L. Doncic driving finger roll Layup,[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,4.83,Missed,,,,,,,,,,,,,,,,,,,
713,PT01M48.00S,2021-11-24T06:16:31.8Z,5,OVERTIME,rebound,defensive,[],202704,,,1610612746,103,110,2021-11-24T06:16:31Z,7070000,,,0,,R. Jackson REBOUND (Off:2 Def:8),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,712.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
