actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
268,PT03M48.00S,2021-10-24T03:27:50.4Z,2,REGULAR,2pt,Jump Shot,[],202331,14.898160315374511,22.549019607843135,1610612746,54,47,2021-10-24T03:28:01Z,2660000,137.0,88.0,1,left,P. George 16' fadeaway Jump Shot (12 PTS),[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,,,,,,Made,12.0,16.28,,,,,,,,,,,,,
269,PT03M30.00S,2021-10-24T03:28:07.4Z,2,REGULAR,3pt,Jump Shot,[],203937,73.11103810775296,80.3921568627451,1610612763,54,47,2021-10-24T03:28:14Z,2670000,152.0,200.0,1,right,MISS K. Anderson 25' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,Missed,,25.14,,,,,,,,,,,,,
270,PT03M25.00S,2021-10-24T03:28:12.4Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,54,47,2021-10-24T03:28:14Z,2680000,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,269.0,2.0,1.0,1.0,,,,,,,,,
271,PT03M25.00S,2021-10-24T03:28:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,54,49,2021-10-24T03:28:13Z,2690000,0.0,0.0,1,right,S. Adams tip Layup (2 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,,,,,,Made,2.0,0.0,,,,,,,,,,,,,
272,PT03M10.00S,2021-10-24T03:28:27.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,5.568331143232584,47.05882352941176,1610612746,56,49,2021-10-24T03:28:32Z,2700000,15.0,0.0,1,left,I. Zubac alley-oop DUNK (4 PTS) (R. Jackson 1 AST),"[1627826, 202704]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,,,,,,Made,4.0,1.47,,,,,R. Jackson,202704.0,1.0,,,,,,
275,PT02M56.00S,2021-10-24T03:28:41.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629630,88.87976346911958,62.5,1610612763,56,51,2021-10-24T03:28:48Z,2730000,62.0,52.0,1,right,J. Morant 8' turnaround Hook (12 PTS) (K. Anderson 1 AST),"[1629630, 203937]",1610612763.0,MEM,turnaround,,,Morant,J. Morant,,,,,,,,,,Made,12.0,8.13,,,,,K. Anderson,203937.0,1.0,,,,,,
277,PT02M34.00S,2021-10-24T03:29:04.0Z,2,REGULAR,3pt,Jump Shot,[],202704,26.72470433639947,89.2156862745098,1610612746,56,51,2021-10-24T03:29:11Z,2750000,-196.0,199.0,1,left,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Missed,,27.92,,,,,,,,,,,,,
278,PT02M31.00S,2021-10-24T03:29:07.0Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,56,51,2021-10-24T03:29:11Z,2760000,,,0,,K. Anderson REBOUND (Off:1 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,277.0,4.0,3.0,1.0,,,,,,,,,
279,PT02M23.00S,2021-10-24T03:29:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,89.14257555847568,38.725490196078425,1610612763,56,51,2021-10-24T03:29:20Z,2770000,-56.0,50.0,1,right,MISS D. Bane 7' driving bank Shot,[1630217],1610612763.0,MEM,driving bank,,,Bane,D. Bane,,,,,,,,,,Missed,,7.51,,,,,,,,,,,,,
280,PT02M21.00S,2021-10-24T03:29:17.0Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,56,51,2021-10-24T03:29:17Z,2780000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,279.0,4.0,4.0,0.0,,,,,,,,,
281,PT02M17.00S,2021-10-24T03:29:21.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,5.699737187910642,47.30392156862745,1610612746,58,51,2021-10-24T03:29:34Z,2790000,13.0,1.0,1,left,P. George driving reverse Layup (14 PTS),[202331],1610612746.0,LAC,driving reverse,,,George,P. George,,,,,,,,,,Made,14.0,1.35,,,,,,,,,,,,,
282,PT02M10.00S,2021-10-24T03:29:33.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,58,51,2021-10-24T03:29:37Z,2800000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M10.00S,2021-10-24T03:31:54.8Z,2,REGULAR,substitution,out,[],203937,,,1610612763,58,51,2021-10-24T03:32:36Z,2810000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M10.00S,2021-10-24T03:31:54.8Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,58,51,2021-10-24T03:32:36Z,2820000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M10.00S,2021-10-24T03:31:54.8Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,58,51,2021-10-24T03:32:36Z,2830000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M10.00S,2021-10-24T03:31:54.8Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,58,51,2021-10-24T03:32:36Z,2840000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M55.00S,2021-10-24T03:32:49.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,93.74178712220763,50.0,1610612763,58,53,2021-10-24T03:32:54Z,2850000,0.0,6.0,1,right,S. Adams DUNK (4 PTS) (J. Morant 5 AST),"[203500, 1629630]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,Made,4.0,0.63,,,,,J. Morant,1629630.0,5.0,,,,,,
289,PT01M35.00S,2021-10-24T03:33:08.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,18.577529566360056,36.51960784313726,1610612746,58,53,2021-10-24T03:33:14Z,2870000,67.0,122.0,1,left,MISS M. Morris Sr. 13' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,Missed,,13.95,,,,,,,,,,,,,
290,PT01M29.00S,2021-10-24T03:33:14.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,58,53,2021-10-24T03:33:14Z,2880000,,,0,,D. Melton REBOUND (Off:1 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,289.0,2.0,1.0,1.0,,,,,,,,,
291,PT01M25.00S,2021-10-24T03:33:17.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,69.1688567674113,35.049019607843135,1610612763,58,56,2021-10-24T03:33:55Z,2890000,-75.0,237.0,1,right,J. Morant 24' 3PT running (15 PTS) (D. Bane 1 AST),"[1629630, 1630217]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,,,,,,Made,15.0,24.88,,,,,D. Bane,1630217.0,1.0,,,,,,
293,PT01M09.00S,2021-10-24T03:33:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,12.270039421813408,60.78431372549019,1610612746,58,56,2021-10-24T03:33:46Z,2910000,-54.0,63.0,1,left,MISS I. Zubac 8' cutting Layup - blocked,"[1627826, 1630217]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,,,Missed,,8.28,,,,,,,,,,,Bane,1630217.0,
300,PT01M09.00S,2021-10-24T03:33:38.7Z,2,REGULAR,block,,[],1630217,,,1610612746,58,56,2021-10-24T03:34:50Z,2915000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M09.00S,2021-10-24T03:33:38.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,58,56,2021-10-24T03:39:01Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,
295,PT01M09.00S,2021-10-24T03:33:50.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,58,56,2021-10-24T03:39:01Z,2930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M03.00S,2021-10-24T03:33:58.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202704,11.218791064388967,65.93137254901961,1610612746,60,56,2021-10-24T03:39:01Z,2940000,-80.0,53.0,1,left,R. Jackson 9' driving floating bank Jump Shot (12 PTS) (N. Batum 2 AST),"[202704, 201587]",1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,,,,,,Made,12.0,9.57,,,,,N. Batum,201587.0,2.0,,,,,,
298,PT00M49.30S,2021-10-24T03:34:13.8Z,2,REGULAR,3pt,Jump Shot,[],1629630,70.08869908015768,32.1078431372549,1610612763,60,56,2021-10-24T03:34:23Z,2960000,-89.0,229.0,1,right,MISS J. Morant 24' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Missed,,24.56,,,,,,,,,,,,,
299,PT00M45.10S,2021-10-24T03:34:18.0Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,60,56,2021-10-24T03:34:23Z,2970000,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,298.0,4.0,4.0,0.0,,,,,,,,,
301,PT00M39.30S,2021-10-24T03:34:23.8Z,2,REGULAR,3pt,Jump Shot,[],202331,33.295006570302235,36.51960784313726,1610612746,60,56,2021-10-24T03:34:32Z,2980000,67.0,260.0,1,left,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Missed,,26.91,,,,,,,,,,,,,
302,PT00M35.50S,2021-10-24T03:34:27.6Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,60,56,2021-10-24T03:34:32Z,2990000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,301.0,3.0,3.0,0.0,,,,,,,,,
303,PT00M27.10S,2021-10-24T03:34:38.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,60,56,2021-10-24T03:34:38Z,3000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M22.10S,2021-10-24T03:34:59.8Z,2,REGULAR,3pt,Jump Shot,[],1629001,93.87319316688567,4.411764705882348,1610612763,60,59,2021-10-24T03:35:05Z,3010000,-228.0,5.0,1,right,D. Melton 3PT  (13 PTS) (J. Morant 6 AST),"[1629001, 1629630]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,Made,13.0,22.8,,,,,J. Morant,1629630.0,6.0,,,,,,
306,PT00M06.20S,2021-10-24T03:35:22.2Z,2,REGULAR,foul,personal,[],1630217,,,1610612746,60,59,2021-10-24T03:35:51Z,3030000,,,0,,D. Bane take personal FOUL (2 PF),"[1630217, 202704]",1610612763.0,MEM,take,,,Bane,D. Bane,,,,,202007.0,2.0,0.0,Jackson,202704.0,,,,,,,,,,,,,,,,
308,PT00M06.20S,2021-10-24T03:35:33.5Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,60,59,2021-10-24T03:35:44Z,3050000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M06.20S,2021-10-24T03:35:33.5Z,2,REGULAR,substitution,out,[],203500,,,1610612746,60,59,2021-10-24T03:35:44Z,3060000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M06.20S,2021-10-24T03:35:33.5Z,2,REGULAR,substitution,in,[],1628379,,,1610612746,60,59,2021-10-24T03:35:44Z,3070000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M06.20S,2021-10-24T03:35:33.5Z,2,REGULAR,substitution,in,[],203937,,,1610612746,60,59,2021-10-24T03:35:44Z,3080000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M00.60S,2021-10-24T03:35:58.2Z,2,REGULAR,2pt,Jump Shot,[],202704,20.02299605781866,70.09803921568627,1610612746,62,59,2021-10-24T03:38:53Z,3090000,-100.0,136.0,1,left,R. Jackson 16' driving floating Jump Shot (14 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,,,Made,14.0,16.89,,,,,,,,,,,,,
315,PT00M00.00S,2021-10-24T03:36:03.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,62,59,2021-10-24T03:37:07Z,3095000,,,0,,,[],,,stands,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2021-10-24T03:36:08.0Z,2,REGULAR,period,end,[],0,,,1610612763,62,59,2021-10-24T03:36:08Z,3100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-10-24T03:50:05.2Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612763,62,59,2021-10-24T03:51:17Z,3120000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-10-24T03:50:05.2Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,62,59,2021-10-24T03:51:17Z,3130000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-10-24T03:50:05.2Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,62,59,2021-10-24T03:51:17Z,3140000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-10-24T03:50:05.2Z,3,REGULAR,substitution,in,['startperiod'],202339,,,1610612763,62,59,2021-10-24T03:51:17Z,3150000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-10-24T03:50:05.2Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612763,62,59,2021-10-24T03:51:17Z,3160000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-10-24T03:50:05.2Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612763,62,59,2021-10-24T03:51:17Z,3170000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-10-24T03:51:22.2Z,3,REGULAR,period,start,[],0,,,1610612746,62,59,2021-10-24T03:51:22Z,3180000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M47.00S,2021-10-24T03:51:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.47897503285151,53.18627450980392,1610612746,64,59,2021-10-24T03:51:42Z,3190000,16.0,9.0,1,right,P. George driving finger roll Layup (16 PTS) (E. Bledsoe 5 AST),"[202331, 202339]",1610612746.0,LAC,driving finger roll,,,George,P. George,,,,,,,,,,Made,16.0,1.82,,,,,E. Bledsoe,202339.0,5.0,,,,,,
325,PT11M32.00S,2021-10-24T03:51:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.32128777923785,59.80392156862745,1610612763,64,59,2021-10-24T03:52:15Z,3210000,-49.0,73.0,1,left,MISS J. Morant 8' floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,,,,,,Missed,,8.77,,,,,,,,,,,,,
327,PT11M32.00S,2021-10-24T03:51:49.2Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,64,59,2021-10-24T03:52:15Z,3230000,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,325.0,3.0,1.0,2.0,,,,,,,,,
328,PT11M32.00S,2021-10-24T03:51:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.305519053876466,51.22549019607843,1610612763,64,61,2021-10-24T03:52:25Z,3240000,-6.0,-3.0,1,left,S. Adams putback Layup (6 PTS),[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,,,,,,Made,6.0,0.66,,,,,,,,,,,,,
329,PT11M32.00S,2021-10-24T03:52:00.1Z,3,REGULAR,foul,personal,['1freethrow'],202704,,,1610612763,64,61,2021-10-24T03:52:12Z,3250000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Adams 1 FT),"[202704, 203500]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,202035.0,2.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,,
331,PT11M32.00S,2021-10-24T03:52:14.6Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203500,,,1610612763,64,62,2021-10-24T03:52:14Z,3270000,,,0,,S. Adams Free Throw 1 of 1 (7 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
332,PT11M20.00S,2021-10-24T03:52:29.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,94.3988173455979,50.49019607843137,1610612746,64,62,2021-10-24T03:52:35Z,3280000,2.0,0.0,1,right,MISS I. Zubac alley-oop DUNK,[1627826],1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,,,,,,Missed,,0.25,,,,,,,,,,,,,
333,PT11M18.00S,2021-10-24T03:52:32.3Z,3,REGULAR,rebound,offensive,[],202339,,,1610612746,64,62,2021-10-24T03:52:32Z,3290000,,,0,,E. Bledsoe REBOUND (Off:4 Def:0),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,332.0,4.0,0.0,4.0,,,,,,,,,
334,PT11M12.00S,2021-10-24T03:52:40.8Z,3,REGULAR,foul,personal,[],1629630,,,1610612746,64,62,2021-10-24T03:52:45Z,3300000,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 202339]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,202007.0,1.0,0.0,Bledsoe,202339.0,,,,,,,,,,,,,,,,
336,PT11M02.00S,2021-10-24T03:53:11.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202339,85.98883048620237,68.87254901960785,1610612746,64,62,2021-10-24T03:53:22Z,3320000,94.0,79.0,1,right,MISS E. Bledsoe 12' pullup bank Shot,[202339],1610612746.0,LAC,pullup bank,,,Bledsoe,E. Bledsoe,,,,,,,,,,Missed,,12.32,,,,,,,,,,,,,
337,PT10M58.00S,2021-10-24T03:53:15.6Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,64,62,2021-10-24T03:53:22Z,3330000,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,336.0,3.0,2.0,1.0,,,,,,,,,
338,PT10M53.00S,2021-10-24T03:53:20.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629001,13.32128777923785,59.55882352941176,1610612763,64,64,2021-10-24T03:53:29Z,3340000,-48.0,73.0,1,left,D. Melton 8' driving floating Jump Shot (15 PTS),[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,,,,,,Made,15.0,8.7,,,,,,,,,,,,,
339,PT10M29.00S,2021-10-24T03:53:44.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.01116951379764,46.07843137254902,1610612746,66,64,2021-10-24T03:53:49Z,3350000,-20.0,51.0,1,right,I. Zubac Hook (6 PTS) (P. George 2 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,Made,6.0,5.44,,,,,P. George,202331.0,2.0,,,,,,
341,PT10M16.00S,2021-10-24T03:53:58.8Z,3,REGULAR,foul,personal,['2freethrow'],202694,,,1610612763,66,64,2021-10-24T03:54:06Z,3370000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[202694, 1628991]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,202007.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
343,PT10M16.00S,2021-10-24T03:54:26.5Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,66,65,2021-10-24T03:54:26Z,3390000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (13 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
344,PT10M16.00S,2021-10-24T03:54:40.8Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,66,66,2021-10-24T03:54:40Z,3400000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (14 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
345,PT10M01.00S,2021-10-24T03:54:58.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,85.5946123521682,40.68627450980392,1610612746,66,66,2021-10-24T03:55:04Z,3410000,-47.0,83.0,1,right,MISS R. Jackson 9' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,,,Missed,,9.51,,,,,,,,,,,,,
346,PT09M57.00S,2021-10-24T03:55:02.7Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,66,66,2021-10-24T03:55:04Z,3420000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,345.0,5.0,4.0,1.0,,,,,,,,,
347,PT09M52.00S,2021-10-24T03:55:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,9.116294349540084,55.63725490196079,1610612763,66,68,2021-10-24T03:55:15Z,3430000,-28.0,33.0,1,left,J. Morant cutting finger roll Layup (17 PTS) (D. Melton 1 AST),"[1629630, 1629001]",1610612763.0,MEM,cutting finger roll,,,Morant,J. Morant,,,,,,,,,,Made,17.0,4.36,,,,,D. Melton,1629001.0,1.0,,,,,,
349,PT09M41.00S,2021-10-24T03:55:17.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,83.75492772667542,61.51960784313725,1610612746,66,68,2021-10-24T03:55:22Z,3450000,58.0,100.0,1,right,MISS M. Morris Sr. 11' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,Missed,,11.56,,,,,,,,,,,,,
350,PT09M39.00S,2021-10-24T03:55:19.2Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,66,68,2021-10-24T03:55:22Z,3460000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,349.0,4.0,4.0,0.0,,,,,,,,,
351,PT09M32.00S,2021-10-24T03:55:27.2Z,3,REGULAR,3pt,Jump Shot,[],1629001,32.50657030223391,74.75490196078431,1610612763,66,71,2021-10-24T03:55:33Z,3470000,-124.0,253.0,1,left,D. Melton 28' 3PT  (18 PTS) (D. Bane 2 AST),"[1629001, 1630217]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,Made,18.0,28.18,,,,,D. Bane,1630217.0,2.0,,,,,,
353,PT09M30.00S,2021-10-24T03:55:35.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,66,71,2021-10-24T03:55:35Z,3490000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M16.00S,2021-10-24T03:58:36.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202331,88.48554533508542,54.16666666666667,1610612746,66,71,2021-10-24T03:58:44Z,3500000,21.0,56.0,1,right,MISS P. George driving Hook,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,,,,,,Missed,,5.95,,,,,,,,,,,,,
355,PT09M11.00S,2021-10-24T03:58:41.9Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,66,71,2021-10-24T04:21:35Z,3510000,,,0,,D. Melton REBOUND (Off:1 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,354.0,4.0,3.0,1.0,,,,,,,,,
358,PT09M08.00S,2021-10-24T03:58:54.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,66,71,2021-10-24T03:58:54Z,3540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT09M01.00S,2021-10-24T03:59:11.6Z,3,REGULAR,3pt,Jump Shot,[],1630217,17.920499342969777,92.8921568627451,1610612763,66,74,2021-10-24T03:59:18Z,3550000,-214.0,116.0,1,left,D. Bane 24' 3PT step back (11 PTS) (S. Adams 5 AST),"[1630217, 203500]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,,,,,,Made,11.0,24.39,,,,,S. Adams,203500.0,5.0,,,,,,
361,PT08M39.00S,2021-10-24T03:59:31.9Z,3,REGULAR,3pt,Jump Shot,[],202704,90.19382391590013,95.58823529411765,1610612746,66,74,2021-10-24T03:59:36Z,3570000,228.0,40.0,1,right,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Missed,,23.13,,,,,,,,,,,,,
362,PT08M37.00S,2021-10-24T03:59:33.9Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,66,74,2021-10-24T03:59:36Z,3580000,,,0,,D. Melton REBOUND (Off:1 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,361.0,5.0,4.0,1.0,,,,,,,,,
