actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,officialId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
459,PT02M25.00S,2022-03-30T03:48:31.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628378,,,1610612762,68,87,2022-03-30T03:48:31Z,4440000,,,0,,D. Mitchell Free Throw 1 of 2 (25 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
460,PT02M25.00S,2022-03-30T03:48:31.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628378,,,1610612762,68,87,2022-03-30T03:48:54Z,4450000,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT02M24.00S,2022-03-30T03:48:32.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,68,87,2022-03-30T03:48:54Z,4460000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,
462,PT02M24.00S,2022-03-30T03:48:55.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,68,87,2022-03-30T03:48:55Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M24.00S,2022-03-30T03:48:56.1Z,3,REGULAR,substitution,out,[],1628378,,,1610612746,68,87,2022-03-30T03:49:05Z,4480000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M24.00S,2022-03-30T03:48:56.1Z,3,REGULAR,substitution,in,[],201144,,,1610612746,68,87,2022-03-30T03:49:05Z,4490000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M11.00S,2022-03-30T03:49:15.5Z,3,REGULAR,2pt,Jump Shot,[],202694,84.80617608409987,66.91176470588235,1610612746,70,87,2022-03-30T03:49:20Z,4500000,85.0,90.0,1,right,M. Morris Sr. 12' fadeaway Jump Shot (3 PTS),[202694],1610612746.0,LAC,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,12.37,Made,,,,,3.0,,,,,,,,,,,,,
466,PT01M41.00S,2022-03-30T03:49:45.1Z,3,REGULAR,3pt,Jump Shot,[],200752,21.73127463863338,3.1862745098039227,1610612762,70,90,2022-03-30T03:49:50Z,4510000,234.0,152.0,1,left,R. Gay 27' 3PT  (9 PTS) (R. O'Neale 4 AST),"[200752, 1626220]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,27.9,Made,,,,,9.0,R. O'Neale,1626220.0,4.0,,,,,,,,,,
468,PT01M28.00S,2022-03-30T03:49:57.8Z,3,REGULAR,3pt,Jump Shot,[],202331,86.12023653088042,96.07843137254902,1610612746,73,90,2022-03-30T03:50:04Z,4530000,230.0,78.0,1,right,P. George 24' 3PT step back (21 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,24.32,Made,,,,,21.0,,,,,,,,,,,,,
469,PT01M19.00S,2022-03-30T03:50:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200752,8.853482260183966,47.79411764705882,1610612762,73,92,2022-03-30T03:50:22Z,4540000,11.0,31.0,1,left,R. Gay cutting Layup (11 PTS) (M. Conley 3 AST),"[200752, 201144]",1610612762.0,UTA,cutting,,,Gay,R. Gay,,,,,3.26,Made,,,,,11.0,M. Conley,201144.0,3.0,,,,,,,,,,
471,PT01M00.00S,2022-03-30T03:50:26.0Z,3,REGULAR,3pt,Jump Shot,[],202331,89.4053876478318,97.05882352941177,1610612746,76,92,2022-03-30T03:51:04Z,4560000,235.0,47.0,1,right,P. George 24' 3PT pullup (24 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,24.0,Made,,,,,24.0,,,,,,,,,,,,,
472,PT00M52.50S,2022-03-30T03:50:37.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,8.590670170827863,45.34313725490197,1610612762,76,94,2022-03-30T03:50:42Z,4570000,23.0,28.0,1,left,J. Clarkson driving floating Jump Shot (13 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,3.67,Made,,,,,13.0,,,,,,,,,,,,,
474,PT00M39.50S,2022-03-30T03:50:55.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612746,76,94,2022-03-30T03:51:02Z,4590000,,,0,,R. O'Neale personal FOUL (2 PF) (George 2 FT),"[1626220, 202331]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,George,202331.0
476,PT00M39.50S,2022-03-30T03:51:36.8Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,76,94,2022-03-30T03:51:36Z,4610000,,,0,,MISS P. George Free Throw 1 of 2,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Missed,,,,,,,,,,,,,,,,,,
477,PT00M39.50S,2022-03-30T03:51:36.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,76,94,2022-03-30T03:51:36Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,476.0,,,,,,,,,,,,,,,,,
478,PT00M39.50S,2022-03-30T03:51:38.1Z,3,REGULAR,substitution,out,[],202694,,,1610612746,76,94,2022-03-30T03:51:43Z,4630000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M39.50S,2022-03-30T03:51:38.1Z,3,REGULAR,substitution,in,[],203496,,,1610612746,76,94,2022-03-30T03:51:43Z,4640000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M39.50S,2022-03-30T03:51:50.2Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,77,94,2022-03-30T03:51:50Z,4650000,,,0,,P. George Free Throw 2 of 2 (25 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
481,PT00M34.00S,2022-03-30T03:52:01.7Z,3,REGULAR,3pt,Jump Shot,[],201144,31.45532194480947,70.58823529411765,1610612762,77,94,2022-03-30T03:52:06Z,4660000,-103.0,243.0,1,left,MISS M. Conley 26' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,
482,PT00M32.00S,2022-03-30T03:52:03.7Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612746,77,94,2022-03-30T03:52:03Z,4670000,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,481.0,2.0,2.0,0.0,,,,,,,,,,,,,,
483,PT00M28.10S,2022-03-30T03:52:10.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200752,,,1610612746,77,94,2022-03-30T03:52:16Z,4680000,,,0,,R. Gay shooting personal FOUL (2 PF) (Mann 2 FT),"[200752, 1629611]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,1626301.0,,,2.0,0.0,Mann,1629611.0
485,PT00M28.10S,2022-03-30T03:52:33.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629611,,,1610612746,78,94,2022-03-30T03:52:33Z,4700000,,,0,,T. Mann Free Throw 1 of 2 (3 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
486,PT00M28.10S,2022-03-30T03:52:34.9Z,3,REGULAR,substitution,out,[],1628379,,,1610612746,78,94,2022-03-30T03:52:51Z,4710000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M28.10S,2022-03-30T03:52:34.9Z,3,REGULAR,substitution,out,[],1628392,,,1610612746,78,94,2022-03-30T03:52:51Z,4720000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M28.10S,2022-03-30T03:52:34.9Z,3,REGULAR,substitution,out,[],1626220,,,1610612746,78,94,2022-03-30T03:52:51Z,4730000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M28.10S,2022-03-30T03:52:34.9Z,3,REGULAR,substitution,in,[],201587,,,1610612746,78,94,2022-03-30T03:52:51Z,4740000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M28.10S,2022-03-30T03:52:34.9Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,78,94,2022-03-30T03:52:51Z,4750000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M28.10S,2022-03-30T03:52:34.9Z,3,REGULAR,substitution,in,[],1628378,,,1610612746,78,94,2022-03-30T03:52:51Z,4760000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M28.10S,2022-03-30T03:53:08.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629611,,,1610612746,79,94,2022-03-30T03:53:08Z,4770000,,,0,,T. Mann Free Throw 2 of 2 (4 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
493,PT00M06.30S,2022-03-30T03:53:35.9Z,3,REGULAR,3pt,Jump Shot,[],203903,14.37253613666229,96.56862745098039,1610612762,79,94,2022-03-30T03:53:47Z,4780000,-233.0,83.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,
494,PT00M03.20S,2022-03-30T03:53:39.0Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,79,94,2022-03-30T03:53:47Z,4790000,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,493.0,1.0,1.0,0.0,,,,,,,,,,,,,,
495,PT00M00.40S,2022-03-30T03:53:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.74178712220763,50.245098039215684,1610612746,81,94,2022-03-30T03:54:10Z,4800000,1.0,6.0,1,right,P. George running finger roll Layup (27 PTS),[202331],1610612746.0,LAC,running finger roll,,,George,P. George,,,,,0.64,Made,,,,,27.0,,,,,,,,,,,,,
496,PT00M00.40S,2022-03-30T03:53:52.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201144,,,1610612746,81,94,2022-03-30T03:54:14Z,4810000,,,0,,M. Conley shooting personal FOUL (2 PF) (George 1 FT),"[201144, 202331]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,George,202331.0
499,PT00M00.40S,2022-03-30T03:54:20.9Z,3,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,82,94,2022-03-30T03:54:20Z,4830000,,,0,,P. George Free Throw 1 of 1 (28 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
500,PT00M00.00S,2022-03-30T03:54:27.8Z,3,REGULAR,period,end,[],0,,,1610612762,82,94,2022-03-30T03:54:27Z,4840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,out,['startperiod'],202331,,,1610612762,82,94,2022-03-30T03:57:55Z,4850000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,out,['startperiod'],201587,,,1610612762,82,94,2022-03-30T03:57:55Z,4860000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,out,['startperiod'],1629599,,,1610612762,82,94,2022-03-30T03:57:55Z,4870000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,out,['startperiod'],200752,,,1610612762,82,94,2022-03-30T03:57:55Z,4880000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,out,['startperiod'],1628378,,,1610612762,82,94,2022-03-30T03:57:55Z,4890000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612762,82,94,2022-03-30T03:57:55Z,4900000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,in,['startperiod'],202704,,,1610612762,82,94,2022-03-30T03:57:55Z,4910000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,in,['startperiod'],1628379,,,1610612762,82,94,2022-03-30T03:57:55Z,4920000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,in,['startperiod'],1627823,,,1610612762,82,94,2022-03-30T03:57:55Z,4930000,,,0,,SUB in: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-03-30T03:57:36.8Z,4,REGULAR,substitution,in,['startperiod'],1629672,,,1610612762,82,94,2022-03-30T03:57:55Z,4940000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-03-30T03:58:08.5Z,4,REGULAR,period,start,[],0,,,1610612762,82,94,2022-03-30T03:58:08Z,4950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M39.00S,2022-03-30T03:58:29.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,9.247700394218143,57.1078431372549,1610612762,82,94,2022-03-30T03:59:36Z,4960000,-36.0,34.0,1,left,MISS J. Clarkson fadeaway Shot,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,
513,PT11M36.00S,2022-03-30T03:58:32.0Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,82,94,2022-03-30T03:58:34Z,4970000,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,512.0,3.0,2.0,1.0,,,,,,,,,,,,,,
514,PT11M26.00S,2022-03-30T03:58:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,91.11366622864652,49.754901960784316,1610612746,82,94,2022-03-30T03:58:50Z,4980000,-1.0,31.0,1,right,MISS R. Jackson driving Layup - blocked,"[202704, 203497]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,3.1,Missed,,,,,,,,,,Gobert,203497.0,,,,,,,
515,PT11M26.00S,2022-03-30T03:58:43.0Z,4,REGULAR,block,,[],203497,,,1610612746,82,94,2022-03-30T03:58:48Z,4990000,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M26.00S,2022-03-30T03:58:43.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,82,94,2022-03-30T03:58:50Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,514.0,,,,,,,,,,,,,,,,,
517,PT11M26.00S,2022-03-30T03:58:51.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,82,94,2022-03-30T03:58:51Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M15.00S,2022-03-30T03:59:15.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202704,69.4316688567674,76.22549019607843,1610612746,82,94,2022-03-30T04:00:53Z,5020000,131.0,235.0,1,right,MISS R. Jackson 26' fadeaway 3PT,[202704],1610612746.0,LAC,fadeaway,,,Jackson,R. Jackson,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,
519,PT11M15.00S,2022-03-30T03:59:15.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,82,94,2022-03-30T03:59:23Z,5030000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,518.0,,,,,,,,,,,,,,,,,
520,PT11M15.00S,2022-03-30T03:59:19.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,82,94,2022-03-30T03:59:31Z,5040000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,
521,PT11M02.00S,2022-03-30T03:59:39.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201144,10.430354796320628,47.79411764705882,1610612762,82,96,2022-03-30T03:59:51Z,5050000,11.0,46.0,1,left,M. Conley finger roll Layup (16 PTS),[201144],1610612762.0,UTA,finger roll,,,Conley,M. Conley,,,,,4.68,Made,,,,,16.0,,,,,,,,,,,,,
522,PT10M55.00S,2022-03-30T03:59:46.6Z,4,REGULAR,3pt,Jump Shot,[],203496,75.87056504599212,88.72549019607843,1610612746,82,96,2022-03-30T03:59:55Z,5060000,194.0,174.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
523,PT10M55.00S,2022-03-30T03:59:46.6Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612746,82,96,2022-03-30T03:59:55Z,5070000,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,522.0,3.0,2.0,1.0,,,,,,,,,,,,,,
524,PT10M50.00S,2022-03-30T03:59:52.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,69.69448094612352,33.57843137254902,1610612746,85,96,2022-03-30T04:00:06Z,5080000,-82.0,232.0,1,right,L. Kennard 24' 3PT  (12 PTS) (T. Mann 2 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,24.65,Made,,,,,12.0,T. Mann,1629611.0,2.0,,,,,,,,,,
526,PT10M33.00S,2022-03-30T04:00:10.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,7.802233902759525,48.0392156862745,1610612762,85,98,2022-03-30T04:01:28Z,5100000,10.0,21.0,1,left,E. Paschall driving Layup (2 PTS),[1629672],1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,2.3,Made,,,,,2.0,,,,,,,,,,,,,
527,PT10M05.00S,2022-03-30T04:00:42.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.55913272010513,49.01960784313726,1610612746,85,98,2022-03-30T04:02:19Z,5110000,-5.0,17.0,1,right,MISS R. Jackson reverse Layup,[202704],1610612746.0,LAC,reverse,,,Jackson,R. Jackson,,,,,1.81,Missed,,,,,,,,,,,,,,,,,,
528,PT10M01.00S,2022-03-30T04:00:46.2Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,85,98,2022-03-30T04:02:19Z,5120000,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,527.0,1.0,0.0,1.0,,,,,,,,,,,,,,
529,PT10M01.00S,2022-03-30T04:00:45.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629611,94.40999984741211,50.0,1610612746,87,98,2022-03-30T04:02:06Z,5130000,0.0,0.0,1,right,T. Mann tip Layup (6 PTS),[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,
530,PT09M32.00S,2022-03-30T04:01:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,8.722076215505908,49.01960784313726,1610612762,87,100,2022-03-30T04:01:13Z,5140000,5.0,29.0,1,left,J. Clarkson driving Layup (15 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,2.99,Made,,,,,15.0,,,,,,,,,,,,,
531,PT09M17.00S,2022-03-30T04:01:24.3Z,4,REGULAR,3pt,Jump Shot,[],202704,70.3515111695138,21.813725490196077,1610612746,87,100,2022-03-30T04:03:06Z,5150000,-141.0,226.0,1,right,MISS R. Jackson 26' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
532,PT09M17.00S,2022-03-30T04:01:24.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,87,100,2022-03-30T04:01:31Z,5160000,,,0,,R. Gobert REBOUND (Off:3 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,531.0,12.0,9.0,3.0,,,,,,,,,,,,,,
533,PT09M09.00S,2022-03-30T04:01:35.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,10.82457293035479,49.754901960784316,1610612762,87,102,2022-03-30T04:01:42Z,5170000,1.0,49.0,1,left,M. Conley floating Jump Shot (18 PTS),[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,4.93,Made,,,,,18.0,,,,,,,,,,,,,
534,PT09M09.00S,2022-03-30T04:01:39.0Z,4,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612762,87,102,2022-03-30T04:01:53Z,5180000,,,0,,T. Mann shooting personal FOUL (3 PF) (Conley 1 FT),"[1629611, 201144]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,1162.0,,,3.0,0.0,Conley,201144.0
536,PT09M09.00S,2022-03-30T04:02:09.1Z,4,REGULAR,freethrow,1 of 1,[],201144,,,1610612762,87,103,2022-03-30T04:02:09Z,5200000,,,0,,M. Conley Free Throw 1 of 1 (19 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
537,PT08M48.00S,2022-03-30T04:02:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,91.50788436268068,51.22549019607843,1610612746,89,103,2022-03-30T04:02:38Z,5210000,6.0,27.0,1,right,T. Mann driving Layup (8 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,2.8,Made,,,,,8.0,,,,,,,,,,,,,
538,PT08M35.00S,2022-03-30T04:02:46.0Z,4,REGULAR,turnover,bad pass,[],203497,,,1610612762,89,103,2022-03-30T04:02:50Z,5220000,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 1628392]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,1.0,,,,Hartenstein,1628392.0,,,,
539,PT08M35.00S,2022-03-30T04:02:46.0Z,4,REGULAR,steal,,[],1628392,,,1610612746,89,103,2022-03-30T04:02:48Z,5230000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M34.00S,2022-03-30T04:02:53.1Z,4,REGULAR,foul,personal,[],201144,,,1610612746,89,103,2022-03-30T04:03:17Z,5240000,,,0,,M. Conley take personal FOUL (3 PF),"[201144, 1629611]",1610612762.0,UTA,take,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,1162.0,,,3.0,0.0,Mann,1629611.0
542,PT08M34.00S,2022-03-30T04:03:03.9Z,4,REGULAR,substitution,out,[],201144,,,1610612746,89,103,2022-03-30T04:03:10Z,5260000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M34.00S,2022-03-30T04:03:03.9Z,4,REGULAR,substitution,in,[],1628378,,,1610612746,89,103,2022-03-30T04:03:10Z,5270000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M29.00S,2022-03-30T04:03:31.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628379,78.49868593955321,46.32352941176471,1610612746,91,103,2022-03-30T04:03:34Z,5280000,-18.0,150.0,1,right,L. Kennard 15' pullup Jump Shot (14 PTS) (I. Hartenstein 3 AST),"[1628379, 1628392]",1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,15.07,Made,,,,,14.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,
546,PT08M05.00S,2022-03-30T04:03:55.9Z,4,REGULAR,3pt,Jump Shot,[],1628378,30.27266754270697,26.225490196078425,1610612762,91,103,2022-03-30T04:04:04Z,5300000,119.0,232.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
547,PT08M02.00S,2022-03-30T04:03:58.3Z,4,REGULAR,rebound,offensive,[],1629672,,,1610612762,91,103,2022-03-30T04:03:58Z,5310000,,,0,,E. Paschall REBOUND (Off:1 Def:0),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,546.0,1.0,0.0,1.0,,,,,,,,,,,,,,
