actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
530,PT08M28.00S,2021-11-15T04:34:18.3Z,4,REGULAR,substitution,in,[],201587,,,1610612746,78,83,2021-11-15T04:34:33Z,5290000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M15.00S,2021-11-15T04:34:58.4Z,4,REGULAR,turnover,bad pass,[],201587,,,1610612746,78,83,2021-11-15T04:35:02Z,5300000,,,0,,N. Batum bad pass TURNOVER (4 TO),"[201587, 1627936]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,4.0,,,,,,,,,,Caruso,1627936.0,
532,PT08M15.00S,2021-11-15T04:34:58.4Z,4,REGULAR,steal,,[],1627936,,,1610612741,78,83,2021-11-15T04:35:00Z,5310000,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M08.00S,2021-11-15T04:35:05.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203897,6.8823915900131425,96.81372549019608,1610612741,78,86,2021-11-15T04:35:09Z,5320000,-234.0,12.0,1,left,Z. LaVine 3PT  (24 PTS) (A. Caruso 5 AST),"[203897, 1627936]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,23.44,Made,,,,,24.0,,,,,,,A. Caruso,1627936.0,5.0,,,,,
535,PT07M48.00S,2021-11-15T04:35:24.7Z,4,REGULAR,2pt,Jump Shot,[],202331,75.08212877792378,38.970588235294116,1610612746,78,86,2021-11-15T04:35:28Z,5340000,-55.0,182.0,1,right,MISS P. George 18' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,18.99,Missed,,,,,,,,,,,,,,,,,,,
536,PT07M46.00S,2021-11-15T04:35:26.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,78,86,2021-11-15T04:35:28Z,5350000,,,0,,Z. LaVine REBOUND (Off:0 Def:6),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,535.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
537,PT07M33.00S,2021-11-15T04:35:40.8Z,4,REGULAR,3pt,Jump Shot,[],203897,24.753613666228645,90.68627450980392,1610612741,78,86,2021-11-15T04:35:45Z,5360000,-203.0,180.0,1,left,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
538,PT07M30.00S,2021-11-15T04:35:43.8Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,78,86,2021-11-15T04:35:45Z,5370000,,,0,,N. Batum REBOUND (Off:0 Def:6),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,537.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
539,PT07M14.00S,2021-11-15T04:35:59.8Z,4,REGULAR,3pt,Jump Shot,[],202339,74.1622864651774,82.59803921568627,1610612746,81,86,2021-11-15T04:36:03Z,5380000,163.0,190.0,1,right,E. Bledsoe 25' 3PT  (21 PTS) (T. Mann 3 AST),"[202339, 1629611]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.06,Made,,,,,21.0,,,,,,,T. Mann,1629611.0,3.0,,,,,
541,PT06M44.00S,2021-11-15T04:36:32.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,15.949408672798953,49.754901960784316,1610612741,81,88,2021-11-15T04:38:20Z,5400000,1.0,97.0,1,left,J. Green 9' driving floating Jump Shot (9 PTS),[1629750],1610612741.0,CHI,driving floating,,,Green,J. Green,,,,,9.74,Made,,,,,9.0,,,,,,,,,,,,,,
542,PT06M32.00S,2021-11-15T04:36:40.8Z,4,REGULAR,3pt,Jump Shot,[],202704,73.89947437582128,13.725490196078425,1610612746,84,88,2021-11-15T04:36:46Z,5410000,-181.0,193.0,1,right,R. Jackson 26' 3PT  (10 PTS) (E. Bledsoe 3 AST),"[202704, 202339]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.47,Made,,,,,10.0,,,,,,,E. Bledsoe,202339.0,3.0,,,,,
544,PT06M09.00S,2021-11-15T04:37:04.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,13.058475689881732,49.754901960784316,1610612741,84,88,2021-11-15T04:37:10Z,5430000,1.0,70.0,1,left,MISS Z. LaVine 7' driving floating Shot,[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,7.02,Missed,,,,,,,,,,,,,,,,,,,
545,PT06M03.00S,2021-11-15T04:37:10.2Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,84,88,2021-11-15T04:37:10Z,5440000,,,0,,N. Batum REBOUND (Off:0 Def:7),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,544.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
546,PT06M03.00S,2021-11-15T04:37:10.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202704,74.03088042049934,12.74509803921569,1610612746,84,88,2021-11-15T04:37:16Z,5450000,-186.0,192.0,1,right,MISS R. Jackson 26' running 3PT,[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
547,PT06M01.00S,2021-11-15T04:37:12.9Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,84,88,2021-11-15T04:37:16Z,5460000,,,0,,T. Bradley REBOUND (Off:1 Def:4),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,546.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
548,PT05M56.00S,2021-11-15T04:37:24.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,84,88,2021-11-15T04:37:24Z,5470000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M56.00S,2021-11-15T04:38:45.7Z,4,REGULAR,substitution,out,[],1628396,,,1610612741,84,88,2021-11-15T04:38:58Z,5480000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M56.00S,2021-11-15T04:38:45.7Z,4,REGULAR,substitution,in,[],1628366,,,1610612741,84,88,2021-11-15T04:38:58Z,5490000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M45.00S,2021-11-15T04:39:08.4Z,4,REGULAR,2pt,Jump Shot,[],201942,6.8823915900131425,69.36274509803921,1610612741,84,90,2021-11-15T04:39:13Z,5500000,-97.0,12.0,1,left,D. DeRozan 9' Jump Shot (32 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,9.76,Made,,,,,32.0,,,,,,,,,,,,,,
552,PT05M45.00S,2021-11-15T04:39:12.3Z,4,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612741,84,90,2021-11-15T04:39:19Z,5510000,,,0,,T. Mann shooting personal FOUL (4 PF) (DeRozan 1 FT),"[1629611, 201942]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,2005.0,,4.0,0.0,DeRozan,201942.0,,,,,,,,
554,PT05M45.00S,2021-11-15T04:39:33.0Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,84,91,2021-11-15T04:39:33Z,5530000,,,0,,D. DeRozan Free Throw 1 of 1 (33 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,33.0,,,,,,,,,,,,,,
555,PT05M30.00S,2021-11-15T04:39:49.5Z,4,REGULAR,3pt,Jump Shot,[],202339,74.95072273324573,87.25490196078431,1610612746,84,91,2021-11-15T04:39:53Z,5540000,186.0,183.0,1,right,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
556,PT05M27.00S,2021-11-15T04:39:52.5Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,84,91,2021-11-15T04:39:53Z,5550000,,,0,,A. Caruso REBOUND (Off:0 Def:4),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,555.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
557,PT05M06.00S,2021-11-15T04:40:13.3Z,4,REGULAR,3pt,Jump Shot,[],1629750,7.539421813403408,96.32352941176471,1610612741,84,91,2021-11-15T04:40:18Z,5560000,-232.0,18.0,1,left,MISS J. Green 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,,
558,PT05M02.00S,2021-11-15T04:40:17.3Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,84,91,2021-11-15T04:40:18Z,5570000,,,0,,P. George REBOUND (Off:0 Def:9),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,557.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
559,PT04M49.00S,2021-11-15T04:40:31.1Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,84,91,2021-11-15T04:40:34Z,5580000,,,0,,P. George bad pass TURNOVER (2 TO),"[202331, 1628366]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,2.0,,,,,,,,,,Ball,1628366.0,
560,PT04M49.00S,2021-11-15T04:40:31.1Z,4,REGULAR,steal,,[],1628366,,,1610612741,84,91,2021-11-15T04:40:32Z,5590000,,,0,,L. Ball STEAL (3 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M45.00S,2021-11-15T04:40:34.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628366,6.356767411300922,54.16666666666667,1610612741,84,93,2021-11-15T04:40:39Z,5600000,-21.0,7.0,1,left,L. Ball running Layup (10 PTS),[1628366],1610612741.0,CHI,running,,,Ball,L. Ball,,,,,2.2,Made,,,,,10.0,,,,,,,,,,,,,,
562,PT04M29.00S,2021-11-15T04:40:52.2Z,4,REGULAR,foul,personal,[],1628366,,,1610612746,84,93,2021-11-15T04:40:58Z,5610000,,,0,,L. Ball personal FOUL (4 PF),"[1628366, 202331]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,2005.0,,4.0,0.0,George,202331.0,,,,,,,,
564,PT04M29.00S,2021-11-15T04:41:00.3Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,84,93,2021-11-15T04:41:02Z,5630000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M29.00S,2021-11-15T04:41:00.3Z,4,REGULAR,substitution,in,[],1628379,,,1610612746,84,93,2021-11-15T04:41:02Z,5640000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M17.00S,2021-11-15T04:41:23.0Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,84,93,2021-11-15T04:41:29Z,5650000,,,0,,P. George bad pass TURNOVER (3 TO),"[202331, 1627936]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,3.0,,,,,,,,,,Caruso,1627936.0,
567,PT04M17.00S,2021-11-15T04:41:23.0Z,4,REGULAR,steal,,[],1627936,,,1610612741,84,93,2021-11-15T04:42:15Z,5660000,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M13.00S,2021-11-15T04:41:27.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627936,27.250328515111704,81.37254901960785,1610612741,84,93,2021-11-15T04:41:33Z,5670000,-157.0,204.0,1,left,MISS A. Caruso 25' running 3PT,[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
569,PT04M09.00S,2021-11-15T04:41:31.7Z,4,REGULAR,rebound,defensive,[],202339,,,1610612746,84,93,2021-11-15T04:41:33Z,5680000,,,0,,E. Bledsoe REBOUND (Off:0 Def:4),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,568.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
570,PT04M02.00S,2021-11-15T04:41:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202339,93.47897503285151,48.774509803921575,1610612746,84,93,2021-11-15T04:42:09Z,5690000,-6.0,9.0,1,right,MISS E. Bledsoe driving Layup,[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
571,PT04M01.00S,2021-11-15T04:41:39.5Z,4,REGULAR,rebound,offensive,[],202339,,,1610612746,84,93,2021-11-15T04:41:39Z,5700000,,,0,,E. Bledsoe REBOUND (Off:1 Def:4),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,570.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
572,PT04M00.00S,2021-11-15T04:41:40.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,70.3515111695138,26.225490196078425,1610612746,84,93,2021-11-15T04:41:46Z,5710000,-119.0,226.0,1,right,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
573,PT04M00.00S,2021-11-15T04:41:40.6Z,4,REGULAR,rebound,offensive,[],202331,,,1610612746,84,93,2021-11-15T04:45:15Z,5720000,,,0,,P. George REBOUND (Off:1 Def:9),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,572.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
574,PT03M55.00S,2021-11-15T04:41:45.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202704,71.7969776609724,76.7156862745098,1610612746,84,93,2021-11-15T04:41:49Z,5730000,134.0,213.0,1,right,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
575,PT03M52.00S,2021-11-15T04:41:48.7Z,4,REGULAR,rebound,offensive,[],202704,,,1610612746,84,93,2021-11-15T04:41:49Z,5740000,,,0,,R. Jackson REBOUND (Off:2 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,574.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
576,PT03M50.00S,2021-11-15T04:41:50.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202704,96.23850197109067,96.07843137254902,1610612746,84,93,2021-11-15T04:41:56Z,5750000,230.0,-17.0,1,right,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,23.1,Missed,,,,,,,,,,,,,,,,,,,
577,PT03M45.00S,2021-11-15T04:41:55.4Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,84,93,2021-11-15T04:41:56Z,5760000,,,0,,A. Caruso REBOUND (Off:0 Def:5),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,576.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
578,PT03M25.00S,2021-11-15T04:42:15.0Z,4,REGULAR,3pt,Jump Shot,[],1628366,30.404073587385014,77.45098039215686,1610612741,84,93,2021-11-15T04:42:19Z,5770000,-137.0,233.0,1,left,MISS L. Ball 27' step back 3PT,[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
579,PT03M21.00S,2021-11-15T04:42:19.0Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,84,93,2021-11-15T04:42:19Z,5780000,,,0,,P. George REBOUND (Off:1 Def:10),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,578.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
580,PT03M16.00S,2021-11-15T04:42:24.9Z,4,REGULAR,3pt,Jump Shot,[],202331,69.30026281208936,68.62745098039215,1610612746,87,93,2021-11-15T04:42:37Z,5790000,93.0,236.0,1,right,P. George 25' 3PT step back (27 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,25.38,Made,,,,,27.0,,,,,,,,,,,,,,
581,PT02M48.00S,2021-11-15T04:42:52.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,17.65768725361366,50.49019607843137,1610612741,87,93,2021-11-15T04:42:57Z,5800000,-2.0,113.0,1,left,MISS Z. LaVine 11' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,11.35,Missed,,,,,,,,,,,,,,,,,,,
582,PT02M44.00S,2021-11-15T04:42:56.7Z,4,REGULAR,rebound,defensive,[],202339,,,1610612746,87,93,2021-11-15T04:44:14Z,5810000,,,0,,E. Bledsoe REBOUND (Off:1 Def:5),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,581.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
583,PT02M31.00S,2021-11-15T04:43:08.6Z,4,REGULAR,3pt,Jump Shot,[],202331,71.00854139290408,73.52941176470588,1610612746,87,93,2021-11-15T04:46:58Z,5820000,118.0,220.0,1,right,MISS P. George 24' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
584,PT02M30.00S,2021-11-15T04:43:09.6Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,87,93,2021-11-15T04:43:13Z,5830000,,,0,,D. DeRozan REBOUND (Off:1 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,583.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
585,PT02M24.00S,2021-11-15T04:43:16.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203897,13.452693823915894,4.166666666666657,1610612741,87,96,2021-11-15T04:43:24Z,5840000,229.0,74.0,1,left,Z. LaVine 24' 3PT  (27 PTS) (L. Ball 2 AST),"[203897, 1628366]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.08,Made,,,,,27.0,,,,,,,L. Ball,1628366.0,2.0,,,,,
587,PT02M22.00S,2021-11-15T04:43:27.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,87,96,2021-11-15T04:45:46Z,5860000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT02M00.00S,2021-11-15T04:45:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,80.6011826544021,60.78431372549019,1610612746,87,96,2021-11-15T04:45:52Z,5870000,54.0,130.0,1,right,MISS L. Kennard 14' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,14.05,Missed,,,,,,,,,,,,,,,,,,,
589,PT01M57.00S,2021-11-15T04:45:51.2Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,87,96,2021-11-15T04:45:52Z,5880000,,,0,,A. Caruso REBOUND (Off:0 Def:6),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,588.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
590,PT01M46.00S,2021-11-15T04:46:05.0Z,4,REGULAR,turnover,out-of-bounds,[],1627936,,,1610612741,87,96,2021-11-15T04:46:09Z,5890000,,,0,,A. Caruso bad pass out-of-bounds TURNOVER (1 TO),[1627936],1610612741.0,CHI,bad pass,,,Caruso,A. Caruso,,,,,,,,,,,,2005.0,1.0,,,,,,,,,,,,
591,PT01M37.00S,2021-11-15T04:46:19.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202704,94.13600525624179,96.07843137254902,1610612746,90,96,2021-11-15T04:46:23Z,5900000,230.0,3.0,1,right,R. Jackson 3PT  (13 PTS) (L. Kennard 2 AST),"[202704, 1628379]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,23.04,Made,,,,,13.0,,,,,,,L. Kennard,1628379.0,2.0,,,,,
593,PT01M18.00S,2021-11-15T04:46:42.5Z,4,REGULAR,turnover,bad pass,[],203897,,,1610612741,90,96,2021-11-15T04:46:46Z,5920000,,,0,,Z. LaVine bad pass TURNOVER (4 TO),"[203897, 202704]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,4.0,,,,,,,,,,Jackson,202704.0,
594,PT01M18.00S,2021-11-15T04:46:42.5Z,4,REGULAR,steal,,[],202704,,,1610612746,90,96,2021-11-15T04:46:44Z,5930000,,,0,,R. Jackson STEAL (2 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M14.00S,2021-11-15T04:46:46.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202331,81.12680683311433,6.617647058823522,1610612746,90,96,2021-11-15T04:46:53Z,5940000,-217.0,125.0,1,right,MISS P. George 25' running 3PT,[202331],1610612746.0,LAC,running,,,George,P. George,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
596,PT01M09.00S,2021-11-15T04:46:51.7Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,90,96,2021-11-15T04:46:53Z,5950000,,,0,,D. DeRozan REBOUND (Off:1 Def:6),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,595.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
597,PT00M51.60S,2021-11-15T04:47:08.2Z,4,REGULAR,2pt,Jump Shot,[],203897,14.302726675427067,89.92800245098039,1610612741,90,98,2021-11-15T04:47:19Z,5960000,-200.0,82.0,1,left,Z. LaVine 21' pullup Jump Shot (29 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,21.57,Made,,,,,29.0,,,,,,,,,,,,,,
598,PT00M51.90S,2021-11-15T04:47:23.7Z,4,REGULAR,instantreplay,request,[],0,,,1610612746,90,98,2021-11-15T04:47:55Z,5970000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,,,Support 2pt FG
599,PT00M41.10S,2021-11-15T04:48:07.7Z,4,REGULAR,3pt,Jump Shot,[],202331,69.30026281208936,30.882352941176478,1610612746,90,98,2021-11-15T04:48:15Z,5980000,-96.0,236.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
600,PT00M38.10S,2021-11-15T04:48:10.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,90,98,2021-11-15T04:50:29Z,5990000,,,0,,Z. LaVine REBOUND (Off:0 Def:7),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,599.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
601,PT00M26.40S,2021-11-15T04:48:23.7Z,4,REGULAR,3pt,Jump Shot,[],203897,29.221419185282528,20.833333333333343,1610612741,90,98,2021-11-15T04:52:41Z,6000000,146.0,222.0,1,left,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
602,PT00M24.20S,2021-11-15T04:48:25.9Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,90,98,2021-11-15T04:52:41Z,6010000,,,0,,A. Caruso REBOUND (Off:1 Def:6),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,601.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
603,PT00M24.20S,2021-11-15T04:48:28.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627936,5.590000152587891,50.0,1610612741,90,98,2021-11-15T04:52:58Z,6020000,0.0,0.0,1,left,MISS A. Caruso tip Layup - blocked,"[1627936, 202704]",1610612741.0,CHI,tip,,,Caruso,A. Caruso,,,,,0.0,Missed,,,,,,,,,,,,,,,Jackson,202704.0,,,
605,PT00M24.20S,2021-11-15T04:48:28.2Z,4,REGULAR,block,,[],202704,,,1610612741,90,98,2021-11-15T04:48:36Z,6025000,,,0,,R. Jackson BLOCK (1 BLK),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M22.70S,2021-11-15T04:48:29.7Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,90,98,2021-11-15T04:52:58Z,6030000,,,0,,A. Caruso REBOUND (Off:2 Def:6),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,603.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
608,PT00M21.50S,2021-11-15T04:48:35.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627936,7.539421813403408,49.754901960784316,1610612741,90,98,2021-11-15T04:53:16Z,6035000,1.0,18.0,1,left,MISS A. Caruso putback Layup,[1627936],1610612741.0,CHI,putback,,,Caruso,A. Caruso,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
609,PT00M20.00S,2021-11-15T04:48:36.6Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,90,98,2021-11-15T04:53:16Z,6037500,,,0,,A. Caruso REBOUND (Off:3 Def:6),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,608.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
621,PT00M20.00S,2021-11-15T04:49:00.4Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612741,90,98,2021-11-15T04:53:33Z,6043750,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M20.00S,2021-11-15T04:49:25.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,90,98,2021-11-15T04:51:17Z,6050000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M20.00S,2021-11-15T04:50:20.5Z,4,REGULAR,substitution,out,[],202331,,,1610612741,90,98,2021-11-15T04:51:17Z,6060000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M20.00S,2021-11-15T04:50:20.5Z,4,REGULAR,substitution,out,[],201587,,,1610612741,90,98,2021-11-15T04:51:17Z,6070000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M20.00S,2021-11-15T04:50:20.5Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,90,98,2021-11-15T04:51:17Z,6080000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
