actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
417,PT05M35.00S,2025-02-13T01:35:20.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.40932982917214,46.568627450980394,1610612738,79,67,2025-02-13T01:35:29Z,4020000,False,-17.0,28.0,1,right,J. Tatum driving Layup (25 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.31,Made,,25.0,,,,,,,,,,,,,,,,
418,PT05M27.00S,2025-02-13T01:35:27.7Z,3,REGULAR,3pt,Jump Shot,[],101108,29.517082785808146,73.2843137254902,1610612759,79,67,2025-02-13T01:35:34Z,4030000,False,-116.0,225.0,1,left,MISS C. Paul 25' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
419,PT05M25.00S,2025-02-13T01:35:29.7Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,79,67,2025-02-13T01:35:34Z,4040000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,418.0,,,,,,,4.0,2.0,2.0,,,,,,,,
420,PT05M19.00S,2025-02-13T01:35:37.4Z,3,REGULAR,3pt,Jump Shot,[],1630202,65.39093298291722,21.568627450980394,1610612738,79,67,2025-02-13T01:35:49Z,4050000,False,-142.0,273.0,1,right,MISS P. Pritchard 30' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,30.76,Missed,,,,,,,,,,,,,,,,,,
421,PT05M17.00S,2025-02-13T01:35:39.4Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,79,67,2025-02-13T01:35:49Z,4060000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,420.0,,,,,,,3.0,2.0,1.0,,,,,,,,
422,PT05M07.00S,2025-02-13T01:35:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,7.440867279894875,55.14705882352941,1610612759,79,69,2025-02-13T01:35:53Z,4070000,False,-26.0,17.0,1,left,J. Sochan cutting Layup (4 PTS) (D. Fox 4 AST),"[1631110, 1628368]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.1,Made,,4.0,D. Fox,1628368.0,4.0,,,,,,,,,,,,,
425,PT04M49.00S,2025-02-13T01:36:14.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,85.3646517739816,48.77450980392157,1610612738,81,69,2025-02-13T01:37:33Z,4100000,False,-6.0,85.0,1,right,D. White 8' driving floating Jump Shot (17 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,8.53,Made,,17.0,,,,,,,,,,,,,,,,
426,PT04M38.00S,2025-02-13T01:36:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,19.136005256241788,37.254901960784316,1610612759,81,69,2025-02-13T01:37:58Z,4110000,False,64.0,127.0,1,left,MISS C. Paul 14' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,14.24,Missed,,,,,,,,,,,,,,,,,,
427,PT04M37.00S,2025-02-13T01:36:26.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,81,69,2025-02-13T01:36:32Z,4120000,False,,,0,,J. Tatum REBOUND (Off:1 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,426.0,,,,,,,11.0,10.0,1.0,,,,,,,,
428,PT04M22.00S,2025-02-13T01:36:42.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,80.50262812089356,35.049019607843135,1610612738,81,69,2025-02-13T01:36:50Z,4130000,False,-75.0,131.0,1,right,MISS K. Porziņģis 15' turnaround Shot,[204001],1610612738.0,BOS,turnaround,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,15.07,Missed,,,,,,,,,,,,,,,,,,
429,PT04M21.00S,2025-02-13T01:36:43.0Z,3,REGULAR,rebound,offensive,[],204001,,,1610612738,81,69,2025-02-13T01:36:50Z,4140000,False,,,0,,K. Porziņģis REBOUND (Off:3 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,,,428.0,,,,,,,6.0,3.0,3.0,,,,,,,,
430,PT04M21.00S,2025-02-13T01:36:44.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",204001,94.40999984741211,50.0,1610612738,81,69,2025-02-13T01:36:59Z,4150000,False,0.0,0.0,1,right,MISS K. Porziņģis tip Layup,[204001],1610612738.0,BOS,tip,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
431,PT04M20.00S,2025-02-13T01:36:45.9Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,81,69,2025-02-13T01:36:59Z,4160000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,430.0,,,,,,,5.0,2.0,3.0,,,,,,,,
432,PT04M14.00S,2025-02-13T01:36:49.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630202,93.11760840998686,46.07843137254902,1610612738,83,69,2025-02-13T01:36:54Z,4170000,False,-20.0,12.0,1,right,P. Pritchard driving Layup (2 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.31,Made,,2.0,,,,,,,,,,,,,,,,
433,PT03M59.00S,2025-02-13T01:37:05.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628368,5.601182654402102,50.0,1610612759,83,71,2025-02-13T01:37:08Z,4180000,False,0.0,0.0,1,left,D. Fox driving DUNK (15 PTS) (C. Paul 8 AST),"[1628368, 101108]",1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.02,Made,,15.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,
435,PT03M39.00S,2025-02-13T01:37:24.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,69.07030223390277,72.30392156862744,1610612738,83,71,2025-02-13T01:39:45Z,4190000,False,112.0,238.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
436,PT03M38.00S,2025-02-13T01:37:25.1Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,83,71,2025-02-13T01:37:33Z,4200000,False,,,0,,L. Kornet REBOUND (Off:2 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,435.0,,,,,,,3.0,1.0,2.0,,,,,,,,
437,PT03M37.00S,2025-02-13T01:37:27.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628436,92.85479632063075,49.01960784313725,1610612738,85,71,2025-02-13T01:37:41Z,4210000,False,-5.0,15.0,1,right,L. Kornet putback DUNK (2 PTS),[1628436],1610612738.0,BOS,putback,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.55,Made,,2.0,,,,,,,,,,,,,,,,
438,PT03M23.00S,2025-02-13T01:37:40.6Z,3,REGULAR,2pt,Jump Shot,[],101108,21.632720105124836,49.01960784313725,1610612759,85,73,2025-02-13T01:37:53Z,4220000,False,5.0,151.0,1,left,C. Paul 15' fadeaway Jump Shot (5 PTS),[101108],1610612759.0,SAS,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,8-16 Center,15.09,Made,,5.0,,,,,,,,,,,,,,,,
439,PT03M08.00S,2025-02-13T01:37:55.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,93.24901445466492,50.0,1610612738,87,73,2025-02-13T01:37:59Z,4230000,False,0.0,11.0,1,right,K. Porziņģis cutting DUNK (22 PTS) (J. Tatum 7 AST),"[204001, 1628369]",1610612738.0,BOS,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,1.1,Made,,22.0,J. Tatum,1628369.0,7.0,,,,,,,,,,,,,
441,PT02M53.00S,2025-02-13T01:38:18.8Z,3,REGULAR,3pt,Jump Shot,[],203084,30.699737187910642,21.323529411764707,1610612759,87,73,2025-02-13T01:40:53Z,4250000,False,143.0,236.0,1,left,MISS H. Barnes 27' step back 3PT,[203084],1610612759.0,SAS,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,27.62,Missed,,,,,,,,,,,,,,,,,,
442,PT02M52.00S,2025-02-13T01:38:19.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,87,73,2025-02-13T01:38:24Z,4260000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,441.0,,,,,,,,,,,,,,,,,
444,PT02M52.00S,2025-02-13T01:38:32.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,87,73,2025-02-13T01:38:32Z,4280000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,out,[],204001,,,1610612738,87,73,2025-02-13T01:41:43Z,4290000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,87,73,2025-02-13T01:41:43Z,4300000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,out,[],101108,,,1610612738,87,73,2025-02-13T01:41:43Z,4310000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,out,[],203084,,,1610612738,87,73,2025-02-13T01:41:43Z,4320000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,out,[],1631110,,,1610612738,87,73,2025-02-13T01:41:43Z,4330000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,in,[],201143,,,1610612738,87,73,2025-02-13T01:41:43Z,4340000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,in,[],1631248,,,1610612738,87,73,2025-02-13T01:41:43Z,4350000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,in,[],1629640,,,1610612738,87,73,2025-02-13T01:41:43Z,4360000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,in,[],1641705,,,1610612738,87,73,2025-02-13T01:41:43Z,4370000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M52.00S,2025-02-13T01:41:26.1Z,3,REGULAR,substitution,in,[],1642264,,,1610612738,87,73,2025-02-13T01:41:43Z,4380000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M28.00S,2025-02-13T01:42:18.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,70.77858081471747,18.872549019607842,1610612738,87,73,2025-02-13T01:42:25Z,4390000,False,-156.0,222.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
457,PT02M27.00S,2025-02-13T01:42:19.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,87,73,2025-02-13T01:42:25Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,456.0,,,,,,,,,,,,,,,,,
459,PT02M25.00S,2025-02-13T01:42:35.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,90.62089356110381,3.431372549019608,1610612738,87,73,2025-02-13T01:42:50Z,4420000,False,-233.0,36.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
460,PT02M22.00S,2025-02-13T01:42:38.0Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,87,73,2025-02-13T01:42:50Z,4430000,False,,,0,,L. Kornet REBOUND (Off:3 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Left Corner 3,24+ Left,,,459.0,,,,,,,4.0,1.0,3.0,,,,,,,,
461,PT02M12.00S,2025-02-13T01:42:48.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,82.07950065703022,71.07843137254902,1610612738,89,73,2025-02-13T01:43:04Z,4440000,False,105.0,116.0,1,right,J. Tatum 15' step back Jump Shot (27 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,15.67,Made,,27.0,,,,,,,,,,,,,,,,
462,PT01M55.00S,2025-02-13T01:43:04.8Z,3,REGULAR,2pt,Jump Shot,[],1628368,7.966491458607096,75.98039215686273,1610612759,89,75,2025-02-13T01:43:09Z,4450000,False,-130.0,22.0,1,left,D. Fox 13' pullup Jump Shot (17 PTS),[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,13.18,Made,,17.0,,,,,,,,,,,,,,,,
463,PT01M32.00S,2025-02-13T01:43:29.2Z,3,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612738,89,75,2025-02-13T01:43:38Z,4460000,False,,,0,,V. Wembanyama shooting personal FOUL (2 PF) (Tatum 2 FT),"[1641705, 1628369]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1627963.0,2.0,0.0,Tatum,1628369.0,,,
465,PT01M32.00S,2025-02-13T01:44:02.0Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,89,75,2025-02-13T01:44:02Z,4480000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
466,PT01M32.00S,2025-02-13T01:44:02.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,89,75,2025-02-13T01:44:02Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,,,
467,PT01M32.00S,2025-02-13T01:44:09.1Z,3,REGULAR,substitution,out,[],1631248,,,1610612738,89,75,2025-02-13T01:44:14Z,4500000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M32.00S,2025-02-13T01:44:09.1Z,3,REGULAR,substitution,in,[],1628470,,,1610612738,89,75,2025-02-13T01:44:14Z,4510000,False,,,0,,SUB in: T. Craig,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M32.00S,2025-02-13T01:44:31.9Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,90,75,2025-02-13T01:44:31Z,4520000,False,,,0,,J. Tatum Free Throw 2 of 2 (28 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
470,PT01M26.00S,2025-02-13T01:44:39.6Z,3,REGULAR,3pt,Jump Shot,[],1629640,30.56833114323259,28.186274509803923,1610612759,90,75,2025-02-13T01:44:48Z,4530000,False,109.0,235.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
471,PT01M23.00S,2025-02-13T01:44:42.6Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,90,75,2025-02-13T01:44:48Z,4540000,False,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,470.0,,,,,,,6.0,5.0,1.0,,,,,,,,
472,PT01M09.00S,2025-02-13T01:44:56.3Z,3,REGULAR,3pt,Jump Shot,[],201143,75.50919842312747,87.5,1610612738,90,75,2025-02-13T01:45:04Z,4550000,False,188.0,178.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
473,PT01M07.00S,2025-02-13T01:44:58.3Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,90,75,2025-02-13T01:45:04Z,4560000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,472.0,,,,,,,2.0,1.0,1.0,,,,,,,,
474,PT00M55.70S,2025-02-13T01:45:10.6Z,3,REGULAR,3pt,Jump Shot,[],1628368,31.488173455978973,32.35294117647059,1610612759,90,78,2025-02-13T01:45:14Z,4570000,False,88.0,243.0,1,left,D. Fox 25' 3PT  (20 PTS) (S. Castle 1 AST),"[1628368, 1642264]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.9,Made,,20.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,
476,PT00M33.30S,2025-02-13T01:45:35.9Z,3,REGULAR,3pt,Jump Shot,[],1630202,96.34116294349539,3.209252450980392,1610612738,93,78,2025-02-13T01:45:58Z,4590000,False,-234.0,-18.0,1,right,P. Pritchard 3PT bank (5 PTS) (T. Craig 1 AST),"[1630202, 1628470]",1610612738.0,BOS,bank,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.47,Made,,5.0,T. Craig,1628470.0,1.0,,,,,,,,,,,,,
478,PT00M14.10S,2025-02-13T01:45:58.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,5.995400788436268,97.79411764705883,1610612759,93,81,2025-02-13T01:46:02Z,4610000,False,-239.0,4.0,1,left,K. Johnson 3PT  (3 PTS) (S. Castle 2 AST),"[1629640, 1642264]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.9,Made,,3.0,S. Castle,1642264.0,2.0,,,,,,,,,,,,,
480,PT00M02.00S,2025-02-13T01:46:16.6Z,3,REGULAR,2pt,Jump Shot,[],201143,84.77743101182654,7.621017156862746,1610612738,93,81,2025-02-13T01:46:41Z,4630000,False,-212.0,91.0,1,right,MISS A. Horford 23' Jump Shot,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left,23.05,Missed,,,,,,,,,,,,,,,,,,
481,PT00M00.30S,2025-02-13T01:46:18.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,93,81,2025-02-13T01:46:24Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Left,,,480.0,,,,,,,,,,,,,,,,,
482,PT00M00.30S,2025-02-13T01:46:20.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642264,,,1610612738,93,81,2025-02-13T01:46:37Z,4650000,False,,,0,,S. Castle loose ball personal FOUL (1 PF) (Tatum 2 FT),"[1642264, 1628369]",1610612759.0,SAS,loose ball,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Tatum,1628369.0,,,
484,PT00M00.30S,2025-02-13T01:46:46.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,93,81,2025-02-13T01:46:46Z,4670000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT00M00.30S,2025-02-13T01:46:46.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,93,81,2025-02-13T01:46:46Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,484.0,,,,,,,,,,,,,,,,,
486,PT00M00.30S,2025-02-13T01:46:46.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,93,81,2025-02-13T01:47:04Z,4690000,False,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
487,PT00M00.30S,2025-02-13T01:46:46.3Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,93,81,2025-02-13T01:47:04Z,4700000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,486.0,,,,,,,3.0,2.0,1.0,,,,,,,,
488,PT00M00.00S,2025-02-13T01:47:04.6Z,3,REGULAR,period,end,[],0,,,1610612759,93,81,2025-02-13T01:47:04Z,4710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612759,93,81,2025-02-13T01:50:35Z,4720000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,out,['startperiod'],1628436,,,1610612759,93,81,2025-02-13T01:50:35Z,4730000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,out,['startperiod'],1628470,,,1610612759,93,81,2025-02-13T01:50:35Z,4740000,False,,,0,,SUB out: T. Craig,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,out,['startperiod'],1628368,,,1610612759,93,81,2025-02-13T01:50:35Z,4750000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,out,['startperiod'],1630577,,,1610612759,93,81,2025-02-13T01:50:35Z,4760000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,in,['startperiod'],204001,,,1610612759,93,81,2025-02-13T01:50:35Z,4770000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612759,93,81,2025-02-13T01:50:35Z,4780000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,in,['startperiod'],1630573,,,1610612759,93,81,2025-02-13T01:50:35Z,4790000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612759,93,81,2025-02-13T01:50:35Z,4800000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-02-13T01:50:02.7Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,93,81,2025-02-13T01:50:35Z,4810000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-02-13T01:50:40.1Z,4,REGULAR,period,start,[],0,,,1610612738,93,81,2025-02-13T01:50:40Z,4820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M41.00S,2025-02-13T01:50:58.8Z,4,REGULAR,turnover,bad pass,[],1628401,,,1610612738,93,81,2025-02-13T01:51:02Z,4830000,False,,,0,,D. White bad pass TURNOVER (4 TO),"[1628401, 1642264]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,4.0,Castle,1642264.0
501,PT11M41.00S,2025-02-13T01:50:58.8Z,4,REGULAR,steal,,[],1642264,,,1610612759,93,81,2025-02-13T01:51:00Z,4840000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
