actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
604,PT04M04.00S,2024-10-29T01:49:09.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201572,90.3580814717477,62.99019607843137,1610612749,110,98,2024-10-29T01:49:24Z,5930000,False,65.0,38.0,1,right,MISS B. Lopez 7' turnaround Hook,[201572],1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.53,Missed,,,,,,,,,,,,,,,,,,
605,PT04M03.00S,2024-10-29T01:49:10.2Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,110,98,2024-10-29T01:49:24Z,5940000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,604.0,6.0,6.0,0.0,,,,,,,,,,,,,,
606,PT03M41.00S,2024-10-29T01:49:31.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201143,9.543363994743759,46.07843137254902,1610612738,112,98,2024-10-29T01:51:04Z,5950000,False,20.0,37.0,1,left,A. Horford Hook (10 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,4.2,Made,,,,,,,10.0,,,,,,,,,J. Tatum,1628369.0,3.0
608,PT03M41.00S,2024-10-29T01:49:35.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,112,98,2024-10-29T01:49:35Z,5970000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M29.00S,2024-10-29T01:51:19.4Z,4,REGULAR,2pt,Jump Shot,[],203507,77.61169513797634,34.068627450980394,1610612749,112,100,2024-10-29T01:51:25Z,5980000,False,-80.0,158.0,1,right,G. Antetokounmpo 17' fadeaway Jump Shot (30 PTS),[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,17.7,Made,,,,,,,30.0,,,,,,,,,,,
610,PT03M06.00S,2024-10-29T01:51:41.2Z,4,REGULAR,3pt,Jump Shot,[],201950,31.35676741130092,27.205882352941174,1610612738,115,100,2024-10-29T01:51:58Z,5990000,False,114.0,242.0,1,left,J. Holiday 26' 3PT pullup (21 PTS) (J. Tatum 4 AST),"[201950, 1628369]",1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.78,Made,,,,,,,21.0,,,,,,,,,J. Tatum,1628369.0,4.0
612,PT02M52.00S,2024-10-29T01:51:55.3Z,4,REGULAR,3pt,Jump Shot,[],203081,70.25295663600527,17.647058823529413,1610612749,115,100,2024-10-29T01:52:01Z,6010000,False,-162.0,227.0,1,right,MISS D. Lillard 27' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,27.88,Missed,,,,,,,,,,,,,,,,,,
613,PT02M49.00S,2024-10-29T01:51:58.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,115,100,2024-10-29T01:52:01Z,6020000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,612.0,7.0,7.0,0.0,,,,,,,,,,,,,,
614,PT02M44.00S,2024-10-29T01:52:05.3Z,4,REGULAR,foul,personal,[],201572,,,1610612738,115,100,2024-10-29T01:52:16Z,6030000,False,,,0,,B. Lopez personal FOUL (3 PF),"[201572, 1627759]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1146.0,3.0,0.0,Brown,1627759.0,,,
616,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,out,[],201143,,,1610612738,115,100,2024-10-29T01:52:30Z,6050000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,out,[],203081,,,1610612738,115,100,2024-10-29T01:52:30Z,6060000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,out,[],1629018,,,1610612738,115,100,2024-10-29T01:52:30Z,6070000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,out,[],201572,,,1610612738,115,100,2024-10-29T01:52:30Z,6080000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,out,[],1627752,,,1610612738,115,100,2024-10-29T01:52:30Z,6090000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,out,[],203507,,,1610612738,115,100,2024-10-29T01:52:30Z,6100000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,in,[],1630214,,,1610612738,115,100,2024-10-29T01:52:30Z,6110000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,in,[],1631260,,,1610612738,115,100,2024-10-29T01:52:30Z,6120000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,in,[],1641890,,,1610612738,115,100,2024-10-29T01:52:30Z,6130000,False,,,0,,SUB in: T. Smith,[1641890],1610612749.0,MIL,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,in,[],1641748,,,1610612738,115,100,2024-10-29T01:52:30Z,6140000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,in,[],1631157,,,1610612738,115,100,2024-10-29T01:52:30Z,6150000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M44.00S,2024-10-29T01:52:16.0Z,4,REGULAR,substitution,in,[],1630699,,,1610612738,115,100,2024-10-29T01:52:30Z,6160000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M41.00S,2024-10-29T01:52:51.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641748,,,1610612738,115,100,2024-10-29T01:53:00Z,6170000,False,,,0,,A. Jackson Jr. personal FOUL (4 PF) (Brown 2 FT),"[1641748, 1627759]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202056.0,4.0,0.0,Brown,1627759.0,,,
630,PT02M41.00S,2024-10-29T01:53:16.6Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,116,100,2024-10-29T01:53:37Z,6190000,False,,,0,,J. Brown Free Throw 1 of 2 (29 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,29.0,,,,,,,,,,,
631,PT02M41.00S,2024-10-29T01:53:16.6Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,116,100,2024-10-29T01:53:37Z,6200000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
632,PT02M39.00S,2024-10-29T01:53:18.6Z,4,REGULAR,rebound,defensive,[],1641890,,,1610612749,116,100,2024-10-29T01:53:37Z,6210000,False,,,0,,T. Smith REBOUND (Off:0 Def:1),[1641890],1610612749.0,MIL,,,,Smith,T. Smith,,,,,,,,,631.0,1.0,1.0,0.0,,,,,,,,,,,,,,
633,PT02M30.00S,2024-10-29T01:53:44.7Z,4,REGULAR,3pt,Jump Shot,[],1630699,69.46452036793693,73.77450980392157,1610612749,116,100,2024-10-29T01:54:28Z,6220000,False,119.0,235.0,1,right,MISS M. Beauchamp 26' pullup 3PT,[1630699],1610612749.0,MIL,pullup,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
634,PT02M27.00S,2024-10-29T01:53:47.7Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,116,100,2024-10-29T01:53:49Z,6230000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,633.0,8.0,8.0,0.0,,,,,,,,,,,,,,
635,PT02M16.00S,2024-10-29T01:54:01.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631157,,,1610612738,116,100,2024-10-29T01:54:08Z,6240000,False,,,0,,R. Rollins shooting personal FOUL (1 PF) (Tatum 2 FT),"[1631157, 1628369]",1610612749.0,MIL,shooting,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,1.0,0.0,Tatum,1628369.0,,,
637,PT02M16.00S,2024-10-29T01:54:18.4Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,117,100,2024-10-29T01:54:18Z,6260000,False,,,0,,J. Tatum Free Throw 1 of 2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
638,PT02M16.00S,2024-10-29T01:54:30.4Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,118,100,2024-10-29T01:54:30Z,6270000,False,,,0,,J. Tatum Free Throw 2 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
639,PT02M00.00S,2024-10-29T01:54:47.4Z,4,REGULAR,3pt,Jump Shot,[],1630699,77.7431011826544,89.70588235294117,1610612749,118,103,2024-10-29T01:54:54Z,6280000,False,199.0,157.0,1,right,M. Beauchamp 25' 3PT  (3 PTS) (A. Jackson Jr. 1 AST),"[1630699, 1641748]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,25.29,Made,,,,,,,3.0,,,,,,,,,A. Jackson Jr.,1641748.0,1.0
641,PT01M49.00S,2024-10-29T01:55:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630699,,,1610612738,118,103,2024-10-29T01:55:11Z,6300000,False,,,0,,M. Beauchamp shooting personal FOUL (1 PF) (Brown 2 FT),"[1630699, 1627759]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,Brown,1627759.0,,,
643,PT01M49.00S,2024-10-29T01:55:26.5Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,119,103,2024-10-29T01:55:58Z,6320000,False,,,0,,J. Brown Free Throw 1 of 2 (30 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,30.0,,,,,,,,,,,
644,PT01M49.00S,2024-10-29T01:55:29.0Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,119,103,2024-10-29T01:55:43Z,6330000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M49.00S,2024-10-29T01:55:29.0Z,4,REGULAR,substitution,out,[],201950,,,1610612738,119,103,2024-10-29T01:55:43Z,6340000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M49.00S,2024-10-29T01:55:29.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,119,103,2024-10-29T01:55:43Z,6350000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M49.00S,2024-10-29T01:55:29.0Z,4,REGULAR,substitution,out,[],1630214,,,1610612738,119,103,2024-10-29T01:55:43Z,6360000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M49.00S,2024-10-29T01:55:29.0Z,4,REGULAR,substitution,in,[],1641775,,,1610612738,119,103,2024-10-29T01:55:43Z,6370000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M49.00S,2024-10-29T01:55:29.0Z,4,REGULAR,substitution,in,[],1629674,,,1610612738,119,103,2024-10-29T01:55:43Z,6380000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M49.00S,2024-10-29T01:55:29.0Z,4,REGULAR,substitution,in,[],1641809,,,1610612738,119,103,2024-10-29T01:55:43Z,6390000,False,,,0,,SUB in: D. Peterson,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M49.00S,2024-10-29T01:55:29.0Z,4,REGULAR,substitution,in,[],1630531,,,1610612738,119,103,2024-10-29T01:55:43Z,6400000,False,,,0,,SUB in: J. Springer,[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M49.00S,2024-10-29T01:55:26.5Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,119,103,2024-10-29T01:55:58Z,6410000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
653,PT01M46.00S,2024-10-29T01:55:29.5Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,119,103,2024-10-29T01:55:58Z,6420000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,652.0,1.0,1.0,0.0,,,,,,,,,,,,,,
654,PT01M40.00S,2024-10-29T01:56:03.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631260,66.17936925098554,54.90196078431373,1610612749,119,103,2024-10-29T03:06:53Z,6430000,False,25.0,265.0,1,right,MISS A. Green 26' running 3PT,[1631260],1610612749.0,MIL,running,,,Green,A. Green,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
655,PT01M36.00S,2024-10-29T01:56:07.0Z,4,REGULAR,rebound,offensive,[],1641748,,,1610612749,119,103,2024-10-29T02:01:43Z,6440000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,654.0,1.0,0.0,1.0,,,,,,,,,,,,,,
656,PT01M36.00S,2024-10-29T01:56:16.9Z,4,REGULAR,turnover,out-of-bounds,[],1641748,,,1610612749,119,103,2024-10-29T01:56:32Z,6450000,False,,,0,,A. Jackson Jr. bad pass out-of-bounds TURNOVER (1 TO),[1641748],1610612749.0,MIL,bad pass,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,1155.0,,,,,,,
657,PT01M36.00S,2024-10-29T01:56:20.3Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,119,103,2024-10-29T01:56:24Z,6460000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M36.00S,2024-10-29T01:56:20.3Z,4,REGULAR,substitution,in,[],1631248,,,1610612738,119,103,2024-10-29T01:56:24Z,6470000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M29.00S,2024-10-29T01:56:35.7Z,4,REGULAR,turnover,out-of-bounds,[],1630531,,,1610612738,119,103,2024-10-29T01:56:46Z,6480000,False,,,0,,J. Springer lost ball out-of-bounds TURNOVER (1 TO),[1630531],1610612738.0,BOS,lost ball,,,Springer,J. Springer,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,,,1146.0,,,,,,,
660,PT01M16.00S,2024-10-29T01:56:53.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,80.1084099868594,6.127450980392156,1610612749,119,106,2024-10-29T01:57:33Z,6490000,False,-219.0,134.0,1,right,A. Green 25' 3PT step back bank (3 PTS) (A. Jackson Jr. 2 AST),"[1631260, 1641748]",1610612749.0,MIL,step back bank,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,25.73,Made,,,,,,,3.0,,,,,,,,,A. Jackson Jr.,1641748.0,2.0
662,PT00M57.30S,2024-10-29T01:57:17.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629674,13.87976346911958,51.9607843137255,1610612738,119,106,2024-10-29T01:58:06Z,6510000,False,-10.0,78.0,1,left,MISS N. Queta 7' floating Shot,[1629674],1610612738.0,BOS,floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,,
663,PT00M53.90S,2024-10-29T01:57:21.2Z,4,REGULAR,rebound,defensive,[],1641748,,,1610612749,119,106,2024-10-29T01:57:24Z,6520000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,662.0,2.0,1.0,1.0,,,,,,,,,,,,,,
664,PT00M42.10S,2024-10-29T01:57:33.5Z,4,REGULAR,3pt,Jump Shot,[],1641890,76.69185282522996,90.93137254901961,1610612749,119,106,2024-10-29T01:57:40Z,6530000,False,205.0,167.0,1,right,MISS T. Smith 26' 3PT,[1641890],1610612749.0,MIL,,,,Smith,T. Smith,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
665,PT00M39.60S,2024-10-29T01:57:36.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,119,106,2024-10-29T01:57:40Z,6540000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,664.0,,,,,,,,,,,,,,,,,
667,PT00M24.30S,2024-10-29T01:58:00.4Z,4,REGULAR,3pt,Jump Shot,[],1641809,32.013797634691194,33.088235294117645,1610612738,119,106,2024-10-29T01:58:05Z,6560000,False,85.0,248.0,1,left,MISS D. Peterson 26' 3PT,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
668,PT00M20.80S,2024-10-29T01:58:03.9Z,4,REGULAR,rebound,defensive,[],1641748,,,1610612749,119,106,2024-10-29T01:58:03Z,6570000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:2),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,667.0,3.0,2.0,1.0,,,,,,,,,,,,,,
669,PT00M17.20S,2024-10-29T01:58:09.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641748,94.03745072273325,50.0,1610612749,119,108,2024-10-29T01:59:14Z,6580000,False,0.0,4.0,1,right,A. Jackson Jr. driving DUNK (4 PTS),[1641748],1610612749.0,MIL,driving,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.35,Made,,,,,,,4.0,,,,,,,,,,,
670,PT00M00.00S,2024-10-29T01:58:35.4Z,4,REGULAR,period,end,[],0,,,1610612738,119,108,2024-10-29T01:58:35Z,6590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2024-10-29T02:00:32.4Z,4,REGULAR,game,end,[],0,,,0,119,108,2024-10-29T02:00:32Z,6600000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
