actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
502,PT06M31.00S,2025-02-23T20:04:14.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,91.27792378449409,57.59803921568627,1610612752,105,91,2025-02-23T20:04:19Z,4980000,False,38.0,29.0,1,right,M. Bridges driving Layup (6 PTS) (M. McBride 2 AST),"[1628969, 1630540]",1610612752.0,NYK,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,4.81,,M. McBride,1630540.0,2.0,,,,,,,,
504,PT06M10.00S,2025-02-23T20:04:44.1Z,4,REGULAR,foul,personal,[],1630540,,,1610612738,105,91,2025-02-23T20:05:04Z,5000000,False,,,0,,M. McBride personal FOUL (1 PF),"[1630540, 204001]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Left,202053.0,1.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
506,PT06M10.00S,2025-02-23T20:04:50.3Z,4,REGULAR,substitution,out,[],204001,,,1610612738,105,91,2025-02-23T20:05:04Z,5020000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT06M10.00S,2025-02-23T20:04:50.3Z,4,REGULAR,substitution,out,[],1626166,,,1610612738,105,91,2025-02-23T20:05:04Z,5030000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT06M10.00S,2025-02-23T20:04:50.3Z,4,REGULAR,substitution,out,[],1628404,,,1610612738,105,91,2025-02-23T20:05:04Z,5040000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT06M10.00S,2025-02-23T20:04:50.3Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,105,91,2025-02-23T20:05:04Z,5050000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT06M10.00S,2025-02-23T20:04:50.3Z,4,REGULAR,substitution,in,[],1628384,,,1610612738,105,91,2025-02-23T20:05:04Z,5060000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT06M10.00S,2025-02-23T20:04:50.3Z,4,REGULAR,substitution,in,[],1628973,,,1610612738,105,91,2025-02-23T20:05:04Z,5070000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT05M58.00S,2025-02-23T20:05:22.0Z,4,REGULAR,3pt,Jump Shot,[],1627759,8.09789750328515,95.83333333333334,1610612738,108,91,2025-02-23T20:05:25Z,5080000,False,-229.0,24.0,1,left,J. Brown 3PT  (22 PTS) (J. Tatum 8 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,Made,22.0,23.04,,J. Tatum,1628369.0,8.0,,,,,,,,
515,PT05M37.00S,2025-02-23T20:05:57.4Z,4,REGULAR,3pt,Jump Shot,[],1628973,68.01905387647832,38.23529411764706,1610612752,108,91,2025-02-23T20:08:39Z,5110000,False,-59.0,248.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.5,,,,,,,,,,,,
516,PT05M36.00S,2025-02-23T20:05:58.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,108,91,2025-02-23T20:06:05Z,5120000,False,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,515.0,,,,9.0,9.0,0.0,,,,,
517,PT05M24.00S,2025-02-23T20:06:10.3Z,4,REGULAR,turnover,bad pass,[],1628369,,,1610612738,108,91,2025-02-23T20:06:15Z,5130000,False,,,0,,J. Tatum bad pass TURNOVER (3 TO),"[1628369, 1628973]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,Brunson,1628973.0
518,PT05M24.00S,2025-02-23T20:06:10.3Z,4,REGULAR,steal,,[],1628973,,,1610612752,108,91,2025-02-23T20:06:12Z,5140000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
519,PT05M10.00S,2025-02-23T20:06:23.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630540,78.79434954007884,60.29411764705882,1610612752,108,93,2025-02-23T20:06:27Z,5150000,False,51.0,147.0,1,right,M. McBride 15' pullup Jump Shot (2 PTS) (P. Achiuwa 3 AST),"[1630540, 1630173]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,8-16 Center,,,,,,Made,2.0,15.56,,P. Achiuwa,1630173.0,3.0,,,,,,,,
521,PT04M53.00S,2025-02-23T20:06:40.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,31.35676741130092,68.38235294117648,1610612738,111,93,2025-02-23T20:06:46Z,5170000,False,-92.0,242.0,1,left,J. Tatum 25' 3PT pullup (23 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Made,23.0,25.91,,,,,,,,,,,,
522,PT04M36.00S,2025-02-23T20:06:58.5Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612752,111,93,2025-02-23T20:07:02Z,5180000,False,,,0,,J. Brunson bad pass TURNOVER (4 TO),"[1628973, 1628401]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,White,1628401.0
523,PT04M36.00S,2025-02-23T20:06:58.5Z,4,REGULAR,steal,,[],1628401,,,1610612738,111,93,2025-02-23T20:07:00Z,5190000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
524,PT04M28.00S,2025-02-23T20:07:06.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,9.280551905387648,4.6568627450980395,1610612738,111,93,2025-02-23T20:07:13Z,5200000,False,227.0,35.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.93,,,,,,,,,,,,
525,PT04M27.00S,2025-02-23T20:07:07.4Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,111,93,2025-02-23T20:07:13Z,5210000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,,,,524.0,,,,3.0,3.0,0.0,,,,,
526,PT04M14.00S,2025-02-23T20:07:19.9Z,4,REGULAR,3pt,Jump Shot,[],1630540,90.22667542706965,4.411764705882353,1610612752,111,93,2025-02-23T20:07:26Z,5220000,False,-228.0,39.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.13,,,,,,,,,,,,
527,PT04M13.00S,2025-02-23T20:07:20.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,111,93,2025-02-23T20:07:26Z,5230000,False,,,0,,J. Tatum REBOUND (Off:0 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,,,,,526.0,,,,10.0,10.0,0.0,,,,,
528,PT04M12.00S,2025-02-23T20:07:26.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,111,93,2025-02-23T20:07:26Z,5240000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT04M12.00S,2025-02-23T20:07:33.3Z,4,REGULAR,substitution,out,[],201143,,,1610612738,111,93,2025-02-23T20:10:27Z,5250000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT04M12.00S,2025-02-23T20:07:33.3Z,4,REGULAR,substitution,out,[],1630540,,,1610612738,111,93,2025-02-23T20:10:27Z,5260000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT04M12.00S,2025-02-23T20:07:33.3Z,4,REGULAR,substitution,out,[],1630173,,,1610612738,111,93,2025-02-23T20:10:27Z,5270000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT04M12.00S,2025-02-23T20:07:33.3Z,4,REGULAR,substitution,in,[],204001,,,1610612738,111,93,2025-02-23T20:10:27Z,5280000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT04M12.00S,2025-02-23T20:07:33.3Z,4,REGULAR,substitution,in,[],1626157,,,1610612738,111,93,2025-02-23T20:10:27Z,5290000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT04M12.00S,2025-02-23T20:07:33.3Z,4,REGULAR,substitution,in,[],1628404,,,1610612738,111,93,2025-02-23T20:10:27Z,5300000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT03M54.00S,2025-02-23T20:11:09.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,7.046649145860711,47.05882352941176,1610612738,113,93,2025-02-23T20:11:15Z,5310000,False,15.0,14.0,1,left,J. Brown cutting DUNK (24 PTS) (K. Porziņģis 2 AST),"[1627759, 204001]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,24.0,2.01,,K. Porziņģis,204001.0,2.0,,,,,,,,
537,PT03M41.00S,2025-02-23T20:11:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.38042049934296,52.94117647058824,1610612752,113,95,2025-02-23T20:11:25Z,5330000,False,15.0,10.0,1,right,J. Hart cutting Layup (20 PTS) (J. Brunson 3 AST),"[1628404, 1628973]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,1.76,,J. Brunson,1628973.0,3.0,,,,,,,,
539,PT03M23.00S,2025-02-23T20:11:41.9Z,4,REGULAR,3pt,Jump Shot,[],1628369,37.27003942181341,48.28431372549019,1610612738,113,95,2025-02-23T20:11:52Z,5350000,False,9.0,298.0,1,left,MISS J. Tatum 29' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,29.79,,,,,,,,,,,,
540,PT03M22.00S,2025-02-23T20:11:42.9Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,113,95,2025-02-23T20:11:52Z,5360000,False,,,0,,J. Hart REBOUND (Off:2 Def:8),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,539.0,,,,10.0,8.0,2.0,,,,,
541,PT03M13.00S,2025-02-23T20:11:53.5Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612752,113,95,2025-02-23T20:12:17Z,5370000,False,,,0,,J. Tatum shooting personal FOUL (3 PF) (Anunoby 2 FT),"[1628369, 1628384]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,202053.0,3.0,0.0,Anunoby,1628384.0,,,,,,,,,,,,,,,
543,PT03M13.00S,2025-02-23T20:12:17.8Z,4,REGULAR,freethrow,1 of 2,[],1628384,,,1610612752,113,96,2025-02-23T20:12:17Z,5390000,False,,,0,,O. Anunoby Free Throw 1 of 2 (9 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
544,PT03M13.00S,2025-02-23T20:12:32.5Z,4,REGULAR,freethrow,2 of 2,[],1628384,,,1610612752,113,97,2025-02-23T20:12:32Z,5400000,False,,,0,,O. Anunoby Free Throw 2 of 2 (10 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
545,PT02M54.00S,2025-02-23T20:12:53.1Z,4,REGULAR,3pt,Jump Shot,[],204001,30.962549277266753,26.225490196078432,1610612738,113,97,2025-02-23T20:12:59Z,5410000,False,119.0,239.0,1,left,MISS K. Porziņģis 26' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.65,,,,,,,,,,,,
546,PT02M53.00S,2025-02-23T20:12:54.1Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,113,97,2025-02-23T20:12:59Z,5420000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,545.0,,,,2.0,2.0,0.0,,,,,
547,PT02M47.00S,2025-02-23T20:13:01.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,90.3580814717477,59.068627450980394,1610612752,113,97,2025-02-23T20:13:09Z,5430000,False,45.0,38.0,1,right,MISS J. Hart running Layup,[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.92,,,,,,,,,,,,
548,PT02M46.00S,2025-02-23T20:13:02.5Z,4,REGULAR,rebound,defensive,[],201950,,,1610612738,113,97,2025-02-23T20:13:09Z,5440000,False,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,547.0,,,,3.0,2.0,1.0,,,,,
549,PT02M27.00S,2025-02-23T20:13:22.4Z,4,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612738,113,97,2025-02-23T20:13:31Z,5450000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (Tatum 2 FT),"[1626157, 1628369]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Left,1146.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
551,PT02M27.00S,2025-02-23T20:13:53.9Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,114,97,2025-02-23T20:13:53Z,5470000,False,,,0,,J. Tatum Free Throw 1 of 2 (24 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
552,PT02M27.00S,2025-02-23T20:14:11.9Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,115,97,2025-02-23T20:14:11Z,5480000,False,,,0,,J. Tatum Free Throw 2 of 2 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
554,PT02M24.00S,2025-02-23T20:14:18.0Z,4,REGULAR,turnover,bad pass,[],1628404,,,1610612752,115,97,2025-02-23T20:14:46Z,5500000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 201950]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0
555,PT02M24.00S,2025-02-23T20:14:18.0Z,4,REGULAR,steal,,[],201950,,,1610612738,115,97,2025-02-23T20:14:21Z,5510000,False,,,0,,J. Holiday STEAL (3 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
556,PT02M20.00S,2025-02-23T20:14:25.7Z,4,REGULAR,foul,personal,[],1626157,,,1610612738,115,97,2025-02-23T20:14:34Z,5520000,False,,,0,,K. Towns personal FOUL (4 PF),"[1626157, 1628369]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,201246.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
558,PT02M08.00S,2025-02-23T20:15:01.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,24.917871222076215,89.2156862745098,1610612738,118,97,2025-02-23T20:15:05Z,5540000,False,-196.0,182.0,1,left,D. White 26' 3PT  (19 PTS) (J. Tatum 9 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,Made,19.0,26.73,,J. Tatum,1628369.0,9.0,,,,,,,,
560,PT01M55.00S,2025-02-23T20:15:15.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.65637319316689,39.46078431372549,1610612752,118,97,2025-02-23T20:16:29Z,5560000,False,-53.0,101.0,1,right,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.4,,,,,,,,,,,,
561,PT01M54.00S,2025-02-23T20:15:16.8Z,4,REGULAR,rebound,defensive,[],201950,,,1610612738,118,97,2025-02-23T20:15:27Z,5570000,False,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,560.0,,,,4.0,3.0,1.0,,,,,
562,PT01M31.00S,2025-02-23T20:15:39.1Z,4,REGULAR,3pt,Jump Shot,[],204001,9.674770039421814,4.901960784313726,1610612738,118,97,2025-02-23T20:15:45Z,5580000,False,225.0,38.0,1,left,MISS K. Porziņģis 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.87,,,,,,,,,,,,
563,PT01M29.00S,2025-02-23T20:15:41.1Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,118,97,2025-02-23T20:15:45Z,5590000,False,,,0,,J. Hart REBOUND (Off:2 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,,562.0,,,,11.0,9.0,2.0,,,,,
564,PT01M23.00S,2025-02-23T20:15:48.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,78.53153745072274,88.72549019607843,1610612752,118,100,2025-02-23T20:17:18Z,5600000,False,194.0,149.0,1,right,M. Bridges 24' 3PT running (9 PTS) (J. Hart 8 AST),"[1628969, 1628404]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,24.45,,J. Hart,1628404.0,8.0,,,,,,,,
566,PT01M02.00S,2025-02-23T20:16:12.7Z,4,REGULAR,3pt,Jump Shot,[],1627759,27.283180026281208,87.00980392156863,1610612738,118,100,2025-02-23T20:16:19Z,5620000,False,-185.0,204.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.54,,,,,,,,,,,,
567,PT01M01.00S,2025-02-23T20:16:13.7Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,118,100,2025-02-23T20:16:19Z,5630000,False,,,0,,K. Towns REBOUND (Off:5 Def:13),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,566.0,,,,18.0,13.0,5.0,,,,,
568,PT00M57.90S,2025-02-23T20:16:18.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,91.93495400788436,47.05882352941176,1610612752,118,102,2025-02-23T20:16:30Z,5640000,False,-15.0,23.0,1,right,M. Bridges running reverse Layup (11 PTS) (J. Brunson 4 AST),"[1628969, 1628973]",1610612752.0,NYK,running reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,2.75,,J. Brunson,1628973.0,4.0,,,,,,,,
570,PT00M33.90S,2025-02-23T20:16:52.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,118,102,2025-02-23T20:17:00Z,5660000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,201246.0,,,,,,,,,,,,,,,,,,,
571,PT00M26.20S,2025-02-23T20:17:05.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,66.44218134034165,43.13725490196079,1610612752,118,105,2025-02-23T20:17:09Z,5670000,False,-34.0,263.0,1,right,M. Bridges 26' 3PT  (14 PTS) (J. Hart 9 AST),"[1628969, 1628404]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,Made,14.0,26.51,,J. Hart,1628404.0,9.0,,,,,,,,
573,PT00M01.60S,2025-02-23T20:17:35.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,118,105,2025-02-23T20:17:43Z,5690000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
574,PT00M00.00S,2025-02-23T20:17:46.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,60.66031537450722,63.48039215686274,1610612752,118,105,2025-02-23T20:17:52Z,5700000,False,67.0,317.0,1,right,MISS M. Bridges 32' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,Missed,,32.44,,,,,,,,,,,,
575,PT00M00.00S,2025-02-23T20:17:49.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,118,105,2025-02-23T20:17:49Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,574.0,,,,,,,,,,,
576,PT00M00.00S,2025-02-23T20:17:51.8Z,4,REGULAR,period,end,[],0,,,1610612752,118,105,2025-02-23T20:17:51Z,5720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT00M00.00S,2025-02-23T20:17:55.4Z,4,REGULAR,game,end,[],0,,,0,118,105,2025-02-23T20:17:55Z,5730000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
