actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
448,PT04M45.00S,2024-12-08T02:36:17.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,93.38042049934296,49.01960784313725,1610612738,75,85,2024-12-08T02:36:22Z,4430000,False,-5.0,10.0,1,right,K. Porziņģis driving Layup (12 PTS) (J. Tatum 6 AST),"[204001, 1628369]",1610612738.0,BOS,driving,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,1.09,Made,,,,,12.0,J. Tatum,1628369.0,6.0,,,,,,,,
450,PT04M45.00S,2024-12-08T02:36:20.4Z,3,REGULAR,foul,personal,['1freethrow'],1630643,,,1610612738,75,85,2024-12-08T02:36:30Z,4450000,False,,,0,,J. Huff shooting personal FOUL (3 PF) (Porziņģis 1 FT),"[1630643, 204001]",1610612763.0,MEM,shooting,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,3.0,0.0,Porziņģis,204001.0,,
452,PT04M45.00S,2024-12-08T02:36:47.5Z,3,REGULAR,freethrow,1 of 1,[],204001,,,1610612738,76,85,2024-12-08T02:36:47Z,4470000,False,,,0,,K. Porziņģis Free Throw 1 of 1 (13 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
453,PT04M30.00S,2024-12-08T02:37:03.1Z,3,REGULAR,3pt,Jump Shot,[],1630643,25.969119579500656,83.82352941176471,1610612763,76,85,2024-12-08T02:37:10Z,4480000,False,-169.0,192.0,1,left,MISS J. Huff 25' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,25.55,Missed,,,,,,,,,,,,,,,,
454,PT04M27.00S,2024-12-08T02:37:06.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,76,85,2024-12-08T02:37:10Z,4490000,False,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,453.0,9.0,9.0,0.0,,,,,,,,,,,,
455,PT04M18.00S,2024-12-08T02:37:15.1Z,3,REGULAR,3pt,Jump Shot,[],1628401,83.52496714848883,96.32352941176471,1610612738,76,85,2024-12-08T02:37:21Z,4500000,False,232.0,102.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,25.32,Missed,,,,,,,,,,,,,,,,
456,PT04M16.00S,2024-12-08T02:37:17.1Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,76,85,2024-12-08T02:38:10Z,4510000,False,,,0,,S. Aldama REBOUND (Off:1 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,455.0,5.0,4.0,1.0,,,,,,,,,,,,
457,PT04M09.00S,2024-12-08T02:37:24.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629630,18.659658344283837,41.04626225490196,1610612763,76,85,2024-12-08T02:38:15Z,4520000,False,45.0,123.0,1,left,MISS J. Morant 13' running pullup Shot,[1629630],1610612763.0,MEM,running pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,13.08,Missed,,,,,,,,,,,,,,,,
458,PT04M07.00S,2024-12-08T02:37:26.7Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,76,85,2024-12-08T02:38:05Z,4530000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,457.0,4.0,4.0,0.0,,,,,,,,,,,,
459,PT04M00.00S,2024-12-08T02:37:34.2Z,3,REGULAR,turnover,bad pass,[],1628401,,,1610612738,76,85,2024-12-08T02:37:47Z,4540000,False,,,0,,D. White bad pass TURNOVER (3 TO),"[1628401, 1630217]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,,,,,,,,,,,Bane,1630217.0
460,PT04M00.00S,2024-12-08T02:37:34.2Z,3,REGULAR,steal,,[],1630217,,,1610612763,76,85,2024-12-08T02:37:36Z,4550000,False,,,0,,D. Bane STEAL (3 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
461,PT03M55.00S,2024-12-08T02:37:37.7Z,3,REGULAR,turnover,bad pass,[],1630217,,,1610612763,76,85,2024-12-08T02:37:49Z,4560000,False,,,0,,D. Bane bad pass TURNOVER (4 TO),"[1630217, 1628401]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,,4.0,,,,,,,,,,,,,,,,,White,1628401.0
462,PT03M55.00S,2024-12-08T02:37:37.7Z,3,REGULAR,steal,,[],1628401,,,1610612738,76,85,2024-12-08T02:37:39Z,4570000,False,,,0,,D. White STEAL (3 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
463,PT03M49.00S,2024-12-08T02:37:46.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,92.72339027595268,51.470588235294116,1610612738,78,85,2024-12-08T02:37:51Z,4580000,False,7.0,16.0,1,right,J. Tatum driving Layup (13 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,1.75,Made,,,,,13.0,,,,,,,,,,,
464,PT03M49.00S,2024-12-08T02:37:50.4Z,3,REGULAR,foul,personal,['1freethrow'],1630643,,,1610612738,78,85,2024-12-08T02:37:59Z,4590000,False,,,0,,J. Huff shooting personal FOUL (4 PF) (Tatum 1 FT),"[1630643, 1628369]",1610612763.0,MEM,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,1628159.0,,,,,,,,,,,,,,4.0,0.0,Tatum,1628369.0,,
466,PT03M49.00S,2024-12-08T02:38:00.1Z,3,REGULAR,substitution,out,[],1629630,,,1610612738,78,85,2024-12-08T02:38:10Z,4610000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M49.00S,2024-12-08T02:38:00.1Z,3,REGULAR,substitution,out,[],1630217,,,1610612738,78,85,2024-12-08T02:38:10Z,4620000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M49.00S,2024-12-08T02:38:00.1Z,3,REGULAR,substitution,in,[],1630590,,,1610612738,78,85,2024-12-08T02:38:10Z,4630000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M49.00S,2024-12-08T02:38:00.1Z,3,REGULAR,substitution,in,[],1631222,,,1610612738,78,85,2024-12-08T02:38:10Z,4640000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M49.00S,2024-12-08T02:38:20.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628369,,,1610612738,79,85,2024-12-08T02:38:20Z,4650000,False,,,0,,J. Tatum Free Throw 1 of 1 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
471,PT03M40.00S,2024-12-08T02:38:29.7Z,3,REGULAR,3pt,Jump Shot,[],1631222,17.0335085413929,3.1862745098039214,1610612763,79,88,2024-12-08T02:38:37Z,4660000,False,234.0,108.0,1,left,J. LaRavia 25' 3PT  (5 PTS) (M. Smart 1 AST),"[1631222, 203935]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,25.76,Made,,,,,5.0,M. Smart,203935.0,1.0,,,,,,,,
473,PT03M16.00S,2024-12-08T02:38:52.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,67.62483574244416,23.774509803921568,1610612738,79,88,2024-12-08T02:39:46Z,4680000,False,-131.0,252.0,1,right,MISS J. Tatum 28' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,28.39,Missed,,,,,,,,,,,,,,,,
474,PT03M14.00S,2024-12-08T02:38:54.5Z,3,REGULAR,rebound,offensive,[],204001,,,1610612738,79,88,2024-12-08T02:39:14Z,4690000,False,,,0,,K. Porziņģis REBOUND (Off:3 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,,,,,473.0,6.0,3.0,3.0,,,,,,,,,,,,
475,PT03M12.00S,2024-12-08T02:38:57.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],204001,65.39093298291722,40.68627450980392,1610612738,79,88,2024-12-08T02:39:02Z,4700000,False,-47.0,273.0,1,right,MISS K. Porziņģis 27' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,,,27.68,Missed,,,,,,,,,,,,,,,,
476,PT03M10.00S,2024-12-08T02:38:59.7Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,79,88,2024-12-08T02:39:10Z,4710000,False,,,0,,S. Aldama REBOUND (Off:1 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,475.0,6.0,5.0,1.0,,,,,,,,,,,,
477,PT02M51.00S,2024-12-08T02:39:18.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,8.623521681997373,56.127450980392155,1610612763,79,88,2024-12-08T04:06:12Z,4720000,False,-31.0,29.0,1,left,MISS J. LaRavia driving floating Shot,[1631222],1610612763.0,MEM,driving floating,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,4.19,Missed,,,,,,,,,,,,,,,,
478,PT02M49.00S,2024-12-08T02:39:20.9Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,79,88,2024-12-08T02:39:33Z,4730000,False,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,477.0,4.0,4.0,0.0,,,,,,,,,,,,
479,PT02M45.00S,2024-12-08T02:39:24.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,72.88107752956637,80.88235294117648,1610612738,79,88,2024-12-08T02:40:37Z,4740000,False,154.0,202.0,1,right,MISS P. Pritchard 25' running 3PT,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,25.46,Missed,,,,,,,,,,,,,,,,
480,PT02M45.00S,2024-12-08T02:39:24.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,79,88,2024-12-08T02:39:36Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,479.0,,,,,,,,,,,,,,,
481,PT02M44.00S,2024-12-08T02:39:36.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630590,,,1610612738,79,88,2024-12-08T02:39:45Z,4760000,False,,,0,,S. Pippen Jr. loose ball personal FOUL (2 PF) (Queta 2 FT),"[1630590, 1629674]",1610612763.0,MEM,loose ball,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,2.0,0.0,Queta,1629674.0,,
483,PT02M44.00S,2024-12-08T02:39:59.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629674,,,1610612738,80,88,2024-12-08T02:39:59Z,4780000,False,,,0,,N. Queta Free Throw 1 of 2 (3 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
484,PT02M44.00S,2024-12-08T02:40:03.1Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,80,88,2024-12-08T02:40:18Z,4790000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M44.00S,2024-12-08T02:40:03.1Z,3,REGULAR,substitution,out,[],1630643,,,1610612738,80,88,2024-12-08T02:40:18Z,4800000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M44.00S,2024-12-08T02:40:03.1Z,3,REGULAR,substitution,in,[],201950,,,1610612738,80,88,2024-12-08T02:40:18Z,4810000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M44.00S,2024-12-08T02:40:03.1Z,3,REGULAR,substitution,in,[],1628991,,,1610612738,80,88,2024-12-08T02:40:18Z,4820000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M44.00S,2024-12-08T02:39:59.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629674,,,1610612738,80,88,2024-12-08T02:40:23Z,4830000,False,,,0,,MISS N. Queta Free Throw 2 of 2,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
489,PT02M42.00S,2024-12-08T02:40:01.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,80,88,2024-12-08T02:44:23Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,
491,PT02M42.00S,2024-12-08T02:40:49.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630583,,,1610612738,80,88,2024-12-08T02:43:02Z,4860000,False,,,0,,S. Aldama away-from-play personal FOUL (1 PF) (Porziņģis 1 FT),"[1630583, 204001]",1610612763.0,MEM,away-from-play,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Center,200832.0,,,,,,,,,,,,,,1.0,0.0,Porziņģis,204001.0,,
499,PT02M42.00S,2024-12-08T02:41:10.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],204001,,,1610612738,81,88,2024-12-08T02:51:14Z,4875000,False,,,0,,K. Porziņģis away-from-play Free Throw 1 of 1 (14 PTS),[204001],1610612738.0,BOS,away-from-play,,,Porziņģis,K. Porziņģis,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
494,PT02M32.00S,2024-12-08T02:43:00.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201950,71.82982917214193,17.892156862745097,1610612738,81,88,2024-12-08T02:47:14Z,4890000,False,-161.0,212.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,26.61,Missed,,,,,,,,,,,,,,,,
495,PT02M28.00S,2024-12-08T02:43:04.1Z,3,REGULAR,rebound,defensive,[],1630590,,,1610612763,81,88,2024-12-08T02:43:12Z,4900000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,,494.0,2.0,2.0,0.0,,,,,,,,,,,,
496,PT02M18.00S,2024-12-08T02:43:13.3Z,3,REGULAR,3pt,Jump Shot,[],1628991,29.6484888304862,25.49019607843137,1610612763,81,88,2024-12-08T02:43:19Z,4910000,False,123.0,226.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,25.72,Missed,,,,,,,,,,,,,,,,
497,PT02M15.00S,2024-12-08T02:43:16.3Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,81,88,2024-12-08T02:43:19Z,4920000,False,,,0,,N. Queta REBOUND (Off:1 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,496.0,5.0,4.0,1.0,,,,,,,,,,,,
498,PT02M11.00S,2024-12-08T02:43:21.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,91.67214191852825,55.63725490196079,1610612738,81,88,2024-12-08T02:48:05Z,4945000,False,28.0,26.0,1,right,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,3.82,Missed,,,,,,,,,,,,,,,,
500,PT02M10.00S,2024-12-08T02:43:22.4Z,3,REGULAR,rebound,offensive,[],204001,,,1610612738,81,88,2024-12-08T02:47:50Z,4947500,False,,,0,,K. Porziņģis REBOUND (Off:4 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,498.0,7.0,3.0,4.0,,,,,,,,,,,,
501,PT02M10.00S,2024-12-08T02:43:24.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",204001,91.93495400788436,47.794117647058826,1610612738,83,88,2024-12-08T02:44:37Z,4950000,False,-11.0,23.0,1,right,K. Porziņģis putback DUNK (16 PTS),[204001],1610612738.0,BOS,putback,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,2.58,Made,,,,,16.0,,,,,,,,,,,
502,PT01M57.00S,2024-12-08T02:43:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.389618922470433,58.333333333333336,1610612763,83,88,2024-12-08T02:48:23Z,4960000,False,-42.0,8.0,1,left,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,4.24,Missed,,,,,,,,,,,,,,,,
503,PT01M55.00S,2024-12-08T02:43:36.3Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,83,88,2024-12-08T02:43:51Z,4970000,False,,,0,,N. Queta REBOUND (Off:1 Def:5),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,502.0,6.0,5.0,1.0,,,,,,,,,,,,
504,PT01M41.00S,2024-12-08T02:43:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.75229960578186,52.20588235294118,1610612738,83,88,2024-12-08T02:48:43Z,4980000,False,11.0,34.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 1628991]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,3.61,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,
505,PT01M41.00S,2024-12-08T02:43:49.8Z,3,REGULAR,block,,[],1628991,,,1610612738,83,88,2024-12-08T02:43:52Z,4990000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT01M41.00S,2024-12-08T02:43:49.8Z,3,REGULAR,rebound,offensive,[],201950,,,1610612738,83,88,2024-12-08T02:43:57Z,5000000,False,,,0,,J. Holiday REBOUND (Off:3 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,504.0,3.0,0.0,3.0,,,,,,,,,,,,
507,PT01M37.00S,2024-12-08T02:43:53.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,70.12155059132719,20.588235294117645,1610612738,86,88,2024-12-08T02:44:00Z,5010000,False,-147.0,228.0,1,right,P. Pritchard 27' 3PT  (12 PTS) (J. Holiday 2 AST),"[1630202, 201950]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,27.17,Made,,,,,12.0,J. Holiday,201950.0,2.0,,,,,,,,
509,PT01M36.00S,2024-12-08T02:44:02.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,86,88,2024-12-08T02:44:02Z,5030000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M36.00S,2024-12-08T02:45:16.7Z,3,REGULAR,substitution,out,[],1630590,,,1610612763,86,88,2024-12-08T02:45:29Z,5040000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M36.00S,2024-12-08T02:45:16.7Z,3,REGULAR,substitution,out,[],1630583,,,1610612763,86,88,2024-12-08T02:45:29Z,5050000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M36.00S,2024-12-08T02:45:16.7Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,86,88,2024-12-08T02:45:29Z,5060000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M36.00S,2024-12-08T02:45:16.7Z,3,REGULAR,substitution,in,[],1629630,,,1610612763,86,88,2024-12-08T02:45:29Z,5070000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT01M30.00S,2024-12-08T02:45:45.0Z,3,REGULAR,3pt,Jump Shot,[],1629630,27.283180026281208,13.725490196078432,1610612763,86,91,2024-12-08T02:45:50Z,5080000,False,181.0,204.0,1,left,J. Morant 27' 3PT  (26 PTS) (B. Clarke 4 AST),"[1629630, 1629634]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,27.3,Made,,,,,26.0,B. Clarke,1629634.0,4.0,,,,,,,,
517,PT01M05.00S,2024-12-08T02:46:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,92.72339027595268,53.431372549019606,1610612738,88,91,2024-12-08T02:46:14Z,5100000,False,17.0,16.0,1,right,N. Queta cutting Layup (5 PTS) (J. Holiday 3 AST),"[1629674, 201950]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,2.34,Made,,,,,5.0,J. Holiday,201950.0,3.0,,,,,,,,
519,PT00M48.30S,2024-12-08T02:46:27.6Z,3,REGULAR,3pt,Jump Shot,[],203935,13.748357424441524,95.34313725490196,1610612763,88,91,2024-12-08T02:46:38Z,5120000,False,-227.0,77.0,1,left,MISS M. Smart 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,23.93,Missed,,,,,,,,,,,,,,,,
520,PT00M47.00S,2024-12-08T02:46:28.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,88,91,2024-12-08T02:51:43Z,5130000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,,,519.0,,,,,,,,,,,,,,,
521,PT00M47.00S,2024-12-08T02:46:38.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631222,,,1610612738,88,91,2024-12-08T02:51:43Z,5140000,False,,,0,,J. LaRavia loose ball personal FOUL (1 PF) (Pritchard 2 FT),"[1631222, 1630202]",1610612763.0,MEM,loose ball,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,200832.0,,,,,,,,,,,,,,1.0,0.0,Pritchard,1630202.0,,
524,PT00M47.00S,2024-12-08T02:47:03.4Z,3,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,88,91,2024-12-08T02:47:03Z,5170000,False,,,0,,MISS P. Pritchard Free Throw 1 of 2,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
525,PT00M47.00S,2024-12-08T02:47:03.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,88,91,2024-12-08T02:47:03Z,5180000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,
526,PT00M47.00S,2024-12-08T02:47:18.0Z,3,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,89,91,2024-12-08T02:47:18Z,5190000,False,,,0,,P. Pritchard Free Throw 2 of 2 (13 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
527,PT00M37.70S,2024-12-08T02:47:29.0Z,3,REGULAR,3pt,Jump Shot,[],1629630,33.327858081471746,59.80392156862745,1610612763,89,94,2024-12-08T02:54:28Z,5200000,False,-49.0,261.0,1,left,J. Morant 26' 3PT pullup (29 PTS) (M. Smart 2 AST),"[1629630, 203935]",1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,26.54,Made,,,,,29.0,M. Smart,203935.0,2.0,,,,,,,,
529,PT00M30.20S,2024-12-08T02:47:41.1Z,3,REGULAR,3pt,Jump Shot,[],1630202,73.9323258869908,88.23529411764706,1610612738,89,94,2024-12-08T02:54:45Z,5220000,False,191.0,193.0,1,right,MISS P. Pritchard 27' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,27.13,Missed,,,,,,,,,,,,,,,,
530,PT00M29.00S,2024-12-08T02:47:42.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,89,94,2024-12-08T02:47:55Z,5230000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,529.0,,,,,,,,,,,,,,,
531,PT00M29.00S,2024-12-08T02:47:53.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631222,,,1610612738,89,94,2024-12-08T02:48:01Z,5240000,False,,,0,,J. LaRavia loose ball personal FOUL (2 PF) (Porziņģis 2 FT),"[1631222, 204001]",1610612763.0,MEM,loose ball,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,2.0,0.0,Porziņģis,204001.0,,
533,PT00M29.00S,2024-12-08T02:48:15.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],204001,,,1610612738,89,94,2024-12-08T02:48:15Z,5260000,False,,,0,,MISS K. Porziņģis Free Throw 1 of 2,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
