actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
426,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,in,[],1641936,,,1610612738,62,59,2025-04-13T18:28:56Z,4190000,False,,,0,,SUB in: M. Norris,[1641936],1610612738.0,BOS,,,,Norris,M. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,in,[],1641809,,,1610612738,62,59,2025-04-13T18:28:56Z,4200000,False,,,0,,SUB in: D. Peterson,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,in,[],1641775,,,1610612738,62,59,2025-04-13T18:28:56Z,4210000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,in,[],1642354,,,1610612738,62,59,2025-04-13T18:28:56Z,4220000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M14.00S,2025-04-13T18:29:06.4Z,3,REGULAR,3pt,Jump Shot,[],1641936,83.52496714848883,3.431372549019608,1610612738,62,59,2025-04-13T18:29:11Z,4230000,False,-233.0,102.0,1,right,MISS M. Norris 25' 3PT,[1641936],1610612738.0,BOS,,,,Norris,M. Norris,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
431,PT04M11.00S,2025-04-13T18:29:09.4Z,3,REGULAR,rebound,offensive,[],1641775,,,1610612738,62,59,2025-04-13T18:29:11Z,4240000,False,,,0,,J. Walsh REBOUND (Off:2 Def:5),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,430.0,,,,7.0,5.0,2.0,,,,,
432,PT04M09.00S,2025-04-13T18:29:11.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641809,87.99277266754271,95.83333333333334,1610612738,62,59,2025-04-13T18:29:15Z,4250000,False,229.0,60.0,1,right,MISS D. Peterson 3PT,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
433,PT04M07.00S,2025-04-13T18:29:13.7Z,3,REGULAR,rebound,offensive,[],1641809,,,1610612738,62,59,2025-04-13T18:29:15Z,4260000,False,,,0,,D. Peterson REBOUND (Off:2 Def:0),[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,Right Corner 3,24+ Right,,,,,,,,,432.0,,,,2.0,0.0,2.0,,,,,
434,PT04M05.00S,2025-04-13T18:29:15.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641936,73.40670170827858,86.02941176470588,1610612738,62,59,2025-04-13T18:29:19Z,4270000,False,180.0,197.0,1,right,MISS M. Norris 26' 3PT,[1641936],1610612738.0,BOS,,,,Norris,M. Norris,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
435,PT04M03.00S,2025-04-13T18:29:17.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612766,62,59,2025-04-13T18:29:19Z,4280000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:6),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,434.0,,,,7.0,6.0,1.0,,,,,
436,PT03M57.00S,2025-04-13T18:29:24.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641878,9.411957950065702,37.99019607843137,1610612766,62,59,2025-04-13T18:31:38Z,4290000,False,60.0,36.0,1,left,MISS D. Baugh 7' running Layup,[1641878],1610612766.0,CHA,running,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,,,,,,,,,,,,,,,,,,
438,PT03M56.00S,2025-04-13T18:29:25.1Z,3,REGULAR,rebound,defensive,[],1641936,,,1610612738,62,59,2025-04-13T18:29:30Z,4310000,False,,,0,,M. Norris REBOUND (Off:0 Def:3),[1641936],1610612738.0,BOS,,,,Norris,M. Norris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,436.0,,,,3.0,3.0,0.0,,,,,
440,PT03M56.00S,2025-04-13T18:29:29.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641878,,,1610612738,62,59,2025-04-13T18:29:46Z,4330000,False,,,0,,D. Baugh personal FOUL (2 PF) (Norris 2 FT),"[1641878, 1641936]",1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,,,,200832.0,2.0,0.0,Norris,1641936.0,,,,,,,,,,,,
442,PT03M56.00S,2025-04-13T18:30:02.0Z,3,REGULAR,freethrow,1 of 2,[],1641936,,,1610612738,62,59,2025-04-13T18:30:02Z,4350000,False,,,0,,MISS M. Norris Free Throw 1 of 2,[1641936],1610612738.0,BOS,,,,Norris,M. Norris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
443,PT03M56.00S,2025-04-13T18:30:02.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,62,59,2025-04-13T18:30:02Z,4360000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,442.0,,,,,,,,,,,
444,PT03M56.00S,2025-04-13T18:30:03.6Z,3,REGULAR,substitution,out,[],203994,,,1610612738,62,59,2025-04-13T18:30:10Z,4370000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M56.00S,2025-04-13T18:30:03.6Z,3,REGULAR,substitution,in,[],1642275,,,1610612738,62,59,2025-04-13T18:30:10Z,4380000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M56.00S,2025-04-13T18:30:32.6Z,3,REGULAR,freethrow,2 of 2,[],1641936,,,1610612738,63,59,2025-04-13T18:30:32Z,4390000,False,,,0,,M. Norris Free Throw 2 of 2 (1 PTS),[1641936],1610612738.0,BOS,,,,Norris,M. Norris,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
447,PT03M40.00S,2025-04-13T18:30:49.3Z,3,REGULAR,3pt,Jump Shot,[],1631301,22.683968462549277,9.803921568627452,1610612766,63,62,2025-04-13T18:30:54Z,4400000,False,201.0,161.0,1,left,J. Sims 25' 3PT  (10 PTS) (T. Salaün 1 AST),"[1631301, 1642275]",1610612766.0,CHA,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,25.73,Made,10.0,,,,,,,T. Salaün,1642275.0,1.0,,,,,,,,
449,PT03M18.00S,2025-04-13T18:31:14.2Z,3,REGULAR,turnover,out-of-bounds,[],1641809,,,1610612738,63,62,2025-04-13T18:31:23Z,4420000,False,,,0,,D. Peterson bad pass out-of-bounds TURNOVER (1 TO),[1641809],1610612738.0,BOS,bad pass,,,Peterson,D. Peterson,,,,,Mid-Range,8-16 Left,,,,1628487.0,,,,,,,,,,,,,,1.0,,
450,PT02M58.00S,2025-04-13T18:31:36.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642275,25.57490144546649,87.74509803921569,1610612766,63,62,2025-04-13T18:31:49Z,4430000,False,-189.0,188.0,1,left,MISS T. Salaün 26' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
451,PT02M55.00S,2025-04-13T18:31:39.9Z,3,REGULAR,rebound,offensive,[],1641878,,,1610612766,63,62,2025-04-13T18:31:49Z,4440000,False,,,0,,D. Baugh REBOUND (Off:3 Def:2),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,450.0,,,,5.0,2.0,3.0,,,,,
452,PT02M53.00S,2025-04-13T18:31:42.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642354,22.421156373193167,7.8431372549019605,1610612766,63,62,2025-04-13T18:32:03Z,4450000,False,211.0,158.0,1,left,MISS K. Simpson 26' 3PT,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
453,PT02M47.00S,2025-04-13T18:31:48.3Z,3,REGULAR,rebound,defensive,[],1641936,,,1610612738,63,62,2025-04-13T18:32:03Z,4460000,False,,,0,,M. Norris REBOUND (Off:0 Def:4),[1641936],1610612738.0,BOS,,,,Norris,M. Norris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,452.0,,,,4.0,4.0,0.0,,,,,
454,PT02M36.00S,2025-04-13T18:31:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641809,91.14651773981603,60.5392156862745,1610612738,63,62,2025-04-13T18:32:06Z,4470000,False,53.0,31.0,1,right,MISS D. Peterson 6' driving Layup - blocked,"[1641809, 1631217]",1610612738.0,BOS,driving,,,Peterson,D. Peterson,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,Diabaté,1631217.0,,,
455,PT02M36.00S,2025-04-13T18:31:58.9Z,3,REGULAR,block,,[],1631217,,,1610612738,63,62,2025-04-13T18:32:01Z,4480000,False,,,0,,M. Diabaté BLOCK (1 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
456,PT02M33.00S,2025-04-13T18:32:01.9Z,3,REGULAR,rebound,defensive,[],1642275,,,1610612766,63,62,2025-04-13T18:32:06Z,4490000,False,,,0,,T. Salaün REBOUND (Off:0 Def:5),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,454.0,,,,5.0,5.0,0.0,,,,,
457,PT02M15.00S,2025-04-13T18:32:19.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,6.389618922470433,45.83333333333333,1610612766,63,64,2025-04-13T18:32:24Z,4500000,False,21.0,8.0,1,left,M. Diabaté cutting DUNK (6 PTS) (J. Sims 2 AST),"[1631217, 1631301]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.21,Made,6.0,,,,,,,J. Sims,1631301.0,2.0,,,,,,,,
459,PT01M58.00S,2025-04-13T18:32:39.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631217,,,1610612738,63,64,2025-04-13T18:35:24Z,4520000,False,,,0,,M. Diabaté personal FOUL (2 PF) (Hauser 2 FT),"[1631217, 1630573]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,,,,1628487.0,2.0,0.0,Hauser,1630573.0,,,,,,,,,,,,
461,PT01M58.00S,2025-04-13T18:32:51.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,63,64,2025-04-13T18:32:51Z,4540000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M58.00S,2025-04-13T18:36:02.1Z,3,REGULAR,freethrow,1 of 2,[],1630573,,,1610612738,64,64,2025-04-13T18:36:02Z,4550000,False,,,0,,S. Hauser Free Throw 1 of 2 (13 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
463,PT01M58.00S,2025-04-13T18:36:14.0Z,3,REGULAR,freethrow,2 of 2,[],1630573,,,1610612738,65,64,2025-04-13T18:36:14Z,4560000,False,,,0,,S. Hauser Free Throw 2 of 2 (14 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
464,PT01M35.00S,2025-04-13T18:36:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,14.14257555847569,61.51960784313726,1610612766,65,64,2025-04-13T18:36:43Z,4570000,False,-58.0,80.0,1,left,MISS K. Simpson 9' driving floating Shot,[1642354],1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),8-16 Left,9.89,Missed,,,,,,,,,,,,,,,,,,
465,PT01M33.00S,2025-04-13T18:36:40.3Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,65,64,2025-04-13T18:36:43Z,4580000,False,,,0,,N. Queta REBOUND (Off:1 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,464.0,,,,3.0,2.0,1.0,,,,,
466,PT01M28.00S,2025-04-13T18:36:46.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,92.59198423127464,49.754901960784316,1610612738,67,64,2025-04-13T18:37:41Z,4590000,False,-1.0,17.0,1,right,N. Queta DUNK (2 PTS) (J. Walsh 1 AST),"[1629674, 1641775]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,,,,,,,J. Walsh,1641775.0,1.0,,,,,,,,
468,PT01M28.00S,2025-04-13T18:36:54.7Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",204225,,,1610612766,67,64,2025-04-13T18:37:21Z,4610000,False,,,0,,TEAM foul technical,[204225],1610612766.0,CHA,,,,,,,,,,,,,,,1628487.0,,,,,,,,,,,,,,,,
469,PT01M28.00S,2025-04-13T18:37:09.7Z,3,REGULAR,freethrow,1 of 1,[],1630573,,,1610612766,68,64,2025-04-13T18:37:09Z,4620000,False,,,0,,S. Hauser technical Free Throw 1 of 1 (15 PTS),[1630573],1610612738.0,BOS,technical,,,Hauser,S. Hauser,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
470,PT01M10.00S,2025-04-13T18:37:40.5Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1641775,,,1610612766,68,64,2025-04-13T18:37:55Z,4630000,False,,,0,,J. Walsh shooting personal FOUL (2 PF) (Sims 3 FT),"[1641775, 1631301]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Right Center,,,,1628487.0,2.0,0.0,Sims,1631301.0,,,,,,,,,,,,
472,PT01M10.00S,2025-04-13T18:38:08.9Z,3,REGULAR,freethrow,1 of 3,[],1631301,,,1610612766,68,65,2025-04-13T18:38:08Z,4650000,False,,,0,,J. Sims Free Throw 1 of 3 (11 PTS),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
473,PT01M10.00S,2025-04-13T18:38:23.4Z,3,REGULAR,freethrow,2 of 3,[],1631301,,,1610612766,68,65,2025-04-13T18:38:23Z,4660000,False,,,0,,MISS J. Sims Free Throw 2 of 3,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
474,PT01M10.00S,2025-04-13T18:38:23.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,68,65,2025-04-13T18:38:23Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,473.0,,,,,,,,,,,
475,PT01M10.00S,2025-04-13T18:38:38.5Z,3,REGULAR,freethrow,3 of 3,[],1631301,,,1610612766,68,66,2025-04-13T18:38:38Z,4680000,False,,,0,,J. Sims Free Throw 3 of 3 (12 PTS),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
476,PT00M56.80S,2025-04-13T18:38:57.0Z,3,REGULAR,turnover,out-of-bounds,[],1641775,,,1610612738,68,66,2025-04-13T18:39:08Z,4690000,False,,,0,,J. Walsh lost ball out-of-bounds TURNOVER (2 TO),[1641775],1610612738.0,BOS,lost ball,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Right,,,,1628487.0,,,,,,,,,,,,,,2.0,,
477,PT00M43.50S,2025-04-13T18:39:13.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631301,11.12023653088042,40.68627450980392,1610612766,68,66,2025-04-13T18:39:18Z,4700000,False,47.0,52.0,1,left,MISS J. Sims 6' driving Layup,[1631301],1610612766.0,CHA,driving,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,6.98,Missed,,,,,,,,,,,,,,,,,,
478,PT00M41.70S,2025-04-13T18:39:15.3Z,3,REGULAR,rebound,defensive,[],1641809,,,1610612738,68,66,2025-04-13T18:39:18Z,4710000,False,,,0,,D. Peterson REBOUND (Off:2 Def:1),[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,477.0,,,,3.0,1.0,2.0,,,,,
479,PT00M29.00S,2025-04-13T18:39:30.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631301,,,1610612738,68,66,2025-04-13T18:39:49Z,4720000,False,,,0,,J. Sims personal FOUL (3 PF) (Peterson 2 FT),"[1631301, 1641809]",1610612766.0,CHA,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Right,,,,200832.0,3.0,0.0,Peterson,1641809.0,,,,,,,,,,,,
481,PT00M29.00S,2025-04-13T18:39:52.8Z,3,REGULAR,freethrow,1 of 2,[],1641809,,,1610612738,68,66,2025-04-13T18:39:52Z,4740000,False,,,0,,MISS D. Peterson Free Throw 1 of 2,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT00M29.00S,2025-04-13T18:39:52.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,68,66,2025-04-13T18:39:52Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,481.0,,,,,,,,,,,
483,PT00M29.00S,2025-04-13T18:40:03.7Z,3,REGULAR,freethrow,2 of 2,[],1641809,,,1610612738,69,66,2025-04-13T18:40:03Z,4760000,False,,,0,,D. Peterson Free Throw 2 of 2 (4 PTS),[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
484,PT00M10.00S,2025-04-13T18:40:28.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641878,12.483574244415244,44.59635416666667,1610612766,69,68,2025-04-13T18:40:53Z,4770000,False,27.0,65.0,1,left,D. Baugh 7' driving floating Jump Shot (6 PTS) (K. Simpson 4 AST),"[1641878, 1642354]",1610612766.0,CHA,driving floating,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,6.0,,,,,,,K. Simpson,1642354.0,4.0,,,,,,,,
486,PT00M00.90S,2025-04-13T18:40:39.5Z,3,REGULAR,3pt,Jump Shot,[],1641936,66.5735873850197,70.09803921568627,1610612738,69,68,2025-04-13T18:40:45Z,4790000,False,100.0,262.0,1,right,MISS M. Norris 28' 3PT,[1641936],1610612738.0,BOS,,,,Norris,M. Norris,,,,,Above the Break 3,24+ Right Center,28.03,Missed,,,,,,,,,,,,,,,,,,
487,PT00M00.90S,2025-04-13T18:40:39.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,69,68,2025-04-13T18:40:45Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,486.0,,,,,,,,,,,
488,PT00M00.00S,2025-04-13T18:40:46.0Z,3,REGULAR,period,end,[],0,,,1610612738,69,68,2025-04-13T18:40:46Z,4810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,out,['startperiod'],1641809,,,1610612738,69,68,2025-04-13T18:43:09Z,4820000,False,,,0,,SUB out: D. Peterson,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,out,['startperiod'],1641775,,,1610612738,69,68,2025-04-13T18:43:09Z,4830000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,69,68,2025-04-13T18:43:09Z,4840000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,out,['startperiod'],1641936,,,1610612738,69,68,2025-04-13T18:43:09Z,4850000,False,,,0,,SUB out: M. Norris,[1641936],1610612738.0,BOS,,,,Norris,M. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,out,['startperiod'],1641878,,,1610612738,69,68,2025-04-13T18:43:09Z,4860000,False,,,0,,SUB out: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,out,['startperiod'],1631217,,,1610612738,69,68,2025-04-13T18:43:09Z,4870000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,out,['startperiod'],1631301,,,1610612738,69,68,2025-04-13T18:43:09Z,4880000,False,,,0,,SUB out: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612738,69,68,2025-04-13T18:43:09Z,4890000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,in,['startperiod'],1631120,,,1610612738,69,68,2025-04-13T18:43:09Z,4900000,False,,,0,,SUB in: J. Davison,[1631120],1610612738.0,BOS,,,,Davison,J. Davison,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,in,['startperiod'],1628436,,,1610612738,69,68,2025-04-13T18:43:09Z,4910000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,in,['startperiod'],1631248,,,1610612738,69,68,2025-04-13T18:43:09Z,4920000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,in,['startperiod'],1631111,,,1610612738,69,68,2025-04-13T18:43:09Z,4930000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612738,69,68,2025-04-13T18:43:09Z,4940000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2025-04-13T18:42:52.7Z,4,REGULAR,substitution,in,['startperiod'],1629610,,,1610612738,69,68,2025-04-13T18:43:09Z,4950000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2025-04-13T18:43:24.6Z,4,REGULAR,period,start,[],0,,,1610612766,69,68,2025-04-13T18:43:24Z,4960000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M43.00S,2025-04-13T18:43:51.9Z,4,REGULAR,foul,offensive,[],203994,,,1610612766,69,68,2025-04-13T18:46:11Z,4980000,False,,,0,,J. Nurkić offensive FOUL (2 PF),"[203994, 1628436]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,203593.0,2.0,0.0,Kornet,1628436.0,,,,,,,,,,,,
507,PT11M43.00S,2025-04-13T18:43:51.9Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612766,69,68,2025-04-13T18:43:51Z,5000000,False,,,0,,J. Nurkić offensive foul TURNOVER (2 TO),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,203593.0,,,,,,,,,,,,,,2.0,,
509,PT11M30.00S,2025-04-13T18:44:20.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631120,83.52496714848883,61.274509803921575,1610612738,71,68,2025-04-13T18:46:07Z,5010000,False,56.0,102.0,1,right,J. Davison 11' driving floating Jump Shot (4 PTS),[1631120],1610612738.0,BOS,driving floating,,,Davison,J. Davison,,,,,In The Paint (Non-RA),8-16 Center,11.69,Made,4.0,,,,,,,,,,,,,,,,,
510,PT11M17.00S,2025-04-13T18:44:33.3Z,4,REGULAR,3pt,Jump Shot,[],1642275,29.911300919842315,76.22549019607843,1610612766,71,68,2025-04-13T18:44:39Z,5020000,False,-131.0,229.0,1,left,MISS T. Salaün 26' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
511,PT11M13.00S,2025-04-13T18:44:36.9Z,4,REGULAR,rebound,defensive,[],1631120,,,1610612738,71,68,2025-04-13T18:44:36Z,5030000,False,,,0,,J. Davison REBOUND (Off:0 Def:1),[1631120],1610612738.0,BOS,,,,Davison,J. Davison,,,,,Above the Break 3,24+ Left Center,,,,,,,,,510.0,,,,1.0,1.0,0.0,,,,,
