actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
514,PT10M44.00S,2025-12-31T03:51:40.0Z,4,REGULAR,foul,personal,['2freethrow'],1631248,,,1610612762,97,103,2025-12-31T03:51:46Z,5090000,False,,,0,,B. Scheierman shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1631248, 1628374]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,1.0,0.0,Markkanen,1628374.0,,,,,,
516,PT10M44.00S,2025-12-31T03:52:08.3Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,98,103,2025-12-31T03:52:08Z,5110000,False,,,0,,L. Markkanen Free Throw 1 of 2 (17 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
517,PT10M44.00S,2025-12-31T03:52:09.2Z,4,REGULAR,substitution,out,[],1642262,,,1610612762,98,103,2025-12-31T03:52:13Z,5120000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M44.00S,2025-12-31T03:52:09.2Z,4,REGULAR,substitution,out,[],1642271,,,1610612762,98,103,2025-12-31T03:52:13Z,5130000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M44.00S,2025-12-31T03:52:09.2Z,4,REGULAR,substitution,in,[],203994,,,1610612762,98,103,2025-12-31T03:52:13Z,5140000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M44.00S,2025-12-31T03:52:09.2Z,4,REGULAR,substitution,in,[],1641729,,,1610612762,98,103,2025-12-31T03:52:13Z,5150000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M44.00S,2025-12-31T03:52:29.9Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,99,103,2025-12-31T03:52:29Z,5160000,False,,,0,,L. Markkanen Free Throw 2 of 2 (18 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
522,PT10M36.00S,2025-12-31T03:52:41.6Z,4,REGULAR,foul,personal,['2freethrow'],1642383,,,1610612738,99,103,2025-12-31T03:52:47Z,5170000,False,,,0,,W. Clayton Jr. shooting personal FOUL (2 PF) (Simons 2 FT),"[1642383, 1629014]",1610612762.0,UTA,shooting,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,2.0,0.0,Simons,1629014.0,,,,,,
526,PT10M36.00S,2025-12-31T03:53:07.9Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612738,99,104,2025-12-31T03:53:07Z,5190000,False,,,0,,A. Simons Free Throw 1 of 2 (16 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
527,PT10M36.00S,2025-12-31T03:53:20.8Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612738,99,105,2025-12-31T03:53:20Z,5200000,False,,,0,,A. Simons Free Throw 2 of 2 (17 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
528,PT10M22.00S,2025-12-31T03:53:37.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,11.777266754270697,56.372549019607845,1610612762,99,105,2025-12-31T03:53:41Z,5210000,False,-32.0,58.0,1,left,MISS L. Markkanen 6' Jump Shot - blocked,"[1628374, 1630568]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,Garza,1630568.0,,,,,,,,,,,,,,,
529,PT10M22.00S,2025-12-31T03:53:37.7Z,4,REGULAR,block,,[],1630568,,,1610612762,99,105,2025-12-31T03:53:40Z,5220000,False,,,0,,L. Garza BLOCK (1 BLK),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
530,PT10M19.00S,2025-12-31T03:53:40.7Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,99,105,2025-12-31T03:53:41Z,5230000,False,,,0,,S. Hauser REBOUND (Off:1 Def:4),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,528.0,,,5.0,4.0,1.0,,,,,,,,,,,,
531,PT10M17.00S,2025-12-31T03:53:43.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,65.1281208935611,33.57843137254902,1610612738,99,105,2025-12-31T03:54:15Z,5240000,False,-82.0,275.0,1,right,MISS S. Hauser 28' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,28.73,Missed,,,,,,,,,,,,,,,,,,
532,PT10M14.00S,2025-12-31T03:53:46.3Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,99,105,2025-12-31T03:53:48Z,5250000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,531.0,,,7.0,7.0,0.0,,,,,,,,,,,,
533,PT10M09.00S,2025-12-31T03:53:56.6Z,4,REGULAR,foul,personal,[],1630568,,,1610612762,99,105,2025-12-31T03:54:03Z,5260000,False,,,0,,L. Garza personal FOUL (3 PF),"[1630568, 203994]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,,,,,,,,,,202053.0,3.0,0.0,Nurkić,203994.0,,,,,,
535,PT09M54.00S,2025-12-31T03:54:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,9.149145860709593,41.911764705882355,1610612762,101,105,2025-12-31T03:54:36Z,5280000,False,40.0,34.0,1,left,J. Nurkić Layup (21 PTS) (B. Sensabaugh 3 AST),"[203994, 1641729]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,,,,,,,21.0,,,,,,B. Sensabaugh,1641729.0,3.0,,,
537,PT09M43.00S,2025-12-31T03:54:44.3Z,4,REGULAR,2pt,Jump Shot,[],1629014,73.9323258869908,48.03921568627451,1610612738,101,105,2025-12-31T03:58:43Z,5300000,False,-10.0,193.0,1,right,MISS A. Simons 19' step back Shot,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,19.27,Missed,,,,,,,,,,,,,,,,,,
538,PT09M38.00S,2025-12-31T03:54:49.3Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,101,105,2025-12-31T03:54:49Z,5310000,False,,,0,,I. Collier REBOUND (Off:1 Def:5),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,16-24 Center,,,537.0,,,6.0,5.0,1.0,,,,,,,,,,,,
539,PT09M36.00S,2025-12-31T03:54:52.3Z,4,REGULAR,foul,personal,[],1630573,,,1610612762,101,105,2025-12-31T03:55:03Z,5320000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 1642268]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,1.0,0.0,Collier,1642268.0,,,,,,
541,PT09M36.00S,2025-12-31T03:55:05.5Z,4,REGULAR,substitution,out,[],1630573,,,1610612762,101,105,2025-12-31T03:55:08Z,5340000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M36.00S,2025-12-31T03:55:05.5Z,4,REGULAR,substitution,in,[],1630202,,,1610612762,101,105,2025-12-31T03:55:08Z,5350000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M27.00S,2025-12-31T03:55:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,12.959921156373195,49.01960784313725,1610612762,103,105,2025-12-31T03:55:36Z,5360000,False,5.0,69.0,1,left,J. Nurkić 6' floating Jump Shot (23 PTS) (I. Collier 8 AST),"[203994, 1642268]",1610612762.0,UTA,floating,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,6.95,Made,,,,,,,23.0,,,,,,I. Collier,1642268.0,8.0,,,
545,PT09M02.00S,2025-12-31T03:55:56.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,68.28186596583443,65.44117647058823,1610612738,103,105,2025-12-31T03:56:01Z,5380000,False,77.0,246.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
546,PT09M01.00S,2025-12-31T03:55:57.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,103,105,2025-12-31T03:56:01Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,545.0,,,,,,,,,,,,,,,,,
547,PT09M01.00S,2025-12-31T03:56:02.2Z,4,REGULAR,foul,personal,[],1642383,,,1610612738,103,105,2025-12-31T03:56:21Z,5400000,False,,,0,,W. Clayton Jr. loose ball personal FOUL (3 PF),"[1642383, 1628401]",1610612762.0,UTA,loose ball,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202053.0,3.0,0.0,White,1628401.0,,,,,,
549,PT09M01.00S,2025-12-31T03:56:17.9Z,4,REGULAR,substitution,out,[],1630568,,,1610612738,103,105,2025-12-31T03:56:23Z,5420000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M01.00S,2025-12-31T03:56:17.9Z,4,REGULAR,substitution,in,[],1629674,,,1610612738,103,105,2025-12-31T03:56:23Z,5430000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M49.00S,2025-12-31T03:56:40.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628401,80.1084099868594,26.96078431372549,1610612738,103,107,2025-12-31T03:56:44Z,5440000,False,-115.0,134.0,1,right,D. White 17' pullup Jump Shot (18 PTS) (A. Simons 3 AST),"[1628401, 1629014]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Left Center,17.71,Made,,,,,,,18.0,,,,,,A. Simons,1629014.0,3.0,,,
553,PT08M34.00S,2025-12-31T03:56:58.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612762,103,107,2025-12-31T03:57:14Z,5460000,False,,,0,,D. White personal FOUL (1 PF) (Markkanen 2 FT),"[1628401, 1628374]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,202058.0,1.0,0.0,Markkanen,1628374.0,,,,,,
555,PT08M34.00S,2025-12-31T03:57:28.7Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,104,107,2025-12-31T03:57:28Z,5480000,False,,,0,,L. Markkanen Free Throw 1 of 2 (19 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
559,PT08M34.00S,2025-12-31T03:57:33.5Z,4,REGULAR,substitution,out,[],1642268,,,1610612762,104,107,2025-12-31T03:57:44Z,5490000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M34.00S,2025-12-31T03:57:33.5Z,4,REGULAR,substitution,in,[],1641718,,,1610612762,104,107,2025-12-31T03:57:44Z,5500000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M34.00S,2025-12-31T03:57:51.9Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,105,107,2025-12-31T03:57:51Z,5510000,False,,,0,,L. Markkanen Free Throw 2 of 2 (20 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
562,PT08M21.00S,2025-12-31T03:58:06.5Z,4,REGULAR,3pt,Jump Shot,[],1628401,74.85216819973719,5.147058823529411,1610612738,105,110,2025-12-31T03:58:10Z,5520000,False,-224.0,184.0,1,right,D. White 29' 3PT  (21 PTS) (A. Simons 4 AST),"[1628401, 1629014]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,29.01,Made,,,,,,,21.0,,,,,,A. Simons,1629014.0,4.0,,,
564,PT08M04.00S,2025-12-31T03:58:23.4Z,4,REGULAR,turnover,lost ball,[],203994,,,1610612762,105,110,2025-12-31T03:58:27Z,5540000,False,,,0,,J. Nurkić lost ball TURNOVER (3 TO),"[203994, 1629014]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Simons,1629014.0
565,PT08M04.00S,2025-12-31T03:58:23.4Z,4,REGULAR,steal,,[],1629014,,,1610612738,105,110,2025-12-31T03:58:25Z,5550000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT07M56.00S,2025-12-31T03:58:34.2Z,4,REGULAR,foul,personal,['2freethrow'],1642383,,,1610612738,105,110,2025-12-31T03:58:38Z,5560000,False,,,0,,W. Clayton Jr. shooting personal FOUL (4 PF) (White 2 FT),"[1642383, 1628401]",1610612762.0,UTA,shooting,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,1193.0,4.0,0.0,White,1628401.0,,,,,,
568,PT07M56.00S,2025-12-31T03:59:02.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628401,,,1610612738,105,111,2025-12-31T03:59:02Z,5580000,False,,,0,,D. White Free Throw 1 of 2 (22 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
569,PT07M56.00S,2025-12-31T03:59:12.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,105,111,2025-12-31T03:59:12Z,5590000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M56.00S,2025-12-31T04:02:14.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628401,,,1610612738,105,112,2025-12-31T04:02:14Z,5600000,False,,,0,,D. White Free Throw 2 of 2 (23 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
571,PT07M41.00S,2025-12-31T04:02:31.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,18.478975032851512,43.627450980392155,1610612762,105,112,2025-12-31T04:02:37Z,5610000,False,32.0,121.0,1,left,MISS L. Markkanen 12' driving floating Shot - blocked,"[1628374, 1628401]",1610612762.0,UTA,driving floating,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,12.53,Missed,,White,1628401.0,,,,,,,,,,,,,,,
572,PT07M41.00S,2025-12-31T04:02:31.5Z,4,REGULAR,block,,[],1628401,,,1610612762,105,112,2025-12-31T04:02:33Z,5620000,False,,,0,,D. White BLOCK (6 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
573,PT07M38.00S,2025-12-31T04:02:34.5Z,4,REGULAR,rebound,offensive,[],1641729,,,1610612762,105,112,2025-12-31T04:02:34Z,5630000,False,,,0,,B. Sensabaugh REBOUND (Off:2 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,571.0,,,5.0,3.0,2.0,,,,,,,,,,,,
574,PT07M36.00S,2025-12-31T04:02:35.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642383,3.7614980289093296,95.83333333333334,1610612762,105,112,2025-12-31T04:02:39Z,5640000,False,-229.0,-17.0,1,left,MISS W. Clayton Jr. 3PT,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
575,PT07M34.00S,2025-12-31T04:02:37.7Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,105,112,2025-12-31T04:02:39Z,5650000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Left Corner 3,24+ Left,,,574.0,,,1.0,1.0,0.0,,,,,,,,,,,,
576,PT07M25.00S,2025-12-31T04:02:47.4Z,4,REGULAR,3pt,Jump Shot,[],1629014,93.38042049934296,94.11764705882352,1610612738,105,112,2025-12-31T04:02:51Z,5660000,False,221.0,10.0,1,right,MISS A. Simons 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,22.08,Missed,,,,,,,,,,,,,,,,,,
577,PT07M22.00S,2025-12-31T04:02:50.4Z,4,REGULAR,rebound,offensive,[],1628401,,,1610612738,105,112,2025-12-31T04:02:51Z,5670000,False,,,0,,D. White REBOUND (Off:2 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,576.0,,,6.0,4.0,2.0,,,,,,,,,,,,
578,PT07M08.00S,2025-12-31T04:03:03.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630202,91.93495400788436,45.34313725490196,1610612738,105,114,2025-12-31T04:03:06Z,5680000,False,-23.0,23.0,1,right,P. Pritchard driving Layup (16 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,16.0,,,,,,,,,,,
579,PT06M59.00S,2025-12-31T04:03:15.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631248,,,1610612762,105,114,2025-12-31T04:03:24Z,5690000,False,,,0,,B. Scheierman shooting personal FOUL (2 PF) (George 2 FT),"[1631248, 1641718]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Right,,,,,,,,,,202058.0,2.0,0.0,George,1641718.0,,,,,,
581,PT06M59.00S,2025-12-31T04:03:51.5Z,4,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,106,114,2025-12-31T04:03:51Z,5710000,False,,,0,,K. George Free Throw 1 of 2 (29 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,29.0,,,,,,,,,,,
582,PT06M59.00S,2025-12-31T04:04:14.1Z,4,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,107,114,2025-12-31T04:04:14Z,5720000,False,,,0,,K. George Free Throw 2 of 2 (30 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,30.0,,,,,,,,,,,
583,PT06M41.00S,2025-12-31T04:04:35.8Z,4,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612738,107,114,2025-12-31T04:04:41Z,5730000,False,,,0,,B. Sensabaugh shooting personal FOUL (2 PF) (White 2 FT),"[1641729, 1628401]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1193.0,2.0,0.0,White,1628401.0,,,,,,
585,PT06M41.00S,2025-12-31T04:05:07.3Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,107,115,2025-12-31T04:05:07Z,5750000,False,,,0,,D. White Free Throw 1 of 2 (24 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
586,PT06M41.00S,2025-12-31T04:05:29.0Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,107,116,2025-12-31T04:05:29Z,5760000,False,,,0,,D. White Free Throw 2 of 2 (25 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
587,PT06M26.00S,2025-12-31T04:05:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,9.411957950065702,42.40196078431372,1610612762,109,116,2025-12-31T04:05:53Z,5770000,False,38.0,36.0,1,left,J. Nurkić cutting Layup (25 PTS) (W. Clayton Jr. 1 AST),"[203994, 1642383]",1610612762.0,UTA,cutting,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,,,,,,,25.0,,,,,,W. Clayton Jr.,1642383.0,1.0,,,
589,PT06M03.00S,2025-12-31T04:06:10.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,73.27529566360053,81.37254901960785,1610612738,109,116,2025-12-31T04:06:23Z,5790000,False,157.0,199.0,1,right,MISS D. White 25' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
590,PT06M00.00S,2025-12-31T04:06:13.9Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,109,116,2025-12-31T04:06:15Z,5800000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:8),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,589.0,,,8.0,8.0,0.0,,,,,,,,,,,,
591,PT05M49.00S,2025-12-31T04:06:25.4Z,4,REGULAR,2pt,Jump Shot,[],1641718,26.231931668856767,49.754901960784316,1610612762,111,116,2025-12-31T04:06:29Z,5810000,False,1.0,194.0,1,left,K. George 19' pullup Jump Shot (32 PTS) (J. Nurkić 7 AST),"[1641718, 203994]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Center,19.41,Made,,,,,,,32.0,,,,,,J. Nurkić,203994.0,7.0,,,
593,PT05M33.00S,2025-12-31T04:06:41.0Z,4,REGULAR,3pt,Jump Shot,[],1629014,72.09264126149803,74.75490196078431,1610612738,111,116,2025-12-31T04:06:45Z,5830000,False,124.0,210.0,1,right,MISS A. Simons 24' 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,24.36,Missed,,,,,,,,,,,,,,,,,,
594,PT05M30.00S,2025-12-31T04:06:44.0Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,111,116,2025-12-31T04:06:45Z,5840000,False,,,0,,K. George REBOUND (Off:1 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,593.0,,,5.0,4.0,1.0,,,,,,,,,,,,
595,PT05M22.00S,2025-12-31T04:06:53.0Z,4,REGULAR,2pt,Jump Shot,[],1641718,14.273981603153747,66.91176470588235,1610612762,111,116,2025-12-31T04:06:57Z,5850000,False,-85.0,82.0,1,left,MISS K. George 11' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,Mid-Range,8-16 Left,11.76,Missed,,,,,,,,,,,,,,,,,,
596,PT05M21.00S,2025-12-31T04:06:54.2Z,4,REGULAR,rebound,offensive,[],203994,,,1610612762,111,116,2025-12-31T04:06:54Z,5860000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Left,,,595.0,,,7.0,5.0,2.0,,,,,,,,,,,,
597,PT05M21.00S,2025-12-31T04:06:55.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631248,,,1610612762,111,116,2025-12-31T04:07:08Z,5870000,False,,,0,,B. Scheierman shooting personal FOUL (3 PF) (Nurkić 2 FT),"[1631248, 203994]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,3.0,0.0,Nurkić,203994.0,,,,,,
599,PT05M21.00S,2025-12-31T04:07:34.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203994,,,1610612762,111,116,2025-12-31T04:07:34Z,5890000,False,,,0,,MISS J. Nurkić Free Throw 1 of 2,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
600,PT05M21.00S,2025-12-31T04:07:34.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,111,116,2025-12-31T04:07:34Z,5900000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,599.0,,,,,,,,,,,,,,,,,
601,PT05M21.00S,2025-12-31T04:07:35.6Z,4,REGULAR,substitution,out,[],1631248,,,1610612762,111,116,2025-12-31T04:07:39Z,5910000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M21.00S,2025-12-31T04:07:35.6Z,4,REGULAR,substitution,in,[],1627759,,,1610612762,111,116,2025-12-31T04:07:39Z,5920000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M21.00S,2025-12-31T04:07:56.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203994,,,1610612762,112,116,2025-12-31T04:07:56Z,5930000,False,,,0,,J. Nurkić Free Throw 2 of 2 (26 PTS),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
604,PT05M06.00S,2025-12-31T04:08:13.7Z,4,REGULAR,2pt,Jump Shot,[],1627759,86.15308804204993,73.2843137254902,1610612738,112,118,2025-12-31T04:08:54Z,5940000,False,116.0,78.0,1,right,J. Brown 14' pullup Jump Shot (19 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,14.0,Made,,,,,,,19.0,,,,,,,,,,,
