actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
682,PT06M04.00S,2025-11-12T04:23:51.0Z,4,REGULAR,rebound,offensive,[],1641718,,,1610612762,133,114,2025-11-12T04:23:51Z,6680000,False,,,0,,K. George REBOUND (Off:2 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,681.0,4.0,2.0,2.0,,,,,,,,,,,,,,
683,PT06M04.00S,2025-11-12T04:23:51.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641718,93.24901445466492,46.32352941176471,1610612762,133,114,2025-11-12T04:28:14Z,6690000,False,-18.0,11.0,1,right,MISS K. George putback Layup - blocked,"[1641718, 1641716]",1610612762.0,UTA,putback,,,George,K. George,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,Walker,1641716.0,,,,,,,,,,,,
684,PT06M04.00S,2025-11-12T04:23:51.6Z,4,REGULAR,block,,[],1641716,,,1610612762,133,114,2025-11-12T04:23:54Z,6700000,False,,,0,,J. Walker BLOCK (1 BLK),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
685,PT06M04.00S,2025-11-12T04:23:51.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,133,114,2025-11-12T04:23:57Z,6710000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,683.0,,,,,,,,,,,,,,,,,
687,PT06M02.00S,2025-11-12T04:24:07.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,84.1819973718791,4.166666666666666,1610612762,136,114,2025-11-12T04:24:12Z,6730000,False,-229.0,96.0,1,right,L. Markkanen 24' 3PT  (35 PTS) (W. Clayton Jr. 3 AST),"[1628374, 1642383]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,24.86,Made,,,,,,,35.0,,,,,,,,,W. Clayton Jr.,1642383.0,3.0
689,PT05M48.00S,2025-11-12T04:24:21.7Z,4,REGULAR,3pt,Jump Shot,[],1627783,25.04927726675427,83.08823529411765,1610612754,136,117,2025-11-12T04:24:25Z,6750000,False,-165.0,183.0,1,left,P. Siakam 24' 3PT  (27 PTS) (A. Nembhard 7 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,24.67,Made,,,,,,,27.0,,,,,,,,,A. Nembhard,1629614.0,7.0
691,PT05M34.00S,2025-11-12T04:24:37.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612762,136,117,2025-11-12T04:24:44Z,6770000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (George 2 FT),"[1641767, 1641718]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Right,,,,,,,,,,1148.0,2.0,0.0,George,1641718.0,,,,,,
693,PT05M34.00S,2025-11-12T04:25:13.2Z,4,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,137,117,2025-11-12T04:25:13Z,6790000,False,,,0,,K. George Free Throw 1 of 2 (7 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
694,PT05M34.00S,2025-11-12T04:25:13.9Z,4,REGULAR,substitution,out,[],1642383,,,1610612762,137,117,2025-11-12T04:25:22Z,6800000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT05M34.00S,2025-11-12T04:25:13.9Z,4,REGULAR,substitution,out,[],1629614,,,1610612762,137,117,2025-11-12T04:25:22Z,6810000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT05M34.00S,2025-11-12T04:25:13.9Z,4,REGULAR,substitution,out,[],1627783,,,1610612762,137,117,2025-11-12T04:25:22Z,6820000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT05M34.00S,2025-11-12T04:25:13.9Z,4,REGULAR,substitution,in,[],1642268,,,1610612762,137,117,2025-11-12T04:25:22Z,6830000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT05M34.00S,2025-11-12T04:25:13.9Z,4,REGULAR,substitution,in,[],1628420,,,1610612762,137,117,2025-11-12T04:25:22Z,6840000,False,,,0,,SUB in: M. Morris,[1628420],1610612754.0,IND,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT05M34.00S,2025-11-12T04:25:13.9Z,4,REGULAR,substitution,in,[],1630643,,,1610612762,137,117,2025-11-12T04:25:22Z,6850000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT05M34.00S,2025-11-12T04:25:40.9Z,4,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,138,117,2025-11-12T04:25:40Z,6860000,False,,,0,,K. George Free Throw 2 of 2 (8 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
701,PT05M18.00S,2025-11-12T04:25:57.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,20.18725361366623,57.107843137254896,1610612754,138,119,2025-11-12T04:26:02Z,6870000,False,-36.0,137.0,1,left,M. Morris 14' driving floating Jump Shot (2 PTS) (I. Jackson 2 AST),"[1628420, 1630543]",1610612754.0,IND,driving floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,14.18,Made,,,,,,,2.0,,,,,,,,,I. Jackson,1630543.0,2.0
702,PT05M05.00S,2025-11-12T04:26:10.5Z,4,REGULAR,3pt,Jump Shot,[],1641718,79.97700394218134,7.352941176470589,1610612762,138,119,2025-11-12T04:30:33Z,6880000,False,-213.0,136.0,1,right,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
703,PT05M02.00S,2025-11-12T04:26:13.5Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,138,119,2025-11-12T04:26:13Z,6890000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,702.0,1.0,1.0,0.0,,,,,,,,,,,,,,
704,PT05M01.00S,2025-11-12T04:26:15.9Z,4,REGULAR,turnover,out-of-bounds,[],1641716,,,1610612754,138,119,2025-11-12T04:26:26Z,6900000,False,,,0,,J. Walker bad pass out-of-bounds TURNOVER (3 TO),[1641716],1610612754.0,IND,bad pass,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627524.0,,,,,3.0,,,,,
705,PT04M48.00S,2025-11-12T04:26:36.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,86.67871222076215,2.941176470588235,1610612762,138,119,2025-11-12T04:26:43Z,6910000,False,-235.0,73.0,1,right,MISS S. Mykhailiuk 24' 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,24.63,Missed,,,,,,,,,,,,,,,,,,
706,PT04M44.00S,2025-11-12T04:26:40.7Z,4,REGULAR,rebound,offensive,[],203994,,,1610612762,138,119,2025-11-12T04:26:43Z,6920000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:8),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Left Corner 3,24+ Left,,,705.0,11.0,8.0,3.0,,,,,,,,,,,,,,
707,PT04M44.00S,2025-11-12T04:26:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203994,94.40999984741211,50.0,1610612762,140,119,2025-11-12T04:26:40Z,6930000,False,0.0,0.0,1,right,J. Nurkić putback Layup (11 PTS),[203994],1610612762.0,UTA,putback,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,11.0,,,,,,,,,,,
708,PT04M34.00S,2025-11-12T04:26:50.1Z,4,REGULAR,3pt,Jump Shot,[],1641767,34.247700394218136,40.68627450980392,1610612754,140,119,2025-11-12T04:26:57Z,6940000,False,47.0,269.0,1,left,MISS B. Sheppard 27' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
709,PT04M33.00S,2025-11-12T04:26:51.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,140,119,2025-11-12T04:26:57Z,6950000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,708.0,,,,,,,,,,,,,,,,,
710,PT04M33.00S,2025-11-12T04:26:54.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612754,140,119,2025-11-12T04:27:03Z,6960000,False,,,0,,L. Markkanen loose ball personal FOUL (4 PF) (Huff 2 FT),"[1628374, 1630643]",1610612762.0,UTA,loose ball,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1148.0,4.0,0.0,Huff,1630643.0,,,,,,
712,PT04M33.00S,2025-11-12T04:27:20.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630643,,,1610612754,140,119,2025-11-12T04:27:41Z,6980000,False,,,0,,MISS J. Huff Free Throw 1 of 2,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
713,PT04M33.00S,2025-11-12T04:27:20.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,140,119,2025-11-12T04:27:41Z,6990000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,712.0,,,,,,,,,,,,,,,,,
714,PT04M33.00S,2025-11-12T04:27:20.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630643,,,1610612754,140,119,2025-11-12T04:27:41Z,7000000,False,,,0,,MISS J. Huff Free Throw 2 of 2,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
715,PT04M30.00S,2025-11-12T04:27:23.1Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612762,140,119,2025-11-12T04:27:41Z,7010000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:2),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,714.0,3.0,2.0,1.0,,,,,,,,,,,,,,
716,PT04M19.00S,2025-11-12T04:27:52.0Z,4,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,140,119,2025-11-12T04:27:59Z,7020000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (3 TO),[1641718],1610612762.0,UTA,bad pass,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628484.0,,,,,3.0,,,,,
717,PT04M00.00S,2025-11-12T04:28:20.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612754,140,119,2025-11-12T04:28:28Z,7030000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Walker 2 FT),"[1629004, 1641716]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628484.0,1.0,0.0,Walker,1641716.0,,,,,,
719,PT04M00.00S,2025-11-12T04:28:43.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641716,,,1610612754,140,120,2025-11-12T04:28:43Z,7050000,False,,,0,,J. Walker Free Throw 1 of 2 (7 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
720,PT04M00.00S,2025-11-12T04:29:03.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641716,,,1610612754,140,121,2025-11-12T04:29:03Z,7060000,False,,,0,,J. Walker Free Throw 2 of 2 (8 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
721,PT03M47.00S,2025-11-12T04:29:17.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,82.47371879106439,55.14705882352941,1610612762,142,121,2025-11-12T04:29:21Z,7070000,False,26.0,112.0,1,right,K. George 11' driving floating Jump Shot (10 PTS) (I. Collier 9 AST),"[1641718, 1642268]",1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,11.51,Made,,,,,,,10.0,,,,,,,,,I. Collier,1642268.0,9.0
723,PT03M36.00S,2025-11-12T04:29:27.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,14.14257555847569,37.99019607843137,1610612754,142,121,2025-11-12T04:29:32Z,7090000,False,60.0,80.0,1,left,MISS M. Morris 10' driving floating Shot,[1628420],1610612754.0,IND,driving floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Right,10.03,Missed,,,,,,,,,,,,,,,,,,
724,PT03M33.00S,2025-11-12T04:29:30.3Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,142,121,2025-11-12T04:29:32Z,7100000,False,,,0,,K. George REBOUND (Off:2 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,,723.0,5.0,3.0,2.0,,,,,,,,,,,,,,
725,PT03M28.00S,2025-11-12T04:29:35.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,83.52496714848883,44.36274509803921,1610612762,142,121,2025-11-12T04:29:42Z,7110000,False,-28.0,102.0,1,right,MISS K. George 10' fadeaway Shot,[1641718],1610612762.0,UTA,fadeaway,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,10.62,Missed,,,,,,,,,,,,,,,,,,
726,PT03M25.00S,2025-11-12T04:29:38.5Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612754,142,121,2025-11-12T04:29:42Z,7120000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612754.0,IND,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,725.0,1.0,1.0,0.0,,,,,,,,,,,,,,
727,PT03M15.00S,2025-11-12T04:29:48.6Z,4,REGULAR,3pt,Jump Shot,[],1630643,27.414586070959263,19.607843137254903,1610612754,142,121,2025-11-12T04:29:53Z,7130000,False,152.0,205.0,1,left,MISS J. Huff 25' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
728,PT03M14.00S,2025-11-12T04:29:51.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,142,121,2025-11-12T04:29:51Z,7140000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,727.0,,,,,,,,,,,,,,,,,
730,PT03M01.00S,2025-11-12T04:30:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,93.11760840998686,44.6078431372549,1610612762,144,121,2025-11-12T04:30:24Z,7160000,False,-27.0,12.0,1,right,S. Mykhailiuk reverse Layup (17 PTS) (J. Nurkić 4 AST),"[1629004, 203994]",1610612762.0,UTA,reverse,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,,,17.0,,,,,,,,,J. Nurkić,203994.0,4.0
732,PT02M43.00S,2025-11-12T04:30:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,10.5946123521682,50.49019607843137,1610612754,144,123,2025-11-12T04:30:44Z,7180000,False,-2.0,47.0,1,left,B. Sheppard driving Layup (4 PTS) (M. Morris 3 AST),"[1641767, 1628420]",1610612754.0,IND,driving,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,,,4.0,,,,,,,,,M. Morris,1628420.0,3.0
734,PT02M29.00S,2025-11-12T04:30:49.5Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612762,144,123,2025-11-12T04:30:53Z,7200000,False,,,0,,J. Nurkić bad pass TURNOVER (3 TO),"[203994, 1630543]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,3.0,Jackson,1630543.0,,,
735,PT02M29.00S,2025-11-12T04:30:49.5Z,4,REGULAR,steal,,[],1630543,,,1610612754,144,123,2025-11-12T04:39:53Z,7210000,False,,,0,,I. Jackson STEAL (2 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
736,PT02M20.00S,2025-11-12T04:30:59.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630543,11.777266754270697,45.588235294117645,1610612754,144,123,2025-11-12T04:38:11Z,7220000,False,22.0,58.0,1,left,MISS I. Jackson 6' driving Hook,[1630543],1610612754.0,IND,driving,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,,,,,,,,,,,,,,,,,
737,PT02M15.00S,2025-11-12T04:31:04.5Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,144,123,2025-11-12T04:31:05Z,7230000,False,,,0,,I. Collier REBOUND (Off:0 Def:5),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,736.0,5.0,5.0,0.0,,,,,,,,,,,,,,
738,PT01M58.00S,2025-11-12T04:31:21.5Z,4,REGULAR,2pt,Jump Shot,[],1641718,74.32654402102497,53.18627450980392,1610612762,144,123,2025-11-12T04:38:53Z,7240000,False,16.0,189.0,1,right,MISS K. George 18' pullup Shot - blocked,"[1641718, 1628420]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Center,18.95,Missed,,,,,Morris,1628420.0,,,,,,,,,,,,
739,PT01M58.00S,2025-11-12T04:31:21.5Z,4,REGULAR,block,,[],1628420,,,1610612762,144,123,2025-11-12T04:31:23Z,7250000,False,,,0,,M. Morris BLOCK (1 BLK),[1628420],1610612754.0,IND,,,,Morris,M. Morris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
740,PT01M55.00S,2025-11-12T04:31:24.5Z,4,REGULAR,rebound,defensive,[],1641767,,,1610612754,144,123,2025-11-12T04:31:25Z,7260000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,16-24 Center,,,738.0,2.0,1.0,1.0,,,,,,,,,,,,,,
741,PT01M53.00S,2025-11-12T04:31:26.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,9.543363994743759,42.15686274509804,1610612754,144,123,2025-11-12T04:31:32Z,7270000,False,39.0,37.0,1,left,MISS M. Morris running Layup,[1628420],1610612754.0,IND,running,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,,
742,PT01M51.00S,2025-11-12T04:31:28.2Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,144,123,2025-11-12T04:31:28Z,7280000,False,,,0,,I. Collier REBOUND (Off:0 Def:6),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,741.0,6.0,6.0,0.0,,,,,,,,,,,,,,
743,PT01M48.00S,2025-11-12T04:31:34.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629004,87.86136662286465,38.970588235294116,1610612762,146,123,2025-11-12T04:40:58Z,7290000,False,-55.0,62.0,1,right,S. Mykhailiuk 8' running Layup (19 PTS) (I. Collier 10 AST),"[1629004, 1642268]",1610612762.0,UTA,running,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Left,8.26,Made,,,,,,,19.0,,,,,,,,,I. Collier,1642268.0,10.0
745,PT01M48.00S,2025-11-12T04:31:37.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630543,,,1610612762,146,123,2025-11-12T04:32:36Z,7310000,False,,,0,,I. Jackson shooting personal FOUL (5 PF) (Mykhailiuk 1 FT),"[1630543, 1629004]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1628484.0,5.0,0.0,Mykhailiuk,1629004.0,,,,,,
747,PT01M48.00S,2025-11-12T04:31:55.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,146,123,2025-11-12T04:32:36Z,7330000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT01M48.00S,2025-11-12T04:34:05.9Z,4,REGULAR,substitution,out,[],1641718,,,1610612762,146,123,2025-11-12T04:34:24Z,7340000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
750,PT01M48.00S,2025-11-12T04:34:05.9Z,4,REGULAR,substitution,out,[],1628374,,,1610612762,146,123,2025-11-12T04:34:24Z,7350000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT01M48.00S,2025-11-12T04:34:05.9Z,4,REGULAR,substitution,out,[],203994,,,1610612762,146,123,2025-11-12T04:34:24Z,7360000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
752,PT01M48.00S,2025-11-12T04:34:05.9Z,4,REGULAR,substitution,out,[],1630643,,,1610612762,146,123,2025-11-12T04:34:24Z,7370000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
753,PT01M48.00S,2025-11-12T04:34:05.9Z,4,REGULAR,substitution,in,[],1642262,,,1610612762,146,123,2025-11-12T04:34:24Z,7380000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
754,PT01M48.00S,2025-11-12T04:34:05.9Z,4,REGULAR,substitution,in,[],1642271,,,1610612762,146,123,2025-11-12T04:34:24Z,7390000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
755,PT01M48.00S,2025-11-12T04:34:05.9Z,4,REGULAR,substitution,in,[],1641729,,,1610612762,146,123,2025-11-12T04:34:24Z,7400000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
756,PT01M48.00S,2025-11-12T04:34:05.9Z,4,REGULAR,substitution,in,[],1628998,,,1610612762,146,123,2025-11-12T04:34:24Z,7410000,False,,,0,,SUB in: C. Martin,[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
757,PT01M48.00S,2025-11-12T04:34:45.8Z,4,REGULAR,freethrow,1 of 1,[],1629004,,,1610612762,147,123,2025-11-12T04:34:45Z,7420000,False,,,0,,S. Mykhailiuk Free Throw 1 of 1 (20 PTS),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
758,PT01M41.00S,2025-11-12T04:34:55.8Z,4,REGULAR,3pt,Jump Shot,[],1628420,32.013797634691194,57.107843137254896,1610612754,147,123,2025-11-12T04:35:01Z,7430000,False,-36.0,248.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612754.0,IND,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
759,PT01M38.00S,2025-11-12T04:34:58.8Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612762,147,123,2025-11-12T04:35:01Z,7440000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:3),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,,,758.0,4.0,3.0,1.0,,,,,,,,,,,,,,
760,PT01M27.00S,2025-11-12T04:35:08.8Z,4,REGULAR,3pt,Jump Shot,[],1642262,92.46057818659659,3.6764705882352944,1610612762,147,123,2025-11-12T04:35:13Z,7450000,False,-232.0,18.0,1,right,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
761,PT01M24.00S,2025-11-12T04:35:11.8Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612754,147,123,2025-11-12T04:35:13Z,7460000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,760.0,1.0,1.0,0.0,,,,,,,,,,,,,,
762,PT01M14.00S,2025-11-12T04:35:23.6Z,4,REGULAR,2pt,Jump Shot,[],1641716,12.959921156373195,66.66666666666666,1610612754,147,125,2025-11-12T04:35:31Z,7470000,False,-83.0,69.0,1,left,J. Walker 10' driving floating bank Jump Shot (10 PTS),[1641716],1610612754.0,IND,driving floating bank,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,10.84,Made,,,,,,,10.0,,,,,,,,,,,
763,PT01M14.00S,2025-11-12T04:35:27.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642268,,,1610612754,147,125,2025-11-12T04:35:35Z,7480000,False,,,0,,I. Collier shooting personal FOUL (4 PF) (Walker 1 FT),"[1642268, 1641716]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628484.0,4.0,0.0,Walker,1641716.0,,,,,,
765,PT01M14.00S,2025-11-12T04:35:35.8Z,4,REGULAR,substitution,out,[],1629004,,,1610612754,147,125,2025-11-12T04:36:34Z,7500000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
