actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
555,PT08M09.00S,2026-02-12T03:57:17.6Z,4,REGULAR,substitution,out,[],1642268,,,1610612762,109,75,2026-02-12T03:57:40Z,5440000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M09.00S,2026-02-12T03:57:17.6Z,4,REGULAR,substitution,out,[],203994,,,1610612762,109,75,2026-02-12T03:57:40Z,5450000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M09.00S,2026-02-12T03:57:17.6Z,4,REGULAR,substitution,out,[],201942,,,1610612762,109,75,2026-02-12T03:57:40Z,5460000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M09.00S,2026-02-12T03:57:17.6Z,4,REGULAR,substitution,in,[],1642271,,,1610612762,109,75,2026-02-12T03:57:40Z,5470000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M09.00S,2026-02-12T03:57:17.6Z,4,REGULAR,substitution,in,[],1631246,,,1610612762,109,75,2026-02-12T03:57:40Z,5480000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612762.0,UTA,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M09.00S,2026-02-12T03:57:17.6Z,4,REGULAR,substitution,in,[],1642363,,,1610612762,109,75,2026-02-12T03:57:40Z,5490000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M51.00S,2026-02-12T03:58:01.9Z,4,REGULAR,turnover,bad pass,[],1642271,,,1610612762,109,75,2026-02-12T03:58:05Z,5500000,False,,,0,,K. Filipowski bad pass TURNOVER (1 TO),"[1642271, 1642928]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right,1.0,Cardwell,1642928.0,,,,,,,,,,,,,,,,,
562,PT07M51.00S,2026-02-12T03:58:01.9Z,4,REGULAR,steal,,[],1642928,,,1610612758,109,75,2026-02-12T04:01:00Z,5510000,False,,,0,,D. Cardwell STEAL (1 STL),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
563,PT07M28.00S,2026-02-12T03:58:30.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,109,75,2026-02-12T03:58:38Z,5520000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1629177.0,,,,
564,PT07M18.00S,2026-02-12T03:58:46.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,24.26084099868594,14.950980392156863,1610612762,109,75,2026-02-12T04:00:19Z,5530000,False,175.0,176.0,1,left,MISS J. Konchar 24' pullup 3PT,[1629723],1610612762.0,UTA,pullup,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,24.81,Missed,,,,,,,,,,,,,,,
565,PT07M13.00S,2026-02-12T03:58:51.7Z,4,REGULAR,rebound,offensive,[],1642846,,,1610612762,109,75,2026-02-12T03:58:51Z,5540000,False,,,0,,A. Bailey REBOUND (Off:2 Def:2),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,,,,,,564.0,4.0,2.0,2.0,,,,,,,,,,,
566,PT07M02.00S,2026-02-12T03:59:02.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642846,11.645860709592641,35.53921568627451,1610612762,111,75,2026-02-12T03:59:07Z,5550000,False,72.0,57.0,1,left,A. Bailey 9' pullup Jump Shot (10 PTS),[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Right,,,,9.21,Made,,,,,,,10.0,,,,,,,,
567,PT06M45.00S,2026-02-12T03:59:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642928,93.51182654402102,51.71568627450981,1610612758,111,75,2026-02-12T04:01:38Z,5560000,False,9.0,8.0,1,right,MISS D. Cardwell alley-oop Layup,[1642928],1610612758.0,SAC,alley-oop,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,1.21,Missed,,,,,,,,,,,,,,,
568,PT06M44.00S,2026-02-12T03:59:20.3Z,4,REGULAR,rebound,offensive,[],1642928,,,1610612758,111,75,2026-02-12T03:59:24Z,5570000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:5),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,,,567.0,7.0,5.0,2.0,,,,,,,,,,,
569,PT06M41.00S,2026-02-12T03:59:23.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203926,79.31997371879106,3.431372549019608,1610612758,111,78,2026-02-12T03:59:28Z,5580000,False,-233.0,142.0,1,right,D. McDermott 27' 3PT  (14 PTS) (I. Stevens 3 AST),"[203926, 1641815]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,27.26,Made,,,,,,,14.0,I. Stevens,1641815.0,3.0,,,,,
571,PT06M40.00S,2026-02-12T03:59:30.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,111,78,2026-02-12T03:59:30Z,5600000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M30.00S,2026-02-12T04:02:32.1Z,4,REGULAR,3pt,Jump Shot,[],1642846,19.267411300919843,5.637254901960785,1610612762,111,78,2026-02-12T04:02:37Z,5610000,False,222.0,129.0,1,left,MISS A. Bailey 25' 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,,,,25.64,Missed,,,,,,,,,,,,,,,
573,PT06M28.00S,2026-02-12T04:02:34.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,111,78,2026-02-12T04:02:37Z,5620000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,572.0,,,,,,,,,,,,,,
575,PT06M09.00S,2026-02-12T04:03:02.0Z,4,REGULAR,turnover,lost ball,[],1631342,,,1610612758,111,78,2026-02-12T04:03:07Z,5640000,False,,,0,,D. Plowden lost ball TURNOVER (1 TO),"[1631342, 1629723]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,1.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,
576,PT06M09.00S,2026-02-12T04:03:02.0Z,4,REGULAR,steal,,[],1629723,,,1610612762,111,78,2026-02-12T04:16:23Z,5650000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
577,PT06M04.00S,2026-02-12T04:03:07.6Z,4,REGULAR,turnover,bad pass,[],1641729,,,1610612762,111,78,2026-02-12T04:03:11Z,5660000,False,,,0,,B. Sensabaugh bad pass TURNOVER (2 TO),"[1641729, 1641815]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,2.0,Stevens,1641815.0,,,,,,,,,,,,,,,,,
578,PT06M04.00S,2026-02-12T04:03:07.6Z,4,REGULAR,steal,,[],1641815,,,1610612758,111,78,2026-02-12T04:03:09Z,5670000,False,,,0,,I. Stevens STEAL (2 STL),[1641815],1610612758.0,SAC,,,,Stevens,I. Stevens,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
579,PT06M01.00S,2026-02-12T04:03:11.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642363,80.50262812089356,6.61764705882353,1610612758,111,78,2026-02-12T04:05:06Z,5680000,False,-217.0,131.0,1,right,MISS N. Clifford 25' running 3PT,[1642363],1610612758.0,SAC,running,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,,,,25.33,Missed,,,,,,,,,,,,,,,
580,PT05M57.00S,2026-02-12T04:03:15.1Z,4,REGULAR,rebound,defensive,[],1631246,,,1610612762,111,78,2026-02-12T04:03:14Z,5690000,False,,,0,,V. Williams Jr. REBOUND (Off:2 Def:6),[1631246],1610612762.0,UTA,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,579.0,8.0,6.0,2.0,,,,,,,,,,,
581,PT05M42.00S,2026-02-12T04:03:29.3Z,4,REGULAR,2pt,Jump Shot,[],1642271,9.543363994743759,67.8921568627451,1610612762,111,78,2026-02-12T04:03:36Z,5700000,False,-89.0,37.0,1,left,MISS K. Filipowski 9' fadeaway Shot,[1642271],1610612762.0,UTA,fadeaway,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,,,,9.69,Missed,,,,,,,,,,,,,,,
582,PT05M40.00S,2026-02-12T04:03:31.3Z,4,REGULAR,rebound,defensive,[],1631342,,,1610612758,111,78,2026-02-12T04:03:36Z,5710000,False,,,0,,D. Plowden REBOUND (Off:2 Def:3),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Mid-Range,8-16 Left,,,,,,581.0,5.0,3.0,2.0,,,,,,,,,,,
583,PT05M28.00S,2026-02-12T04:03:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641815,92.85479632063075,53.92156862745098,1610612758,111,80,2026-02-12T04:03:49Z,5720000,False,20.0,15.0,1,right,I. Stevens driving Layup (4 PTS) (D. Cardwell 3 AST),"[1641815, 1642928]",1610612758.0,SAC,driving,,,Stevens,I. Stevens,,,,,Restricted Area,0-8 Center,,,,2.45,Made,,,,,,,4.0,D. Cardwell,1642928.0,3.0,,,,,
584,PT05M15.00S,2026-02-12T04:03:55.7Z,4,REGULAR,turnover,bad pass,[],1641729,,,1610612762,111,80,2026-02-12T04:04:00Z,5730000,False,,,0,,B. Sensabaugh bad pass TURNOVER (3 TO),"[1641729, 203926]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,3.0,McDermott,203926.0,,,,,,,,,,,,,,,,,
585,PT05M15.00S,2026-02-12T04:03:55.7Z,4,REGULAR,steal,,[],203926,,,1610612758,111,80,2026-02-12T04:03:57Z,5740000,False,,,0,,D. McDermott STEAL (2 STL),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
586,PT05M13.00S,2026-02-12T04:04:00.2Z,4,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612758,111,80,2026-02-12T04:04:07Z,5750000,False,,,0,,B. Sensabaugh shooting personal FOUL (3 PF) (Clifford 2 FT),"[1641729, 1642363]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1629177.0,3.0,0.0,Clifford,1642363.0
588,PT05M13.00S,2026-02-12T04:04:28.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642363,,,1610612758,111,81,2026-02-12T04:06:54Z,5770000,False,,,0,,N. Clifford Free Throw 1 of 2 (5 PTS),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
589,PT05M13.00S,2026-02-12T04:04:30.8Z,4,REGULAR,substitution,out,[],203926,,,1610612758,111,81,2026-02-12T04:04:32Z,5780000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M13.00S,2026-02-12T04:04:30.8Z,4,REGULAR,substitution,in,[],1642269,,,1610612758,111,81,2026-02-12T04:04:32Z,5790000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M13.00S,2026-02-12T04:04:36.4Z,4,REGULAR,substitution,out,[],1642846,,,1610612758,111,81,2026-02-12T04:04:39Z,5800000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M13.00S,2026-02-12T04:04:36.4Z,4,REGULAR,substitution,in,[],1642262,,,1610612758,111,81,2026-02-12T04:04:39Z,5810000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M13.00S,2026-02-12T04:04:28.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642363,,,1610612758,111,82,2026-02-12T04:06:54Z,5820000,False,,,0,,N. Clifford Free Throw 2 of 2 (6 PTS),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
595,PT04M59.00S,2026-02-12T04:05:07.2Z,4,REGULAR,3pt,Jump Shot,[],1642271,32.933639947437584,42.40196078431372,1610612762,111,82,2026-02-12T04:05:12Z,5830000,False,38.0,257.0,1,left,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,25.99,Missed,,,,,,,,,,,,,,,
596,PT04M55.00S,2026-02-12T04:05:11.2Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,111,82,2026-02-12T04:05:12Z,5840000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:6),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Center,,,,,,595.0,8.0,6.0,2.0,,,,,,,,,,,
597,PT04M44.00S,2026-02-12T04:05:22.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642928,90.3580814717477,51.9607843137255,1610612758,111,84,2026-02-12T04:05:26Z,5850000,False,10.0,38.0,1,right,D. Cardwell cutting DUNK (3 PTS) (I. Stevens 4 AST),"[1642928, 1641815]",1610612758.0,SAC,cutting,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,3.93,Made,,,,,,,3.0,I. Stevens,1641815.0,4.0,,,,,
599,PT04M17.00S,2026-02-12T04:05:48.0Z,4,REGULAR,3pt,Jump Shot,[],1631246,6.1268068331143235,4.166666666666666,1610612762,111,84,2026-02-12T04:05:52Z,5870000,False,229.0,5.0,1,left,MISS V. Williams Jr. 3PT,[1631246],1610612762.0,UTA,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,,,,22.93,Missed,,,,,,,,,,,,,,,
600,PT04M15.00S,2026-02-12T04:05:50.0Z,4,REGULAR,rebound,defensive,[],1642363,,,1610612758,111,84,2026-02-12T04:05:52Z,5880000,False,,,0,,N. Clifford REBOUND (Off:3 Def:5),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Right Corner 3,24+ Right,,,,,,599.0,8.0,5.0,3.0,,,,,,,,,,,
601,PT04M10.00S,2026-02-12T04:05:55.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631342,92.19776609724047,54.166666666666664,1610612758,111,84,2026-02-12T04:06:02Z,5890000,False,21.0,21.0,1,right,MISS D. Plowden running Layup,[1631342],1610612758.0,SAC,running,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,,2.94,Missed,,,,,,,,,,,,,,,
602,PT04M08.00S,2026-02-12T04:05:57.7Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,111,84,2026-02-12T04:06:02Z,5900000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,601.0,2.0,2.0,0.0,,,,,,,,,,,
603,PT04M02.00S,2026-02-12T04:06:03.7Z,4,REGULAR,3pt,Jump Shot,[],1641729,30.56833114323259,65.68627450980392,1610612762,111,84,2026-02-12T04:06:12Z,5910000,False,-78.0,235.0,1,left,MISS B. Sensabaugh 24' step back 3PT,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,24.75,Missed,,,,,,,,,,,,,,,
604,PT03M58.00S,2026-02-12T04:06:07.7Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,111,84,2026-02-12T04:06:12Z,5920000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:7),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Left Center,,,,,,603.0,9.0,7.0,2.0,,,,,,,,,,,
605,PT03M41.00S,2026-02-12T04:06:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642363,90.22667542706965,63.725490196078425,1610612758,111,84,2026-02-12T04:06:30Z,5930000,False,69.0,39.0,1,right,MISS N. Clifford 7' turnaround Shot,[1642363],1610612758.0,SAC,turnaround,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,7.91,Missed,,,,,,,,,,,,,,,
606,PT03M38.00S,2026-02-12T04:06:27.6Z,4,REGULAR,rebound,offensive,[],1642928,,,1610612758,111,84,2026-02-12T04:06:30Z,5940000,False,,,0,,D. Cardwell REBOUND (Off:3 Def:7),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,605.0,10.0,7.0,3.0,,,,,,,,,,,
607,PT03M37.00S,2026-02-12T04:06:28.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642928,90.48948751642575,45.83333333333333,1610612758,111,84,2026-02-12T04:06:32Z,5950000,False,-21.0,37.0,1,right,MISS D. Cardwell Hook,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,4.24,Missed,,,,,,,,,,,,,,,
608,PT03M37.00S,2026-02-12T04:06:28.5Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,111,84,2026-02-12T04:06:32Z,5960000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,607.0,1.0,1.0,0.0,,,,,,,,,,,
610,PT03M30.00S,2026-02-12T04:06:40.2Z,4,REGULAR,substitution,out,[],1641729,,,1610612762,111,84,2026-02-12T04:06:42Z,5980000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M30.00S,2026-02-12T04:06:40.2Z,4,REGULAR,substitution,in,[],1642846,,,1610612762,111,84,2026-02-12T04:06:42Z,5990000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M24.00S,2026-02-12T04:07:00.6Z,4,REGULAR,3pt,Jump Shot,[],1642846,30.699737187910642,32.35294117647059,1610612762,114,84,2026-02-12T04:09:15Z,6000000,False,88.0,236.0,1,left,A. Bailey 25' 3PT pullup (13 PTS) (K. Filipowski 1 AST),"[1642846, 1642271]",1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,,,,25.2,Made,,,,,,,13.0,K. Filipowski,1642271.0,1.0,,,,,
614,PT03M04.00S,2026-02-12T04:07:20.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642928,94.30026281208936,46.568627450980394,1610612758,114,86,2026-02-12T04:07:24Z,6020000,False,-17.0,1.0,1,right,D. Cardwell DUNK (5 PTS) (N. Clifford 5 AST),"[1642928, 1642363]",1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,1.72,Made,,,,,,,5.0,N. Clifford,1642363.0,5.0,,,,,
616,PT02M40.00S,2026-02-12T04:07:46.1Z,4,REGULAR,turnover,lost ball,[],1642271,,,1610612762,114,86,2026-02-12T04:07:53Z,6040000,False,,,0,,K. Filipowski lost ball TURNOVER (2 TO),"[1642271, 1642363]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,2.0,Clifford,1642363.0,,,,,,,,,,,,,,,,,
617,PT02M40.00S,2026-02-12T04:07:46.1Z,4,REGULAR,steal,,[],1642363,,,1610612758,114,86,2026-02-12T04:07:51Z,6050000,False,,,0,,N. Clifford STEAL (2 STL),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
618,PT02M40.00S,2026-02-12T04:07:52.3Z,4,REGULAR,foul,personal,[],1642271,,,1610612758,114,86,2026-02-12T04:08:13Z,6060000,False,,,0,,K. Filipowski personal FOUL (1 PF),"[1642271, 1642269]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Carter,1642269.0
620,PT02M32.00S,2026-02-12T04:08:13.4Z,4,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612758,114,86,2026-02-12T04:08:32Z,6080000,False,,,0,,J. Konchar shooting personal FOUL (3 PF) (Carter 2 FT),"[1629723, 1642269]",1610612762.0,UTA,shooting,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Carter,1642269.0
622,PT02M32.00S,2026-02-12T04:08:39.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642269,,,1610612758,114,87,2026-02-12T04:08:39Z,6100000,False,,,0,,D. Carter Free Throw 1 of 2 (18 PTS),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,Made,,,,,,,18.0,,,,,,,,
623,PT02M32.00S,2026-02-12T04:08:55.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642269,,,1610612758,114,88,2026-02-12T04:08:55Z,6110000,False,,,0,,D. Carter Free Throw 2 of 2 (19 PTS),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,Made,,,,,,,19.0,,,,,,,,
624,PT02M14.00S,2026-02-12T04:09:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,8.492115637319317,46.07843137254902,1610612762,116,88,2026-02-12T04:09:22Z,6120000,False,20.0,27.0,1,left,K. Filipowski Layup (2 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,3.36,Made,,,,,,,2.0,,,,,,,,
625,PT02M02.00S,2026-02-12T04:09:27.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631342,92.19776609724047,45.09803921568628,1610612758,116,90,2026-02-12T04:20:09Z,6130000,False,-25.0,21.0,1,right,D. Plowden cutting DUNK (9 PTS) (N. Clifford 6 AST),"[1631342, 1642363]",1610612758.0,SAC,cutting,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,,3.21,Made,,,,,,,9.0,N. Clifford,1642363.0,6.0,,,,,
627,PT01M49.00S,2026-02-12T04:09:45.4Z,4,REGULAR,foul,offensive,[],1642271,,,1610612762,116,90,2026-02-12T04:10:02Z,6150000,False,,,0,,K. Filipowski offensive FOUL (2 PF),"[1642271, 1642928]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Cardwell,1642928.0
629,PT01M49.00S,2026-02-12T04:09:45.4Z,4,REGULAR,turnover,offensive foul,[],1642271,,,1610612762,116,90,2026-02-12T04:09:45Z,6170000,False,,,0,,K. Filipowski offensive foul TURNOVER (3 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,3.0,,,,,,,,,,,,,,,2534.0,,,,
634,PT01M49.00S,2026-02-12T04:10:03.9Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,116,90,2026-02-12T04:10:53Z,6175000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M26.00S,2026-02-12T04:10:22.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642269,85.49605781865965,43.627450980392155,1610612758,116,90,2026-02-12T04:13:33Z,6180000,False,-32.0,84.0,1,right,MISS D. Carter 8' driving floating Shot,[1642269],1610612758.0,SAC,driving floating,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,8.97,Missed,,,,,,,,,,,,,,,
631,PT01M25.00S,2026-02-12T04:10:23.5Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,116,90,2026-02-12T04:10:26Z,6190000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,630.0,2.0,2.0,0.0,,,,,,,,,,,
632,PT01M21.00S,2026-02-12T04:10:29.9Z,4,REGULAR,foul,personal,['2freethrow'],1631342,,,1610612762,116,90,2026-02-12T04:10:43Z,6200000,False,,,0,,D. Plowden shooting personal FOUL (1 PF) (Filipowski 2 FT),"[1631342, 1642271]",1610612758.0,SAC,shooting,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Filipowski,1642271.0
635,PT01M21.00S,2026-02-12T04:10:56.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642271,,,1610612762,117,90,2026-02-12T04:13:50Z,6220000,False,,,0,,K. Filipowski Free Throw 1 of 2 (3 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
636,PT01M21.00S,2026-02-12T04:10:56.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642271,,,1610612762,118,90,2026-02-12T04:13:50Z,6230000,False,,,0,,K. Filipowski Free Throw 2 of 2 (4 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
