actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
715,PT00M05.20S,2025-12-21T05:03:28.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,118,118,2025-12-21T05:03:28Z,7090000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT00M05.20S,2025-12-21T05:04:51.8Z,4,REGULAR,substitution,out,[],1642869,,,1610612753,118,118,2025-12-21T05:04:57Z,7100000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M05.20S,2025-12-21T05:04:51.8Z,4,REGULAR,substitution,in,[],1641724,,,1610612753,118,118,2025-12-21T05:04:57Z,7110000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT00M01.40S,2025-12-21T05:05:18.8Z,4,REGULAR,3pt,Jump Shot,[],1631094,65.91655716162943,50.0,1610612753,118,118,2025-12-21T05:08:36Z,7120000,False,0.0,268.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
719,PT00M01.40S,2025-12-21T05:05:18.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,118,118,2025-12-21T05:05:26Z,7130000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,718.0,,,,,,,,,,,,,,,,,
720,PT00M00.00S,2025-12-21T05:05:28.2Z,4,REGULAR,period,end,[],0,,,1610612753,118,118,2025-12-21T05:05:28Z,7140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT05M00.00S,2025-12-21T05:06:01.7Z,5,OVERTIME,substitution,out,['startperiod'],201567,,,1610612753,118,118,2025-12-21T05:07:53Z,7150000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT05M00.00S,2025-12-21T05:06:01.7Z,5,OVERTIME,substitution,out,['startperiod'],1641724,,,1610612753,118,118,2025-12-21T05:07:53Z,7160000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT05M00.00S,2025-12-21T05:06:01.7Z,5,OVERTIME,substitution,in,['startperiod'],203994,,,1610612753,118,118,2025-12-21T05:07:53Z,7170000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT05M00.00S,2025-12-21T05:06:01.7Z,5,OVERTIME,substitution,in,['startperiod'],1642869,,,1610612753,118,118,2025-12-21T05:07:53Z,7180000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT05M00.00S,2025-12-21T05:08:23.4Z,5,OVERTIME,period,start,[],0,,,0,118,118,2025-12-21T05:08:23Z,7190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT04M57.00S,2025-12-21T05:08:25.4Z,5,OVERTIME,jumpball,recovered,[],1641710,,,1610612753,118,118,2025-12-21T05:08:25Z,7210000,False,,,0,,Jump Ball W. Carter Jr. vs. J. Nurkić: Tip to A. Black,"[1641710, 1628976, 203994]",1610612753.0,ORL,startperiod,A. Black,1641710.0,Black,A. Black,Carter Jr.,1628976.0,Nurkić,203994.0,,,,,,,,,,,,,,,,,,,,,,
730,PT04M46.00S,2025-12-21T05:08:36.5Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1631094,83.65637319316689,63.48039215686274,1610612753,118,118,2025-12-21T05:09:22Z,7240000,False,67.0,101.0,1,right,MISS P. Banchero 12' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,12.15,Missed,,,,,,,,,,,,,,,,,,
731,PT04M43.00S,2025-12-21T05:08:39.5Z,5,OVERTIME,rebound,defensive,[],203994,,,1610612762,118,118,2025-12-21T05:08:41Z,7250000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Right,,,730.0,,,,,,,8.0,5.0,3.0,,,,,,,,
732,PT04M21.00S,2025-12-21T05:09:01.5Z,5,OVERTIME,3pt,Jump Shot,[],1642846,28.86005256241787,20.098039215686274,1610612762,118,118,2025-12-21T05:09:48Z,7260000,False,150.0,219.0,1,left,MISS A. Bailey 26' pullup 3PT,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
733,PT04M17.00S,2025-12-21T05:09:05.5Z,5,OVERTIME,rebound,defensive,[],1630217,,,1610612753,118,118,2025-12-21T05:09:06Z,7270000,False,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,732.0,,,,,,,5.0,4.0,1.0,,,,,,,,
734,PT04M09.00S,2025-12-21T05:09:13.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1631094,89.96386333771353,59.068627450980394,1610612753,118,118,2025-12-21T05:09:18Z,7280000,False,45.0,42.0,1,right,MISS P. Banchero 6' driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
735,PT04M06.00S,2025-12-21T05:09:16.8Z,5,OVERTIME,rebound,defensive,[],1641718,,,1610612762,118,118,2025-12-21T05:09:18Z,7290000,False,,,0,,K. George REBOUND (Off:1 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,734.0,,,,,,,4.0,3.0,1.0,,,,,,,,
736,PT04M00.00S,2025-12-21T05:09:24.3Z,5,OVERTIME,foul,personal,[],1628976,,,1610612762,118,118,2025-12-21T05:09:38Z,7300000,False,,,0,,W. Carter Jr. personal FOUL (5 PF),"[1628976, 203994]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,,,,,5.0,0.0,Nurkić,203994.0,,,,
738,PT03M53.00S,2025-12-21T05:09:53.1Z,5,OVERTIME,2pt,Jump Shot,[],1641718,17.0335085413929,68.13725490196079,1610612762,118,118,2025-12-21T05:09:58Z,7320000,False,-91.0,108.0,1,left,MISS K. George 14' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,Mid-Range,8-16 Left,14.07,Missed,,,,,,,,,,,,,,,,,,
739,PT03M48.00S,2025-12-21T05:09:58.1Z,5,OVERTIME,rebound,offensive,[],1642846,,,1610612762,118,118,2025-12-21T05:12:51Z,7330000,False,,,0,,A. Bailey REBOUND (Off:2 Def:2),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Left,,,738.0,,,,,,,4.0,2.0,2.0,,,,,,,,
740,PT03M43.00S,2025-12-21T05:10:02.7Z,5,OVERTIME,2pt,Jump Shot,['2ndchance'],1642846,16.507884362680684,19.362745098039216,1610612762,118,118,2025-12-21T05:10:06Z,7340000,False,153.0,103.0,1,left,MISS A. Bailey 18' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Right,18.44,Missed,,,,,,,,,,,,,,,,,,
741,PT03M40.00S,2025-12-21T05:10:05.7Z,5,OVERTIME,rebound,defensive,[],1641710,,,1610612753,118,118,2025-12-21T05:10:06Z,7350000,False,,,0,,A. Black REBOUND (Off:0 Def:5),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right,,,740.0,,,,,,,5.0,5.0,0.0,,,,,,,,
742,PT03M33.00S,2025-12-21T05:10:15.8Z,5,OVERTIME,foul,personal,[],1641718,,,1610612753,118,118,2025-12-21T05:10:20Z,7360000,False,,,0,,K. George personal FOUL (4 PF),"[1641718, 1631094]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,,,,,4.0,0.0,Banchero,1631094.0,,,,
744,PT03M28.00S,2025-12-21T05:10:45.7Z,5,OVERTIME,3pt,Jump Shot,[],1642869,93.51182654402102,2.941176470588235,1610612753,118,118,2025-12-21T05:10:49Z,7380000,False,-235.0,8.0,1,right,MISS N. Penda 3PT,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
745,PT03M26.00S,2025-12-21T05:10:47.7Z,5,OVERTIME,rebound,defensive,[],1642268,,,1610612762,118,118,2025-12-21T05:10:49Z,7390000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Left Corner 3,24+ Left,,,744.0,,,,,,,2.0,2.0,0.0,,,,,,,,
746,PT03M19.00S,2025-12-21T05:10:55.3Z,5,OVERTIME,3pt,Jump Shot,[],1641718,18.74178712220762,5.637254901960785,1610612762,118,118,2025-12-21T05:14:15Z,7400000,False,222.0,124.0,1,left,MISS K. George 25' pullup 3PT - blocked,"[1641718, 1642869]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,Penda,1642869.0,,
747,PT03M19.00S,2025-12-21T05:10:55.3Z,5,OVERTIME,block,,[],1642869,,,1610612762,118,118,2025-12-21T05:10:57Z,7410000,False,,,0,,N. Penda BLOCK (2 BLK),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
748,PT03M18.00S,2025-12-21T05:10:56.3Z,5,OVERTIME,rebound,defensive,[],1641710,,,1610612753,118,118,2025-12-21T05:14:26Z,7420000,False,,,0,,A. Black REBOUND (Off:0 Def:6),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,746.0,,,,,,,6.0,6.0,0.0,,,,,,,,
750,PT03M09.00S,2025-12-21T05:11:09.7Z,5,OVERTIME,substitution,out,[],203994,,,1610612753,118,118,2025-12-21T05:11:14Z,7440000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT03M09.00S,2025-12-21T05:11:09.7Z,5,OVERTIME,substitution,in,[],201567,,,1610612753,118,118,2025-12-21T05:11:14Z,7450000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
752,PT03M09.00S,2025-12-21T05:11:25.4Z,5,OVERTIME,timeout,full,"['team', 'mandatory']",0,,,1610612753,118,118,2025-12-21T05:11:25Z,7460000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,PT02M56.00S,2025-12-21T05:14:46.5Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1628976,94.43166885676742,42.8921568627451,1610612753,118,120,2025-12-21T05:14:50Z,7480000,False,-36.0,0.0,1,right,W. Carter Jr. DUNK (14 PTS) (N. Penda 4 AST),"[1628976, 1642869]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.55,Made,,14.0,N. Penda,1642869.0,4.0,,,,,,,,,,,,,
756,PT02M27.00S,2025-12-21T05:15:14.1Z,5,OVERTIME,3pt,Jump Shot,[],201567,3.892904073587385,94.85294117647058,1610612762,118,120,2025-12-21T05:15:17Z,7500000,False,-224.0,-16.0,1,left,MISS K. Love 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,22.49,Missed,,,,,,,,,,,,,,,,,,
757,PT02M25.00S,2025-12-21T05:15:16.5Z,5,OVERTIME,rebound,defensive,[],1642869,,,1610612753,118,120,2025-12-21T05:15:16Z,7510000,False,,,0,,N. Penda REBOUND (Off:5 Def:4),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Left Corner 3,24+ Left,,,756.0,,,,,,,9.0,4.0,5.0,,,,,,,,
758,PT02M16.00S,2025-12-21T05:15:25.5Z,5,OVERTIME,3pt,Jump Shot,[],1642869,89.04402102496715,94.6078431372549,1610612753,118,120,2025-12-21T05:15:29Z,7520000,False,223.0,50.0,1,right,MISS N. Penda 3PT,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Right Corner 3,24+ Right,22.86,Missed,,,,,,,,,,,,,,,,,,
759,PT02M13.00S,2025-12-21T05:15:28.5Z,5,OVERTIME,rebound,defensive,[],1642268,,,1610612762,118,120,2025-12-21T05:15:29Z,7530000,False,,,0,,I. Collier REBOUND (Off:0 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,,,758.0,,,,,,,3.0,3.0,0.0,,,,,,,,
760,PT02M07.00S,2025-12-21T05:15:34.5Z,5,OVERTIME,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642268,9.937582128777924,51.9607843137255,1610612762,118,120,2025-12-21T05:16:44Z,7540000,False,-10.0,41.0,1,left,MISS I. Collier running Layup,[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
761,PT02M05.00S,2025-12-21T05:15:36.5Z,5,OVERTIME,rebound,offensive,[],1642268,,,1610612762,118,120,2025-12-21T05:16:23Z,7550000,False,,,0,,I. Collier REBOUND (Off:1 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,760.0,,,,,,,4.0,3.0,1.0,,,,,,,,
762,PT02M04.00S,2025-12-21T05:15:37.8Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1629004,6.258212877792378,3.1862745098039214,1610612762,121,120,2025-12-21T05:15:43Z,7560000,False,234.0,6.0,1,left,S. Mykhailiuk 3PT  (23 PTS) (I. Collier 9 AST),"[1629004, 1642268]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Right Corner 3,24+ Right,23.42,Made,,23.0,I. Collier,1642268.0,9.0,,,,,,,,,,,,,
763,PT01M48.00S,2025-12-21T05:15:57.2Z,5,OVERTIME,foul,personal,[],1629004,,,1610612753,121,120,2025-12-21T05:16:03Z,7570000,False,,,0,,S. Mykhailiuk personal FOUL (1 PF),"[1629004, 1628976]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,,,,,,203592.0,,,,,1.0,0.0,Carter Jr.,1628976.0,,,,
765,PT01M40.00S,2025-12-21T05:16:28.4Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1631094,86.94152431011827,50.49019607843137,1610612753,121,120,2025-12-21T05:18:50Z,7590000,False,2.0,70.0,1,right,MISS P. Banchero 7' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
766,PT01M38.00S,2025-12-21T05:16:30.4Z,5,OVERTIME,rebound,offensive,[],1642869,,,1610612753,121,120,2025-12-21T05:18:50Z,7600000,False,,,0,,N. Penda REBOUND (Off:6 Def:4),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,In The Paint (Non-RA),0-8 Center,,,765.0,,,,,,,10.0,4.0,6.0,,,,,,,,
767,PT01M38.00S,2025-12-21T05:16:31.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642869,94.40999984741211,50.0,1610612753,121,122,2025-12-21T05:16:31Z,7610000,False,0.0,0.0,1,right,N. Penda tip Layup (13 PTS),[1642869],1610612753.0,ORL,tip,,,Penda,N. Penda,,,,,Mid-Range,8-16 Left,0.0,Made,,13.0,,,,,,,,,,,,,,,,
769,PT01M22.00S,2025-12-21T05:16:48.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],201567,6.652431011826544,53.431372549019606,1610612762,123,122,2025-12-21T05:16:54Z,7620000,False,-17.0,10.0,1,left,K. Love reverse Layup (16 PTS) (A. Bailey 3 AST),"[201567, 1642846]",1610612762.0,UTA,reverse,,,Love,K. Love,,,,,Restricted Area,0-8 Center,1.99,Made,,16.0,A. Bailey,1642846.0,3.0,,,,,,,,,,,,,
771,PT01M22.00S,2025-12-21T05:16:51.0Z,5,OVERTIME,foul,personal,['1freethrow'],1630217,,,1610612762,123,122,2025-12-21T05:16:55Z,7640000,False,,,0,,D. Bane shooting personal FOUL (3 PF) (Love 1 FT),"[1630217, 201567]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,,,,,3.0,0.0,Love,201567.0,,,,
773,PT01M22.00S,2025-12-21T05:17:23.7Z,5,OVERTIME,freethrow,1 of 1,[],201567,,,1610612762,123,122,2025-12-21T05:17:23Z,7660000,False,,,0,,MISS K. Love Free Throw 1 of 1,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
774,PT01M21.00S,2025-12-21T05:17:24.7Z,5,OVERTIME,rebound,defensive,[],1631094,,,1610612753,123,122,2025-12-21T05:20:13Z,7670000,False,,,0,,P. Banchero REBOUND (Off:1 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,773.0,,,,,,,9.0,8.0,1.0,,,,,,,,
775,PT01M07.00S,2025-12-21T05:17:40.1Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612753,123,122,2025-12-21T05:18:02Z,7680000,False,,,0,,K. George shooting personal FOUL (5 PF) (Banchero 2 FT),"[1641718, 1631094]",1610612762.0,UTA,shooting,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,200834.0,,,,,5.0,0.0,Banchero,1631094.0,,,,
777,PT01M07.00S,2025-12-21T05:18:13.2Z,5,OVERTIME,freethrow,1 of 2,[],1631094,,,1610612753,123,123,2025-12-21T05:18:38Z,7700000,False,,,0,,P. Banchero Free Throw 1 of 2 (23 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,23.0,,,,,,,,,,,,,,,,
778,PT01M07.00S,2025-12-21T05:18:13.2Z,5,OVERTIME,freethrow,2 of 2,[],1631094,,,1610612753,123,123,2025-12-21T05:18:38Z,7710000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
779,PT01M06.00S,2025-12-21T05:18:14.2Z,5,OVERTIME,rebound,offensive,[],1642869,,,1610612753,123,123,2025-12-21T05:21:39Z,7720000,False,,,0,,N. Penda REBOUND (Off:7 Def:4),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,778.0,,,,,,,11.0,4.0,7.0,,,,,,,,
780,PT01M06.00S,2025-12-21T05:18:37.5Z,5,OVERTIME,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642869,94.40999984741211,50.0,1610612753,123,123,2025-12-21T05:21:56Z,7730000,False,0.0,0.0,1,right,MISS N. Penda tip Layup,[1642869],1610612753.0,ORL,tip,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
781,PT01M05.00S,2025-12-21T05:18:38.5Z,5,OVERTIME,rebound,defensive,[],1642268,,,1610612762,123,123,2025-12-21T05:21:56Z,7740000,False,,,0,,I. Collier REBOUND (Off:1 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,780.0,,,,,,,5.0,4.0,1.0,,,,,,,,
782,PT00M53.60S,2025-12-21T05:18:48.8Z,5,OVERTIME,3pt,Jump Shot,[],1642846,6.652431011826544,3.9215686274509802,1610612762,123,123,2025-12-21T05:18:53Z,7750000,False,230.0,10.0,1,left,MISS A. Bailey 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
783,PT00M50.20S,2025-12-21T05:18:52.2Z,5,OVERTIME,rebound,defensive,[],1630217,,,1610612753,123,123,2025-12-21T05:18:53Z,7760000,False,,,0,,D. Bane REBOUND (Off:1 Def:5),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,,,782.0,,,,,,,6.0,5.0,1.0,,,,,,,,
784,PT00M39.80S,2025-12-21T05:19:03.7Z,5,OVERTIME,foul,offensive,[],1631094,,,1610612753,123,123,2025-12-21T05:19:10Z,7770000,False,,,0,,P. Banchero charge offensive FOUL (4 PF),"[1631094, 1641718]",1610612753.0,ORL,charge,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,,200834.0,,,,,4.0,0.0,George,1641718.0,,,,
786,PT00M39.80S,2025-12-21T05:19:03.7Z,5,OVERTIME,turnover,offensive foul,[],1631094,,,1610612753,123,123,2025-12-21T05:19:03Z,7790000,False,,,0,,P. Banchero offensive foul TURNOVER (2 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,,200834.0,2.0,,,,,,,,,,,
787,PT00M30.80S,2025-12-21T05:19:28.8Z,5,OVERTIME,turnover,lost ball,[],1642268,,,1610612762,123,123,2025-12-21T05:19:32Z,7800000,False,,,0,,I. Collier lost ball TURNOVER (3 TO),"[1642268, 1630217]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,,,,,,,,Bane,1630217.0
788,PT00M30.80S,2025-12-21T05:19:28.8Z,5,OVERTIME,steal,,[],1630217,,,1610612753,123,123,2025-12-21T05:19:30Z,7810000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
789,PT00M27.20S,2025-12-21T05:19:33.7Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641710,92.59198423127464,58.82352941176471,1610612753,123,125,2025-12-21T05:19:38Z,7820000,False,44.0,17.0,1,right,A. Black running DUNK (19 PTS) (P. Banchero 9 AST),"[1641710, 1631094]",1610612753.0,ORL,running,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,4.73,Made,,19.0,P. Banchero,1631094.0,9.0,,,,,,,,,,,,,
790,PT00M20.10S,2025-12-21T05:19:42.3Z,5,OVERTIME,3pt,Jump Shot,[],1629004,22.683968462549277,11.27450980392157,1610612762,123,125,2025-12-21T05:19:47Z,7830000,False,194.0,161.0,1,left,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
791,PT00M16.70S,2025-12-21T05:19:45.7Z,5,OVERTIME,rebound,defensive,[],1642869,,,1610612753,123,125,2025-12-21T05:19:45Z,7840000,False,,,0,,N. Penda REBOUND (Off:7 Def:5),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,,,790.0,,,,,,,12.0,5.0,7.0,,,,,,,,
792,PT00M14.10S,2025-12-21T05:19:49.6Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612753,123,125,2025-12-21T05:20:04Z,7850000,False,,,0,,I. Collier take personal FOUL (6 PF) (Black 2 FT),"[1642268, 1641710]",1610612762.0,UTA,take,,,Collier,I. Collier,,,,,Mid-Range,16-24 Right,,,,,,,,200834.0,,,,,6.0,0.0,Black,1641710.0,,,,
794,PT00M14.10S,2025-12-21T05:20:19.2Z,5,OVERTIME,substitution,out,[],1642268,,,1610612753,123,125,2025-12-21T05:20:21Z,7870000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
795,PT00M14.10S,2025-12-21T05:20:19.2Z,5,OVERTIME,substitution,in,[],1641729,,,1610612753,123,125,2025-12-21T05:20:21Z,7880000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
796,PT00M14.10S,2025-12-21T05:20:29.0Z,5,OVERTIME,freethrow,1 of 2,[],1641710,,,1610612753,123,125,2025-12-21T05:20:29Z,7890000,False,,,0,,MISS A. Black Free Throw 1 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
797,PT00M14.10S,2025-12-21T05:20:29.0Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612753,123,125,2025-12-21T05:20:29Z,7900000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,796.0,,,,,,,,,,,,,,,,,
798,PT00M14.10S,2025-12-21T05:20:50.6Z,5,OVERTIME,freethrow,2 of 2,[],1641710,,,1610612753,123,126,2025-12-21T05:20:50Z,7910000,False,,,0,,A. Black Free Throw 2 of 2 (20 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
799,PT00M04.10S,2025-12-21T05:21:13.8Z,5,OVERTIME,3pt,Jump Shot,[],1641718,27.283180026281208,20.588235294117645,1610612762,126,126,2025-12-21T05:26:33Z,7920000,False,147.0,204.0,1,left,K. George 25' 3PT step back (26 PTS),[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.15,Made,,26.0,,,,,,,,,,,,,,,,
800,PT00M04.10S,2025-12-21T05:21:17.9Z,5,OVERTIME,foul,personal,"['inpenalty', '1freethrow']",1641710,,,1610612762,126,126,2025-12-21T05:21:40Z,7930000,False,,,0,,A. Black shooting personal FOUL (4 PF) (George 1 FT),"[1641710, 1641718]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628484.0,,,,,4.0,0.0,George,1641718.0,,,,
