actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
444,PT03M09.00S,2026-01-31T04:13:24.0Z,3,REGULAR,foul,personal,[],1642268,,,1610612751,69,74,2026-01-31T04:13:36Z,4360000,False,,,0,,I. Collier personal FOUL (1 PF),"[1642268, 1630592]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Center,,,,,201246.0,1.0,0.0,Wilson,1630592.0,,,,,,,,,,,
446,PT02M59.00S,2026-01-31T04:13:56.2Z,3,REGULAR,foul,personal,['2freethrow'],1641718,,,1610612751,69,74,2026-01-31T04:14:03Z,4380000,False,,,0,,K. George shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1641718, 1630549]",1610612762.0,UTA,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,1628487.0,1.0,0.0,Sharpe,1630549.0,,,,,,,,,,,
448,PT02M59.00S,2026-01-31T04:14:20.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630549,,,1610612751,69,74,2026-01-31T04:14:20Z,4400000,False,,,0,,MISS D. Sharpe Free Throw 1 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
449,PT02M59.00S,2026-01-31T04:14:20.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,69,74,2026-01-31T04:14:20Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,
452,PT02M59.00S,2026-01-31T04:14:38.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630549,,,1610612751,69,75,2026-01-31T04:14:38Z,4420000,False,,,0,,D. Sharpe Free Throw 2 of 2 (10 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
453,PT02M51.00S,2026-01-31T04:14:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,7.5722733245729295,46.81372549019608,1610612762,71,75,2026-01-31T04:22:57Z,4430000,False,16.0,19.0,1,left,I. Collier driving Layup (8 PTS),[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.45,Made,8.0,,,,,,,,,,,,,,,,,
454,PT02M33.00S,2026-01-31T04:15:05.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630560,85.49605781865965,50.49019607843137,1610612751,71,77,2026-01-31T04:23:21Z,4440000,False,2.0,84.0,1,right,C. Thomas 8' driving Hook (21 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,21.0,,,,,,,,,,,,,,,,,
455,PT02M05.00S,2026-01-31T04:15:33.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,12.040078843626807,59.55882352941176,1610612762,73,77,2026-01-31T04:15:36Z,4450000,False,-48.0,61.0,1,left,I. Collier 7' pullup Jump Shot (10 PTS) (K. George 6 AST),"[1642268, 1641718]",1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,7.73,Made,10.0,,,,,,,,,,K. George,1641718.0,6.0,,,,,
457,PT01M51.00S,2026-01-31T04:15:47.2Z,3,REGULAR,3pt,Jump Shot,[],1630592,91.80354796320631,96.07843137254902,1610612751,73,80,2026-01-31T04:15:51Z,4470000,False,230.0,25.0,1,right,J. Wilson 3PT  (6 PTS) (B. Saraf 2 AST),"[1630592, 1642879]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,23.17,Made,6.0,,,,,,,,,,B. Saraf,1642879.0,2.0,,,,,
459,PT01M42.00S,2026-01-31T04:15:59.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,6.783837056504599,45.09803921568628,1610612762,75,80,2026-01-31T04:16:04Z,4490000,False,25.0,11.0,1,left,T. Hendricks driving Layup (7 PTS) (K. Anderson 3 AST),"[1641707, 203937]",1610612762.0,UTA,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,2.7,Made,7.0,,,,,,,,,,K. Anderson,203937.0,3.0,,,,,
461,PT01M42.00S,2026-01-31T04:16:01.9Z,3,REGULAR,foul,personal,['1freethrow'],1642962,,,1610612762,75,80,2026-01-31T04:16:11Z,4510000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Hendricks 1 FT),"[1642962, 1641707]",1610612751.0,BKN,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,201246.0,2.0,0.0,Hendricks,1641707.0,,,,,,,,,,,
463,PT01M42.00S,2026-01-31T04:16:12.1Z,3,REGULAR,substitution,out,[],1641718,,,1610612762,75,80,2026-01-31T04:16:30Z,4530000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M42.00S,2026-01-31T04:16:12.1Z,3,REGULAR,substitution,in,[],1642846,,,1610612762,75,80,2026-01-31T04:16:30Z,4540000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M42.00S,2026-01-31T04:16:28.6Z,3,REGULAR,freethrow,1 of 1,[],1641707,,,1610612762,75,80,2026-01-31T04:16:32Z,4550000,False,,,0,,MISS T. Hendricks Free Throw 1 of 1,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
466,PT01M39.00S,2026-01-31T04:16:31.6Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,75,80,2026-01-31T04:16:32Z,4560000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,465.0,,,,,,6.0,4.0,2.0,,,,,,,,
467,PT01M26.00S,2026-01-31T04:16:43.5Z,3,REGULAR,2pt,Jump Shot,[],1630560,82.34231274638634,17.647058823529413,1610612751,75,80,2026-01-31T04:16:49Z,4570000,False,-162.0,113.0,1,right,MISS C. Thomas 19' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left,19.76,Missed,,,,,,,,,,,,,,,,,,
468,PT01M24.00S,2026-01-31T04:16:45.5Z,3,REGULAR,rebound,defensive,[],1641729,,,1610612762,75,80,2026-01-31T04:24:54Z,4580000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Left,,,,467.0,,,,,,2.0,2.0,0.0,,,,,,,,
469,PT01M16.00S,2026-01-31T04:16:52.5Z,3,REGULAR,3pt,Jump Shot,[],1641729,27.677398160315374,81.61764705882352,1610612762,78,80,2026-01-31T04:25:16Z,4590000,False,-158.0,208.0,1,left,B. Sensabaugh 26' 3PT  (10 PTS) (I. Collier 4 AST),"[1641729, 1642268]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.1,Made,10.0,,,,,,,,,,I. Collier,1642268.0,4.0,,,,,
471,PT00M58.20S,2026-01-31T04:17:10.8Z,3,REGULAR,3pt,Jump Shot,[],1630592,80.76544021024968,3.431372549019608,1610612751,78,80,2026-01-31T04:17:18Z,4610000,False,-233.0,128.0,1,right,MISS J. Wilson 26' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
472,PT00M55.90S,2026-01-31T04:17:13.1Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,78,80,2026-01-31T04:17:18Z,4620000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,471.0,,,,,,7.0,4.0,3.0,,,,,,,,
473,PT00M55.90S,2026-01-31T04:17:18.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642846,,,1610612751,78,80,2026-01-31T04:17:27Z,4630000,False,,,0,,A. Bailey shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1642846, 1630549]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,1628487.0,1.0,0.0,Sharpe,1630549.0,,,,,,,,,,,
475,PT00M55.90S,2026-01-31T04:17:43.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630549,,,1610612751,78,80,2026-01-31T04:17:43Z,4650000,False,,,0,,MISS D. Sharpe Free Throw 1 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT00M55.90S,2026-01-31T04:17:43.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,78,80,2026-01-31T04:17:43Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,
477,PT00M55.90S,2026-01-31T04:18:04.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630549,,,1610612751,78,81,2026-01-31T04:18:04Z,4670000,False,,,0,,D. Sharpe Free Throw 2 of 2 (11 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
478,PT00M42.00S,2026-01-31T04:18:19.1Z,3,REGULAR,3pt,Jump Shot,[],1642846,19.004599211563733,2.941176470588235,1610612762,81,81,2026-01-31T04:18:23Z,4680000,False,235.0,126.0,1,left,A. Bailey 26' 3PT  (10 PTS) (I. Collier 5 AST),"[1642846, 1642268]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,26.7,Made,10.0,,,,,,,,,,I. Collier,1642268.0,5.0,,,,,
480,PT00M33.60S,2026-01-31T04:18:34.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642962,94.03745072273325,57.35294117647059,1610612751,81,83,2026-01-31T04:18:39Z,4700000,False,37.0,4.0,1,right,D. Powell cutting DUNK (2 PTS) (D. Sharpe 1 AST),"[1642962, 1630549]",1610612751.0,BKN,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,3.7,Made,2.0,,,,,,,,,,D. Sharpe,1630549.0,1.0,,,,,
482,PT00M12.50S,2026-01-31T04:18:58.4Z,3,REGULAR,3pt,Jump Shot,[],1641729,29.517082785808146,80.88235294117648,1610612762,81,83,2026-01-31T04:19:06Z,4720000,False,-154.0,225.0,1,left,MISS B. Sensabaugh 27' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,,,,,,,,,,,,,,,,,
483,PT00M09.00S,2026-01-31T04:19:01.9Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,81,83,2026-01-31T04:27:00Z,4730000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,482.0,,,,,,8.0,5.0,3.0,,,,,,,,
484,PT00M03.00S,2026-01-31T04:19:09.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630592,86.28449408672799,38.970588235294116,1610612751,81,83,2026-01-31T04:28:56Z,4740000,False,-55.0,76.0,1,right,MISS J. Wilson 9' driving floating Shot,[1630592],1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Left,9.42,Missed,,,,,,,,,,,,,,,,,,
485,PT00M01.80S,2026-01-31T04:19:10.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,81,83,2026-01-31T04:28:02Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,484.0,,,,,,,,,,,,,,,,
486,PT00M00.00S,2026-01-31T04:19:25.4Z,3,REGULAR,period,end,[],0,,,1610612751,81,83,2026-01-31T04:19:54Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2026-01-31T04:21:58.4Z,4,REGULAR,period,start,[],0,,,1610612762,81,83,2026-01-31T04:21:58Z,4770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M51.00S,2026-01-31T04:22:06.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642846,7.835085413929041,53.431372549019606,1610612762,83,83,2026-01-31T04:22:12Z,4780000,False,-17.0,21.0,1,left,A. Bailey driving DUNK (12 PTS) (K. Anderson 4 AST),"[1642846, 203937]",1610612762.0,UTA,driving,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,2.72,Made,12.0,,,,,,,,,,K. Anderson,203937.0,4.0,,,,,
490,PT11M33.00S,2026-01-31T04:22:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,93.11760840998686,52.20588235294118,1610612751,83,85,2026-01-31T04:29:36Z,4800000,False,11.0,12.0,1,right,D. Sharpe cutting Layup (13 PTS) (C. Thomas 1 AST),"[1630549, 1630560]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.64,Made,13.0,,,,,,,,,,C. Thomas,1630560.0,1.0,,,,,
492,PT11M33.00S,2026-01-31T04:22:30.2Z,4,REGULAR,foul,personal,['1freethrow'],1641729,,,1610612751,83,85,2026-01-31T04:22:41Z,4820000,False,,,0,,B. Sensabaugh shooting personal FOUL (3 PF) (Sharpe 1 FT),"[1641729, 1630549]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,201246.0,3.0,0.0,Sharpe,1630549.0,,,,,,,,,,,
494,PT11M33.00S,2026-01-31T04:22:55.4Z,4,REGULAR,freethrow,1 of 1,[],1630549,,,1610612751,83,86,2026-01-31T04:22:55Z,4840000,False,,,0,,D. Sharpe Free Throw 1 of 1 (14 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
495,PT11M10.00S,2026-01-31T04:23:16.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,9.411957950065702,49.50980392156863,1610612762,83,86,2026-01-31T04:23:21Z,4850000,False,2.0,36.0,1,left,MISS T. Hendricks driving Layup,[1641707],1610612762.0,UTA,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
496,PT11M07.00S,2026-01-31T04:23:19.8Z,4,REGULAR,rebound,defensive,[],1642879,,,1610612751,83,86,2026-01-31T04:23:21Z,4860000,False,,,0,,B. Saraf REBOUND (Off:0 Def:2),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,495.0,,,,,,2.0,2.0,0.0,,,,,,,,
497,PT10M59.00S,2026-01-31T04:23:27.7Z,4,REGULAR,3pt,Jump Shot,[],1642879,76.42904073587385,9.803921568627452,1610612751,83,86,2026-01-31T04:30:22Z,4870000,False,-201.0,169.0,1,right,MISS B. Saraf 26' pullup 3PT,[1642879],1610612751.0,BKN,pullup,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
498,PT10M58.00S,2026-01-31T04:23:28.7Z,4,REGULAR,rebound,offensive,[],1642962,,,1610612751,83,86,2026-01-31T04:31:14Z,4880000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,497.0,,,,,,2.0,1.0,1.0,,,,,,,,
499,PT10M55.00S,2026-01-31T04:23:36.4Z,4,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612751,83,86,2026-01-31T04:23:50Z,4890000,False,,,0,,A. Bailey shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1642846, 1630549]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,1628159.0,2.0,0.0,Sharpe,1630549.0,,,,,,,,,,,
501,PT10M55.00S,2026-01-31T04:24:04.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630549,,,1610612751,83,87,2026-01-31T04:24:04Z,4910000,False,,,0,,D. Sharpe Free Throw 1 of 2 (15 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
502,PT10M55.00S,2026-01-31T04:24:26.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630549,,,1610612751,83,88,2026-01-31T04:24:26Z,4920000,False,,,0,,D. Sharpe Free Throw 2 of 2 (16 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
503,PT10M35.00S,2026-01-31T04:24:47.4Z,4,REGULAR,3pt,Jump Shot,[],1641729,11.12023653088042,96.56862745098039,1610612762,83,88,2026-01-31T04:24:51Z,4930000,False,-233.0,52.0,1,left,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,23.85,Missed,,,,,,,,,,,,,,,,,,
504,PT10M32.00S,2026-01-31T04:24:50.4Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,83,88,2026-01-31T04:24:51Z,4940000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,503.0,,,,,,2.0,2.0,0.0,,,,,,,,
505,PT10M25.00S,2026-01-31T04:25:01.4Z,4,REGULAR,turnover,traveling,[],1630549,,,1610612751,83,88,2026-01-31T04:25:06Z,4950000,False,,,0,,D. Sharpe traveling TURNOVER (2 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,201246.0,,,,,,,,,,,,,2.0,,
506,PT10M21.00S,2026-01-31T04:25:21.2Z,4,REGULAR,foul,personal,[],1642879,,,1610612762,83,88,2026-01-31T04:25:38Z,4960000,False,,,0,,B. Saraf personal FOUL (2 PF),"[1642879, 1642268]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,,,1628487.0,2.0,0.0,Collier,1642268.0,,,,,,,,,,,
508,PT10M09.00S,2026-01-31T04:25:44.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642268,9.280551905387648,55.14705882352941,1610612762,83,88,2026-01-31T04:25:48Z,4980000,False,-26.0,35.0,1,left,MISS I. Collier pullup Shot,[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,,,,,,
509,PT10M07.00S,2026-01-31T04:25:46.6Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,83,88,2026-01-31T04:25:48Z,4990000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,508.0,,,,,,9.0,6.0,3.0,,,,,,,,
510,PT09M50.00S,2026-01-31T04:26:03.5Z,4,REGULAR,3pt,Jump Shot,[],1630592,90.09526938239159,4.166666666666666,1610612751,83,91,2026-01-31T04:26:08Z,5000000,False,-229.0,41.0,1,right,J. Wilson 3PT  (9 PTS) (C. Thomas 2 AST),"[1630592, 1630560]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,23.28,Made,9.0,,,,,,,,,,C. Thomas,1630560.0,2.0,,,,,
512,PT09M47.00S,2026-01-31T04:26:16.9Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,83,91,2026-01-31T04:33:07Z,5020000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,,
513,PT09M32.00S,2026-01-31T04:26:28.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,10.33180026281209,37.99019607843137,1610612762,83,91,2026-01-31T04:33:28Z,5030000,False,60.0,45.0,1,left,MISS K. Anderson 7' driving floating bank Shot,[203937],1610612762.0,UTA,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,,,,,,,,,,,,,,,,,
514,PT09M27.00S,2026-01-31T04:26:33.2Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,83,91,2026-01-31T04:26:33Z,5040000,False,,,0,,J. Wilson REBOUND (Off:0 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,513.0,,,,,,3.0,3.0,0.0,,,,,,,,
515,PT09M19.00S,2026-01-31T04:26:39.5Z,4,REGULAR,3pt,Jump Shot,[],1630592,77.21747700394218,4.6568627450980395,1610612751,83,91,2026-01-31T04:26:44Z,5050000,False,-227.0,162.0,1,right,MISS J. Wilson 27' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,27.85,Missed,,,,,,,,,,,,,,,,,,
516,PT09M16.00S,2026-01-31T04:26:42.5Z,4,REGULAR,rebound,defensive,[],1641707,,,1610612762,83,91,2026-01-31T04:26:44Z,5060000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:2),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,515.0,,,,,,2.0,2.0,0.0,,,,,,,,
517,PT09M10.00S,2026-01-31T04:26:49.1Z,4,REGULAR,3pt,Jump Shot,[],1641729,25.18068331143233,82.84313725490196,1610612762,83,91,2026-01-31T04:26:54Z,5070000,False,-164.0,184.0,1,left,MISS B. Sensabaugh 24' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,24.68,Missed,,,,,,,,,,,,,,,,,,
518,PT09M09.00S,2026-01-31T04:26:50.1Z,4,REGULAR,rebound,offensive,[],1641707,,,1610612762,83,91,2026-01-31T04:34:50Z,5080000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:2),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,517.0,,,,,,3.0,2.0,1.0,,,,,,,,
519,PT09M04.00S,2026-01-31T04:26:57.4Z,4,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,83,91,2026-01-31T04:27:03Z,5090000,False,,,0,,I. Collier lost ball out-of-bounds TURNOVER (3 TO),[1642268],1610612762.0,UTA,lost ball,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,,,201246.0,,,,,,,,,,,,,3.0,,
520,PT09M04.00S,2026-01-31T04:27:01.0Z,4,REGULAR,substitution,out,[],1641707,,,1610612751,83,91,2026-01-31T04:27:07Z,5100000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M04.00S,2026-01-31T04:27:01.0Z,4,REGULAR,substitution,in,[],1642383,,,1610612751,83,91,2026-01-31T04:27:07Z,5110000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M46.00S,2026-01-31T04:27:24.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,67.23061760840999,57.107843137254896,1610612751,83,91,2026-01-31T04:27:29Z,5120000,False,36.0,256.0,1,right,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
523,PT08M43.00S,2026-01-31T04:27:27.4Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,83,91,2026-01-31T04:27:29Z,5130000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,522.0,,,,,,2.0,2.0,0.0,,,,,,,,
524,PT08M29.00S,2026-01-31T04:27:43.5Z,4,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,83,91,2026-01-31T04:27:49Z,5140000,False,,,0,,I. Collier lost ball out-of-bounds TURNOVER (4 TO),[1642268],1610612762.0,UTA,lost ball,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,201246.0,,,,,,,,,,,,,4.0,,
525,PT08M29.00S,2026-01-31T04:27:47.1Z,4,REGULAR,substitution,out,[],1642962,,,1610612751,83,91,2026-01-31T04:28:04Z,5150000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M29.00S,2026-01-31T04:27:47.1Z,4,REGULAR,substitution,in,[],1629611,,,1610612751,83,91,2026-01-31T04:28:04Z,5160000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M19.00S,2026-01-31T04:28:21.9Z,4,REGULAR,turnover,traveling,[],1642879,,,1610612751,83,91,2026-01-31T04:28:31Z,5170000,False,,,0,,B. Saraf traveling TURNOVER (1 TO),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Right Center,,,,,201246.0,,,,,,,,,,,,,1.0,,
528,PT08M19.00S,2026-01-31T04:28:26.9Z,4,REGULAR,substitution,out,[],1630549,,,1610612762,83,91,2026-01-31T04:28:30Z,5180000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M19.00S,2026-01-31T04:28:26.9Z,4,REGULAR,substitution,in,[],1629651,,,1610612762,83,91,2026-01-31T04:28:30Z,5190000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
