actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
338,PT02M31.00S,2025-11-17T02:00:17.5Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,54,56,2025-11-17T02:00:19Z,3370000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Left Corner 3,24+ Left,,,,,,,337.0,3.0,3.0,0.0,,,,,,,,,
339,PT02M25.00S,2025-11-17T02:00:23.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,25.443495400788436,83.82352941176471,1610612762,54,56,2025-11-17T02:10:57Z,3380000,False,-169.0,187.0,1,left,MISS K. George 25' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,
340,PT02M23.00S,2025-11-17T02:00:25.6Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,54,56,2025-11-17T02:00:28Z,3390000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,Above the Break 3,24+ Left Center,,,,,,,339.0,4.0,2.0,2.0,,,,,,,,,
341,PT02M19.00S,2025-11-17T02:00:33.8Z,2,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612741,54,56,2025-11-17T02:00:41Z,3400000,False,,,0,,A. Bailey shooting personal FOUL (4 PF) (White 2 FT),"[1642846, 1629632]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,1830.0,Mid-Range,8-16 Left,,,,,,,,,,,4.0,0.0,White,1629632.0,,,,,
343,PT02M19.00S,2025-11-17T02:00:57.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,54,57,2025-11-17T05:53:13Z,3420000,False,,,0,,C. White Free Throw 1 of 2 (7 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
344,PT02M19.00S,2025-11-17T02:00:57.8Z,2,REGULAR,substitution,out,[],1642846,,,1610612741,54,57,2025-11-17T02:01:00Z,3430000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M19.00S,2025-11-17T02:00:57.8Z,2,REGULAR,substitution,in,[],1642268,,,1610612741,54,57,2025-11-17T02:01:00Z,3440000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M19.00S,2025-11-17T02:00:57.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,54,58,2025-11-17T05:53:13Z,3450000,False,,,0,,C. White Free Throw 2 of 2 (8 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
347,PT02M08.00S,2025-11-17T02:01:30.1Z,2,REGULAR,3pt,Jump Shot,[],1628374,8.360709592641262,3.431372549019608,1610612762,54,58,2025-11-17T02:01:42Z,3460000,False,233.0,26.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,
348,PT02M06.00S,2025-11-17T02:01:32.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,54,58,2025-11-17T02:01:42Z,3470000,False,,,0,,N. Vučević REBOUND (Off:0 Def:9),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,Right Corner 3,24+ Right,,,,,,,347.0,9.0,9.0,0.0,,,,,,,,,
349,PT02M06.00S,2025-11-17T02:01:35.4Z,2,REGULAR,foul,personal,[],203994,,,1610612741,54,58,2025-11-17T02:01:39Z,3480000,False,,,0,,J. Nurkić personal FOUL (1 PF),"[203994, 202696]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,1830.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,Vučević,202696.0,,,,,
351,PT01M54.00S,2025-11-17T02:02:09.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,91.01511169513797,63.725490196078425,1610612741,54,60,2025-11-17T02:02:24Z,3500000,False,69.0,32.0,1,right,J. Giddey 7' driving finger roll Layup (6 PTS) (C. White 3 AST),"[1630581, 1629632]",1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,6.0,C. White,1629632.0,3.0,,,,,,,,,,,,,
353,PT01M54.00S,2025-11-17T02:02:13.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628374,,,1610612741,54,60,2025-11-17T02:02:21Z,3520000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Giddey 1 FT),"[1628374, 1630581]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,202053.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,Giddey,1630581.0,,,,,
355,PT01M54.00S,2025-11-17T02:02:43.8Z,2,REGULAR,freethrow,1 of 1,[],1630581,,,1610612741,54,61,2025-11-17T02:02:43Z,3540000,False,,,0,,J. Giddey Free Throw 1 of 1 (7 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
399,PT01M39.00S,2025-11-17T02:03:05.0Z,2,REGULAR,turnover,lost ball,[],1641718,,,1610612762,54,61,2025-11-17T02:23:00Z,3565000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1641718, 1641824]",1610612762.0,UTA,,,,George,K. George,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,2.0,Buzelis,1641824.0
400,PT01M39.00S,2025-11-17T02:03:05.0Z,2,REGULAR,steal,,[],1641824,,,1610612741,54,61,2025-11-17T02:23:28Z,3567500,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
358,PT01M34.00S,2025-11-17T02:03:07.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641824,91.80354796320631,57.84313725490197,1610612741,54,61,2025-11-17T02:23:00Z,3570000,False,39.0,25.0,1,right,MISS M. Buzelis running Layup,[1641824],1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,
359,PT01M30.00S,2025-11-17T02:03:11.7Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612741,54,61,2025-11-17T02:15:19Z,3580000,False,,,0,,I. Okoro REBOUND (Off:3 Def:1),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,358.0,4.0,1.0,3.0,,,,,,,,,
360,PT01M23.00S,2025-11-17T02:03:18.2Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,54,61,2025-11-17T02:03:21Z,3590000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 203994]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,3.0,Nurkić,203994.0
361,PT01M23.00S,2025-11-17T02:03:18.2Z,2,REGULAR,steal,,[],203994,,,1610612762,54,61,2025-11-17T02:03:19Z,3600000,False,,,0,,J. Nurkić STEAL (2 STL),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
362,PT01M18.00S,2025-11-17T02:03:24.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642268,9.017739816031538,60.049019607843135,1610612762,54,61,2025-11-17T02:03:53Z,3610000,False,-50.0,32.0,1,left,MISS I. Collier running Layup,[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,
363,PT01M17.00S,2025-11-17T02:03:25.1Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,54,61,2025-11-17T02:16:10Z,3620000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,362.0,4.0,3.0,1.0,,,,,,,,,
364,PT01M17.00S,2025-11-17T02:03:28.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628374,5.590000152587891,50.0,1610612762,56,61,2025-11-17T02:16:24Z,3630000,False,0.0,0.0,1,left,L. Markkanen tip DUNK (16 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,,Restricted Area,0-8 Center,0.0,Made,16.0,,,,,,,,,,,,,,,,
365,PT01M04.00S,2025-11-17T02:03:37.1Z,2,REGULAR,3pt,Jump Shot,[],1630581,70.25295663600527,72.05882352941177,1610612741,56,64,2025-11-17T02:03:41Z,3640000,False,110.0,227.0,1,right,J. Giddey 25' 3PT  (10 PTS) (I. Okoro 2 AST),"[1630581, 1630171]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Right Center,25.25,Made,10.0,I. Okoro,1630171.0,2.0,,,,,,,,,,,,,
367,PT00M48.00S,2025-11-17T02:03:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.09789750328515,51.71568627450981,1610612762,58,64,2025-11-17T02:17:08Z,3660000,False,-9.0,24.0,1,left,L. Markkanen cutting Layup (18 PTS) (S. Mykhailiuk 2 AST),"[1628374, 1629004]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,,Restricted Area,0-8 Center,2.51,Made,18.0,S. Mykhailiuk,1629004.0,2.0,,,,,,,,,,,,,
369,PT00M34.80S,2025-11-17T02:04:11.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612741,58,64,2025-11-17T02:04:15Z,3680000,False,,,0,,K. George personal FOUL (1 PF) (White 2 FT),"[1641718, 1629632]",1610612762.0,UTA,,,,George,K. George,,,,,1628171.0,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,0.0,White,1629632.0,,,,,
371,PT00M34.80S,2025-11-17T02:04:37.6Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,58,65,2025-11-17T02:04:37Z,3700000,False,,,0,,C. White Free Throw 1 of 2 (9 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
372,PT00M34.80S,2025-11-17T02:04:53.9Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,58,66,2025-11-17T02:04:53Z,3710000,False,,,0,,C. White Free Throw 2 of 2 (10 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
374,PT00M31.00S,2025-11-17T02:05:02.0Z,2,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612762,58,66,2025-11-17T02:05:08Z,3730000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Collier 2 FT),"[1641824, 1642268]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,1628171.0,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Collier,1642268.0,,,,,
376,PT00M31.00S,2025-11-17T02:05:26.6Z,2,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,59,66,2025-11-17T02:05:26Z,3750000,False,,,0,,I. Collier Free Throw 1 of 2 (9 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
377,PT00M31.00S,2025-11-17T02:05:27.5Z,2,REGULAR,substitution,out,[],1641824,,,1610612762,59,66,2025-11-17T02:05:31Z,3760000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT00M31.00S,2025-11-17T02:05:27.5Z,2,REGULAR,substitution,in,[],1628989,,,1610612762,59,66,2025-11-17T02:05:31Z,3770000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT00M31.00S,2025-11-17T02:05:26.6Z,2,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,59,66,2025-11-17T02:05:48Z,3780000,False,,,0,,MISS I. Collier Free Throw 2 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
380,PT00M28.00S,2025-11-17T02:05:29.6Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,59,66,2025-11-17T02:05:48Z,3790000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,379.0,2.0,2.0,0.0,,,,,,,,,
381,PT00M19.00S,2025-11-17T02:05:58.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612741,59,66,2025-11-17T02:06:03Z,3800000,False,,,0,,K. George personal FOUL (2 PF) (White 2 FT),"[1641718, 1629632]",1610612762.0,UTA,,,,George,K. George,,,,,1830.0,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,0.0,White,1629632.0,,,,,
383,PT00M19.00S,2025-11-17T02:06:23.5Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,59,67,2025-11-17T02:06:23Z,3820000,False,,,0,,C. White Free Throw 1 of 2 (11 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
384,PT00M19.00S,2025-11-17T02:06:46.3Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,59,68,2025-11-17T02:06:46Z,3830000,False,,,0,,C. White Free Throw 2 of 2 (12 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
385,PT00M07.00S,2025-11-17T02:07:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,8.754927726675426,61.51960784313726,1610612762,59,68,2025-11-17T02:07:05Z,3840000,False,-58.0,30.0,1,left,MISS K. George 6' driving Layup - blocked,"[1641718, 202696]",1610612762.0,UTA,driving,,,George,K. George,,,,,,In The Paint (Non-RA),0-8 Center,6.49,Missed,,,,,,,,,,,,,Vučević,202696.0,,,
393,PT00M07.00S,2025-11-17T02:07:01.3Z,2,REGULAR,block,,[],202696,,,1610612762,59,68,2025-11-17T02:07:42Z,3845000,False,,,0,,N. Vučević BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
386,PT00M05.50S,2025-11-17T02:07:02.8Z,2,REGULAR,rebound,offensive,[],203994,,,1610612762,59,68,2025-11-17T02:07:02Z,3850000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:3),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,385.0,5.0,3.0,2.0,,,,,,,,,
387,PT00M05.20S,2025-11-17T02:07:03.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,10.85742444152431,50.245098039215684,1610612762,61,68,2025-11-17T02:19:18Z,3860000,False,-1.0,50.0,1,left,J. Nurkić putback Layup (2 PTS),[203994],1610612762.0,UTA,putback,,,Nurkić,J. Nurkić,,,,,,In The Paint (Non-RA),0-8 Center,4.96,Made,2.0,,,,,,,,,,,,,,,,
388,PT00M00.80S,2025-11-17T02:07:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.11760840998686,44.6078431372549,1610612741,61,70,2025-11-17T02:20:18Z,3870000,False,-27.0,12.0,1,right,J. Giddey driving reverse Layup (12 PTS) (I. Okoro 3 AST),"[1630581, 1630171]",1610612741.0,CHI,driving reverse,,,Giddey,J. Giddey,,,,,,Restricted Area,0-8 Center,2.96,Made,12.0,I. Okoro,1630171.0,3.0,,,,,,,,,,,,,
389,PT00M00.10S,2025-11-17T02:07:18.5Z,2,REGULAR,heave,,[],0,,,1610612762,61,70,2025-11-17T02:08:01Z,3887500,False,,,0,,UTA Heave,[],1610612762.0,UTA,,,,,,,,,,,Above the Break 3,24+ Left Center,71.07,,,,,,,,,,,,,,,,,,
390,PT00M00.10S,2025-11-17T02:07:18.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,61,70,2025-11-17T02:08:01Z,3893750,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,389.0,,,,,,,,,,,,
391,PT00M00.00S,2025-11-17T02:07:27.2Z,2,REGULAR,period,end,[],0,,,1610612762,61,70,2025-11-17T02:07:27Z,3900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2025-11-17T02:22:18.8Z,3,REGULAR,substitution,out,['startperiod'],1642268,,,1610612762,61,70,2025-11-17T02:22:36Z,3910000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2025-11-17T02:22:18.8Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612762,61,70,2025-11-17T02:22:36Z,3920000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2025-11-17T02:22:18.8Z,3,REGULAR,substitution,in,['startperiod'],1642846,,,1610612762,61,70,2025-11-17T02:22:36Z,3930000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2025-11-17T02:22:18.8Z,3,REGULAR,substitution,in,['startperiod'],1641824,,,1610612762,61,70,2025-11-17T02:22:36Z,3940000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2025-11-17T02:22:52.3Z,3,REGULAR,period,start,[],0,,,1610612741,61,70,2025-11-17T02:22:52Z,3950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT11M41.00S,2025-11-17T02:23:12.8Z,3,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612741,61,70,2025-11-17T02:23:18Z,3960000,False,,,0,,A. Bailey shooting personal FOUL (5 PF) (Huerter 2 FT),"[1642846, 1628989]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,1830.0,Restricted Area,0-8 Center,,,,,,,,,,,5.0,0.0,Huerter,1628989.0,,,,,
403,PT11M41.00S,2025-11-17T02:23:42.8Z,3,REGULAR,freethrow,1 of 2,[],1628989,,,1610612741,61,71,2025-11-17T02:23:42Z,3980000,False,,,0,,K. Huerter Free Throw 1 of 2 (3 PTS),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
404,PT11M41.00S,2025-11-17T02:23:44.3Z,3,REGULAR,substitution,out,[],1642846,,,1610612741,61,71,2025-11-17T02:23:48Z,3990000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT11M41.00S,2025-11-17T02:23:44.3Z,3,REGULAR,substitution,in,[],1642262,,,1610612741,61,71,2025-11-17T02:23:48Z,4000000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT11M41.00S,2025-11-17T02:24:01.6Z,3,REGULAR,freethrow,2 of 2,[],1628989,,,1610612741,61,72,2025-11-17T02:24:01Z,4010000,False,,,0,,K. Huerter Free Throw 2 of 2 (4 PTS),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
407,PT11M33.00S,2025-11-17T02:24:15.5Z,3,REGULAR,foul,personal,[],1628989,,,1610612762,61,72,2025-11-17T02:24:50Z,4020000,False,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 1628374]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,1830.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,0.0,Markkanen,1628374.0,,,,,
409,PT11M18.00S,2025-11-17T02:24:50.4Z,3,REGULAR,2pt,Jump Shot,[],1629004,88.25558475689881,85.7843137254902,1610612762,61,72,2025-11-17T02:24:58Z,4040000,False,179.0,58.0,1,right,MISS S. Mykhailiuk 18' step back Shot,[1629004],1610612762.0,UTA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,,Mid-Range,16-24 Right,18.8,Missed,,,,,,,,,,,,,,,,,
410,PT11M14.00S,2025-11-17T02:24:54.4Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,61,72,2025-11-17T02:24:58Z,4050000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,Mid-Range,16-24 Right,,,,,,,409.0,5.0,3.0,2.0,,,,,,,,,
411,PT10M57.00S,2025-11-17T02:25:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,12.040078843626807,47.05882352941176,1610612741,61,72,2025-11-17T02:25:15Z,4060000,False,15.0,61.0,1,left,MISS K. Huerter 6' driving floating Shot,[1628989],1610612741.0,CHI,driving floating,,,Huerter,K. Huerter,,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,
412,PT10M56.00S,2025-11-17T02:25:12.6Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,61,72,2025-11-17T02:25:15Z,4070000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,411.0,2.0,2.0,0.0,,,,,,,,,
413,PT10M50.00S,2025-11-17T02:25:18.9Z,3,REGULAR,3pt,Jump Shot,[],1642262,94.03745072273325,98.52941176470588,1610612762,61,72,2025-11-17T02:25:25Z,4080000,False,243.0,4.0,1,right,MISS C. Williams 24' 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,Right Corner 3,24+ Right,24.26,Missed,,,,,,,,,,,,,,,,,
414,PT10M46.00S,2025-11-17T02:25:22.9Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612741,61,72,2025-11-17T02:25:25Z,4090000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,Right Corner 3,24+ Right,,,,,,,413.0,3.0,3.0,0.0,,,,,,,,,
415,PT10M41.00S,2025-11-17T02:25:26.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,4.5499342969776615,97.05882352941177,1610612741,61,72,2025-11-17T02:26:45Z,4100000,False,-235.0,-10.0,1,left,MISS I. Okoro running 3PT,[1630171],1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,
416,PT10M39.00S,2025-11-17T02:25:28.8Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,61,72,2025-11-17T02:25:31Z,4110000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:4),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,Left Corner 3,24+ Left,,,,,,,415.0,6.0,4.0,2.0,,,,,,,,,
417,PT10M29.00S,2025-11-17T02:25:39.0Z,3,REGULAR,3pt,Jump Shot,[],1628374,96.5341655716163,2.696078431372549,1610612762,64,72,2025-11-17T02:25:43Z,4120000,False,-237.0,-20.0,1,right,L. Markkanen 3PT  (21 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Left Corner 3,24+ Left,23.73,Made,21.0,,,,,,,,,,,,,,,,
418,PT10M20.00S,2025-11-17T02:25:48.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,11.645860709592641,39.950980392156865,1610612741,64,74,2025-11-17T02:25:52Z,4130000,False,50.0,57.0,1,left,J. Giddey 7' driving floating bank Jump Shot (14 PTS),[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,14.0,,,,,,,,,,,,,,,,
419,PT10M09.00S,2025-11-17T02:26:00.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,89.70105124835742,40.44117647058824,1610612762,64,74,2025-11-17T02:26:08Z,4140000,False,-48.0,44.0,1,right,MISS K. George 6' driving Layup - blocked,"[1641718, 1630171]",1610612762.0,UTA,driving,,,George,K. George,,,,,,In The Paint (Non-RA),0-8 Center,6.52,Missed,,,,,,,,,,,,,Okoro,1630171.0,,,
420,PT10M09.00S,2025-11-17T02:26:00.7Z,3,REGULAR,block,,[],1630171,,,1610612762,64,74,2025-11-17T02:26:03Z,4150000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
421,PT10M09.00S,2025-11-17T02:26:00.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,64,74,2025-11-17T02:26:08Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,419.0,,,,,,,,,,,,
423,PT10M07.00S,2025-11-17T02:26:20.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,77.61169513797634,91.42156862745098,1610612762,64,74,2025-11-17T02:26:25Z,4180000,False,207.0,158.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,
424,PT10M03.00S,2025-11-17T02:26:24.4Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612741,64,74,2025-11-17T02:26:25Z,4190000,False,,,0,,K. Huerter REBOUND (Off:0 Def:4),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,Above the Break 3,24+ Right Center,,,,,,,423.0,4.0,4.0,0.0,,,,,,,,,
