actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
350,PT00M44.60S,2025-11-22T04:11:17.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203994,,,1610612762,68,67,2025-11-22T04:11:38Z,3440000,False,,,0,,MISS J. Nurkić Free Throw 2 of 2,[203994],1610612762.0,UTA,,,,,,,,,,Missed,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
351,PT00M42.90S,2025-11-22T04:11:19.1Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,68,67,2025-11-22T04:11:38Z,3450000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,,,,,,,,,Holmgren,C. Holmgren,,,,350.0,1.0,1.0,0.0,,,,,,,,,,,
352,PT00M32.10S,2025-11-22T04:11:47.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,8.623521681997373,59.068627450980394,1610612760,68,67,2025-11-22T04:11:52Z,3460000,False,-45.0,29.0,1,left,MISS A. Mitchell driving floating bank Shot,[1642349],1610612760.0,OKC,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
353,PT00M30.30S,2025-11-22T04:11:49.4Z,2,REGULAR,rebound,defensive,[],203994,,,1610612762,68,67,2025-11-22T04:11:52Z,3470000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:3),[203994],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Nurkić,J. Nurkić,,,,352.0,6.0,3.0,3.0,,,,,,,,,,,
354,PT00M20.00S,2025-11-22T04:11:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,91.80354796320631,53.92156862745098,1610612762,68,67,2025-11-22T04:12:03Z,3480000,False,20.0,25.0,1,right,MISS J. Nurkić driving Layup - blocked,"[203994, 1631096]",1610612762.0,UTA,driving,,,,,,Restricted Area,0-8 Center,3.14,Missed,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,Holmgren,1631096.0,
355,PT00M20.00S,2025-11-22T04:11:59.8Z,2,REGULAR,block,,[],1631096,,,1610612762,68,67,2025-11-22T04:12:01Z,3490000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
356,PT00M18.40S,2025-11-22T04:12:01.4Z,2,REGULAR,rebound,offensive,[],203994,,,1610612762,68,67,2025-11-22T04:12:03Z,3500000,False,,,0,,J. Nurkić REBOUND (Off:4 Def:3),[203994],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,,Nurkić,J. Nurkić,,,,354.0,7.0,3.0,4.0,,,,,,,,,,,
358,PT00M18.40S,2025-11-22T04:12:12.1Z,2,REGULAR,substitution,out,[],1642349,,,1610612762,68,67,2025-11-22T04:12:16Z,3520000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
359,PT00M18.40S,2025-11-22T04:12:12.1Z,2,REGULAR,substitution,in,[],1627936,,,1610612762,68,67,2025-11-22T04:12:16Z,3530000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
360,PT00M17.00S,2025-11-22T04:12:30.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,74.32654402102497,16.42156862745098,1610612762,68,67,2025-11-22T04:12:35Z,3540000,False,-168.0,189.0,1,right,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,
361,PT00M13.50S,2025-11-22T04:12:34.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,68,67,2025-11-22T04:12:34Z,3550000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,Hartenstein,I. Hartenstein,,,,360.0,2.0,1.0,1.0,,,,,,,,,,,
362,PT00M01.20S,2025-11-22T04:12:46.8Z,2,REGULAR,3pt,Jump Shot,[],1641717,29.122864651773984,81.37254901960785,1610612760,68,67,2025-11-22T04:12:52Z,3560000,False,-157.0,221.0,1,left,MISS C. Wallace 27' 3PT,[1641717],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
363,PT00M01.20S,2025-11-22T04:12:46.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,68,67,2025-11-22T04:12:52Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,362.0,,,,,,,,,,,,,,
364,PT00M00.00S,2025-11-22T04:12:52.2Z,2,REGULAR,period,end,[],0,,,1610612760,68,67,2025-11-22T04:12:52Z,3580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2025-11-22T04:27:46.7Z,3,REGULAR,substitution,out,['startperiod'],1642271,,,1610612760,68,67,2025-11-22T04:28:08Z,3590000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,,,,,,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2025-11-22T04:27:46.7Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612760,68,67,2025-11-22T04:28:08Z,3600000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2025-11-22T04:27:46.7Z,3,REGULAR,substitution,in,['startperiod'],1642846,,,1610612760,68,67,2025-11-22T04:28:08Z,3610000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,,,,,,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2025-11-22T04:27:46.7Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612760,68,67,2025-11-22T04:28:08Z,3620000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-11-22T04:28:11.7Z,3,REGULAR,foul,technical,['1freethrow'],1627327,,,1610612760,68,67,2025-11-22T04:28:19Z,3630000,False,,,0,,TEAM foul technical,[1627327],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,
370,PT12M00.00S,2025-11-22T04:28:20.3Z,3,REGULAR,freethrow,1 of 1,[],1628374,,,1610612760,69,67,2025-11-22T04:28:20Z,3640000,False,,,0,,L. Markkanen technical Free Throw 1 of 1 (17 PTS),[1628374],1610612762.0,UTA,technical,,,,,,,,,Made,17.0,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-11-22T04:28:27.5Z,3,REGULAR,period,start,[],0,,,1610612760,69,67,2025-11-22T04:28:27Z,3650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M48.00S,2025-11-22T04:28:39.0Z,3,REGULAR,3pt,Jump Shot,[],1631096,68.54467805519053,38.23529411764706,1610612760,69,67,2025-11-22T04:28:43Z,3660000,False,-59.0,243.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,25.02,Missed,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
373,PT11M44.00S,2025-11-22T04:28:43.0Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,69,67,2025-11-22T04:28:43Z,3670000,False,,,0,,J. Nurkić REBOUND (Off:4 Def:4),[203994],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,,Nurkić,J. Nurkić,,,,372.0,8.0,4.0,4.0,,,,,,,,,,,
374,PT11M28.00S,2025-11-22T04:28:57.9Z,3,REGULAR,3pt,Jump Shot,[],1629004,27.020367936925098,20.098039215686274,1610612762,72,67,2025-11-22T04:29:01Z,3680000,False,150.0,201.0,1,left,S. Mykhailiuk 25' 3PT  (8 PTS) (A. Bailey 2 AST),"[1629004, 1642846]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,25.09,Made,8.0,Mykhailiuk,S. Mykhailiuk,A. Bailey,1642846.0,2.0,,,,,,,,,,,,,,,
376,PT11M10.00S,2025-11-22T04:29:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,92.9862023653088,37.745098039215684,1610612760,72,69,2025-11-22T04:29:21Z,3700000,False,-61.0,13.0,1,right,I. Hartenstein 6' floating Jump Shot (8 PTS),[1628392],1610612760.0,OKC,floating,,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,8.0,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
377,PT10M52.00S,2025-11-22T04:29:36.6Z,3,REGULAR,foul,personal,[],1628983,,,1610612762,72,69,2025-11-22T04:29:58Z,3710000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1628374]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Center,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,1628951.0,1.0,0.0,Markkanen,1628374.0,,,,,,
379,PT10M39.00S,2025-11-22T04:30:12.1Z,3,REGULAR,3pt,Jump Shot,[],1628374,19.398817345597898,93.13725490196079,1610612762,72,69,2025-11-22T04:30:16Z,3730000,False,-216.0,130.0,1,left,MISS L. Markkanen 25' step back 3PT,[1628374],1610612762.0,UTA,step back,,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
380,PT10M35.00S,2025-11-22T04:30:16.1Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,72,69,2025-11-22T04:30:16Z,3740000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,Dort,L. Dort,,,,379.0,1.0,1.0,0.0,,,,,,,,,,,
381,PT10M21.00S,2025-11-22T04:30:29.7Z,3,REGULAR,3pt,Jump Shot,[],1629652,68.9388961892247,69.6078431372549,1610612760,72,72,2025-11-22T04:30:33Z,3750000,False,98.0,239.0,1,right,L. Dort 25' 3PT  (3 PTS) (S. Gilgeous-Alexander 6 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,25.88,Made,3.0,Dort,L. Dort,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,,,,,,,,
383,PT10M03.00S,2025-11-22T04:30:47.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.754927726675426,46.81372549019608,1610612762,74,72,2025-11-22T04:30:53Z,3770000,False,16.0,30.0,1,left,J. Nurkić driving Layup (5 PTS) (K. George 7 AST),"[203994, 1641718]",1610612762.0,UTA,driving,,,,,,Restricted Area,0-8 Center,3.38,Made,5.0,Nurkić,J. Nurkić,K. George,1641718.0,7.0,,,,,,,,,,,,,,,
385,PT09M43.00S,2025-11-22T04:31:07.2Z,3,REGULAR,3pt,Jump Shot,[],1629652,69.85873850197109,22.30392156862745,1610612760,74,75,2025-11-22T04:31:11Z,3790000,False,-138.0,231.0,1,right,L. Dort 26' 3PT  (6 PTS) (S. Gilgeous-Alexander 7 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.92,Made,6.0,Dort,L. Dort,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,,,,,,,,,
387,PT09M21.00S,2025-11-22T04:31:29.2Z,3,REGULAR,3pt,Jump Shot,[],1641718,25.443495400788436,82.59803921568627,1610612762,77,75,2025-11-22T04:31:33Z,3810000,False,-163.0,187.0,1,left,K. George 24' 3PT  (14 PTS) (L. Markkanen 3 AST),"[1641718, 1628374]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,24.78,Made,14.0,George,K. George,L. Markkanen,1628374.0,3.0,,,,,,,,,,,,,,,
388,PT09M07.00S,2025-11-22T04:31:44.4Z,3,REGULAR,2pt,Jump Shot,[],1628392,95.6143232588699,69.36274509803921,1610612760,77,77,2025-11-22T04:31:48Z,3820000,False,97.0,-11.0,1,right,I. Hartenstein 9' floating Jump Shot (10 PTS) (C. Holmgren 1 AST),"[1628392, 1631096]",1610612760.0,OKC,floating,,,,,,Mid-Range,8-16 Right,9.75,Made,10.0,Hartenstein,I. Hartenstein,C. Holmgren,1631096.0,1.0,,,,,,,,,,,,,,,
390,PT08M52.00S,2025-11-22T04:31:58.8Z,3,REGULAR,3pt,Jump Shot,[],203994,27.283180026281208,22.058823529411764,1610612762,77,77,2025-11-22T04:32:05Z,3840000,False,140.0,204.0,1,left,MISS J. Nurkić 24' 3PT,[203994],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
391,PT08M48.00S,2025-11-22T04:32:02.8Z,3,REGULAR,rebound,offensive,[],1642846,,,1610612762,77,77,2025-11-22T04:32:05Z,3850000,False,,,0,,A. Bailey REBOUND (Off:1 Def:0),[1642846],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,,,,Bailey,A. Bailey,,,,390.0,1.0,0.0,1.0,,,,,,,,,,,
392,PT08M47.00S,2025-11-22T04:32:03.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,9.674770039421814,2.2058823529411766,1610612762,77,77,2025-11-22T04:32:08Z,3860000,False,239.0,38.0,1,left,MISS S. Mykhailiuk 24' 3PT,[1629004],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,24.21,Missed,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,
393,PT08M43.00S,2025-11-22T04:32:07.7Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,77,77,2025-11-22T04:32:08Z,3870000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,,Hartenstein,I. Hartenstein,,,,392.0,3.0,2.0,1.0,,,,,,,,,,,
395,PT08M42.00S,2025-11-22T04:32:08.4Z,3,REGULAR,turnover,lost ball,[],1628392,,,1610612760,77,77,2025-11-22T04:32:12Z,3890000,False,,,0,,I. Hartenstein lost ball TURNOVER (2 TO),"[1628392, 1628374]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,2.0,Markkanen,1628374.0,,,
396,PT08M42.00S,2025-11-22T04:32:08.4Z,3,REGULAR,steal,,[],1628374,,,1610612762,77,77,2025-11-22T04:32:10Z,3900000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
397,PT08M35.00S,2025-11-22T04:32:16.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642846,4.681340341655716,95.09803921568627,1610612762,80,77,2025-11-22T04:32:20Z,3910000,False,-225.0,-8.0,1,left,A. Bailey 3PT  (8 PTS) (K. George 8 AST),"[1642846, 1641718]",1610612762.0,UTA,,,,,,,Left Corner 3,24+ Left,22.57,Made,8.0,Bailey,A. Bailey,K. George,1641718.0,8.0,,,,,,,,,,,,,,,
399,PT08M34.00S,2025-11-22T04:32:20.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,80,77,2025-11-22T04:32:20Z,3930000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M21.00S,2025-11-22T04:35:26.6Z,3,REGULAR,3pt,Jump Shot,[],1631096,92.85479632063075,3.431372549019608,1610612760,80,77,2025-11-22T04:35:30Z,3940000,False,-233.0,15.0,1,right,MISS C. Holmgren 3PT,[1631096],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,23.33,Missed,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
402,PT08M17.00S,2025-11-22T04:35:30.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,80,77,2025-11-22T04:35:30Z,3950000,False,,,0,,J. Nurkić REBOUND (Off:4 Def:5),[203994],1610612762.0,UTA,,,,,,,Left Corner 3,24+ Left,,,,Nurkić,J. Nurkić,,,,401.0,9.0,5.0,4.0,,,,,,,,,,,
403,PT08M07.00S,2025-11-22T04:35:42.7Z,3,REGULAR,foul,personal,[],1641717,,,1610612762,80,77,2025-11-22T04:36:02Z,3960000,False,,,0,,C. Wallace personal FOUL (2 PF),"[1641717, 1628374]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wallace,C. Wallace,,,,,,,,2882.0,2.0,0.0,Markkanen,1628374.0,,,,,,
405,PT08M07.00S,2025-11-22T04:36:07.6Z,3,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,80,77,2025-11-22T04:36:14Z,3980000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (4 TO),[1641718],1610612762.0,UTA,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,George,K. George,,,,,,,,1628951.0,,,,,4.0,,,,,
406,PT07M57.00S,2025-11-22T04:36:21.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631096,72.48685939553219,20.098039215686274,1610612760,80,77,2025-11-22T04:36:25Z,3990000,False,-150.0,206.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
407,PT07M55.00S,2025-11-22T04:36:23.1Z,3,REGULAR,rebound,defensive,[],1642846,,,1610612762,80,77,2025-11-22T04:36:25Z,4000000,False,,,0,,A. Bailey REBOUND (Off:1 Def:1),[1642846],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,,,,Bailey,A. Bailey,,,,406.0,2.0,1.0,1.0,,,,,,,,,,,
408,PT07M45.00S,2025-11-22T04:36:32.9Z,3,REGULAR,2pt,Jump Shot,[],1642846,25.312089356110377,37.254901960784316,1610612762,82,77,2025-11-22T04:36:36Z,4010000,False,64.0,185.0,1,left,A. Bailey 19' pullup Jump Shot (10 PTS),[1642846],1610612762.0,UTA,pullup,,,,,,Mid-Range,16-24 Right Center,19.6,Made,10.0,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
409,PT07M34.00S,2025-11-22T04:36:44.8Z,3,REGULAR,2pt,Jump Shot,[],1628983,91.40932982917214,26.96078431372549,1610612760,82,77,2025-11-22T04:36:50Z,4020000,False,-115.0,28.0,1,right,MISS S. Gilgeous-Alexander 11' step back Shot,[1628983],1610612760.0,OKC,step back,,,,,,Mid-Range,8-16 Left,11.86,Missed,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
410,PT07M30.00S,2025-11-22T04:36:48.8Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,82,77,2025-11-22T04:36:50Z,4030000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,,,,Mid-Range,8-16 Left,,,,George,K. George,,,,409.0,3.0,3.0,0.0,,,,,,,,,,,
411,PT07M20.00S,2025-11-22T04:37:01.4Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612762,82,77,2025-11-22T04:37:06Z,4040000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (George 2 FT),"[1628392, 1641718]",1610612760.0,OKC,shooting,,,,,,Mid-Range,8-16 Right,,,,Hartenstein,I. Hartenstein,,,,,,,,1628951.0,1.0,0.0,George,1641718.0,,,,,,
413,PT07M20.00S,2025-11-22T04:37:33.4Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,83,77,2025-11-22T04:37:33Z,4060000,False,,,0,,K. George Free Throw 1 of 2 (15 PTS),[1641718],1610612762.0,UTA,,,,,,,,,,Made,15.0,George,K. George,,,,,,,,,,,,,,,,,,
414,PT07M20.00S,2025-11-22T04:37:53.2Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,84,77,2025-11-22T04:37:53Z,4070000,False,,,0,,K. George Free Throw 2 of 2 (16 PTS),[1641718],1610612762.0,UTA,,,,,,,,,,Made,16.0,George,K. George,,,,,,,,,,,,,,,,,,
415,PT07M07.00S,2025-11-22T04:38:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,89.96386333771353,60.78431372549019,1610612760,84,79,2025-11-22T04:38:13Z,4080000,False,54.0,42.0,1,right,C. Wallace 6' driving finger roll Layup (5 PTS),[1641717],1610612760.0,OKC,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,5.0,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
416,PT06M47.00S,2025-11-22T04:38:31.7Z,3,REGULAR,turnover,out-of-bounds,[],1629004,,,1610612762,84,79,2025-11-22T04:38:39Z,4090000,False,,,0,,S. Mykhailiuk step out-of-bounds TURNOVER (2 TO),[1629004],1610612762.0,UTA,step,,,,,,Above the Break 3,24+ Left Center,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,1628951.0,,,,,2.0,,,,,
417,PT06M47.00S,2025-11-22T04:38:36.4Z,3,REGULAR,substitution,out,[],203994,,,1610612760,84,79,2025-11-22T04:38:42Z,4100000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,,,,,,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
418,PT06M47.00S,2025-11-22T04:38:36.4Z,3,REGULAR,substitution,out,[],1642846,,,1610612760,84,79,2025-11-22T04:38:42Z,4110000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,,,,,,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
419,PT06M47.00S,2025-11-22T04:38:36.4Z,3,REGULAR,substitution,in,[],201567,,,1610612760,84,79,2025-11-22T04:38:42Z,4120000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,,,,,,,,,Love,K. Love,,,,,,,,,,,,,,,,,,
420,PT06M47.00S,2025-11-22T04:38:36.4Z,3,REGULAR,substitution,in,[],1642262,,,1610612760,84,79,2025-11-22T04:38:42Z,4130000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,,,,,,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,
421,PT06M35.00S,2025-11-22T04:38:58.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,80.1084099868594,38.23529411764706,1610612760,84,81,2025-11-22T04:39:34Z,4140000,False,-59.0,134.0,1,right,S. Gilgeous-Alexander 14' step back Jump Shot (21 PTS),[1628983],1610612760.0,OKC,step back,,,,,,In The Paint (Non-RA),8-16 Center,14.68,Made,21.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
422,PT06M20.00S,2025-11-22T04:39:12.8Z,3,REGULAR,3pt,Jump Shot,[],1629004,7.703679369250986,3.9215686274509802,1610612762,84,81,2025-11-22T04:39:16Z,4150000,False,230.0,20.0,1,left,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,23.13,Missed,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,
423,PT06M19.00S,2025-11-22T04:39:13.8Z,3,REGULAR,rebound,offensive,[],1642262,,,1610612762,84,81,2025-11-22T04:39:16Z,4160000,False,,,0,,C. Williams REBOUND (Off:1 Def:0),[1642262],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,,,,Williams,C. Williams,,,,422.0,1.0,0.0,1.0,,,,,,,,,,,
424,PT06M17.00S,2025-11-22T04:39:16.7Z,3,REGULAR,turnover,lost ball,[],1642262,,,1610612762,84,81,2025-11-22T04:39:21Z,4170000,False,,,0,,C. Williams lost ball TURNOVER (1 TO),"[1642262, 1631096]",1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,,Williams,C. Williams,,,,,,,,,,,,,1.0,Holmgren,1631096.0,,,
425,PT06M17.00S,2025-11-22T04:39:16.7Z,3,REGULAR,steal,,[],1631096,,,1610612760,84,81,2025-11-22T04:39:18Z,4180000,False,,,0,,C. Holmgren STEAL (2 STL),[1631096],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
426,PT06M01.00S,2025-11-22T04:39:32.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631096,87.72996057818659,47.794117647058826,1610612760,84,83,2025-11-22T04:39:35Z,4190000,False,-11.0,63.0,1,right,C. Holmgren 6' floating Jump Shot (10 PTS) (I. Hartenstein 6 AST),"[1631096, 1628392]",1610612760.0,OKC,floating,,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,10.0,Holmgren,C. Holmgren,I. Hartenstein,1628392.0,6.0,,,,,,,,,,,,,,,
427,PT05M49.00S,2025-11-22T04:39:43.5Z,3,REGULAR,turnover,lost ball,[],1629004,,,1610612762,84,83,2025-11-22T04:39:48Z,4200000,False,,,0,,S. Mykhailiuk lost ball TURNOVER (3 TO),"[1629004, 1628392]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,3.0,Hartenstein,1628392.0,,,
428,PT05M49.00S,2025-11-22T04:39:43.5Z,3,REGULAR,steal,,[],1628392,,,1610612760,84,83,2025-11-22T04:39:45Z,4210000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
429,PT05M40.00S,2025-11-22T04:39:53.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,68.9388961892247,69.11764705882352,1610612760,84,86,2025-11-22T04:39:57Z,4220000,False,96.0,239.0,1,right,L. Dort 25' 3PT  (9 PTS) (S. Gilgeous-Alexander 8 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,25.79,Made,9.0,Dort,L. Dort,S. Gilgeous-Alexander,1628983.0,8.0,,,,,,,,,,,,,,,
