actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
432,PT07M47.00S,2025-11-14T03:39:38.4Z,3,REGULAR,3pt,Jump Shot,[],1631243,90.09526938239159,3.6764705882352944,1610612737,85,89,2025-11-14T03:39:41Z,4270000,False,-232.0,41.0,1,right,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,23.51,Missed,,,,,,,,,,,,,,,,,,
433,PT07M45.00S,2025-11-14T03:39:40.4Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,85,89,2025-11-14T03:39:41Z,4280000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,432.0,4.0,2.0,2.0,,,,,,,,,,,,,,
434,PT07M38.00S,2025-11-14T03:39:47.7Z,3,REGULAR,3pt,Jump Shot,[],1642846,4.418528252299605,96.07843137254902,1610612762,85,89,2025-11-14T03:39:53Z,4290000,False,-230.0,-11.0,1,left,MISS A. Bailey 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
435,PT07M33.00S,2025-11-14T03:39:52.7Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,85,89,2025-11-14T03:40:02Z,4300000,False,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,434.0,7.0,6.0,1.0,,,,,,,,,,,,,,
436,PT07M32.00S,2025-11-14T03:39:53.1Z,3,REGULAR,turnover,bad pass,[],1630552,,,1610612737,85,89,2025-11-14T03:39:57Z,4310000,False,,,0,,J. Johnson bad pass TURNOVER (4 TO),"[1630552, 1628374]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,4.0,,,,,,Markkanen,1628374.0,,,,,
437,PT07M32.00S,2025-11-14T03:39:53.1Z,3,REGULAR,steal,,[],1628374,,,1610612762,85,89,2025-11-14T03:39:55Z,4320000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
438,PT07M28.00S,2025-11-14T03:39:57.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,30.56833114323259,29.411764705882355,1610612762,88,89,2025-11-14T03:40:04Z,4330000,False,103.0,235.0,1,left,K. George 25' 3PT  (14 PTS) (S. Mykhailiuk 3 AST),"[1641718, 1629004]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.64,Made,,,,,,,14.0,,,,,,,S. Mykhailiuk,1629004.0,3.0,,
440,PT07M17.00S,2025-11-14T03:40:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.32917214191852,48.03921568627451,1610612737,88,89,2025-11-14T03:40:11Z,4350000,False,-10.0,20.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
441,PT07M16.00S,2025-11-14T03:40:09.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,88,89,2025-11-14T03:40:09Z,4360000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:7),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,440.0,8.0,7.0,1.0,,,,,,,,,,,,,,
442,PT07M06.00S,2025-11-14T03:40:21.5Z,3,REGULAR,foul,offensive,[],203994,,,1610612762,88,89,2025-11-14T03:40:29Z,4370000,False,,,0,,J. Nurkić offensive FOUL (4 PF),"[203994, 1629638]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1201.0,,,4.0,0.0,Alexander-Walker,1629638.0,,,,,,,
444,PT07M06.00S,2025-11-14T03:40:21.5Z,3,REGULAR,turnover,offensive foul,[],203994,,,1610612762,88,89,2025-11-14T03:40:21Z,4390000,False,,,0,,J. Nurkić offensive foul TURNOVER (4 TO),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1201.0,4.0,,,,,,,,,,,,
445,PT07M06.00S,2025-11-14T03:40:36.2Z,3,REGULAR,substitution,out,[],203994,,,1610612737,88,89,2025-11-14T03:40:43Z,4400000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT07M06.00S,2025-11-14T03:40:36.2Z,3,REGULAR,substitution,out,[],1642258,,,1610612737,88,89,2025-11-14T03:40:43Z,4410000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT07M06.00S,2025-11-14T03:40:36.2Z,3,REGULAR,substitution,in,[],201567,,,1610612737,88,89,2025-11-14T03:40:43Z,4420000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT07M06.00S,2025-11-14T03:40:36.2Z,3,REGULAR,substitution,in,[],1630249,,,1610612737,88,89,2025-11-14T03:40:43Z,4430000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M49.00S,2025-11-14T03:41:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630700,90.48948751642575,50.49019607843137,1610612737,88,91,2025-11-14T03:41:09Z,4440000,False,2.0,37.0,1,right,D. Daniels cutting Layup (2 PTS) (J. Johnson 9 AST),"[1630700, 1630552]",1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,,,2.0,,,,,,,J. Johnson,1630552.0,9.0,,
451,PT06M29.00S,2025-11-14T03:41:24.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,19.004599211563733,37.99019607843137,1610612762,88,91,2025-11-14T03:41:29Z,4460000,False,60.0,126.0,1,left,MISS L. Markkanen 13' fadeaway Shot,[1628374],1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
452,PT06M26.00S,2025-11-14T03:41:27.8Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,88,91,2025-11-14T03:41:29Z,4470000,False,,,0,,J. Johnson REBOUND (Off:1 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,451.0,8.0,7.0,1.0,,,,,,,,,,,,,,
453,PT06M19.00S,2025-11-14T03:41:35.1Z,3,REGULAR,3pt,Jump Shot,[],1630552,67.62483574244416,57.35294117647059,1610612737,88,94,2025-11-14T03:41:39Z,4480000,False,37.0,252.0,1,right,J. Johnson 25' 3PT  (25 PTS) (N. Alexander-Walker 4 AST),"[1630552, 1629638]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,25.45,Made,,,,,,,25.0,,,,,,,N. Alexander-Walker,1629638.0,4.0,,
455,PT06M02.00S,2025-11-14T03:41:57.6Z,3,REGULAR,3pt,Jump Shot,[],201567,29.38567674113009,73.0392156862745,1610612762,88,94,2025-11-14T03:42:08Z,4500000,False,-115.0,224.0,1,left,MISS K. Love 25' 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
456,PT06M01.00S,2025-11-14T03:41:58.6Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612762,88,94,2025-11-14T03:42:08Z,4510000,False,,,0,,L. Markkanen REBOUND (Off:3 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,455.0,5.0,2.0,3.0,,,,,,,,,,,,,,
457,PT06M01.00S,2025-11-14T03:42:07.9Z,3,REGULAR,foul,personal,[],1630249,,,1610612762,88,94,2025-11-14T03:42:13Z,4520000,False,,,0,,V. Krejčí personal FOUL (2 PF),"[1630249, 1628374]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,,,2.0,0.0,Markkanen,1628374.0,,,,,,,
459,PT06M01.00S,2025-11-14T03:42:16.8Z,3,REGULAR,substitution,out,[],1642846,,,1610612762,88,94,2025-11-14T03:42:23Z,4540000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT06M01.00S,2025-11-14T03:42:16.8Z,3,REGULAR,substitution,out,[],1629638,,,1610612762,88,94,2025-11-14T03:42:23Z,4550000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT06M01.00S,2025-11-14T03:42:16.8Z,3,REGULAR,substitution,in,[],1642262,,,1610612762,88,94,2025-11-14T03:42:23Z,4560000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT06M01.00S,2025-11-14T03:42:16.8Z,3,REGULAR,substitution,in,[],1628379,,,1610612762,88,94,2025-11-14T03:42:23Z,4570000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M50.00S,2025-11-14T03:42:57.0Z,3,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612762,88,94,2025-11-14T03:43:02Z,4580000,False,,,0,,M. Gueye shooting personal FOUL (3 PF) (Markkanen 2 FT),"[1631243, 1628374]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,,,3.0,0.0,Markkanen,1628374.0,,,,,,,
465,PT05M50.00S,2025-11-14T03:43:28.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628374,,,1610612762,89,94,2025-11-14T03:43:28Z,4600000,False,,,0,,L. Markkanen Free Throw 1 of 2 (31 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,31.0,,,,,,,,,,,
466,PT05M50.00S,2025-11-14T03:43:29.5Z,3,REGULAR,substitution,out,[],1629004,,,1610612762,89,94,2025-11-14T03:43:33Z,4610000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M50.00S,2025-11-14T03:43:29.5Z,3,REGULAR,substitution,in,[],1642268,,,1610612762,89,94,2025-11-14T03:43:33Z,4620000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M50.00S,2025-11-14T03:43:46.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628374,,,1610612762,90,94,2025-11-14T03:43:46Z,4630000,False,,,0,,L. Markkanen Free Throw 2 of 2 (32 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,32.0,,,,,,,,,,,
469,PT05M29.00S,2025-11-14T03:44:09.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,89.83245729303549,43.627450980392155,1610612737,90,94,2025-11-14T03:44:13Z,4640000,False,-32.0,43.0,1,right,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,,,
470,PT05M26.00S,2025-11-14T03:44:11.9Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,90,94,2025-11-14T03:44:11Z,4650000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,469.0,2.0,1.0,1.0,,,,,,,,,,,,,,
471,PT05M26.00S,2025-11-14T03:44:11.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631243,94.40999984741211,50.0,1610612737,90,94,2025-11-14T03:44:33Z,4660000,False,0.0,0.0,1,right,MISS M. Gueye putback DUNK,[1631243],1610612737.0,ATL,putback,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
472,PT05M25.00S,2025-11-14T03:44:12.9Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,90,94,2025-11-14T03:44:33Z,4670000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,471.0,2.0,2.0,0.0,,,,,,,,,,,,,,
473,PT05M23.00S,2025-11-14T03:44:15.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,23.47240473061761,11.27450980392157,1610612762,90,94,2025-11-14T03:44:48Z,4680000,False,194.0,168.0,1,left,MISS K. George 25' running 3PT,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
474,PT05M19.00S,2025-11-14T03:44:19.2Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612737,90,94,2025-11-14T03:44:21Z,4690000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,473.0,2.0,2.0,0.0,,,,,,,,,,,,,,
475,PT05M12.00S,2025-11-14T03:44:26.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,87.72996057818659,49.50980392156863,1610612737,90,94,2025-11-14T03:45:17Z,4700000,False,-2.0,63.0,1,right,MISS D. Daniels 6' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
476,PT05M09.00S,2025-11-14T03:44:29.5Z,3,REGULAR,rebound,defensive,[],201567,,,1610612762,90,94,2025-11-14T03:44:29Z,4710000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,475.0,1.0,1.0,0.0,,,,,,,,,,,,,,
477,PT05M08.00S,2025-11-14T03:44:30.2Z,3,REGULAR,turnover,bad pass,[],201567,,,1610612762,90,94,2025-11-14T03:44:34Z,4720000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1630249]",1610612762.0,UTA,,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,Krejčí,1630249.0,,,,,
478,PT05M08.00S,2025-11-14T03:44:30.2Z,3,REGULAR,steal,,[],1630249,,,1610612737,90,94,2025-11-14T03:44:32Z,4730000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
479,PT05M04.00S,2025-11-14T03:44:34.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,77.34888304862024,11.76470588235294,1610612737,90,94,2025-11-14T03:44:38Z,4740000,False,-191.0,160.0,1,right,MISS L. Kennard 24' 3PT - blocked,"[1628379, 1642268]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,Collier,1642268.0
480,PT05M04.00S,2025-11-14T03:44:34.4Z,3,REGULAR,block,,[],1642268,,,1610612737,90,94,2025-11-14T03:44:36Z,4750000,False,,,0,,I. Collier BLOCK (1 BLK),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
481,PT05M02.00S,2025-11-14T03:44:36.4Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,90,94,2025-11-14T03:44:38Z,4760000,False,,,0,,I. Collier REBOUND (Off:0 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,479.0,3.0,3.0,0.0,,,,,,,,,,,,,,
482,PT05M01.00S,2025-11-14T03:44:42.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612762,90,94,2025-11-14T03:44:48Z,4770000,False,,,0,,D. Daniels personal FOUL (4 PF) (Collier 2 FT),"[1630700, 1642268]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,,,,,,204059.0,,,4.0,0.0,Collier,1642268.0,,,,,,,
484,PT05M01.00S,2025-11-14T03:45:12.7Z,3,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,91,94,2025-11-14T03:45:12Z,4790000,False,,,0,,I. Collier Free Throw 1 of 2 (3 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
485,PT05M01.00S,2025-11-14T03:45:13.5Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,91,94,2025-11-14T03:45:18Z,4800000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT05M01.00S,2025-11-14T03:45:13.5Z,3,REGULAR,substitution,out,[],1630700,,,1610612762,91,94,2025-11-14T03:45:18Z,4810000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT05M01.00S,2025-11-14T03:45:13.5Z,3,REGULAR,substitution,in,[],1642271,,,1610612762,91,94,2025-11-14T03:45:18Z,4820000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M01.00S,2025-11-14T03:45:13.5Z,3,REGULAR,substitution,in,[],1630811,,,1610612762,91,94,2025-11-14T03:45:18Z,4830000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT05M01.00S,2025-11-14T03:45:31.0Z,3,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,92,94,2025-11-14T03:45:31Z,4840000,False,,,0,,I. Collier Free Throw 2 of 2 (4 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
490,PT04M42.00S,2025-11-14T03:45:54.6Z,3,REGULAR,turnover,traveling,[],1631243,,,1610612737,92,94,2025-11-14T03:46:04Z,4850000,False,,,0,,M. Gueye traveling TURNOVER (2 TO),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,2.0,,,,,,,,,,,,
491,PT04M23.00S,2025-11-14T03:46:24.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201567,13.485545335085414,95.09803921568627,1610612762,95,94,2025-11-14T03:46:29Z,4860000,False,-225.0,74.0,1,left,K. Love 3PT  (3 PTS) (I. Collier 5 AST),"[201567, 1642268]",1610612762.0,UTA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,23.74,Made,,,,,,,3.0,,,,,,,I. Collier,1642268.0,5.0,,
493,PT04M09.00S,2025-11-14T03:46:37.7Z,3,REGULAR,3pt,Jump Shot,[],1630552,71.82982917214193,22.54901960784314,1610612737,95,94,2025-11-14T03:46:41Z,4880000,False,-137.0,212.0,1,right,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
494,PT04M06.00S,2025-11-14T03:46:40.7Z,3,REGULAR,rebound,defensive,[],201567,,,1610612762,95,94,2025-11-14T03:46:41Z,4890000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,493.0,2.0,2.0,0.0,,,,,,,,,,,,,,
495,PT04M02.00S,2025-11-14T03:46:45.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642268,8.492115637319317,58.57843137254902,1610612762,97,94,2025-11-14T04:39:13Z,4900000,False,-43.0,27.0,1,left,I. Collier running Layup (6 PTS) (K. Love 3 AST),"[1642268, 201567]",1610612762.0,UTA,running,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,5.08,Made,,,,,,,6.0,,,,,,,K. Love,201567.0,3.0,,
497,PT04M02.00S,2025-11-14T03:46:50.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,97,94,2025-11-14T03:46:59Z,4920000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT04M02.00S,2025-11-14T03:48:21.1Z,3,REGULAR,substitution,out,[],1631243,,,1610612737,97,94,2025-11-14T03:48:46Z,4930000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT04M02.00S,2025-11-14T03:48:21.1Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,97,94,2025-11-14T03:48:46Z,4940000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M46.00S,2025-11-14T03:49:08.6Z,3,REGULAR,3pt,Jump Shot,[],1630249,95.3515111695138,95.58823529411765,1610612737,97,94,2025-11-14T03:49:13Z,4950000,False,228.0,-9.0,1,right,MISS V. Krejčí 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
501,PT03M44.00S,2025-11-14T03:49:10.6Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,97,94,2025-11-14T03:49:13Z,4960000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,500.0,7.0,6.0,1.0,,,,,,,,,,,,,,
502,PT03M40.00S,2025-11-14T03:49:15.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201567,26.49474375821288,77.94117647058823,1610612762,97,94,2025-11-14T04:02:00Z,4970000,False,-140.0,197.0,1,left,MISS K. Love 24' running 3PT,[201567],1610612762.0,UTA,running,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,24.12,Missed,,,,,,,,,,,,,,,,,,
503,PT03M36.00S,2025-11-14T03:49:19.2Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,97,94,2025-11-14T03:49:19Z,4980000,False,,,0,,J. Johnson REBOUND (Off:1 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,502.0,9.0,8.0,1.0,,,,,,,,,,,,,,
504,PT03M30.00S,2025-11-14T03:49:24.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630168,68.54467805519053,64.95098039215686,1610612737,97,97,2025-11-14T04:02:15Z,4990000,False,75.0,243.0,1,right,O. Okongwu 25' 3PT running (16 PTS) (J. Johnson 10 AST),"[1630168, 1630552]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.44,Made,,,,,,,16.0,,,,,,,J. Johnson,1630552.0,10.0,,
506,PT03M16.00S,2025-11-14T03:49:42.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630811,,,1610612762,97,97,2025-11-14T03:49:50Z,5010000,False,,,0,,K. Wallace shooting personal FOUL (1 PF) (Collier 2 FT),"[1630811, 1642268]",1610612737.0,ATL,shooting,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203592.0,,,1.0,0.0,Collier,1642268.0,,,,,,,
508,PT03M16.00S,2025-11-14T03:50:08.2Z,3,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,98,97,2025-11-14T03:50:08Z,5030000,False,,,0,,I. Collier Free Throw 1 of 2 (7 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
509,PT03M16.00S,2025-11-14T03:50:22.8Z,3,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,99,97,2025-11-14T03:50:22Z,5040000,False,,,0,,I. Collier Free Throw 2 of 2 (8 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
510,PT02M58.00S,2025-11-14T03:50:47.8Z,3,REGULAR,foul,technical,['1freethrow'],1641718,,,1610612737,99,97,2025-11-14T03:50:55Z,5050000,False,,,0,,K. George defensive-3-second technical FOUL (1 Tech),[1641718],1610612762.0,UTA,defensive-3-second,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,203592.0,,,0.0,1.0,,,,,,,,,
511,PT02M58.00S,2025-11-14T03:51:07.0Z,3,REGULAR,freethrow,1 of 1,[],1630552,,,1610612737,99,97,2025-11-14T03:51:07Z,5060000,False,,,0,,MISS J. Johnson technical Free Throw 1 of 1,[1630552],1610612737.0,ATL,technical,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
512,PT02M58.00S,2025-11-14T03:51:07.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,99,97,2025-11-14T03:51:07Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,,
513,PT02M44.00S,2025-11-14T03:51:48.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,99,97,2025-11-14T03:51:53Z,5080000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,204059.0,,,,,,,,,,,,,
