actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
422,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,70,89,2023-03-26T04:05:17Z,4170000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
423,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,in,[],201587,,,1610612740,70,89,2023-03-26T04:05:17Z,4180000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
424,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,in,[],203496,,,1610612740,70,89,2023-03-26T04:05:17Z,4190000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,,,,,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,
425,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,in,[],203486,,,1610612740,70,89,2023-03-26T04:05:17Z,4200000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,,,,,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
426,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,in,[],1626204,,,1610612740,70,89,2023-03-26T04:05:17Z,4210000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,,,,,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,
427,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,in,[],1630700,,,1610612740,70,89,2023-03-26T04:05:17Z,4220000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
428,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,in,[],1626196,,,1610612740,70,89,2023-03-26T04:05:17Z,4230000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
429,PT03M42.00S,2023-03-26T04:05:50.2Z,3,REGULAR,3pt,Jump Shot,[],1626204,5.305519053876466,95.09803921568627,1610612740,70,89,2023-03-26T04:05:56Z,4240000,False,-225.0,-3.0,1,left,MISS L. Nance Jr. 3PT,[1626204],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Nance Jr.,L. Nance Jr.,,,22.55,Missed,,,,,,,,,,,,,,
430,PT03M40.00S,2023-03-26T04:05:52.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,70,89,2023-03-26T04:05:56Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,429.0,,,,,,,,,,,,,
432,PT03M36.00S,2023-03-26T04:06:12.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,13.058475689881732,58.088235294117645,1610612740,70,91,2023-03-26T04:06:16Z,4270000,False,-40.0,70.0,1,left,B. Ingram 8' fadeaway Jump Shot (28 PTS) (H. Jones 2 AST),"[1627742, 1630529]",1610612740.0,NOP,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ingram,B. Ingram,,,8.1,Made,,,,,28.0,,,,H. Jones,1630529.0,2.0,,,
434,PT03M18.00S,2023-03-26T04:06:32.3Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612746,70,91,2023-03-26T04:06:38Z,4290000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Mann 2 FT),"[1630529, 1629611]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,2714.0,2.0,0.0,Jones,H. Jones,Mann,1629611.0,,,,,,,,,,,,,,,,
436,PT03M18.00S,2023-03-26T04:07:00.8Z,3,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,71,91,2023-03-26T04:07:00Z,4310000,False,,,0,,T. Mann Free Throw 1 of 2 (4 PTS),[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,Made,,,,,4.0,,,,,,,,,
437,PT03M18.00S,2023-03-26T04:07:20.1Z,3,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,72,91,2023-03-26T04:07:20Z,4320000,False,,,0,,T. Mann Free Throw 2 of 2 (5 PTS),[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,Made,,,,,5.0,,,,,,,,,
438,PT03M06.00S,2023-03-26T04:07:34.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.962549277266746,49.01960784313726,1610612740,72,93,2023-03-26T04:07:41Z,4330000,False,5.0,4.0,1,left,H. Jones driving reverse Layup (4 PTS) (B. Ingram 11 AST),"[1630529, 1627742]",1610612740.0,NOP,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,0.6,Made,,,,,4.0,,,,B. Ingram,1627742.0,11.0,,,
440,PT02M54.00S,2023-03-26T04:07:44.8Z,3,REGULAR,2pt,Jump Shot,[],1630538,82.44086727989487,29.411764705882348,1610612746,74,93,2023-03-26T04:07:48Z,4350000,False,-103.0,113.0,1,right,B. Hyland 15' step back Jump Shot (5 PTS),[1630538],1610612746.0,LAC,step back,,,,,,Mid-Range,8-16 Left,,,,Hyland,B. Hyland,,,15.25,Made,,,,,5.0,,,,,,,,,
442,PT02M30.00S,2023-03-26T04:08:10.7Z,3,REGULAR,3pt,Jump Shot,[],1626196,7.539421813403408,96.56862745098039,1610612740,74,93,2023-03-26T04:16:36Z,4370000,False,-233.0,18.0,1,left,MISS J. Richardson 3PT,[1626196],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Richardson,J. Richardson,,,23.35,Missed,,,,,,,,,,,,,,
443,PT02M29.00S,2023-03-26T04:08:11.7Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612740,74,93,2023-03-26T04:16:36Z,4380000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:2),[1626204],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Nance Jr.,L. Nance Jr.,,,,,442.0,4.0,2.0,2.0,,,,,,,,,,
448,PT02M28.00S,2023-03-26T04:08:13.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,5.519053876478324,65.78584558823529,1610612740,74,93,2023-03-26T04:17:54Z,4390000,False,-79.0,-1.0,1,left,MISS L. Nance Jr. 7' putback Layup - blocked,"[1626204, 203496]",1610612740.0,NOP,putback,,,,,,In The Paint (Non-RA),0-8 Center,,,,Nance Jr.,L. Nance Jr.,,,7.89,Missed,,,,,,,,,,,,Covington,203496.0,
449,PT02M28.00S,2023-03-26T04:08:13.5Z,3,REGULAR,block,,[],203496,,,1610612740,74,93,2023-03-26T04:10:16Z,4395000,False,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,
450,PT02M27.00S,2023-03-26T04:08:14.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,74,93,2023-03-26T04:17:54Z,4397500,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,448.0,,,,,,,,,,,,,
464,PT02M27.00S,2023-03-26T04:08:31.0Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612740,74,93,2023-03-26T04:12:24Z,4400000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M27.00S,2023-03-26T04:10:20.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612740,74,93,2023-03-26T04:10:45Z,4460000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,2714.0,,,,,,,,,,,,,,,,,,,,,,
453,PT02M11.00S,2023-03-26T04:11:26.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,92.82194480946123,2.941176470588232,1610612746,74,93,2023-03-26T04:11:31Z,4480000,False,-235.0,15.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Batum,N. Batum,,,23.58,Missed,,,,,,,,,,,,,,
454,PT02M08.00S,2023-03-26T04:11:29.5Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,74,93,2023-03-26T04:11:31Z,4490000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:3),[1626204],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Nance Jr.,L. Nance Jr.,,,,,453.0,5.0,3.0,2.0,,,,,,,,,,
455,PT02M03.00S,2023-03-26T04:11:35.8Z,3,REGULAR,foul,personal,[],1629611,,,1610612740,74,93,2023-03-26T04:11:42Z,4500000,False,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 1627742]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,2714.0,2.0,0.0,Mann,T. Mann,Ingram,1627742.0,,,,,,,,,,,,,,,,
457,PT02M01.00S,2023-03-26T04:11:58.6Z,3,REGULAR,turnover,bad pass,[],1626196,,,1610612740,74,93,2023-03-26T04:12:03Z,4520000,False,,,0,,J. Richardson bad pass TURNOVER (3 TO),"[1626196, 203496]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Richardson,J. Richardson,,,,,,,,,,3.0,Covington,203496.0,,,,,,
458,PT02M01.00S,2023-03-26T04:11:58.6Z,3,REGULAR,steal,,[],203496,,,1610612746,74,93,2023-03-26T04:12:00Z,4530000,False,,,0,,R. Covington STEAL (1 STL),[203496],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,
459,PT01M58.00S,2023-03-26T04:12:01.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203496,93.47897503285151,50.0,1610612746,76,93,2023-03-26T04:12:10Z,4540000,False,0.0,9.0,1,right,R. Covington running Layup (2 PTS) (B. Hyland 4 AST),"[203496, 1630538]",1610612746.0,LAC,running,,,,,,Restricted Area,0-8 Center,,,,Covington,R. Covington,,,0.88,Made,,,,,2.0,,,,B. Hyland,1630538.0,4.0,,,
461,PT01M48.00S,2023-03-26T04:12:13.9Z,3,REGULAR,foul,offensive,[],1627742,,,1610612740,76,93,2023-03-26T04:12:20Z,4560000,False,,,0,,B. Ingram offensive FOUL (3 PF),"[1627742, 1629611]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,2005.0,3.0,0.0,Ingram,B. Ingram,Mann,1629611.0,,,,,,,,,,,,,,,,
463,PT01M48.00S,2023-03-26T04:12:13.9Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,76,93,2023-03-26T04:12:13Z,4580000,False,,,0,,B. Ingram offensive foul TURNOVER (1 TO),[1627742],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,2005.0,,,Ingram,B. Ingram,,,,,,,,,,1.0,,,,,,,,
466,PT01M30.00S,2023-03-26T04:12:45.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,93.08475689881735,2.4509803921568647,1610612746,79,93,2023-03-26T04:12:52Z,4590000,False,-238.0,13.0,1,right,N. Batum 3PT  (9 PTS) (B. Hyland 5 AST),"[201587, 1630538]",1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Batum,N. Batum,,,23.8,Made,,,,,9.0,,,,B. Hyland,1630538.0,5.0,,,
468,PT01M13.00S,2023-03-26T04:13:05.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612740,79,93,2023-03-26T04:13:14Z,4610000,False,,,0,,T. Mann personal FOUL (3 PF) (Ingram 2 FT),"[1629611, 1627742]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,2714.0,3.0,0.0,Mann,T. Mann,Ingram,1627742.0,,,,,,,,,,,,,,,,
470,PT01M13.00S,2023-03-26T04:13:36.1Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,79,94,2023-03-26T04:13:36Z,4630000,False,,,0,,B. Ingram Free Throw 1 of 2 (29 PTS),[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,Made,,,,,29.0,,,,,,,,,
471,PT01M13.00S,2023-03-26T04:13:36.9Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,79,94,2023-03-26T04:13:43Z,4640000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
472,PT01M13.00S,2023-03-26T04:13:36.9Z,3,REGULAR,substitution,out,[],1630700,,,1610612740,79,94,2023-03-26T04:13:43Z,4650000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
473,PT01M13.00S,2023-03-26T04:13:36.9Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,79,94,2023-03-26T04:13:43Z,4660000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
474,PT01M13.00S,2023-03-26T04:13:36.9Z,3,REGULAR,substitution,in,[],203468,,,1610612740,79,94,2023-03-26T04:13:43Z,4670000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
475,PT01M13.00S,2023-03-26T04:13:58.2Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,79,95,2023-03-26T04:13:58Z,4680000,False,,,0,,B. Ingram Free Throw 2 of 2 (30 PTS),[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,Made,,,,,30.0,,,,,,,,,
476,PT00M57.20S,2023-03-26T04:14:21.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.61038107752957,49.754901960784316,1610612746,81,95,2023-03-26T04:14:25Z,4690000,False,-1.0,8.0,1,right,M. Plumlee reverse DUNK (4 PTS) (R. Covington 1 AST),"[203486, 203496]",1610612746.0,LAC,reverse,,,,,,Restricted Area,0-8 Center,,,,Plumlee,M. Plumlee,,,0.77,Made,,,,,4.0,,,,R. Covington,203496.0,1.0,,,
478,PT00M43.10S,2023-03-26T04:14:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,13.18988173455979,50.73529411764706,1610612740,81,97,2023-03-26T04:14:40Z,4710000,False,-4.0,71.0,1,left,B. Ingram 7' pullup Jump Shot (32 PTS) (C. McCollum 4 AST),"[1627742, 203468]",1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),0-8 Center,,,,Ingram,B. Ingram,,,7.16,Made,,,,,32.0,,,,C. McCollum,203468.0,4.0,,,
479,PT00M33.20S,2023-03-26T04:14:55.7Z,3,REGULAR,3pt,Jump Shot,[],201587,69.1688567674113,27.205882352941174,1610612746,84,97,2023-03-26T04:14:59Z,4720000,False,-114.0,237.0,1,right,N. Batum 26' 3PT  (12 PTS) (M. Plumlee 2 AST),"[201587, 203486]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Batum,N. Batum,,,26.33,Made,,,,,12.0,,,,M. Plumlee,203486.0,2.0,,,
481,PT00M33.20S,2023-03-26T04:14:58.8Z,3,REGULAR,foul,personal,['1freethrow'],1630530,,,1610612746,84,97,2023-03-26T04:15:14Z,4740000,False,,,0,,T. Murphy III shooting personal FOUL (3 PF) (Batum 1 FT),"[1630530, 201587]",1610612740.0,NOP,shooting,,,,,,Above the Break 3,24+ Left Center,1628953.0,3.0,0.0,Murphy III,T. Murphy III,Batum,201587.0,,,,,,,,,,,,,,,,
483,PT00M33.20S,2023-03-26T04:15:24.6Z,3,REGULAR,freethrow,1 of 1,[],201587,,,1610612746,85,97,2023-03-26T04:15:24Z,4760000,False,,,0,,N. Batum Free Throw 1 of 1 (13 PTS),[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,Made,,,,,13.0,,,,,,,,,
484,PT00M09.00S,2023-03-26T04:15:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,16.737844940867276,50.0,1610612740,85,99,2023-03-26T04:15:54Z,4770000,False,0.0,105.0,1,left,J. Richardson 10' fadeaway Jump Shot (11 PTS) (B. Ingram 12 AST),"[1626196, 1627742]",1610612740.0,NOP,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,Richardson,J. Richardson,,,10.48,Made,,,,,11.0,,,,B. Ingram,1627742.0,12.0,,,
486,PT00M03.10S,2023-03-26T04:15:59.5Z,3,REGULAR,3pt,Jump Shot,[],1630538,67.46057818659658,74.75490196078431,1610612746,85,99,2023-03-26T04:16:28Z,4790000,False,124.0,253.0,1,right,MISS B. Hyland 28' pullup 3PT,[1630538],1610612746.0,LAC,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Hyland,B. Hyland,,,28.2,Missed,,,,,,,,,,,,,,
487,PT00M02.10S,2023-03-26T04:16:00.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,85,99,2023-03-26T04:16:28Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,486.0,,,,,,,,,,,,,
488,PT00M00.00S,2023-03-26T04:16:07.1Z,3,REGULAR,period,end,[],0,,,1610612746,85,99,2023-03-26T04:16:07Z,4810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2023-03-26T04:17:59.5Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612746,85,99,2023-03-26T04:18:37Z,4820000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-03-26T04:17:59.5Z,4,REGULAR,substitution,out,['startperiod'],1626204,,,1610612746,85,99,2023-03-26T04:18:37Z,4830000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,,,,,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2023-03-26T04:17:59.5Z,4,REGULAR,substitution,in,['startperiod'],1630230,,,1610612746,85,99,2023-03-26T04:18:37Z,4840000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2023-03-26T04:17:59.5Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612746,85,99,2023-03-26T04:18:37Z,4850000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2023-03-26T04:18:55.6Z,4,REGULAR,period,start,[],0,,,1610612746,85,99,2023-03-26T04:18:55Z,4860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M49.00S,2023-03-26T04:19:07.6Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612746,85,99,2023-03-26T04:19:16Z,4870000,False,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (3 TO),[1630538],1610612746.0,LAC,bad pass,,,,,,Mid-Range,16-24 Right Center,1628953.0,,,Hyland,B. Hyland,,,,,,,,,,3.0,,,,,,,,
495,PT11M29.00S,2023-03-26T04:19:36.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202685,6.8823915900131425,50.245098039215684,1610612740,85,101,2023-03-26T04:19:39Z,4880000,False,-1.0,12.0,1,left,J. Valanciunas Layup (10 PTS) (J. Richardson 2 AST),"[202685, 1626196]",1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Valanciunas,J. Valanciunas,,,1.23,Made,,,,,10.0,,,,J. Richardson,1626196.0,2.0,,,
498,PT11M03.00S,2023-03-26T04:20:19.3Z,4,REGULAR,3pt,Jump Shot,[],1630538,93.61038107752957,2.941176470588232,1610612746,85,101,2023-03-26T04:20:23Z,4910000,False,-235.0,8.0,1,right,MISS B. Hyland 3PT,[1630538],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Hyland,B. Hyland,,,23.54,Missed,,,,,,,,,,,,,,
499,PT11M01.00S,2023-03-26T04:20:21.3Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,85,101,2023-03-26T04:20:23Z,4920000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Murphy III,T. Murphy III,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,
500,PT10M46.00S,2023-03-26T04:20:36.6Z,4,REGULAR,3pt,Jump Shot,[],202685,23.96517739816032,12.990196078431367,1610612740,85,104,2023-03-26T04:20:40Z,4930000,False,185.0,173.0,1,left,J. Valanciunas 25' 3PT  (13 PTS) (C. McCollum 5 AST),"[202685, 203468]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Valanciunas,J. Valanciunas,,,25.31,Made,,,,,13.0,,,,C. McCollum,203468.0,5.0,,,
502,PT10M31.00S,2023-03-26T04:20:50.6Z,4,REGULAR,3pt,Jump Shot,[],203496,75.21353482260184,84.31372549019608,1610612746,88,104,2023-03-26T04:20:55Z,4950000,False,172.0,180.0,1,right,R. Covington 24' 3PT  (5 PTS) (M. Plumlee 3 AST),"[203496, 203486]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Covington,R. Covington,,,24.91,Made,,,,,5.0,,,,M. Plumlee,203486.0,3.0,,,
504,PT10M14.00S,2023-03-26T04:21:09.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,5.962549277266746,50.73529411764706,1610612740,88,106,2023-03-26T04:21:13Z,4970000,False,-4.0,4.0,1,left,J. Valanciunas cutting DUNK (15 PTS) (C. McCollum 6 AST),"[202685, 203468]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,Valanciunas,J. Valanciunas,,,0.51,Made,,,,,15.0,,,,C. McCollum,203468.0,6.0,,,
507,PT10M02.00S,2023-03-26T04:21:23.1Z,4,REGULAR,foul,personal,[],202685,,,1610612746,88,106,2023-03-26T04:21:30Z,4990000,False,,,0,,J. Valanciunas personal FOUL (3 PF),"[202685, 1630538]",1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,2005.0,3.0,1.0,Valanciunas,J. Valanciunas,Hyland,1630538.0,,,,,,,,,,,,,,,,
509,PT09M55.00S,2023-03-26T04:21:46.2Z,4,REGULAR,turnover,bad pass,[],1629611,,,1610612746,88,106,2023-03-26T04:21:49Z,5010000,False,,,0,,T. Mann bad pass TURNOVER (2 TO),"[1629611, 1630530]",1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Mann,T. Mann,,,,,,,,,,2.0,Murphy III,1630530.0,,,,,,
510,PT09M55.00S,2023-03-26T04:21:46.2Z,4,REGULAR,steal,,[],1630530,,,1610612740,88,106,2023-03-26T04:21:48Z,5020000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
511,PT09M39.00S,2023-03-26T04:22:01.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,33.6892247043364,67.8921568627451,1610612740,88,109,2023-03-26T04:22:06Z,5030000,False,-89.0,264.0,1,left,T. Murphy III 27' 3PT  (26 PTS) (C. McCollum 7 AST),"[1630530, 203468]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,27.89,Made,,,,,26.0,,,,C. McCollum,203468.0,7.0,,,
513,PT09M37.00S,2023-03-26T04:22:08.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,88,109,2023-03-26T04:22:08Z,5050000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M37.00S,2023-03-26T04:24:01.0Z,4,REGULAR,substitution,out,[],201587,,,1610612746,88,109,2023-03-26T04:24:51Z,5060000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
515,PT09M37.00S,2023-03-26T04:24:01.0Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,88,109,2023-03-26T04:24:51Z,5070000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
516,PT09M27.00S,2023-03-26T04:25:07.9Z,4,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612746,88,109,2023-03-26T04:25:16Z,5080000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1626196, 203486]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,2714.0,1.0,0.0,Richardson,J. Richardson,Plumlee,203486.0,,,,,,,,,,,,,,,,
545,PT09M27.00S,2023-03-26T04:25:32.6Z,4,REGULAR,violation,lane,[],1630230,,,1610612746,88,109,2023-03-26T04:29:25Z,5095000,False,,,0,,N. Marshall lane VIOLATION,[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
518,PT09M27.00S,2023-03-26T04:25:32.6Z,4,REGULAR,freethrow,1 of 2,[],203486,,,1610612746,89,109,2023-03-26T04:25:52Z,5100000,False,,,0,,M. Plumlee Free Throw 1 of 2 (5 PTS),[203486],1610612746.0,LAC,,,,,,,,,,,,Plumlee,M. Plumlee,,,,Made,,,,,5.0,,,,,,,,,
521,PT09M27.00S,2023-03-26T04:25:32.6Z,4,REGULAR,freethrow,2 of 2,[],203486,,,1610612746,89,109,2023-03-26T04:29:25Z,5130000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612746.0,LAC,,,,,,,,,,,,Plumlee,M. Plumlee,,,,Missed,,,,,,,,,,,,,,
522,PT09M25.00S,2023-03-26T04:25:34.6Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,89,109,2023-03-26T04:29:25Z,5140000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:10),[202685],1610612740.0,NOP,,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,521.0,12.0,10.0,2.0,,,,,,,,,,
