actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
256,PT03M11.00S,2022-10-30T19:54:20.5Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,43,37,2022-10-30T19:54:47Z,2540000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M11.00S,2022-10-30T19:54:20.5Z,2,REGULAR,substitution,out,[],1629637,,,1610612746,43,37,2022-10-30T19:54:47Z,2550000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M11.00S,2022-10-30T19:54:20.5Z,2,REGULAR,substitution,out,[],202685,,,1610612746,43,37,2022-10-30T19:54:47Z,2560000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M11.00S,2022-10-30T19:54:20.5Z,2,REGULAR,substitution,in,[],202322,,,1610612746,43,37,2022-10-30T19:54:47Z,2570000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M11.00S,2022-10-30T19:54:20.5Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,43,37,2022-10-30T19:54:47Z,2580000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M11.00S,2022-10-30T19:54:20.5Z,2,REGULAR,substitution,in,[],1629627,,,1610612746,43,37,2022-10-30T19:54:47Z,2590000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M11.00S,2022-10-30T19:54:20.5Z,2,REGULAR,substitution,in,[],1626204,,,1610612746,43,37,2022-10-30T19:54:47Z,2600000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M58.00S,2022-10-30T19:54:58.6Z,2,REGULAR,turnover,lost ball,[],202694,,,1610612746,43,37,2022-10-30T19:55:02Z,2610000,,,0,,M. Morris Sr. lost ball TURNOVER (1 TO),"[202694, 1629627]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left Center,,,,,,1.0,,,,,,,,,,,Williamson,1629627.0,,
264,PT02M58.00S,2022-10-30T19:54:58.6Z,2,REGULAR,steal,,[],1629627,,,1610612740,43,37,2022-10-30T19:55:01Z,2620000,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
265,PT02M53.00S,2022-10-30T19:55:02.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,92.95335085413929,50.245098039215684,1610612740,43,39,2022-10-30T19:55:07Z,2630000,1.0,14.0,1,right,N. Marshall running Layup (7 PTS) (Z. Williamson 3 AST),"[1630230, 1629627]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,1.38,Made,,,,,7.0,Z. Williamson,1629627.0,3.0,,,,
267,PT02M36.00S,2022-10-30T19:55:20.1Z,2,REGULAR,3pt,Jump Shot,[],1629611,32.769382391590014,33.08823529411765,1610612746,43,39,2022-10-30T19:55:24Z,2650000,85.0,256.0,1,left,MISS T. Mann 26' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,26.91,Missed,,,,,,,,,,,,
268,PT02M34.00S,2022-10-30T19:55:22.1Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,43,39,2022-10-30T19:55:24Z,2660000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,267.0,3.0,2.0,1.0,,,,,,,,
269,PT02M25.00S,2022-10-30T19:55:32.0Z,2,REGULAR,3pt,Jump Shot,[],1630230,87.17148488830486,96.32352941176471,1610612740,43,42,2022-10-30T19:55:37Z,2670000,232.0,68.0,1,right,N. Marshall 24' 3PT  (10 PTS) (Z. Williamson 4 AST),"[1630230, 1629627]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,,,24.14,Made,,,,,10.0,Z. Williamson,1629627.0,4.0,,,,
271,PT02M09.00S,2022-10-30T19:55:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,15.292378449408673,55.88235294117647,1610612746,43,42,2022-10-30T19:55:52Z,2690000,-29.0,91.0,1,left,MISS J. Wall 9' floating Shot,[202322],1610612746.0,LAC,floating,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.58,Missed,,,,,,,,,,,,
272,PT02M07.00S,2022-10-30T19:55:49.6Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612746,43,42,2022-10-30T19:55:49Z,2700000,,,0,,T. Mann REBOUND (Off:2 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,271.0,5.0,3.0,2.0,,,,,,,,
273,PT02M04.00S,2022-10-30T19:55:52.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202331,12.00722733245729,3.4313725490196134,1610612746,46,42,2022-10-30T19:55:56Z,2710000,233.0,60.0,1,left,P. George 24' 3PT  (7 PTS) (M. Morris Sr. 1 AST),"[202331, 202694]",1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,24.05,Made,,,,,7.0,M. Morris Sr.,202694.0,1.0,,,,
275,PT01M49.00S,2022-10-30T19:56:07.2Z,2,REGULAR,3pt,Jump Shot,[],203468,74.03088042049934,15.686274509803923,1610612740,46,45,2022-10-30T19:56:11Z,2730000,-172.0,192.0,1,right,C. McCollum 25' 3PT  (6 PTS) (Z. Williamson 5 AST),"[203468, 1629627]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,25.72,Made,,,,,6.0,Z. Williamson,1629627.0,5.0,,,,
277,PT01M30.00S,2022-10-30T19:56:25.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,8.459264126149804,50.73529411764706,1610612746,46,45,2022-10-30T19:56:29Z,2750000,-4.0,27.0,1,left,MISS P. George Layup,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,2.73,Missed,,,,,,,,,,,,
278,PT01M28.00S,2022-10-30T19:56:27.8Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,46,45,2022-10-30T19:56:29Z,2760000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,277.0,4.0,3.0,1.0,,,,,,,,
279,PT01M28.00S,2022-10-30T19:56:30.6Z,2,REGULAR,turnover,out-of-bounds,[],1626204,,,1610612740,46,45,2022-10-30T19:56:37Z,2770000,,,0,,L. Nance Jr. bad pass out-of-bounds TURNOVER (2 TO),[1626204],1610612740.0,NOP,bad pass,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Right,1830.0,,,,,2.0,,,,,,,,,,,,,,
280,PT01M06.00S,2022-10-30T19:57:03.8Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612746,46,45,2022-10-30T19:57:08Z,2780000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1626204]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,2.0,,,,,,,,,,,Nance Jr.,1626204.0,,
281,PT01M06.00S,2022-10-30T19:57:03.8Z,2,REGULAR,steal,,[],1626204,,,1610612740,46,45,2022-10-30T19:57:06Z,2790000,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT01M00.00S,2022-10-30T19:57:11.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",203468,95.58147174770039,26.225490196078425,1610612740,46,47,2022-10-30T19:57:26Z,2800000,-119.0,-11.0,1,right,C. McCollum 11' fadeaway Jump Shot (8 PTS),[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,11.94,Made,,,,,8.0,,,,,,,
283,PT00M51.30S,2022-10-30T19:57:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,8.327858081471746,53.92156862745098,1610612746,48,47,2022-10-30T19:57:32Z,2810000,-20.0,26.0,1,left,T. Mann Layup (2 PTS) (M. Morris Sr. 2 AST),"[1629611, 202694]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,3.24,Made,,,,,2.0,M. Morris Sr.,202694.0,2.0,,,,
285,PT00M51.30S,2022-10-30T19:57:32.3Z,2,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612746,48,47,2022-10-30T19:57:43Z,2830000,,,0,,N. Marshall shooting personal FOUL (2 PF) (Mann 1 FT),"[1630230, 1629611]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,203054.0,2.0,0.0,Mann,1629611.0,,,,,,,,,,,,,,,
287,PT00M51.30S,2022-10-30T19:57:45.1Z,2,REGULAR,substitution,out,[],1626204,,,1610612746,48,47,2022-10-30T19:58:03Z,2850000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M51.30S,2022-10-30T19:57:45.1Z,2,REGULAR,substitution,in,[],1629637,,,1610612746,48,47,2022-10-30T19:58:03Z,2860000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT00M51.30S,2022-10-30T19:58:00.6Z,2,REGULAR,freethrow,1 of 1,[],1629611,,,1610612746,48,47,2022-10-30T19:58:04Z,2870000,,,0,,MISS T. Mann Free Throw 1 of 1,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
290,PT00M47.60S,2022-10-30T19:58:04.3Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,48,47,2022-10-30T19:58:04Z,2880000,,,0,,Z. Williamson REBOUND (Off:1 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,289.0,6.0,5.0,1.0,,,,,,,,
291,PT00M42.40S,2022-10-30T19:58:11.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,91.50788436268068,48.774509803921575,1610612740,48,49,2022-10-30T19:58:28Z,2890000,-6.0,27.0,1,right,Z. Williamson driving floating Jump Shot (9 PTS),[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,2.8,Made,,,,,9.0,,,,,,,
292,PT00M42.40S,2022-10-30T19:58:14.3Z,2,REGULAR,foul,personal,['1freethrow'],202331,,,1610612740,48,49,2022-10-30T19:58:24Z,2900000,,,0,,P. George shooting personal FOUL (2 PF) (Williamson 1 FT),"[202331, 1629627]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,203054.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
294,PT00M42.40S,2022-10-30T19:58:30.8Z,2,REGULAR,substitution,out,[],202331,,,1610612740,48,49,2022-10-30T19:58:42Z,2920000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M42.40S,2022-10-30T19:58:30.8Z,2,REGULAR,substitution,out,[],1630230,,,1610612740,48,49,2022-10-30T19:58:42Z,2930000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M42.40S,2022-10-30T19:58:30.8Z,2,REGULAR,substitution,in,[],1626181,,,1610612740,48,49,2022-10-30T19:58:42Z,2940000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M42.40S,2022-10-30T19:58:30.8Z,2,REGULAR,substitution,in,[],202066,,,1610612740,48,49,2022-10-30T19:58:42Z,2950000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M42.40S,2022-10-30T19:58:53.0Z,2,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,48,50,2022-10-30T19:58:53Z,2960000,,,0,,Z. Williamson Free Throw 1 of 1 (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,
299,PT00M37.60S,2022-10-30T19:59:02.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202066,,,1610612746,48,50,2022-10-30T19:59:19Z,2970000,,,0,,G. Temple shooting personal FOUL (1 PF) (Wall 2 FT),"[202066, 202322]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,203054.0,1.0,0.0,Wall,202322.0,,,,,,,,,,,,,,,
301,PT00M37.60S,2022-10-30T19:59:35.2Z,2,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,49,50,2022-10-30T19:59:35Z,2990000,,,0,,J. Wall Free Throw 1 of 2 (3 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,
302,PT00M37.60S,2022-10-30T19:59:36.7Z,2,REGULAR,substitution,out,[],202066,,,1610612746,49,50,2022-10-30T19:59:42Z,3000000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M37.60S,2022-10-30T19:59:36.7Z,2,REGULAR,substitution,in,[],1630230,,,1610612746,49,50,2022-10-30T19:59:42Z,3010000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M37.60S,2022-10-30T19:59:54.3Z,2,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,50,50,2022-10-30T19:59:54Z,3020000,,,0,,J. Wall Free Throw 2 of 2 (4 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,
305,PT00M26.80S,2022-10-30T20:00:07.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,94.26741130091985,48.28431372549019,1610612740,50,52,2022-10-30T20:00:12Z,3030000,-9.0,1.0,1,right,J. Hayes cutting DUNK (2 PTS) (Z. Williamson 6 AST),"[1629637, 1629627]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,0.87,Made,,,,,2.0,Z. Williamson,1629627.0,6.0,,,,
307,PT00M05.00S,2022-10-30T20:00:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,19.365965834428394,48.774509803921575,1610612746,52,52,2022-10-30T20:00:40Z,3050000,6.0,130.0,1,left,N. Powell 12' turnaround fadeaway Jump Shot (12 PTS) (J. Wall 5 AST),"[1626181, 202322]",1610612746.0,LAC,turnaround fadeaway,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.96,Made,,,,,12.0,J. Wall,202322.0,5.0,,,,
309,PT00M01.00S,2022-10-30T20:00:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.16491458607096,46.32352941176471,1610612740,52,52,2022-10-30T20:02:52Z,3070000,-18.0,21.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,2.8,Missed,,,,,,,,,,,,
310,PT00M00.10S,2022-10-30T20:00:42.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,52,52,2022-10-30T20:02:52Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,309.0,,,,,,,,,,,
311,PT00M00.00S,2022-10-30T20:00:45.1Z,2,REGULAR,period,end,[],0,,,1610612740,52,52,2022-10-30T20:00:45Z,3090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-10-30T20:16:02.5Z,3,REGULAR,substitution,out,['startperiod'],202322,,,1610612740,52,52,2022-10-30T20:16:20Z,3100000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-10-30T20:16:02.5Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612740,52,52,2022-10-30T20:16:20Z,3110000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-10-30T20:16:02.5Z,3,REGULAR,substitution,out,['startperiod'],1629637,,,1610612740,52,52,2022-10-30T20:16:20Z,3120000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-10-30T20:16:02.5Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612740,52,52,2022-10-30T20:16:20Z,3130000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-10-30T20:16:02.5Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612740,52,52,2022-10-30T20:16:20Z,3140000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-10-30T20:16:02.5Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,52,52,2022-10-30T20:16:20Z,3150000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-10-30T20:16:08.4Z,3,REGULAR,period,start,[],0,,,1610612746,52,52,2022-10-30T20:16:20Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-10-30T20:16:22.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,52,52,2022-10-30T20:25:18Z,3170000,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,
321,PT11M39.00S,2022-10-30T20:16:28.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,88.2227332457293,54.16666666666667,1610612746,52,52,2022-10-30T20:16:36Z,3180000,21.0,58.0,1,right,MISS M. Morris Sr. 6' turnaround Shot,[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.18,Missed,,,,,,,,,,,,
322,PT11M39.00S,2022-10-30T20:16:31.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,52,52,2022-10-30T20:16:31Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,321.0,,,,,,,,,,,
324,PT11M37.00S,2022-10-30T20:16:51.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202331,85.72601839684626,37.99019607843137,1610612746,52,52,2022-10-30T20:16:59Z,3210000,-60.0,82.0,1,right,MISS P. George 10' floating Shot,[202331],1610612746.0,LAC,floating,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,10.14,Missed,,,,,,,,,,,,
325,PT11M36.00S,2022-10-30T20:16:58.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,52,52,2022-10-30T20:16:58Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,324.0,,,,,,,,,,,
327,PT11M28.00S,2022-10-30T20:17:17.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,93.61038107752957,50.98039215686275,1610612746,54,52,2022-10-30T20:17:21Z,3240000,5.0,8.0,1,right,P. George Layup (9 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,0.9,Made,,,,,9.0,,,,,,,
328,PT11M10.00S,2022-10-30T20:17:35.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.933639947437584,51.470588235294116,1610612740,54,54,2022-10-30T20:17:40Z,3250000,-7.0,22.0,1,left,Z. Williamson driving Layup (12 PTS) (C. McCollum 2 AST),"[1629627, 203468]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,2.33,Made,,,,,12.0,C. McCollum,203468.0,2.0,,,,
330,PT10M52.00S,2022-10-30T20:17:53.6Z,3,REGULAR,3pt,Jump Shot,[],202704,75.73915900131406,6.127450980392155,1610612746,54,54,2022-10-30T20:17:57Z,3270000,-219.0,176.0,1,right,MISS R. Jackson 28' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,28.1,Missed,,,,,,,,,,,,
331,PT10M49.00S,2022-10-30T20:17:56.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,54,54,2022-10-30T20:17:57Z,3280000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,330.0,5.0,4.0,1.0,,,,,,,,
332,PT10M43.00S,2022-10-30T20:18:02.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,29.61563731931669,83.08823529411765,1610612740,54,57,2022-10-30T20:18:08Z,3290000,-165.0,226.0,1,left,C. McCollum 28' 3PT running pullup (11 PTS) (J. Valanciunas 3 AST),"[203468, 202685]",1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,28.0,Made,,,,,11.0,J. Valanciunas,202685.0,3.0,,,,
334,PT10M27.00S,2022-10-30T20:18:18.6Z,3,REGULAR,3pt,Jump Shot,[],202331,73.242444152431,18.872549019607845,1610612746,54,57,2022-10-30T20:18:22Z,3310000,-156.0,199.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,25.26,Missed,,,,,,,,,,,,
335,PT10M24.00S,2022-10-30T20:18:20.8Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,54,57,2022-10-30T20:18:20Z,3320000,,,0,,Z. Williamson REBOUND (Off:1 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,334.0,7.0,6.0,1.0,,,,,,,,
336,PT10M14.00S,2022-10-30T20:18:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,8.722076215505908,50.98039215686275,1610612740,54,59,2022-10-30T20:18:36Z,3330000,-5.0,29.0,1,left,Z. Williamson cutting Layup (14 PTS) (T. Murphy III 1 AST),"[1629627, 1630530]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,2.99,Made,,,,,14.0,T. Murphy III,1630530.0,1.0,,,,
338,PT09M52.00S,2022-10-30T20:18:54.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,81.7838370565046,37.254901960784316,1610612746,54,59,2022-10-30T20:18:57Z,3350000,-64.0,119.0,1,right,MISS P. George 13' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.47,Missed,,,,,,,,,,,,
339,PT09M49.00S,2022-10-30T20:18:57.0Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,54,59,2022-10-30T20:18:57Z,3360000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,338.0,6.0,5.0,1.0,,,,,,,,
340,PT09M36.00S,2022-10-30T20:19:10.9Z,3,REGULAR,3pt,Jump Shot,[],203468,33.6892247043364,71.32352941176471,1610612740,54,62,2022-10-30T20:19:14Z,3370000,-107.0,264.0,1,left,C. McCollum 28' 3PT  (14 PTS) (J. Valanciunas 4 AST),"[203468, 202685]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,28.49,Made,,,,,14.0,J. Valanciunas,202685.0,4.0,,,,
342,PT09M36.00S,2022-10-30T20:19:16.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,54,62,2022-10-30T20:19:16Z,3390000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT09M24.00S,2022-10-30T20:22:17.1Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,54,62,2022-10-30T20:22:21Z,3400000,,,0,,R. Jackson bad pass TURNOVER (3 TO),"[202704, 202685]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right,,,,,,3.0,,,,,,,,,,,Valanciunas,202685.0,,
344,PT09M24.00S,2022-10-30T20:22:17.1Z,3,REGULAR,steal,,[],202685,,,1610612740,54,62,2022-10-30T20:22:19Z,3410000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
