actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
256,PT06M41.00S,2022-12-03T21:50:33.8Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,25,51,2022-12-03T21:50:35Z,2490000,False,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,255.0,3.0,3.0,0.0,,,,,
257,PT06M33.00S,2022-12-03T21:50:41.8Z,2,REGULAR,3pt,Jump Shot,[],202694,91.50788436268068,2.4509803921568647,1610612746,28,51,2022-12-03T21:50:46Z,2500000,False,-238.0,27.0,1,right,M. Morris Sr. 3PT  (3 PTS) (R. Covington 3 AST),"[202694, 203496]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,,,,23.93,Made,3.0,,,,,,,,,,R. Covington,203496.0,3.0,,
259,PT06M33.00S,2022-12-03T21:50:47.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,28,51,2022-12-03T21:50:47Z,2520000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M33.00S,2022-12-03T21:53:27.6Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,28,51,2022-12-03T21:53:41Z,2530000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M33.00S,2022-12-03T21:53:27.6Z,2,REGULAR,substitution,out,[],1629644,,,1610612758,28,51,2022-12-03T21:53:41Z,2540000,False,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M33.00S,2022-12-03T21:53:27.6Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,28,51,2022-12-03T21:53:41Z,2550000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M33.00S,2022-12-03T21:53:27.6Z,2,REGULAR,substitution,in,[],203084,,,1610612758,28,51,2022-12-03T21:53:41Z,2560000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M20.00S,2022-12-03T21:53:52.1Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612758,28,51,2022-12-03T21:54:05Z,2570000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Fox 2 FT),"[1627826, 1628368]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,2.0,0.0,Fox,1628368.0,,,,,,,,,
266,PT06M20.00S,2022-12-03T21:54:16.0Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,28,51,2022-12-03T21:54:16Z,2590000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
267,PT06M20.00S,2022-12-03T21:54:16.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,28,51,2022-12-03T21:54:16Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,
268,PT06M20.00S,2022-12-03T21:54:28.8Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,28,52,2022-12-03T21:54:28Z,2610000,False,,,0,,D. Fox Free Throw 2 of 2 (2 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
269,PT05M58.00S,2022-12-03T21:54:52.4Z,2,REGULAR,3pt,Jump Shot,[],202694,67.7233902759527,33.08823529411765,1610612746,28,52,2022-12-03T21:54:58Z,2620000,False,-85.0,251.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,26.48,Missed,,,,,,,,,,,,,,,
270,PT05M53.00S,2022-12-03T21:54:57.5Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,28,52,2022-12-03T21:54:57Z,2630000,False,,,0,,I. Zubac REBOUND (Off:5 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,269.0,9.0,4.0,5.0,,,,,
271,PT05M53.00S,2022-12-03T21:54:57.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,28,52,2022-12-03T21:54:57Z,2640000,False,0.0,0.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
272,PT05M52.00S,2022-12-03T21:54:58.3Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,28,52,2022-12-03T21:54:58Z,2650000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,271.0,2.0,2.0,0.0,,,,,
273,PT05M37.00S,2022-12-03T21:55:13.1Z,2,REGULAR,3pt,Jump Shot,[],1628368,28.43298291721419,75.98039215686275,1610612758,28,55,2022-12-03T21:55:17Z,2660000,False,-130.0,215.0,1,left,D. Fox 25' 3PT  (5 PTS) (K. Huerter 3 AST),"[1628368, 1628989]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,25.1,Made,5.0,,,,,,,,,,K. Huerter,1628989.0,3.0,,
275,PT05M10.00S,2022-12-03T21:55:40.3Z,2,REGULAR,3pt,Jump Shot,[],203496,73.11103810775296,18.627450980392155,1610612746,28,55,2022-12-03T21:55:44Z,2680000,False,-157.0,200.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,,,,25.44,Missed,,,,,,,,,,,,,,,
276,PT05M08.00S,2022-12-03T21:55:42.3Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,28,55,2022-12-03T21:55:44Z,2690000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,275.0,2.0,2.0,0.0,,,,,
277,PT05M05.00S,2022-12-03T21:55:45.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,30.798291721419176,73.77450980392157,1610612758,28,55,2022-12-03T22:12:01Z,2700000,False,-119.0,237.0,1,left,MISS K. Huerter 26' running 3PT,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,26.52,Missed,,,,,,,,,,,,,,,
278,PT05M01.00S,2022-12-03T21:55:49.8Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,28,55,2022-12-03T21:55:54Z,2710000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,277.0,3.0,2.0,1.0,,,,,
279,PT04M59.00S,2022-12-03T21:55:55.2Z,2,REGULAR,violation,kicked ball,[],1629611,,,1610612758,28,55,2022-12-03T21:56:00Z,2720000,False,,,0,,T. Mann kicked ball VIOLATION,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,1626300.0,,,,,,,,,,,,,
280,PT04M59.00S,2022-12-03T21:56:01.8Z,2,REGULAR,substitution,out,[],203496,,,1610612758,28,55,2022-12-03T21:56:05Z,2730000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M59.00S,2022-12-03T21:56:01.8Z,2,REGULAR,substitution,in,[],202322,,,1610612758,28,55,2022-12-03T21:56:05Z,2740000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M53.00S,2022-12-03T21:56:19.7Z,2,REGULAR,foul,personal,['2freethrow'],202322,,,1610612758,28,55,2022-12-03T21:56:32Z,2750000,False,,,0,,J. Wall shooting personal FOUL (2 PF) (Murray 2 FT),"[202322, 1631099]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,2.0,0.0,Murray,1631099.0,,,,,,,,,
284,PT04M53.00S,2022-12-03T21:56:43.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631099,,,1610612758,28,55,2022-12-03T21:56:43Z,2770000,False,,,0,,MISS K. Murray Free Throw 1 of 2,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
285,PT04M53.00S,2022-12-03T21:56:43.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,28,55,2022-12-03T21:56:43Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,284.0,,,,,,,,
286,PT04M53.00S,2022-12-03T21:57:02.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631099,,,1610612758,28,56,2022-12-03T21:57:02Z,2790000,False,,,0,,K. Murray Free Throw 2 of 2 (5 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
287,PT04M40.00S,2022-12-03T21:57:20.7Z,2,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612746,28,56,2022-12-03T21:57:26Z,2800000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Jackson 2 FT),"[1627734, 202704]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,1.0,0.0,Jackson,202704.0,,,,,,,,,
289,PT04M40.00S,2022-12-03T21:57:56.8Z,2,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,29,56,2022-12-03T21:58:24Z,2820000,False,,,0,,R. Jackson Free Throw 1 of 2 (1 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
290,PT04M40.00S,2022-12-03T21:57:56.8Z,2,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,29,56,2022-12-03T21:58:24Z,2830000,False,,,0,,MISS R. Jackson Free Throw 2 of 2,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
291,PT04M35.00S,2022-12-03T21:58:01.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,29,56,2022-12-03T21:58:24Z,2840000,False,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,290.0,4.0,4.0,0.0,,,,,
292,PT04M24.00S,2022-12-03T21:58:35.9Z,2,REGULAR,3pt,Jump Shot,[],203084,26.856110381077528,22.549019607843135,1610612758,29,56,2022-12-03T21:59:00Z,2850000,False,137.0,200.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,24.25,Missed,,,,,,,,,,,,,,,
293,PT04M23.00S,2022-12-03T21:58:36.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,29,56,2022-12-03T21:59:00Z,2860000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,292.0,,,,,,,,
295,PT04M02.00S,2022-12-03T21:59:12.7Z,2,REGULAR,foul,personal,[],1628989,,,1610612746,29,56,2022-12-03T21:59:17Z,2880000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 202704]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left,,,,,,,202056.0,1.0,0.0,Jackson,202704.0,,,,,,,,,
298,PT03M48.00S,2022-12-03T21:59:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202694,89.79960578186596,48.774509803921575,1610612746,29,56,2022-12-03T21:59:45Z,2910000,False,-6.0,43.0,1,right,MISS M. Morris Sr. driving Layup,[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,4.38,Missed,,,,,,,,,,,,,,,
299,PT03M45.00S,2022-12-03T21:59:44.1Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,29,56,2022-12-03T21:59:45Z,2920000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,298.0,4.0,3.0,1.0,,,,,
300,PT03M37.00S,2022-12-03T21:59:52.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,9.379106438896187,47.549019607843135,1610612758,29,56,2022-12-03T22:15:11Z,2930000,False,12.0,36.0,1,left,MISS D. Sabonis turnaround Hook,[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,3.78,Missed,,,,,,,,,,,,,,,
301,PT03M37.00S,2022-12-03T21:59:54.4Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,29,56,2022-12-03T21:59:54Z,2940000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,300.0,3.0,2.0,1.0,,,,,
302,PT03M37.00S,2022-12-03T21:59:58.4Z,2,REGULAR,foul,offensive,[],1627734,,,1610612758,29,56,2022-12-03T22:00:08Z,2950000,False,,,0,,D. Sabonis offensive FOUL (2 PF),"[1627734, 1629611]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,2.0,0.0,Mann,1629611.0,,,,,,,,,
304,PT03M37.00S,2022-12-03T21:59:58.4Z,2,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,29,56,2022-12-03T21:59:58Z,2970000,False,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,202056.0,,,,,,,,,,,,,
305,PT03M23.00S,2022-12-03T22:00:37.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202322,82.04664914586071,60.78431372549019,1610612746,29,56,2022-12-03T22:00:46Z,2980000,False,54.0,116.0,1,right,MISS J. Wall 12' turnaround Shot,[202322],1610612746.0,LAC,turnaround,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,,12.82,Missed,,,,,,,,,,,,,,,
306,PT03M21.00S,2022-12-03T22:00:40.0Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,29,56,2022-12-03T22:00:40Z,2990000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,305.0,3.0,3.0,0.0,,,,,
307,PT03M16.00S,2022-12-03T22:00:47.0Z,2,REGULAR,2pt,Jump Shot,[],1628368,20.811432325886997,54.65686274509804,1610612758,29,56,2022-12-03T22:16:59Z,3000000,False,-23.0,143.0,1,left,MISS D. Fox 14' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,14.5,Missed,,,,,,,,,,,,,,,
308,PT03M15.00S,2022-12-03T22:00:48.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,29,56,2022-12-03T22:01:40Z,3010000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,307.0,,,,,,,,
309,PT03M15.00S,2022-12-03T22:00:53.0Z,2,REGULAR,foul,personal,[],1627734,,,1610612746,29,56,2022-12-03T22:01:00Z,3020000,False,,,0,,D. Sabonis loose ball personal FOUL (3 PF),"[1627734, 202704]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,1626300.0,3.0,0.0,Jackson,202704.0,,,,,,,,,
311,PT03M15.00S,2022-12-03T22:01:00.8Z,2,REGULAR,substitution,out,[],1627734,,,1610612746,29,56,2022-12-03T22:01:17Z,3040000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M15.00S,2022-12-03T22:01:00.8Z,2,REGULAR,substitution,in,[],1629002,,,1610612746,29,56,2022-12-03T22:01:17Z,3050000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M15.00S,2022-12-03T22:01:21.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,29,56,2022-12-03T22:10:56Z,3060000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M15.00S,2022-12-03T22:04:02.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,29,56,2022-12-03T22:04:06Z,3080000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,202056.0,,,,,,,,,,,,,
316,PT02M56.00S,2022-12-03T22:04:52.1Z,2,REGULAR,3pt,Jump Shot,[],202704,76.39618922470433,11.764705882352942,1610612746,29,56,2022-12-03T22:04:56Z,3090000,False,-191.0,169.0,1,right,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,25.54,Missed,,,,,,,,,,,,,,,
317,PT02M53.00S,2022-12-03T22:04:55.1Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,29,56,2022-12-03T22:04:56Z,3100000,False,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,316.0,5.0,5.0,0.0,,,,,
318,PT02M49.00S,2022-12-03T22:05:02.4Z,2,REGULAR,turnover,out-of-bounds,[],203084,,,1610612758,29,56,2022-12-03T22:05:07Z,3110000,False,,,0,,H. Barnes lost ball out-of-bounds TURNOVER (1 TO),[203084],1610612758.0,SAC,lost ball,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,1.0,,,,,,1626300.0,,,,,,,,,,,,,
319,PT02M38.00S,2022-12-03T22:05:18.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,92.42772667542707,51.96078431372549,1610612746,31,56,2022-12-03T22:05:24Z,3120000,False,10.0,19.0,1,right,I. Zubac bank Hook (8 PTS) (J. Wall 1 AST),"[1627826, 202322]",1610612746.0,LAC,bank,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,2.11,Made,8.0,,,,,,,,,,J. Wall,202322.0,1.0,,
321,PT02M23.00S,2022-12-03T22:05:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.31471747700394,60.53921568627451,1610612758,31,56,2022-12-03T22:05:39Z,3140000,False,-53.0,120.0,1,left,MISS D. Fox 13' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,13.08,Missed,,,,,,,,,,,,,,,
322,PT02M19.00S,2022-12-03T22:05:36.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,31,56,2022-12-03T22:05:36Z,3150000,False,,,0,,I. Zubac REBOUND (Off:5 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,321.0,10.0,5.0,5.0,,,,,
323,PT02M14.00S,2022-12-03T22:05:42.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202322,92.42772667542707,51.22549019607843,1610612746,33,56,2022-12-03T22:05:50Z,3160000,False,6.0,19.0,1,right,J. Wall running Layup (10 PTS),[202322],1610612746.0,LAC,running,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,1.97,Made,10.0,,,,,,,,,,,,,,
324,PT01M51.00S,2022-12-03T22:06:06.6Z,2,REGULAR,turnover,lost ball,[],1629002,,,1610612758,33,56,2022-12-03T22:06:10Z,3170000,False,,,0,,C. Metu lost ball TURNOVER (1 TO),"[1629002, 1629611]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Center,1.0,Mann,1629611.0,,,,,,,,,,,,,,,,,
325,PT01M51.00S,2022-12-03T22:06:06.6Z,2,REGULAR,steal,,[],1629611,,,1610612746,33,56,2022-12-03T22:06:08Z,3180000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
326,PT01M32.00S,2022-12-03T22:06:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,91.11366622864652,46.568627450980394,1610612746,33,56,2022-12-03T22:06:29Z,3190000,False,-17.0,31.0,1,right,MISS R. Jackson driving Layup - blocked,"[202704, 1629002]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,3.55,Missed,,,,,,,,,,,,,,Metu,1629002.0
351,PT01M32.00S,2022-12-03T22:06:23.9Z,2,REGULAR,block,,[],1629002,,,1610612746,33,56,2022-12-03T22:09:43Z,3195000,False,,,0,,C. Metu BLOCK (2 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT01M29.00S,2022-12-03T22:06:26.9Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612746,33,56,2022-12-03T22:09:43Z,3200000,False,,,0,,T. Mann REBOUND (Off:3 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,326.0,4.0,1.0,3.0,,,,,
328,PT01M29.00S,2022-12-03T22:06:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629611,94.40999984741211,50.0,1610612746,35,56,2022-12-03T22:06:27Z,3210000,False,0.0,0.0,1,right,T. Mann tip Layup (9 PTS),[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,0.0,Made,9.0,,,,,,,,,,,,,,
329,PT01M17.00S,2022-12-03T22:06:39.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631099,8.196452036793687,47.549019607843135,1610612758,35,58,2022-12-03T22:21:26Z,3220000,False,12.0,25.0,1,left,K. Murray cutting DUNK (7 PTS) (C. Metu 1 AST),"[1631099, 1629002]",1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,2.74,Made,7.0,,,,,,,,,,C. Metu,1629002.0,1.0,,
331,PT01M01.00S,2022-12-03T22:06:58.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612746,35,58,2022-12-03T22:07:06Z,3240000,False,,,0,,H. Barnes personal FOUL (1 PF) (Zubac 2 FT),"[203084, 1627826]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,
333,PT01M01.00S,2022-12-03T22:07:20.5Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,36,58,2022-12-03T22:08:02Z,3260000,False,,,0,,I. Zubac Free Throw 1 of 2 (9 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
334,PT01M01.00S,2022-12-03T22:07:23.7Z,2,REGULAR,substitution,out,[],1631099,,,1610612746,36,58,2022-12-03T22:07:26Z,3270000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M01.00S,2022-12-03T22:07:23.7Z,2,REGULAR,substitution,in,[],1628370,,,1610612746,36,58,2022-12-03T22:07:26Z,3280000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M01.00S,2022-12-03T22:07:33.0Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,36,58,2022-12-03T22:07:38Z,3290000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M01.00S,2022-12-03T22:07:33.0Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,36,58,2022-12-03T22:07:38Z,3300000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M01.00S,2022-12-03T22:07:20.5Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,36,58,2022-12-03T22:08:02Z,3310000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
339,PT00M58.50S,2022-12-03T22:07:23.0Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,36,58,2022-12-03T22:08:02Z,3320000,False,,,0,,C. Metu REBOUND (Off:1 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,338.0,6.0,5.0,1.0,,,,,
340,PT00M40.00S,2022-12-03T22:08:13.3Z,2,REGULAR,foul,personal,['2freethrow'],202694,,,1610612758,36,58,2022-12-03T22:08:19Z,3330000,False,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Barnes 2 FT),"[202694, 203084]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,2.0,0.0,Barnes,203084.0,,,,,,,,,
