actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
601,PT03M21.00S,2023-03-06T05:22:21.4Z,4,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612746,122,121,2023-03-06T05:22:26Z,5940000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Leonard 2 FT),"[1628991, 202695]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,4.0,0.0,Leonard,202695.0,,,,,,,,,
603,PT03M21.00S,2023-03-06T05:22:55.6Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,123,121,2023-03-06T05:22:55Z,5960000,False,,,0,,K. Leonard Free Throw 1 of 2 (27 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
604,PT03M21.00S,2023-03-06T05:23:15.6Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,124,121,2023-03-06T05:23:15Z,5970000,False,,,0,,K. Leonard Free Throw 2 of 2 (28 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
605,PT03M08.00S,2023-03-06T05:23:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.145203679369246,48.774509803921575,1610612763,124,123,2023-03-06T05:23:36Z,5980000,False,6.0,15.0,1,left,D. Bane driving Layup (27 PTS) (T. Jones 11 AST),"[1630217, 1626145]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,1.59,Made,27.0,,,,,,T. Jones,1626145.0,11.0,,,,,,
607,PT02M47.00S,2023-03-06T05:23:54.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.69053876478318,51.470588235294116,1610612746,126,123,2023-03-06T05:23:58Z,6000000,False,7.0,16.0,1,right,R. Westbrook driving Layup (8 PTS) (M. Morris Sr. 3 AST),"[201566, 202694]",1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,1.78,Made,8.0,,,,,,M. Morris Sr.,202694.0,3.0,,,,,,
609,PT02M47.00S,2023-03-06T05:23:59.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630217,,,1610612746,126,123,2023-03-06T05:24:07Z,6020000,False,,,0,,D. Bane shooting personal FOUL (3 PF) (Westbrook 1 FT),"[1630217, 201566]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,3.0,0.0,Westbrook,201566.0,,,,,,,,,
611,PT02M47.00S,2023-03-06T05:24:25.7Z,4,REGULAR,freethrow,1 of 1,[],201566,,,1610612746,127,123,2023-03-06T05:24:25Z,6040000,False,,,0,,R. Westbrook Free Throw 1 of 1 (9 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
612,PT02M29.00S,2023-03-06T05:24:44.7Z,4,REGULAR,2pt,Jump Shot,[],1628379,10.036136662286467,17.64705882352942,1610612763,127,123,2023-03-06T05:33:25Z,6050000,False,162.0,42.0,1,left,MISS L. Kennard 16' pullup Shot,[1628379],1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right,,,,16.71,Missed,,,,,,,,,,,,,,,
613,PT02M27.00S,2023-03-06T05:24:46.7Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,127,123,2023-03-06T05:24:48Z,6060000,False,,,0,,P. George REBOUND (Off:2 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,612.0,8.0,6.0,2.0,,
614,PT02M17.00S,2023-03-06T05:24:59.4Z,4,REGULAR,violation,kicked ball,[],1630214,,,1610612746,127,123,2023-03-06T05:25:03Z,6070000,False,,,0,,X. Tillman kicked ball VIOLATION,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
615,PT02M17.00S,2023-03-06T05:25:11.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,127,123,2023-03-06T05:25:11Z,6080000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M09.00S,2023-03-06T05:26:52.2Z,4,REGULAR,2pt,Jump Shot,[],202695,78.76149802890933,48.28431372549019,1610612746,129,123,2023-03-06T05:26:56Z,6090000,False,-9.0,147.0,1,right,K. Leonard 14' Jump Shot (30 PTS) (P. George 3 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,,,,14.74,Made,30.0,,,,,,P. George,202331.0,3.0,,,,,,
618,PT01M49.00S,2023-03-06T05:27:12.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,16.869250985545335,51.470588235294116,1610612763,129,123,2023-03-06T05:34:05Z,6110000,False,-7.0,106.0,1,left,MISS J. Jackson Jr. 10' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,10.64,Missed,,,,,,,,,,,,,,,
619,PT01M47.00S,2023-03-06T05:27:14.7Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,129,123,2023-03-06T05:27:16Z,6120000,False,,,0,,P. George REBOUND (Off:2 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,618.0,9.0,7.0,2.0,,
620,PT01M35.00S,2023-03-06T05:27:29.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612746,129,123,2023-03-06T05:27:35Z,6130000,False,,,0,,D. Bane shooting personal FOUL (4 PF) (Leonard 2 FT),"[1630217, 202695]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,,,,,,,202901.0,4.0,0.0,Leonard,202695.0,,,,,,,,,
624,PT01M35.00S,2023-03-06T05:28:08.8Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,130,123,2023-03-06T05:28:08Z,6150000,False,,,0,,K. Leonard Free Throw 1 of 2 (31 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,31.0,,,,,,,,,,,,,,
625,PT01M35.00S,2023-03-06T05:28:24.8Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,131,123,2023-03-06T05:28:24Z,6160000,False,,,0,,K. Leonard Free Throw 2 of 2 (32 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,32.0,,,,,,,,,,,,,,
626,PT01M26.00S,2023-03-06T05:28:44.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,10.249671484888296,56.06234681372549,1610612763,131,125,2023-03-06T05:35:09Z,6170000,False,-30.0,44.0,1,left,D. Bane driving floating bank Jump Shot (29 PTS),[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,5.33,Made,29.0,,,,,,,,,,,,,,
627,PT01M26.00S,2023-03-06T05:28:48.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201569,,,1610612763,131,125,2023-03-06T05:28:57Z,6180000,False,,,0,,E. Gordon shooting personal FOUL (2 PF) (Bane 1 FT),"[201569, 1630217]",1610612746.0,LAC,shooting,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,2.0,0.0,Bane,1630217.0,,,,,,,,,
629,PT01M26.00S,2023-03-06T05:29:13.0Z,4,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,131,126,2023-03-06T05:29:13Z,6200000,False,,,0,,D. Bane Free Throw 1 of 1 (30 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,
630,PT01M02.00S,2023-03-06T05:29:43.1Z,4,REGULAR,3pt,Jump Shot,[],202695,70.08869908015768,70.34313725490196,1610612746,131,126,2023-03-06T05:35:39Z,6210000,False,102.0,229.0,1,right,MISS K. Leonard 25' step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,25.03,Missed,,,,,,,,,,,,,,,
631,PT01M00.00S,2023-03-06T05:29:45.1Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,131,126,2023-03-06T05:29:46Z,6220000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,630.0,5.0,4.0,1.0,,
632,PT00M57.90S,2023-03-06T05:29:49.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,26.856110381077528,17.64705882352942,1610612763,131,129,2023-03-06T05:29:56Z,6230000,False,162.0,200.0,1,left,L. Kennard 25' 3PT running (15 PTS) (T. Jones 12 AST),"[1628379, 1626145]",1610612763.0,MEM,running,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,25.72,Made,15.0,,,,,,T. Jones,1626145.0,12.0,,,,,,
634,PT00M35.10S,2023-03-06T05:30:14.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.34756898817345,47.05882352941176,1610612746,131,129,2023-03-06T05:37:40Z,6250000,False,-15.0,10.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,1.78,Missed,,,,,,,,,,,,,,,
635,PT00M32.90S,2023-03-06T05:30:16.8Z,4,REGULAR,rebound,offensive,[],202331,,,1610612746,131,129,2023-03-06T05:30:19Z,6260000,False,,,0,,P. George REBOUND (Off:3 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,634.0,10.0,7.0,3.0,,
636,PT00M32.90S,2023-03-06T05:30:17.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,93.08475689881735,47.30392156862745,1610612746,133,129,2023-03-06T05:30:22Z,6270000,False,-13.0,13.0,1,right,P. George putback Layup (42 PTS),[202331],1610612746.0,LAC,putback,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,1.84,Made,42.0,,,,,,,,,,,,,,
637,PT00M32.90S,2023-03-06T05:30:24.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,133,129,2023-03-06T05:30:24Z,6280000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M32.90S,2023-03-06T05:31:18.2Z,4,REGULAR,substitution,out,[],202694,,,1610612763,133,129,2023-03-06T05:31:56Z,6290000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M32.90S,2023-03-06T05:31:18.2Z,4,REGULAR,substitution,in,[],1629611,,,1610612763,133,129,2023-03-06T05:31:56Z,6300000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M25.30S,2023-03-06T05:32:14.5Z,4,REGULAR,turnover,lost ball,[],1628991,,,1610612763,133,129,2023-03-06T05:39:07Z,6310000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (2 TO),"[1628991, 202331]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left,2.0,George,202331.0,,,,,,,,,,,,,,,,,
641,PT00M25.30S,2023-03-06T05:32:14.5Z,4,REGULAR,steal,,[],202331,,,1610612746,133,129,2023-03-06T05:32:16Z,6320000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
642,PT00M15.70S,2023-03-06T05:32:25.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612746,133,129,2023-03-06T05:32:31Z,6330000,False,,,0,,J. Jackson Jr. take personal FOUL (5 PF) (Leonard 2 FT),"[1628991, 202695]",1610612763.0,MEM,take,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,201639.0,5.0,0.0,Leonard,202695.0,,,,,,,,,
644,PT00M15.70S,2023-03-06T05:32:55.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202695,,,1610612746,134,129,2023-03-06T05:32:55Z,6350000,False,,,0,,K. Leonard Free Throw 1 of 2 (33 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,33.0,,,,,,,,,,,,,,
645,PT00M15.70S,2023-03-06T05:33:10.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202695,,,1610612746,135,129,2023-03-06T05:33:10Z,6360000,False,,,0,,K. Leonard Free Throw 2 of 2 (34 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,34.0,,,,,,,,,,,,,,
646,PT00M15.70S,2023-03-06T05:33:15.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,135,129,2023-03-06T05:33:15Z,6370000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M11.70S,2023-03-06T05:34:58.0Z,4,REGULAR,3pt,Jump Shot,[],1628991,10.097733245729302,96.54564950980392,1610612763,135,129,2023-03-06T05:35:02Z,6380000,False,-233.0,42.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,23.65,Missed,,,,,,,,,,,,,,,
648,PT00M09.30S,2023-03-06T05:35:00.4Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,135,129,2023-03-06T05:35:00Z,6390000,False,,,0,,P. George REBOUND (Off:3 Def:8),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,647.0,11.0,8.0,3.0,,
649,PT00M00.00S,2023-03-06T05:35:10.6Z,4,REGULAR,period,end,[],0,,,1610612746,135,129,2023-03-06T05:35:10Z,6400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.00S,2023-03-06T05:38:02.1Z,4,REGULAR,game,end,[],0,,,0,135,129,2023-03-06T05:38:02Z,6410000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
