actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
174,PT10M57.00S,2023-01-18T03:37:06.5Z,2,REGULAR,foul,personal,[],1629003,,,1610612746,27,35,2023-01-18T03:37:21Z,1720000,False,,,0,,S. Milton loose ball personal FOUL (1 PF),"[1629003, 1627826]",1610612755.0,PHI,loose ball,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,1.0,0.0,Zubac,1627826.0,,,,,,
176,PT10M52.00S,2023-01-18T03:37:30.1Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,27,35,2023-01-18T03:37:34Z,1740000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 202699]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
177,PT10M52.00S,2023-01-18T03:37:30.1Z,2,REGULAR,steal,,[],202699,,,1610612755,27,35,2023-01-18T03:37:31Z,1750000,False,,,0,,T. Harris STEAL (4 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
178,PT10M48.00S,2023-01-18T03:37:34.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629003,7.145203679369246,45.09803921568627,1610612755,27,37,2023-01-18T03:37:54Z,1760000,False,25.0,15.0,1,left,S. Milton running Layup (4 PTS) (T. Maxey 2 AST),"[1629003, 1630178]",1610612755.0,PHI,running,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,4.0,,,,,,,,T. Maxey,1630178.0,2.0,,,
180,PT10M35.00S,2023-01-18T03:37:47.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,85.98883048620237,50.0,1610612746,27,37,2023-01-18T03:38:33Z,1780000,False,0.0,79.0,1,right,MISS N. Powell 7' Jump Shot,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
181,PT10M35.00S,2023-01-18T03:37:47.0Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,27,37,2023-01-18T03:37:57Z,1790000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,180.0,3.0,3.0,0.0,,,,,,,,,,,,,,
182,PT10M27.00S,2023-01-18T03:37:55.5Z,2,REGULAR,2pt,Jump Shot,[],1630178,11.432325886990796,68.11427696078431,1610612755,27,39,2023-01-18T03:38:11Z,1800000,False,-91.0,55.0,1,left,T. Maxey 10' driving floating bank Jump Shot (5 PTS),[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,10.6,Made,,,,,5.0,,,,,,,,,,,,,
183,PT10M25.00S,2023-01-18T03:38:02.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,27,39,2023-01-18T03:38:02Z,1810000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M07.00S,2023-01-18T03:41:37.9Z,2,REGULAR,3pt,Jump Shot,[],201587,87.91064388961892,96.79074754901961,1610612746,27,39,2023-01-18T03:41:44Z,1820000,False,234.0,61.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,24.18,Missed,,,,,,,,,,,,,,,,,,
185,PT10M05.00S,2023-01-18T03:41:39.9Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,27,39,2023-01-18T03:41:44Z,1830000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,184.0,1.0,1.0,0.0,,,,,,,,,,,,,,
186,PT09M51.00S,2023-01-18T03:41:54.1Z,2,REGULAR,2pt,Jump Shot,[],202699,19.49737187910644,72.54901960784314,1610612755,27,41,2023-01-18T03:41:58Z,1840000,False,-113.0,131.0,1,left,T. Harris 17' pullup Jump Shot (7 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,17.27,Made,,,,,7.0,,,,,,,,,,,,,
187,PT09M37.00S,2023-01-18T03:42:08.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201587,93.87319316688567,50.245098039215684,1610612746,29,41,2023-01-18T03:42:12Z,1850000,False,1.0,5.0,1,right,N. Batum cutting DUNK (2 PTS) (I. Zubac 1 AST),"[201587, 1627826]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,2.0,,,,,,,,I. Zubac,1627826.0,1.0,,,
189,PT09M19.00S,2023-01-18T03:42:26.2Z,2,REGULAR,3pt,Jump Shot,[],1630178,28.038764783180028,20.34313725490196,1610612755,29,41,2023-01-18T03:55:34Z,1870000,False,148.0,211.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
190,PT09M17.00S,2023-01-18T03:42:28.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,29,41,2023-01-18T03:42:33Z,1880000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,189.0,3.0,2.0,1.0,,,,,,,,,,,,,,
191,PT08M56.00S,2023-01-18T03:42:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.95335085413929,47.79411764705882,1610612746,31,41,2023-01-18T03:42:53Z,1890000,False,-11.0,14.0,1,right,R. Jackson driving Layup (2 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,2.0,,,,,,,,,,,,,
192,PT08M41.00S,2023-01-18T03:43:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,13.18988173455979,50.0,1610612755,31,41,2023-01-18T03:43:09Z,1900000,False,0.0,71.0,1,left,MISS M. Harrell 7' floating Shot - blocked,"[1626149, 1627826]",1610612755.0,PHI,floating,,,Harrell,M. Harrell,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,Zubac,1627826.0,,,,,,,,,,,
193,PT08M41.00S,2023-01-18T03:43:03.9Z,2,REGULAR,block,,[],1627826,,,1610612755,31,41,2023-01-18T03:43:05Z,1910000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT08M39.00S,2023-01-18T03:43:05.9Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,31,41,2023-01-18T03:43:09Z,1920000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,,
195,PT08M35.00S,2023-01-18T03:43:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,90.32522996057818,51.71568627450981,1610612746,31,41,2023-01-18T03:43:51Z,1930000,False,9.0,38.0,1,right,MISS I. Zubac cutting Layup,[1627826],1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
197,PT08M34.00S,2023-01-18T03:43:13.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,31,41,2023-01-18T03:48:49Z,1950000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,195.0,,,,,,,,,,,,,,,,,
199,PT08M34.00S,2023-01-18T03:43:22.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,31,41,2023-01-18T03:48:49Z,1970000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M34.00S,2023-01-18T03:46:18.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,31,41,2023-01-18T03:48:49Z,1980000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M34.00S,2023-01-18T03:46:18.9Z,2,REGULAR,substitution,in,[],201935,,,1610612755,31,41,2023-01-18T03:48:49Z,1990000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M23.00S,2023-01-18T03:46:51.3Z,2,REGULAR,3pt,Jump Shot,[],1629003,7.013797634691201,95.83333333333333,1610612755,31,41,2023-01-18T03:46:57Z,2000000,False,-229.0,13.0,1,left,MISS S. Milton 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
203,PT08M19.00S,2023-01-18T03:46:55.3Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,31,41,2023-01-18T03:50:06Z,2010000,False,,,0,,P. George REBOUND (Off:1 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,202.0,5.0,4.0,1.0,,,,,,,,,,,,,,
204,PT08M15.00S,2023-01-18T03:46:59.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202704,93.08475689881735,95.58823529411765,1610612746,34,41,2023-01-18T03:48:05Z,2020000,False,228.0,13.0,1,right,R. Jackson 3PT running (5 PTS) (N. Batum 1 AST),"[202704, 201587]",1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,22.82,Made,,,,,5.0,,,,,,,,N. Batum,201587.0,1.0,,,
206,PT07M52.00S,2023-01-18T03:47:22.5Z,2,REGULAR,turnover,lost ball,[],1626149,,,1610612755,34,41,2023-01-18T03:47:27Z,2040000,False,,,0,,M. Harrell lost ball TURNOVER (1 TO),"[1626149, 202331]",1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Mid-Range,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,George,202331.0
207,PT07M52.00S,2023-01-18T03:47:22.5Z,2,REGULAR,steal,,[],202331,,,1610612746,34,41,2023-01-18T03:47:24Z,2050000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,24+ Left Center,,,,,,,,,,,,,,,,,,,,
208,PT07M49.00S,2023-01-18T03:47:25.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202704,93.34756898817345,54.16666666666667,1610612746,36,41,2023-01-18T03:47:31Z,2060000,False,21.0,10.0,1,right,R. Jackson running Layup (7 PTS),[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,7.0,,,,,,,,,,,,,
209,PT07M26.00S,2023-01-18T03:47:46.8Z,2,REGULAR,2pt,Jump Shot,[],202699,20.942838370565042,50.98039215686275,1610612755,36,43,2023-01-18T03:47:52Z,2070000,False,-5.0,144.0,1,left,T. Harris 14' pullup Jump Shot (9 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Center,14.45,Made,,,,,9.0,,,,,,,,,,,,,
210,PT07M13.00S,2023-01-18T03:48:07.3Z,2,REGULAR,foul,technical,['1freethrow'],1626149,,,1610612746,36,43,2023-01-18T03:48:14Z,2080000,False,,,0,,M. Harrell defensive-3-second technical FOUL (1 Tech),[1626149],1610612755.0,PHI,defensive-3-second,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,201246.0,0.0,1.0,,,,,,,,
211,PT07M13.00S,2023-01-18T03:48:28.3Z,2,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,36,43,2023-01-18T03:48:29Z,2090000,False,,,0,,MISS P. George technical Free Throw 1 of 1,[202331],1610612746.0,LAC,technical,,,George,P. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
212,PT07M13.00S,2023-01-18T03:48:28.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,36,43,2023-01-18T03:48:29Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,211.0,,,,,,,,,,,,,,,,,
213,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,36,43,2023-01-18T03:48:45Z,2110000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,out,[],201587,,,1610612746,36,43,2023-01-18T03:48:45Z,2120000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,out,[],1630178,,,1610612746,36,43,2023-01-18T03:48:45Z,2130000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,out,[],1626149,,,1610612746,36,43,2023-01-18T03:48:45Z,2140000,False,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,out,[],1629003,,,1610612746,36,43,2023-01-18T03:48:45Z,2150000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,in,[],202695,,,1610612746,36,43,2023-01-18T03:48:45Z,2160000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,36,43,2023-01-18T03:48:45Z,2170000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,in,[],1629001,,,1610612746,36,43,2023-01-18T03:48:45Z,2180000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,in,[],203954,,,1610612746,36,43,2023-01-18T03:48:45Z,2190000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M13.00S,2023-01-18T03:48:29.5Z,2,REGULAR,substitution,in,[],200782,,,1610612746,36,43,2023-01-18T03:48:45Z,2200000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M06.00S,2023-01-18T03:49:00.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.74178712220763,48.529411764705884,1610612746,38,43,2023-01-18T03:49:13Z,2210000,False,-7.0,6.0,1,right,I. Zubac alley-oop DUNK (6 PTS) (P. George 1 AST),"[1627826, 202331]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,6.0,,,,,,,,P. George,202331.0,1.0,,,
225,PT06M51.00S,2023-01-18T03:49:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,10.036136662286467,56.127450980392155,1610612755,38,45,2023-01-18T03:50:00Z,2230000,False,-31.0,42.0,1,left,J. Embiid Layup (15 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,,,,,15.0,,,,,,,,,,,,,
226,PT06M51.00S,2023-01-18T03:49:22.6Z,2,REGULAR,foul,personal,['1freethrow'],202331,,,1610612755,38,45,2023-01-18T03:49:26Z,2240000,False,,,0,,P. George shooting personal FOUL (2 PF) (Embiid 1 FT),"[202331, 203954]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,2.0,0.0,Embiid,203954.0,,,,,,
228,PT06M51.00S,2023-01-18T03:49:47.6Z,2,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,38,46,2023-01-18T03:49:47Z,2260000,False,,,0,,J. Embiid Free Throw 1 of 1 (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
230,PT06M33.00S,2023-01-18T03:50:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,89.27398160315374,55.14705882352941,1610612746,38,46,2023-01-18T03:50:32Z,2280000,False,26.0,48.0,1,right,MISS I. Zubac Layup - blocked,"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,Harden,201935.0,,,,,,,,,,,
231,PT06M33.00S,2023-01-18T03:50:13.7Z,2,REGULAR,block,,[],201935,,,1610612746,38,46,2023-01-18T03:50:15Z,2290000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
232,PT06M33.00S,2023-01-18T03:50:13.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,38,46,2023-01-18T03:50:32Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,230.0,,,,,,,,,,,,,,,,,
234,PT06M31.00S,2023-01-18T03:50:31.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,92.82194480946123,4.411764705882348,1610612746,41,46,2023-01-18T03:50:37Z,2320000,False,-228.0,15.0,1,right,T. Mann 3PT  (3 PTS) (R. Jackson 2 AST),"[1629611, 202704]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.84,Made,,,,,3.0,,,,,,,,R. Jackson,202704.0,2.0,,,
237,PT06M06.00S,2023-01-18T03:51:01.8Z,2,REGULAR,substitution,out,[],202704,,,1610612755,41,46,2023-01-18T03:51:04Z,2350000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M06.00S,2023-01-18T03:51:01.8Z,2,REGULAR,substitution,in,[],202694,,,1610612755,41,46,2023-01-18T03:51:04Z,2360000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M01.00S,2023-01-18T03:51:26.3Z,2,REGULAR,3pt,Jump Shot,[],201935,32.11235216819975,71.81372549019608,1610612755,41,46,2023-01-18T04:02:22Z,2370000,False,-109.0,249.0,1,left,MISS J. Harden 27' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,27.22,Missed,,,,,,,,,,,,,,,,,,
240,PT05M58.00S,2023-01-18T03:51:28.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,41,46,2023-01-18T03:51:28Z,2380000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,239.0,4.0,3.0,1.0,,,,,,,,,,,,,,
241,PT05M46.00S,2023-01-18T03:51:42.7Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,41,46,2023-01-18T03:51:49Z,2390000,False,,,0,,P. George step out-of-bounds TURNOVER (2 TO),[202331],1610612746.0,LAC,step,,,George,P. George,,,,,Mid-Range,16-24 Right,,,,,,,,,,202049.0,,,,,,,,2.0,,
244,PT05M18.00S,2023-01-18T03:52:34.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203954,18.65965834428384,92.62408088235294,1610612755,41,46,2023-01-18T03:53:19Z,2420000,False,-213.0,123.0,1,left,MISS J. Embiid 24' step back 3PT,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
245,PT05M16.00S,2023-01-18T03:52:36.5Z,2,REGULAR,rebound,offensive,[],200782,,,1610612755,41,46,2023-01-18T03:53:19Z,2430000,False,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,244.0,2.0,1.0,1.0,,,,,,,,,,,,,,
246,PT05M14.00S,2023-01-18T03:52:41.1Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612755,41,46,2023-01-18T03:52:47Z,2440000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Embiid 2 FT),"[1627826, 203954]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,201246.0,1.0,0.0,Embiid,203954.0,,,,,,
248,PT05M14.00S,2023-01-18T03:53:06.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203954,,,1610612755,41,47,2023-01-18T03:53:06Z,2460000,False,,,0,,J. Embiid Free Throw 1 of 2 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
249,PT05M14.00S,2023-01-18T03:53:24.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203954,,,1610612755,41,48,2023-01-18T03:53:24Z,2470000,False,,,0,,J. Embiid Free Throw 2 of 2 (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
250,PT04M51.00S,2023-01-18T03:53:50.9Z,2,REGULAR,turnover,lost ball,[],202331,,,1610612746,41,48,2023-01-18T03:53:57Z,2480000,False,,,0,,P. George lost ball TURNOVER (3 TO),"[202331, 202699]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,3.0,Harris,202699.0
251,PT04M51.00S,2023-01-18T03:53:50.9Z,2,REGULAR,steal,,[],202699,,,1610612755,41,48,2023-01-18T03:53:52Z,2490000,False,,,0,,T. Harris STEAL (5 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
252,PT04M46.00S,2023-01-18T03:53:55.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203954,7.539421813403408,47.79411764705882,1610612755,41,50,2023-01-18T03:54:01Z,2500000,False,11.0,18.0,1,left,J. Embiid running Layup (20 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,20.0,,,,,,,,T. Harris,202699.0,2.0,,,
254,PT04M31.00S,2023-01-18T03:54:11.1Z,2,REGULAR,turnover,lost ball,[],202695,,,1610612746,41,50,2023-01-18T03:54:21Z,2520000,False,,,0,,K. Leonard lost ball TURNOVER (2 TO),"[202695, 200782]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Tucker,200782.0
255,PT04M31.00S,2023-01-18T03:54:11.1Z,2,REGULAR,steal,,[],200782,,,1610612755,41,50,2023-01-18T03:54:12Z,2530000,False,,,0,,P. Tucker STEAL (1 STL),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
256,PT04M24.00S,2023-01-18T03:54:17.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202699,7.013797634691201,95.34313725490196,1610612755,41,53,2023-01-18T03:54:26Z,2540000,False,-227.0,13.0,1,left,T. Harris 3PT running (12 PTS) (J. Harden 3 AST),"[202699, 201935]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,22.71,Made,,,,,12.0,,,,,,,,J. Harden,201935.0,3.0,,,
258,PT04M22.00S,2023-01-18T03:54:24.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,41,53,2023-01-18T03:54:24Z,2560000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M04.00S,2023-01-18T03:56:03.7Z,2,REGULAR,2pt,Jump Shot,[],202695,77.18462549277267,52.69607843137255,1610612746,43,53,2023-01-18T03:56:08Z,2570000,False,13.0,162.0,1,right,K. Leonard 16' pullup Jump Shot (9 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,16.26,Made,,,,,9.0,,,,,,,,,,,,,
260,PT03M49.00S,2023-01-18T03:56:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.196452036793687,48.774509803921575,1610612755,43,55,2023-01-18T03:56:33Z,2580000,False,6.0,25.0,1,left,J. Embiid Layup (22 PTS) (T. Harris 3 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,22.0,,,,,,,,T. Harris,202699.0,3.0,,,
262,PT03M30.00S,2023-01-18T03:56:46.4Z,2,REGULAR,3pt,Jump Shot,[],1629611,71.92838370565046,16.911764705882348,1610612746,46,55,2023-01-18T03:56:51Z,2600000,False,-165.0,211.0,1,right,T. Mann 26' 3PT  (6 PTS) (P. George 2 AST),"[1629611, 202331]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,26.84,Made,,,,,6.0,,,,,,,,P. George,202331.0,2.0,,,
