actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
351,PT09M33.00S,2022-11-07T04:25:26.8Z,3,REGULAR,steal,,[],201144,,,1610612762,63,66,2022-11-07T04:25:29Z,3490000,,,0,,M. Conley STEAL (2 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
352,PT09M28.00S,2022-11-07T04:25:30.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201144,7.276609724047319,48.28431372549019,1610612762,63,68,2022-11-07T04:25:34Z,3500000,9.0,16.0,1,left,M. Conley Layup (12 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,1.81,Made,12.0,,,,,,,,,,,,,,,,,
353,PT09M25.00S,2022-11-07T04:25:34.9Z,3,REGULAR,3pt,Jump Shot,[],202704,77.973061760841,7.843137254901961,1610612746,66,68,2022-11-07T04:25:42Z,3510000,-211.0,155.0,1,right,R. Jackson 26' 3PT  (3 PTS) (P. George 1 AST),"[202704, 202331]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,26.14,Made,3.0,P. George,202331.0,1.0,,,,,,,,,,,,,,
356,PT09M08.00S,2022-11-07T04:26:15.1Z,3,REGULAR,foul,personal,[],1629611,,,1610612762,66,68,2022-11-07T04:26:20Z,3540000,,,0,,T. Mann personal FOUL (4 PF),"[1629611, 203903]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627526.0,4.0,0.0,Clarkson,203903.0,,,,,,
358,PT08M58.00S,2022-11-07T04:26:40.9Z,3,REGULAR,3pt,Jump Shot,[],203482,21.337056504599218,91.42156862745098,1610612762,66,68,2022-11-07T04:26:45Z,3560000,-207.0,148.0,1,left,MISS K. Olynyk 25' step back 3PT,[203482],1610612762.0,UTA,step back,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
359,PT08M53.00S,2022-11-07T04:26:45.9Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,66,68,2022-11-07T04:26:45Z,3570000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,358.0,1.0,1.0,0.0,,
360,PT08M46.00S,2022-11-07T04:26:54.2Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,66,68,2022-11-07T04:26:58Z,3580000,,,0,,P. George lost ball out-of-bounds TURNOVER (4 TO),[202331],1610612746.0,LAC,lost ball,,,George,P. George,,,,,Mid-Range,16-24 Left,,,,,,,4.0,,,1627526.0,,,,,,,,,,
361,PT08M35.00S,2022-11-07T04:27:10.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203482,29.82917214191852,82.32996323529412,1610612762,66,71,2022-11-07T04:27:18Z,3590000,-162.0,228.0,1,left,K. Olynyk 27' 3PT  (7 PTS) (J. Clarkson 5 AST),"[203482, 203903]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,27.94,Made,7.0,J. Clarkson,203903.0,5.0,,,,,,,,,,,,,,
363,PT08M22.00S,2022-11-07T04:27:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,85.46320630749014,52.94117647058824,1610612746,66,71,2022-11-07T04:27:31Z,3610000,15.0,84.0,1,right,MISS R. Jackson 8' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,,,,,,,,,,
364,PT08M19.00S,2022-11-07T04:27:26.4Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,66,71,2022-11-07T04:27:28Z,3620000,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,363.0,2.0,1.0,1.0,,
365,PT08M10.00S,2022-11-07T04:27:35.0Z,3,REGULAR,3pt,Jump Shot,[],1628374,7.276609724047319,3.67647058823529,1610612762,66,71,2022-11-07T04:27:41Z,3630000,232.0,16.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,23.21,Missed,,,,,,,,,,,,,,,,,,
366,PT08M10.00S,2022-11-07T04:27:35.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,66,71,2022-11-07T04:27:41Z,3640000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,365.0,,,,,
367,PT08M10.00S,2022-11-07T04:27:41.4Z,3,REGULAR,foul,personal,[],203482,,,1610612746,66,71,2022-11-07T04:27:49Z,3650000,,,0,,K. Olynyk loose ball personal FOUL (4 PF),"[203482, 202694]",1610612762.0,UTA,loose ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,4.0,0.0,Morris Sr.,202694.0,,,,,,
369,PT08M10.00S,2022-11-07T04:27:50.6Z,3,REGULAR,substitution,out,[],203482,,,1610612746,66,71,2022-11-07T04:27:56Z,3670000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M10.00S,2022-11-07T04:27:50.6Z,3,REGULAR,substitution,in,[],1631117,,,1610612746,66,71,2022-11-07T04:27:56Z,3680000,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M56.00S,2022-11-07T04:28:15.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,92.0335085413929,58.33333333333333,1610612746,66,71,2022-11-07T04:28:20Z,3690000,42.0,22.0,1,right,MISS P. George driving bank Shot,[202331],1610612746.0,LAC,driving bank,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
372,PT07M54.00S,2022-11-07T04:28:17.9Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,66,71,2022-11-07T04:28:20Z,3700000,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,371.0,5.0,4.0,1.0,,
373,PT07M48.00S,2022-11-07T04:28:24.0Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203903,8.065045992115643,57.1078431372549,1610612762,66,71,2022-11-07T06:45:14Z,3710000,-36.0,23.0,1,left,MISS J. Clarkson driving floating bank Shot,[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
374,PT07M45.00S,2022-11-07T04:28:27.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,66,71,2022-11-07T04:28:38Z,3720000,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,373.0,4.0,2.0,2.0,,
375,PT07M36.00S,2022-11-07T04:28:35.9Z,3,REGULAR,3pt,Jump Shot,[],202331,86.64586070959264,3.67647058823529,1610612746,69,71,2022-11-07T04:28:42Z,3730000,-232.0,73.0,1,right,P. George 24' 3PT  (29 PTS) (M. Morris Sr. 3 AST),"[202331, 202694]",1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,24.28,Made,29.0,M. Morris Sr.,202694.0,3.0,,,,,,,,,,,,,,
377,PT07M13.00S,2022-11-07T04:28:58.7Z,3,REGULAR,turnover,bad pass,[],203903,,,1610612762,69,71,2022-11-07T04:29:01Z,3750000,,,0,,J. Clarkson bad pass TURNOVER (4 TO),"[203903, 202704]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,Jackson,202704.0,,,,,,,,,,,
378,PT07M13.00S,2022-11-07T04:28:58.7Z,3,REGULAR,steal,,[],202704,,,1610612746,69,71,2022-11-07T04:29:00Z,3760000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
379,PT07M07.00S,2022-11-07T04:29:04.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629611,93.61038107752957,3.9215686274509807,1610612746,69,71,2022-11-07T04:29:16Z,3770000,-230.0,8.0,1,right,MISS T. Mann step back 3PT,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
380,PT07M00.00S,2022-11-07T04:29:11.3Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612762,69,71,2022-11-07T04:29:16Z,3780000,,,0,,M. Beasley REBOUND (Off:1 Def:1),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,379.0,2.0,1.0,1.0,,
381,PT06M57.00S,2022-11-07T04:29:14.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,33.55781865965835,61.27450980392157,1610612762,69,71,2022-11-07T04:29:37Z,3790000,-56.0,263.0,1,left,MISS M. Beasley 26' running pullup 3PT,[1627736],1610612762.0,UTA,running pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,26.89,Missed,,,,,,,,,,,,,,,,,,
382,PT06M54.00S,2022-11-07T04:29:17.2Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,69,71,2022-11-07T04:29:37Z,3800000,,,0,,W. Kessler REBOUND (Off:1 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,381.0,5.0,4.0,1.0,,
383,PT06M54.00S,2022-11-07T04:29:20.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,7.670827858081481,48.28431372549019,1610612762,69,73,2022-11-07T04:29:42Z,3810000,9.0,20.0,1,left,W. Kessler putback Layup (2 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.14,Made,2.0,,,,,,,,,,,,,,,,,
384,PT06M54.00S,2022-11-07T04:29:24.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,69,73,2022-11-07T04:29:24Z,3820000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M54.00S,2022-11-07T04:31:49.4Z,3,REGULAR,substitution,out,[],202704,,,1610612746,69,73,2022-11-07T04:32:11Z,3830000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M54.00S,2022-11-07T04:31:49.4Z,3,REGULAR,substitution,out,[],203903,,,1610612746,69,73,2022-11-07T04:32:11Z,3840000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M54.00S,2022-11-07T04:31:49.4Z,3,REGULAR,substitution,in,[],202322,,,1610612746,69,73,2022-11-07T04:32:11Z,3850000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M54.00S,2022-11-07T04:31:49.4Z,3,REGULAR,substitution,in,[],1629012,,,1610612746,69,73,2022-11-07T04:32:11Z,3860000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M38.00S,2022-11-07T04:32:25.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,83.36070959264126,59.31372549019608,1610612746,71,73,2022-11-07T04:32:30Z,3870000,47.0,104.0,1,right,M. Morris Sr. 11' turnaround fadeaway Jump Shot (16 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,11.39,Made,16.0,,,,,,,,,,,,,,,,,
390,PT06M25.00S,2022-11-07T04:32:41.4Z,3,REGULAR,foul,personal,['2freethrow'],202322,,,1610612762,71,73,2022-11-07T04:32:51Z,3880000,,,0,,J. Wall shooting personal FOUL (1 PF) (Sexton 2 FT),"[202322, 1629012]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627526.0,1.0,0.0,Sexton,1629012.0,,,,,,
392,PT06M25.00S,2022-11-07T04:33:04.1Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,71,74,2022-11-07T04:33:04Z,3900000,,,0,,C. Sexton Free Throw 1 of 2 (10 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
393,PT06M25.00S,2022-11-07T04:33:16.9Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,71,75,2022-11-07T04:33:16Z,3910000,,,0,,C. Sexton Free Throw 2 of 2 (11 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
394,PT06M10.00S,2022-11-07T04:33:35.6Z,3,REGULAR,2pt,Jump Shot,[],202694,76.00197109067017,41.42156862745098,1610612746,73,75,2022-11-07T04:33:39Z,3920000,-43.0,173.0,1,right,M. Morris Sr. 17' Jump Shot (18 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,17.83,Made,18.0,,,,,,,,,,,,,,,,,
395,PT05M53.00S,2022-11-07T04:33:53.9Z,3,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,73,75,2022-11-07T04:34:00Z,3930000,,,0,,C. Sexton bad pass out-of-bounds TURNOVER (3 TO),[1629012],1610612762.0,UTA,bad pass,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,3.0,,,204059.0,,,,,,,,,,
396,PT05M44.00S,2022-11-07T04:34:18.3Z,3,REGULAR,turnover,traveling,[],202694,,,1610612746,73,75,2022-11-07T04:34:21Z,3940000,,,0,,M. Morris Sr. traveling TURNOVER (4 TO),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,4.0,,,204059.0,,,,,,,,,,
397,PT05M25.00S,2022-11-07T04:34:37.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629012,13.32128777923785,56.127450980392155,1610612762,73,77,2022-11-07T04:34:41Z,3950000,-31.0,73.0,1,left,C. Sexton 7' fadeaway Jump Shot (13 PTS),[1629012],1610612762.0,UTA,fadeaway,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,13.0,,,,,,,,,,,,,,,,,
398,PT05M08.00S,2022-11-07T04:34:53.0Z,3,REGULAR,3pt,Jump Shot,[],202694,73.76806833114324,83.33333333333334,1610612746,73,77,2022-11-07T04:34:59Z,3960000,167.0,194.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
399,PT05M03.00S,2022-11-07T04:34:58.0Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,73,77,2022-11-07T04:34:59Z,3970000,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,398.0,5.0,2.0,3.0,,
400,PT05M03.00S,2022-11-07T04:34:58.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,75,77,2022-11-07T04:35:00Z,3980000,0.0,0.0,1,right,I. Zubac tip Layup (6 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
401,PT04M49.00S,2022-11-07T04:35:13.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,9.510512483574246,56.61764705882353,1610612762,75,77,2022-11-07T04:35:18Z,3990000,-33.0,37.0,1,left,MISS L. Markkanen driving Hook,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
402,PT04M46.00S,2022-11-07T04:35:16.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,75,77,2022-11-07T04:35:18Z,4000000,,,0,,I. Zubac REBOUND (Off:3 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,401.0,6.0,3.0,3.0,,
403,PT04M41.00S,2022-11-07T04:35:20.8Z,3,REGULAR,3pt,Jump Shot,[],202694,71.00854139290408,76.22549019607843,1610612746,75,77,2022-11-07T04:35:32Z,4010000,131.0,220.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
404,PT04M38.00S,2022-11-07T04:35:23.8Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612762,75,77,2022-11-07T04:35:26Z,4020000,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,403.0,2.0,2.0,0.0,,
405,PT04M21.00S,2022-11-07T04:35:40.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,6.356767411300922,51.96078431372549,1610612762,75,79,2022-11-07T04:35:46Z,4030000,-10.0,7.0,1,left,W. Kessler alley-oop DUNK (4 PTS) (M. Conley 3 AST),"[1631117, 201144]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.22,Made,4.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,
407,PT04M00.00S,2022-11-07T04:36:01.6Z,3,REGULAR,3pt,Jump Shot,[],202331,67.46057818659658,38.23529411764706,1610612746,75,79,2022-11-07T04:36:06Z,4050000,-59.0,253.0,1,right,MISS P. George 26' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
408,PT03M57.00S,2022-11-07T04:36:04.6Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,75,79,2022-11-07T04:36:06Z,4060000,,,0,,M. Conley REBOUND (Off:1 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,407.0,3.0,2.0,1.0,,
409,PT03M54.00S,2022-11-07T04:36:09.3Z,3,REGULAR,foul,personal,['2freethrow'],202331,,,1610612762,75,79,2022-11-07T04:36:18Z,4070000,,,0,,P. George shooting personal FOUL (3 PF) (Markkanen 2 FT),"[202331, 1628374]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,3.0,0.0,Markkanen,1628374.0,,,,,,
411,PT03M54.00S,2022-11-07T04:36:37.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628374,,,1610612762,75,80,2022-11-07T04:36:37Z,4090000,,,0,,L. Markkanen Free Throw 1 of 2 (15 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
412,PT03M54.00S,2022-11-07T04:36:37.7Z,3,REGULAR,substitution,out,[],1629611,,,1610612762,75,80,2022-11-07T04:36:49Z,4100000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M54.00S,2022-11-07T04:36:37.7Z,3,REGULAR,substitution,out,[],1627736,,,1610612762,75,80,2022-11-07T04:36:49Z,4110000,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M54.00S,2022-11-07T04:36:37.7Z,3,REGULAR,substitution,in,[],201587,,,1610612762,75,80,2022-11-07T04:36:49Z,4120000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M54.00S,2022-11-07T04:36:37.7Z,3,REGULAR,substitution,in,[],1629659,,,1610612762,75,80,2022-11-07T04:36:49Z,4130000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M54.00S,2022-11-07T04:36:58.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628374,,,1610612762,75,81,2022-11-07T04:36:58Z,4140000,,,0,,L. Markkanen Free Throw 2 of 2 (16 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
417,PT03M40.00S,2022-11-07T04:37:14.7Z,3,REGULAR,3pt,Jump Shot,[],202694,80.46977660972405,4.656862745098039,1610612746,75,81,2022-11-07T04:37:20Z,4150000,-227.0,131.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
418,PT03M37.00S,2022-11-07T04:37:17.7Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,75,81,2022-11-07T04:37:20Z,4160000,,,0,,M. Conley REBOUND (Off:1 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,417.0,4.0,3.0,1.0,,
419,PT03M32.00S,2022-11-07T04:37:22.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201144,33.295006570302235,48.28431372549019,1610612762,75,81,2022-11-07T04:45:37Z,4170000,9.0,260.0,1,left,MISS M. Conley 26' running pullup 3PT,[201144],1610612762.0,UTA,running pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
420,PT03M28.00S,2022-11-07T04:37:26.5Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,75,81,2022-11-07T04:37:31Z,4180000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,419.0,4.0,4.0,0.0,,
421,PT03M17.00S,2022-11-07T04:37:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202322,90.5880420499343,47.549019607843135,1610612746,77,81,2022-11-07T04:37:42Z,4190000,-12.0,36.0,1,right,J. Wall driving Layup (2 PTS),[202322],1610612746.0,LAC,driving,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,3.8,Made,2.0,,,,,,,,,,,,,,,,,
422,PT02M54.00S,2022-11-07T04:38:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,18.183311432325894,35.78431372549019,1610612762,77,81,2022-11-07T04:38:05Z,4200000,71.0,118.0,1,left,MISS C. Sexton 13' step back Shot,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,13.81,Missed,,,,,,,,,,,,,,,,,,
423,PT02M51.00S,2022-11-07T04:38:03.3Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,77,81,2022-11-07T04:38:05Z,4210000,,,0,,J. Wall REBOUND (Off:0 Def:2),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,422.0,2.0,2.0,0.0,,
424,PT02M42.00S,2022-11-07T04:38:12.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,88.48554533508542,50.0,1610612746,77,81,2022-11-07T04:38:25Z,4220000,0.0,56.0,1,right,MISS J. Wall driving bank Shot,[202322],1610612746.0,LAC,driving bank,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
425,PT02M40.00S,2022-11-07T04:38:14.6Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,77,81,2022-11-07T04:38:16Z,4230000,,,0,,M. Conley REBOUND (Off:1 Def:4),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,424.0,5.0,4.0,1.0,,
426,PT02M31.00S,2022-11-07T04:38:23.9Z,3,REGULAR,3pt,Jump Shot,[],1629659,12.532851511169525,2.205882352941174,1610612762,77,81,2022-11-07T04:38:28Z,4240000,239.0,65.0,1,left,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,24.78,Missed,,,,,,,,,,,,,,,,,,
427,PT02M27.00S,2022-11-07T04:38:27.9Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,77,81,2022-11-07T04:38:28Z,4250000,,,0,,J. Wall REBOUND (Off:0 Def:3),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,426.0,3.0,3.0,0.0,,
428,PT02M16.00S,2022-11-07T04:38:40.2Z,3,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612746,77,81,2022-11-07T04:38:49Z,4260000,,,0,,W. Kessler shooting personal FOUL (1 PF) (George 2 FT),"[1631117, 202331]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,0.0,George,202331.0,,,,,,
430,PT02M16.00S,2022-11-07T04:38:52.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,77,81,2022-11-07T04:38:52Z,4280000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
