actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
420,PT03M52.00S,2022-11-18T05:11:47.7Z,3,REGULAR,substitution,out,[],1630165,,,1610612746,58,61,2022-11-18T05:11:53Z,4190000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
421,PT03M52.00S,2022-11-18T05:11:47.7Z,3,REGULAR,substitution,out,[],1630180,,,1610612746,58,61,2022-11-18T05:11:53Z,4200000,False,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
422,PT03M52.00S,2022-11-18T05:11:47.7Z,3,REGULAR,substitution,in,[],202692,,,1610612746,58,61,2022-11-18T05:11:53Z,4210000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
423,PT03M52.00S,2022-11-18T05:11:47.7Z,3,REGULAR,substitution,in,[],1628977,,,1610612746,58,61,2022-11-18T05:11:53Z,4220000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,
424,PT03M52.00S,2022-11-18T05:12:08.3Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,59,61,2022-11-18T05:12:08Z,4230000,False,,,0,,I. Zubac Free Throw 2 of 2 (7 PTS),[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,Made,,,,,7.0,,,,,,,,,
425,PT03M37.00S,2022-11-18T05:12:27.7Z,3,REGULAR,foul,personal,[],1627826,,,1610612765,59,61,2022-11-18T05:12:35Z,4240000,False,,,0,,I. Zubac personal FOUL (2 PF),"[1627826, 202711]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Left,2004.0,2.0,1.0,Zubac,I. Zubac,Bogdanovic,202711.0,,,,,,,,,,,,,,,,
427,PT03M35.00S,2022-11-18T05:12:55.7Z,3,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,59,61,2022-11-18T05:13:05Z,4260000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,bad pass,,,,,,Mid-Range,8-16 Left,202037.0,,,Ivey,J. Ivey,,,,,,,,,,2.0,,,,,,,,
428,PT03M28.00S,2022-11-18T05:13:15.7Z,3,REGULAR,turnover,traveling,[],202331,,,1610612746,59,61,2022-11-18T05:13:25Z,4270000,False,,,0,,P. George traveling TURNOVER (4 TO),[202331],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Center,,,,George,P. George,,,,,,,,,,4.0,,,,,,,,
429,PT03M18.00S,2022-11-18T05:13:46.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202711,77.84165571616295,52.205882352941174,1610612765,59,63,2022-11-18T05:14:35Z,4280000,False,11.0,156.0,1,right,B. Bogdanovic 15' pullup Jump Shot (22 PTS) (J. Ivey 4 AST),"[202711, 1631093]",1610612765.0,DET,pullup,,,,,,Mid-Range,8-16 Center,,,,Bogdanovic,B. Bogdanovic,,,15.62,Made,,,,,22.0,,,,J. Ivey,1631093.0,4.0,,,
431,PT03M06.00S,2022-11-18T05:13:58.8Z,3,REGULAR,3pt,Jump Shot,[],202331,24.096583442838366,12.25490196078431,1610612746,59,63,2022-11-18T05:14:04Z,4300000,False,189.0,174.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,George,P. George,,,25.67,Missed,,,,,,,,,,,,,,
432,PT03M02.00S,2022-11-18T05:14:02.8Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,59,63,2022-11-18T05:14:04Z,4310000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:4),[1628963],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Bagley III,M. Bagley III,,,,,431.0,5.0,4.0,1.0,,,,,,,,,,
433,PT02M55.00S,2022-11-18T05:14:11.1Z,3,REGULAR,3pt,Jump Shot,[],1628977,89.14257555847568,4.411764705882348,1610612765,59,63,2022-11-18T05:14:54Z,4320000,False,-228.0,50.0,1,right,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Diallo,H. Diallo,,,23.32,Missed,,,,,,,,,,,,,,
434,PT02M54.00S,2022-11-18T05:14:12.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,59,63,2022-11-18T05:14:54Z,4330000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,433.0,,,,,,,,,,,,,
435,PT02M54.00S,2022-11-18T05:14:27.6Z,3,REGULAR,foul,personal,[],202331,,,1610612765,59,63,2022-11-18T05:14:47Z,4340000,False,,,0,,P. George loose ball personal FOUL (4 PF),"[202331, 1628977]",1610612746.0,LAC,loose ball,,,,,,Restricted Area,0-8 Center,202037.0,4.0,1.0,George,P. George,Diallo,1628977.0,,,,,,,,,,,,,,,,
437,PT02M54.00S,2022-11-18T05:14:37.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,59,63,2022-11-18T05:14:37Z,4360000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,out,[],202694,,,1610612765,59,63,2022-11-18T05:17:12Z,4370000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,
439,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,out,[],202331,,,1610612765,59,63,2022-11-18T05:17:12Z,4380000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
440,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,out,[],1627826,,,1610612765,59,63,2022-11-18T05:17:12Z,4390000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
441,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,out,[],1628963,,,1610612765,59,63,2022-11-18T05:17:12Z,4400000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
442,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,out,[],202711,,,1610612765,59,63,2022-11-18T05:17:12Z,4410000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
443,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,in,[],201587,,,1610612765,59,63,2022-11-18T05:17:12Z,4420000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
444,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,in,[],1626181,,,1610612765,59,63,2022-11-18T05:17:12Z,4430000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,
445,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,in,[],1629650,,,1610612765,59,63,2022-11-18T05:17:12Z,4440000,False,,,0,,SUB in: M. Brown,[1629650],1610612746.0,LAC,,,,,,,,,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,
446,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,in,[],1630587,,,1610612765,59,63,2022-11-18T05:17:12Z,4450000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,,,,,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,
447,PT02M54.00S,2022-11-18T05:16:54.1Z,3,REGULAR,substitution,in,[],1631105,,,1610612765,59,63,2022-11-18T05:17:12Z,4460000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
448,PT02M54.00S,2022-11-18T05:17:18.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,59,63,2022-11-18T05:17:35Z,4470000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,1627962.0,,,,,,,,,,,,,,,,,,,,,,
451,PT02M49.00S,2022-11-18T05:18:03.1Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612765,59,63,2022-11-18T05:18:08Z,4500000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M49.00S,2022-11-18T05:20:13.3Z,3,REGULAR,foul,offensive,[],1631093,,,1610612765,59,63,2022-11-18T05:23:44Z,4520000,False,,,0,,J. Ivey offensive FOUL (3 PF),"[1631093, 1629650]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,2004.0,3.0,0.0,Ivey,J. Ivey,Brown,1629650.0,,,,,,,,,,,,,,,,
468,PT02M49.00S,2022-11-18T05:20:13.3Z,3,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,59,63,2022-11-18T05:20:13Z,4525000,False,,,0,,J. Ivey offensive foul TURNOVER (3 TO),[1631093],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,2004.0,,,Ivey,J. Ivey,,,,,,,,,,3.0,,,,,,,,
454,PT02M35.00S,2022-11-18T05:22:15.5Z,3,REGULAR,turnover,bad pass,[],202322,,,1610612746,59,63,2022-11-18T05:22:19Z,4530000,False,,,0,,J. Wall bad pass TURNOVER (5 TO),"[202322, 1630587]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wall,J. Wall,,,,,,,,,,5.0,Livers,1630587.0,,,,,,
455,PT02M35.00S,2022-11-18T05:22:15.5Z,3,REGULAR,steal,,[],1630587,,,1610612765,59,63,2022-11-18T05:30:14Z,4540000,False,,,0,,I. Livers STEAL (1 STL),[1630587],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,
456,PT02M32.00S,2022-11-18T05:22:19.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631093,93.34756898817345,47.30392156862745,1610612765,59,65,2022-11-18T05:23:46Z,4550000,False,-13.0,10.0,1,right,J. Ivey driving Layup (14 PTS),[1631093],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,1.68,Made,,,,,14.0,,,,,,,,,
457,PT02M11.00S,2022-11-18T05:22:39.4Z,3,REGULAR,3pt,Jump Shot,[],1626181,9.904730617608408,98.77450980392157,1610612746,62,65,2022-11-18T05:22:49Z,4560000,False,-244.0,41.0,1,left,N. Powell 24' 3PT  (11 PTS) (J. Wall 3 AST),"[1626181, 202322]",1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Powell,N. Powell,,,24.73,Made,,,,,11.0,,,,J. Wall,202322.0,3.0,,,
459,PT01M45.00S,2022-11-18T05:23:05.3Z,3,REGULAR,3pt,Jump Shot,[],1631093,86.51445466491458,97.05882352941177,1610612765,62,65,2022-11-18T05:26:31Z,4580000,False,235.0,74.0,1,right,MISS J. Ivey 24' step back 3PT,[1631093],1610612765.0,DET,step back,,,,,,Right Corner 3,24+ Right,,,,Ivey,J. Ivey,,,24.68,Missed,,,,,,,,,,,,,,
460,PT01M42.00S,2022-11-18T05:23:08.0Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612746,62,65,2022-11-18T05:23:08Z,4590000,False,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Brown,M. Brown,,,,,459.0,1.0,1.0,0.0,,,,,,,,,,
461,PT01M38.00S,2022-11-18T05:23:12.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202322,9.641918528252305,46.81372549019608,1610612746,62,65,2022-11-18T05:24:35Z,4600000,False,16.0,38.0,1,left,MISS J. Wall running Layup - blocked,"[202322, 1628977]",1610612746.0,LAC,running,,,,,,Restricted Area,0-8 Center,,,,Wall,J. Wall,,,4.13,Missed,,,,,,,,,,,,Diallo,1628977.0,
462,PT01M38.00S,2022-11-18T05:23:12.5Z,3,REGULAR,block,,[],1628977,,,1610612746,62,65,2022-11-18T05:23:15Z,4610000,False,,,0,,H. Diallo BLOCK (2 BLK),[1628977],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,
463,PT01M34.00S,2022-11-18T05:23:16.5Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612746,62,65,2022-11-18T05:24:35Z,4620000,False,,,0,,M. Brown REBOUND (Off:1 Def:1),[1629650],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Brown,M. Brown,,,,,461.0,2.0,1.0,1.0,,,,,,,,,,
464,PT01M33.00S,2022-11-18T05:23:17.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1629650,5.436925098554539,51.22549019607843,1610612746,64,65,2022-11-18T05:27:34Z,4630000,False,-6.0,-1.0,1,left,M. Brown putback Layup (2 PTS),[1629650],1610612746.0,LAC,putback,,,,,,Restricted Area,0-8 Center,,,,Brown,M. Brown,,,0.63,Made,,,,,2.0,,,,,,,,,
465,PT01M19.00S,2022-11-18T05:23:31.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,84.80617608409987,62.745098039215684,1610612765,64,65,2022-11-18T05:26:17Z,4640000,False,64.0,90.0,1,right,MISS J. Ivey 11' pullup Shot,[1631093],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Right,,,,Ivey,J. Ivey,,,11.05,Missed,,,,,,,,,,,,,,
466,PT01M19.00S,2022-11-18T05:23:31.7Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,64,65,2022-11-18T05:25:07Z,4650000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Mann,T. Mann,,,,,465.0,2.0,1.0,1.0,,,,,,,,,,
470,PT01M06.00S,2022-11-18T05:23:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,8.327858081471746,51.71568627450981,1610612746,66,65,2022-11-18T05:26:28Z,4660000,False,-9.0,26.0,1,left,T. Mann driving reverse Layup (4 PTS) (J. Wall 4 AST),"[1629611, 202322]",1610612746.0,LAC,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Mann,T. Mann,,,2.72,Made,,,,,4.0,,,,J. Wall,202322.0,4.0,,,
472,PT01M06.00S,2022-11-18T05:23:53.4Z,3,REGULAR,foul,personal,['1freethrow'],1628977,,,1610612746,66,65,2022-11-18T05:24:06Z,4680000,False,,,0,,H. Diallo shooting personal FOUL (1 PF) (Mann 1 FT),"[1628977, 1629611]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,1627962.0,1.0,0.0,Diallo,H. Diallo,Mann,1629611.0,,,,,,,,,,,,,,,,
474,PT01M06.00S,2022-11-18T05:24:02.6Z,3,REGULAR,substitution,out,[],1631093,,,1610612746,66,65,2022-11-18T05:24:35Z,4700000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
475,PT01M06.00S,2022-11-18T05:24:02.6Z,3,REGULAR,substitution,in,[],1628995,,,1610612746,66,65,2022-11-18T05:24:35Z,4710000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,,,,,,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
476,PT01M06.00S,2022-11-18T05:24:17.7Z,3,REGULAR,freethrow,1 of 1,[],1629611,,,1610612746,67,65,2022-11-18T05:24:17Z,4720000,False,,,0,,T. Mann Free Throw 1 of 1 (5 PTS),[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,Made,,,,,5.0,,,,,,,,,
477,PT00M48.80S,2022-11-18T05:24:38.9Z,3,REGULAR,foul,offensive,[],202692,,,1610612765,67,65,2022-11-18T05:24:47Z,4730000,False,,,0,,A. Burks offensive FOUL (1 PF),"[202692, 1626181]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,202037.0,1.0,0.0,Burks,A. Burks,Powell,1626181.0,,,,,,,,,,,,,,,,
479,PT00M48.80S,2022-11-18T05:24:38.9Z,3,REGULAR,turnover,offensive foul,[],202692,,,1610612765,67,65,2022-11-18T05:24:38Z,4750000,False,,,0,,A. Burks offensive foul TURNOVER (1 TO),[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,202037.0,,,Burks,A. Burks,,,,,,,,,,1.0,,,,,,,,
481,PT00M34.30S,2022-11-18T05:27:17.5Z,3,REGULAR,foul,offensive,[],1629650,,,1610612746,67,65,2022-11-18T05:27:26Z,4770000,False,,,0,,M. Brown offensive FOUL (1 PF),"[1629650, 1630587]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,1.0,0.0,Brown,M. Brown,Livers,1630587.0,,,,,,,,,,,,,,,,
483,PT00M34.30S,2022-11-18T05:27:17.5Z,3,REGULAR,turnover,offensive foul,[],1629650,,,1610612746,67,65,2022-11-18T05:27:17Z,4790000,False,,,0,,M. Brown offensive foul TURNOVER (1 TO),[1629650],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,Brown,M. Brown,,,,,,,,,,1.0,,,,,,,,
484,PT00M28.50S,2022-11-18T05:27:38.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202692,81.25821287779237,78.67647058823529,1610612765,67,65,2022-11-18T05:27:42Z,4800000,False,143.0,124.0,1,right,MISS A. Burks 18' pullup Shot,[202692],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Right Center,,,,Burks,A. Burks,,,18.94,Missed,,,,,,,,,,,,,,
485,PT00M26.10S,2022-11-18T05:27:40.8Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,67,65,2022-11-18T05:27:42Z,4810000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right Center,,,,Batum,N. Batum,,,,,484.0,2.0,2.0,0.0,,,,,,,,,,
486,PT00M09.20S,2022-11-18T05:28:00.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612746,67,65,2022-11-18T05:28:10Z,4820000,False,,,0,,H. Diallo shooting personal FOUL (2 PF) (Powell 2 FT),"[1628977, 1626181]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,1627962.0,2.0,0.0,Diallo,H. Diallo,Powell,1626181.0,,,,,,,,,,,,,,,,
488,PT00M09.20S,2022-11-18T05:28:34.4Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,67,65,2022-11-18T05:28:34Z,4840000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,Missed,,,,,,,,,,,,,,
489,PT00M09.20S,2022-11-18T05:28:34.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,67,65,2022-11-18T05:28:34Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,
490,PT00M09.20S,2022-11-18T05:28:49.4Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,68,65,2022-11-18T05:28:49Z,4860000,False,,,0,,N. Powell Free Throw 2 of 2 (12 PTS),[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,Made,,,,,12.0,,,,,,,,,
491,PT00M00.40S,2022-11-18T05:28:59.8Z,3,REGULAR,2pt,Jump Shot,[],1630587,78.23587385019711,29.411764705882348,1610612765,68,67,2022-11-18T05:29:06Z,4870000,False,-103.0,152.0,1,right,I. Livers 18' step back Jump Shot (2 PTS) (A. Burks 2 AST),"[1630587, 202692]",1610612765.0,DET,step back,,,,,,Mid-Range,16-24 Left Center,,,,Livers,I. Livers,,,18.36,Made,,,,,2.0,,,,A. Burks,202692.0,2.0,,,
493,PT00M00.00S,2022-11-18T05:29:07.6Z,3,REGULAR,period,end,[],0,,,1610612746,68,67,2022-11-18T05:29:07Z,4890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-11-18T05:31:43.7Z,4,REGULAR,period,start,[],0,,,1610612746,68,67,2022-11-18T05:31:43Z,4900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M47.00S,2022-11-18T05:31:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629650,7.933639947437584,56.372549019607845,1610612746,70,67,2022-11-18T05:32:01Z,4910000,False,-32.0,22.0,1,left,M. Brown alley-oop Layup (4 PTS) (N. Powell 1 AST),"[1629650, 1626181]",1610612746.0,LAC,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Brown,M. Brown,,,3.88,Made,,,,,4.0,,,,N. Powell,1626181.0,1.0,,,
497,PT11M26.00S,2022-11-18T05:32:17.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,84.1491458607096,50.245098039215684,1610612765,70,69,2022-11-18T05:32:21Z,4930000,False,1.0,96.0,1,right,A. Burks 9' pullup Jump Shot (2 PTS),[202692],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Burks,A. Burks,,,9.65,Made,,,,,2.0,,,,,,,,,
498,PT11M11.00S,2022-11-18T05:32:31.9Z,4,REGULAR,turnover,bad pass,[],202322,,,1610612746,70,69,2022-11-18T05:32:38Z,4940000,False,,,0,,J. Wall bad pass TURNOVER (6 TO),"[202322, 202692]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wall,J. Wall,,,,,,,,,,6.0,Burks,202692.0,,,,,,
499,PT11M11.00S,2022-11-18T05:32:31.9Z,4,REGULAR,steal,,[],202692,,,1610612765,70,69,2022-11-18T05:32:33Z,4950000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
500,PT11M06.00S,2022-11-18T05:32:36.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630587,92.82194480946123,49.26470588235294,1610612765,70,71,2022-11-18T05:32:46Z,4960000,False,-4.0,15.0,1,right,I. Livers running reverse Layup (4 PTS) (H. Diallo 2 AST),"[1630587, 1628977]",1610612765.0,DET,running reverse,,,,,,Restricted Area,0-8 Center,,,,Livers,I. Livers,,,1.54,Made,,,,,4.0,,,,H. Diallo,1628977.0,2.0,,,
502,PT10M52.00S,2022-11-18T05:32:55.0Z,4,REGULAR,foul,personal,[],1631105,,,1610612746,70,71,2022-11-18T05:33:02Z,4980000,False,,,0,,J. Duren personal FOUL (3 PF),"[1631105, 1626181]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,3.0,0.0,Duren,J. Duren,Powell,1626181.0,,,,,,,,,,,,,,,,
504,PT10M46.00S,2022-11-18T05:33:27.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,70,71,2022-11-18T05:33:27Z,5000000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M39.00S,2022-11-18T05:36:21.6Z,4,REGULAR,2pt,Jump Shot,[],202322,15.423784494086718,66.42156862745098,1610612746,70,71,2022-11-18T05:36:26Z,5010000,False,-82.0,92.0,1,left,MISS J. Wall 12' fadeaway Shot - blocked,"[202322, 1628995]",1610612746.0,LAC,fadeaway,,,,,,Mid-Range,8-16 Left,,,,Wall,J. Wall,,,12.37,Missed,,,,,,,,,,,,Knox II,1628995.0,
506,PT10M39.00S,2022-11-18T05:36:21.6Z,4,REGULAR,block,,[],1628995,,,1610612746,70,71,2022-11-18T05:36:24Z,5020000,False,,,0,,K. Knox II BLOCK (2 BLK),[1628995],1610612765.0,DET,,,,,,,Mid-Range,8-16 Left,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
507,PT10M36.00S,2022-11-18T05:36:24.6Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,70,71,2022-11-18T05:36:26Z,5030000,False,,,0,,H. Diallo REBOUND (Off:0 Def:3),[1628977],1610612765.0,DET,,,,,,,Mid-Range,8-16 Left,,,,Diallo,H. Diallo,,,,,505.0,3.0,3.0,0.0,,,,,,,,,,
508,PT10M32.00S,2022-11-18T05:36:28.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,88.35413929040736,62.745098039215684,1610612765,70,73,2022-11-18T05:36:38Z,5040000,False,64.0,57.0,1,right,H. Diallo 8' fadeaway Jump Shot (5 PTS),[1628977],1610612765.0,DET,fadeaway,,,,,,In The Paint (Non-RA),8-16 Right,,,,Diallo,H. Diallo,,,8.55,Made,,,,,5.0,,,,,,,,,
509,PT10M18.00S,2022-11-18T05:36:41.5Z,4,REGULAR,3pt,Jump Shot,[],202322,32.769382391590014,70.58823529411765,1610612746,70,73,2022-11-18T05:36:47Z,5050000,False,-103.0,256.0,1,left,MISS J. Wall 27' 3PT,[202322],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Wall,J. Wall,,,27.54,Missed,,,,,,,,,,,,,,
510,PT10M15.00S,2022-11-18T05:36:44.5Z,4,REGULAR,rebound,defensive,[],202692,,,1610612765,70,73,2022-11-18T05:36:47Z,5060000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Burks,A. Burks,,,,,509.0,2.0,2.0,0.0,,,,,,,,,,
511,PT10M01.00S,2022-11-18T05:37:00.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,92.69053876478318,40.19607843137255,1610612765,70,73,2022-11-18T05:39:04Z,5070000,False,-49.0,16.0,1,right,MISS H. Diallo driving floating bank Shot,[1628977],1610612765.0,DET,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,Diallo,H. Diallo,,,5.16,Missed,,,,,,,,,,,,,,
