actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
585,PT05M30.00S,2024-02-07T05:16:36.0Z,4,REGULAR,substitution,in,[],203507,,,1610612749,102,89,2024-02-07T05:18:03Z,5730000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M18.00S,2024-02-07T05:18:32.8Z,4,REGULAR,3pt,Jump Shot,[],1626192,66.40932982917215,59.55882352941176,1610612749,102,92,2024-02-07T05:18:56Z,5740000,False,48.0,263.0,1,right,P. Connaughton 26' 3PT  (9 PTS) (G. Antetokounmpo 5 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,26.76,Made,,,,,9.0,,,,,G. Antetokounmpo,203507.0,5.0,,,,,,
588,PT04M48.00S,2024-02-07T05:19:06.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,19.628777923784497,63.48039215686275,1610612756,104,92,2024-02-07T05:26:15Z,5760000,False,-67.0,132.0,1,left,K. Durant 14' pullup Jump Shot (23 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,14.82,Made,,,,,23.0,,,,,,,,,,,,,
589,PT04M48.00S,2024-02-07T05:19:08.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203109,,,1610612756,104,92,2024-02-07T05:19:34Z,5770000,False,,,0,,J. Crowder shooting personal FOUL (4 PF) (Durant 1 FT),"[203109, 201142]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203591.0,,,,,,,4.0,0.0,Durant,201142.0,,
591,PT04M48.00S,2024-02-07T05:19:36.6Z,4,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,104,92,2024-02-07T05:19:36Z,5790000,False,,,0,,MISS K. Durant Free Throw 1 of 1,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
592,PT04M44.00S,2024-02-07T05:19:37.5Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,104,92,2024-02-07T05:19:37Z,5800000,False,,,0,,B. Portis REBOUND (Off:3 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,591.0,9.0,6.0,3.0,,,,,,,,,,,,,,
593,PT04M31.00S,2024-02-07T05:19:50.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,87.17148488830486,41.91176470588235,1610612749,104,92,2024-02-07T05:28:05Z,5810000,False,-40.0,68.0,1,right,MISS G. Antetokounmpo 7' turnaround Shot,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
594,PT04M31.00S,2024-02-07T05:19:50.2Z,4,REGULAR,rebound,defensive,[],203078,,,1610612756,104,92,2024-02-07T05:19:58Z,5820000,False,,,0,,B. Beal REBOUND (Off:2 Def:8),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,593.0,10.0,8.0,2.0,,,,,,,,,,,,,,
595,PT04M09.00S,2024-02-07T05:20:12.1Z,4,REGULAR,turnover,bad pass,[],203078,,,1610612756,104,92,2024-02-07T05:31:08Z,5830000,False,,,0,,B. Beal bad pass TURNOVER (4 TO),"[203078, 1626171]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,Portis,1626171.0,,,,,,,,,
596,PT04M09.00S,2024-02-07T05:20:12.1Z,4,REGULAR,steal,,[],1626171,,,1610612749,104,92,2024-02-07T05:31:08Z,5840000,False,,,0,,B. Portis STEAL (3 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT04M04.00S,2024-02-07T05:20:17.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627736,93.34756898817345,56.61764705882353,1610612749,104,92,2024-02-07T05:30:53Z,5850000,False,33.0,10.0,1,right,MISS M. Beasley running Layup,[1627736],1610612749.0,MIL,running,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
598,PT04M03.00S,2024-02-07T05:20:18.1Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,104,92,2024-02-07T05:21:03Z,5860000,False,,,0,,J. Nurkic REBOUND (Off:5 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,597.0,10.0,5.0,5.0,,,,,,,,,,,,,,
600,PT03M49.00S,2024-02-07T05:20:42.8Z,4,REGULAR,3pt,Jump Shot,[],201142,26.067674113009204,15.196078431372555,1610612756,107,92,2024-02-07T05:20:51Z,5880000,False,174.0,193.0,1,left,K. Durant 25' 3PT  (26 PTS) (B. Beal 3 AST),"[201142, 203078]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.95,Made,,,,,26.0,,,,,B. Beal,203078.0,3.0,,,,,,
602,PT03M46.00S,2024-02-07T05:20:50.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,107,92,2024-02-07T05:20:50Z,5900000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M21.00S,2024-02-07T05:23:13.6Z,4,REGULAR,2pt,Jump Shot,[],1626171,90.98226018396846,72.79411764705883,1610612749,107,92,2024-02-07T05:23:17Z,5910000,False,114.0,32.0,1,right,MISS B. Portis 11' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,11.85,Missed,,,,,,,,,,,,,,,,,,
604,PT03M21.00S,2024-02-07T05:23:13.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,107,92,2024-02-07T05:23:17Z,5920000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,603.0,,,,,,,,,,,,,,,,,
605,PT03M21.00S,2024-02-07T05:23:19.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612749,107,92,2024-02-07T05:24:25Z,5930000,False,,,0,,J. Nurkic loose ball personal FOUL (4 PF) (Antetokounmpo 2 FT),"[203994, 203507]",1610612756.0,PHX,loose ball,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,,,,,,4.0,0.0,Antetokounmpo,203507.0,,
607,PT03M21.00S,2024-02-07T05:24:32.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,107,92,2024-02-07T05:24:32Z,5950000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
608,PT03M21.00S,2024-02-07T05:24:32.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,107,92,2024-02-07T05:24:32Z,5960000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,607.0,,,,,,,,,,,,,,,,,
609,PT03M21.00S,2024-02-07T05:24:57.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,107,93,2024-02-07T05:24:57Z,5970000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (31 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
610,PT03M08.00S,2024-02-07T05:25:12.7Z,4,REGULAR,3pt,Jump Shot,[],1626164,29.747043363994734,79.65686274509804,1610612756,107,93,2024-02-07T05:25:17Z,5980000,False,-148.0,227.0,1,left,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
611,PT03M05.00S,2024-02-07T05:25:15.7Z,4,REGULAR,rebound,defensive,[],203109,,,1610612749,107,93,2024-02-07T05:25:17Z,5990000,False,,,0,,J. Crowder REBOUND (Off:0 Def:6),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,,,610.0,6.0,6.0,0.0,,,,,,,,,,,,,,
612,PT02M56.00S,2024-02-07T05:25:23.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203109,92.29632063074901,50.98039215686275,1610612749,107,95,2024-02-07T05:25:28Z,6000000,False,5.0,20.0,1,right,J. Crowder driving finger roll Layup (10 PTS) (G. Antetokounmpo 6 AST),"[203109, 203507]",1610612749.0,MIL,driving finger roll,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,10.0,,,,,G. Antetokounmpo,203507.0,6.0,,,,,,
614,PT02M43.00S,2024-02-07T05:25:37.3Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612756,107,95,2024-02-07T05:25:41Z,6020000,False,,,0,,K. Durant bad pass TURNOVER (5 TO),"[201142, 1626171]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,5.0,Portis,1626171.0,,,,,,,,,
615,PT02M43.00S,2024-02-07T05:25:37.3Z,4,REGULAR,steal,,[],1626171,,,1610612749,107,95,2024-02-07T05:25:39Z,6030000,False,,,0,,B. Portis STEAL (4 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
616,PT02M40.00S,2024-02-07T05:25:40.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,92.55913272010513,48.774509803921575,1610612749,107,97,2024-02-07T05:25:45Z,6040000,False,-6.0,17.0,1,right,G. Antetokounmpo running DUNK (33 PTS) (J. Crowder 3 AST),"[203507, 203109]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,33.0,,,,,J. Crowder,203109.0,3.0,,,,,,
618,PT02M14.00S,2024-02-07T05:26:08.6Z,4,REGULAR,violation,kicked ball,[],203109,,,1610612756,107,97,2024-02-07T05:26:13Z,6060000,False,,,0,,J. Crowder kicked ball VIOLATION,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,1628954.0,,,,,,,,,,,,
620,PT02M01.00S,2024-02-07T05:26:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201142,8.853482260183966,53.92156862745098,1610612756,107,97,2024-02-07T05:26:39Z,6070000,False,-20.0,31.0,1,left,MISS K. Durant driving finger roll Layup,[201142],1610612756.0,PHX,driving finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,,,,,,
621,PT01M59.00S,2024-02-07T05:26:37.3Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,107,97,2024-02-07T05:26:37Z,6080000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:5),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,620.0,5.0,5.0,0.0,,,,,,,,,,,,,,
622,PT01M53.00S,2024-02-07T05:26:46.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203078,,,1610612749,107,97,2024-02-07T05:27:08Z,6090000,False,,,0,,B. Beal personal FOUL (3 PF) (Connaughton 2 FT),"[203078, 1626192]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628954.0,,,,,,,3.0,0.0,Connaughton,1626192.0,,
624,PT01M53.00S,2024-02-07T05:27:11.4Z,4,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,107,97,2024-02-07T05:27:11Z,6110000,False,,,0,,MISS P. Connaughton Free Throw 1 of 2,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
625,PT01M53.00S,2024-02-07T05:27:11.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,107,97,2024-02-07T05:27:11Z,6120000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,624.0,,,,,,,,,,,,,,,,,
626,PT01M53.00S,2024-02-07T05:27:27.0Z,4,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,107,98,2024-02-07T05:27:27Z,6130000,False,,,0,,P. Connaughton Free Throw 2 of 2 (10 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
627,PT01M39.00S,2024-02-07T05:27:42.9Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612756,107,98,2024-02-07T05:27:49Z,6140000,False,,,0,,J. Nurkic bad pass TURNOVER (2 TO),"[203994, 203109]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Crowder,203109.0,,,,,,,,,
628,PT01M39.00S,2024-02-07T05:27:42.9Z,4,REGULAR,steal,,[],203109,,,1610612749,107,98,2024-02-07T05:27:44Z,6150000,False,,,0,,J. Crowder STEAL (2 STL),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
629,PT01M37.00S,2024-02-07T05:27:48.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612749,107,98,2024-02-07T05:28:02Z,6160000,False,,,0,,G. Allen personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628960, 203507]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Center,,,,,,,,203591.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,
631,PT01M37.00S,2024-02-07T05:28:32.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,107,98,2024-02-07T05:34:43Z,6180000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
632,PT01M37.00S,2024-02-07T05:28:32.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,107,98,2024-02-07T05:34:43Z,6190000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,631.0,,,,,,,,,,,,,,,,,
633,PT01M37.00S,2024-02-07T05:28:32.7Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,107,99,2024-02-07T05:34:43Z,6200000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (34 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,34.0,,,,,,,,,,,,,
634,PT01M24.00S,2024-02-07T05:29:19.6Z,4,REGULAR,violation,kicked ball,[],203109,,,1610612756,107,99,2024-02-07T05:29:26Z,6210000,False,,,0,,J. Crowder kicked ball VIOLATION,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
635,PT01M11.00S,2024-02-07T05:29:45.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612756,107,99,2024-02-07T05:30:03Z,6220000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Beal 2 FT),"[1626171, 203078]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,,,,,,1.0,0.0,Beal,203078.0,,
637,PT01M11.00S,2024-02-07T05:30:02.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,107,99,2024-02-07T05:30:02Z,6240000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M11.00S,2024-02-07T05:34:17.3Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,107,99,2024-02-07T05:34:17Z,6260000,False,,,0,,MISS B. Beal Free Throw 1 of 2,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
643,PT01M11.00S,2024-02-07T05:34:17.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,107,99,2024-02-07T05:34:17Z,6270000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,642.0,,,,,,,,,,,,,,,,,
644,PT01M11.00S,2024-02-07T05:34:17.3Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,107,99,2024-02-07T05:34:38Z,6280000,False,,,0,,MISS B. Beal Free Throw 2 of 2,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
645,PT01M09.00S,2024-02-07T05:34:19.3Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,107,99,2024-02-07T05:34:38Z,6290000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:6),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,644.0,6.0,6.0,0.0,,,,,,,,,,,,,,
646,PT01M09.00S,2024-02-07T05:34:40.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,107,99,2024-02-07T05:34:40Z,6300000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M09.00S,2024-02-07T05:36:28.5Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612749,107,99,2024-02-07T05:36:37Z,6310000,False,,,0,,MIL 5-second-violation Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,2882.0,,,,,,,,,,,,
648,PT00M45.10S,2024-02-07T05:37:04.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203078,31.061103810775293,17.892156862745097,1610612756,110,99,2024-02-07T05:37:09Z,6320000,False,161.0,239.0,1,left,B. Beal 28' 3PT step back (25 PTS),[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,28.83,Made,,,,,25.0,,,,,,,,,,,,,
649,PT00M40.90S,2024-02-07T05:37:15.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612749,110,99,2024-02-07T05:37:42Z,6330000,False,,,0,,D. Booker personal FOUL (3 PF) (Beasley 2 FT),"[1626164, 1627736]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,,,,,2882.0,,,,,,,3.0,0.0,Beasley,1627736.0,,
651,PT00M40.90S,2024-02-07T05:37:43.4Z,4,REGULAR,freethrow,1 of 2,[],1627736,,,1610612749,110,100,2024-02-07T05:37:43Z,6350000,False,,,0,,M. Beasley Free Throw 1 of 2 (18 PTS),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
652,PT00M40.90S,2024-02-07T05:37:59.5Z,4,REGULAR,freethrow,2 of 2,[],1627736,,,1610612749,110,101,2024-02-07T05:37:59Z,6360000,False,,,0,,M. Beasley Free Throw 2 of 2 (19 PTS),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
653,PT00M22.50S,2024-02-07T05:38:23.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,6.356767411300922,52.69607843137255,1610612756,112,101,2024-02-07T05:38:26Z,6370000,False,-13.0,7.0,1,left,K. Durant cutting DUNK (28 PTS) (G. Allen 3 AST),"[201142, 1628960]",1610612756.0,PHX,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,28.0,,,,,G. Allen,1628960.0,3.0,,,,,,
655,PT00M16.10S,2024-02-07T05:38:31.7Z,4,REGULAR,3pt,Jump Shot,[],203109,92.0335085413929,97.54901960784314,1610612749,112,101,2024-02-07T05:38:36Z,6390000,False,238.0,22.0,1,right,MISS J. Crowder 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Right Corner 3,24+ Right,23.88,Missed,,,,,,,,,,,,,,,,,,
656,PT00M15.20S,2024-02-07T05:38:32.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,112,101,2024-02-07T05:38:36Z,6400000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,655.0,,,,,,,,,,,,,,,,,
658,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,out,[],1626164,,,1610612749,112,101,2024-02-07T05:39:10Z,6420000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,out,[],203078,,,1610612749,112,101,2024-02-07T05:39:10Z,6430000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,112,101,2024-02-07T05:39:10Z,6440000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,out,[],201142,,,1610612749,112,101,2024-02-07T05:39:10Z,6450000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,out,[],203994,,,1610612749,112,101,2024-02-07T05:39:10Z,6460000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,in,[],1629234,,,1610612749,112,101,2024-02-07T05:39:10Z,6470000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,in,[],1630692,,,1610612749,112,101,2024-02-07T05:39:10Z,6480000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,in,[],1629626,,,1610612749,112,101,2024-02-07T05:39:10Z,6490000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,in,[],1629139,,,1610612749,112,101,2024-02-07T05:39:10Z,6500000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M15.20S,2024-02-07T05:38:46.3Z,4,REGULAR,substitution,in,[],1629006,,,1610612749,112,101,2024-02-07T05:39:10Z,6510000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M11.60S,2024-02-07T05:39:18.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,90.8508541392904,2.4509803921568647,1610612749,112,104,2024-02-07T05:39:53Z,6520000,False,-238.0,34.0,1,right,M. Beasley 24' 3PT pullup (22 PTS) (P. Connaughton 6 AST),"[1627736, 1626192]",1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,24.0,Made,,,,,22.0,,,,,P. Connaughton,1626192.0,6.0,,,,,,
670,PT00M09.30S,2024-02-07T05:39:26.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626192,,,1610612756,112,104,2024-02-07T05:40:14Z,6540000,False,,,0,,P. Connaughton take personal FOUL (4 PF) (Goodwin 2 FT),"[1626192, 1630692]",1610612749.0,MIL,take,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Right,,,,,,,,1628954.0,,,,,,,4.0,0.0,Goodwin,1630692.0,,
672,PT00M09.30S,2024-02-07T05:39:52.6Z,4,REGULAR,freethrow,1 of 2,[],1630692,,,1610612756,113,104,2024-02-07T05:39:52Z,6560000,False,,,0,,J. Goodwin Free Throw 1 of 2 (1 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
673,PT00M09.30S,2024-02-07T05:40:08.0Z,4,REGULAR,freethrow,2 of 2,[],1630692,,,1610612756,114,104,2024-02-07T05:40:08Z,6570000,False,,,0,,J. Goodwin Free Throw 2 of 2 (2 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
674,PT00M04.50S,2024-02-07T05:40:16.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,94.00459921156373,50.0,1610612749,114,106,2024-02-07T05:40:45Z,6580000,False,0.0,4.0,1,right,P. Connaughton driving finger roll Layup (12 PTS),[1626192],1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,12.0,,,,,,,,,,,,,
675,PT00M00.00S,2024-02-07T05:40:32.5Z,4,REGULAR,period,end,[],0,,,1610612756,114,106,2024-02-07T05:40:32Z,6590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2024-02-07T05:40:35.5Z,4,REGULAR,game,end,[],0,,,0,114,106,2024-02-07T05:40:35Z,6600000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
