actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
441,PT03M37.00S,2023-11-22T03:44:20.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629642,,,1610612756,86,71,2023-11-22T03:52:25Z,4390000,False,,,0,,N. Little Free Throw 1 of 2 (5 PTS),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,,
442,PT03M37.00S,2023-11-22T03:44:21.4Z,3,REGULAR,substitution,out,[],203994,,,1610612756,86,71,2023-11-22T03:44:30Z,4400000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M37.00S,2023-11-22T03:44:21.4Z,3,REGULAR,substitution,out,[],1629028,,,1610612756,86,71,2023-11-22T03:44:30Z,4410000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M37.00S,2023-11-22T03:44:21.4Z,3,REGULAR,substitution,in,[],1629234,,,1610612756,86,71,2023-11-22T03:44:30Z,4430000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M37.00S,2023-11-22T03:44:21.4Z,3,REGULAR,substitution,in,[],1631133,,,1610612756,86,71,2023-11-22T03:44:30Z,4440000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M37.00S,2023-11-22T03:44:21.4Z,3,REGULAR,substitution,in,[],1641871,,,1610612756,86,71,2023-11-22T03:44:30Z,4450000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M37.00S,2023-11-22T03:44:21.4Z,3,REGULAR,substitution,out,[],1641739,,,1610612756,86,71,2023-11-22T03:44:43Z,4460000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M37.00S,2023-11-22T03:44:20.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629642,,,1610612756,87,71,2023-11-22T03:52:25Z,4470000,False,,,0,,N. Little Free Throw 2 of 2 (6 PTS),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,,
450,PT03M21.00S,2023-11-22T03:45:17.6Z,3,REGULAR,3pt,Jump Shot,[],1630219,71.56701708278581,77.94117647058823,1610612757,87,71,2023-11-22T03:45:22Z,4480000,False,140.0,215.0,1,right,MISS S. Mays 25' pullup 3PT,[1630219],1610612757.0,POR,pullup,,,Mays,S. Mays,,,,,Above the Break 3,24+ Right Center,,,,25.62,Missed,,,,,,,,,,,,,,,
451,PT03M18.00S,2023-11-22T03:45:20.6Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,87,71,2023-11-22T03:45:22Z,4490000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,450.0,,3.0,3.0,0.0,,,,,,,,,,
452,PT03M12.00S,2023-11-22T03:45:26.4Z,3,REGULAR,3pt,Jump Shot,[],1629642,22.552562417871222,88.97058823529412,1610612756,87,71,2023-11-22T03:45:32Z,4500000,False,-195.0,159.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,,25.18,Missed,,,,,,,,,,,,,,,
453,PT03M09.00S,2023-11-22T03:45:29.4Z,3,REGULAR,rebound,defensive,[],1630219,,,1610612757,87,71,2023-11-22T03:45:32Z,4510000,False,,,0,,S. Mays REBOUND (Off:0 Def:1),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Above the Break 3,24+ Left Center,,,,,,452.0,,1.0,1.0,0.0,,,,,,,,,,
454,PT03M02.00S,2023-11-22T03:45:37.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629642,,,1610612757,87,71,2023-11-22T03:45:48Z,4520000,False,,,0,,N. Little shooting personal FOUL (1 PF) (Grant 2 FT),"[1629642, 203924]",1610612756.0,PHX,shooting,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,,,,,,,,1.0,1.0,Grant,203924.0,,
456,PT03M02.00S,2023-11-22T03:46:03.6Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,87,72,2023-11-22T03:46:03Z,4540000,False,,,0,,J. Grant Free Throw 1 of 2 (22 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Made,,,,,,22.0,,,,,,,,,
457,PT03M02.00S,2023-11-22T03:46:19.8Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,87,73,2023-11-22T03:46:19Z,4550000,False,,,0,,J. Grant Free Throw 2 of 2 (23 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Made,,,,,,23.0,,,,,,,,,
458,PT02M43.00S,2023-11-22T03:46:43.8Z,3,REGULAR,3pt,Jump Shot,[],1629642,23.73521681997372,11.519607843137255,1610612756,90,73,2023-11-22T03:46:51Z,4560000,False,192.0,171.0,1,left,N. Little 25' 3PT  (9 PTS) (K. Durant 8 AST),"[1629642, 201142]",1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,25.71,Made,,,,,,9.0,K. Durant,201142.0,8.0,,,,,,
460,PT02M28.00S,2023-11-22T03:46:58.6Z,3,REGULAR,3pt,Jump Shot,[],1630219,69.07030223390277,68.13725490196079,1610612757,90,76,2023-11-22T03:47:02Z,4580000,False,91.0,238.0,1,right,S. Mays 25' 3PT pullup (6 PTS),[1630219],1610612757.0,POR,pullup,,,Mays,S. Mays,,,,,Above the Break 3,24+ Right Center,,,,25.49,Made,,,,,,6.0,,,,,,,,,
461,PT02M06.00S,2023-11-22T03:47:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,8.360709592641262,47.794117647058826,1610612756,92,76,2023-11-22T03:47:29Z,4590000,False,11.0,26.0,1,left,N. Little driving Layup (11 PTS),[1629642],1610612756.0,PHX,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,2.83,Made,,,,,,11.0,,,,,,,,,
463,PT01M42.00S,2023-11-22T03:47:45.1Z,3,REGULAR,3pt,Jump Shot,[],1631133,94.43166885676742,94.6078431372549,1610612757,92,76,2023-11-22T03:47:50Z,4610000,False,223.0,0.0,1,right,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,22.3,Missed,,,,,,,,,,,,,,,
464,PT01M38.00S,2023-11-22T03:47:49.1Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612756,92,76,2023-11-22T03:47:50Z,4620000,False,,,0,,N. Little REBOUND (Off:1 Def:2),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Right Corner 3,24+ Right,,,,,,463.0,,3.0,2.0,1.0,,,,,,,,,,
465,PT01M29.00S,2023-11-22T03:47:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,5.995400788436268,46.568627450980394,1610612756,94,76,2023-11-22T03:48:10Z,4630000,False,17.0,4.0,1,left,K. Durant driving Layup (26 PTS),[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,1.76,Made,,,,,,26.0,,,,,,,,,
466,PT01M10.00S,2023-11-22T03:48:16.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631133,84.31340341655716,40.19607843137255,1610612757,94,78,2023-11-22T03:48:22Z,4640000,False,-49.0,95.0,1,right,J. Walker 10' turnaround Jump Shot (2 PTS),[1631133],1610612757.0,POR,turnaround,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,10.69,Made,,,,,,2.0,,,,,,,,,
467,PT00M53.40S,2023-11-22T03:48:33.9Z,3,REGULAR,3pt,Jump Shot,[],1629642,4.681340341655716,95.83333333333334,1610612756,94,78,2023-11-22T03:48:41Z,4650000,False,-229.0,-8.0,1,left,MISS N. Little 3PT,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Left Corner 3,24+ Left,,,,22.94,Missed,,,,,,,,,,,,,,,
468,PT00M50.30S,2023-11-22T03:48:37.0Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,94,78,2023-11-22T03:48:41Z,4660000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,,,,467.0,,1.0,1.0,0.0,,,,,,,,,,
469,PT00M33.80S,2023-11-22T03:48:55.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612757,94,78,2023-11-22T03:49:01Z,4670000,False,,,0,,D. Eubanks shooting personal FOUL (4 PF) (Walker 2 FT),"[1629234, 1631133]",1610612756.0,PHX,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,4.0,0.0,Walker,1631133.0,,
471,PT00M33.80S,2023-11-22T03:49:21.8Z,3,REGULAR,freethrow,1 of 2,[],1631133,,,1610612757,94,79,2023-11-22T03:49:21Z,4690000,False,,,0,,J. Walker Free Throw 1 of 2 (3 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,Made,,,,,,3.0,,,,,,,,,
472,PT00M33.80S,2023-11-22T03:49:22.2Z,3,REGULAR,substitution,out,[],1629006,,,1610612757,94,79,2023-11-22T03:49:51Z,4700000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M33.80S,2023-11-22T03:49:22.2Z,3,REGULAR,substitution,out,[],1641871,,,1610612757,94,79,2023-11-22T03:49:51Z,4710000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M33.80S,2023-11-22T03:49:22.2Z,3,REGULAR,substitution,in,[],1626164,,,1610612757,94,79,2023-11-22T03:49:51Z,4720000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M33.80S,2023-11-22T03:49:22.2Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,94,79,2023-11-22T03:49:51Z,4730000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M33.80S,2023-11-22T03:50:01.7Z,3,REGULAR,freethrow,2 of 2,[],1631133,,,1610612757,94,80,2023-11-22T03:50:01Z,4740000,False,,,0,,J. Walker Free Throw 2 of 2 (4 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,Made,,,,,,4.0,,,,,,,,,
477,PT00M12.10S,2023-11-22T03:50:25.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,10.33180026281209,43.13725490196079,1610612756,94,80,2023-11-22T03:50:38Z,4750000,False,34.0,45.0,1,left,MISS D. Eubanks Hook,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,5.63,Missed,,,,,,,,,,,,,,,
478,PT00M08.50S,2023-11-22T03:50:28.8Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,94,80,2023-11-22T03:50:38Z,4760000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,477.0,,2.0,2.0,0.0,,,,,,,,,,
479,PT00M03.80S,2023-11-22T03:50:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,93.38042049934296,51.470588235294116,1610612757,94,82,2023-11-22T03:50:41Z,4770000,False,7.0,10.0,1,right,J. Walker driving Layup (6 PTS),[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,1.22,Made,,,,,,6.0,,,,,,,,,
480,PT00M01.10S,2023-11-22T03:50:45.0Z,3,REGULAR,2pt,Jump Shot,[],1629234,21.107095926412615,25.0,1610612756,94,82,2023-11-22T03:50:59Z,4780000,False,125.0,146.0,1,left,MISS D. Eubanks 19' Jump Shot,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Right Center,,,,19.21,Missed,,,,,,,,,,,,,,,
481,PT00M01.10S,2023-11-22T03:50:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,94,82,2023-11-22T03:50:59Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,480.0,,,,,,,,,,,,,,
482,PT00M00.00S,2023-11-22T03:50:51.1Z,3,REGULAR,period,end,[],0,,,1610612756,94,82,2023-11-22T03:50:51Z,4800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,out,['startperiod'],1629234,,,1610612756,94,82,2023-11-22T03:53:34Z,4810000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,out,['startperiod'],201569,,,1610612756,94,82,2023-11-22T03:53:34Z,4820000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,94,82,2023-11-22T03:53:34Z,4830000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,out,['startperiod'],1630219,,,1610612756,94,82,2023-11-22T03:53:34Z,4840000,False,,,0,,SUB out: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612756,94,82,2023-11-22T03:53:34Z,4850000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612756,94,82,2023-11-22T03:53:34Z,4860000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,in,['startperiod'],1628966,,,1610612756,94,82,2023-11-22T03:53:34Z,4870000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,in,['startperiod'],1629002,,,1610612756,94,82,2023-11-22T03:53:34Z,4880000,False,,,0,,SUB in: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,in,['startperiod'],1627763,,,1610612756,94,82,2023-11-22T03:53:34Z,4890000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2023-11-22T03:53:03.8Z,4,REGULAR,substitution,in,['startperiod'],1641871,,,1610612756,94,82,2023-11-22T03:53:34Z,4900000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2023-11-22T03:53:41.4Z,4,REGULAR,period,start,[],0,,,1610612757,94,82,2023-11-22T03:53:41Z,4910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M46.00S,2023-11-22T03:53:54.6Z,4,REGULAR,3pt,Jump Shot,[],1627763,68.80749014454665,23.03921568627451,1610612757,94,85,2023-11-22T03:57:37Z,4920000,False,-135.0,241.0,1,right,M. Brogdon 27' 3PT pullup (17 PTS),[1627763],1610612757.0,POR,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,27.59,Made,,,,,,17.0,,,,,,,,,
495,PT11M31.00S,2023-11-22T03:54:08.7Z,4,REGULAR,turnover,bad pass,[],1628960,,,1610612756,94,85,2023-11-22T03:54:14Z,4930000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1641871]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,1.0,Reath,1641871.0,,,,,,,,,,,,,,,,,
496,PT11M31.00S,2023-11-22T03:54:08.7Z,4,REGULAR,steal,,[],1641871,,,1610612757,94,85,2023-11-22T03:54:10Z,4940000,False,,,0,,D. Reath STEAL (2 STL),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
497,PT11M27.00S,2023-11-22T03:54:12.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631101,92.32917214191852,50.73529411764706,1610612757,94,87,2023-11-22T03:57:57Z,4950000,False,4.0,20.0,1,right,S. Sharpe running finger roll Layup (4 PTS) (D. Reath 1 AST),"[1631101, 1641871]",1610612757.0,POR,running finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,1.99,Made,,,,,,4.0,D. Reath,1641871.0,1.0,,,,,,
499,PT11M05.00S,2023-11-22T03:54:37.2Z,4,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612756,94,87,2023-11-22T03:54:56Z,4970000,False,,,0,,J. Walker shooting personal FOUL (4 PF) (Booker 2 FT),"[1631133, 1626164]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,4.0,0.0,Booker,1626164.0,,
501,PT11M05.00S,2023-11-22T03:55:10.3Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,95,87,2023-11-22T03:55:08Z,4990000,False,,,0,,D. Booker Free Throw 1 of 2 (21 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,,,,,,21.0,,,,,,,,,
502,PT11M05.00S,2023-11-22T03:55:24.3Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,96,87,2023-11-22T03:55:22Z,5000000,False,,,0,,D. Booker Free Throw 2 of 2 (22 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,,,,,,22.0,,,,,,,,,
503,PT10M55.00S,2023-11-22T03:55:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,92.19776609724047,54.65686274509803,1610612757,96,87,2023-11-22T03:55:45Z,5010000,False,23.0,21.0,1,right,MISS D. Reath Layup - blocked,"[1641871, 1629642]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,3.12,Missed,,,,,,,,,,,,,,Little,1629642.0
504,PT10M55.00S,2023-11-22T03:55:36.6Z,4,REGULAR,block,,[],1629642,,,1610612757,96,87,2023-11-22T03:55:40Z,5020000,False,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
505,PT10M55.00S,2023-11-22T03:55:36.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,96,87,2023-11-22T03:56:49Z,5030000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,503.0,,,,,,,,,,,,,,
508,PT10M54.00S,2023-11-22T03:55:53.4Z,4,REGULAR,foul,personal,[],1631101,,,1610612756,96,87,2023-11-22T03:56:02Z,5060000,False,,,0,,S. Sharpe personal FOUL (3 PF),"[1631101, 1628960]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,203054.0,,,,,,,,3.0,0.0,Allen,1628960.0,,
510,PT10M33.00S,2023-11-22T03:56:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,12.828515111695138,43.627450980392155,1610612756,98,87,2023-11-22T03:56:19Z,5080000,False,32.0,68.0,1,left,G. Allen 7' driving floating Jump Shot (6 PTS),[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,7.52,Made,,,,,,6.0,,,,,,,,,
511,PT10M15.00S,2023-11-22T03:56:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,90.3580814717477,59.068627450980394,1610612757,98,87,2023-11-22T04:00:35Z,5090000,False,45.0,38.0,1,right,MISS M. Brogdon driving finger roll Layup,[1627763],1610612757.0,POR,driving finger roll,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,5.92,Missed,,,,,,,,,,,,,,,
512,PT10M14.00S,2023-11-22T03:56:33.6Z,4,REGULAR,rebound,offensive,[],1627763,,,1610612757,98,87,2023-11-22T04:00:35Z,5100000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:0),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,511.0,,1.0,0.0,1.0,,,,,,,,,,
513,PT10M10.00S,2023-11-22T03:56:37.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627763,93.9060446780552,66.17647058823529,1610612757,98,87,2023-11-22T04:01:09Z,5110000,False,81.0,5.0,1,right,MISS M. Brogdon 8' fadeaway Shot,[1627763],1610612757.0,POR,fadeaway,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,8.1,Missed,,,,,,,,,,,,,,,
514,PT10M08.00S,2023-11-22T03:56:40.9Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,98,87,2023-11-22T03:56:40Z,5120000,False,,,0,,G. Allen REBOUND (Off:0 Def:5),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Right,,,,,,513.0,,5.0,5.0,0.0,,,,,,,,,,
515,PT09M58.00S,2023-11-22T03:56:52.3Z,4,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612756,98,87,2023-11-22T03:57:13Z,5130000,False,,,0,,D. Reath shooting personal FOUL (1 PF) (Bates-Diop 2 FT),"[1641871, 1628966]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,,,,,,,,1.0,0.0,Bates-Diop,1628966.0,,
517,PT09M58.00S,2023-11-22T03:57:19.9Z,4,REGULAR,freethrow,1 of 2,[],1628966,,,1610612756,98,87,2023-11-22T03:57:16Z,5150000,False,,,0,,MISS K. Bates-Diop Free Throw 1 of 2,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
518,PT09M58.00S,2023-11-22T03:57:19.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,98,87,2023-11-22T03:57:16Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,517.0,,,,,,,,,,,,,,
519,PT09M58.00S,2023-11-22T03:57:22.2Z,4,REGULAR,substitution,out,[],1641871,,,1610612756,98,87,2023-11-22T03:57:24Z,5170000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M58.00S,2023-11-22T03:57:22.2Z,4,REGULAR,substitution,in,[],1641739,,,1610612756,98,87,2023-11-22T03:57:24Z,5180000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M58.00S,2023-11-22T03:57:34.0Z,4,REGULAR,freethrow,2 of 2,[],1628966,,,1610612756,99,87,2023-11-22T03:57:34Z,5190000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (1 PTS),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,,
522,PT09M35.00S,2023-11-22T03:58:01.4Z,4,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612757,99,87,2023-11-22T03:58:09Z,5200000,False,,,0,,C. Metu shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1629002, 1627763]",1610612756.0,PHX,shooting,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203593.0,,,,,,,,1.0,0.0,Brogdon,1627763.0,,
524,PT09M35.00S,2023-11-22T03:58:30.6Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612757,99,88,2023-11-22T03:58:29Z,5220000,False,,,0,,M. Brogdon Free Throw 1 of 2 (18 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,Made,,,,,,18.0,,,,,,,,,
525,PT09M35.00S,2023-11-22T03:58:39.1Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612757,99,89,2023-11-22T03:58:39Z,5230000,False,,,0,,M. Brogdon Free Throw 2 of 2 (19 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,Made,,,,,,19.0,,,,,,,,,
526,PT09M23.00S,2023-11-22T03:58:55.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,5.732588699080158,52.69607843137255,1610612756,101,89,2023-11-22T03:58:59Z,5240000,False,-13.0,1.0,1,left,D. Booker driving Layup (24 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,1.36,Made,,,,,,24.0,,,,,,,,,
