actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,in,[],1626220,,,1610612756,40,47,2024-03-04T03:29:49Z,2450000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,in,[],201142,,,1610612756,40,47,2024-03-04T03:29:49Z,2460000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,in,[],201569,,,1610612756,40,47,2024-03-04T03:29:49Z,2470000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,in,[],202687,,,1610612756,40,47,2024-03-04T03:29:49Z,2480000,False,,,0,,SUB in: B. Biyombo,[202687],1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,in,[],1629652,,,1610612756,40,47,2024-03-04T03:29:49Z,2490000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M51.00S,2024-03-04T03:29:16.6Z,2,REGULAR,substitution,in,[],1628983,,,1610612756,40,47,2024-03-04T03:29:49Z,2500000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT05M40.00S,2024-03-04T03:30:24.0Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612756,40,47,2024-03-04T03:56:39Z,2535000,False,,,0,,J. Nurkic lost ball TURNOVER (3 TO),"[203994, 1630598]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,3.0,Wiggins,1630598.0,,,,,,,,,
350,PT05M40.00S,2024-03-04T03:30:24.0Z,2,REGULAR,steal,,[],1630598,,,1610612760,40,47,2024-03-04T03:56:39Z,2537500,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT05M28.00S,2024-03-04T03:30:29.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,94.56307490144546,48.529411764705884,1610612760,40,47,2024-03-04T03:56:39Z,2540000,False,-7.0,-1.0,1,right,MISS S. Gilgeous-Alexander Layup,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
265,PT05M28.00S,2024-03-04T03:30:29.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,40,47,2024-03-04T03:30:38Z,2550000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,264.0,,,,,,,,,,,,,,,,,
267,PT05M14.00S,2024-03-04T03:30:57.7Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612756,40,47,2024-03-04T03:31:08Z,2570000,False,,,0,,J. Nurkic lost ball TURNOVER (4 TO),"[203994, 1629652]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,,,,,,,4.0,Dort,1629652.0,,,,,,,,,
268,PT05M14.00S,2024-03-04T03:30:57.7Z,2,REGULAR,steal,,[],1629652,,,1610612760,40,47,2024-03-04T03:31:08Z,2580000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
269,PT05M03.00S,2024-03-04T03:31:08.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629652,94.30026281208936,22.30392156862745,1610612760,40,49,2024-03-04T03:39:19Z,2590000,False,-138.0,1.0,1,right,L. Dort 13' pullup Jump Shot (5 PTS) (B. Biyombo 1 AST),"[1629652, 202687]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,13.85,Made,,,,,,,,,,5.0,B. Biyombo,202687.0,1.0,,,,,
271,PT04M52.00S,2024-03-04T03:31:20.4Z,2,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612756,40,49,2024-03-04T03:31:26Z,2610000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Durant 2 FT),"[1629652, 201142]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Durant,201142.0
273,PT04M52.00S,2024-03-04T03:31:59.0Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,41,49,2024-03-04T03:31:59Z,2630000,False,,,0,,K. Durant Free Throw 1 of 2 (7 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
274,PT04M52.00S,2024-03-04T03:31:59.7Z,2,REGULAR,substitution,out,[],1630581,,,1610612756,41,49,2024-03-04T03:32:01Z,2640000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M52.00S,2024-03-04T03:31:59.7Z,2,REGULAR,substitution,in,[],1630198,,,1610612756,41,49,2024-03-04T03:32:01Z,2650000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M52.00S,2024-03-04T03:32:19.7Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,42,49,2024-03-04T03:32:19Z,2660000,False,,,0,,K. Durant Free Throw 2 of 2 (8 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
277,PT04M45.00S,2024-03-04T03:32:27.8Z,2,REGULAR,3pt,Jump Shot,[],1630198,69.72733245729303,24.754901960784316,1610612760,42,49,2024-03-04T03:42:55Z,2670000,False,-126.0,232.0,1,right,MISS I. Joe 26' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
278,PT04M41.00S,2024-03-04T03:32:31.7Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,42,49,2024-03-04T03:32:31Z,2680000,False,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,277.0,3.0,2.0,1.0,,,,,,,,,,,,,,
279,PT04M37.00S,2024-03-04T03:32:36.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202687,95.74572930354796,49.26470588235294,1610612760,42,49,2024-03-04T03:32:41Z,2690000,False,-4.0,-13.0,1,right,MISS B. Biyombo DUNK - blocked,"[202687, 1628960]",1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,Allen,1628960.0,,,,,,,,,,,,
280,PT04M37.00S,2024-03-04T03:32:36.6Z,2,REGULAR,block,,[],1628960,,,1610612760,42,49,2024-03-04T03:32:38Z,2700000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT04M33.00S,2024-03-04T03:32:40.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,42,49,2024-03-04T03:52:34Z,2710000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,279.0,1.0,1.0,0.0,,,,,,,,,,,,,,
282,PT04M29.00S,2024-03-04T03:32:43.3Z,2,REGULAR,3pt,Jump Shot,[],201569,5.469776609724048,3.9215686274509802,1610612756,42,49,2024-03-04T03:32:59Z,2720000,False,230.0,-1.0,1,left,MISS E. Gordon 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
283,PT04M28.00S,2024-03-04T03:32:44.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,42,49,2024-03-04T03:32:59Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,282.0,,,,,,,,,,,,,,,,,
284,PT04M28.00S,2024-03-04T03:32:48.7Z,2,REGULAR,foul,personal,[],1629652,,,1610612756,42,49,2024-03-04T03:32:51Z,2740000,False,,,0,,L. Dort loose ball personal FOUL (2 PF),"[1629652, 203994]",1610612760.0,OKC,loose ball,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Nurkic,203994.0
286,PT04M28.00S,2024-03-04T03:32:55.9Z,2,REGULAR,substitution,out,[],203994,,,1610612756,42,49,2024-03-04T03:32:58Z,2760000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M28.00S,2024-03-04T03:32:55.9Z,2,REGULAR,substitution,in,[],1629234,,,1610612756,42,49,2024-03-04T03:32:58Z,2770000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M14.00S,2024-03-04T03:33:26.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612756,42,49,2024-03-04T03:33:33Z,2780000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204058.0,,,,
289,PT04M04.00S,2024-03-04T03:33:48.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630598,92.46057818659659,1.2254901960784315,1610612760,42,49,2024-03-04T03:33:52Z,2790000,False,-244.0,18.0,1,right,MISS A. Wiggins 24' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,24.46,Missed,,,,,,,,,,,,,,,,,,
290,PT04M02.00S,2024-03-04T03:33:50.3Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,42,49,2024-03-04T03:33:52Z,2800000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,289.0,1.0,1.0,0.0,,,,,,,,,,,,,,
291,PT03M50.00S,2024-03-04T03:34:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,5.206964520367937,51.470588235294116,1610612756,42,49,2024-03-04T03:34:07Z,2810000,False,-7.0,-4.0,1,left,MISS E. Gordon alley-oop Layup,[201569],1610612756.0,PHX,alley-oop,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,0.82,Missed,,,,,,,,,,,,,,,,,,
292,PT03M47.00S,2024-03-04T03:34:06.4Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,42,49,2024-03-04T03:34:07Z,2820000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,291.0,3.0,3.0,0.0,,,,,,,,,,,,,,
293,PT03M41.00S,2024-03-04T03:34:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,95.22010512483574,48.77450980392157,1610612760,42,51,2024-03-04T03:45:38Z,2830000,False,-6.0,-8.0,1,right,S. Gilgeous-Alexander running finger roll Layup (12 PTS),[1628983],1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,12.0,,,,,,,,
294,PT03M23.00S,2024-03-04T03:34:30.1Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612756,42,51,2024-03-04T03:34:34Z,2840000,False,,,0,,K. Durant lost ball TURNOVER (1 TO),"[201142, 1629652]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,Dort,1629652.0,,,,,,,,,
295,PT03M23.00S,2024-03-04T03:34:30.1Z,2,REGULAR,steal,,[],1629652,,,1610612760,42,51,2024-03-04T03:34:32Z,2850000,False,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
296,PT03M18.00S,2024-03-04T03:34:35.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,94.43166885676742,49.50980392156863,1610612760,42,53,2024-03-04T03:34:44Z,2860000,False,-2.0,0.0,1,right,L. Dort running DUNK (7 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,,,,,,7.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,
298,PT03M18.00S,2024-03-04T03:34:39.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,42,53,2024-03-04T03:34:39Z,2880000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M18.00S,2024-03-04T03:35:57.4Z,2,REGULAR,substitution,out,[],1629234,,,1610612756,42,53,2024-03-04T03:36:24Z,2890000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M18.00S,2024-03-04T03:35:57.4Z,2,REGULAR,substitution,in,[],203078,,,1610612756,42,53,2024-03-04T03:36:24Z,2910000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M03.00S,2024-03-04T03:36:37.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,7.440867279894875,55.63725490196079,1610612756,42,53,2024-03-04T03:36:46Z,2930000,False,-28.0,17.0,1,left,MISS K. Durant pullup Shot - blocked,"[201142, 1630198]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,Joe,1630198.0,,,,,,,,,,,,
304,PT03M03.00S,2024-03-04T03:36:37.9Z,2,REGULAR,block,,[],1630198,,,1610612756,42,53,2024-03-04T03:36:46Z,2940000,False,,,0,,I. Joe BLOCK (1 BLK),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
305,PT02M59.00S,2024-03-04T03:36:41.9Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,42,53,2024-03-04T03:51:06Z,2950000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,,,
306,PT02M57.00S,2024-03-04T03:36:44.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,66.04796320630749,45.83333333333333,1610612760,42,53,2024-03-04T03:50:11Z,2960000,False,-21.0,267.0,1,right,MISS S. Gilgeous-Alexander 26' running pullup 3PT,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,26.74,Missed,,,,,,,,,,,,,,,,,,
307,PT02M57.00S,2024-03-04T03:36:44.7Z,2,REGULAR,rebound,offensive,[],202687,,,1610612760,42,53,2024-03-04T03:36:52Z,2970000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:0),[202687],1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,306.0,1.0,0.0,1.0,,,,,,,,,,,,,,
316,PT02M57.00S,2024-03-04T03:36:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,91.67214191852825,49.754901960784316,1610612760,42,53,2024-03-04T03:37:44Z,2975000,False,-1.0,26.0,1,right,MISS B. Biyombo tip Layup,[202687],1610612760.0,OKC,tip,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
317,PT02M57.00S,2024-03-04T03:36:46.5Z,2,REGULAR,rebound,offensive,[],202687,,,1610612760,42,53,2024-03-04T03:37:44Z,2977500,False,,,0,,B. Biyombo REBOUND (Off:2 Def:0),[202687],1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,316.0,2.0,0.0,2.0,,,,,,,,,,,,,,
308,PT02M53.00S,2024-03-04T03:36:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,94.40999984741211,50.0,1610612760,42,55,2024-03-04T03:37:44Z,2980000,False,0.0,0.0,1,right,B. Biyombo tip Layup (2 PTS),[202687],1610612760.0,OKC,tip,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
309,PT02M44.00S,2024-03-04T03:36:57.8Z,2,REGULAR,turnover,lost ball,[],203078,,,1610612756,42,55,2024-03-04T03:38:38Z,2990000,False,,,0,,B. Beal lost ball TURNOVER (3 TO),"[203078, 1628983]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,3.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
310,PT02M44.00S,2024-03-04T03:36:57.8Z,2,REGULAR,steal,,[],1628983,,,1610612760,42,55,2024-03-04T03:53:45Z,3000000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
311,PT02M30.00S,2024-03-04T03:37:10.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,75.50919842312747,85.5392156862745,1610612760,42,58,2024-03-04T03:37:53Z,3010000,False,178.0,178.0,1,right,L. Dort 25' 3PT  (10 PTS) (S. Gilgeous-Alexander 4 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.13,Made,,,,,,,,,,10.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,
313,PT02M06.00S,2024-03-04T03:37:34.7Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612756,42,58,2024-03-04T03:37:56Z,3030000,False,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1630598]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Left,,,,,,,,,1.0,Wiggins,1630598.0,,,,,,,,,
314,PT02M06.00S,2024-03-04T03:37:34.7Z,2,REGULAR,steal,,[],1630598,,,1610612760,42,58,2024-03-04T03:53:47Z,3040000,False,,,0,,A. Wiggins STEAL (2 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
315,PT02M03.00S,2024-03-04T03:37:38.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630598,94.69448094612353,51.225490196078425,1610612760,42,60,2024-03-04T03:38:08Z,3050000,False,6.0,-3.0,1,right,A. Wiggins running Layup (3 PTS),[1630598],1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,,,,,,3.0,,,,,,,,
319,PT02M02.00S,2024-03-04T03:38:22.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,42,60,2024-03-04T03:38:25Z,3070000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M02.00S,2024-03-04T03:38:57.7Z,2,REGULAR,substitution,out,[],202687,,,1610612756,42,60,2024-03-04T03:39:17Z,3080000,False,,,0,,SUB out: B. Biyombo,[202687],1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M02.00S,2024-03-04T03:38:57.7Z,2,REGULAR,substitution,out,[],1630598,,,1610612756,42,60,2024-03-04T03:39:17Z,3090000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M02.00S,2024-03-04T03:38:57.7Z,2,REGULAR,substitution,in,[],1631096,,,1610612756,42,60,2024-03-04T03:39:17Z,3100000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M02.00S,2024-03-04T03:38:57.7Z,2,REGULAR,substitution,in,[],1631114,,,1610612756,42,60,2024-03-04T03:39:17Z,3110000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M52.00S,2024-03-04T03:39:38.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631114,,,1610612756,42,60,2024-03-04T03:39:46Z,3120000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Beal 2 FT),"[1631114, 203078]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,3.0,0.0,Beal,203078.0
326,PT01M52.00S,2024-03-04T03:40:01.5Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,43,60,2024-03-04T03:40:01Z,3140000,False,,,0,,B. Beal Free Throw 1 of 2 (13 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
327,PT01M52.00S,2024-03-04T03:40:14.5Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,44,60,2024-03-04T03:40:14Z,3150000,False,,,0,,B. Beal Free Throw 2 of 2 (14 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
328,PT01M39.00S,2024-03-04T03:40:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,94.30026281208936,48.28431372549019,1610612760,44,62,2024-03-04T03:54:49Z,3160000,False,-9.0,1.0,1,right,S. Gilgeous-Alexander driving Layup (14 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,,,,14.0,,,,,,,,
329,PT01M29.00S,2024-03-04T03:40:40.9Z,2,REGULAR,foul,offensive,[],1626220,,,1610612756,44,62,2024-03-04T03:40:55Z,3170000,False,,,0,,R. O'Neale offensive FOUL (2 PF),"[1626220, 1629652]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Dort,1629652.0
331,PT01M29.00S,2024-03-04T03:40:40.9Z,2,REGULAR,turnover,offensive foul,[],1626220,,,1610612756,44,62,2024-03-04T03:40:40Z,3190000,False,,,0,,R. O'Neale offensive foul TURNOVER (1 TO),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,204058.0,,,,
332,PT01M29.00S,2024-03-04T03:40:48.8Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,44,62,2024-03-04T03:40:57Z,3200000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M29.00S,2024-03-04T03:40:48.8Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,44,62,2024-03-04T03:40:57Z,3210000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M21.00S,2024-03-04T03:41:06.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,78.79434954007884,26.225490196078432,1610612760,44,64,2024-03-04T03:41:15Z,3220000,False,-119.0,147.0,1,right,S. Gilgeous-Alexander 18' step back Jump Shot (16 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,18.89,Made,,,,,,,,,,16.0,,,,,,,,
335,PT01M06.00S,2024-03-04T03:41:24.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612756,44,64,2024-03-04T03:41:29Z,3230000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF) (Durant 2 FT),"[1628983, 201142]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Durant,201142.0
337,PT01M06.00S,2024-03-04T03:41:55.1Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,45,64,2024-03-04T03:41:55Z,3250000,False,,,0,,K. Durant Free Throw 1 of 2 (9 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
338,PT01M06.00S,2024-03-04T03:42:10.6Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,46,64,2024-03-04T03:42:10Z,3260000,False,,,0,,K. Durant Free Throw 2 of 2 (10 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
339,PT00M58.70S,2024-03-04T03:42:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.72339027595268,48.28431372549019,1610612760,46,64,2024-03-04T03:42:25Z,3270000,False,-9.0,16.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
