actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
422,PT04M59.00S,2024-04-06T03:41:06.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628960,,,1610612756,72,55,2024-04-06T03:41:06Z,4220000,False,,,0,,G. Allen Free Throw 2 of 2 (19 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,Made,19.0,,,,,,,,,,
423,PT04M46.00S,2024-04-06T03:41:22.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,6.389618922470433,47.549019607843135,1610612750,72,57,2024-04-06T03:41:31Z,4230000,False,12.0,8.0,1,left,A. Edwards cutting DUNK (17 PTS) (M. Morris 1 AST),"[1630162, 1628420]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,17.0,1.45,,,,,M. Morris,1628420.0,1.0,,
425,PT04M32.00S,2024-04-06T03:41:38.0Z,3,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,72,57,2024-04-06T03:41:55Z,4250000,False,,,0,,D. Booker lost ball out-of-bounds TURNOVER (6 TO),[1626164],1610612756.0,PHX,lost ball,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,6.0,,,1627961.0,,,,,,,,,,,,,,,,
426,PT04M32.00S,2024-04-06T03:41:42.8Z,3,REGULAR,substitution,out,[],203497,,,1610612750,72,57,2024-04-06T03:41:45Z,4260000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M32.00S,2024-04-06T03:41:42.8Z,3,REGULAR,substitution,in,[],203937,,,1610612750,72,57,2024-04-06T03:41:45Z,4270000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M21.00S,2024-04-06T03:42:08.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630183,12.040078843626807,68.87254901960785,1610612750,72,57,2024-04-06T03:42:13Z,4280000,False,-94.0,61.0,1,left,MISS J. McDaniels 11' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,11.22,,,,,,,,,
429,PT04M18.00S,2024-04-06T03:42:11.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,72,57,2024-04-06T03:42:13Z,4290000,False,,,0,,K. Durant REBOUND (Off:1 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,428.0,5.0,4.0,1.0,,,,,
431,PT04M02.00S,2024-04-06T03:42:34.9Z,3,REGULAR,substitution,out,[],1630183,,,1610612756,72,57,2024-04-06T03:42:39Z,4310000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M02.00S,2024-04-06T03:42:34.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612756,72,57,2024-04-06T03:42:39Z,4320000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M59.00S,2024-04-06T03:42:55.9Z,3,REGULAR,2pt,Jump Shot,[],201569,70.38436268068331,43.38235294117647,1610612756,72,57,2024-04-06T03:44:14Z,4330000,False,-33.0,226.0,1,right,MISS E. Gordon 22' Jump Shot,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,22.83,,,,,,,,,
434,PT03M56.00S,2024-04-06T03:42:58.9Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,72,57,2024-04-06T03:43:00Z,4340000,False,,,0,,A. Edwards REBOUND (Off:2 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,433.0,7.0,5.0,2.0,,,,,
435,PT03M56.00S,2024-04-06T03:43:02.6Z,3,REGULAR,foul,personal,[],1626164,,,1610612750,72,57,2024-04-06T03:43:22Z,4350000,False,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 1628420]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,1151.0,2.0,0.0,Morris,1628420.0,,,,,,,,,,,,
437,PT03M39.00S,2024-04-06T03:43:34.2Z,3,REGULAR,3pt,Jump Shot,[],1628420,27.94021024967148,81.61764705882352,1610612750,72,57,2024-04-06T03:43:40Z,4370000,False,-158.0,210.0,1,left,MISS M. Morris 26' 3PT,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.29,,,,,,,,,
438,PT03M35.00S,2024-04-06T03:43:38.2Z,3,REGULAR,rebound,defensive,[],201569,,,1610612756,72,57,2024-04-06T03:43:40Z,4380000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,437.0,1.0,1.0,0.0,,,,,
439,PT03M25.00S,2024-04-06T03:43:47.8Z,3,REGULAR,turnover,out-of-bounds,[],201569,,,1610612756,72,57,2024-04-06T03:43:55Z,4390000,False,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (1 TO),[201569],1610612756.0,PHX,bad pass,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,1.0,,,1151.0,,,,,,,,,,,,,,,,
440,PT03M18.00S,2024-04-06T03:44:06.6Z,3,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,72,57,2024-04-06T03:44:16Z,4400000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (2 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,2.0,,,1627961.0,,,,,,,,,,,,,,,,
441,PT03M11.00S,2024-04-06T03:44:22.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612756,72,57,2024-04-06T03:44:43Z,4410000,False,,,0,,K. Anderson personal FOUL (2 PF) (Allen 2 FT),"[203937, 1628960]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,1151.0,2.0,0.0,Allen,1628960.0,,,,,,,,,,,,
443,PT03M11.00S,2024-04-06T03:44:53.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628960,,,1610612756,73,57,2024-04-06T03:45:16Z,4430000,False,,,0,,G. Allen Free Throw 1 of 2 (20 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,Made,20.0,,,,,,,,,,
444,PT03M11.00S,2024-04-06T03:44:53.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628960,,,1610612756,73,57,2024-04-06T03:45:16Z,4440000,False,,,0,,MISS G. Allen Free Throw 2 of 2,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
445,PT03M09.00S,2024-04-06T03:44:55.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,73,57,2024-04-06T03:45:16Z,4450000,False,,,0,,N. Reid REBOUND (Off:0 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,444.0,6.0,6.0,0.0,,,,,
446,PT03M00.00S,2024-04-06T03:45:24.9Z,3,REGULAR,foul,personal,[],1626164,,,1610612750,73,57,2024-04-06T03:45:51Z,4460000,False,,,0,,D. Booker personal FOUL (3 PF),"[1626164, 1629675]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,3.0,0.0,Reid,1629675.0,,,,,,,,,,,,
448,PT03M00.00S,2024-04-06T03:45:38.5Z,3,REGULAR,substitution,out,[],1628960,,,1610612750,73,57,2024-04-06T03:45:41Z,4480000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M00.00S,2024-04-06T03:45:38.5Z,3,REGULAR,substitution,in,[],1626220,,,1610612750,73,57,2024-04-06T03:45:41Z,4490000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M49.00S,2024-04-06T03:45:57.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203937,12.171484888304862,46.81372549019608,1610612750,73,57,2024-04-06T03:46:02Z,4500000,False,16.0,62.0,1,left,MISS K. Anderson 6' turnaround Hook,[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,6.39,,,,,,,,,
451,PT02M47.00S,2024-04-06T03:45:59.5Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,73,57,2024-04-06T03:46:02Z,4510000,False,,,0,,N. Reid REBOUND (Off:1 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,450.0,7.0,6.0,1.0,,,,,
452,PT02M47.00S,2024-04-06T03:46:00.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,8.754927726675426,48.03921568627451,1610612750,73,57,2024-04-06T03:46:06Z,4520000,False,10.0,30.0,1,left,MISS N. Reid putback Layup,[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.14,,,,,,,,,
453,PT02M45.00S,2024-04-06T03:46:02.5Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,73,57,2024-04-06T03:46:06Z,4530000,False,,,0,,K. Durant REBOUND (Off:1 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,452.0,6.0,5.0,1.0,,,,,
454,PT02M43.00S,2024-04-06T03:46:05.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612756,73,57,2024-04-06T03:46:12Z,4540000,False,,,0,,A. Edwards shooting personal FOUL (3 PF) (Eubanks 2 FT),"[1630162, 1629234]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,1151.0,3.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,
456,PT02M43.00S,2024-04-06T03:46:32.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629234,,,1610612756,74,57,2024-04-06T03:46:32Z,4560000,False,,,0,,D. Eubanks Free Throw 1 of 2 (2 PTS),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,
457,PT02M43.00S,2024-04-06T03:46:45.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629234,,,1610612756,75,57,2024-04-06T03:46:45Z,4570000,False,,,0,,D. Eubanks Free Throw 2 of 2 (3 PTS),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,
458,PT02M27.00S,2024-04-06T03:47:05.6Z,3,REGULAR,3pt,Jump Shot,[],1629638,6.652431011826544,3.431372549019608,1610612750,75,57,2024-04-06T03:47:10Z,4580000,False,233.0,10.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,23.3,,,,,,,,,
459,PT02M26.00S,2024-04-06T03:47:06.6Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,75,57,2024-04-06T03:49:10Z,4590000,False,,,0,,A. Edwards REBOUND (Off:3 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,458.0,8.0,5.0,3.0,,,,,
460,PT02M25.00S,2024-04-06T03:47:10.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,6.783837056504599,49.754901960784316,1610612750,75,57,2024-04-06T03:49:22Z,4600000,False,1.0,11.0,1,left,MISS A. Edwards tip Layup,[1630162],1610612750.0,MIN,tip,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.14,,,,,,,,,
461,PT02M23.00S,2024-04-06T03:47:12.2Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,75,57,2024-04-06T03:49:22Z,4610000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,460.0,3.0,3.0,0.0,,,,,
462,PT02M12.00S,2024-04-06T03:47:19.7Z,3,REGULAR,3pt,Jump Shot,[],1626164,70.77858081471747,72.79411764705883,1610612756,75,57,2024-04-06T03:47:26Z,4620000,False,114.0,222.0,1,right,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,24.97,,,,,,,,,
463,PT02M10.00S,2024-04-06T03:47:21.7Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612750,75,57,2024-04-06T03:47:26Z,4630000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:4),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,462.0,4.0,4.0,0.0,,,,,
464,PT02M01.00S,2024-04-06T03:47:30.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,7.440867279894875,60.5392156862745,1610612750,75,57,2024-04-06T03:47:40Z,4640000,False,-53.0,17.0,1,left,MISS N. Reid turnaround bank Hook,[1629675],1610612750.0,MIN,turnaround bank,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,5.55,,,,,,,,,
465,PT01M59.00S,2024-04-06T03:47:32.8Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612756,75,57,2024-04-06T03:47:35Z,4650000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,464.0,2.0,2.0,0.0,,,,,
466,PT01M41.00S,2024-04-06T03:47:51.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,81.2910643889619,40.44117647058824,1610612756,75,57,2024-04-06T03:47:55Z,4660000,False,-48.0,123.0,1,right,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,13.23,,,,,,,,,
467,PT01M37.00S,2024-04-06T03:47:55.0Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,75,57,2024-04-06T03:47:55Z,4670000,False,,,0,,N. Reid REBOUND (Off:1 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,466.0,8.0,7.0,1.0,,,,,
468,PT01M31.00S,2024-04-06T03:48:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.835085413929041,50.73529411764706,1610612750,75,57,2024-04-06T03:50:37Z,4680000,False,-4.0,21.0,1,left,MISS N. Reid driving Layup - blocked,"[1629675, 1629234]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.14,,,,,,,,Eubanks,1629234.0
469,PT01M31.00S,2024-04-06T03:48:00.5Z,3,REGULAR,block,,[],1629234,,,1610612750,75,57,2024-04-06T03:48:02Z,4690000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT01M29.00S,2024-04-06T03:48:02.5Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,75,57,2024-04-06T03:48:04Z,4700000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,468.0,1.0,1.0,0.0,,,,,
471,PT01M22.00S,2024-04-06T03:48:09.5Z,3,REGULAR,2pt,Jump Shot,[],201142,93.11760840998686,79.41176470588235,1610612756,77,57,2024-04-06T03:51:09Z,4710000,False,147.0,12.0,1,right,K. Durant 14' Jump Shot (18 PTS) (D. Booker 10 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,18.0,14.76,,,,,D. Booker,1626164.0,10.0,,
473,PT01M00.00S,2024-04-06T03:48:31.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,14.4053876478318,54.65686274509803,1610612750,77,57,2024-04-06T03:51:29Z,4730000,False,-23.0,83.0,1,left,MISS A. Edwards 8' turnaround Shot,[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,8.61,,,,,,,,,
474,PT00M59.70S,2024-04-06T03:48:31.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,77,57,2024-04-06T03:48:41Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,473.0,,,,,,,,
475,PT00M59.70S,2024-04-06T03:48:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612750,77,57,2024-04-06T03:48:43Z,4750000,False,,,0,,D. Eubanks loose ball personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1629234, 1629638]",1610612756.0,PHX,loose ball,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,
477,PT00M59.70S,2024-04-06T03:48:59.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629638,,,1610612750,77,58,2024-04-06T03:48:59Z,4770000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (10 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,,
478,PT00M59.70S,2024-04-06T03:49:00.6Z,3,REGULAR,substitution,out,[],201142,,,1610612750,77,58,2024-04-06T03:49:05Z,4780000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M59.70S,2024-04-06T03:49:00.6Z,3,REGULAR,substitution,in,[],203078,,,1610612750,77,58,2024-04-06T03:49:05Z,4790000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M59.70S,2024-04-06T03:49:23.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629638,,,1610612750,77,59,2024-04-06T03:49:23Z,4800000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (11 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,
481,PT00M37.30S,2024-04-06T03:49:51.1Z,3,REGULAR,3pt,Jump Shot,[],1626220,79.188567674113,3.9215686274509802,1610612756,77,59,2024-04-06T03:49:58Z,4810000,False,-230.0,143.0,1,right,MISS R. O'Neale 27' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,27.12,,,,,,,,,
482,PT00M32.70S,2024-04-06T03:49:55.7Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,77,59,2024-04-06T03:49:58Z,4820000,False,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,481.0,2.0,1.0,1.0,,,,,
483,PT00M32.10S,2024-04-06T03:49:56.1Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,77,59,2024-04-06T03:50:00Z,4830000,False,,,0,,D. Booker bad pass TURNOVER (7 TO),"[1626164, 1630162]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,7.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,
484,PT00M32.10S,2024-04-06T03:49:56.1Z,3,REGULAR,steal,,[],1630162,,,1610612750,77,59,2024-04-06T03:50:36Z,4840000,False,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
485,PT00M28.90S,2024-04-06T03:49:59.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,29.122864651773984,17.15686274509804,1610612750,77,59,2024-04-06T03:53:00Z,4850000,False,164.0,221.0,1,left,MISS A. Edwards 27' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.56,,,,,,,,,
486,PT00M26.20S,2024-04-06T03:50:02.1Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612756,77,59,2024-04-06T03:50:07Z,4860000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,485.0,3.0,3.0,0.0,,,,,
487,PT00M06.50S,2024-04-06T03:50:21.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,83.78777923784494,49.26470588235294,1610612756,77,59,2024-04-06T03:50:27Z,4870000,False,-4.0,100.0,1,right,MISS R. O'Neale 10' driving floating Shot - blocked,"[1626220, 1629675]",1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,10.0,,,,,,,,Reid,1629675.0
488,PT00M06.50S,2024-04-06T03:50:21.7Z,3,REGULAR,block,,[],1629675,,,1610612756,77,59,2024-04-06T03:50:24Z,4880000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
489,PT00M03.30S,2024-04-06T03:50:24.9Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612750,77,59,2024-04-06T03:50:27Z,4890000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:5),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,487.0,5.0,5.0,0.0,,,,,
490,PT00M01.40S,2024-04-06T03:50:26.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,4.681340341655716,50.245098039215684,1610612750,77,61,2024-04-06T03:50:34Z,4900000,False,-1.0,-8.0,1,left,M. Morris running Layup (9 PTS) (N. Alexander-Walker 2 AST),"[1628420, 1629638]",1610612750.0,MIN,running,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,9.0,0.86,,,,,N. Alexander-Walker,1629638.0,2.0,,
491,PT00M00.00S,2024-04-06T03:50:37.0Z,3,REGULAR,period,end,[],0,,,1610612756,77,61,2024-04-06T03:50:37Z,4910000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-04-06T03:50:40.6Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,77,61,2024-04-06T03:53:20Z,4920000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2024-04-06T03:50:40.6Z,4,REGULAR,substitution,out,['startperiod'],1629234,,,1610612756,77,61,2024-04-06T03:53:20Z,4930000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-04-06T03:50:40.6Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612756,77,61,2024-04-06T03:53:20Z,4940000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-04-06T03:50:40.6Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612756,77,61,2024-04-06T03:53:20Z,4950000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-04-06T03:50:40.6Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612756,77,61,2024-04-06T03:53:20Z,4960000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-04-06T03:50:40.6Z,4,REGULAR,substitution,in,['startperiod'],1629626,,,1610612756,77,61,2024-04-06T03:53:20Z,4970000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-04-06T03:50:40.6Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612756,77,61,2024-04-06T03:53:20Z,4980000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-04-06T03:50:40.6Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612756,77,61,2024-04-06T03:53:20Z,4990000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-04-06T03:53:28.9Z,4,REGULAR,period,start,[],0,,,1610612756,77,61,2024-04-06T03:53:28Z,5000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
