actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
581,PT10M44.00S,2023-12-03T04:03:13.9Z,4,REGULAR,2pt,Jump Shot,[],1629669,14.14257555847569,22.30392156862745,1610612763,87,74,2023-12-03T04:04:11Z,5580000,False,138.0,80.0,1,left,MISS J. Nowell 16' pullup Shot,[1629669],1610612763.0,MEM,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,,,16.01,Missed,,,,,,,,,,,,,,,,
582,PT10M41.00S,2023-12-03T04:03:16.9Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612756,87,74,2023-12-03T04:03:21Z,5590000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Right,,,,,,581.0,1.0,1.0,0.0,,,,,,,,,,,
583,PT10M24.00S,2023-12-03T04:03:33.9Z,4,REGULAR,3pt,Jump Shot,[],1628966,80.6340341655716,4.166666666666666,1610612756,90,74,2023-12-03T04:03:38Z,5600000,False,-229.0,130.0,1,right,K. Bates-Diop 26' 3PT  (3 PTS) (D. Eubanks 1 AST),"[1628966, 1629234]",1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,,,26.33,Made,3.0,,,,,D. Eubanks,1629234.0,1.0,,,,,,,,
585,PT10M12.00S,2023-12-03T04:03:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,5.863994743758213,50.245098039215684,1610612763,90,76,2023-12-03T04:03:52Z,5620000,False,-1.0,3.0,1,left,D. Bane driving Layup (9 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,0.29,Made,9.0,,,,,,,,,,,,,,,
586,PT09M54.00S,2023-12-03T04:04:03.4Z,4,REGULAR,turnover,lost ball,[],1628966,,,1610612756,90,76,2023-12-03T04:04:08Z,5630000,False,,,0,,K. Bates-Diop lost ball TURNOVER (1 TO),"[1628966, 1630217]",1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,Bane,1630217.0,,,,,,
587,PT09M54.00S,2023-12-03T04:04:03.4Z,4,REGULAR,steal,,[],1630217,,,1610612763,90,76,2023-12-03T04:04:06Z,5640000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
588,PT09M48.00S,2023-12-03T04:04:09.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630217,7.046649145860711,49.26470588235294,1610612763,90,78,2023-12-03T04:05:35Z,5650000,False,4.0,14.0,1,left,D. Bane running Layup (11 PTS),[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,1.42,Made,11.0,,,,,,,,,,,,,,,
590,PT09M40.00S,2023-12-03T04:04:21.7Z,4,REGULAR,substitution,out,[],1631246,,,1610612756,90,78,2023-12-03T04:04:27Z,5670000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT09M40.00S,2023-12-03T04:04:21.7Z,4,REGULAR,substitution,out,[],202687,,,1610612756,90,78,2023-12-03T04:04:27Z,5680000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT09M40.00S,2023-12-03T04:04:21.7Z,4,REGULAR,substitution,in,[],1628991,,,1610612756,90,78,2023-12-03T04:04:27Z,5690000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT09M40.00S,2023-12-03T04:04:21.7Z,4,REGULAR,substitution,in,[],1631223,,,1610612756,90,78,2023-12-03T04:04:27Z,5700000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT09M21.00S,2023-12-03T04:05:17.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,95.48291721419186,48.529411764705884,1610612756,92,78,2023-12-03T04:05:23Z,5730000,False,-7.0,-10.0,1,right,K. Bates-Diop driving Layup (5 PTS) (D. Booker 7 AST),"[1628966, 1626164]",1610612756.0,PHX,driving,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,1.24,Made,5.0,,,,,D. Booker,1626164.0,7.0,,,,,,,,
631,PT09M05.00S,2023-12-03T04:05:37.9Z,4,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612763,92,78,2023-12-03T04:11:27Z,5742500,False,,,0,,D. Booker shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1626164, 1628991]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
600,PT09M05.00S,2023-12-03T04:05:58.0Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,92,78,2023-12-03T04:11:48Z,5745000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
601,PT09M05.00S,2023-12-03T04:05:58.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,92,78,2023-12-03T04:06:38Z,5747500,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,
643,PT09M05.00S,2023-12-03T04:06:16.7Z,4,REGULAR,substitution,out,[],1629642,,,1610612763,92,78,2023-12-03T04:12:06Z,5748125,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT09M05.00S,2023-12-03T04:06:16.7Z,4,REGULAR,substitution,in,[],1630692,,,1610612763,92,78,2023-12-03T04:12:06Z,5748437,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT09M05.00S,2023-12-03T04:05:58.0Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,92,79,2023-12-03T04:11:48Z,5748750,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (27 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,,
605,PT08M55.00S,2023-12-03T04:06:35.4Z,4,REGULAR,foul,personal,[],1631223,,,1610612756,92,79,2023-12-03T04:10:36Z,5820000,False,,,0,,D. Roddy personal FOUL (1 PF),"[1631223, 1626164]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,16-24 Left Center,200832.0,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,
608,PT08M40.00S,2023-12-03T04:07:11.2Z,4,REGULAR,3pt,Jump Shot,[],1629139,92.59198423127464,1.715686274509804,1610612756,92,79,2023-12-03T04:10:36Z,5850000,False,-241.0,17.0,1,right,MISS Y. Watanabe 24' 3PT,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,Left Corner 3,24+ Left,,,24.2,Missed,,,,,,,,,,,,,,,,
609,PT08M38.00S,2023-12-03T04:07:13.2Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612756,92,79,2023-12-03T04:17:21Z,5860000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Left Corner 3,24+ Left,,,,,,608.0,3.0,2.0,1.0,,,,,,,,,,,
674,PT08M38.00S,2023-12-03T04:07:17.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,92.42772667542707,60.78431372549019,1610612756,92,79,2023-12-03T04:23:38Z,5865000,False,54.0,19.0,1,right,MISS D. Eubanks tip Layup,[1629234],1610612756.0,PHX,tip,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,5.71,Missed,,,,,,,,,,,,,,,,
675,PT08M35.00S,2023-12-03T04:07:20.0Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,92,79,2023-12-03T04:23:38Z,5867500,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,674.0,7.0,6.0,1.0,,,,,,,,,,,
610,PT08M30.00S,2023-12-03T04:07:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,5.206964520367937,48.03921568627451,1610612763,92,81,2023-12-03T04:07:28Z,5870000,False,10.0,-4.0,1,left,D. Bane driving reverse Layup (13 PTS),[1630217],1610612763.0,MEM,driving reverse,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,1.04,Made,13.0,,,,,,,,,,,,,,,
611,PT08M30.00S,2023-12-03T04:07:25.2Z,4,REGULAR,foul,personal,['1freethrow'],1629139,,,1610612763,92,81,2023-12-03T04:07:33Z,5880000,False,,,0,,Y. Watanabe shooting personal FOUL (3 PF) (Bane 1 FT),"[1629139, 1630217]",1610612756.0,PHX,shooting,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,3.0,0.0,Bane,1630217.0,,
613,PT08M30.00S,2023-12-03T04:07:50.8Z,4,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,92,81,2023-12-03T04:07:57Z,5900000,False,,,0,,MISS D. Bane Free Throw 1 of 1,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
614,PT08M27.00S,2023-12-03T04:07:53.8Z,4,REGULAR,rebound,offensive,[],1630217,,,1610612763,92,81,2023-12-03T04:07:57Z,5910000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,613.0,3.0,2.0,1.0,,,,,,,,,,,
615,PT08M25.00S,2023-12-03T04:07:54.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,7.703679369250986,53.431372549019606,1610612763,92,81,2023-12-03T04:08:00Z,5920000,False,-17.0,20.0,1,left,MISS D. Bane Layup - blocked,"[1630217, 1629234]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,2.63,Missed,,,,,,,,,,,,,,,Eubanks,1629234.0
616,PT08M25.00S,2023-12-03T04:07:54.4Z,4,REGULAR,block,,[],1629234,,,1610612763,92,81,2023-12-03T04:07:56Z,5930000,False,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
617,PT08M23.00S,2023-12-03T04:07:56.4Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612756,92,81,2023-12-03T04:08:00Z,5940000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,615.0,2.0,2.0,0.0,,,,,,,,,,,
618,PT08M02.00S,2023-12-03T04:08:17.3Z,4,REGULAR,3pt,Jump Shot,[],1628966,77.87450722733246,7.8431372549019605,1610612756,92,81,2023-12-03T04:08:23Z,5950000,False,-211.0,155.0,1,right,MISS K. Bates-Diop 26' 3PT,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,,,26.19,Missed,,,,,,,,,,,,,,,,
619,PT07M59.00S,2023-12-03T04:08:20.3Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,92,81,2023-12-03T04:08:23Z,5960000,False,,,0,,D. Roddy REBOUND (Off:1 Def:4),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,,,,618.0,5.0,4.0,1.0,,,,,,,,,,,
620,PT07M52.00S,2023-12-03T04:08:27.5Z,4,REGULAR,3pt,Jump Shot,[],1630583,8.492115637319317,97.05882352941177,1610612763,92,81,2023-12-03T04:08:32Z,5970000,False,-235.0,27.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,23.69,Missed,,,,,,,,,,,,,,,,
621,PT07M49.00S,2023-12-03T04:08:30.5Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612756,92,81,2023-12-03T04:08:32Z,5980000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:1),[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,Left Corner 3,24+ Left,,,,,,620.0,2.0,1.0,1.0,,,,,,,,,,,
624,PT07M29.00S,2023-12-03T04:08:51.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,83.44283837056504,51.79993872549019,1610612756,92,81,2023-12-03T04:19:57Z,5990000,False,9.0,103.0,1,right,MISS J. Goodwin 10' turnaround Shot,[1630692],1610612756.0,PHX,turnaround,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,10.35,Missed,,,,,,,,,,,,,,,,
625,PT07M27.00S,2023-12-03T04:08:53.0Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,92,81,2023-12-03T04:09:03Z,6000000,False,,,0,,S. Aldama REBOUND (Off:0 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,624.0,5.0,5.0,0.0,,,,,,,,,,,
626,PT07M16.00S,2023-12-03T04:09:04.3Z,4,REGULAR,2pt,Jump Shot,[],1630217,4.599211563731932,81.88572303921569,1610612763,92,81,2023-12-03T04:20:12Z,6010000,False,-159.0,-9.0,1,left,MISS D. Bane 15' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,15.97,Missed,,,,,,,,,,,,,,,,
627,PT07M12.00S,2023-12-03T04:09:08.3Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612756,92,81,2023-12-03T04:09:13Z,6020000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:3),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Left,,,,,,626.0,3.0,3.0,0.0,,,,,,,,,,,
628,PT07M08.00S,2023-12-03T04:09:16.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,92,81,2023-12-03T04:09:20Z,6030000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT07M08.00S,2023-12-03T04:11:44.1Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,92,81,2023-12-03T04:12:05Z,6040000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT07M08.00S,2023-12-03T04:11:44.1Z,4,REGULAR,substitution,out,[],1629234,,,1610612756,92,81,2023-12-03T04:12:05Z,6050000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT07M08.00S,2023-12-03T04:11:44.1Z,4,REGULAR,substitution,out,[],1628966,,,1610612756,92,81,2023-12-03T04:12:05Z,6060000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT07M08.00S,2023-12-03T04:11:44.1Z,4,REGULAR,substitution,out,[],1629669,,,1610612756,92,81,2023-12-03T04:12:05Z,6080000,False,,,0,,SUB out: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT07M08.00S,2023-12-03T04:11:44.1Z,4,REGULAR,substitution,in,[],1628960,,,1610612756,92,81,2023-12-03T04:12:05Z,6100000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT07M08.00S,2023-12-03T04:11:44.1Z,4,REGULAR,substitution,in,[],203994,,,1610612756,92,81,2023-12-03T04:12:05Z,6110000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT07M08.00S,2023-12-03T04:11:44.1Z,4,REGULAR,substitution,in,[],201142,,,1610612756,92,81,2023-12-03T04:12:05Z,6120000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT07M08.00S,2023-12-03T04:11:44.1Z,4,REGULAR,substitution,in,[],1631246,,,1610612756,92,81,2023-12-03T04:12:05Z,6130000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M56.00S,2023-12-03T04:12:25.1Z,4,REGULAR,2pt,Jump Shot,[],203994,76.42904073587385,31.127450980392158,1610612756,92,81,2023-12-03T04:12:29Z,6140000,False,-94.0,169.0,1,right,MISS J. Nurkic 19' Jump Shot,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,19.37,Missed,,,,,,,,,,,,,,,,
646,PT06M54.00S,2023-12-03T04:12:27.1Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,92,81,2023-12-03T04:12:29Z,6150000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,645.0,8.0,7.0,1.0,,,,,,,,,,,
647,PT06M38.00S,2023-12-03T04:12:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.258212877792378,51.71568627450981,1610612763,92,81,2023-12-03T04:21:15Z,6160000,False,-9.0,6.0,1,left,MISS J. Jackson Jr. Layup,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,1.07,Missed,,,,,,,,,,,,,,,,
648,PT06M35.00S,2023-12-03T04:12:46.5Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612756,92,81,2023-12-03T04:12:49Z,6170000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,647.0,3.0,2.0,1.0,,,,,,,,,,,
649,PT06M19.00S,2023-12-03T04:13:02.0Z,4,REGULAR,2pt,Jump Shot,[],201142,92.85479632063075,24.264705882352942,1610612756,94,81,2023-12-03T04:21:45Z,6180000,False,-129.0,15.0,1,right,K. Durant 12' fadeaway Jump Shot (21 PTS),[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,12.95,Made,21.0,,,,,,,,,,,,,,,
650,PT06M08.00S,2023-12-03T04:13:13.2Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612763,94,81,2023-12-03T04:13:23Z,6190000,False,,,0,,J. Nurkic shooting personal FOUL (5 PF) (Jackson Jr. 2 FT),"[203994, 1628991]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,5.0,0.0,Jackson Jr.,1628991.0,,
652,PT06M08.00S,2023-12-03T04:13:45.4Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,94,82,2023-12-03T04:13:45Z,6210000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (28 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,,
653,PT06M08.00S,2023-12-03T04:13:46.7Z,4,REGULAR,substitution,out,[],1629139,,,1610612763,94,82,2023-12-03T04:13:48Z,6220000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT06M08.00S,2023-12-03T04:13:46.7Z,4,REGULAR,substitution,in,[],1629006,,,1610612763,94,82,2023-12-03T04:13:48Z,6230000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT06M08.00S,2023-12-03T04:14:08.7Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,94,83,2023-12-03T04:14:08Z,6240000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (29 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,,
656,PT05M49.00S,2023-12-03T04:14:32.1Z,4,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612756,94,83,2023-12-03T04:14:49Z,6250000,False,,,0,,D. Roddy shooting personal FOUL (2 PF) (Allen 2 FT),"[1631223, 1628960]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Allen,1628960.0,,
658,PT05M49.00S,2023-12-03T04:15:06.6Z,4,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,95,83,2023-12-03T04:15:06Z,6270000,False,,,0,,G. Allen Free Throw 1 of 2 (6 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
659,PT05M49.00S,2023-12-03T04:15:27.7Z,4,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,96,83,2023-12-03T04:15:27Z,6280000,False,,,0,,G. Allen Free Throw 2 of 2 (7 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
660,PT05M34.00S,2023-12-03T04:15:46.1Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612763,96,83,2023-12-03T04:16:13Z,6290000,False,,,0,,J. Nurkic shooting personal FOUL (6 PF) (Bane 2 FT),"[203994, 1630217]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,6.0,0.0,Bane,1630217.0,,
662,PT05M34.00S,2023-12-03T04:15:56.9Z,4,REGULAR,substitution,out,[],203994,,,1610612763,96,83,2023-12-03T04:15:59Z,6310000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M34.00S,2023-12-03T04:15:56.9Z,4,REGULAR,substitution,in,[],1629234,,,1610612763,96,83,2023-12-03T04:15:59Z,6320000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT05M34.00S,2023-12-03T04:16:17.7Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,96,84,2023-12-03T04:16:17Z,6330000,False,,,0,,D. Bane Free Throw 1 of 2 (14 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
665,PT05M34.00S,2023-12-03T04:16:33.0Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,96,85,2023-12-03T04:16:33Z,6340000,False,,,0,,D. Bane Free Throw 2 of 2 (15 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
666,PT05M24.00S,2023-12-03T04:16:46.7Z,4,REGULAR,foul,personal,[],1631246,,,1610612756,96,85,2023-12-03T04:16:53Z,6350000,False,,,0,,V. Williams Jr. personal FOUL (3 PF),"[1631246, 201142]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,1179.0,,,,,,,,,,,,,,3.0,0.0,Durant,201142.0,,
668,PT05M16.00S,2023-12-03T04:17:13.8Z,4,REGULAR,3pt,Jump Shot,[],1630692,73.27529566360053,82.59803921568627,1610612756,96,85,2023-12-03T04:17:19Z,6370000,False,163.0,199.0,1,right,MISS J. Goodwin 25' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,25.7,Missed,,,,,,,,,,,,,,,,
669,PT05M13.00S,2023-12-03T04:17:16.8Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,96,85,2023-12-03T04:17:19Z,6380000,False,,,0,,S. Aldama REBOUND (Off:0 Def:6),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,668.0,6.0,6.0,0.0,,,,,,,,,,,
670,PT04M54.00S,2023-12-03T04:17:36.5Z,4,REGULAR,3pt,Jump Shot,[],1630217,30.17411300919842,12.990196078431374,1610612763,96,85,2023-12-03T04:25:19Z,6390000,False,185.0,231.0,1,left,MISS D. Bane 29' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,29.6,Missed,,,,,,,,,,,,,,,,
671,PT04M51.00S,2023-12-03T04:17:39.5Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612756,96,85,2023-12-03T04:17:41Z,6400000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,670.0,4.0,3.0,1.0,,,,,,,,,,,
672,PT04M51.00S,2023-12-03T04:17:43.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631246,,,1610612756,96,85,2023-12-03T04:17:56Z,6410000,False,,,0,,V. Williams Jr. personal FOUL (4 PF) (Goodwin 2 FT),"[1631246, 1630692]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,4.0,0.0,Goodwin,1630692.0,,
