actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
161,PT10M43.00S,2024-01-01T01:38:29.6Z,2,REGULAR,3pt,Jump Shot,[],1630175,4.155716162943495,96.07843137254902,1610612753,39,32,2024-01-01T01:38:34Z,1600000,False,-230.0,-13.0,1,left,C. Anthony 3PT  (8 PTS) (W. Carter Jr. 1 AST),"[1630175, 1628976]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,23.08,Made,,,,8.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,
163,PT10M30.00S,2024-01-01T01:38:41.6Z,2,REGULAR,3pt,Jump Shot,[],201142,67.7562417871222,63.725490196078425,1610612756,39,32,2024-01-01T01:38:54Z,1620000,False,69.0,251.0,1,right,MISS K. Durant 25' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
164,PT10M26.00S,2024-01-01T01:38:45.6Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,39,32,2024-01-01T01:38:54Z,1630000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,163.0,,,,,2.0,2.0,0.0,,,,,,,,
165,PT10M22.00S,2024-01-01T01:38:51.3Z,2,REGULAR,foul,personal,['2freethrow'],1628962,,,1610612753,39,32,2024-01-01T01:39:06Z,1640000,False,,,0,,U. Azubuike shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1628962, 1628976]",1610612756.0,PHX,shooting,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Carter Jr.,1628976.0
167,PT10M22.00S,2024-01-01T01:39:22.1Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,39,33,2024-01-01T01:39:22Z,1660000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (4 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
168,PT10M22.00S,2024-01-01T01:39:23.0Z,2,REGULAR,substitution,out,[],1628962,,,1610612753,39,33,2024-01-01T01:39:26Z,1670000,False,,,0,,SUB out: U. Azubuike,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M22.00S,2024-01-01T01:39:23.0Z,2,REGULAR,substitution,in,[],1629002,,,1610612753,39,33,2024-01-01T01:39:26Z,1680000,False,,,0,,SUB in: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M22.00S,2024-01-01T01:39:47.1Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,39,34,2024-01-01T01:39:47Z,1690000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
171,PT10M10.00S,2024-01-01T01:40:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.49605781865965,54.65686274509803,1610612756,41,34,2024-01-01T01:40:04Z,1700000,False,23.0,84.0,1,right,K. Durant 8' turnaround Jump Shot (6 PTS),[201142],1610612756.0,PHX,turnaround,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,8.7,Made,,,,6.0,,,,,,,,,,,,,,
172,PT09M59.00S,2024-01-01T01:40:13.9Z,2,REGULAR,foul,personal,[],1629006,,,1610612753,41,34,2024-01-01T01:40:28Z,1710000,False,,,0,,J. Okogie personal FOUL (2 PF),"[1629006, 1630532]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Wagner,1630532.0
174,PT09M51.00S,2024-01-01T01:40:45.6Z,2,REGULAR,3pt,Jump Shot,[],203914,3.630091984231275,96.81372549019608,1610612753,41,34,2024-01-01T01:41:01Z,1730000,False,-234.0,-18.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
175,PT09M48.00S,2024-01-01T01:40:48.6Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612753,41,34,2024-01-01T01:41:01Z,1740000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,174.0,,,,,2.0,1.0,1.0,,,,,,,,
176,PT09M43.00S,2024-01-01T01:40:53.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203914,6.783837056504599,4.901960784313726,1610612753,41,34,2024-01-01T01:41:03Z,1750000,False,225.0,11.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,,
177,PT09M39.00S,2024-01-01T01:40:57.9Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,41,34,2024-01-01T01:41:03Z,1760000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,176.0,,,,,2.0,1.0,1.0,,,,,,,,
178,PT09M38.00S,2024-01-01T01:40:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,5.863994743758213,50.0,1610612753,41,36,2024-01-01T01:41:06Z,1770000,False,0.0,3.0,1,left,W. Carter Jr. putback Layup (7 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.26,Made,,,,7.0,,,,,,,,,,,,,,
179,PT09M25.00S,2024-01-01T01:41:11.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,92.32917214191852,50.0,1610612756,43,36,2024-01-01T01:41:14Z,1780000,False,0.0,20.0,1,right,C. Metu cutting Layup (2 PTS) (B. Beal 2 AST),"[1629002, 203078]",1610612756.0,PHX,cutting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1.96,Made,,,,2.0,B. Beal,203078.0,2.0,,,,,,,,,,,
181,PT09M18.00S,2024-01-01T01:41:19.7Z,2,REGULAR,2pt,Jump Shot,[],1630175,9.411957950065702,23.774509803921568,1610612753,43,36,2024-01-01T01:41:26Z,1800000,False,131.0,36.0,1,left,MISS C. Anthony 13' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,13.6,Missed,,,,,,,,,,,,,,,,,,
182,PT09M14.00S,2024-01-01T01:41:23.7Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,43,36,2024-01-01T01:41:26Z,1810000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,,,,,181.0,,,,,1.0,1.0,0.0,,,,,,,,
183,PT09M10.00S,2024-01-01T01:41:29.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201142,93.38042049934296,49.754901960784316,1610612756,45,36,2024-01-01T01:50:46Z,1820000,False,-1.0,10.0,1,right,K. Durant running Layup (8 PTS) (J. Okogie 1 AST),"[201142, 1629006]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.98,Made,,,,8.0,J. Okogie,1629006.0,1.0,,,,,,,,,,,
185,PT09M10.00S,2024-01-01T01:41:32.4Z,2,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612756,45,36,2024-01-01T01:41:41Z,1840000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Durant 1 FT),"[1630532, 201142]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Durant,201142.0
187,PT09M10.00S,2024-01-01T01:41:55.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],201142,,,1610612756,46,36,2024-01-01T01:52:17Z,1860000,False,,,0,,K. Durant Free Throw 1 of 1 (9 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
188,PT08M56.00S,2024-01-01T01:42:14.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,5.732588699080158,50.98039215686274,1610612753,46,38,2024-01-01T01:52:39Z,1870000,False,-5.0,1.0,1,left,M. Wagner cutting DUNK (2 PTS) (F. Wagner 2 AST),"[1629021, 1630532]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.51,Made,,,,2.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,
190,PT08M43.00S,2024-01-01T01:42:30.0Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612756,46,38,2024-01-01T01:42:55Z,1890000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Durant 2 FT),"[1630532, 201142]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Durant,201142.0
192,PT08M43.00S,2024-01-01T01:42:56.1Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,47,38,2024-01-01T01:42:56Z,1910000,False,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
193,PT08M43.00S,2024-01-01T01:43:13.6Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,48,38,2024-01-01T01:43:13Z,1920000,False,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,11.0,,,,,,,,,,,,,,
194,PT08M25.00S,2024-01-01T01:43:33.2Z,2,REGULAR,3pt,Jump Shot,[],1630532,32.933639947437584,46.32352941176471,1610612753,48,38,2024-01-01T01:43:51Z,1930000,False,18.0,257.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.78,Missed,,,,,,,,,,,,,,,,,,
195,PT08M24.00S,2024-01-01T01:43:34.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,48,38,2024-01-01T01:43:51Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,194.0,,,,,,,,,,,,,,,
196,PT08M24.00S,2024-01-01T01:43:38.2Z,2,REGULAR,foul,personal,[],201569,,,1610612753,48,38,2024-01-01T01:43:43Z,1950000,False,,,0,,E. Gordon loose ball personal FOUL (1 PF),"[201569, 1629021]",1610612756.0,PHX,loose ball,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Wagner,1629021.0
198,PT08M12.00S,2024-01-01T01:44:11.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,27.151773981603156,20.833333333333336,1610612753,48,41,2024-01-01T01:44:16Z,1970000,False,146.0,203.0,1,left,M. Wagner 24' 3PT  (5 PTS) (F. Wagner 3 AST),"[1629021, 1630532]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,24.97,Made,,,,5.0,F. Wagner,1630532.0,3.0,,,,,,,,,,,
200,PT07M57.00S,2024-01-01T01:44:26.5Z,2,REGULAR,3pt,Jump Shot,[],1629006,91.67214191852825,94.85294117647058,1610612756,48,41,2024-01-01T01:44:37Z,1990000,False,224.0,26.0,1,right,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,,
201,PT07M54.00S,2024-01-01T01:44:29.5Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,48,41,2024-01-01T01:44:31Z,2000000,False,,,0,,C. Anthony REBOUND (Off:1 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,,,,,200.0,,,,,3.0,2.0,1.0,,,,,,,,
202,PT07M51.00S,2024-01-01T01:44:38.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629002,,,1610612753,48,41,2024-01-01T02:00:44Z,2010000,False,,,0,,C. Metu shooting personal FOUL (1 PF) (Anthony 2 FT),"[1629002, 1630175]",1610612756.0,PHX,shooting,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Anthony,1630175.0
204,PT07M51.00S,2024-01-01T01:45:10.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630175,,,1610612753,48,42,2024-01-01T02:01:17Z,2030000,False,,,0,,C. Anthony Free Throw 1 of 2 (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
205,PT07M51.00S,2024-01-01T01:45:20.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,48,42,2024-01-01T01:45:20Z,2040000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M51.00S,2024-01-01T01:47:41.7Z,2,REGULAR,substitution,out,[],1629002,,,1610612753,48,42,2024-01-01T01:48:15Z,2050000,False,,,0,,SUB out: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M51.00S,2024-01-01T01:47:41.7Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,48,42,2024-01-01T01:48:15Z,2060000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M51.00S,2024-01-01T01:47:41.7Z,2,REGULAR,substitution,in,[],203994,,,1610612753,48,42,2024-01-01T01:48:15Z,2070000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M51.00S,2024-01-01T01:47:41.7Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,48,42,2024-01-01T01:48:15Z,2080000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M51.00S,2024-01-01T01:45:10.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630175,,,1610612753,48,43,2024-01-01T02:01:17Z,2090000,False,,,0,,C. Anthony Free Throw 2 of 2 (10 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
211,PT07M32.00S,2024-01-01T01:49:01.4Z,2,REGULAR,2pt,Jump Shot,[],201142,82.47371879106439,66.66666666666666,1610612756,48,43,2024-01-01T01:49:06Z,2100000,False,83.0,112.0,1,right,MISS K. Durant 13' turnaround fadeaway Shot,[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,13.97,Missed,,,,,,,,,,,,,,,,,,
212,PT07M29.00S,2024-01-01T01:49:04.4Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,48,43,2024-01-01T01:49:06Z,2110000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,211.0,,,,,3.0,2.0,1.0,,,,,,,,
213,PT07M16.00S,2024-01-01T01:49:17.2Z,2,REGULAR,3pt,Jump Shot,[],1641710,3.630091984231275,97.30392156862744,1610612753,48,43,2024-01-01T01:49:23Z,2120000,False,-237.0,-18.0,1,left,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,23.72,Missed,,,,,,,,,,,,,,,,,,
214,PT07M14.00S,2024-01-01T01:49:19.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,48,43,2024-01-01T01:49:23Z,2130000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,,,213.0,,,,,,,,,,,,,,,
216,PT06M55.00S,2024-01-01T01:49:46.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,87.86136662286465,47.30392156862745,1610612756,50,43,2024-01-01T01:56:27Z,2150000,False,-13.0,62.0,1,right,J. Nurkic 6' turnaround Hook (10 PTS),[203994],1610612756.0,PHX,turnaround,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,10.0,,,,,,,,,,,,,,
217,PT06M43.00S,2024-01-01T01:49:58.9Z,2,REGULAR,turnover,lost ball,[],1630175,,,1610612753,50,43,2024-01-01T01:50:14Z,2160000,False,,,0,,C. Anthony lost ball TURNOVER (2 TO),"[1630175, 203078]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Beal,203078.0,,,,,
218,PT06M43.00S,2024-01-01T01:49:58.9Z,2,REGULAR,steal,,[],203078,,,1610612756,50,43,2024-01-01T01:50:00Z,2170000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
219,PT06M39.00S,2024-01-01T01:50:02.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201142,93.64323258869908,49.26470588235294,1610612756,52,43,2024-01-01T01:50:26Z,2180000,False,-4.0,7.0,1,right,K. Durant running DUNK (13 PTS) (J. Okogie 2 AST),"[201142, 1629006]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.82,Made,,,,13.0,J. Okogie,1629006.0,2.0,,,,,,,,,,,
221,PT06M39.00S,2024-01-01T01:50:10.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,52,43,2024-01-01T01:50:10Z,2200000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M39.00S,2024-01-01T01:52:30.2Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,52,43,2024-01-01T01:52:49Z,2210000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M39.00S,2024-01-01T01:52:30.2Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,52,43,2024-01-01T01:52:49Z,2220000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M39.00S,2024-01-01T01:52:30.2Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,52,43,2024-01-01T01:52:49Z,2230000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M39.00S,2024-01-01T01:52:30.2Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,52,43,2024-01-01T01:52:49Z,2240000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M39.00S,2024-01-01T01:52:30.2Z,2,REGULAR,substitution,in,[],1629048,,,1610612753,52,43,2024-01-01T01:52:49Z,2250000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M39.00S,2024-01-01T01:52:30.2Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,52,43,2024-01-01T01:52:49Z,2260000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M24.00S,2024-01-01T01:53:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,5.995400788436268,43.13725490196079,1610612753,52,43,2024-01-01T01:53:19Z,2270000,False,34.0,4.0,1,left,MISS G. Bitadze alley-oop Layup,[1629048],1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
229,PT06M20.00S,2024-01-01T01:53:17.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,52,43,2024-01-01T01:53:19Z,2280000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,228.0,,,,,5.0,3.0,2.0,,,,,,,,
230,PT06M12.00S,2024-01-01T01:53:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,85.23324572930355,50.245098039215684,1610612756,52,43,2024-01-01T01:53:29Z,2290000,False,1.0,86.0,1,right,MISS J. Nurkic 8' cutting Layup - blocked,"[203994, 1629048]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,8.63,Missed,Bitadze,1629048.0,,,,,,,,,,,,,,,,
231,PT06M12.00S,2024-01-01T01:53:24.9Z,2,REGULAR,block,,[],1629048,,,1610612756,52,43,2024-01-01T01:53:26Z,2300000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
232,PT06M10.00S,2024-01-01T01:53:26.9Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,52,43,2024-01-01T01:53:29Z,2310000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,230.0,,,,,2.0,2.0,0.0,,,,,,,,
233,PT06M07.00S,2024-01-01T01:53:29.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641710,5.469776609724048,49.754901960784316,1610612753,52,45,2024-01-01T01:53:35Z,2320000,False,1.0,-1.0,1,left,A. Black running DUNK (2 PTS) (P. Banchero 1 AST),"[1641710, 1631094]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.16,Made,,,,2.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,
237,PT05M54.00S,2024-01-01T01:53:55.8Z,2,REGULAR,foul,personal,[],1641710,,,1610612756,52,45,2024-01-01T01:54:46Z,2360000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 201569]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Gordon,201569.0
239,PT05M54.00S,2024-01-01T01:53:59.9Z,2,REGULAR,substitution,out,[],203078,,,1610612756,52,45,2024-01-01T01:54:10Z,2380000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M54.00S,2024-01-01T01:53:59.9Z,2,REGULAR,substitution,out,[],201569,,,1610612756,52,45,2024-01-01T01:54:10Z,2390000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M54.00S,2024-01-01T01:53:59.9Z,2,REGULAR,substitution,out,[],201142,,,1610612756,52,45,2024-01-01T01:54:10Z,2400000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M54.00S,2024-01-01T01:53:59.9Z,2,REGULAR,substitution,out,[],203914,,,1610612756,52,45,2024-01-01T01:54:10Z,2410000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M54.00S,2024-01-01T01:53:59.9Z,2,REGULAR,substitution,in,[],1629002,,,1610612756,52,45,2024-01-01T01:54:10Z,2420000,False,,,0,,SUB in: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M54.00S,2024-01-01T01:53:59.9Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,52,45,2024-01-01T01:54:10Z,2430000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M54.00S,2024-01-01T01:53:59.9Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,52,45,2024-01-01T01:54:10Z,2440000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M54.00S,2024-01-01T01:53:59.9Z,2,REGULAR,substitution,in,[],1630532,,,1610612756,52,45,2024-01-01T01:54:10Z,2450000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M42.00S,2024-01-01T01:54:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.95729303547962,60.29411764705882,1610612756,52,45,2024-01-01T01:54:41Z,2460000,False,51.0,-5.0,1,right,MISS J. Nurkic Layup,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,,
248,PT05M36.00S,2024-01-01T01:54:33.3Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612756,52,45,2024-01-01T01:54:33Z,2470000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,247.0,,,,,2.0,1.0,1.0,,,,,,,,
