actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
434,PT06M17.00S,2023-12-14T03:40:13.6Z,3,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,77,78,2023-12-14T03:40:13Z,4210000,False,,,0,,M. Bridges Free Throw 2 of 2 (12 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
435,PT05M56.00S,2023-12-14T03:40:38.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,90.48948751642575,54.166666666666664,1610612756,79,78,2023-12-14T03:41:51Z,4220000,False,21.0,37.0,1,right,J. Nurkic cutting Layup (10 PTS) (D. Booker 10 AST),"[203994, 1626164]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,4.24,Made,,,,,10.0,D. Booker,1626164.0,10.0,,,,,,,,
437,PT05M43.00S,2023-12-14T03:40:50.2Z,3,REGULAR,3pt,Jump Shot,[],1630560,29.911300919842315,27.450980392156865,1610612751,79,78,2023-12-14T03:40:55Z,4240000,False,113.0,229.0,1,left,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,25.5,Missed,,,,,,,,,,,,,,,,
438,PT05M40.00S,2023-12-14T03:40:53.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,79,78,2023-12-14T03:40:55Z,4250000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:11),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,437.0,14.0,11.0,3.0,,,,,,,,,,,,
439,PT05M35.00S,2023-12-14T03:40:58.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,92.9862023653088,50.98039215686274,1610612756,81,78,2023-12-14T03:42:19Z,4260000,False,5.0,13.0,1,right,D. Booker running finger roll Layup (26 PTS),[1626164],1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,1.43,Made,,,,,26.0,,,,,,,,,,,
440,PT05M23.00S,2023-12-14T03:41:09.9Z,3,REGULAR,3pt,Jump Shot,[],1629661,13.748357424441524,96.07843137254902,1610612751,81,78,2023-12-14T03:41:22Z,4270000,False,-230.0,77.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,24.28,Missed,,,,,,,,,,,,,,,,
441,PT05M23.00S,2023-12-14T03:41:09.9Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,81,78,2023-12-14T03:41:22Z,4280000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,440.0,3.0,3.0,0.0,,,,,,,,,,,,
442,PT05M18.00S,2023-12-14T03:41:17.6Z,3,REGULAR,foul,personal,[],1628969,,,1610612756,81,78,2023-12-14T03:43:49Z,4290000,False,,,0,,M. Bridges take personal FOUL (3 PF),"[1628969, 1626164]",1610612751.0,BKN,take,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,1627963.0,,,,,,,,,,,,3.0,0.0,Booker,1626164.0,,,,
444,PT05M18.00S,2023-12-14T03:41:34.5Z,3,REGULAR,substitution,out,[],1630549,,,1610612756,81,78,2023-12-14T03:41:45Z,4310000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M18.00S,2023-12-14T03:41:34.5Z,3,REGULAR,substitution,out,[],1630560,,,1610612756,81,78,2023-12-14T03:41:45Z,4320000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M18.00S,2023-12-14T03:41:34.5Z,3,REGULAR,substitution,in,[],1627827,,,1610612756,81,78,2023-12-14T03:41:45Z,4330000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M18.00S,2023-12-14T03:41:34.5Z,3,REGULAR,substitution,in,[],1629651,,,1610612756,81,78,2023-12-14T03:41:45Z,4340000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M11.00S,2023-12-14T03:41:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.1688567674113,50.73529411764706,1610612756,83,78,2023-12-14T03:42:01Z,4350000,False,4.0,2.0,1,right,J. Nurkic driving Layup (12 PTS),[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,0.44,Made,,,,,12.0,,,,,,,,,,,
449,PT04M44.00S,2023-12-14T03:42:23.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,7.046649145860711,55.63725490196079,1610612751,83,78,2023-12-14T03:44:50Z,4360000,False,-28.0,14.0,1,left,MISS N. Claxton turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,3.14,Missed,,,,,,,,,,,,,,,,
450,PT04M37.00S,2023-12-14T03:42:30.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,83,78,2023-12-14T03:42:35Z,4370000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:12),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,449.0,15.0,12.0,3.0,,,,,,,,,,,,
451,PT04M28.00S,2023-12-14T03:42:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.85479632063075,45.83333333333333,1610612756,83,78,2023-12-14T03:46:19Z,4380000,False,-21.0,15.0,1,right,MISS J. Nurkic Layup,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,2.55,Missed,,,,,,,,,,,,,,,,
452,PT04M27.00S,2023-12-14T03:42:40.3Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,83,78,2023-12-14T03:45:43Z,4390000,False,,,0,,J. Nurkic REBOUND (Off:4 Def:12),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,451.0,16.0,12.0,4.0,,,,,,,,,,,,
470,PT04M27.00S,2023-12-14T03:42:41.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,92.59198423127464,50.98039215686274,1610612756,83,78,2023-12-14T03:46:07Z,4395000,False,5.0,17.0,1,right,MISS J. Nurkic tip Layup,[203994],1610612756.0,PHX,tip,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,1.78,Missed,,,,,,,,,,,,,,,,
471,PT04M27.00S,2023-12-14T03:42:41.2Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,83,78,2023-12-14T03:51:41Z,4397500,False,,,0,,J. Nurkic REBOUND (Off:5 Def:12),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,470.0,17.0,12.0,5.0,,,,,,,,,,,,
453,PT04M24.00S,2023-12-14T03:42:43.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628966,87.46714848883047,44.6078431372549,1610612756,83,78,2023-12-14T03:47:40Z,4400000,False,-27.0,65.0,1,right,MISS K. Bates-Diop 7' floating Shot,[1628966],1610612756.0,PHX,floating,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,7.07,Missed,,,,,,,,,,,,,,,,
454,PT04M23.00S,2023-12-14T03:42:44.1Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,83,78,2023-12-14T03:43:16Z,4410000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,453.0,4.0,4.0,0.0,,,,,,,,,,,,
455,PT04M23.00S,2023-12-14T03:42:50.0Z,3,REGULAR,foul,personal,[],203994,,,1610612751,83,78,2023-12-14T03:42:52Z,4420000,False,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 1629651]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,,3.0,0.0,Claxton,1629651.0,,,,
457,PT04M08.00S,2023-12-14T03:43:23.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,31.750985545335087,40.44117647058824,1610612751,83,78,2023-12-14T03:50:51Z,4440000,False,48.0,246.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,25.06,Missed,,,,,,,,,,,,,,,,
458,PT04M07.00S,2023-12-14T03:43:24.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,83,78,2023-12-14T03:43:27Z,4450000,False,,,0,,J. Nurkic REBOUND (Off:5 Def:13),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,457.0,18.0,13.0,5.0,,,,,,,,,,,,
459,PT03M55.00S,2023-12-14T03:43:37.6Z,3,REGULAR,3pt,Jump Shot,[],1630692,92.06636005256242,2.941176470588235,1610612756,83,78,2023-12-14T03:43:43Z,4460000,False,-235.0,22.0,1,right,MISS J. Goodwin 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,23.63,Missed,,,,,,,,,,,,,,,,
460,PT03M50.00S,2023-12-14T03:43:42.6Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,83,78,2023-12-14T03:43:43Z,4470000,False,,,0,,J. Nurkic REBOUND (Off:6 Def:13),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Left Corner 3,24+ Left,,,,,459.0,19.0,13.0,6.0,,,,,,,,,,,,
461,PT03M50.00S,2023-12-14T03:43:42.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612756,85,78,2023-12-14T03:43:42Z,4480000,False,0.0,0.0,1,right,J. Nurkic tip Layup (14 PTS),[203994],1610612756.0,PHX,tip,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,14.0,,,,,,,,,,,
462,PT03M41.00S,2023-12-14T03:43:50.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,6.521024967148489,3.9215686274509802,1610612751,85,78,2023-12-14T03:47:56Z,4490000,False,230.0,9.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,23.06,Missed,,,,,,,,,,,,,,,,
463,PT03M35.00S,2023-12-14T03:43:56.7Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,85,78,2023-12-14T03:55:00Z,4500000,False,,,0,,D. Finney-Smith REBOUND (Off:3 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,462.0,4.0,1.0,3.0,,,,,,,,,,,,
464,PT03M26.00S,2023-12-14T03:44:06.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,31.61957950065703,64.4607843137255,1610612751,85,78,2023-12-14T03:44:10Z,4510000,False,-72.0,245.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,25.52,Missed,,,,,,,,,,,,,,,,
465,PT03M23.00S,2023-12-14T03:44:09.5Z,3,REGULAR,rebound,offensive,[],203915,,,1610612751,85,78,2023-12-14T03:44:10Z,4520000,False,,,0,,S. Dinwiddie REBOUND (Off:2 Def:3),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,464.0,5.0,3.0,2.0,,,,,,,,,,,,
466,PT03M20.00S,2023-12-14T03:44:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,5.338370565045992,50.0,1610612751,85,80,2023-12-14T03:44:16Z,4530000,False,0.0,-2.0,1,left,S. Dinwiddie driving reverse Layup (8 PTS),[203915],1610612751.0,BKN,driving reverse,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,0.23,Made,,,,,8.0,,,,,,,,,,,
467,PT02M58.00S,2023-12-14T03:44:36.1Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612756,85,80,2023-12-14T03:45:02Z,4540000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1629651, 203994]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,1.0,3.0,Nurkic,203994.0,,,,
469,PT02M58.00S,2023-12-14T03:44:53.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,85,80,2023-12-14T03:44:53Z,4560000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M58.00S,2023-12-14T03:47:06.8Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,85,80,2023-12-14T03:47:38Z,4570000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M58.00S,2023-12-14T03:47:06.8Z,3,REGULAR,substitution,out,[],1628966,,,1610612756,85,80,2023-12-14T03:47:38Z,4580000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M58.00S,2023-12-14T03:47:06.8Z,3,REGULAR,substitution,in,[],1629642,,,1610612756,85,80,2023-12-14T03:47:38Z,4590000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M58.00S,2023-12-14T03:47:06.8Z,3,REGULAR,substitution,in,[],203078,,,1610612756,85,80,2023-12-14T03:47:38Z,4600000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M58.00S,2023-12-14T03:47:55.9Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,85,80,2023-12-14T03:47:55Z,4610000,False,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
477,PT02M58.00S,2023-12-14T03:47:55.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,85,80,2023-12-14T03:47:55Z,4620000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,476.0,,,,,,,,,,,,,,,
478,PT02M58.00S,2023-12-14T03:48:09.6Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,86,80,2023-12-14T03:48:09Z,4630000,False,,,0,,J. Nurkic Free Throw 2 of 2 (15 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
479,PT02M31.00S,2023-12-14T03:48:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,10.85742444152431,54.90196078431373,1610612751,86,82,2023-12-14T03:54:04Z,4640000,False,-25.0,50.0,1,left,D. Finney-Smith driving floating Jump Shot (6 PTS),[1627827],1610612751.0,BKN,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,5.53,Made,,,,,6.0,,,,,,,,,,,
480,PT02M13.00S,2023-12-14T03:48:59.3Z,3,REGULAR,foul,personal,[],1629651,,,1610612756,86,82,2023-12-14T03:49:10Z,4650000,False,,,0,,N. Claxton personal FOUL (2 PF),"[1629651, 203994]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,1155.0,,,,,,,,,,,,2.0,3.0,Nurkic,203994.0,,,,
482,PT02M13.00S,2023-12-14T03:49:05.8Z,3,REGULAR,substitution,out,[],203994,,,1610612756,86,82,2023-12-14T03:49:10Z,4670000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M13.00S,2023-12-14T03:49:05.8Z,3,REGULAR,substitution,in,[],1629002,,,1610612756,86,82,2023-12-14T03:49:10Z,4680000,False,,,0,,SUB in: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M12.00S,2023-12-14T03:49:23.5Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,86,82,2023-12-14T03:49:36Z,4690000,False,,,0,,K. Durant step out-of-bounds TURNOVER (2 TO),[201142],1610612756.0,PHX,step,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,1155.0,2.0,,,,,,,,,,,,,,,,,,
485,PT01M59.00S,2023-12-14T03:49:45.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,15.193823915900131,46.07843137254902,1610612751,86,84,2023-12-14T03:49:49Z,4700000,False,20.0,90.0,1,left,M. Bridges 9' pullup Jump Shot (14 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,9.24,Made,,,,,14.0,,,,,,,,,,,
486,PT01M31.00S,2023-12-14T03:50:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,87.86136662286465,55.63725490196079,1610612756,86,84,2023-12-14T03:50:17Z,4710000,False,28.0,62.0,1,right,MISS J. Goodwin 6' driving Layup - blocked,"[1630692, 1629651]",1610612756.0,PHX,driving,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,6.77,Missed,,,,,,,,,,,,,Claxton,1629651.0,,
487,PT01M31.00S,2023-12-14T03:50:12.9Z,3,REGULAR,block,,[],1629651,,,1610612756,86,84,2023-12-14T03:50:15Z,4720000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
488,PT01M29.00S,2023-12-14T03:50:14.9Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,86,84,2023-12-14T03:50:17Z,4730000,False,,,0,,D. Finney-Smith REBOUND (Off:3 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,486.0,5.0,2.0,3.0,,,,,,,,,,,,
489,PT01M20.00S,2023-12-14T03:50:25.1Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612751,86,84,2023-12-14T03:50:28Z,4740000,False,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1629002]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,,,Metu,1629002.0
490,PT01M20.00S,2023-12-14T03:50:25.1Z,3,REGULAR,steal,,[],1629002,,,1610612756,86,84,2023-12-14T03:50:26Z,4750000,False,,,0,,C. Metu STEAL (1 STL),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
491,PT01M15.00S,2023-12-14T03:50:29.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,93.64323258869908,50.0,1610612756,88,84,2023-12-14T03:50:37Z,4760000,False,0.0,7.0,1,right,K. Durant running Layup (19 PTS),[201142],1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,0.73,Made,,,,,19.0,,,,,,,,,,,
492,PT00M58.30S,2023-12-14T03:50:46.6Z,3,REGULAR,3pt,Jump Shot,[],1627827,8.623521681997373,4.6568627450980395,1610612751,88,84,2023-12-14T03:50:53Z,4770000,False,227.0,29.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,22.85,Missed,,,,,,,,,,,,,,,,
493,PT00M54.40S,2023-12-14T03:50:50.5Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612756,88,84,2023-12-14T03:50:53Z,4780000,False,,,0,,N. Little REBOUND (Off:2 Def:5),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Right Corner 3,24+ Right,,,,,492.0,7.0,5.0,2.0,,,,,,,,,,,,
494,PT00M31.30S,2023-12-14T03:51:14.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,91.27792378449409,49.50980392156863,1610612756,88,84,2023-12-14T03:51:18Z,4790000,False,-2.0,29.0,1,right,MISS C. Metu driving DUNK,[1629002],1610612756.0,PHX,driving,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,2.96,Missed,,,,,,,,,,,,,,,,
495,PT00M29.20S,2023-12-14T03:51:16.6Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,88,84,2023-12-14T03:51:16Z,4800000,False,,,0,,N. Claxton REBOUND (Off:0 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,494.0,5.0,5.0,0.0,,,,,,,,,,,,
496,PT00M26.70S,2023-12-14T03:51:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629661,9.017739816031538,51.9607843137255,1610612751,88,84,2023-12-14T03:51:24Z,4810000,False,-10.0,32.0,1,left,MISS C. Johnson running Layup - blocked,"[1629661, 201142]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,3.38,Missed,,,,,,,,,,,,,Durant,201142.0,,
497,PT00M26.70S,2023-12-14T03:51:19.6Z,3,REGULAR,block,,[],201142,,,1610612751,88,84,2023-12-14T03:51:21Z,4820000,False,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
498,PT00M26.70S,2023-12-14T03:51:19.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,88,84,2023-12-14T03:51:24Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,496.0,,,,,,,,,,,,,,,
500,PT00M26.70S,2023-12-14T03:51:32.1Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,88,84,2023-12-14T03:51:51Z,4850000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M26.70S,2023-12-14T03:51:32.1Z,3,REGULAR,substitution,in,[],1626220,,,1610612751,88,84,2023-12-14T03:51:51Z,4860000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M19.30S,2023-12-14T03:52:01.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,14.011169513797633,36.51960784313725,1610612751,88,86,2023-12-14T03:57:08Z,4870000,False,67.0,79.0,1,left,M. Bridges 10' fadeaway Jump Shot (16 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,10.4,Made,,,,,16.0,,,,,,,,,,,
503,PT00M04.70S,2023-12-14T03:52:21.1Z,3,REGULAR,violation,kicked ball,[],1627827,,,1610612756,88,86,2023-12-14T03:52:33Z,4880000,False,,,0,,D. Finney-Smith kicked ball VIOLATION,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,1155.0,,,,,,,,,,,,,,,,,,,
504,PT00M04.70S,2023-12-14T03:52:34.5Z,3,REGULAR,substitution,out,[],1629642,,,1610612756,88,86,2023-12-14T03:52:43Z,4890000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M04.70S,2023-12-14T03:52:34.5Z,3,REGULAR,substitution,out,[],1629661,,,1610612756,88,86,2023-12-14T03:52:43Z,4900000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M04.70S,2023-12-14T03:52:34.5Z,3,REGULAR,substitution,in,[],1626164,,,1610612756,88,86,2023-12-14T03:52:43Z,4910000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M04.70S,2023-12-14T03:52:34.5Z,3,REGULAR,substitution,in,[],1629651,,,1610612756,88,86,2023-12-14T03:52:43Z,4920000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M03.10S,2023-12-14T03:52:55.8Z,3,REGULAR,2pt,Jump Shot,[],201142,92.59198423127464,76.22549019607843,1610612756,88,86,2023-12-14T03:53:02Z,4930000,False,131.0,17.0,1,right,MISS K. Durant 13' turnaround Shot,[201142],1610612756.0,PHX,turnaround,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,13.22,Missed,,,,,,,,,,,,,,,,
509,PT00M03.10S,2023-12-14T03:52:55.8Z,3,REGULAR,rebound,offensive,[],1629002,,,1610612756,88,86,2023-12-14T03:53:02Z,4940000,False,,,0,,C. Metu REBOUND (Off:3 Def:1),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Mid-Range,8-16 Right,,,,,508.0,4.0,1.0,3.0,,,,,,,,,,,,
510,PT00M00.00S,2023-12-14T03:52:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629002,85.3646517739816,47.549019607843135,1610612756,88,86,2023-12-14T03:53:07Z,4950000,False,-12.0,85.0,1,right,MISS C. Metu 8' putback Layup,[1629002],1610612756.0,PHX,putback,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Center,,,8.6,Missed,,,,,,,,,,,,,,,,
