actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
431,PT05M37.00S,2026-04-11T03:14:29.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631095,,,1610612745,91,81,2026-04-11T03:15:07Z,4240000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (13 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
432,PT05M19.00S,2026-04-11T03:15:09.0Z,3,REGULAR,3pt,Jump Shot,[],1630162,30.831143232588698,63.725490196078425,1610612750,91,84,2026-04-11T03:15:13Z,4250000,False,-69.0,237.0,1,left,A. Edwards 24' 3PT step back (14 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.7,Made,,,,,,,14.0,,,,,,,,,,,
433,PT05M00.00S,2026-04-11T03:15:28.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,88.78120893561103,39.950980392156865,1610612745,91,84,2026-04-11T03:15:36Z,4260000,False,-50.0,53.0,1,right,MISS J. Tate 7' driving Layup - blocked,"[1630256, 1628978]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,DiVincenzo,1628978.0,,,,,,,,,,,,
434,PT05M00.00S,2026-04-11T03:15:28.2Z,3,REGULAR,block,,[],1628978,,,1610612745,91,84,2026-04-11T03:15:30Z,4270000,False,,,0,,D. DiVincenzo BLOCK (2 BLK),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
435,PT04M57.00S,2026-04-11T03:15:31.2Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,91,84,2026-04-11T03:15:36Z,4280000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,433.0,2.0,2.0,0.0,,,,,,,,,,,,,,
436,PT04M54.00S,2026-04-11T03:15:33.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,26.888961892247043,79.41176470588235,1610612750,91,84,2026-04-11T03:15:42Z,4290000,False,-147.0,200.0,1,left,MISS A. Edwards 24' running 3PT,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
437,PT04M54.00S,2026-04-11T03:15:33.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,91,84,2026-04-11T03:15:42Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,436.0,,,,,,,,,,,,,,,,,
439,PT04M53.00S,2026-04-11T03:15:40.8Z,3,REGULAR,substitution,out,[],1641708,,,1610612750,91,84,2026-04-11T03:15:45Z,4320000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M53.00S,2026-04-11T03:15:40.8Z,3,REGULAR,substitution,in,[],1642263,,,1610612750,91,84,2026-04-11T03:15:45Z,4330000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M53.00S,2026-04-11T03:15:40.8Z,3,REGULAR,substitution,out,[],1628978,,,1610612750,91,84,2026-04-11T03:16:18Z,4340000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M53.00S,2026-04-11T03:15:40.8Z,3,REGULAR,substitution,in,[],201144,,,1610612750,91,84,2026-04-11T03:16:18Z,4350000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M45.00S,2026-04-11T03:16:24.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630162,21.107095926412615,46.81372549019608,1610612750,91,86,2026-04-11T03:16:29Z,4360000,False,16.0,146.0,1,left,A. Edwards 14' pullup Jump Shot (16 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,14.68,Made,,,,,,,16.0,,,,,,,,,,,
444,PT04M27.00S,2026-04-11T03:16:41.9Z,3,REGULAR,2pt,Jump Shot,[],1631095,92.06636005256242,28.431372549019606,1610612745,91,86,2026-04-11T03:16:47Z,4370000,False,-108.0,22.0,1,right,MISS J. Smith Jr. 11' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,11.0,Missed,,,,,,,,,,,,,,,,,,
445,PT04M24.00S,2026-04-11T03:16:44.9Z,3,REGULAR,rebound,defensive,[],1642866,,,1610612750,91,86,2026-04-11T03:16:47Z,4380000,False,,,0,,J. Beringer REBOUND (Off:2 Def:1),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Mid-Range,8-16 Left,,,444.0,3.0,1.0,2.0,,,,,,,,,,,,,,
446,PT04M16.00S,2026-04-11T03:16:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,5.995400788436268,49.26470588235294,1610612750,91,88,2026-04-11T03:18:02Z,4390000,False,4.0,4.0,1,left,A. Dosunmu driving Layup (13 PTS) (A. Edwards 3 AST),"[1630245, 1630162]",1610612750.0,MIN,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,13.0,,,,,,,,,A. Edwards,1630162.0,3.0
448,PT03M58.00S,2026-04-11T03:17:09.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.02825229960578,64.2156862745098,1610612745,93,88,2026-04-11T03:17:14Z,4410000,False,71.0,126.0,1,right,K. Durant 14' Jump Shot (25 PTS) (R. Sheppard 2 AST),"[201142, 1642263]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,14.45,Made,,,,,,,25.0,,,,,,,,,R. Sheppard,1642263.0,2.0
450,PT03M51.00S,2026-04-11T03:17:19.2Z,3,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612750,93,88,2026-04-11T03:17:25Z,4430000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Beringer 2 FT),"[1630256, 1642866]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626301.0,1.0,0.0,Beringer,1642866.0,,,,,,
452,PT03M51.00S,2026-04-11T03:17:45.0Z,3,REGULAR,freethrow,1 of 2,[],1642866,,,1610612750,93,89,2026-04-11T03:17:45Z,4450000,False,,,0,,J. Beringer Free Throw 1 of 2 (13 PTS),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
453,PT03M51.00S,2026-04-11T03:18:05.0Z,3,REGULAR,freethrow,2 of 2,[],1642866,,,1610612750,93,90,2026-04-11T03:18:05Z,4460000,False,,,0,,J. Beringer Free Throw 2 of 2 (14 PTS),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
454,PT03M35.00S,2026-04-11T03:18:22.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,87.59855453350855,35.294117647058826,1610612745,95,90,2026-04-11T03:18:28Z,4470000,False,-74.0,64.0,1,right,K. Durant 9' fadeaway Jump Shot (27 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,9.75,Made,,,,,,,27.0,,,,,,,,,,,
455,PT03M23.00S,2026-04-11T03:18:35.4Z,3,REGULAR,3pt,Jump Shot,[],1630162,29.517082785808146,70.34313725490196,1610612750,95,93,2026-04-11T03:18:46Z,4480000,False,-102.0,225.0,1,left,A. Edwards 24' 3PT step back (19 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.69,Made,,,,,,,19.0,,,,,,,,,,,
456,PT02M59.00S,2026-04-11T03:18:59.2Z,3,REGULAR,2pt,Jump Shot,[],201142,86.94152431011827,69.6078431372549,1610612745,95,93,2026-04-11T03:19:03Z,4490000,False,98.0,70.0,1,right,MISS K. Durant 12' pullup Shot - blocked,"[201142, 1630183]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,12.05,Missed,,,,,McDaniels,1630183.0,,,,,,,,,,,,
457,PT02M59.00S,2026-04-11T03:18:59.2Z,3,REGULAR,block,,[],1630183,,,1610612745,95,93,2026-04-11T03:19:01Z,4500000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
458,PT02M59.00S,2026-04-11T03:18:59.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,95,93,2026-04-11T03:19:03Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,456.0,,,,,,,,,,,,,,,,,
460,PT02M59.00S,2026-04-11T03:19:06.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,95,93,2026-04-11T03:19:06Z,4530000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M59.00S,2026-04-11T03:20:58.4Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,95,93,2026-04-11T03:22:20Z,4540000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M59.00S,2026-04-11T03:20:58.4Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,95,93,2026-04-11T03:22:20Z,4550000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M59.00S,2026-04-11T03:20:58.4Z,3,REGULAR,substitution,out,[],1630162,,,1610612745,95,93,2026-04-11T03:22:20Z,4560000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M59.00S,2026-04-11T03:20:58.4Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,95,93,2026-04-11T03:22:20Z,4570000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M59.00S,2026-04-11T03:20:58.4Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,95,93,2026-04-11T03:22:20Z,4580000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M59.00S,2026-04-11T03:20:58.4Z,3,REGULAR,substitution,in,[],1630545,,,1610612745,95,93,2026-04-11T03:22:20Z,4590000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M57.00S,2026-04-11T03:22:35.0Z,3,REGULAR,turnover,bad pass,[],1641708,,,1610612745,95,93,2026-04-11T03:22:44Z,4600000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641708, 1642866]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,1.0,Beringer,1642866.0,,,
468,PT02M57.00S,2026-04-11T03:22:35.0Z,3,REGULAR,steal,,[],1642866,,,1610612750,95,93,2026-04-11T03:28:57Z,4610000,False,,,0,,J. Beringer STEAL (2 STL),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
469,PT02M52.00S,2026-04-11T03:22:39.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,11.645860709592641,5.147058823529411,1610612750,95,96,2026-04-11T03:22:48Z,4620000,False,224.0,57.0,1,left,M. Conley 3PT running (3 PTS) (A. Dosunmu 3 AST),"[201144, 1630245]",1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,23.14,Made,,,,,,,3.0,,,,,,,,,A. Dosunmu,1630245.0,3.0
471,PT02M30.00S,2026-04-11T03:23:01.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,91.01511169513797,61.029411764705884,1610612745,97,96,2026-04-11T03:23:07Z,4640000,False,55.0,32.0,1,right,A. Thompson 6' cutting DUNK (28 PTS) (A. Sengun 6 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,,,,,,,28.0,,,,,,,,,A. Sengun,1630578.0,6.0
473,PT02M08.00S,2026-04-11T03:23:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,8.623521681997373,63.725490196078425,1610612750,97,98,2026-04-11T03:23:32Z,4660000,False,-69.0,29.0,1,left,T. Shannon Jr. 7' driving Layup (14 PTS),[1630545],1610612750.0,MIN,driving,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.43,Made,,,,,,,14.0,,,,,,,,,,,
474,PT01M52.00S,2026-04-11T03:23:39.4Z,3,REGULAR,2pt,Jump Shot,[],201142,76.82325886990802,39.950980392156865,1610612745,99,98,2026-04-11T03:23:43Z,4670000,False,-50.0,165.0,1,right,K. Durant 17' pullup Jump Shot (29 PTS) (A. Sengun 7 AST),"[201142, 1630578]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,17.29,Made,,,,,,,29.0,,,,,,,,,A. Sengun,1630578.0,7.0
476,PT01M38.00S,2026-04-11T03:23:52.9Z,3,REGULAR,3pt,Jump Shot,[],1630245,31.750985545335087,53.431372549019606,1610612750,99,98,2026-04-11T03:23:57Z,4690000,False,-17.0,246.0,1,left,MISS A. Dosunmu 24' step back 3PT,[1630245],1610612750.0,MIN,step back,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,24.66,Missed,,,,,,,,,,,,,,,,,,
477,PT01M36.00S,2026-04-11T03:23:54.9Z,3,REGULAR,rebound,defensive,[],1642263,,,1610612745,99,98,2026-04-11T03:23:57Z,4700000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,476.0,2.0,2.0,0.0,,,,,,,,,,,,,,
478,PT01M26.00S,2026-04-11T03:24:04.8Z,3,REGULAR,3pt,Jump Shot,[],1642263,67.09921156373193,30.637254901960787,1610612745,102,98,2026-04-11T03:24:10Z,4710000,False,-97.0,257.0,1,right,R. Sheppard 27' 3PT pullup (10 PTS) (A. Sengun 8 AST),"[1642263, 1630578]",1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,27.44,Made,,,,,,,10.0,,,,,,,,,A. Sengun,1630578.0,8.0
480,PT01M13.00S,2026-04-11T03:24:18.5Z,3,REGULAR,3pt,Jump Shot,[],201144,9.937582128777924,95.09803921568627,1610612750,102,101,2026-04-11T03:24:23Z,4730000,False,-225.0,41.0,1,left,M. Conley 3PT  (6 PTS) (T. Shannon Jr. 1 AST),"[201144, 1630545]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,,,6.0,,,,,,,,,T. Shannon Jr.,1630545.0,1.0
483,PT00M59.50S,2026-04-11T03:24:46.9Z,3,REGULAR,3pt,Jump Shot,[],1631106,92.85479632063075,95.09803921568627,1610612745,102,101,2026-04-11T03:24:52Z,4760000,False,225.0,15.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,22.6,Missed,,,,,,,,,,,,,,,,,,
484,PT00M56.60S,2026-04-11T03:24:49.8Z,3,REGULAR,rebound,defensive,[],1642866,,,1610612750,102,101,2026-04-11T03:24:52Z,4770000,False,,,0,,J. Beringer REBOUND (Off:2 Def:2),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Right Corner 3,24+ Right,,,483.0,4.0,2.0,2.0,,,,,,,,,,,,,,
488,PT00M46.40S,2026-04-11T03:25:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,11.383048620236531,40.19607843137255,1610612750,102,101,2026-04-11T03:49:13Z,4810000,False,49.0,55.0,1,left,MISS T. Shannon Jr. 7' driving Layup - blocked,"[1630545, 201142]",1610612750.0,MIN,driving,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,Durant,201142.0,,,,,,,,,,,,
489,PT00M46.40S,2026-04-11T03:25:00.6Z,3,REGULAR,block,,[],201142,,,1610612750,102,101,2026-04-11T03:25:02Z,4820000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
490,PT00M46.20S,2026-04-11T03:25:00.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,102,101,2026-04-11T03:25:22Z,4830000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,488.0,,,,,,,,,,,,,,,,,
492,PT00M46.20S,2026-04-11T03:25:16.1Z,3,REGULAR,substitution,out,[],1642866,,,1610612745,102,101,2026-04-11T03:25:20Z,4850000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M46.20S,2026-04-11T03:25:16.1Z,3,REGULAR,substitution,in,[],203937,,,1610612745,102,101,2026-04-11T03:25:20Z,4860000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M27.90S,2026-04-11T03:25:39.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612745,102,101,2026-04-11T03:25:51Z,4870000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Sengun 2 FT),"[1630183, 1630578]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1629178.0,3.0,0.0,Sengun,1630578.0,,,,,,
496,PT00M27.90S,2026-04-11T03:26:12.1Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,103,101,2026-04-11T03:26:12Z,4890000,False,,,0,,A. Sengun Free Throw 1 of 2 (15 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
497,PT00M27.90S,2026-04-11T03:26:37.8Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,104,101,2026-04-11T03:26:37Z,4900000,False,,,0,,A. Sengun Free Throw 2 of 2 (16 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
498,PT00M10.90S,2026-04-11T03:26:55.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203937,14.799605781865965,44.11764705882353,1610612750,104,103,2026-04-11T03:27:01Z,4910000,False,29.0,87.0,1,left,K. Anderson 9' turnaround Hook (14 PTS) (M. Conley 3 AST),"[203937, 201144]",1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,9.15,Made,,,,,,,14.0,,,,,,,,,M. Conley,201144.0,3.0
500,PT00M01.80S,2026-04-11T03:27:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,86.81011826544021,38.72549019607843,1610612745,106,103,2026-04-11T03:27:29Z,4930000,False,-56.0,71.0,1,right,A. Thompson 9' fadeaway Jump Shot (30 PTS),[1641708],1610612745.0,HOU,fadeaway,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,9.11,Made,,,,,,,30.0,,,,,,,,,,,
502,PT00M00.00S,2026-04-11T03:27:30.5Z,3,REGULAR,heave,,[],0,,,1610612750,106,103,2026-04-11T03:30:30Z,4950000,False,,,0,,MIN Heave,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Center,63.23,,,,,,,,,,,,,,,,,,,
503,PT00M00.00S,2026-04-11T03:27:30.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,106,103,2026-04-11T03:30:30Z,4960000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Center,,,502.0,,,,,,,,,,,,,,,,,
504,PT00M00.00S,2026-04-11T03:27:45.8Z,3,REGULAR,period,end,[],0,,,1610612750,106,103,2026-04-11T03:27:45Z,4970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2026-04-11T03:30:31.1Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612750,106,103,2026-04-11T03:30:49Z,4980000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2026-04-11T03:30:31.1Z,4,REGULAR,substitution,out,['startperiod'],1630183,,,1610612750,106,103,2026-04-11T03:30:49Z,4990000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2026-04-11T03:30:31.1Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612750,106,103,2026-04-11T03:30:49Z,5000000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2026-04-11T03:30:31.1Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,106,103,2026-04-11T03:30:49Z,5010000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2026-04-11T03:30:57.3Z,4,REGULAR,period,start,[],0,,,1610612750,106,103,2026-04-11T03:30:57Z,5020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M51.00S,2026-04-11T03:31:07.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,7.5722733245729295,60.049019607843135,1610612750,106,103,2026-04-11T03:35:32Z,5030000,False,-50.0,19.0,1,left,MISS A. Dosunmu cutting Layup - blocked,"[1630245, 1631095]",1610612750.0,MIN,cutting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,Smith Jr.,1631095.0,,,,,,,,,,,,
511,PT11M51.00S,2026-04-11T03:31:07.1Z,4,REGULAR,block,,[],1631095,,,1610612750,106,103,2026-04-11T03:31:09Z,5040000,False,,,0,,J. Smith Jr. BLOCK (2 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT11M50.00S,2026-04-11T03:31:08.1Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,106,103,2026-04-11T03:35:32Z,5050000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,510.0,3.0,3.0,0.0,,,,,,,,,,,,,,
513,PT11M46.00S,2026-04-11T03:31:11.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641708,92.06636005256242,49.50980392156863,1610612745,108,103,2026-04-11T03:31:19Z,5060000,False,-2.0,22.0,1,right,A. Thompson running DUNK (32 PTS) (R. Sheppard 3 AST),"[1641708, 1642263]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,32.0,,,,,,,,,R. Sheppard,1642263.0,3.0
515,PT11M35.00S,2026-04-11T03:31:26.2Z,4,REGULAR,foul,personal,[],1631095,,,1610612750,108,103,2026-04-11T03:31:31Z,5080000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1628978]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202049.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,
517,PT11M26.00S,2026-04-11T03:31:52.3Z,4,REGULAR,foul,personal,[],1630578,,,1610612750,108,103,2026-04-11T03:32:07Z,5100000,False,,,0,,A. Sengun personal FOUL (4 PF),"[1630578, 203937]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1629178.0,4.0,0.0,Anderson,203937.0,,,,,,
519,PT11M19.00S,2026-04-11T03:32:19.7Z,4,REGULAR,foul,personal,[],1642263,,,1610612750,108,103,2026-04-11T03:32:25Z,5120000,False,,,0,,R. Sheppard personal FOUL (2 PF),"[1642263, 203937]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Left,,,,,,,,,,202049.0,2.0,0.0,Anderson,203937.0,,,,,,
521,PT11M14.00S,2026-04-11T03:32:39.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.30946123521682,47.05882352941176,1610612750,108,105,2026-04-11T03:36:38Z,5140000,False,15.0,16.0,1,left,D. DiVincenzo driving Layup (9 PTS) (K. Anderson 5 AST),"[1628978, 203937]",1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,9.0,,,,,,,,,K. Anderson,203937.0,5.0
523,PT10M57.00S,2026-04-11T03:32:55.8Z,4,REGULAR,3pt,Jump Shot,[],1631106,92.19776609724047,97.79411764705883,1610612745,108,105,2026-04-11T03:33:02Z,5160000,False,239.0,21.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
