actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
352,PT00M19.90S,2025-12-06T02:11:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631221,18.084756898817346,44.6078431372549,1610612756,66,58,2025-12-06T02:14:42Z,3470000,False,27.0,117.0,1,left,C. Gillespie 12' pullup Jump Shot (8 PTS),[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,12.06,Made,8.0,,,,,,,,,,,,,,,,,
353,PT00M00.70S,2025-12-06T02:12:19.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629006,91.93495400788436,47.30392156862745,1610612745,68,58,2025-12-06T02:15:04Z,3480000,False,-13.0,23.0,1,right,J. Okogie driving DUNK (6 PTS) (K. Durant 5 AST),"[1629006, 201142]",1610612745.0,HOU,driving,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,2.69,Made,6.0,,,,,K. Durant,201142.0,5.0,,,,,,,,,,
355,PT00M00.00S,2025-12-06T02:12:25.6Z,2,REGULAR,heave,,[],0,,,1610612756,68,58,2025-12-06T02:39:44Z,3500000,False,,,0,,PHX Heave,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,74.86,,,,,,,,,,,,,,,,,,,
356,PT00M00.00S,2025-12-06T02:12:25.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,68,58,2025-12-06T02:29:05Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,16-24 Right Center,,,,355.0,,,,,,,,,,,,,,,,
357,PT00M00.00S,2025-12-06T02:15:27.3Z,2,REGULAR,period,end,[],0,,,1610612756,68,58,2025-12-06T02:15:27Z,3520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-12-06T02:27:18.3Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612756,68,58,2025-12-06T02:27:36Z,3530000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-12-06T02:27:18.3Z,3,REGULAR,substitution,out,['startperiod'],1642346,,,1610612756,68,58,2025-12-06T02:27:36Z,3540000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-12-06T02:27:18.3Z,3,REGULAR,substitution,out,['startperiod'],1642345,,,1610612756,68,58,2025-12-06T02:27:36Z,3550000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-12-06T02:27:18.3Z,3,REGULAR,substitution,in,['startperiod'],1631095,,,1610612756,68,58,2025-12-06T02:27:36Z,3560000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-12-06T02:27:18.3Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612756,68,58,2025-12-06T02:27:36Z,3570000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-12-06T02:27:18.3Z,3,REGULAR,substitution,in,['startperiod'],1626220,,,1610612756,68,58,2025-12-06T02:27:36Z,3580000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2025-12-06T02:27:45.1Z,3,REGULAR,period,start,[],0,,,1610612745,68,58,2025-12-06T02:27:45Z,3590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M44.00S,2025-12-06T02:28:00.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,6.258212877792378,54.65686274509803,1610612745,70,58,2025-12-06T02:28:23Z,3600000,False,-23.0,6.0,1,left,A. Thompson reverse DUNK (16 PTS) (K. Durant 6 AST),"[1641708, 201142]",1610612745.0,HOU,reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.41,Made,16.0,,,,,K. Durant,201142.0,6.0,,,,,,,,,,
369,PT11M30.00S,2025-12-06T02:28:14.1Z,3,REGULAR,3pt,Jump Shot,[],1628415,66.70499342969777,29.166666666666668,1610612756,70,58,2025-12-06T02:28:26Z,3620000,False,-104.0,260.0,1,right,MISS D. Brooks 28' pullup 3PT,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
370,PT11M30.00S,2025-12-06T02:28:14.1Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,70,58,2025-12-06T02:28:26Z,3630000,False,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,369.0,,,,,,,5.0,3.0,2.0,,,,,,,
371,PT11M15.00S,2025-12-06T02:28:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,18.2161629434954,58.82352941176471,1610612745,72,58,2025-12-06T02:28:35Z,3640000,False,-44.0,119.0,1,left,J. Smith Jr. 12' pullup Jump Shot (12 PTS),[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.66,Made,12.0,,,,,,,,,,,,,,,,,
375,PT11M03.00S,2025-12-06T02:28:38.0Z,3,REGULAR,turnover,lost ball,[],1626220,,,1610612756,72,58,2025-12-06T02:39:11Z,3645000,False,,,0,,R. O'Neale lost ball TURNOVER (1 TO),"[1626220, 201142]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right,,,,,1.0,Durant,201142.0,,,,,,,,,,,,,
376,PT11M03.00S,2025-12-06T02:28:38.0Z,3,REGULAR,steal,,[],201142,,,1610612745,72,58,2025-12-06T02:39:05Z,3647500,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
372,PT10M57.00S,2025-12-06T02:28:46.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,6.521024967148489,48.03921568627451,1610612745,74,58,2025-12-06T02:41:14Z,3650000,False,10.0,9.0,1,left,A. Thompson running alley-oop DUNK (18 PTS) (K. Durant 7 AST),"[1641708, 201142]",1610612745.0,HOU,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.32,Made,18.0,,,,,K. Durant,201142.0,7.0,,,,,,,,,,
374,PT10M57.00S,2025-12-06T02:28:59.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,74,58,2025-12-06T02:28:59Z,3670000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT10M38.00S,2025-12-06T02:32:14.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,65.78515111695138,57.59803921568627,1610612756,74,58,2025-12-06T02:32:20Z,3700000,False,38.0,269.0,1,right,MISS G. Allen 27' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
380,PT10M34.00S,2025-12-06T02:32:18.7Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612745,74,58,2025-12-06T02:32:20Z,3710000,False,,,0,,J. Okogie REBOUND (Off:0 Def:2),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,379.0,,,,,,,2.0,2.0,0.0,,,,,,,
381,PT10M28.00S,2025-12-06T02:32:26.2Z,3,REGULAR,foul,offensive,[],1631095,,,1610612745,74,58,2025-12-06T02:32:44Z,3720000,False,,,0,,J. Smith Jr. offensive FOUL (3 PF),"[1631095, 1628960]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1627962.0,3.0,0.0,Allen,1628960.0,,
383,PT10M28.00S,2025-12-06T02:32:26.2Z,3,REGULAR,turnover,offensive foul,[],1631095,,,1610612745,74,58,2025-12-06T02:32:26Z,3740000,False,,,0,,J. Smith Jr. offensive foul TURNOVER (2 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,,2.0,,,,,,,,,1627962.0,,,,,,
384,PT10M19.00S,2025-12-06T02:32:44.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628960,91.40932982917214,62.254901960784316,1610612756,74,58,2025-12-06T02:32:50Z,3750000,False,61.0,28.0,1,right,MISS G. Allen 6' driving Layup - blocked,"[1628960, 203500]",1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.75,Missed,,,,,,,,,,,,,,,,,Adams,203500.0
385,PT10M19.00S,2025-12-06T02:32:44.7Z,3,REGULAR,block,,[],203500,,,1610612756,74,58,2025-12-06T02:32:46Z,3760000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT10M17.00S,2025-12-06T02:32:46.7Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,74,58,2025-12-06T02:32:50Z,3770000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,384.0,,,,,,,3.0,3.0,0.0,,,,,,,
387,PT10M05.00S,2025-12-06T02:33:00.9Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612745,74,58,2025-12-06T02:33:06Z,3780000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (3 TO),[201142],1610612745.0,HOU,bad pass,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,3.0,,,,,,,,,1627962.0,,,,,,
388,PT09M51.00S,2025-12-06T02:33:19.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,87.20433639947439,51.71568627450981,1610612756,74,58,2025-12-06T02:33:23Z,3790000,False,9.0,68.0,1,right,MISS D. Brooks 6' driving Layup,[1628415],1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,6.83,Missed,,,,,,,,,,,,,,,,,,
389,PT09M48.00S,2025-12-06T02:33:22.5Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612756,74,58,2025-12-06T02:33:23Z,3800000,False,,,0,,D. Brooks REBOUND (Off:2 Def:0),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,388.0,,,,,,,2.0,0.0,2.0,,,,,,,
390,PT09M48.00S,2025-12-06T02:33:22.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628415,94.40999984741211,50.0,1610612756,74,58,2025-12-06T02:33:22Z,3810000,False,0.0,0.0,1,right,MISS D. Brooks tip Layup,[1628415],1610612756.0,PHX,tip,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
391,PT09M48.00S,2025-12-06T02:33:23.2Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612756,74,58,2025-12-06T02:33:23Z,3820000,False,,,0,,D. Brooks REBOUND (Off:3 Def:0),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,390.0,,,,,,,3.0,0.0,3.0,,,,,,,
392,PT09M44.00S,2025-12-06T02:33:26.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631109,92.9862023653088,48.03921568627451,1610612756,74,60,2025-12-06T02:33:31Z,3830000,False,-10.0,13.0,1,right,M. Williams reverse DUNK (8 PTS) (D. Brooks 4 AST),"[1631109, 1628415]",1610612756.0,PHX,reverse,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.66,Made,8.0,,,,,D. Brooks,1628415.0,4.0,,,,,,,,,,
394,PT09M27.00S,2025-12-06T02:33:43.3Z,3,REGULAR,turnover,bad pass,[],1629006,,,1610612745,74,60,2025-12-06T02:33:48Z,3850000,False,,,0,,J. Okogie bad pass TURNOVER (1 TO),"[1629006, 1631109]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,,,,,1.0,Williams,1631109.0,,,,,,,,,,,,,
395,PT09M27.00S,2025-12-06T02:33:43.3Z,3,REGULAR,steal,,[],1631109,,,1610612756,74,60,2025-12-06T02:33:46Z,3860000,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
396,PT09M23.00S,2025-12-06T02:33:49.8Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612756,74,60,2025-12-06T02:33:59Z,3870000,False,,,0,,S. Adams shooting personal FOUL (3 PF) (Williams 2 FT),"[203500, 1631109]",1610612745.0,HOU,shooting,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,3.0,0.0,Williams,1631109.0,,
398,PT09M23.00S,2025-12-06T02:34:20.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631109,,,1610612756,74,61,2025-12-06T02:34:20Z,3890000,False,,,0,,M. Williams Free Throw 1 of 2 (9 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
399,PT09M23.00S,2025-12-06T02:34:36.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631109,,,1610612756,74,62,2025-12-06T02:34:36Z,3900000,False,,,0,,M. Williams Free Throw 2 of 2 (10 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
400,PT09M03.00S,2025-12-06T02:35:04.2Z,3,REGULAR,2pt,Jump Shot,[],1641708,20.97568988173456,30.637254901960787,1610612745,74,62,2025-12-06T02:35:10Z,3910000,False,97.0,145.0,1,left,MISS A. Thompson 17' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,17.41,Missed,,,,,,,,,,,,,,,,,,
401,PT09M02.00S,2025-12-06T02:35:05.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,74,62,2025-12-06T02:35:10Z,3920000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Right Center,,,,400.0,,,,,,,,,,,,,,,,
402,PT09M02.00S,2025-12-06T02:35:09.4Z,3,REGULAR,foul,personal,[],1628415,,,1610612745,74,62,2025-12-06T02:35:34Z,3930000,False,,,0,,D. Brooks loose ball personal FOUL (3 PF),"[1628415, 203500]",1610612756.0,PHX,loose ball,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203591.0,3.0,0.0,Adams,203500.0,,
405,PT08M50.00S,2025-12-06T02:36:40.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,6.521024967148489,34.80392156862745,1610612745,76,62,2025-12-06T02:36:44Z,3960000,False,76.0,9.0,1,left,K. Durant 7' pullup Jump Shot (23 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,7.65,Made,23.0,,,,,,,,,,,,,,,,,
406,PT08M35.00S,2025-12-06T02:36:55.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,87.59855453350855,64.2156862745098,1610612756,76,64,2025-12-06T02:36:59Z,3970000,False,71.0,64.0,1,right,D. Brooks 9' fadeaway Jump Shot (20 PTS),[1628415],1610612756.0,PHX,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,9.57,Made,20.0,,,,,,,,,,,,,,,,,
407,PT08M26.00S,2025-12-06T02:37:10.9Z,3,REGULAR,foul,personal,[],1628415,,,1610612745,76,64,2025-12-06T02:37:35Z,3980000,False,,,0,,D. Brooks double personal FOUL (4 PF),"[1628415, 201142]",1610612756.0,PHX,double,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,203591.0,4.0,0.0,Durant,201142.0,,
409,PT08M26.00S,2025-12-06T02:37:10.9Z,3,REGULAR,foul,personal,[],201142,,,1610612745,76,64,2025-12-06T02:37:31Z,4000000,False,,,0,,K. Durant double personal FOUL (2 PF),"[201142, 1628415]",1610612745.0,HOU,double,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,203591.0,2.0,0.0,Brooks,1628415.0,,
411,PT08M11.00S,2025-12-06T02:37:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,16.770696452036795,59.80392156862745,1610612745,76,64,2025-12-06T02:37:53Z,4020000,False,-49.0,105.0,1,left,MISS A. Thompson 11' fadeaway Shot,[1641708],1610612745.0,HOU,fadeaway,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,11.6,Missed,,,,,,,,,,,,,,,,,,
412,PT08M10.00S,2025-12-06T02:37:47.7Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612756,76,64,2025-12-06T02:37:53Z,4030000,False,,,0,,D. Brooks REBOUND (Off:3 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,411.0,,,,,,,4.0,1.0,3.0,,,,,,,
413,PT07M51.00S,2025-12-06T02:38:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,92.19776609724047,57.107843137254896,1610612756,76,64,2025-12-06T02:38:12Z,4040000,False,36.0,21.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
414,PT07M51.00S,2025-12-06T02:38:06.3Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612745,76,64,2025-12-06T02:38:12Z,4050000,False,,,0,,J. Okogie REBOUND (Off:0 Def:3),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,413.0,,,,,,,3.0,3.0,0.0,,,,,,,
415,PT07M48.00S,2025-12-06T02:38:09.6Z,3,REGULAR,turnover,bad pass,[],1629006,,,1610612745,76,64,2025-12-06T02:38:14Z,4060000,False,,,0,,J. Okogie bad pass TURNOVER (2 TO),"[1629006, 1626220]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,,2.0,O'Neale,1626220.0,,,,,,,,,,,,,
416,PT07M48.00S,2025-12-06T02:38:09.6Z,3,REGULAR,steal,,[],1626220,,,1610612756,76,64,2025-12-06T02:38:11Z,4070000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
417,PT07M45.00S,2025-12-06T02:38:14.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631221,67.36202365308804,48.529411764705884,1610612756,76,64,2025-12-06T02:41:56Z,4080000,False,-7.0,254.0,1,right,MISS C. Gillespie 25' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
418,PT07M45.00S,2025-12-06T02:38:19.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,76,64,2025-12-06T02:38:19Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,417.0,,,,,,,,,,,,,,,,
420,PT07M33.00S,2025-12-06T02:38:42.1Z,3,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612756,76,64,2025-12-06T02:38:47Z,4110000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Brooks 2 FT),"[1629006, 1628415]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2002.0,1.0,0.0,Brooks,1628415.0,,
422,PT07M33.00S,2025-12-06T02:39:11.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,76,64,2025-12-06T02:39:11Z,4130000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M33.00S,2025-12-06T02:41:40.7Z,3,REGULAR,substitution,out,[],1631221,,,1610612756,76,64,2025-12-06T02:42:02Z,4150000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M33.00S,2025-12-06T02:41:40.7Z,3,REGULAR,substitution,in,[],1642346,,,1610612756,76,64,2025-12-06T02:42:02Z,4160000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT07M33.00S,2025-12-06T02:42:24.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628415,,,1610612756,76,64,2025-12-06T02:42:24Z,4170000,False,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT07M33.00S,2025-12-06T02:42:24.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,76,64,2025-12-06T02:42:24Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,,
428,PT07M33.00S,2025-12-06T02:42:38.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628415,,,1610612756,76,65,2025-12-06T02:42:38Z,4190000,False,,,0,,D. Brooks Free Throw 2 of 2 (21 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
429,PT07M13.00S,2025-12-06T02:42:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,8.623521681997373,62.99019607843137,1610612745,78,65,2025-12-06T02:43:03Z,4200000,False,-65.0,29.0,1,left,A. Thompson 7' driving Layup (20 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,20.0,,,,,,,,,,,,,,,,,
430,PT07M01.00S,2025-12-06T02:43:15.0Z,3,REGULAR,foul,offensive,[],1631109,,,1610612756,78,65,2025-12-06T02:43:22Z,4210000,False,,,0,,M. Williams charge offensive FOUL (1 PF),"[1631109, 1641708]",1610612756.0,PHX,charge,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,Thompson,1641708.0,,
432,PT07M01.00S,2025-12-06T02:43:15.0Z,3,REGULAR,turnover,offensive foul,[],1631109,,,1610612756,78,65,2025-12-06T02:43:15Z,4230000,False,,,0,,M. Williams offensive foul TURNOVER (2 TO),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,2.0,,,,,,,,,203591.0,,,,,,
434,PT06M37.00S,2025-12-06T02:44:07.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,14.799605781865965,60.29411764705882,1610612745,80,65,2025-12-06T02:44:12Z,4250000,False,-51.0,87.0,1,left,K. Durant 10' fadeaway Jump Shot (25 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,10.08,Made,25.0,,,,,,,,,,,,,,,,,
435,PT06M20.00S,2025-12-06T02:44:24.6Z,3,REGULAR,3pt,Jump Shot,[],1628960,70.38436268068331,25.245098039215684,1610612756,80,65,2025-12-06T02:44:31Z,4260000,False,-124.0,226.0,1,right,MISS G. Allen 25' step back 3PT,[1628960],1610612756.0,PHX,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
436,PT06M19.00S,2025-12-06T02:44:25.6Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,80,65,2025-12-06T02:44:31Z,4270000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,435.0,,,,,,,4.0,4.0,0.0,,,,,,,
437,PT06M02.00S,2025-12-06T02:44:43.2Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612745,80,65,2025-12-06T02:44:47Z,4280000,False,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 1631109]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,4.0,Williams,1631109.0,,,,,,,,,,,,,
438,PT06M02.00S,2025-12-06T02:44:43.2Z,3,REGULAR,steal,,[],1631109,,,1610612756,80,65,2025-12-06T02:44:45Z,4290000,False,,,0,,M. Williams STEAL (2 STL),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
439,PT05M56.00S,2025-12-06T02:44:49.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626220,72.09264126149803,10.784313725490197,1610612756,80,65,2025-12-06T02:48:09Z,4300000,False,-196.0,210.0,1,right,MISS R. O'Neale 28' running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,28.72,Missed,,,,,,,,,,,,,,,,,,
440,PT05M54.00S,2025-12-06T02:44:51.1Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612745,80,65,2025-12-06T02:44:55Z,4310000,False,,,0,,J. Okogie REBOUND (Off:0 Def:4),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,439.0,,,,,,,4.0,4.0,0.0,,,,,,,
