actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
80,PT04M26.00S,2026-03-06T00:55:17.6Z,1,REGULAR,substitution,in,[],1642263,,,1610612745,11,22,2026-03-06T00:56:15Z,800000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M26.00S,2026-03-06T00:55:17.6Z,1,REGULAR,substitution,in,[],1642366,,,1610612745,11,22,2026-03-06T00:56:15Z,810000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M26.00S,2026-03-06T00:55:17.6Z,1,REGULAR,substitution,in,[],1630311,,,1610612745,11,22,2026-03-06T00:56:15Z,820000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M26.00S,2026-03-06T00:55:17.6Z,1,REGULAR,substitution,in,[],1631466,,,1610612745,11,22,2026-03-06T00:56:15Z,830000,False,,,0,,SUB in: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M09.00S,2026-03-06T00:56:39.4Z,1,REGULAR,turnover,traveling,[],1642263,,,1610612745,11,22,2026-03-06T00:56:49Z,840000,False,,,0,,R. Sheppard traveling TURNOVER (1 TO),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200832.0,,,,1.0,,,,,,
85,PT04M09.00S,2026-03-06T00:56:52.0Z,1,REGULAR,substitution,out,[],1641708,,,1610612744,11,22,2026-03-06T00:56:54Z,850000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M09.00S,2026-03-06T00:56:52.0Z,1,REGULAR,substitution,in,[],1631106,,,1610612744,11,22,2026-03-06T00:56:54Z,860000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M00.00S,2026-03-06T00:57:00.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629001,91.27792378449409,43.872549019607845,1610612744,11,22,2026-03-06T00:57:08Z,870000,False,-31.0,29.0,1,right,MISS D. Melton driving Layup,[1629001],1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
89,PT03M57.00S,2026-03-06T00:57:03.3Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,11,22,2026-03-06T01:00:19Z,890000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,87.0,,1.0,1.0,0.0,,,,,,,
90,PT03M53.00S,2026-03-06T00:57:07.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,7.703679369250986,54.41176470588235,1610612745,13,22,2026-03-06T00:58:40Z,900000,False,-22.0,20.0,1,left,C. Capela cutting DUNK (2 PTS) (K. Durant 1 AST),"[203991, 201142]",1610612745.0,HOU,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.97,Made,2.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
92,PT03M43.00S,2026-03-06T00:57:16.4Z,1,REGULAR,3pt,Jump Shot,[],203110,66.96780551905388,54.90196078431373,1610612744,13,22,2026-03-06T00:57:21Z,920000,False,25.0,258.0,1,right,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
93,PT03M41.00S,2026-03-06T00:57:18.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,13,22,2026-03-06T00:57:21Z,930000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,92.0,,4.0,2.0,2.0,,,,,,,
94,PT03M32.00S,2026-03-06T00:57:28.7Z,1,REGULAR,3pt,Jump Shot,[],201142,26.231931668856767,19.362745098039216,1610612745,13,22,2026-03-06T00:57:34Z,940000,False,153.0,194.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
95,PT03M29.00S,2026-03-06T00:57:31.7Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612744,13,22,2026-03-06T00:57:45Z,950000,False,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,94.0,,3.0,2.0,1.0,,,,,,,
96,PT03M11.00S,2026-03-06T00:57:48.7Z,1,REGULAR,3pt,Jump Shot,[],1630311,92.9862023653088,3.6764705882352944,1610612744,13,22,2026-03-06T00:59:11Z,960000,False,-232.0,13.0,1,right,MISS P. Spencer pullup 3PT,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Left Corner 3,24+ Left,23.2,Missed,,,,,,,,,,,,,,,,,,
97,PT03M09.00S,2026-03-06T00:57:50.7Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,13,22,2026-03-06T00:57:53Z,970000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,,,,96.0,,1.0,1.0,0.0,,,,,,,
98,PT03M01.00S,2026-03-06T00:57:59.3Z,1,REGULAR,2pt,Jump Shot,[],1642263,14.668199737187912,73.77450980392157,1610612745,15,22,2026-03-06T00:58:05Z,980000,False,-119.0,85.0,1,left,R. Sheppard 14' pullup Jump Shot (2 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,14.64,Made,2.0,,,,,,,,,,,,,,,,,
99,PT02M52.00S,2026-03-06T00:58:15.7Z,1,REGULAR,foul,personal,[],1631106,,,1610612744,15,22,2026-03-06T00:58:23Z,990000,False,,,0,,T. Eason personal FOUL (2 PF),"[1631106, 1631466]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,200832.0,,,,,2.0,0.0,Williams,1631466.0,,
101,PT02M52.00S,2026-03-06T00:58:23.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,15,22,2026-03-06T00:58:23Z,1010000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M52.00S,2026-03-06T01:01:13.1Z,1,REGULAR,substitution,out,[],1631095,,,1610612744,15,22,2026-03-06T01:01:37Z,1020000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M52.00S,2026-03-06T01:01:13.1Z,1,REGULAR,substitution,out,[],1631106,,,1610612744,15,22,2026-03-06T01:01:37Z,1030000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M52.00S,2026-03-06T01:01:13.1Z,1,REGULAR,substitution,out,[],1629001,,,1610612744,15,22,2026-03-06T01:01:37Z,1040000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M52.00S,2026-03-06T01:01:13.1Z,1,REGULAR,substitution,out,[],203110,,,1610612744,15,22,2026-03-06T01:01:37Z,1050000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M52.00S,2026-03-06T01:01:13.1Z,1,REGULAR,substitution,in,[],1629006,,,1610612744,15,22,2026-03-06T01:01:37Z,1060000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M52.00S,2026-03-06T01:01:13.1Z,1,REGULAR,substitution,in,[],1641708,,,1610612744,15,22,2026-03-06T01:01:37Z,1070000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M52.00S,2026-03-06T01:01:13.1Z,1,REGULAR,substitution,in,[],1643018,,,1610612744,15,22,2026-03-06T01:01:37Z,1080000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M52.00S,2026-03-06T01:01:13.1Z,1,REGULAR,substitution,in,[],1630611,,,1610612744,15,22,2026-03-06T01:01:37Z,1090000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M40.00S,2026-03-06T01:01:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,92.46057818659659,47.549019607843135,1610612744,15,24,2026-03-06T01:02:00Z,1100000,False,-12.0,18.0,1,right,P. Spencer cutting Layup (2 PTS) (Q. Post 1 AST),"[1630311, 1642366]",1610612744.0,GSW,cutting,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,2.21,Made,2.0,Q. Post,1642366.0,1.0,,,,,,,,,,,,,,
112,PT02M21.00S,2026-03-06T01:02:15.3Z,1,REGULAR,3pt,Jump Shot,[],1629006,7.703679369250986,96.07843137254902,1610612745,18,24,2026-03-06T01:02:19Z,1120000,False,-230.0,20.0,1,left,J. Okogie 3PT  (3 PTS) (R. Sheppard 1 AST),"[1629006, 1642263]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,23.13,Made,3.0,R. Sheppard,1642263.0,1.0,,,,,,,,,,,,,,
114,PT02M07.00S,2026-03-06T01:02:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,91.5407358738502,48.03921568627451,1610612744,18,26,2026-03-06T01:02:36Z,1140000,False,-10.0,27.0,1,right,P. Spencer driving Layup (4 PTS),[1630311],1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,2.87,Made,4.0,,,,,,,,,,,,,,,,,
115,PT01M54.00S,2026-03-06T01:02:42.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,14.668199737187912,40.44117647058824,1610612745,20,26,2026-03-06T01:02:47Z,1150000,False,48.0,85.0,1,left,A. Thompson 9' turnaround fadeaway Jump Shot (6 PTS),[1641708],1610612745.0,HOU,turnaround fadeaway,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,9.79,Made,6.0,,,,,,,,,,,,,,,,,
116,PT01M40.00S,2026-03-06T01:02:55.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,93.64323258869908,54.41176470588235,1610612744,20,28,2026-03-06T01:03:00Z,1160000,False,22.0,7.0,1,right,P. Spencer driving Layup (6 PTS),[1630311],1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,2.33,Made,6.0,,,,,,,,,,,,,,,,,
117,PT01M26.00S,2026-03-06T01:03:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,17.95335085413929,53.92156862745098,1610612745,20,28,2026-03-06T01:03:15Z,1170000,False,-20.0,116.0,1,left,MISS A. Thompson 11' fadeaway Shot,[1641708],1610612745.0,HOU,fadeaway,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,11.79,Missed,,,,,,,,,,,,,,,,,,
118,PT01M23.00S,2026-03-06T01:03:13.1Z,1,REGULAR,rebound,defensive,[],1630311,,,1610612744,20,28,2026-03-06T01:03:15Z,1180000,False,,,0,,P. Spencer REBOUND (Off:0 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,117.0,,1.0,1.0,0.0,,,,,,,
120,PT01M05.00S,2026-03-06T01:03:49.1Z,1,REGULAR,3pt,Jump Shot,[],1643018,86.94152431011827,3.9215686274509802,1610612744,20,28,2026-03-06T01:03:57Z,1200000,False,-230.0,70.0,1,right,MISS L. Cryer 24' 3PT,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Left Corner 3,24+ Left,24.09,Missed,,,,,,,,,,,,,,,,,,
121,PT01M01.00S,2026-03-06T01:03:53.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612745,20,28,2026-03-06T01:03:57Z,1210000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,,,,,,,120.0,,1.0,1.0,0.0,,,,,,,
122,PT00M53.50S,2026-03-06T01:04:01.3Z,1,REGULAR,3pt,Jump Shot,[],1642263,32.276609724047304,67.8921568627451,1610612745,20,28,2026-03-06T01:04:06Z,1220000,False,-89.0,251.0,1,left,MISS R. Sheppard 26' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
123,PT00M50.60S,2026-03-06T01:04:04.2Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,20,28,2026-03-06T01:04:06Z,1230000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,,122.0,,1.0,1.0,0.0,,,,,,,
124,PT00M36.30S,2026-03-06T01:04:18.5Z,1,REGULAR,3pt,Jump Shot,[],1630311,64.47109067017082,42.15686274509804,1610612744,20,28,2026-03-06T01:04:22Z,1240000,False,-39.0,281.0,1,right,MISS P. Spencer 28' step back 3PT,[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,28.42,Missed,,,,,,,,,,,,,,,,,,
125,PT00M33.40S,2026-03-06T01:04:21.4Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,20,28,2026-03-06T01:04:22Z,1250000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,124.0,,2.0,2.0,0.0,,,,,,,
126,PT00M24.70S,2026-03-06T01:04:30.1Z,1,REGULAR,3pt,Jump Shot,[],1629006,19.267411300919843,92.40196078431373,1610612745,20,28,2026-03-06T01:04:36Z,1260000,False,-212.0,129.0,1,left,MISS J. Okogie 24' 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
127,PT00M20.90S,2026-03-06T01:04:33.9Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,20,28,2026-03-06T01:04:33Z,1270000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,126.0,,3.0,2.0,1.0,,,,,,,
128,PT00M20.40S,2026-03-06T01:04:34.4Z,1,REGULAR,turnover,lost ball,[],1641708,,,1610612745,20,28,2026-03-06T01:04:39Z,1280000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641708, 1630311]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Spencer,1630311.0
129,PT00M20.40S,2026-03-06T01:04:34.4Z,1,REGULAR,steal,,[],1630311,,,1610612744,20,28,2026-03-06T01:04:36Z,1290000,False,,,0,,P. Spencer STEAL (1 STL),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT00M00.40S,2026-03-06T01:04:55.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631466,92.46057818659659,47.05882352941176,1610612744,20,30,2026-03-06T01:06:40Z,1300000,False,-15.0,18.0,1,right,N. Williams Layup (2 PTS),[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,,,,,,,,,,,,,,,,,
132,PT00M00.00S,2026-03-06T01:05:03.5Z,1,REGULAR,period,end,[],0,,,1610612745,20,30,2026-03-06T01:05:03Z,1320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612745,20,30,2026-03-06T01:08:35Z,1330000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,out,['startperiod'],203991,,,1610612745,20,30,2026-03-06T01:08:35Z,1340000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,out,['startperiod'],1629006,,,1610612745,20,30,2026-03-06T01:08:35Z,1350000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,out,['startperiod'],1643018,,,1610612745,20,30,2026-03-06T01:08:35Z,1360000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,out,['startperiod'],1630611,,,1610612745,20,30,2026-03-06T01:08:35Z,1370000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,20,30,2026-03-06T01:08:35Z,1380000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,20,30,2026-03-06T01:08:35Z,1390000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,in,['startperiod'],1631106,,,1610612745,20,30,2026-03-06T01:08:35Z,1400000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612745,20,30,2026-03-06T01:08:35Z,1410000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2026-03-06T01:06:48.7Z,2,REGULAR,substitution,in,['startperiod'],1641764,,,1610612745,20,30,2026-03-06T01:08:35Z,1420000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2026-03-06T01:08:35.7Z,2,REGULAR,period,start,[],0,,,1610612745,20,30,2026-03-06T01:08:35Z,1430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M48.00S,2026-03-06T01:08:46.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,19.530223390275953,41.17647058823529,1610612745,22,30,2026-03-06T01:08:53Z,1440000,False,44.0,131.0,1,left,R. Sheppard 13' driving floating Jump Shot (4 PTS) (A. Sengun 2 AST),"[1642263, 1630578]",1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,13.83,Made,4.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,,,,
146,PT11M32.00S,2026-03-06T01:09:02.1Z,2,REGULAR,3pt,Jump Shot,[],1642366,66.83639947437582,49.50980392156863,1610612744,22,30,2026-03-06T01:09:05Z,1460000,False,-2.0,259.0,1,right,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
147,PT11M29.00S,2026-03-06T01:09:05.1Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,22,30,2026-03-06T01:09:05Z,1470000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,146.0,,5.0,3.0,2.0,,,,,,,
148,PT11M18.00S,2026-03-06T01:09:16.8Z,2,REGULAR,3pt,Jump Shot,[],1631106,28.203022339027594,76.9607843137255,1610612745,22,30,2026-03-06T01:09:23Z,1480000,False,-135.0,213.0,1,left,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
149,PT11M16.00S,2026-03-06T01:09:18.8Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,22,30,2026-03-06T01:09:23Z,1490000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,148.0,,4.0,2.0,2.0,,,,,,,
150,PT11M16.00S,2026-03-06T01:09:23.1Z,2,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,22,30,2026-03-06T01:09:31Z,1500000,False,,,0,,J. Smith Jr. step out-of-bounds TURNOVER (2 TO),[1631095],1610612745.0,HOU,step,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,202007.0,,,,2.0,,,,,,
151,PT10M54.00S,2026-03-06T01:09:54.1Z,2,REGULAR,turnover,bad pass,[],1630311,,,1610612744,22,30,2026-03-06T01:09:58Z,1510000,False,,,0,,P. Spencer bad pass TURNOVER (1 TO),"[1630311, 1641708]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Thompson,1641708.0
152,PT10M54.00S,2026-03-06T01:09:54.1Z,2,REGULAR,steal,,[],1641708,,,1610612745,22,30,2026-03-06T01:09:55Z,1520000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
153,PT10M44.00S,2026-03-06T01:10:03.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631106,8.360709592641262,59.55882352941176,1610612745,24,30,2026-03-06T01:10:08Z,1530000,False,-48.0,26.0,1,left,T. Eason cutting DUNK (2 PTS) (R. Sheppard 2 AST),"[1631106, 1642263]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,2.0,R. Sheppard,1642263.0,2.0,,,,,,,,,,,,,,
155,PT10M31.00S,2026-03-06T01:10:16.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631466,89.17542706964521,61.274509803921575,1610612744,24,30,2026-03-06T01:10:22Z,1550000,False,56.0,49.0,1,right,MISS N. Williams 7' driving floating Shot,[1631466],1610612744.0,GSW,driving floating,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
156,PT10M28.00S,2026-03-06T01:10:19.3Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,24,30,2026-03-06T01:10:22Z,1560000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,155.0,,2.0,2.0,0.0,,,,,,,
157,PT10M18.00S,2026-03-06T01:10:29.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,16.507884362680684,48.03921568627451,1610612745,26,30,2026-03-06T01:10:33Z,1570000,False,10.0,103.0,1,left,R. Sheppard 10' driving floating Jump Shot (6 PTS),[1642263],1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,10.32,Made,6.0,,,,,,,,,,,,,,,,,
158,PT10M04.00S,2026-03-06T01:10:49.7Z,2,REGULAR,foul,personal,['2freethrow'],1642263,,,1610612744,26,30,2026-03-06T01:11:02Z,1580000,False,,,0,,R. Sheppard shooting personal FOUL (1 PF) (Post 2 FT),"[1642263, 1642366]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,202007.0,,,,,1.0,0.0,Post,1642366.0,,
160,PT10M04.00S,2026-03-06T01:11:15.6Z,2,REGULAR,freethrow,1 of 2,[],1642366,,,1610612744,26,31,2026-03-06T01:11:15Z,1600000,False,,,0,,Q. Post Free Throw 1 of 2 (1 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
161,PT10M04.00S,2026-03-06T01:11:30.4Z,2,REGULAR,freethrow,2 of 2,[],1642366,,,1610612744,26,32,2026-03-06T01:11:30Z,1610000,False,,,0,,Q. Post Free Throw 2 of 2 (2 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
