actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
555,PT01M06.00S,2026-04-02T02:10:28.8Z,4,REGULAR,foul,personal,['2freethrow'],1642504,,,1610612745,112,108,2026-04-02T02:10:49Z,5510000,False,,,0,,C. Ryan shooting personal FOUL (3 PF) (Sengun 2 FT),"[1642504, 1630578]",1610612749.0,MIL,shooting,,,Ryan,C. Ryan,,,,,Restricted Area,0-8 Center,1628954.0,3.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
557,PT01M06.00S,2026-04-02T02:11:05.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,113,108,2026-04-02T02:11:05Z,5530000,False,,,0,,A. Sengun Free Throw 1 of 2 (23 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
558,PT01M06.00S,2026-04-02T02:11:06.2Z,4,REGULAR,substitution,out,[],1642263,,,1610612745,113,108,2026-04-02T02:11:12Z,5540000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT01M06.00S,2026-04-02T02:11:06.2Z,4,REGULAR,substitution,in,[],1629006,,,1610612745,113,108,2026-04-02T02:11:12Z,5550000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT01M06.00S,2026-04-02T02:11:26.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,114,108,2026-04-02T02:11:26Z,5560000,False,,,0,,A. Sengun Free Throw 2 of 2 (24 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
561,PT00M55.70S,2026-04-02T02:11:38.8Z,4,REGULAR,2pt,Jump Shot,[],1631172,80.3712220762155,73.0392156862745,1610612749,114,110,2026-04-02T02:11:45Z,5570000,False,115.0,132.0,1,right,O. Dieng 17' step back Jump Shot (36 PTS),[1631172],1610612749.0,MIL,step back,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Right Center,,,,,,Made,36.0,17.52,,,,,,,,,,,,
562,PT00M37.80S,2026-04-02T02:12:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,7.30946123521682,48.28431372549019,1610612745,116,110,2026-04-02T02:12:05Z,5580000,False,9.0,16.0,1,left,A. Thompson driving Layup (18 PTS) (K. Durant 9 AST),"[1641708, 201142]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,1.83,,,,,,K. Durant,201142.0,9.0,,,,
564,PT00M37.80S,2026-04-02T02:12:08.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,116,110,2026-04-02T02:12:08Z,5600000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT00M37.80S,2026-04-02T02:13:13.9Z,4,REGULAR,substitution,out,[],1630578,,,1610612749,116,110,2026-04-02T02:13:34Z,5610000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT00M37.80S,2026-04-02T02:13:13.9Z,4,REGULAR,substitution,in,[],1631106,,,1610612749,116,110,2026-04-02T02:13:34Z,5620000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT00M34.00S,2026-04-02T02:13:59.2Z,4,REGULAR,3pt,Jump Shot,[],1631172,64.86530880420499,58.333333333333336,1610612749,116,110,2026-04-02T02:21:06Z,5630000,False,42.0,278.0,1,right,MISS O. Dieng 28' step back 3PT,[1631172],1610612749.0,MIL,step back,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.09,,,,,,,,,,,,
568,PT00M31.90S,2026-04-02T02:14:01.3Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612749,116,110,2026-04-02T02:21:06Z,5640000,False,,,0,,J. Sims REBOUND (Off:7 Def:12),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,,,567.0,19.0,12.0,7.0,,,,,,,,
569,PT00M31.70S,2026-04-02T02:14:02.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630579,94.40999984741211,50.0,1610612749,116,110,2026-04-02T02:21:28Z,5650000,False,0.0,0.0,1,right,MISS J. Sims tip Layup,[1630579],1610612749.0,MIL,tip,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
570,PT00M30.50S,2026-04-02T02:14:03.8Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612749,116,110,2026-04-02T02:21:28Z,5660000,False,,,0,,J. Sims REBOUND (Off:8 Def:12),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,569.0,20.0,12.0,8.0,,,,,,,,
571,PT00M30.50S,2026-04-02T02:14:05.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612749,116,110,2026-04-02T02:14:19Z,5670000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Sims 2 FT),"[1641708, 1630579]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Sims,1630579.0,,,,,,,,,,,,,,,
573,PT00M30.50S,2026-04-02T02:14:47.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630579,,,1610612749,116,111,2026-04-02T02:25:47Z,5732500,False,,,0,,J. Sims Free Throw 1 of 2 (6 PTS),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
607,PT00M30.50S,2026-04-02T02:15:03.3Z,4,REGULAR,substitution,out,[],1629006,,,1610612749,116,111,2026-04-02T02:27:07Z,5733125,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M30.50S,2026-04-02T02:15:03.3Z,4,REGULAR,substitution,out,[],1631106,,,1610612749,116,111,2026-04-02T02:27:07Z,5733437,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M30.50S,2026-04-02T02:15:03.3Z,4,REGULAR,substitution,in,[],1642263,,,1610612749,116,111,2026-04-02T02:27:07Z,5733593,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M30.50S,2026-04-02T02:15:03.3Z,4,REGULAR,substitution,in,[],1630578,,,1610612749,116,111,2026-04-02T02:27:07Z,5733671,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT00M30.50S,2026-04-02T02:14:47.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630579,,,1610612749,116,111,2026-04-02T02:25:47Z,5733750,False,,,0,,MISS J. Sims Free Throw 2 of 2,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
579,PT00M30.50S,2026-04-02T02:14:47.8Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,116,111,2026-04-02T02:25:47Z,5734375,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,578.0,6.0,6.0,0.0,,,,,,,,
580,PT00M27.20S,2026-04-02T02:15:18.8Z,4,REGULAR,turnover,bad pass,[],1631095,,,1610612745,116,111,2026-04-02T02:25:18Z,5735000,False,,,0,,J. Smith Jr. bad pass TURNOVER (2 TO),"[1631095, 1631172]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,,,,Dieng,1631172.0,,
581,PT00M27.20S,2026-04-02T02:15:18.8Z,4,REGULAR,steal,,[],1631172,,,1610612749,116,111,2026-04-02T02:15:21Z,5737500,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
582,PT00M24.00S,2026-04-02T02:15:22.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642504,71.96123521681997,15.196078431372548,1610612749,116,111,2026-04-02T02:16:19Z,5738750,False,-174.0,211.0,1,right,MISS C. Ryan 27' 3PT,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.36,,,,,,,,,,,,
583,PT00M23.00S,2026-04-02T02:15:23.4Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,116,111,2026-04-02T02:16:19Z,5739375,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:7),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,582.0,7.0,7.0,0.0,,,,,,,,
584,PT00M16.10S,2026-04-02T02:15:31.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642504,,,1610612745,116,111,2026-04-02T02:15:47Z,5800000,False,,,0,,C. Ryan personal FOUL (4 PF) (Sengun 2 FT),"[1642504, 1630578]",1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Left Center,203593.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
586,PT00M16.10S,2026-04-02T02:15:59.7Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,116,111,2026-04-02T02:15:59Z,5820000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
587,PT00M16.10S,2026-04-02T02:15:59.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,116,111,2026-04-02T02:15:59Z,5830000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,586.0,,,,,,,,,,,
588,PT00M16.10S,2026-04-02T02:16:01.0Z,4,REGULAR,substitution,out,[],1642263,,,1610612745,116,111,2026-04-02T02:16:05Z,5840000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT00M16.10S,2026-04-02T02:16:01.0Z,4,REGULAR,substitution,in,[],1629006,,,1610612745,116,111,2026-04-02T02:16:05Z,5850000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M16.10S,2026-04-02T02:16:22.8Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,117,111,2026-04-02T02:16:22Z,5860000,False,,,0,,A. Sengun Free Throw 2 of 2 (25 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
591,PT00M09.80S,2026-04-02T02:16:30.4Z,4,REGULAR,3pt,Jump Shot,[],1631260,62.36859395532195,52.94117647058824,1610612749,117,111,2026-04-02T02:16:42Z,5870000,False,15.0,301.0,1,right,MISS A. Green 30' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,Missed,,30.16,,,,,,,,,,,,
592,PT00M07.70S,2026-04-02T02:16:32.4Z,4,REGULAR,rebound,offensive,[],1642504,,,1610612749,117,111,2026-04-02T02:16:32Z,5880000,False,,,0,,C. Ryan REBOUND (Off:2 Def:0),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Center,,,,,,,,,591.0,2.0,0.0,2.0,,,,,,,,
593,PT00M07.50S,2026-04-02T02:16:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642504,91.27792378449409,46.81372549019608,1610612749,117,113,2026-04-02T02:16:45Z,5890000,False,-16.0,29.0,1,right,C. Ryan putback Layup (25 PTS),[1642504],1610612749.0,MIL,putback,,,Ryan,C. Ryan,,,,,Restricted Area,0-8 Center,,,,,,Made,25.0,3.35,,,,,,,,,,,,
594,PT00M06.30S,2026-04-02T02:16:38.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631172,,,1610612745,117,113,2026-04-02T02:16:47Z,5900000,False,,,0,,O. Dieng take personal FOUL (1 PF) (Durant 2 FT),"[1631172, 201142]",1610612749.0,MIL,take,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Left,203593.0,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
596,PT00M06.30S,2026-04-02T02:17:10.3Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,118,113,2026-04-02T02:17:10Z,5920000,False,,,0,,K. Durant Free Throw 1 of 2 (18 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
597,PT00M06.30S,2026-04-02T02:17:29.6Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,119,113,2026-04-02T02:17:29Z,5930000,False,,,0,,K. Durant Free Throw 2 of 2 (19 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
598,PT00M06.30S,2026-04-02T02:17:34.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,119,113,2026-04-02T02:17:34Z,5940000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M06.30S,2026-04-02T02:18:23.5Z,4,REGULAR,substitution,out,[],1630579,,,1610612749,119,113,2026-04-02T02:19:04Z,5950000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M06.30S,2026-04-02T02:18:23.5Z,4,REGULAR,substitution,in,[],1641748,,,1610612749,119,113,2026-04-02T02:19:04Z,5960000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M02.10S,2026-04-02T02:19:26.6Z,4,REGULAR,3pt,Jump Shot,[],1631172,66.17936925098554,69.85294117647058,1610612749,119,113,2026-04-02T02:19:34Z,5970000,False,99.0,265.0,1,right,MISS O. Dieng 28' step back 3PT,[1631172],1610612749.0,MIL,step back,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.34,,,,,,,,,,,,
602,PT00M01.00S,2026-04-02T02:19:29.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,119,113,2026-04-02T02:19:29Z,5980000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,601.0,,,,,,,,,,,
604,PT00M00.00S,2026-04-02T02:19:47.6Z,4,REGULAR,period,end,[],0,,,1610612745,119,113,2026-04-02T02:19:47Z,6000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M00.00S,2026-04-02T02:19:51.7Z,4,REGULAR,game,end,[],0,,,0,119,113,2026-04-02T02:19:51Z,6010000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
