actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
342,PT00M59.20S,2025-11-15T02:04:04.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', '2ndchance']",1641739,,,1610612757,64,60,2025-11-15T02:04:31Z,3380000,False,,,0,,MISS T. Camara Free Throw 2 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
343,PT00M58.40S,2025-11-15T02:04:05.2Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,64,60,2025-11-15T02:05:10Z,3390000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,342.0,6.0,5.0,1.0,,,,,,,,,,,,,
344,PT00M46.20S,2025-11-15T02:04:42.5Z,2,REGULAR,foul,personal,[],1641739,,,1610612745,64,60,2025-11-15T02:04:58Z,3400000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1629006]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,,,,,,,,1151.0,1.0,0.0,Okogie,1629006.0,,,,,,,,
347,PT00M35.10S,2025-11-15T02:05:12.9Z,2,REGULAR,3pt,Jump Shot,[],1631095,94.43166885676742,5.147058823529411,1610612745,67,60,2025-11-15T02:05:19Z,3420000,False,-224.0,0.0,1,right,J. Smith Jr. 3PT  (15 PTS) (A. Thompson 2 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,22.43,Made,15.0,,,,,,,,,,,A. Thompson,1641708.0,2.0,,,,
359,PT00M29.50S,2025-11-15T02:05:30.2Z,2,REGULAR,turnover,lost ball,[],1631101,,,1610612757,67,60,2025-11-15T02:16:27Z,3450000,False,,,0,,S. Sharpe lost ball TURNOVER (2 TO),"[1631101, 1629006]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,,,Okogie,1629006.0
360,PT00M29.50S,2025-11-15T02:05:30.2Z,2,REGULAR,steal,,[],1629006,,,1610612745,67,60,2025-11-15T02:16:27Z,3460000,False,,,0,,J. Okogie STEAL (2 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT00M03.50S,2025-11-15T02:05:47.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630578,77.4802890932983,91.42156862745098,1610612745,67,60,2025-11-15T02:16:27Z,3470000,False,207.0,159.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
353,PT00M01.80S,2025-11-15T02:05:52.1Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612745,67,60,2025-11-15T02:05:52Z,3480000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,352.0,1.0,0.0,1.0,,,,,,,,,,,,,
354,PT00M01.80S,2025-11-15T02:05:52.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629006,94.40999984741211,50.0,1610612745,69,60,2025-11-15T02:16:27Z,3490000,False,0.0,0.0,1,right,J. Okogie tip Layup (2 PTS),[1629006],1610612745.0,HOU,tip,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
356,PT00M01.80S,2025-11-15T02:06:05.2Z,2,REGULAR,turnover,out-of-bounds,[],1641739,,,1610612757,69,60,2025-11-15T02:06:15Z,3510000,False,,,0,,T. Camara bad pass out-of-bounds TURNOVER (2 TO),[1641739],1610612757.0,POR,bad pass,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,,,,,2.0,,,,,,,
358,PT00M00.00S,2025-11-15T02:08:44.5Z,2,REGULAR,period,end,[],0,,,1610612745,69,60,2025-11-15T02:08:44Z,3530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-11-15T02:23:21.4Z,3,REGULAR,substitution,out,['startperiod'],203924,,,1610612745,69,60,2025-11-15T02:24:05Z,3540000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-11-15T02:23:21.4Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612745,69,60,2025-11-15T02:24:05Z,3550000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-11-15T02:23:21.4Z,3,REGULAR,substitution,in,['startperiod'],1630166,,,1610612745,69,60,2025-11-15T02:24:05Z,3560000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2025-11-15T02:23:21.4Z,3,REGULAR,substitution,in,['startperiod'],1642270,,,1610612745,69,60,2025-11-15T02:24:05Z,3570000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2025-11-15T02:24:06.4Z,3,REGULAR,period,start,[],0,,,1610612757,69,60,2025-11-15T02:24:06Z,3580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M47.00S,2025-11-15T02:24:18.5Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612757,69,60,2025-11-15T02:24:23Z,3590000,False,,,0,,D. Avdija bad pass TURNOVER (3 TO),"[1630166, 201142]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,,,,Durant,201142.0
367,PT11M47.00S,2025-11-15T02:24:18.5Z,3,REGULAR,steal,,[],201142,,,1610612745,69,60,2025-11-15T02:24:20Z,3600000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT11M39.00S,2025-11-15T02:24:26.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630578,28.728646517739815,80.63725490196079,1610612745,72,60,2025-11-15T02:24:36Z,3610000,False,-153.0,218.0,1,left,A. Sengun 26' 3PT  (15 PTS) (K. Durant 2 AST),"[1630578, 201142]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,26.6,Made,15.0,,,,,,,,,,,K. Durant,201142.0,2.0,,,,
370,PT11M23.00S,2025-11-15T02:24:42.7Z,3,REGULAR,turnover,lost ball,[],201950,,,1610612757,72,60,2025-11-15T02:24:47Z,3630000,False,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1629006]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,,,,Okogie,1629006.0
371,PT11M23.00S,2025-11-15T02:24:42.7Z,3,REGULAR,steal,,[],1629006,,,1610612745,72,60,2025-11-15T02:26:29Z,3640000,False,,,0,,J. Okogie STEAL (3 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
372,PT11M19.00S,2025-11-15T02:24:45.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,8.623521681997373,46.568627450980394,1610612745,74,60,2025-11-15T02:24:51Z,3650000,False,17.0,29.0,1,left,J. Smith Jr. running DUNK (17 PTS) (A. Thompson 3 AST),"[1631095, 1641708]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,3.34,Made,17.0,,,,,,,,,,,A. Thompson,1641708.0,3.0,,,,
374,PT11M19.00S,2025-11-15T02:24:54.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,74,60,2025-11-15T02:24:54Z,3670000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT11M06.00S,2025-11-15T02:27:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.67214191852825,46.07843137254902,1610612757,74,60,2025-11-15T02:28:07Z,3680000,False,-20.0,26.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
377,PT11M05.00S,2025-11-15T02:27:55.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,74,60,2025-11-15T02:28:07Z,3700000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,375.0,,,,,,,,,,,,,,,,
379,PT10M49.00S,2025-11-15T02:28:19.7Z,3,REGULAR,3pt,Jump Shot,[],1629006,10.5946123521682,4.166666666666666,1610612745,77,60,2025-11-15T02:28:23Z,3720000,False,229.0,47.0,1,left,J. Okogie 3PT  (5 PTS) (A. Sengun 4 AST),"[1629006, 1630578]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,23.4,Made,5.0,,,,,,,,,,,A. Sengun,1630578.0,4.0,,,,
381,PT10M39.00S,2025-11-15T02:28:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.46057818659659,55.14705882352941,1610612757,77,60,2025-11-15T03:27:10Z,3740000,False,26.0,18.0,1,right,MISS S. Sharpe driving finger roll Layup,[1631101],1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
383,PT10M37.00S,2025-11-15T02:28:32.9Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,77,60,2025-11-15T02:28:44Z,3760000,False,,,0,,D. Clingan REBOUND (Off:5 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,381.0,7.0,2.0,5.0,,,,,,,,,,,,,
384,PT10M36.00S,2025-11-15T02:28:34.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,93.11760840998686,56.127450980392155,1610612757,77,62,2025-11-15T02:28:54Z,3770000,False,31.0,12.0,1,right,D. Clingan putback Layup (9 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.29,Made,9.0,,,,,,,,,,,,,,,,,
385,PT10M17.00S,2025-11-15T02:28:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,9.017739816031538,55.14705882352941,1610612745,79,62,2025-11-15T02:28:58Z,3780000,False,-26.0,32.0,1,left,J. Okogie driving Layup (7 PTS) (A. Sengun 5 AST),"[1629006, 1630578]",1610612745.0,HOU,driving,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,4.13,Made,7.0,,,,,,,,,,,A. Sengun,1630578.0,5.0,,,,
387,PT10M10.00S,2025-11-15T02:28:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.32917214191852,55.88235294117647,1610612757,79,64,2025-11-15T02:30:06Z,3800000,False,29.0,20.0,1,right,D. Avdija driving finger roll Layup (6 PTS),[1630166],1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.53,Made,6.0,,,,,,,,,,,,,,,,,
388,PT09M49.00S,2025-11-15T02:29:19.7Z,3,REGULAR,3pt,Jump Shot,[],201142,27.020367936925098,20.588235294117645,1610612745,79,64,2025-11-15T02:29:27Z,3810000,False,147.0,201.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,24.95,Missed,,,,,,,,,,,,,,,,,,
389,PT09M48.00S,2025-11-15T02:29:20.7Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,79,64,2025-11-15T02:29:27Z,3820000,False,,,0,,A. Sengun REBOUND (Off:2 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,388.0,7.0,5.0,2.0,,,,,,,,,,,,,
390,PT09M47.00S,2025-11-15T02:29:23.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,6.783837056504599,53.431372549019606,1610612745,81,64,2025-11-15T02:29:35Z,3830000,False,-17.0,11.0,1,left,A. Sengun putback Layup (17 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.06,Made,17.0,,,,,,,,,,,,,,,,,
391,PT09M37.00S,2025-11-15T02:29:31.9Z,3,REGULAR,turnover,lost ball,[],1631101,,,1610612757,81,64,2025-11-15T02:29:38Z,3840000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1629006]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,,,,,,Okogie,1629006.0
392,PT09M37.00S,2025-11-15T02:29:31.9Z,3,REGULAR,steal,,[],1629006,,,1610612745,81,64,2025-11-15T02:29:33Z,3850000,False,,,0,,J. Okogie STEAL (4 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
393,PT09M34.00S,2025-11-15T02:29:35.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629006,6.783837056504599,51.71568627450981,1610612745,83,64,2025-11-15T02:29:41Z,3860000,False,-9.0,11.0,1,left,J. Okogie running DUNK (9 PTS),[1629006],1610612745.0,HOU,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.42,Made,9.0,,,,,,,,,,,,,,,,,
394,PT09M14.00S,2025-11-15T02:29:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,91.01511169513797,55.63725490196079,1610612757,83,66,2025-11-15T02:30:15Z,3870000,False,28.0,32.0,1,right,S. Sharpe driving Layup (10 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,4.27,Made,10.0,,,,,,,,,,,,,,,,,
395,PT09M14.00S,2025-11-15T02:29:58.7Z,3,REGULAR,foul,personal,['1freethrow'],1629006,,,1610612757,83,66,2025-11-15T02:30:06Z,3880000,False,,,0,,J. Okogie shooting personal FOUL (2 PF) (Sharpe 1 FT),"[1629006, 1631101]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,1151.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,
397,PT09M14.00S,2025-11-15T02:30:07.7Z,3,REGULAR,substitution,out,[],1630166,,,1610612757,83,66,2025-11-15T02:30:11Z,3900000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT09M14.00S,2025-11-15T02:30:07.7Z,3,REGULAR,substitution,in,[],203924,,,1610612757,83,66,2025-11-15T02:30:11Z,3910000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT09M14.00S,2025-11-15T02:30:27.2Z,3,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,83,67,2025-11-15T02:30:27Z,3920000,False,,,0,,S. Sharpe Free Throw 1 of 1 (11 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
400,PT09M05.00S,2025-11-15T02:30:38.9Z,3,REGULAR,3pt,Jump Shot,[],1630578,27.677398160315374,12.254901960784313,1610612745,86,67,2025-11-15T02:30:44Z,3930000,False,189.0,208.0,1,left,A. Sengun 28' 3PT pullup (20 PTS),[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,28.06,Made,20.0,,,,,,,,,,,,,,,,,
401,PT08M56.00S,2025-11-15T02:30:48.2Z,3,REGULAR,3pt,Jump Shot,[],1641739,75.64060446780552,13.725490196078432,1610612757,86,67,2025-11-15T02:31:24Z,3940000,False,-181.0,176.0,1,right,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
402,PT08M55.00S,2025-11-15T02:30:49.2Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,86,67,2025-11-15T02:31:24Z,3950000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,401.0,5.0,4.0,1.0,,,,,,,,,,,,,
404,PT08M55.00S,2025-11-15T02:31:15.9Z,3,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612757,86,67,2025-11-15T02:44:45Z,3970000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1631095, 1631101]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,3.0,0.0,Sharpe,1631101.0,,,,,,,,
406,PT08M55.00S,2025-11-15T02:31:51.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631101,,,1610612757,86,67,2025-11-15T02:31:51Z,3990000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
410,PT08M55.00S,2025-11-15T02:31:51.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,86,67,2025-11-15T02:32:24Z,4000000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,,
411,PT08M55.00S,2025-11-15T02:31:51.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631101,,,1610612757,86,68,2025-11-15T02:32:24Z,4005000,False,,,0,,S. Sharpe Free Throw 2 of 2 (12 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
408,PT08M55.00S,2025-11-15T02:31:52.0Z,3,REGULAR,substitution,out,[],1642270,,,1610612745,86,68,2025-11-15T02:32:24Z,4010000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M55.00S,2025-11-15T02:31:52.0Z,3,REGULAR,substitution,in,[],1630166,,,1610612745,86,68,2025-11-15T02:32:24Z,4020000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT08M32.00S,2025-11-15T02:32:37.4Z,3,REGULAR,3pt,Jump Shot,[],1630578,29.911300919842315,77.94117647058823,1610612745,86,68,2025-11-15T02:32:45Z,4030000,False,-140.0,229.0,1,left,MISS A. Sengun 26' turnaround 3PT,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
413,PT08M31.00S,2025-11-15T02:32:38.4Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,86,68,2025-11-15T02:32:45Z,4040000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,412.0,6.0,5.0,1.0,,,,,,,,,,,,,
414,PT08M24.00S,2025-11-15T02:32:44.7Z,3,REGULAR,turnover,bad pass,[],1641739,,,1610612757,86,68,2025-11-15T02:32:47Z,4050000,False,,,0,,T. Camara bad pass TURNOVER (3 TO),"[1641739, 1641708]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,,,,,,Thompson,1641708.0
415,PT08M24.00S,2025-11-15T02:32:44.7Z,3,REGULAR,steal,,[],1641708,,,1610612745,86,68,2025-11-15T02:32:46Z,4060000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
416,PT08M21.00S,2025-11-15T02:32:48.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629006,7.835085413929041,48.28431372549019,1610612745,86,68,2025-11-15T02:32:55Z,4070000,False,9.0,21.0,1,left,MISS J. Okogie running DUNK,[1629006],1610612745.0,HOU,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
417,PT08M20.00S,2025-11-15T02:32:49.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,86,68,2025-11-15T02:32:55Z,4080000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,416.0,,,,,,,,,,,,,,,,
419,PT08M07.00S,2025-11-15T02:33:17.3Z,3,REGULAR,turnover,traveling,[],203924,,,1610612757,86,68,2025-11-15T02:33:27Z,4100000,False,,,0,,J. Grant traveling TURNOVER (1 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,,,,,1.0,,,,,,,
420,PT08M00.00S,2025-11-15T02:33:47.0Z,3,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612745,86,68,2025-11-15T02:34:04Z,4110000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630166, 1641708]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,1151.0,2.0,0.0,Thompson,1641708.0,,,,,,,,
422,PT08M00.00S,2025-11-15T02:34:13.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641708,,,1610612745,87,68,2025-11-15T02:34:13Z,4130000,False,,,0,,A. Thompson Free Throw 1 of 2 (12 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
423,PT08M00.00S,2025-11-15T02:34:26.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641708,,,1610612745,88,68,2025-11-15T02:34:26Z,4140000,False,,,0,,A. Thompson Free Throw 2 of 2 (13 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
424,PT07M50.00S,2025-11-15T02:34:37.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,87.20433639947439,51.470588235294116,1610612757,88,70,2025-11-15T02:34:43Z,4150000,False,7.0,68.0,1,right,S. Sharpe 6' cutting DUNK (14 PTS) (J. Holiday 5 AST),"[1631101, 201950]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,14.0,,,,,,,,,,,J. Holiday,201950.0,5.0,,,,
426,PT07M29.00S,2025-11-15T02:34:57.9Z,3,REGULAR,3pt,Jump Shot,[],1631095,5.206964520367937,95.58823529411765,1610612745,91,70,2025-11-15T02:35:02Z,4170000,False,-228.0,-4.0,1,left,J. Smith Jr. 3PT  (20 PTS) (A. Sengun 6 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,22.79,Made,20.0,,,,,,,,,,,A. Sengun,1630578.0,6.0,,,,
428,PT07M19.00S,2025-11-15T02:35:11.5Z,3,REGULAR,foul,personal,[],1630578,,,1610612757,91,70,2025-11-15T02:35:16Z,4190000,False,,,0,,A. Sengun personal FOUL (3 PF),"[1630578, 201950]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,,,,,,1146.0,3.0,0.0,Holiday,201950.0,,,,,,,,
430,PT07M16.00S,2025-11-15T02:35:35.6Z,3,REGULAR,3pt,Jump Shot,[],201950,88.12417871222075,95.09803921568627,1610612757,91,70,2025-11-15T02:35:43Z,4210000,False,225.0,59.0,1,right,MISS J. Holiday 3PT,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
431,PT07M16.00S,2025-11-15T02:35:35.6Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612745,91,70,2025-11-15T02:35:43Z,4220000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,,,,430.0,2.0,1.0,1.0,,,,,,,,,,,,,
432,PT06M52.00S,2025-11-15T02:36:00.6Z,3,REGULAR,2pt,Jump Shot,[],1631095,4.812746386333772,21.07843137254902,1610612745,93,70,2025-11-15T02:36:09Z,4230000,False,145.0,-7.0,1,left,J. Smith Jr. 14' pullup Jump Shot (22 PTS) (K. Durant 3 AST),"[1631095, 201142]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,14.48,Made,22.0,,,,,,,,,,,K. Durant,201142.0,3.0,,,,
434,PT06M32.00S,2025-11-15T02:36:19.8Z,3,REGULAR,2pt,Jump Shot,[],1631101,74.19513797634691,41.17647058823529,1610612757,93,70,2025-11-15T02:36:26Z,4250000,False,-44.0,190.0,1,right,MISS S. Sharpe 19' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,19.51,Missed,,,,,,,,,,,,,,,,,,
435,PT06M32.00S,2025-11-15T02:36:19.8Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,93,70,2025-11-15T02:36:26Z,4260000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,434.0,5.0,2.0,3.0,,,,,,,,,,,,,
