actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
426,PT05M44.00S,2026-04-04T01:35:36.0Z,3,REGULAR,2pt,Jump Shot,[],1642262,22.552562417871222,27.205882352941174,1610612762,82,67,2026-04-04T01:37:43Z,4140000,False,114.0,159.0,1,left,C. Williams 19' pullup Jump Shot (16 PTS),[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,16-24 Right Center,,,19.61,Made,,,,,,,16.0,,,,,,,,,
428,PT05M23.00S,2026-04-04T01:36:09.5Z,3,REGULAR,3pt,Jump Shot,[],201142,80.23981603153744,93.38235294117648,1610612745,82,67,2026-04-04T01:36:15Z,4160000,False,217.0,133.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,25.45,Missed,,,,,,,,,,,,,,,,
429,PT05M22.00S,2026-04-04T01:36:10.5Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,82,67,2026-04-04T01:36:15Z,4170000,False,,,0,,T. Eason REBOUND (Off:2 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,428.0,3.0,1.0,2.0,,,,,,,,,,,,
430,PT05M15.00S,2026-04-04T01:36:16.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,91.93495400788436,72.30392156862744,1610612745,84,67,2026-04-04T01:36:23Z,4180000,False,112.0,23.0,1,right,K. Durant 11' fadeaway Jump Shot (23 PTS) (R. Sheppard 6 AST),"[201142, 1642263]",1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,11.39,Made,,,,,,,23.0,R. Sheppard,1642263.0,6.0,,,,,,
432,PT05M07.00S,2026-04-04T01:36:26.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,9.149145860709593,43.872549019607845,1610612762,84,69,2026-04-04T01:36:31Z,4200000,False,31.0,34.0,1,left,C. Williams driving finger roll Layup (18 PTS),[1642262],1610612762.0,UTA,driving finger roll,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,4.54,Made,,,,,,,18.0,,,,,,,,,
433,PT05M00.00S,2026-04-04T01:36:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.19776609724047,53.67647058823529,1610612745,86,69,2026-04-04T01:36:38Z,4210000,False,18.0,21.0,1,right,K. Durant Layup (25 PTS) (R. Sheppard 7 AST),"[201142, 1642263]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,2.78,Made,,,,,,,25.0,R. Sheppard,1642263.0,7.0,,,,,,
436,PT04M38.00S,2026-04-04T01:37:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631131,9.937582128777924,46.568627450980394,1610612762,86,69,2026-04-04T01:37:29Z,4240000,False,17.0,41.0,1,left,MISS O. Tshiebwe cutting Layup - blocked,"[1631131, 203991]",1610612762.0,UTA,cutting,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,4.44,Missed,,,,,,,,,,,,,,,Capela,203991.0
437,PT04M38.00S,2026-04-04T01:37:09.2Z,3,REGULAR,block,,[],203991,,,1610612762,86,69,2026-04-04T01:37:11Z,4250000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT04M37.00S,2026-04-04T01:37:10.2Z,3,REGULAR,rebound,offensive,[],1631131,,,1610612762,86,69,2026-04-04T01:37:15Z,4260000,False,,,0,,O. Tshiebwe REBOUND (Off:3 Def:0),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,,,436.0,3.0,0.0,3.0,,,,,,,,,,,,
439,PT04M36.00S,2026-04-04T01:37:14.6Z,3,REGULAR,violation,kicked ball,[],1642263,,,1610612762,86,69,2026-04-04T01:37:23Z,4270000,False,,,0,,R. Sheppard kicked ball VIOLATION,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,202026.0,,,,,,,,,,,,,,,,,,,
440,PT04M31.00S,2026-04-04T01:37:41.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641729,13.87976346911958,48.77450980392157,1610612762,86,69,2026-04-04T01:38:37Z,4280000,False,6.0,78.0,1,left,MISS B. Sensabaugh 7' driving Layup - blocked,"[1641729, 203991]",1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,7.82,Missed,,,,,,,,,,,,,,,Capela,203991.0
441,PT04M31.00S,2026-04-04T01:37:41.6Z,3,REGULAR,block,,[],203991,,,1610612762,86,69,2026-04-04T01:37:43Z,4290000,False,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT04M30.00S,2026-04-04T01:37:42.6Z,3,REGULAR,rebound,offensive,[],1642262,,,1610612762,86,69,2026-04-04T01:38:37Z,4300000,False,,,0,,C. Williams REBOUND (Off:5 Def:4),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,440.0,9.0,4.0,5.0,,,,,,,,,,,,
443,PT04M28.00S,2026-04-04T01:37:45.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642262,15.193823915900131,48.28431372549019,1610612762,86,69,2026-04-04T01:38:51Z,4310000,False,9.0,90.0,1,left,MISS C. Williams 9' pullup Shot,[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,9.07,Missed,,,,,,,,,,,,,,,,
444,PT04M26.00S,2026-04-04T01:37:47.2Z,3,REGULAR,rebound,offensive,[],1631131,,,1610612762,86,69,2026-04-04T01:38:51Z,4320000,False,,,0,,O. Tshiebwe REBOUND (Off:4 Def:0),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Center,,,,,443.0,4.0,0.0,4.0,,,,,,,,,,,,
445,PT04M19.00S,2026-04-04T01:37:51.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,9.806176084099869,4.166666666666666,1610612762,86,72,2026-04-04T01:39:02Z,4330000,False,229.0,40.0,1,left,B. Sensabaugh 3PT  (17 PTS) (O. Tshiebwe 1 AST),"[1641729, 1631131]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,,,23.26,Made,,,,,,,17.0,O. Tshiebwe,1631131.0,1.0,,,,,,
447,PT04M05.00S,2026-04-04T01:38:07.6Z,3,REGULAR,foul,personal,['2freethrow'],1631131,,,1610612745,86,72,2026-04-04T01:38:19Z,4350000,False,,,0,,O. Tshiebwe shooting personal FOUL (1 PF) (Thompson 2 FT),"[1631131, 1641708]",1610612762.0,UTA,shooting,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,1201.0,,,,,,,,,,,,,,1.0,0.0,Thompson,1641708.0,,
449,PT04M05.00S,2026-04-04T01:38:32.1Z,3,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,87,72,2026-04-04T01:38:32Z,4370000,False,,,0,,A. Thompson Free Throw 1 of 2 (18 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,,,,,,,18.0,,,,,,,,,
450,PT04M05.00S,2026-04-04T01:38:47.2Z,3,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,88,72,2026-04-04T01:38:47Z,4380000,False,,,0,,A. Thompson Free Throw 2 of 2 (19 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,,,,,,,19.0,,,,,,,,,
452,PT03M40.00S,2026-04-04T01:39:30.1Z,3,REGULAR,2pt,Jump Shot,[],1641729,18.347568988173457,24.264705882352942,1610612762,88,74,2026-04-04T01:46:26Z,4400000,False,129.0,120.0,1,left,B. Sensabaugh 17' pullup Jump Shot (19 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,,,17.6,Made,,,,,,,19.0,,,,,,,,,
453,PT03M20.00S,2026-04-04T01:39:50.3Z,3,REGULAR,3pt,Jump Shot,[],1642263,92.9862023653088,94.6078431372549,1610612745,88,74,2026-04-04T01:39:59Z,4410000,False,223.0,13.0,1,right,MISS R. Sheppard 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,,,22.34,Missed,,,,,,,,,,,,,,,,
454,PT03M19.00S,2026-04-04T01:39:51.3Z,3,REGULAR,rebound,offensive,[],203991,,,1610612745,88,74,2026-04-04T01:39:59Z,4420000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,,,453.0,4.0,2.0,2.0,,,,,,,,,,,,
455,PT03M16.00S,2026-04-04T01:39:54.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642263,91.67214191852825,96.07843137254902,1610612745,91,74,2026-04-04T01:40:02Z,4430000,False,230.0,26.0,1,right,R. Sheppard 3PT  (9 PTS) (K. Durant 5 AST),"[1642263, 201142]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,,,23.18,Made,,,,,,,9.0,K. Durant,201142.0,5.0,,,,,,
457,PT02M58.00S,2026-04-04T01:40:13.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631131,7.5722733245729295,53.431372549019606,1610612762,91,74,2026-04-04T01:40:20Z,4450000,False,-17.0,19.0,1,left,MISS O. Tshiebwe cutting Layup,[1631131],1610612762.0,UTA,cutting,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,2.54,Missed,,,,,,,,,,,,,,,,
458,PT02M58.00S,2026-04-04T01:40:13.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612745,91,74,2026-04-04T01:40:20Z,4460000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,457.0,3.0,3.0,0.0,,,,,,,,,,,,
459,PT02M52.00S,2026-04-04T01:40:19.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631106,85.75886990801577,49.50980392156863,1610612745,93,74,2026-04-04T01:41:53Z,4470000,False,-2.0,81.0,1,right,T. Eason 8' running pullup Jump Shot (9 PTS),[1631106],1610612745.0,HOU,running pullup,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,8.14,Made,,,,,,,9.0,,,,,,,,,
460,PT02M50.00S,2026-04-04T01:40:27.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,93,74,2026-04-04T01:40:27Z,4480000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M50.00S,2026-04-04T01:43:07.9Z,3,REGULAR,substitution,out,[],203991,,,1610612762,93,74,2026-04-04T01:43:25Z,4490000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M50.00S,2026-04-04T01:43:07.9Z,3,REGULAR,substitution,out,[],1641708,,,1610612762,93,74,2026-04-04T01:43:25Z,4500000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M50.00S,2026-04-04T01:43:07.9Z,3,REGULAR,substitution,in,[],1629006,,,1610612762,93,74,2026-04-04T01:43:25Z,4510000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M50.00S,2026-04-04T01:43:07.9Z,3,REGULAR,substitution,in,[],1630578,,,1610612762,93,74,2026-04-04T01:43:25Z,4520000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M28.00S,2026-04-04T01:44:07.6Z,3,REGULAR,foul,personal,['2freethrow'],1642263,,,1610612762,93,74,2026-04-04T01:44:22Z,4540000,False,,,0,,R. Sheppard shooting personal FOUL (1 PF) (Williams 2 FT),"[1642263, 1642262]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Right Center,1146.0,,,,,,,,,,,,,,1.0,0.0,Williams,1642262.0,,
468,PT02M28.00S,2026-04-04T01:44:28.4Z,3,REGULAR,freethrow,1 of 2,[],1642262,,,1610612762,93,75,2026-04-04T01:44:28Z,4560000,False,,,0,,C. Williams Free Throw 1 of 2 (19 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,Made,,,,,,,19.0,,,,,,,,,
469,PT02M28.00S,2026-04-04T01:44:43.2Z,3,REGULAR,freethrow,2 of 2,[],1642262,,,1610612762,93,76,2026-04-04T01:44:43Z,4570000,False,,,0,,C. Williams Free Throw 2 of 2 (20 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,Made,,,,,,,20.0,,,,,,,,,
470,PT02M13.00S,2026-04-04T01:45:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,92.59198423127464,51.225490196078425,1610612745,93,76,2026-04-04T01:45:32Z,4580000,False,6.0,17.0,1,right,MISS T. Eason cutting Layup,[1631106],1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,1.82,Missed,,,,,,,,,,,,,,,,
471,PT02M12.00S,2026-04-04T01:45:03.0Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,93,76,2026-04-04T01:45:12Z,4590000,False,,,0,,T. Eason REBOUND (Off:3 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,470.0,4.0,1.0,3.0,,,,,,,,,,,,
472,PT02M10.00S,2026-04-04T01:45:05.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631106,94.40999984741211,50.0,1610612745,95,76,2026-04-04T01:45:17Z,4600000,False,0.0,0.0,1,right,T. Eason tip Layup (11 PTS),[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,11.0,,,,,,,,,
473,PT01M59.00S,2026-04-04T01:45:16.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631131,6.521024967148489,48.529411764705884,1610612762,95,78,2026-04-04T01:45:20Z,4610000,False,7.0,9.0,1,left,O. Tshiebwe DUNK (8 PTS) (B. Sensabaugh 5 AST),"[1631131, 1641729]",1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,1.15,Made,,,,,,,8.0,B. Sensabaugh,1641729.0,5.0,,,,,,
475,PT01M47.00S,2026-04-04T01:45:27.5Z,3,REGULAR,3pt,Jump Shot,[],1642263,64.20827858081472,37.00980392156863,1610612745,98,78,2026-04-04T01:45:32Z,4630000,False,-65.0,284.0,1,right,R. Sheppard 29' 3PT pullup (12 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,29.12,Made,,,,,,,12.0,,,,,,,,,
476,PT01M25.00S,2026-04-04T01:45:50.2Z,3,REGULAR,2pt,Jump Shot,[],1642262,5.469776609724048,20.34313725490196,1610612762,98,78,2026-04-04T01:46:54Z,4640000,False,148.0,-1.0,1,left,MISS C. Williams 14' pullup Shot,[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,8-16 Right,,,14.83,Missed,,,,,,,,,,,,,,,,
477,PT01M23.00S,2026-04-04T01:45:52.2Z,3,REGULAR,rebound,offensive,[],1631131,,,1610612762,98,78,2026-04-04T01:45:58Z,4650000,False,,,0,,O. Tshiebwe REBOUND (Off:5 Def:0),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Mid-Range,8-16 Right,,,,,476.0,5.0,0.0,5.0,,,,,,,,,,,,
478,PT01M23.00S,2026-04-04T01:45:54.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631131,9.806176084099869,49.754901960784316,1610612762,98,78,2026-04-04T01:46:09Z,4660000,False,1.0,40.0,1,left,MISS O. Tshiebwe putback Layup,[1631131],1610612762.0,UTA,putback,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,3.97,Missed,,,,,,,,,,,,,,,,
479,PT01M21.00S,2026-04-04T01:45:56.2Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,98,78,2026-04-04T01:46:09Z,4670000,False,,,0,,T. Eason REBOUND (Off:3 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,478.0,5.0,2.0,3.0,,,,,,,,,,,,
480,PT01M11.00S,2026-04-04T01:46:04.9Z,3,REGULAR,3pt,Jump Shot,[],1631106,83.52496714848883,95.34313725490196,1610612745,101,78,2026-04-04T01:46:12Z,4680000,False,227.0,102.0,1,right,T. Eason 24' 3PT step back (14 PTS),[1631106],1610612745.0,HOU,step back,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,24.88,Made,,,,,,,14.0,,,,,,,,,
481,PT00M56.60S,2026-04-04T01:46:18.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,17.296320630749015,49.754901960784316,1610612762,101,78,2026-04-04T01:48:19Z,4690000,False,1.0,110.0,1,left,MISS B. Sensabaugh 11' driving floating Shot - blocked,"[1641729, 1642263]",1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,11.01,Missed,,,,,,,,,,,,,,,Sheppard,1642263.0
482,PT00M56.60S,2026-04-04T01:46:18.4Z,3,REGULAR,block,,[],1642263,,,1610612762,101,78,2026-04-04T01:46:20Z,4700000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
483,PT00M55.80S,2026-04-04T01:46:19.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612745,101,78,2026-04-04T01:46:26Z,4710000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,481.0,4.0,4.0,0.0,,,,,,,,,,,,
484,PT00M53.70S,2026-04-04T01:46:22.3Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612745,101,78,2026-04-04T02:01:46Z,4720000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1643016]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,Mbeng,1643016.0,,,,,,,,,,
485,PT00M53.70S,2026-04-04T01:46:22.3Z,3,REGULAR,steal,,[],1643016,,,1610612762,101,78,2026-04-04T01:46:24Z,4730000,False,,,0,,B. Mbeng STEAL (2 STL),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
486,PT00M41.20S,2026-04-04T01:46:34.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1643016,7.046649145860711,3.1862745098039214,1610612762,101,78,2026-04-04T01:46:41Z,4740000,False,234.0,14.0,1,left,MISS B. Mbeng 3PT,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Right Corner 3,24+ Right,,,23.45,Missed,,,,,,,,,,,,,,,,
487,PT00M39.00S,2026-04-04T01:46:37.0Z,3,REGULAR,rebound,offensive,[],1631131,,,1610612762,101,78,2026-04-04T01:46:41Z,4750000,False,,,0,,O. Tshiebwe REBOUND (Off:6 Def:0),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Right Corner 3,24+ Right,,,,,486.0,6.0,0.0,6.0,,,,,,,,,,,,
488,PT00M36.20S,2026-04-04T01:46:39.8Z,3,REGULAR,turnover,bad pass,[],1631131,,,1610612762,101,78,2026-04-04T01:46:44Z,4760000,False,,,0,,O. Tshiebwe bad pass TURNOVER (2 TO),"[1631131, 1629006]",1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Right,,2.0,,,,,,,Okogie,1629006.0,,,,,,,,,,
489,PT00M36.20S,2026-04-04T01:46:39.8Z,3,REGULAR,steal,,[],1629006,,,1610612745,101,78,2026-04-04T01:46:41Z,4770000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
490,PT00M31.00S,2026-04-04T01:46:46.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,92.46057818659659,49.01960784313725,1610612745,103,78,2026-04-04T01:46:54Z,4780000,False,-5.0,18.0,1,right,T. Eason running reverse Layup (16 PTS) (A. Sengun 5 AST),"[1631106, 1630578]",1610612745.0,HOU,running reverse,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,1.9,Made,,,,,,,16.0,A. Sengun,1630578.0,5.0,,,,,,
492,PT00M19.70S,2026-04-04T01:47:00.1Z,3,REGULAR,3pt,Jump Shot,[],1641729,19.004599211563733,7.107843137254902,1610612762,103,78,2026-04-04T01:47:07Z,4800000,False,214.0,126.0,1,left,MISS B. Sensabaugh 24' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,24.88,Missed,,,,,,,,,,,,,,,,
493,PT00M18.30S,2026-04-04T01:47:01.5Z,3,REGULAR,rebound,defensive,[],201142,,,1610612745,103,78,2026-04-04T01:47:07Z,4810000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,492.0,5.0,5.0,0.0,,,,,,,,,,,,
494,PT00M13.90S,2026-04-04T01:47:07.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630578,92.9862023653088,50.73529411764706,1610612745,105,78,2026-04-04T01:47:13Z,4820000,False,4.0,13.0,1,right,A. Sengun running DUNK (11 PTS) (K. Durant 6 AST),"[1630578, 201142]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,1.39,Made,,,,,,,11.0,K. Durant,201142.0,6.0,,,,,,
496,PT00M04.60S,2026-04-04T01:47:18.4Z,3,REGULAR,turnover,lost ball,[],1641729,,,1610612762,105,78,2026-04-04T01:47:24Z,4840000,False,,,0,,B. Sensabaugh lost ball TURNOVER (5 TO),"[1641729, 1629006]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,5.0,,,,,,,Okogie,1629006.0,,,,,,,,,,
497,PT00M04.60S,2026-04-04T01:47:18.4Z,3,REGULAR,steal,,[],1629006,,,1610612745,105,78,2026-04-04T01:47:20Z,4850000,False,,,0,,J. Okogie STEAL (2 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
498,PT00M00.60S,2026-04-04T01:47:23.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629723,,,1610612745,105,78,2026-04-04T01:47:31Z,4860000,False,,,0,,J. Konchar shooting personal FOUL (2 PF) (Sengun 2 FT),"[1629723, 1630578]",1610612762.0,UTA,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,
500,PT00M00.60S,2026-04-04T01:48:04.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,106,78,2026-04-04T01:48:04Z,4880000,False,,,0,,A. Sengun Free Throw 1 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,,
501,PT00M00.60S,2026-04-04T01:48:04.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,107,78,2026-04-04T01:51:08Z,4890000,False,,,0,,A. Sengun Free Throw 2 of 2 (13 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,
502,PT00M00.00S,2026-04-04T01:48:28.5Z,3,REGULAR,heave,,[],0,,,1610612762,107,78,2026-04-04T01:52:12Z,4900000,False,,,0,,UTA Heave,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Left Center,,,67.94,,,,,,,,,,,,,,,,,
503,PT00M00.00S,2026-04-04T01:48:28.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,107,78,2026-04-04T01:52:12Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,502.0,,,,,,,,,,,,,,,
504,PT00M00.00S,2026-04-04T01:48:39.7Z,3,REGULAR,period,end,[],0,,,1610612762,107,78,2026-04-04T01:48:39Z,4920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612762,107,78,2026-04-04T01:51:08Z,4930000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,out,['startperiod'],1642263,,,1610612762,107,78,2026-04-04T01:51:08Z,4940000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,out,['startperiod'],1629006,,,1610612762,107,78,2026-04-04T01:51:08Z,4950000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
