actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
583,PT08M42.00S,2026-02-01T03:34:37.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1641708,,,1610612745,94,83,2026-02-01T03:34:37Z,5690000,False,,,0,,A. Thompson Free Throw 1 of 1 (17 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
584,PT08M31.00S,2026-02-01T03:34:51.5Z,4,REGULAR,turnover,lost ball,[],1631108,,,1610612742,94,83,2026-02-01T04:38:36Z,5700000,False,,,0,,M. Christie lost ball TURNOVER (2 TO),"[1631108, 1641708]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Thompson,1641708.0
585,PT08M31.00S,2026-02-01T03:34:51.5Z,4,REGULAR,steal,,[],1641708,,,1610612745,94,83,2026-02-01T03:41:33Z,5710000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
586,PT08M14.00S,2026-02-01T03:35:07.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631095,11.514454664914586,49.26470588235294,1610612745,94,83,2026-02-01T03:40:47Z,5720000,False,4.0,56.0,1,left,MISS J. Smith Jr. driving floating Shot - blocked,"[1631095, 1630619]",1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,,,,,,,,,,,,,,Cisse,1630619.0,,,
587,PT08M14.00S,2026-02-01T03:35:07.7Z,4,REGULAR,block,,[],1630619,,,1610612745,94,83,2026-02-01T03:35:11Z,5730000,False,,,0,,M. Cisse BLOCK (1 BLK),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
588,PT08M09.00S,2026-02-01T03:35:12.7Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612742,94,83,2026-02-01T03:35:23Z,5740000,False,,,0,,N. Marshall REBOUND (Off:0 Def:6),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,586.0,,,,,,6.0,6.0,0.0,,,,,,,,,
591,PT07M51.00S,2026-02-01T03:35:30.0Z,4,REGULAR,2pt,Jump Shot,[],1631108,77.21747700394218,53.67647058823529,1610612742,94,85,2026-02-01T03:35:36Z,5750000,False,18.0,162.0,1,right,M. Christie 16' pullup Jump Shot (11 PTS),[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,16-24 Center,16.27,Made,,,,,,,,,,11.0,,,,,,,,
592,PT07M30.00S,2026-02-01T03:35:51.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,11.251642575558476,50.0,1610612745,94,85,2026-02-01T03:41:18Z,5760000,False,0.0,53.0,1,left,MISS A. Thompson driving floating Shot,[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
593,PT07M29.00S,2026-02-01T03:35:52.3Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612742,94,85,2026-02-01T03:35:57Z,5770000,False,,,0,,N. Marshall REBOUND (Off:0 Def:7),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,592.0,,,,,,7.0,7.0,0.0,,,,,,,,,
594,PT07M10.00S,2026-02-01T03:36:13.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,88.91261498028909,62.745098039215684,1610612742,94,85,2026-02-01T03:36:22Z,5780000,False,64.0,52.0,1,right,MISS N. Marshall 8' driving floating bank Shot,[1630230],1610612742.0,DAL,driving floating bank,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,8.2,Missed,,,,,,,,,,,,,,,,,,
595,PT07M09.00S,2026-02-01T03:36:14.2Z,4,REGULAR,rebound,defensive,[],203991,,,1610612745,94,85,2026-02-01T03:36:22Z,5790000,False,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Right,,,594.0,,,,,,4.0,4.0,0.0,,,,,,,,,
596,PT07M02.00S,2026-02-01T03:36:23.3Z,4,REGULAR,foul,personal,['2freethrow'],1630619,,,1610612745,94,85,2026-02-01T03:36:28Z,5800000,False,,,0,,M. Cisse shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1630619, 1631095]",1610612742.0,DAL,shooting,,,Cisse,M. Cisse,,,,,Mid-Range,8-16 Left,,,,1626301.0,2.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,
598,PT07M02.00S,2026-02-01T03:36:55.7Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,95,85,2026-02-01T03:36:55Z,5820000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (18 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
599,PT07M02.00S,2026-02-01T03:36:56.5Z,4,REGULAR,substitution,out,[],203991,,,1610612745,95,85,2026-02-01T03:37:10Z,5830000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M02.00S,2026-02-01T03:36:56.5Z,4,REGULAR,substitution,out,[],1630230,,,1610612745,95,85,2026-02-01T03:37:10Z,5840000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M02.00S,2026-02-01T03:36:56.5Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,95,85,2026-02-01T03:37:10Z,5850000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M02.00S,2026-02-01T03:36:56.5Z,4,REGULAR,substitution,in,[],1642843,,,1610612745,95,85,2026-02-01T03:37:10Z,5860000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M02.00S,2026-02-01T03:37:19.3Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,96,85,2026-02-01T03:37:19Z,5870000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (19 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
604,PT06M50.00S,2026-02-01T03:37:35.5Z,4,REGULAR,3pt,Jump Shot,[],1642843,75.3777923784494,14.950980392156863,1610612742,96,85,2026-02-01T03:38:26Z,5880000,False,-175.0,179.0,1,right,MISS C. Flagg 25' step back 3PT,[1642843],1610612742.0,DAL,step back,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
608,PT06M49.00S,2026-02-01T03:37:36.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,96,85,2026-02-01T03:38:26Z,5890000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,604.0,,,,,,,,,,,,,,,,,
605,PT06M49.00S,2026-02-01T03:38:14.6Z,4,REGULAR,jumpball,recovered,[],0,,,1610612742,96,85,2026-02-01T03:38:14Z,5900000,False,,,0,,Jump Ball M. Cisse vs. A. Sengun: Tip to Team (DAL),"[1630619, 1630578]",1610612742.0,DAL,lodgedball,Team (DAL),,,,Cisse,1630619.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
609,PT06M49.00S,2026-02-01T03:38:16.7Z,4,REGULAR,foul,personal,[],1630578,,,1610612742,96,85,2026-02-01T03:38:23Z,5930000,False,,,0,,A. Sengun loose ball personal FOUL (4 PF),"[1630578, 1630619]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,1626301.0,4.0,0.0,Cisse,1630619.0,,,,,,,,,,,,
611,PT06M41.00S,2026-02-01T03:38:30.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,81.2910643889619,6.127450980392156,1610612742,96,88,2026-02-01T03:38:36Z,5950000,False,-219.0,123.0,1,right,K. Thompson 25' 3PT  (6 PTS) (M. Cisse 1 AST),"[202691, 1630619]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,,,,,,6.0,M. Cisse,1630619.0,1.0,,,,,
613,PT06M18.00S,2026-02-01T03:38:51.1Z,4,REGULAR,3pt,Jump Shot,[],1631106,23.47240473061761,13.725490196078432,1610612745,99,88,2026-02-01T03:38:57Z,5970000,False,181.0,168.0,1,left,T. Eason 24' 3PT  (15 PTS) (A. Sengun 5 AST),"[1631106, 1630578]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,24.73,Made,,,,,,,,,,15.0,A. Sengun,1630578.0,5.0,,,,,
615,PT06M04.00S,2026-02-01T03:39:06.1Z,4,REGULAR,3pt,Jump Shot,[],202691,66.17936925098554,50.245098039215684,1610612742,99,91,2026-02-01T03:39:13Z,5990000,False,1.0,265.0,1,right,K. Thompson 26' 3PT step back (9 PTS) (C. Martin 5 AST),"[202691, 1628997]",1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,26.54,Made,,,,,,,,,,9.0,C. Martin,1628997.0,5.0,,,,,
617,PT05M36.00S,2026-02-01T03:39:33.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,13.354139290407357,49.26470588235294,1610612745,99,91,2026-02-01T03:39:38Z,6010000,False,4.0,73.0,1,left,MISS A. Sengun 7' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,,
618,PT05M35.00S,2026-02-01T03:39:34.1Z,4,REGULAR,rebound,defensive,[],1642843,,,1610612742,99,91,2026-02-01T03:39:38Z,6020000,False,,,0,,C. Flagg REBOUND (Off:1 Def:9),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,617.0,,,,,,10.0,9.0,1.0,,,,,,,,,
619,PT05M32.00S,2026-02-01T03:39:39.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642843,92.06636005256242,56.372549019607845,1610612742,99,91,2026-02-01T03:39:47Z,6030000,False,32.0,22.0,1,right,MISS C. Flagg running Layup,[1642843],1610612742.0,DAL,running,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,,
620,PT05M31.00S,2026-02-01T03:39:40.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,99,91,2026-02-01T03:39:47Z,6040000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,619.0,,,,,,,,,,,,,,,,,
622,PT05M31.00S,2026-02-01T03:39:43.9Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,99,91,2026-02-01T03:39:47Z,6060000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M31.00S,2026-02-01T03:39:43.9Z,4,REGULAR,substitution,in,[],1629006,,,1610612745,99,91,2026-02-01T03:39:47Z,6070000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M16.00S,2026-02-01T03:40:18.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,8.229303547963205,51.225490196078425,1610612745,101,91,2026-02-01T03:40:23Z,6080000,False,-6.0,25.0,1,left,A. Sengun driving DUNK (12 PTS) (K. Durant 7 AST),"[1630578, 201142]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,,,,12.0,K. Durant,201142.0,7.0,,,,,
626,PT05M04.00S,2026-02-01T03:40:32.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642843,88.38699080157687,49.50980392156863,1610612742,101,93,2026-02-01T03:44:54Z,6100000,False,-2.0,57.0,1,right,C. Flagg turnaround Hook (26 PTS),[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,,,,,,,,,,26.0,,,,,,,,
627,PT04M34.00S,2026-02-01T03:41:02.7Z,4,REGULAR,2pt,Jump Shot,[],1629006,12.959921156373195,82.84313725490196,1610612745,101,93,2026-02-01T03:45:24Z,6110000,False,-164.0,69.0,1,left,MISS J. Okogie 17' pullup Shot,[1629006],1610612745.0,HOU,pullup,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Left,17.82,Missed,,,,,,,,,,,,,,,,,,
628,PT04M32.00S,2026-02-01T03:41:04.7Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,101,93,2026-02-01T03:45:34Z,6120000,False,,,0,,A. Thompson REBOUND (Off:4 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,,,627.0,,,,,,6.0,2.0,4.0,,,,,,,,,
629,PT04M31.00S,2026-02-01T03:41:08.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,5.590000152587891,50.0,1610612745,103,93,2026-02-01T03:41:18Z,6130000,False,0.0,0.0,1,left,A. Thompson tip Layup (19 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,19.0,,,,,,,,
630,PT04M19.00S,2026-02-01T03:41:16.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,86.5473061760841,49.754901960784316,1610612742,103,95,2026-02-01T03:41:28Z,6140000,False,-1.0,74.0,1,right,C. Flagg 7' driving floating Jump Shot (28 PTS),[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,,,,,,,,,,28.0,,,,,,,,
631,PT03M46.00S,2026-02-01T03:41:59.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,15.588042049934298,50.0,1610612745,103,95,2026-02-01T03:42:10Z,6150000,False,0.0,94.0,1,left,MISS A. Sengun 9' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,,,,,,
632,PT03M46.00S,2026-02-01T03:42:01.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,103,95,2026-02-01T03:42:01Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,631.0,,,,,,,,,,,,,,,,,
633,PT03M46.00S,2026-02-01T03:42:02.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,103,95,2026-02-01T03:42:20Z,6170000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,1626301.0,,,,,,,,,,,,,,,,
634,PT03M46.00S,2026-02-01T03:42:10.7Z,4,REGULAR,substitution,out,[],1630619,,,1610612742,103,95,2026-02-01T03:42:14Z,6180000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M46.00S,2026-02-01T03:42:10.7Z,4,REGULAR,substitution,in,[],1629655,,,1610612742,103,95,2026-02-01T03:42:14Z,6190000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M39.00S,2026-02-01T03:42:25.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642843,83.78777923784494,36.76470588235294,1610612742,103,97,2026-02-01T03:48:20Z,6200000,False,-66.0,100.0,1,right,C. Flagg 11' driving floating Jump Shot (30 PTS),[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Left,11.98,Made,,,,,,,,,,30.0,,,,,,,,
637,PT03M39.00S,2026-02-01T03:42:29.3Z,4,REGULAR,foul,personal,['1freethrow'],1629006,,,1610612742,103,97,2026-02-01T03:43:15Z,6210000,False,,,0,,J. Okogie shooting personal FOUL (4 PF) (Flagg 1 FT),"[1629006, 1642843]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Left,,,,1626301.0,4.0,0.0,Flagg,1642843.0,,,,,,,,,,,,
639,PT03M39.00S,2026-02-01T03:42:38.2Z,4,REGULAR,substitution,out,[],1629006,,,1610612742,103,97,2026-02-01T03:43:17Z,6230000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M39.00S,2026-02-01T03:42:38.2Z,4,REGULAR,substitution,out,[],1628997,,,1610612742,103,97,2026-02-01T03:43:17Z,6240000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M39.00S,2026-02-01T03:42:38.2Z,4,REGULAR,substitution,in,[],1631095,,,1610612742,103,97,2026-02-01T03:43:17Z,6250000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M39.00S,2026-02-01T03:42:38.2Z,4,REGULAR,substitution,in,[],1630230,,,1610612742,103,97,2026-02-01T03:43:17Z,6260000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M39.00S,2026-02-01T03:43:16.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1642843,,,1610612742,103,97,2026-02-01T03:43:20Z,6270000,False,,,0,,MISS C. Flagg Free Throw 1 of 1,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
644,PT03M39.00S,2026-02-01T03:43:16.7Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,103,97,2026-02-01T03:43:20Z,6280000,False,,,0,,A. Thompson REBOUND (Off:4 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,643.0,,,,,,7.0,3.0,4.0,,,,,,,,,
645,PT03M26.00S,2026-02-01T03:43:27.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,19.66162943495401,54.65686274509803,1610612745,105,97,2026-02-01T03:43:31Z,6290000,False,-23.0,132.0,1,left,K. Durant 13' pullup Jump Shot (13 PTS) (A. Sengun 6 AST),"[201142, 1630578]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,13.43,Made,,,,,,,,,,13.0,A. Sengun,1630578.0,6.0,,,,,
647,PT03M26.00S,2026-02-01T03:43:33.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,105,97,2026-02-01T03:43:33Z,6310000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M18.00S,2026-02-01T03:47:06.7Z,4,REGULAR,turnover,bad pass,[],1642843,,,1610612742,105,97,2026-02-01T03:47:14Z,6320000,False,,,0,,C. Flagg bad pass TURNOVER (2 TO),"[1642843, 201142]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Durant,201142.0
649,PT03M18.00S,2026-02-01T03:47:06.7Z,4,REGULAR,steal,,[],201142,,,1610612745,105,97,2026-02-01T03:47:14Z,6330000,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
650,PT03M14.00S,2026-02-01T03:47:16.2Z,4,REGULAR,turnover,out-of-bounds,[],1631106,,,1610612745,105,97,2026-02-01T03:48:26Z,6340000,False,,,0,,T. Eason bad pass out-of-bounds TURNOVER (1 TO),[1631106],1610612745.0,HOU,bad pass,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,1626301.0,,,,,,,,,,,,,,1.0,,
651,PT03M05.00S,2026-02-01T03:47:28.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612742,105,97,2026-02-01T03:47:39Z,6350000,False,,,0,,T. Eason shooting personal FOUL (3 PF) (Flagg 2 FT),"[1631106, 1642843]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,3.0,0.0,Flagg,1642843.0,,,,,,,,,,,,
653,PT03M05.00S,2026-02-01T03:47:55.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642843,,,1610612742,105,98,2026-02-01T03:47:55Z,6370000,False,,,0,,C. Flagg Free Throw 1 of 2 (31 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,,,31.0,,,,,,,,
654,PT03M05.00S,2026-02-01T03:48:11.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642843,,,1610612742,105,99,2026-02-01T03:48:11Z,6380000,False,,,0,,C. Flagg Free Throw 2 of 2 (32 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,,,32.0,,,,,,,,
655,PT02M47.00S,2026-02-01T03:48:32.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,19.398817345597898,44.85294117647059,1610612745,105,99,2026-02-01T03:49:38Z,6390000,False,26.0,130.0,1,left,MISS K. Durant 13' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,13.23,Missed,,,,,,,,,,,,,,,,,,
656,PT02M44.00S,2026-02-01T03:48:35.8Z,4,REGULAR,rebound,defensive,[],1631108,,,1610612742,105,99,2026-02-01T03:48:35Z,6400000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,655.0,,,,,,2.0,2.0,0.0,,,,,,,,,
657,PT02M37.00S,2026-02-01T03:48:48.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612742,105,99,2026-02-01T03:48:54Z,6410000,False,,,0,,T. Eason personal FOUL (4 PF) (Gafford 2 FT),"[1631106, 1629655]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,,2882.0,4.0,0.0,Gafford,1629655.0,,,,,,,,,,,,
659,PT02M37.00S,2026-02-01T03:49:15.9Z,4,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,105,100,2026-02-01T03:49:15Z,6430000,False,,,0,,D. Gafford Free Throw 1 of 2 (13 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
660,PT02M37.00S,2026-02-01T03:49:36.8Z,4,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,105,101,2026-02-01T03:49:36Z,6440000,False,,,0,,D. Gafford Free Throw 2 of 2 (14 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
661,PT02M26.00S,2026-02-01T03:49:50.7Z,4,REGULAR,3pt,Jump Shot,[],201142,32.276609724047304,44.36274509803921,1610612745,105,101,2026-02-01T03:49:57Z,6450000,False,28.0,251.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
662,PT02M25.00S,2026-02-01T03:49:51.7Z,4,REGULAR,rebound,defensive,[],1642843,,,1610612742,105,101,2026-02-01T03:49:57Z,6460000,False,,,0,,C. Flagg REBOUND (Off:1 Def:10),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,,,661.0,,,,,,11.0,10.0,1.0,,,,,,,,,
663,PT02M14.00S,2026-02-01T03:50:04.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,91.27792378449409,49.01960784313725,1610612742,105,103,2026-02-01T03:50:07Z,6470000,False,-5.0,29.0,1,right,D. Gafford DUNK (16 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,16.0,,,,,,,,
664,PT01M54.00S,2026-02-01T03:50:24.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,7.440867279894875,43.872549019607845,1610612745,107,103,2026-02-01T03:50:30Z,6480000,False,31.0,17.0,1,left,A. Thompson alley-oop DUNK (21 PTS) (A. Sengun 7 AST),"[1641708, 1630578]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,,,,21.0,A. Sengun,1630578.0,7.0,,,,,
666,PT01M34.00S,2026-02-01T03:50:49.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,89.56964520367937,55.63725490196079,1610612742,107,105,2026-02-01T03:50:53Z,6500000,False,28.0,46.0,1,right,C. Flagg driving finger roll Layup (34 PTS),[1642843],1610612742.0,DAL,driving finger roll,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,5.35,Made,,,,,,,,,,34.0,,,,,,,,
667,PT01M12.00S,2026-02-01T03:51:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,9.017739816031538,47.794117647058826,1610612745,107,105,2026-02-01T03:52:54Z,6510000,False,11.0,32.0,1,left,MISS A. Sengun driving Layup - blocked,"[1630578, 1631108]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,Christie,1631108.0,,,
