actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
421,PT04M46.00S,2023-01-04T02:31:49.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626171,6.915243101182654,50.0,1610612749,80,68,2023-01-04T02:32:08Z,4100000,False,0.0,13.0,1,left,B. Portis running reverse Layup (12 PTS) (G. Antetokounmpo 5 AST),"[1626171, 203507]",1610612749.0,MIL,running reverse,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.25,Made,,12.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,
423,PT04M46.00S,2023-01-04T02:32:27.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,80,68,2023-01-04T02:32:27Z,4120000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M46.00S,2023-01-04T02:34:12.8Z,3,REGULAR,substitution,out,[],1626192,,,1610612764,80,68,2023-01-04T02:34:31Z,4130000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M46.00S,2023-01-04T02:34:12.8Z,3,REGULAR,substitution,out,[],1628420,,,1610612764,80,68,2023-01-04T02:34:31Z,4140000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M46.00S,2023-01-04T02:34:12.8Z,3,REGULAR,substitution,in,[],201950,,,1610612764,80,68,2023-01-04T02:34:31Z,4150000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M46.00S,2023-01-04T02:34:12.8Z,3,REGULAR,substitution,in,[],1626153,,,1610612764,80,68,2023-01-04T02:34:31Z,4160000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M26.00S,2023-01-04T02:35:08.5Z,3,REGULAR,3pt,Jump Shot,[],1629060,83.65637319316689,4.411764705882353,1610612764,80,71,2023-01-04T02:35:13Z,4170000,False,-228.0,101.0,1,right,R. Hachimura 24' 3PT  (8 PTS) (D. Wright 2 AST),"[1629060, 1626153]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,24.93,Made,,8.0,D. Wright,1626153.0,2.0,,,,,,,,,,,,,
430,PT04M09.00S,2023-01-04T02:35:25.8Z,3,REGULAR,2pt,Jump Shot,[],1630699,5.732588699080158,12.990196078431374,1610612749,80,71,2023-01-04T02:35:32Z,4190000,False,185.0,1.0,1,left,MISS M. Beauchamp 18' Jump Shot,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Right,18.5,Missed,,,,,,,,,,,,,,,,,,
431,PT04M05.00S,2023-01-04T02:35:29.6Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,80,71,2023-01-04T02:35:29Z,4200000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right,,,430.0,,,,,,,1.0,1.0,0.0,,,,,,,,
432,PT04M00.00S,2023-01-04T02:35:34.6Z,3,REGULAR,3pt,Jump Shot,[],1630557,68.9039914586071,65.70925245098039,1610612764,80,74,2023-01-04T02:35:46Z,4210000,False,79.0,240.0,1,right,C. Kispert 25' 3PT  (8 PTS) (R. Hachimura 2 AST),"[1630557, 1629060]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,25.23,Made,,8.0,R. Hachimura,1629060.0,2.0,,,,,,,,,,,,,
434,PT03M42.00S,2023-01-04T02:35:53.7Z,3,REGULAR,3pt,Jump Shot,[],1626171,33.85348226018397,48.28431372549019,1610612749,80,74,2023-01-04T02:36:01Z,4230000,False,9.0,266.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
435,PT03M38.00S,2023-01-04T02:35:57.7Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,80,74,2023-01-04T02:36:01Z,4240000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,434.0,,,,,,,7.0,6.0,1.0,,,,,,,,
436,PT03M37.00S,2023-01-04T02:36:01.1Z,3,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612764,80,74,2023-01-04T02:36:12Z,4250000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1626171, 1629060]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627961.0,1.0,0.0,Hachimura,1629060.0,,,
438,PT03M37.00S,2023-01-04T02:36:28.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629060,,,1610612764,80,74,2023-01-04T02:36:27Z,4270000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
439,PT03M37.00S,2023-01-04T02:36:28.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,80,74,2023-01-04T02:36:27Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,
440,PT03M37.00S,2023-01-04T02:36:42.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629060,,,1610612764,80,75,2023-01-04T02:36:42Z,4290000,False,,,0,,R. Hachimura Free Throw 2 of 2 (9 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
441,PT03M18.00S,2023-01-04T02:37:03.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.703679369250986,49.50980392156863,1610612749,82,75,2023-01-04T02:44:30Z,4300000,False,2.0,20.0,1,left,G. Antetokounmpo cutting DUNK (36 PTS) (J. Ingles 4 AST),"[203507, 204060]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.01,Made,,36.0,J. Ingles,204060.0,4.0,,,,,,,,,,,,,
443,PT03M01.00S,2023-01-04T02:37:21.3Z,3,REGULAR,turnover,lost ball,[],204001,,,1610612764,82,75,2023-01-04T02:37:30Z,4320000,False,,,0,,K. Porzingis lost ball TURNOVER (2 TO),"[204001, 1626171]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Portis,1626171.0
444,PT03M01.00S,2023-01-04T02:37:21.3Z,3,REGULAR,steal,,[],1626171,,,1610612749,82,75,2023-01-04T02:37:23Z,4330000,False,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
445,PT02M53.00S,2023-01-04T02:37:28.8Z,3,REGULAR,turnover,bad pass,[],204060,,,1610612749,82,75,2023-01-04T02:37:33Z,4340000,False,,,0,,J. Ingles bad pass TURNOVER (1 TO),"[204060, 204001]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Porzingis,204001.0
446,PT02M53.00S,2023-01-04T02:37:28.8Z,3,REGULAR,steal,,[],204001,,,1610612764,82,75,2023-01-04T02:37:31Z,4350000,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
447,PT02M46.00S,2023-01-04T02:37:36.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630557,92.19776609724047,49.01960784313725,1610612764,82,77,2023-01-04T02:47:28Z,4360000,False,-5.0,21.0,1,right,C. Kispert driving Layup (10 PTS) (K. Porzingis 4 AST),"[1630557, 204001]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.14,Made,,10.0,K. Porzingis,204001.0,4.0,,,,,,,,,,,,,
449,PT02M32.00S,2023-01-04T02:37:50.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203507,11.251642575558476,44.85294117647059,1610612749,82,77,2023-01-04T02:37:59Z,4380000,False,26.0,53.0,1,left,MISS G. Antetokounmpo turnaround Hook,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
450,PT02M31.00S,2023-01-04T02:37:51.5Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,82,77,2023-01-04T02:37:59Z,4390000,False,,,0,,B. Portis REBOUND (Off:2 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,449.0,,,,,,,10.0,8.0,2.0,,,,,,,,
451,PT02M31.00S,2023-01-04T02:37:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,84,77,2023-01-04T02:37:59Z,4400000,False,0.0,0.0,1,left,B. Portis putback Layup (14 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,0.0,Made,,14.0,,,,,,,,,,,,,,,,
452,PT02M31.00S,2023-01-04T02:38:02.1Z,3,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612749,84,77,2023-01-04T02:38:13Z,4410000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (Portis 1 FT),"[1630166, 1626171]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627961.0,3.0,0.0,Portis,1626171.0,,,
454,PT02M31.00S,2023-01-04T02:38:14.3Z,3,REGULAR,substitution,out,[],203507,,,1610612749,84,77,2023-01-04T02:38:18Z,4430000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M31.00S,2023-01-04T02:38:14.3Z,3,REGULAR,substitution,in,[],1631260,,,1610612749,84,77,2023-01-04T02:38:18Z,4440000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M31.00S,2023-01-04T02:38:20.3Z,3,REGULAR,substitution,out,[],204001,,,1610612749,84,77,2023-01-04T02:38:28Z,4450000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M31.00S,2023-01-04T02:38:20.3Z,3,REGULAR,substitution,out,[],1630557,,,1610612749,84,77,2023-01-04T02:38:28Z,4460000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M31.00S,2023-01-04T02:38:20.3Z,3,REGULAR,substitution,in,[],1629655,,,1610612749,84,77,2023-01-04T02:38:28Z,4470000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M31.00S,2023-01-04T02:38:20.3Z,3,REGULAR,substitution,in,[],1628398,,,1610612749,84,77,2023-01-04T02:38:28Z,4480000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M31.00S,2023-01-04T02:38:31.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1626171,,,1610612749,85,77,2023-01-04T02:38:31Z,4490000,False,,,0,,B. Portis Free Throw 1 of 1 (15 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
461,PT02M18.00S,2023-01-04T02:38:44.2Z,3,REGULAR,3pt,Jump Shot,[],1626153,69.07030223390277,21.07843137254902,1610612764,85,77,2023-01-04T02:38:52Z,4500000,False,-145.0,238.0,1,right,MISS D. Wright 27' pullup 3PT,[1626153],1610612764.0,WAS,pullup,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,27.87,Missed,,,,,,,,,,,,,,,,,,
462,PT02M15.00S,2023-01-04T02:38:47.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,85,77,2023-01-04T02:38:52Z,4510000,False,,,0,,B. Portis REBOUND (Off:2 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,461.0,,,,,,,11.0,9.0,2.0,,,,,,,,
463,PT02M03.00S,2023-01-04T02:38:58.9Z,3,REGULAR,3pt,Jump Shot,[],204060,18.084756898817346,95.09803921568627,1610612749,88,77,2023-01-04T02:39:04Z,4520000,False,-225.0,117.0,1,left,J. Ingles 25' 3PT  (6 PTS) (B. Portis 4 AST),"[204060, 1626171]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,25.43,Made,,6.0,B. Portis,1626171.0,4.0,,,,,,,,,,,,,
465,PT01M44.00S,2023-01-04T02:39:18.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,93.77463863337714,48.28431372549019,1610612764,88,79,2023-01-04T02:39:29Z,4540000,False,-9.0,6.0,1,right,D. Wright driving floating bank Jump Shot (4 PTS),[1626153],1610612764.0,WAS,driving floating bank,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,1.05,Made,,4.0,,,,,,,,,,,,,,,,
466,PT01M35.00S,2023-01-04T02:39:27.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201950,10.988830486202366,44.6078431372549,1610612749,88,79,2023-01-04T02:39:32Z,4550000,False,27.0,51.0,1,left,MISS J. Holiday driving Hook,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
467,PT01M32.00S,2023-01-04T02:39:30.6Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,88,79,2023-01-04T02:39:32Z,4560000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,466.0,,,,,,,2.0,2.0,0.0,,,,,,,,
468,PT01M24.00S,2023-01-04T02:39:40.9Z,3,REGULAR,foul,personal,['2freethrow'],1630699,,,1610612764,88,79,2023-01-04T02:39:49Z,4570000,False,,,0,,M. Beauchamp shooting personal FOUL (1 PF) (Avdija 2 FT),"[1630699, 1630166]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627961.0,1.0,0.0,Avdija,1630166.0,,,
470,PT01M24.00S,2023-01-04T02:40:06.2Z,3,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,88,80,2023-01-04T02:40:06Z,4590000,False,,,0,,D. Avdija Free Throw 1 of 2 (5 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
471,PT01M24.00S,2023-01-04T02:40:10.0Z,3,REGULAR,substitution,out,[],204060,,,1610612764,88,80,2023-01-04T02:40:14Z,4600000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M24.00S,2023-01-04T02:40:10.0Z,3,REGULAR,substitution,in,[],201572,,,1610612764,88,80,2023-01-04T02:40:14Z,4610000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M24.00S,2023-01-04T02:40:26.1Z,3,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,88,81,2023-01-04T02:40:26Z,4620000,False,,,0,,D. Avdija Free Throw 2 of 2 (6 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
474,PT01M08.00S,2023-01-04T02:40:43.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,13.222733245729303,50.0,1610612749,88,81,2023-01-04T02:40:49Z,4630000,False,0.0,72.0,1,left,MISS B. Portis 7' turnaround Hook,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
475,PT01M06.00S,2023-01-04T02:40:44.9Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,88,81,2023-01-04T02:40:44Z,4640000,False,,,0,,B. Portis REBOUND (Off:3 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,474.0,,,,,,,12.0,9.0,3.0,,,,,,,,
476,PT01M03.00S,2023-01-04T02:40:47.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626171,8.360709592641262,48.529411764705884,1610612749,90,81,2023-01-04T02:51:11Z,4650000,False,7.0,26.0,1,left,B. Portis driving floating Jump Shot (17 PTS),[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.71,Made,,17.0,,,,,,,,,,,,,,,,
477,PT00M53.10S,2023-01-04T02:40:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,83.52496714848883,46.568627450980394,1610612764,90,81,2023-01-04T02:41:06Z,4660000,False,-17.0,102.0,1,right,MISS D. Wright 10' driving Layup - blocked,"[1626153, 201572]",1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,10.38,Missed,,,,,,Lopez,201572.0,,,,,,,,,,,
478,PT00M53.10S,2023-01-04T02:40:58.7Z,3,REGULAR,block,,[],201572,,,1610612764,90,81,2023-01-04T02:41:03Z,4670000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
479,PT00M52.40S,2023-01-04T02:40:59.4Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,90,81,2023-01-04T02:44:26Z,4680000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,477.0,,,,,,,1.0,1.0,0.0,,,,,,,,
480,PT00M51.70S,2023-01-04T02:41:08.0Z,3,REGULAR,turnover,lost ball,[],1631260,,,1610612749,90,81,2023-01-04T02:44:00Z,4682500,False,,,0,,A. Green lost ball TURNOVER (1 TO),"[1631260, 1626153]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Wright,1626153.0
481,PT00M51.70S,2023-01-04T02:41:08.0Z,3,REGULAR,steal,,[],1626153,,,1610612764,90,81,2023-01-04T02:41:10Z,4683750,False,,,0,,D. Wright STEAL (2 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
482,PT00M47.70S,2023-01-04T02:41:13.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629655,92.46057818659659,52.94117647058824,1610612764,90,83,2023-01-04T02:53:00Z,4685000,False,15.0,18.0,1,right,D. Gafford alley-oop DUNK (7 PTS) (D. Avdija 2 AST),"[1629655, 1630166]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.36,Made,,7.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,
513,PT00M45.40S,2023-01-04T02:41:17.2Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,90,83,2023-01-04T02:48:09Z,4708750,False,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[201950, 1626153]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Wright,1626153.0
514,PT00M45.40S,2023-01-04T02:41:17.2Z,3,REGULAR,steal,,[],1626153,,,1610612764,90,83,2023-01-04T02:46:39Z,4719375,False,,,0,,D. Wright STEAL (3 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
484,PT00M43.40S,2023-01-04T02:41:21.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,71.89963863337714,76.49356617647058,1610612764,90,83,2023-01-04T02:57:10Z,4730000,False,132.0,212.0,1,right,MISS D. Avdija 24' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
485,PT00M41.40S,2023-01-04T02:41:23.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,90,83,2023-01-04T02:55:16Z,4740000,False,,,0,,B. Portis REBOUND (Off:3 Def:10),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,484.0,,,,,,,13.0,10.0,3.0,,,,,,,,
486,PT00M26.10S,2023-01-04T02:41:28.4Z,3,REGULAR,3pt,Jump Shot,[],201950,13.61695137976347,96.81372549019608,1610612749,90,83,2023-01-04T02:41:37Z,4750000,False,-234.0,75.0,1,left,MISS J. Holiday 24' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,24.6,Missed,,,,,,,,,,,,,,,,,,
487,PT00M22.00S,2023-01-04T02:41:32.6Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,90,83,2023-01-04T02:41:32Z,4760000,False,,,0,,B. Lopez REBOUND (Off:3 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,486.0,,,,,,,6.0,3.0,3.0,,,,,,,,
488,PT00M19.80S,2023-01-04T02:41:34.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631260,4.812746386333772,97.30392156862744,1610612749,90,83,2023-01-04T02:41:41Z,4770000,False,-237.0,-7.0,1,left,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
489,PT00M19.80S,2023-01-04T02:41:34.8Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,90,83,2023-01-04T02:41:41Z,4780000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,488.0,,,,,,,2.0,2.0,0.0,,,,,,,,
490,PT00M00.30S,2023-01-04T02:41:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,92.32917214191852,53.18627450980392,1610612764,90,83,2023-01-04T02:42:07Z,4790000,False,16.0,20.0,1,right,MISS D. Wright Layup,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
491,PT00M00.30S,2023-01-04T02:41:54.3Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,90,83,2023-01-04T02:42:07Z,4800000,False,,,0,,D. Gafford REBOUND (Off:5 Def:6),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,490.0,,,,,,,11.0,6.0,5.0,,,,,,,,
492,PT00M00.00S,2023-01-04T02:42:01.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629655,94.40999984741211,50.0,1610612764,90,85,2023-01-04T02:42:14Z,4810000,False,0.0,0.0,1,right,D. Gafford putback Layup (9 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.0,Made,,9.0,,,,,,,,,,,,,,,,
494,PT00M00.00S,2023-01-04T02:42:36.8Z,3,REGULAR,period,end,[],0,,,1610612749,90,85,2023-01-04T02:42:36Z,4830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2023-01-04T02:43:46.2Z,4,REGULAR,substitution,out,['startperiod'],1630699,,,1610612749,90,85,2023-01-04T02:44:38Z,4840000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2023-01-04T02:43:46.2Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,90,85,2023-01-04T02:44:38Z,4850000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-01-04T02:43:46.2Z,4,REGULAR,substitution,out,['startperiod'],1631260,,,1610612749,90,85,2023-01-04T02:44:38Z,4860000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-01-04T02:43:46.2Z,4,REGULAR,substitution,out,['startperiod'],201950,,,1610612749,90,85,2023-01-04T02:44:38Z,4870000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-01-04T02:43:46.2Z,4,REGULAR,substitution,in,['startperiod'],1628975,,,1610612749,90,85,2023-01-04T02:44:38Z,4880000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2023-01-04T02:43:46.2Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,90,85,2023-01-04T02:44:38Z,4890000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
