actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
256,PT07M17.00S,2022-10-27T00:25:49.9Z,2,REGULAR,steal,,[],1627732,,,1610612751,34,33,2022-10-27T00:25:52Z,2500000,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT07M14.00S,2022-10-27T00:25:54.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202681,91.27792378449409,53.92156862745098,1610612751,34,33,2022-10-27T00:26:04Z,2510000,20.0,29.0,1,right,MISS K. Irving running Layup - blocked,"[202681, 1626171]",1610612751.0,BKN,running,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,3.54,Missed,Portis,1626171.0,,,,,,,,,,,,,,
258,PT07M14.00S,2022-10-27T00:25:54.7Z,2,REGULAR,block,,[],1626171,,,1610612751,34,33,2022-10-27T00:25:58Z,2520000,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT07M14.00S,2022-10-27T00:25:54.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,34,33,2022-10-27T00:26:04Z,2530000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,257.0,,,,,,,,,,,,,
261,PT07M14.00S,2022-10-27T00:26:05.9Z,2,REGULAR,substitution,out,[],1629670,,,1610612751,34,33,2022-10-27T00:26:11Z,2550000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M14.00S,2022-10-27T00:26:05.9Z,2,REGULAR,substitution,in,[],1628975,,,1610612751,34,33,2022-10-27T00:26:11Z,2560000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M06.00S,2022-10-27T00:26:27.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629651,80.6340341655716,59.80392156862745,1610612751,34,33,2022-10-27T00:26:44Z,2570000,49.0,130.0,1,right,MISS N. Claxton 13' driving Layup - blocked,"[1629651, 201572]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,13.85,Missed,Lopez,201572.0,,,,,,,,,,,,,,
264,PT07M06.00S,2022-10-27T00:26:27.0Z,2,REGULAR,block,,[],201572,,,1610612751,34,33,2022-10-27T00:26:29Z,2580000,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
265,PT07M06.00S,2022-10-27T00:26:27.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,34,33,2022-10-27T00:26:44Z,2590000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,263.0,,,,,,,,,,,,,
266,PT07M00.00S,2022-10-27T00:27:03.3Z,2,REGULAR,jumpball,recovered,[],201572,,,1610612749,34,33,2022-10-27T00:27:03Z,2600000,,,0,,Jump Ball B. Portis vs. N. Claxton: Tip to B. Lopez,"[201572, 1626171, 1629651]",1610612749.0,MIL,heldball,B. Lopez,201572.0,Lopez,B. Lopez,Portis,1626171.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
269,PT06M54.00S,2022-10-27T00:27:08.8Z,2,REGULAR,3pt,Jump Shot,[],201572,33.590670170827856,41.66666666666667,1610612749,34,33,2022-10-27T00:27:13Z,2630000,42.0,263.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,26.66,Missed,,,,,,,,,,,,,,,,
270,PT06M51.00S,2022-10-27T00:27:11.8Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,34,33,2022-10-27T00:27:13Z,2640000,,,0,,K. Irving REBOUND (Off:0 Def:8),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,,269.0,8.0,8.0,0.0,,,,,,,,,,
271,PT06M42.00S,2022-10-27T00:27:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.9862023653088,51.9607843137255,1610612751,34,35,2022-10-27T00:27:25Z,2650000,10.0,13.0,1,right,K. Irving driving finger roll Layup (7 PTS),[202681],1610612751.0,BKN,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,1.66,Made,,,,,,,,,7.0,,,,,,,
272,PT06M38.00S,2022-10-27T00:27:30.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,34,35,2022-10-27T00:27:30Z,2660000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M38.00S,2022-10-27T00:30:31.0Z,2,REGULAR,substitution,out,[],1627732,,,1610612749,34,35,2022-10-27T00:30:57Z,2670000,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M38.00S,2022-10-27T00:30:31.0Z,2,REGULAR,substitution,out,[],202681,,,1610612749,34,35,2022-10-27T00:30:57Z,2680000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M38.00S,2022-10-27T00:30:31.0Z,2,REGULAR,substitution,in,[],1629139,,,1610612749,34,35,2022-10-27T00:30:57Z,2690000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M38.00S,2022-10-27T00:30:31.0Z,2,REGULAR,substitution,in,[],201142,,,1610612749,34,35,2022-10-27T00:30:57Z,2700000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M27.00S,2022-10-27T00:31:25.8Z,2,REGULAR,turnover,3-second-violation,[],201572,,,1610612749,34,35,2022-10-27T00:33:27Z,2720000,,,0,,B. Lopez 3-second-violation TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,,,,,,,,
280,PT06M12.00S,2022-10-27T00:31:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203925,92.46057818659659,52.94117647058824,1610612751,34,35,2022-10-27T00:33:27Z,2730000,15.0,18.0,1,right,MISS J. Harris driving Layup - blocked,"[203925, 201572]",1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,2.36,Missed,Lopez,201572.0,,,,,,,,,,,,,,
360,PT06M12.00S,2022-10-27T00:31:56.7Z,2,REGULAR,block,,[],201572,,,1610612751,34,35,2022-10-27T00:51:37Z,2735000,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT06M10.00S,2022-10-27T00:31:58.7Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,34,35,2022-10-27T00:51:49Z,2740000,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,280.0,5.0,2.0,3.0,,,,,,,,,,
282,PT06M07.00S,2022-10-27T00:32:01.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance', 'fromturnover']",201142,91.14651773981603,51.225490196078425,1610612751,34,35,2022-10-27T00:33:27Z,2750000,6.0,31.0,1,right,MISS K. Durant DUNK - blocked,"[201142, 201572]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,3.13,Missed,Lopez,201572.0,,,,,,,,,,,,,,
361,PT06M07.00S,2022-10-27T00:32:01.9Z,2,REGULAR,block,,[],201572,,,1610612751,34,35,2022-10-27T00:56:22Z,2755000,,,0,,B. Lopez BLOCK (4 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT06M05.00S,2022-10-27T00:32:03.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,35,2022-10-27T00:32:21Z,2760000,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,282.0,5.0,4.0,1.0,,,,,,,,,,
284,PT05M58.00S,2022-10-27T00:32:10.3Z,2,REGULAR,3pt,Jump Shot,[],1628960,10.068988173455978,96.07843137254902,1610612749,34,35,2022-10-27T00:32:24Z,2770000,-230.0,42.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,23.42,Missed,,,,,,,,,,,,,,,,
285,PT05M56.00S,2022-10-27T00:32:13.0Z,2,REGULAR,rebound,offensive,[],1628975,,,1610612749,34,35,2022-10-27T00:32:13Z,2780000,,,0,,J. Carter REBOUND (Off:1 Def:0),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,,284.0,1.0,0.0,1.0,,,,,,,,,,
289,PT05M44.00S,2022-10-27T00:32:25.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628960,12.434296977660972,40.19607843137255,1610612749,34,35,2022-10-27T00:57:52Z,2790000,49.0,64.0,1,left,MISS G. Allen 8' driving finger roll Layup,[1628960],1610612749.0,MIL,driving finger roll,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,8.09,Missed,,,,,,,,,,,,,,,,
290,PT05M41.00S,2022-10-27T00:32:28.4Z,2,REGULAR,rebound,defensive,[],1629139,,,1610612751,34,35,2022-10-27T00:32:30Z,2800000,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,289.0,1.0,1.0,0.0,,,,,,,,,,
292,PT05M29.00S,2022-10-27T00:33:00.2Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612751,34,35,2022-10-27T00:33:25Z,2820000,,,0,,B. Lopez shooting personal FOUL (2 PF) (Claxton 2 FT),"[201572, 1629651]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,2.0,1.0,Claxton,1629651.0,,,
294,PT05M29.00S,2022-10-27T00:33:26.2Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,34,36,2022-10-27T00:34:00Z,2840000,,,0,,N. Claxton Free Throw 1 of 2 (1 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,Made,,,,,,,,,1.0,,,,,,,
295,PT05M29.00S,2022-10-27T00:33:27.4Z,2,REGULAR,substitution,out,[],201572,,,1610612751,34,36,2022-10-27T00:33:32Z,2850000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M29.00S,2022-10-27T00:33:27.4Z,2,REGULAR,substitution,in,[],203507,,,1610612751,34,36,2022-10-27T00:33:32Z,2860000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M29.00S,2022-10-27T00:33:40.8Z,2,REGULAR,substitution,out,[],1628960,,,1610612751,34,36,2022-10-27T00:33:45Z,2870000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M29.00S,2022-10-27T00:33:40.8Z,2,REGULAR,substitution,in,[],201588,,,1610612751,34,36,2022-10-27T00:33:45Z,2880000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M29.00S,2022-10-27T00:33:26.2Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,34,36,2022-10-27T00:34:00Z,2890000,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
300,PT05M26.00S,2022-10-27T00:33:29.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,36,2022-10-27T00:34:00Z,2900000,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,299.0,6.0,5.0,1.0,,,,,,,,,,
301,PT05M21.00S,2022-10-27T00:34:07.6Z,2,REGULAR,foul,personal,[],1629651,,,1610612749,34,36,2022-10-27T00:34:14Z,2910000,,,0,,N. Claxton personal FOUL (2 PF),"[1629651, 203507]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,202901.0,,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,
303,PT05M10.00S,2022-10-27T00:34:38.1Z,2,REGULAR,2pt,Jump Shot,[],203507,10.85742444152431,19.362745098039216,1610612749,34,36,2022-10-27T00:58:15Z,2930000,153.0,50.0,1,left,MISS G. Antetokounmpo 16' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,16.1,Missed,,,,,,,,,,,,,,,,
304,PT05M07.00S,2022-10-27T00:34:41.1Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,34,36,2022-10-27T00:34:43Z,2940000,,,0,,J. Harris REBOUND (Off:0 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,8-16 Right,,,,,,,303.0,2.0,2.0,0.0,,,,,,,,,,
305,PT04M55.00S,2022-10-27T00:34:52.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,82.9993429697766,45.588235294117645,1610612751,34,36,2022-10-27T00:59:12Z,2950000,-22.0,107.0,1,right,MISS R. O'Neale 10' driving floating Shot,[1626220],1610612751.0,BKN,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,10.96,Missed,,,,,,,,,,,,,,,,
306,PT04M48.00S,2022-10-27T00:34:59.6Z,2,REGULAR,rebound,offensive,[],203925,,,1610612751,34,36,2022-10-27T00:36:11Z,2960000,,,0,,J. Harris REBOUND (Off:1 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,305.0,3.0,2.0,1.0,,,,,,,,,,
307,PT04M46.00S,2022-10-27T00:35:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203925,92.59198423127464,53.431372549019606,1610612751,34,36,2022-10-27T00:35:07Z,2970000,17.0,17.0,1,right,MISS J. Harris driving Layup,[203925],1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,2.43,Missed,,,,,,,,,,,,,,,,
308,PT04M42.00S,2022-10-27T00:35:05.3Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,34,36,2022-10-27T00:35:05Z,2980000,,,0,,N. Claxton REBOUND (Off:4 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,307.0,6.0,2.0,4.0,,,,,,,,,,
309,PT04M42.00S,2022-10-27T00:35:05.3Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,34,38,2022-10-27T01:00:23Z,2990000,0.0,0.0,1,right,N. Claxton tip DUNK (3 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,,,3.0,,,,,,,
310,PT04M34.00S,2022-10-27T00:35:14.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,14.799605781865965,44.6078431372549,1610612749,36,38,2022-10-27T00:35:18Z,3000000,27.0,87.0,1,left,B. Portis 9' turnaround Hook (11 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,9.07,Made,,,,,,,,,11.0,,,,,G. Antetokounmpo,203507.0,2.0
312,PT04M22.00S,2022-10-27T00:35:31.8Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612751,36,38,2022-10-27T00:35:55Z,3020000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Durant 2 FT),"[201950, 201142]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,202901.0,,,,,,,,,,,,,1.0,0.0,Durant,201142.0,,,
314,PT04M22.00S,2022-10-27T00:35:56.5Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,36,39,2022-10-27T00:35:56Z,3040000,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,,,,,10.0,,,,,,,
315,PT04M22.00S,2022-10-27T00:35:57.7Z,2,REGULAR,substitution,out,[],201950,,,1610612751,36,39,2022-10-27T00:36:13Z,3050000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT04M22.00S,2022-10-27T00:35:57.7Z,2,REGULAR,substitution,out,[],203925,,,1610612751,36,39,2022-10-27T00:36:13Z,3060000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT04M22.00S,2022-10-27T00:35:57.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,36,39,2022-10-27T00:36:13Z,3070000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT04M22.00S,2022-10-27T00:35:57.7Z,2,REGULAR,substitution,in,[],202083,,,1610612751,36,39,2022-10-27T00:36:13Z,3080000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT04M22.00S,2022-10-27T00:35:57.7Z,2,REGULAR,substitution,in,[],202681,,,1610612751,36,39,2022-10-27T00:36:13Z,3090000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT04M22.00S,2022-10-27T00:35:57.7Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,36,39,2022-10-27T00:36:13Z,3100000,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT04M22.00S,2022-10-27T00:36:18.0Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,36,40,2022-10-27T00:36:18Z,3110000,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,,,,,11.0,,,,,,,
322,PT04M06.00S,2022-10-27T00:36:34.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,21.632720105124836,52.450980392156865,1610612749,38,40,2022-10-27T00:36:38Z,3120000,-12.0,151.0,1,left,B. Portis 15' pullup Jump Shot (13 PTS) (G. Antetokounmpo 3 AST),"[1626171, 203507]",1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,15.13,Made,,,,,,,,,13.0,,,,,G. Antetokounmpo,203507.0,3.0
324,PT03M46.00S,2022-10-27T00:36:53.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,83.919185282523,41.42156862745098,1610612751,38,42,2022-10-27T00:37:01Z,3140000,-43.0,99.0,1,right,K. Irving 10' turnaround fadeaway Jump Shot (9 PTS) (B. Simmons 4 AST),"[202681, 1627732]",1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,10.76,Made,,,,,,,,,9.0,,,,,B. Simmons,1627732.0,4.0
326,PT03M35.00S,2022-10-27T00:37:05.5Z,2,REGULAR,2pt,Jump Shot,[],1628975,17.16491458607096,20.833333333333336,1610612749,40,42,2022-10-27T00:37:09Z,3160000,146.0,109.0,1,left,J. Carter 18' pullup Jump Shot (2 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right Center,,,18.2,Made,,,,,,,,,2.0,,,,,,,
327,PT03M20.00S,2022-10-27T00:37:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,91.27792378449409,49.01960784313725,1610612751,40,42,2022-10-27T01:01:50Z,3170000,-5.0,29.0,1,right,MISS B. Simmons cutting Layup,[1627732],1610612751.0,BKN,cutting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,2.99,Missed,,,,,,,,,,,,,,,,
328,PT03M19.00S,2022-10-27T00:37:24.1Z,2,REGULAR,rebound,offensive,[],1627732,,,1610612751,40,42,2022-10-27T00:38:48Z,3180000,,,0,,B. Simmons REBOUND (Off:1 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,327.0,3.0,2.0,1.0,,,,,,,,,,
333,PT03M19.00S,2022-10-27T00:37:31.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627732,93.24901445466492,48.28431372549019,1610612751,40,42,2022-10-27T00:40:16Z,3185000,-9.0,11.0,1,right,MISS B. Simmons tip Layup,[1627732],1610612751.0,BKN,tip,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,1.4,Missed,,,,,,,,,,,,,,,,
334,PT03M17.00S,2022-10-27T00:37:33.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,40,42,2022-10-27T00:40:16Z,3187500,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,333.0,7.0,6.0,1.0,,,,,,,,,,
329,PT03M00.00S,2022-10-27T00:37:40.3Z,2,REGULAR,3pt,Jump Shot,[],203507,34.247700394218136,49.26470588235294,1610612749,40,42,2022-10-27T00:38:37Z,3190000,4.0,269.0,1,left,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,26.94,Missed,,,,,,,,,,,,,,,,
330,PT03M00.00S,2022-10-27T00:37:40.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,40,42,2022-10-27T00:38:37Z,3200000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,329.0,,,,,,,,,,,,,
332,PT03M00.00S,2022-10-27T00:38:11.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,40,42,2022-10-27T00:38:11Z,3220000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M42.00S,2022-10-27T00:41:45.1Z,2,REGULAR,3pt,Jump Shot,[],1626220,67.7562417871222,68.62745098039215,1610612751,40,45,2022-10-27T00:41:51Z,3230000,93.0,251.0,1,right,R. O'Neale 26' 3PT  (9 PTS) (B. Simmons 5 AST),"[1626220, 1627732]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,26.73,Made,,,,,,,,,9.0,,,,,B. Simmons,1627732.0,5.0
337,PT02M25.00S,2022-10-27T00:42:09.8Z,2,REGULAR,foul,personal,[],1626220,,,1610612749,40,45,2022-10-27T00:42:29Z,3250000,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 203507]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,202901.0,,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,
339,PT02M19.00S,2022-10-27T00:42:28.4Z,2,REGULAR,3pt,Jump Shot,[],1626171,31.882391590013142,32.35294117647059,1610612749,43,45,2022-10-27T00:42:33Z,3270000,88.0,247.0,1,left,B. Portis 26' 3PT  (16 PTS) (G. Antetokounmpo 4 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,26.25,Made,,,,,,,,,16.0,,,,,G. Antetokounmpo,203507.0,4.0
341,PT01M59.00S,2022-10-27T00:42:48.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,86.5473061760841,36.029411764705884,1610612751,43,47,2022-10-27T00:42:53Z,3290000,-70.0,74.0,1,right,K. Durant 10' turnaround fadeaway bank Jump Shot (13 PTS),[201142],1610612751.0,BKN,turnaround fadeaway bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,10.18,Made,,,,,,,,,13.0,,,,,,,
342,PT01M38.00S,2022-10-27T00:43:09.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,30.962549277266753,26.47058823529412,1610612749,43,47,2022-10-27T00:43:13Z,3300000,118.0,239.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,26.59,Missed,,,,,,,,,,,,,,,,
343,PT01M36.00S,2022-10-27T00:43:11.0Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,43,47,2022-10-27T00:43:13Z,3310000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,342.0,2.0,2.0,0.0,,,,,,,,,,
