actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,jumpBallRecoverdPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
519,PT08M56.00S,2023-03-05T03:35:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.32917214191852,52.69607843137255,1610612749,103,100,2023-03-05T03:35:23Z,5040000,False,13.0,20.0,1,right,G. Antetokounmpo driving Layup (20 PTS) (J. Holiday 12 AST),"[203507, 201950]",1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,2.38,Made,Antetokounmpo,G. Antetokounmpo,,,,,20.0,J. Holiday,201950.0,12.0,,,,,,,,,,,
521,PT08M56.00S,2023-03-05T03:35:21.6Z,4,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612749,103,100,2023-03-05T03:35:32Z,5060000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1630194, 203507]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Reed,P. Reed,,,,,,,,,201245.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
523,PT08M56.00S,2023-03-05T03:35:57.0Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,104,100,2023-03-05T03:35:57Z,5080000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (21 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,21.0,,,,,,,,,,,,,,
524,PT08M39.00S,2023-03-05T03:36:14.4Z,4,REGULAR,3pt,Jump Shot,[],201935,33.196452036793694,32.59803921568628,1610612755,104,100,2023-03-05T03:36:20Z,5090000,False,87.0,260.0,1,left,MISS J. Harden 27' 3PT,[201935],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,27.37,Missed,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
525,PT08M36.00S,2023-03-05T03:36:17.4Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,104,100,2023-03-05T03:36:20Z,5100000,False,,,0,,B. Lopez REBOUND (Off:2 Def:2),[201572],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,Lopez,B. Lopez,524.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
526,PT08M33.00S,2023-03-05T03:36:24.5Z,4,REGULAR,foul,personal,[],201935,,,1610612749,104,100,2023-03-05T03:36:34Z,5110000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 203507]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Harden,J. Harden,,,,,,,,,1162.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
528,PT08M33.00S,2023-03-05T03:36:44.1Z,4,REGULAR,substitution,out,[],1629003,,,1610612749,104,100,2023-03-05T03:36:48Z,5130000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,
529,PT08M33.00S,2023-03-05T03:36:44.1Z,4,REGULAR,substitution,in,[],1630178,,,1610612749,104,100,2023-03-05T03:36:48Z,5140000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
530,PT08M22.00S,2023-03-05T03:37:05.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,84.31340341655716,42.64705882352941,1610612749,104,100,2023-03-05T03:37:10Z,5150000,False,-37.0,95.0,1,right,MISS B. Lopez 10' driving floating bank Shot,[201572],1610612749.0,MIL,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Center,10.19,Missed,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,
531,PT08M20.00S,2023-03-05T03:37:07.6Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,104,100,2023-03-05T03:37:10Z,5160000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Niang,G. Niang,530.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
532,PT08M14.00S,2023-03-05T03:37:15.0Z,4,REGULAR,3pt,Jump Shot,[],201935,33.327858081471746,70.09803921568627,1610612755,104,100,2023-03-05T03:37:39Z,5170000,False,-100.0,261.0,1,left,MISS J. Harden 27' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Left Center,27.95,Missed,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
533,PT08M11.00S,2023-03-05T03:37:17.6Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,104,100,2023-03-05T03:37:17Z,5180000,False,,,0,,P. Reed REBOUND (Off:3 Def:1),[1630194],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,Reed,P. Reed,532.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
534,PT08M09.00S,2023-03-05T03:37:20.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,28.465834428383708,74.5327818627451,1610612755,104,100,2023-03-05T03:37:32Z,5190000,False,-123.0,215.0,1,left,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,24.76,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
535,PT08M06.00S,2023-03-05T03:37:23.1Z,4,REGULAR,rebound,offensive,[],1630178,,,1610612755,104,100,2023-03-05T03:37:32Z,5200000,False,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,Maxey,T. Maxey,534.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
536,PT07M51.00S,2023-03-05T03:37:37.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,8.229303547963205,47.549019607843135,1610612755,104,102,2023-03-05T03:37:42Z,5210000,False,12.0,25.0,1,left,J. Harden driving floating Jump Shot (27 PTS),[201935],1610612755.0,PHI,driving floating,,,,,,Restricted Area,0-8 Center,2.78,Made,Harden,J. Harden,,,,,27.0,,,,,,,,,,,,,,
537,PT07M46.00S,2023-03-05T03:37:45.6Z,4,REGULAR,foul,personal,[],1629667,,,1610612749,104,102,2023-03-05T03:37:55Z,5220000,False,,,0,,J. McDaniels personal FOUL (3 PF),"[1629667, 201950]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,McDaniels,J. McDaniels,,,,,,,,,1162.0,3.0,0.0,Holiday,201950.0,,,,,,
539,PT07M37.00S,2023-03-05T03:38:22.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612749,104,102,2023-03-05T03:38:34Z,5240000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1629667, 203507]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,McDaniels,J. McDaniels,,,,,,,,,201245.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,
541,PT07M37.00S,2023-03-05T03:38:57.4Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,105,102,2023-03-05T03:38:57Z,5260000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (22 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,22.0,,,,,,,,,,,,,,
542,PT07M37.00S,2023-03-05T03:39:01.5Z,4,REGULAR,substitution,out,[],1630194,,,1610612749,105,102,2023-03-05T03:39:06Z,5270000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,
543,PT07M37.00S,2023-03-05T03:39:01.5Z,4,REGULAR,substitution,in,[],203954,,,1610612749,105,102,2023-03-05T03:39:06Z,5280000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
544,PT07M37.00S,2023-03-05T03:39:27.1Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,106,102,2023-03-05T03:39:27Z,5290000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (23 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,23.0,,,,,,,,,,,,,,
545,PT07M29.00S,2023-03-05T03:39:37.7Z,4,REGULAR,3pt,Jump Shot,[],1627777,32.53942181340342,30.392156862745097,1610612755,106,102,2023-03-05T03:39:43Z,5300000,False,98.0,253.0,1,left,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,27.17,Missed,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
546,PT07M24.00S,2023-03-05T03:39:42.7Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,106,102,2023-03-05T03:39:43Z,5310000,False,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,Holiday,J. Holiday,545.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
547,PT07M12.00S,2023-03-05T03:39:53.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,85.49605781865965,40.931372549019606,1610612749,106,102,2023-03-05T03:40:04Z,5320000,False,-45.0,84.0,1,right,MISS G. Antetokounmpo 9' floating Shot,[203507],1610612749.0,MIL,floating,,,,,,In The Paint (Non-RA),8-16 Center,9.53,Missed,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,
548,PT07M10.00S,2023-03-05T03:39:55.5Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,106,102,2023-03-05T03:40:04Z,5330000,False,,,0,,J. Harden REBOUND (Off:4 Def:4),[201935],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Harden,J. Harden,547.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
549,PT06M52.00S,2023-03-05T03:40:13.8Z,4,REGULAR,3pt,Jump Shot,[],1627777,6.783837056504599,96.32352941176471,1610612755,106,105,2023-03-05T03:40:19Z,5340000,False,-232.0,11.0,1,left,G. Niang 3PT  (13 PTS) (J. Embiid 10 AST),"[1627777, 203954]",1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,23.19,Made,Niang,G. Niang,,,,,13.0,J. Embiid,203954.0,10.0,,,,,,,,,,,
551,PT06M27.00S,2023-03-05T03:40:40.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203507,90.88370565045992,43.13725490196079,1610612749,106,105,2023-03-05T03:40:48Z,5360000,False,-34.0,33.0,1,right,MISS G. Antetokounmpo driving Hook,[203507],1610612749.0,MIL,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.77,Missed,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,
552,PT06M24.00S,2023-03-05T03:40:43.3Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,106,105,2023-03-05T03:40:48Z,5370000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:9),[203507],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Antetokounmpo,G. Antetokounmpo,551.0,13.0,9.0,4.0,,,,,,,,,,,,,,,
553,PT06M23.00S,2023-03-05T03:40:53.7Z,4,REGULAR,substitution,out,[],204060,,,1610612749,106,105,2023-03-05T03:41:04Z,5380000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,,,,,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,
554,PT06M23.00S,2023-03-05T03:40:53.7Z,4,REGULAR,substitution,in,[],203114,,,1610612749,106,105,2023-03-05T03:41:04Z,5390000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,
555,PT06M23.00S,2023-03-05T03:41:36.5Z,4,REGULAR,jumpball,recovered,[],0,,,1610612749,106,105,2023-03-05T03:41:36Z,5400000,False,,,0,,Jump Ball G. Antetokounmpo vs. G. Niang: Tip to Team (MIL),"[203507, 1627777]",1610612749.0,MIL,heldball,Team (MIL),Antetokounmpo,203507.0,Niang,1627777.0,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M23.00S,2023-03-05T03:41:38.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612749,106,105,2023-03-05T03:41:55Z,5430000,False,,,0,,G. Niang loose ball personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1627777, 203507]",1610612755.0,PHI,loose ball,,,,,,Above the Break 3,24+ Center,,,Niang,G. Niang,,,,,,,,,201245.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
560,PT06M23.00S,2023-03-05T03:42:05.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,107,105,2023-03-05T03:42:05Z,5450000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (24 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,24.0,,,,,,,,,,,,,,
561,PT06M23.00S,2023-03-05T03:42:26.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,108,105,2023-03-05T03:42:26Z,5460000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (25 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,25.0,,,,,,,,,,,,,,
562,PT06M05.00S,2023-03-05T03:42:47.1Z,4,REGULAR,3pt,Jump Shot,[],1627777,23.603810775295663,9.803921568627452,1610612755,108,108,2023-03-05T03:42:51Z,5470000,False,201.0,169.0,1,left,G. Niang 26' 3PT  (16 PTS) (J. Harden 9 AST),"[1627777, 201935]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,26.29,Made,Niang,G. Niang,,,,,16.0,J. Harden,201935.0,9.0,,,,,,,,,,,
564,PT05M55.00S,2023-03-05T03:43:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.85479632063075,50.245098039215684,1610612749,110,108,2023-03-05T03:43:06Z,5490000,False,1.0,15.0,1,right,G. Antetokounmpo driving Layup (27 PTS),[203507],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,1.47,Made,Antetokounmpo,G. Antetokounmpo,,,,,27.0,,,,,,,,,,,,,,
565,PT05M55.00S,2023-03-05T03:43:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203954,,,1610612749,110,108,2023-03-05T03:43:39Z,5500000,False,,,0,,J. Embiid shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[203954, 203507]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Embiid,J. Embiid,,,,,,,,,1162.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,
567,PT05M55.00S,2023-03-05T03:43:22.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,110,108,2023-03-05T03:43:22Z,5520000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M55.00S,2023-03-05T03:46:56.8Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,111,108,2023-03-05T03:46:56Z,5540000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (28 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,28.0,,,,,,,,,,,,,,
570,PT05M40.00S,2023-03-05T03:47:16.8Z,4,REGULAR,foul,personal,['2freethrow'],201572,,,1610612755,111,108,2023-03-05T03:47:46Z,5550000,False,,,0,,B. Lopez shooting personal FOUL (3 PF) (Embiid 2 FT),"[201572, 203954]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,Lopez,B. Lopez,,,,,,,,,1162.0,3.0,0.0,Embiid,203954.0,,,,,,
572,PT05M40.00S,2023-03-05T03:47:49.2Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,111,109,2023-03-05T03:47:49Z,5570000,False,,,0,,J. Embiid Free Throw 1 of 2 (25 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,Embiid,J. Embiid,,,,,25.0,,,,,,,,,,,,,,
573,PT05M40.00S,2023-03-05T03:48:01.0Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,111,110,2023-03-05T03:48:01Z,5580000,False,,,0,,J. Embiid Free Throw 2 of 2 (26 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,Embiid,J. Embiid,,,,,26.0,,,,,,,,,,,,,,
574,PT05M23.00S,2023-03-05T03:48:21.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,92.46057818659659,50.245098039215684,1610612749,113,110,2023-03-05T03:48:25Z,5590000,False,1.0,18.0,1,right,B. Lopez cutting Layup (23 PTS) (G. Antetokounmpo 4 AST),"[201572, 203507]",1610612749.0,MIL,cutting,,,,,,Restricted Area,0-8 Center,1.84,Made,Lopez,B. Lopez,,,,,23.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,
576,PT05M05.00S,2023-03-05T03:48:39.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,18.610381077529567,49.26470588235294,1610612755,113,110,2023-03-05T03:48:46Z,5610000,False,4.0,122.0,1,left,MISS J. Embiid 12' Jump Shot,[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,12.25,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
577,PT05M01.00S,2023-03-05T03:48:43.8Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,113,110,2023-03-05T03:48:46Z,5620000,False,,,0,,B. Lopez REBOUND (Off:2 Def:3),[201572],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Lopez,B. Lopez,576.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
578,PT04M52.00S,2023-03-05T03:48:52.1Z,4,REGULAR,3pt,Jump Shot,[],201572,64.86530880420499,50.245098039215684,1610612749,116,110,2023-03-05T03:48:57Z,5630000,False,1.0,278.0,1,right,B. Lopez 27' 3PT  (26 PTS) (J. Holiday 13 AST),"[201572, 201950]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,27.78,Made,Lopez,B. Lopez,,,,,26.0,J. Holiday,201950.0,13.0,,,,,,,,,,,
580,PT04M36.00S,2023-03-05T03:49:11.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612755,116,110,2023-03-05T03:49:43Z,5650000,False,,,0,,B. Lopez shooting personal FOUL (4 PF) (Embiid 2 FT),"[201572, 203954]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,Lopez,B. Lopez,,,,,,,,,204059.0,4.0,0.0,Embiid,203954.0,,,,,,
582,PT04M36.00S,2023-03-05T03:49:45.1Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,116,110,2023-03-05T03:50:05Z,5670000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,,,,,,,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
583,PT04M36.00S,2023-03-05T03:49:45.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,116,110,2023-03-05T03:50:05Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,582.0,,,,,,,,,,,,,,,,,,
584,PT04M36.00S,2023-03-05T03:49:45.1Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,116,110,2023-03-05T03:50:05Z,5690000,False,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,,,,,,,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
585,PT04M33.00S,2023-03-05T03:49:48.1Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,116,110,2023-03-05T03:50:05Z,5700000,False,,,0,,B. Lopez REBOUND (Off:2 Def:4),[201572],1610612749.0,MIL,,,,,,,,,,,Lopez,B. Lopez,584.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
586,PT04M27.00S,2023-03-05T03:50:13.4Z,4,REGULAR,foul,offensive,['inpenalty'],203507,,,1610612749,116,110,2023-03-05T03:50:21Z,5710000,False,,,0,,G. Antetokounmpo charge offensive FOUL (4 PF),"[203507, 203954]",1610612749.0,MIL,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,1162.0,4.0,1.0,Embiid,203954.0,,,,,,
588,PT04M27.00S,2023-03-05T03:50:13.4Z,4,REGULAR,turnover,offensive foul,[],203507,,,1610612749,116,110,2023-03-05T03:50:13Z,5730000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (6 TO),[203507],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,1162.0,,,,,6.0,,,,,
589,PT04M12.00S,2023-03-05T03:50:43.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,5.995400788436268,52.69607843137255,1610612755,116,112,2023-03-05T03:50:48Z,5740000,False,-13.0,4.0,1,left,J. Harden driving finger roll Layup (29 PTS),[201935],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,1.41,Made,Harden,J. Harden,,,,,29.0,,,,,,,,,,,,,,
590,PT03M45.00S,2023-03-05T03:51:09.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,83.52496714848883,47.30392156862745,1610612749,116,112,2023-03-05T03:51:19Z,5750000,False,-13.0,102.0,1,right,MISS G. Antetokounmpo 10' floating Shot,[203507],1610612749.0,MIL,floating,,,,,,In The Paint (Non-RA),8-16 Center,10.33,Missed,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,
591,PT03M43.00S,2023-03-05T03:51:11.7Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,116,112,2023-03-05T03:51:14Z,5760000,False,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Embiid,J. Embiid,590.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
592,PT03M30.00S,2023-03-05T03:51:28.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612755,116,112,2023-03-05T03:52:07Z,5770000,False,,,0,,K. Middleton shooting personal FOUL (3 PF) (Harden 2 FT),"[203114, 201935]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,Middleton,K. Middleton,,,,,,,,,1162.0,3.0,0.0,Harden,201935.0,,,,,,
594,PT03M30.00S,2023-03-05T03:52:15.0Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,116,113,2023-03-05T03:52:15Z,5790000,False,,,0,,J. Harden Free Throw 1 of 2 (30 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,Harden,J. Harden,,,,,30.0,,,,,,,,,,,,,,
595,PT03M30.00S,2023-03-05T03:52:34.0Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,116,114,2023-03-05T03:52:34Z,5800000,False,,,0,,J. Harden Free Throw 2 of 2 (31 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,Harden,J. Harden,,,,,31.0,,,,,,,,,,,,,,
596,PT03M30.00S,2023-03-05T03:52:39.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,116,114,2023-03-05T03:52:39Z,5810000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M19.00S,2023-03-05T03:54:26.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612749,116,114,2023-03-05T03:54:38Z,5820000,False,,,0,,J. Embiid shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[203954, 203507]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Embiid,J. Embiid,,,,,,,,,1162.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,
599,PT03M19.00S,2023-03-05T03:55:01.1Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,117,114,2023-03-05T03:55:01Z,5840000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,29.0,,,,,,,,,,,,,,
600,PT03M19.00S,2023-03-05T03:55:24.3Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,118,114,2023-03-05T03:55:24Z,5850000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (30 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,30.0,,,,,,,,,,,,,,
601,PT03M07.00S,2023-03-05T03:55:45.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612755,118,114,2023-03-05T03:56:20Z,5860000,False,,,0,,K. Middleton personal FOUL (4 PF) (Harden 2 FT),"[203114, 201935]",1610612749.0,MIL,,,,,,,Mid-Range,8-16 Left,,,Middleton,K. Middleton,,,,,,,,,201245.0,4.0,0.0,Harden,201935.0,,,,,,
603,PT03M07.00S,2023-03-05T03:56:21.3Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,118,115,2023-03-05T03:56:21Z,5880000,False,,,0,,J. Harden Free Throw 1 of 2 (32 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,Harden,J. Harden,,,,,32.0,,,,,,,,,,,,,,
604,PT03M07.00S,2023-03-05T03:56:39.3Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,118,116,2023-03-05T03:56:39Z,5890000,False,,,0,,J. Harden Free Throw 2 of 2 (33 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,Harden,J. Harden,,,,,33.0,,,,,,,,,,,,,,
605,PT02M53.00S,2023-03-05T03:56:53.8Z,4,REGULAR,2pt,Jump Shot,[],201950,78.79434954007884,64.4607843137255,1610612749,120,116,2023-03-05T03:56:58Z,5900000,False,72.0,147.0,1,right,J. Holiday 16' pullup Jump Shot (20 PTS),[201950],1610612749.0,MIL,pullup,,,,,,Mid-Range,16-24 Right Center,16.36,Made,Holiday,J. Holiday,,,,,20.0,,,,,,,,,,,,,,
606,PT02M36.00S,2023-03-05T03:57:11.1Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203507,,,1610612755,120,116,2023-03-05T03:57:24Z,5910000,False,,,0,,G. Antetokounmpo shooting personal FOUL (5 PF) (McDaniels 3 FT),"[203507, 1629667]",1610612749.0,MIL,shooting,,,,,,Above the Break 3,24+ Left Center,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,201245.0,5.0,1.0,McDaniels,1629667.0,,,,,,
