actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
84,PT06M04.00S,2022-10-29T00:24:24.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.229303547963205,49.754901960784316,1610612749,14,11,2022-10-29T00:24:30Z,820000,1.0,25.0,1,left,B. Portis Layup (2 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.49,Made,2.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,
86,PT05M54.00S,2022-10-29T00:24:34.7Z,1,REGULAR,3pt,Jump Shot,[],1629628,67.62483574244416,66.42156862745098,1610612752,14,11,2022-10-29T00:24:41Z,840000,82.0,252.0,1,right,MISS R. Barrett 26' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
87,PT05M51.00S,2022-10-29T00:24:37.7Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,14,11,2022-10-29T00:24:41Z,850000,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,86.0,3.0,3.0,0.0,,
88,PT05M37.00S,2022-10-29T00:24:51.4Z,1,REGULAR,2pt,Jump Shot,[],1626171,12.040078843626807,78.67647058823529,1610612749,16,11,2022-10-29T00:24:55Z,860000,-143.0,61.0,1,left,B. Portis 15' Jump Shot (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,15.57,Made,4.0,,,,,,,,,,,,,,,,,
89,PT05M11.00S,2022-10-29T00:25:17.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629011,86.94152431011827,52.69607843137255,1610612752,16,11,2022-10-29T00:25:24Z,870000,13.0,70.0,1,right,MISS M. Robinson 7' Hook - blocked,"[1629011, 201572]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
90,PT05M11.00S,2022-10-29T00:25:17.3Z,1,REGULAR,block,,[],201572,,,1610612752,16,11,2022-10-29T00:25:20Z,880000,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
91,PT05M11.00S,2022-10-29T00:25:17.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,16,11,2022-10-29T00:25:24Z,890000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,89.0,,,,,
92,PT05M11.00S,2022-10-29T00:25:23.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,16,11,2022-10-29T00:25:40Z,900000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204059.0,,,,,,,,,,
93,PT05M11.00S,2022-10-29T00:25:31.9Z,1,REGULAR,substitution,out,[],1628975,,,1610612749,16,11,2022-10-29T00:25:48Z,910000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M11.00S,2022-10-29T00:25:31.9Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,16,11,2022-10-29T00:25:48Z,920000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M11.00S,2022-10-29T00:25:31.9Z,1,REGULAR,substitution,out,[],203507,,,1610612749,16,11,2022-10-29T00:25:48Z,930000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M11.00S,2022-10-29T00:25:31.9Z,1,REGULAR,substitution,in,[],201588,,,1610612749,16,11,2022-10-29T00:25:48Z,940000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M11.00S,2022-10-29T00:25:31.9Z,1,REGULAR,substitution,in,[],201950,,,1610612749,16,11,2022-10-29T00:25:48Z,950000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M11.00S,2022-10-29T00:25:31.9Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,16,11,2022-10-29T00:25:48Z,960000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M01.00S,2022-10-29T00:26:02.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,27.414586070959263,81.86274509803921,1610612749,16,11,2022-10-29T00:26:08Z,970000,-159.0,205.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
100,PT04M58.00S,2022-10-29T00:26:05.8Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,16,11,2022-10-29T00:26:08Z,980000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,99.0,2.0,2.0,0.0,,
101,PT04M53.00S,2022-10-29T00:26:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203095,91.14651773981603,46.32352941176471,1610612752,16,11,2022-10-29T00:26:23Z,990000,-18.0,31.0,1,right,MISS E. Fournier running Layup,[203095],1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
102,PT04M48.00S,2022-10-29T00:26:15.4Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,16,11,2022-10-29T00:26:15Z,1000000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,101.0,4.0,3.0,1.0,,
103,PT04M48.00S,2022-10-29T00:26:15.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203944,94.40999984741211,50.0,1610612752,16,13,2022-10-29T00:26:15Z,1010000,0.0,0.0,1,right,J. Randle tip DUNK (2 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
104,PT04M36.00S,2022-10-29T00:26:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,10.726018396846255,47.794117647058826,1610612749,16,13,2022-10-29T00:26:35Z,1020000,11.0,48.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
105,PT04M35.00S,2022-10-29T00:26:29.5Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,16,13,2022-10-29T00:26:35Z,1030000,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,104.0,1.0,0.0,1.0,,
106,PT04M35.00S,2022-10-29T00:26:33.4Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612749,16,13,2022-10-29T00:26:43Z,1040000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Portis 2 FT),"[1629011, 1626171]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,2.0,0.0,Portis,1626171.0,,,,,,
108,PT04M35.00S,2022-10-29T00:26:56.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,17,13,2022-10-29T00:26:56Z,1060000,,,0,,B. Portis Free Throw 1 of 2 (5 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
109,PT04M35.00S,2022-10-29T00:26:59.9Z,1,REGULAR,substitution,out,[],1629011,,,1610612749,17,13,2022-10-29T00:27:07Z,1070000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M35.00S,2022-10-29T00:26:59.9Z,1,REGULAR,substitution,in,[],1628392,,,1610612749,17,13,2022-10-29T00:27:07Z,1080000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M35.00S,2022-10-29T00:27:19.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,18,13,2022-10-29T00:27:19Z,1090000,,,0,,B. Portis Free Throw 2 of 2 (6 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
112,PT04M14.00S,2022-10-29T00:27:46.6Z,1,REGULAR,foul,personal,['2freethrow'],201950,,,1610612752,18,13,2022-10-29T00:28:07Z,1100000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Randle 2 FT),"[201950, 203944]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627534.0,2.0,0.0,Randle,203944.0,,,,,,
114,PT04M14.00S,2022-10-29T00:28:12.7Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,18,14,2022-10-29T00:28:12Z,1120000,,,0,,J. Randle Free Throw 1 of 2 (3 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
115,PT04M14.00S,2022-10-29T00:28:13.5Z,1,REGULAR,substitution,out,[],201950,,,1610612752,18,14,2022-10-29T00:28:24Z,1130000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M14.00S,2022-10-29T00:28:13.5Z,1,REGULAR,substitution,out,[],203095,,,1610612752,18,14,2022-10-29T00:28:24Z,1140000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M14.00S,2022-10-29T00:28:13.5Z,1,REGULAR,substitution,in,[],202083,,,1610612752,18,14,2022-10-29T00:28:24Z,1150000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M14.00S,2022-10-29T00:28:13.5Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,18,14,2022-10-29T00:28:24Z,1160000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M14.00S,2022-10-29T00:28:40.4Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,18,15,2022-10-29T00:28:40Z,1170000,,,0,,J. Randle Free Throw 2 of 2 (4 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
120,PT03M55.00S,2022-10-29T00:28:58.6Z,1,REGULAR,2pt,Jump Shot,[],1629670,26.65489487516426,38.26210171568628,1610612749,18,15,2022-10-29T00:29:23Z,1180000,59.0,198.0,1,left,MISS J. Nwora 20' pullup Shot,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Center,20.66,Missed,,,,,,,,,,,,,,,,,,
121,PT03M52.00S,2022-10-29T00:29:01.6Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,18,15,2022-10-29T00:29:23Z,1190000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,120.0,1.0,1.0,0.0,,
122,PT03M52.00S,2022-10-29T00:29:05.8Z,1,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612752,18,15,2022-10-29T00:29:34Z,1200000,,,0,,J. Nwora shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629670, 1628973]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1626300.0,1.0,0.0,Brunson,1628973.0,,,,,,
124,PT03M52.00S,2022-10-29T00:29:36.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628973,,,1610612752,18,16,2022-10-29T00:29:36Z,1220000,,,0,,J. Brunson Free Throw 1 of 2 (4 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
125,PT03M52.00S,2022-10-29T00:29:52.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628973,,,1610612752,18,17,2022-10-29T00:29:52Z,1230000,,,0,,J. Brunson Free Throw 2 of 2 (5 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
127,PT03M43.00S,2022-10-29T00:30:18.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,18,17,2022-10-29T00:30:18Z,1250000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M33.00S,2022-10-29T00:33:21.7Z,1,REGULAR,2pt,Jump Shot,[],1626171,26.231931668856767,42.15686274509804,1610612749,18,17,2022-10-29T00:38:23Z,1260000,39.0,194.0,1,left,MISS B. Portis 19' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,19.8,Missed,,,,,,,,,,,,,,,,,,
129,PT03M31.00S,2022-10-29T00:33:23.7Z,1,REGULAR,rebound,offensive,[],1629670,,,1610612749,18,17,2022-10-29T00:38:23Z,1270000,,,0,,J. Nwora REBOUND (Off:1 Def:0),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,128.0,1.0,0.0,1.0,,
130,PT03M19.00S,2022-10-29T00:33:36.1Z,1,REGULAR,turnover,bad pass,[],1629670,,,1610612749,18,17,2022-10-29T00:33:40Z,1280000,,,0,,J. Nwora bad pass TURNOVER (1 TO),"[1629670, 1630193]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Quickley,1630193.0,,,,,,,,,,,
131,PT03M19.00S,2022-10-29T00:33:36.1Z,1,REGULAR,steal,,[],1630193,,,1610612752,18,17,2022-10-29T00:33:38Z,1290000,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
132,PT03M12.00S,2022-10-29T00:33:42.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,69.59592641261499,21.813725490196077,1610612752,18,17,2022-10-29T00:33:48Z,1300000,-141.0,233.0,1,right,MISS J. Brunson 27' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
133,PT03M09.00S,2022-10-29T00:33:45.9Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,18,17,2022-10-29T00:33:48Z,1310000,,,0,,J. Nwora REBOUND (Off:1 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,132.0,2.0,1.0,1.0,,
134,PT02M53.00S,2022-10-29T00:34:01.6Z,1,REGULAR,2pt,Jump Shot,[],201572,10.85742444152431,23.774509803921568,1610612749,18,17,2022-10-29T00:42:42Z,1320000,131.0,50.0,1,left,MISS B. Lopez 14' pullup Shot,[201572],1610612749.0,MIL,pullup,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,14.02,Missed,,,,,,,,,,,,,,,,,,
135,PT02M51.00S,2022-10-29T00:34:03.6Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,18,17,2022-10-29T00:40:14Z,1330000,,,0,,B. Portis REBOUND (Off:2 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,134.0,2.0,0.0,2.0,,
143,PT02M51.00S,2022-10-29T00:34:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.995400788436268,51.225490196078425,1610612749,18,17,2022-10-29T00:35:04Z,1355000,-6.0,4.0,1,left,MISS B. Portis putback Layup,[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.72,Missed,,,,,,,,,,,,,,,,,,
144,PT02M51.00S,2022-10-29T00:34:11.7Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,18,17,2022-10-29T00:35:19Z,1357500,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,
138,PT02M47.00S,2022-10-29T00:34:19.1Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612752,18,17,2022-10-29T00:34:33Z,1360000,,,0,,B. Lopez shooting personal FOUL (1 PF) (Barrett 2 FT),"[201572, 1629628]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,1.0,Barrett,1629628.0,,,,,,
140,PT02M47.00S,2022-10-29T00:34:45.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629628,,,1610612752,18,18,2022-10-29T00:34:45Z,1380000,,,0,,R. Barrett Free Throw 1 of 2 (3 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
141,PT02M47.00S,2022-10-29T00:34:47.1Z,1,REGULAR,substitution,out,[],201572,,,1610612752,18,18,2022-10-29T00:34:52Z,1390000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M47.00S,2022-10-29T00:34:47.1Z,1,REGULAR,substitution,in,[],203507,,,1610612752,18,18,2022-10-29T00:34:52Z,1400000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M47.00S,2022-10-29T00:34:45.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629628,,,1610612752,18,18,2022-10-29T00:35:22Z,1410000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT02M43.00S,2022-10-29T00:34:49.0Z,1,REGULAR,rebound,defensive,[],202083,,,1610612749,18,18,2022-10-29T00:35:22Z,1420000,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,145.0,1.0,1.0,0.0,,
147,PT02M29.00S,2022-10-29T00:35:26.0Z,1,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612749,18,18,2022-10-29T00:36:03Z,1430000,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Matthews 2 FT),"[1628392, 202083]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,0.0,Matthews,202083.0,,,,,,
149,PT02M29.00S,2022-10-29T00:36:04.5Z,1,REGULAR,freethrow,1 of 2,[],202083,,,1610612749,19,18,2022-10-29T00:36:04Z,1450000,,,0,,W. Matthews Free Throw 1 of 2 (1 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
150,PT02M29.00S,2022-10-29T00:36:05.8Z,1,REGULAR,substitution,out,[],1629628,,,1610612749,19,18,2022-10-29T00:36:14Z,1460000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M29.00S,2022-10-29T00:36:05.8Z,1,REGULAR,substitution,out,[],203944,,,1610612749,19,18,2022-10-29T00:36:14Z,1470000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M29.00S,2022-10-29T00:36:05.8Z,1,REGULAR,substitution,out,[],1628392,,,1610612749,19,18,2022-10-29T00:36:14Z,1480000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M29.00S,2022-10-29T00:36:05.8Z,1,REGULAR,substitution,in,[],1629629,,,1610612749,19,18,2022-10-29T00:36:14Z,1490000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M29.00S,2022-10-29T00:36:05.8Z,1,REGULAR,substitution,in,[],1630167,,,1610612749,19,18,2022-10-29T00:36:14Z,1500000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT02M29.00S,2022-10-29T00:36:05.8Z,1,REGULAR,substitution,in,[],1629011,,,1610612749,19,18,2022-10-29T00:36:14Z,1510000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT02M29.00S,2022-10-29T00:36:25.5Z,1,REGULAR,freethrow,2 of 2,[],202083,,,1610612749,20,18,2022-10-29T00:36:25Z,1520000,,,0,,W. Matthews Free Throw 2 of 2 (2 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
157,PT02M17.00S,2022-10-29T00:36:39.1Z,1,REGULAR,turnover,lost ball,[],1628973,,,1610612752,20,18,2022-10-29T00:36:46Z,1530000,,,0,,J. Brunson lost ball TURNOVER (2 TO),"[1628973, 202083]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Matthews,202083.0,,,,,,,,,,,
158,PT02M17.00S,2022-10-29T00:36:39.1Z,1,REGULAR,steal,,[],202083,,,1610612749,20,18,2022-10-29T00:36:41Z,1540000,,,0,,W. Matthews STEAL (1 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
159,PT02M12.00S,2022-10-29T00:36:43.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,6.521024967148489,52.94117647058824,1610612749,22,18,2022-10-29T00:36:53Z,1550000,-15.0,9.0,1,left,G. Antetokounmpo running DUNK (9 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.71,Made,9.0,,,,,,,,,,,,,,,,,
160,PT02M05.00S,2022-10-29T00:36:51.0Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,22,18,2022-10-29T00:36:59Z,1560000,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 202083]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,3.0,Matthews,202083.0,,,,,,,,,,,
161,PT02M05.00S,2022-10-29T00:36:51.0Z,1,REGULAR,steal,,[],202083,,,1610612749,22,18,2022-10-29T00:36:53Z,1570000,,,0,,W. Matthews STEAL (2 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
162,PT01M59.00S,2022-10-29T00:36:56.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,7.966491458607096,50.49019607843137,1610612749,22,18,2022-10-29T00:37:07Z,1580000,-2.0,22.0,1,left,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
163,PT01M53.00S,2022-10-29T00:37:02.7Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,22,18,2022-10-29T00:37:02Z,1590000,,,0,,B. Portis REBOUND (Off:3 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,162.0,3.0,0.0,3.0,,
164,PT01M53.00S,2022-10-29T00:37:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,22,18,2022-10-29T00:37:02Z,1600000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
165,PT01M52.00S,2022-10-29T00:37:04.0Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612752,22,18,2022-10-29T00:37:04Z,1610000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,164.0,1.0,1.0,0.0,,
166,PT01M47.00S,2022-10-29T00:37:08.0Z,1,REGULAR,2pt,Jump Shot,[],1629629,80.3712220762155,18.38235294117647,1610612752,22,18,2022-10-29T00:37:44Z,1620000,-158.0,132.0,1,right,MISS C. Reddish 20' step back Shot,[1629629],1610612752.0,NYK,step back,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Left Center,20.6,Missed,,,,,,,,,,,,,,,,,,
