actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
337,PT11M47.00S,2022-11-01T01:21:55.4Z,3,REGULAR,rebound,offensive,[],1630595,,,1610612765,60,52,2022-11-01T01:25:19Z,3310000,,,0,,C. Cunningham REBOUND (Off:1 Def:3),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,335.0,4.0,3.0,1.0,,,,,
338,PT11M44.00S,2022-11-01T01:22:02.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202711,10.726018396846255,97.30392156862744,1610612765,60,55,2022-11-01T01:22:52Z,3320000,-237.0,48.0,1,left,B. Bogdanovic 24' 3PT  (10 PTS) (C. Cunningham 2 AST),"[202711, 1630595]",1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,,,24.14,Made,10.0,,,,,C. Cunningham,1630595.0,2.0,,
340,PT11M18.00S,2022-11-01T01:22:23.2Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612749,60,55,2022-11-01T01:22:30Z,3340000,,,0,,G. Allen bad pass TURNOVER (4 TO),"[1628960, 1630180]",1610612749.0,MIL,,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Left Center,4.0,Bey,1630180.0,,,,,,,,,,,,,,,,
341,PT11M18.00S,2022-11-01T01:22:23.2Z,3,REGULAR,steal,,[],1630180,,,1610612765,60,55,2022-11-01T01:22:25Z,3350000,,,0,,S. Bey STEAL (2 STL),[1630180],1610612765.0,DET,,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
342,PT11M17.00S,2022-11-01T01:22:27.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630180,6.652431011826544,48.77450980392157,1610612765,60,57,2022-11-01T01:22:35Z,3360000,6.0,10.0,1,left,S. Bey running Layup (6 PTS),[1630180],1610612765.0,DET,,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,1.17,Made,6.0,,,,,,,,,
343,PT11M17.00S,2022-11-01T01:22:30.9Z,3,REGULAR,foul,personal,['1freethrow'],1628975,,,1610612765,60,57,2022-11-01T01:22:42Z,3370000,,,0,,J. Carter shooting personal FOUL (2 PF) (Bey 1 FT),"[1628975, 1630180]",1610612749.0,MIL,1179.0,shooting,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,2.0,0.0,Bey,1630180.0,,,,,,,,,,,,
345,PT11M17.00S,2022-11-01T01:23:00.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630180,,,1610612765,60,58,2022-11-01T01:23:00Z,3390000,,,0,,S. Bey Free Throw 1 of 1 (7 PTS),[1630180],1610612765.0,DET,,,,,Bey,S. Bey,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,
346,PT10M56.00S,2022-11-01T01:23:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.9060446780552,50.49019607843137,1610612749,62,58,2022-11-01T01:23:28Z,3400000,2.0,5.0,1,right,G. Antetokounmpo driving finger roll Layup (13 PTS),[203507],1610612749.0,MIL,,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,0.54,Made,13.0,,,,,,,,,
347,PT10M44.00S,2022-11-01T01:23:34.9Z,3,REGULAR,3pt,Jump Shot,[],1630180,32.013797634691194,68.62745098039215,1610612765,62,61,2022-11-01T01:23:39Z,3410000,-93.0,248.0,1,left,S. Bey 26' 3PT  (10 PTS) (C. Cunningham 3 AST),"[1630180, 1630595]",1610612765.0,DET,,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,26.53,Made,10.0,,,,,C. Cunningham,1630595.0,3.0,,
349,PT10M27.00S,2022-11-01T01:23:52.9Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,62,61,2022-11-01T01:23:57Z,3430000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 202711]",1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,2.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,,
350,PT10M27.00S,2022-11-01T01:23:52.9Z,3,REGULAR,steal,,[],202711,,,1610612765,62,61,2022-11-01T01:23:55Z,3440000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
351,PT10M21.00S,2022-11-01T01:23:59.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,9.149145860709593,59.31372549019608,1610612765,62,61,2022-11-01T01:24:05Z,3450000,-47.0,34.0,1,left,MISS C. Cunningham running Layup - blocked,"[1630595, 203507]",1610612765.0,DET,,running,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,5.74,Missed,,,,,,,,,Antetokounmpo,203507.0
406,PT10M21.00S,2022-11-01T01:23:59.5Z,3,REGULAR,block,,[],203507,,,1610612765,62,61,2022-11-01T01:34:44Z,3455000,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
352,PT10M17.00S,2022-11-01T01:24:03.5Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,62,61,2022-11-01T01:34:44Z,3460000,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,351.0,2.0,2.0,0.0,,,,,
353,PT10M11.00S,2022-11-01T01:24:08.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,94.43166885676742,3.431372549019608,1610612749,62,61,2022-11-01T01:24:35Z,3470000,-233.0,0.0,1,right,MISS G. Allen running 3PT,[1628960],1610612749.0,MIL,,running,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,23.28,Missed,,,,,,,,,,
354,PT10M11.00S,2022-11-01T01:24:08.2Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,62,61,2022-11-01T01:24:14Z,3480000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,353.0,3.0,2.0,1.0,,,,,
355,PT10M11.00S,2022-11-01T01:24:12.3Z,3,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612749,62,61,2022-11-01T01:24:25Z,3490000,,,0,,I. Stewart shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1630191, 203507]",1610612765.0,DET,202037.0,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,
357,PT10M11.00S,2022-11-01T01:24:52.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,63,61,2022-11-01T01:24:52Z,3510000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,
358,PT10M11.00S,2022-11-01T01:25:14.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,64,61,2022-11-01T01:25:14Z,3520000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,
359,PT09M59.00S,2022-11-01T01:25:30.2Z,3,REGULAR,turnover,traveling,[],1630595,,,1610612765,64,61,2022-11-01T01:25:50Z,3530000,,,0,,C. Cunningham traveling TURNOVER (3 TO),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,,,,,,,,,,,,,,,,
360,PT09M55.00S,2022-11-01T01:25:50.2Z,3,REGULAR,foul,offensive,[],203507,,,1610612749,64,61,2022-11-01T01:26:07Z,3540000,,,0,,G. Antetokounmpo offensive FOUL (3 PF),"[203507, 1630180]",1610612749.0,MIL,1179.0,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,3.0,0.0,Bey,1630180.0,,,,,,,,,,,,
362,PT09M55.00S,2022-11-01T01:25:50.2Z,3,REGULAR,turnover,offensive foul,[],203507,,,1610612749,64,61,2022-11-01T01:25:50Z,3560000,,,0,,G. Antetokounmpo offensive foul TURNOVER (3 TO),[203507],1610612749.0,MIL,1179.0,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,,,,,,,,,,
363,PT09M47.00S,2022-11-01T01:26:13.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,33.065045992115635,46.07843137254902,1610612765,64,61,2022-11-01T01:26:26Z,3570000,20.0,258.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,25.9,Missed,,,,,,,,,,
364,PT09M42.00S,2022-11-01T01:26:18.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,64,61,2022-11-01T01:26:19Z,3580000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,363.0,4.0,3.0,1.0,,,,,
365,PT09M33.00S,2022-11-01T01:26:27.2Z,3,REGULAR,3pt,Jump Shot,[],201950,66.83639947437582,42.15686274509804,1610612749,64,61,2022-11-01T01:26:31Z,3590000,-39.0,259.0,1,right,MISS J. Holiday 26' 3PT,[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,26.21,Missed,,,,,,,,,,
366,PT09M30.00S,2022-11-01T01:26:30.2Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,64,61,2022-11-01T01:26:36Z,3600000,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,365.0,6.0,4.0,2.0,,,,,
367,PT09M17.00S,2022-11-01T01:26:42.8Z,3,REGULAR,2pt,Jump Shot,[],1630180,15.193823915900131,71.32352941176471,1610612765,64,61,2022-11-01T01:26:49Z,3610000,-107.0,90.0,1,left,MISS S. Bey 13' Jump Shot,[1630180],1610612765.0,DET,,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,,,13.97,Missed,,,,,,,,,,
368,PT09M16.00S,2022-11-01T01:26:47.1Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,64,61,2022-11-01T01:26:47Z,3620000,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,367.0,3.0,3.0,0.0,,,,,
370,PT09M05.00S,2022-11-01T01:27:16.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.9060446780552,48.77450980392157,1610612749,66,61,2022-11-01T01:27:21Z,3640000,-6.0,5.0,1,right,G. Antetokounmpo driving Layup (17 PTS),[203507],1610612749.0,MIL,,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,0.78,Made,17.0,,,,,,,,,
371,PT08M53.00S,2022-11-01T01:27:28.8Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,66,61,2022-11-01T01:27:36Z,3650000,,,0,,C. Cunningham bad pass TURNOVER (4 TO),"[1630595, 201950]",1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,4.0,Holiday,201950.0,,,,,,,,,,,,,,,,
372,PT08M53.00S,2022-11-01T01:27:28.8Z,3,REGULAR,steal,,[],201950,,,1610612749,66,61,2022-11-01T01:27:32Z,3660000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
373,PT08M49.00S,2022-11-01T01:27:34.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,94.03745072273325,49.26470588235294,1610612749,68,61,2022-11-01T01:27:47Z,3670000,-4.0,4.0,1,right,G. Antetokounmpo running alley-oop DUNK (19 PTS) (J. Holiday 5 AST),"[203507, 201950]",1610612749.0,MIL,,running alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,0.51,Made,19.0,,,,,J. Holiday,201950.0,5.0,,
375,PT08M49.00S,2022-11-01T01:27:41.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,68,61,2022-11-01T01:27:41Z,3690000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M49.00S,2022-11-01T01:29:42.0Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,68,61,2022-11-01T01:30:30Z,3700000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M49.00S,2022-11-01T01:29:42.0Z,3,REGULAR,substitution,in,[],203457,,,1610612765,68,61,2022-11-01T01:30:30Z,3710000,,,0,,SUB in: N. Noel,[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M30.00S,2022-11-01T01:30:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,11.514454664914586,57.84313725490197,1610612765,68,61,2022-11-01T01:30:59Z,3720000,-39.0,56.0,1,left,MISS B. Bogdanovic 6' driving Layup - blocked,"[202711, 201572]",1610612765.0,DET,,driving,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,6.81,Missed,,,,,,,,,Lopez,201572.0
379,PT08M30.00S,2022-11-01T01:30:50.7Z,3,REGULAR,block,,[],201572,,,1610612765,68,61,2022-11-01T01:30:54Z,3730000,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
380,PT08M25.00S,2022-11-01T01:30:55.7Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,68,61,2022-11-01T01:30:59Z,3740000,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,378.0,4.0,4.0,0.0,,,,,
381,PT08M25.00S,2022-11-01T01:30:57.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,93.51182654402102,50.0,1610612749,70,61,2022-11-01T01:31:10Z,3750000,0.0,8.0,1,right,G. Antetokounmpo running DUNK (21 PTS) (J. Holiday 6 AST),"[203507, 201950]",1610612749.0,MIL,,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,0.85,Made,21.0,,,,,J. Holiday,201950.0,6.0,,
383,PT08M25.00S,2022-11-01T01:31:03.0Z,3,REGULAR,foul,technical,['1freethrow'],202711,,,1610612765,70,61,2022-11-01T01:31:30Z,3770000,,,0,,B. Bogdanovic technical FOUL (2 Tech),[202711],1610612765.0,DET,202037.0,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,
384,PT08M25.00S,2022-11-01T01:31:31.5Z,3,REGULAR,freethrow,1 of 1,[],1628960,,,1610612765,71,61,2022-11-01T01:31:31Z,3780000,,,0,,G. Allen technical Free Throw 1 of 1 (9 PTS),[1628960],1610612749.0,MIL,,technical,,,Allen,G. Allen,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,
386,PT08M04.00S,2022-11-01T01:32:15.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202711,7.5722733245729295,46.32352941176471,1610612765,71,63,2022-11-01T01:32:24Z,3800000,18.0,19.0,1,left,B. Bogdanovic driving bank Hook (12 PTS),[202711],1610612765.0,DET,,driving bank,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,2.62,Made,12.0,,,,,,,,,
387,PT08M00.00S,2022-11-01T01:32:24.2Z,3,REGULAR,foul,personal,[],1630180,,,1610612749,71,63,2022-11-01T01:32:36Z,3810000,,,0,,S. Bey personal FOUL (2 PF),"[1630180, 201950]",1610612765.0,DET,202037.0,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,,,,2.0,0.0,Holiday,201950.0,,,,,,,,,,,,
389,PT07M52.00S,2022-11-01T01:32:45.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,93.38042049934296,50.49019607843137,1610612749,73,63,2022-11-01T01:32:51Z,3830000,2.0,10.0,1,right,B. Lopez cutting DUNK (11 PTS) (J. Holiday 7 AST),"[201572, 201950]",1610612749.0,MIL,,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Made,11.0,,,,,J. Holiday,201950.0,7.0,,
391,PT07M41.00S,2022-11-01T01:32:55.8Z,3,REGULAR,2pt,Jump Shot,[],202711,6.652431011826544,32.59803921568628,1610612765,73,65,2022-11-01T01:33:01Z,3850000,87.0,10.0,1,left,B. Bogdanovic 8' pullup Jump Shot (14 PTS) (C. Cunningham 4 AST),"[202711, 1630595]",1610612765.0,DET,,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,,,,,8.76,Made,14.0,,,,,C. Cunningham,1630595.0,4.0,,
393,PT07M20.00S,2022-11-01T01:33:16.5Z,3,REGULAR,3pt,Jump Shot,[],203507,67.23061760840999,22.058823529411764,1610612749,73,65,2022-11-01T01:36:14Z,3870000,-140.0,256.0,1,right,MISS G. Antetokounmpo 29' pullup 3PT,[203507],1610612749.0,MIL,,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,29.12,Missed,,,,,,,,,,
394,PT07M13.00S,2022-11-01T01:33:23.4Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,73,65,2022-11-01T01:33:23Z,3880000,,,0,,B. Lopez REBOUND (Off:2 Def:3),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,393.0,5.0,3.0,2.0,,,,,
395,PT07M13.00S,2022-11-01T01:33:23.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201572,94.40999984741211,50.0,1610612749,75,65,2022-11-01T01:33:23Z,3890000,0.0,0.0,1,right,B. Lopez putback DUNK (13 PTS),[201572],1610612749.0,MIL,,putback,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,,,,0.0,Made,13.0,,,,,,,,,
396,PT07M08.00S,2022-11-01T01:33:29.3Z,3,REGULAR,3pt,Jump Shot,[],1630595,32.276609724047304,32.59803921568628,1610612765,75,65,2022-11-01T01:33:36Z,3900000,87.0,251.0,1,left,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,26.56,Missed,,,,,,,,,,
397,PT07M05.00S,2022-11-01T01:33:32.3Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,75,65,2022-11-01T01:33:36Z,3910000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,396.0,5.0,4.0,1.0,,,,,
398,PT06M53.00S,2022-11-01T01:33:42.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,93.9060446780552,49.26470588235294,1610612749,77,65,2022-11-01T01:33:47Z,3920000,-4.0,5.0,1,right,B. Lopez cutting Layup (15 PTS) (J. Holiday 8 AST),"[201572, 201950]",1610612749.0,MIL,,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,0.61,Made,15.0,,,,,J. Holiday,201950.0,8.0,,
400,PT06M42.00S,2022-11-01T01:33:55.3Z,3,REGULAR,2pt,Jump Shot,[],1631093,22.158344283837057,62.254901960784316,1610612765,77,65,2022-11-01T01:34:01Z,3940000,-61.0,156.0,1,left,MISS J. Ivey 16' driving floating Shot,[1631093],1610612765.0,DET,,driving floating,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left Center,,,,,,,,16.74,Missed,,,,,,,,,,
401,PT06M38.00S,2022-11-01T01:33:59.3Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,77,65,2022-11-01T01:34:01Z,3950000,,,0,,B. Lopez REBOUND (Off:2 Def:4),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,400.0,6.0,4.0,2.0,,,,,
402,PT06M34.00S,2022-11-01T01:34:03.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.30026281208936,50.0,1610612749,79,65,2022-11-01T01:34:10Z,3960000,0.0,1.0,1,right,G. Antetokounmpo driving Layup (23 PTS),[203507],1610612749.0,MIL,,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,0.11,Made,23.0,,,,,,,,,
404,PT06M13.00S,2022-11-01T01:34:31.5Z,3,REGULAR,substitution,out,[],1628960,,,1610612765,79,65,2022-11-01T01:34:35Z,3980000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M13.00S,2022-11-01T01:34:31.5Z,3,REGULAR,substitution,in,[],1626171,,,1610612765,79,65,2022-11-01T01:34:35Z,3990000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M07.00S,2022-11-01T01:34:59.2Z,3,REGULAR,2pt,Jump Shot,[],1630180,13.222733245729303,78.18627450980392,1610612765,79,65,2022-11-01T01:35:23Z,4000000,-141.0,72.0,1,left,MISS S. Bey 15' Jump Shot,[1630180],1610612765.0,DET,,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,,,15.81,Missed,,,,,,,,,,
408,PT06M05.00S,2022-11-01T01:35:01.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,79,65,2022-11-01T01:35:23Z,4010000,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,407.0,6.0,5.0,1.0,,,,,
409,PT05M57.00S,2022-11-01T01:35:09.8Z,3,REGULAR,3pt,Jump Shot,[],201572,76.2976346911958,89.4607843137255,1610612749,79,65,2022-11-01T01:35:27Z,4020000,197.0,170.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,26.06,Missed,,,,,,,,,,
410,PT05M55.00S,2022-11-01T01:35:12.4Z,3,REGULAR,rebound,offensive,[],201950,,,1610612749,79,65,2022-11-01T01:35:12Z,4030000,,,0,,J. Holiday REBOUND (Off:1 Def:4),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,409.0,5.0,4.0,1.0,,,,,
411,PT05M54.00S,2022-11-01T01:35:20.3Z,3,REGULAR,foul,personal,[],1630180,,,1610612749,79,65,2022-11-01T01:35:36Z,4040000,,,0,,S. Bey loose ball personal FOUL (3 PF),"[1630180, 1628975]",1610612765.0,DET,203592.0,loose ball,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,3.0,0.0,Carter,1628975.0,,,,,,,,,,,,
413,PT05M54.00S,2022-11-01T01:35:34.8Z,3,REGULAR,substitution,out,[],203507,,,1610612749,79,65,2022-11-01T01:35:40Z,4060000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M54.00S,2022-11-01T01:35:34.8Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,79,65,2022-11-01T01:35:40Z,4070000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M54.00S,2022-11-01T01:35:43.7Z,3,REGULAR,substitution,out,[],1631093,,,1610612749,79,65,2022-11-01T01:35:57Z,4080000,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M54.00S,2022-11-01T01:35:43.7Z,3,REGULAR,substitution,out,[],1630180,,,1610612749,79,65,2022-11-01T01:35:57Z,4090000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M54.00S,2022-11-01T01:35:43.7Z,3,REGULAR,substitution,in,[],1628977,,,1610612749,79,65,2022-11-01T01:35:57Z,4100000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M54.00S,2022-11-01T01:35:43.7Z,3,REGULAR,substitution,in,[],1630165,,,1610612749,79,65,2022-11-01T01:35:57Z,4110000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M38.00S,2022-11-01T01:36:12.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,72.35545335085413,14.215686274509803,1610612749,79,65,2022-11-01T01:36:24Z,4120000,-179.0,207.0,1,right,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,27.39,Missed,,,,,,,,,,
420,PT05M36.00S,2022-11-01T01:36:15.1Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,79,65,2022-11-01T01:36:15Z,4130000,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,419.0,7.0,5.0,2.0,,,,,
