actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
426,PT02M57.00S,2022-11-28T02:40:00.2Z,3,REGULAR,freethrow,1 of 2,[],1630182,,,1610612742,98,88,2022-11-28T02:40:00Z,4250000,False,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
427,PT02M57.00S,2022-11-28T02:40:12.3Z,3,REGULAR,freethrow,2 of 2,[],1630182,,,1610612742,98,89,2022-11-28T02:40:12Z,4260000,False,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
428,PT02M44.00S,2022-11-28T02:40:25.3Z,3,REGULAR,3pt,Jump Shot,[],202083,72.48685939553219,17.15686274509804,1610612749,98,89,2022-11-28T02:40:31Z,4270000,False,-164.0,206.0,1,right,MISS W. Matthews 26' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
429,PT02M41.00S,2022-11-28T02:40:28.3Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,98,89,2022-11-28T02:40:31Z,4280000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,428.0,2.0,2.0,0.0,,
430,PT02M32.00S,2022-11-28T02:40:37.6Z,3,REGULAR,3pt,Jump Shot,[],1630182,24.917871222076215,9.313725490196079,1610612742,98,92,2022-11-28T02:40:43Z,4290000,False,203.0,182.0,1,left,J. Green 27' 3PT  (7 PTS) (M. Kleber 3 AST),"[1630182, 1628467]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.27,Made,7.0,,,M. Kleber,1628467.0,3.0,,,,,,,,,,,,
432,PT02M15.00S,2022-11-28T02:40:56.9Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612749,98,92,2022-11-28T02:41:07Z,4310000,False,,,0,,M. Kleber shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628467, 203507]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,203177.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,,,
435,PT02M15.00S,2022-11-28T02:42:06.3Z,3,REGULAR,substitution,out,[],201950,,,1610612749,98,92,2022-11-28T02:42:16Z,4340000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M15.00S,2022-11-28T02:42:06.3Z,3,REGULAR,substitution,out,[],1629029,,,1610612749,98,92,2022-11-28T02:42:16Z,4350000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M15.00S,2022-11-28T02:42:06.3Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,98,92,2022-11-28T02:42:16Z,4360000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M15.00S,2022-11-28T02:42:06.3Z,3,REGULAR,substitution,in,[],203915,,,1610612749,98,92,2022-11-28T02:42:16Z,4370000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M15.00S,2022-11-28T02:42:36.6Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,99,92,2022-11-28T02:42:36Z,4380000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
440,PT02M15.00S,2022-11-28T02:43:22.1Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,100,92,2022-11-28T02:43:22Z,4390000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (28 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
441,PT02M02.00S,2022-11-28T02:43:38.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,7.835085413929041,53.18627450980392,1610612742,100,92,2022-11-28T02:44:19Z,4400000,False,-16.0,21.0,1,left,MISS S. Dinwiddie driving floating bank Shot,[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
442,PT02M00.00S,2022-11-28T02:43:40.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,100,92,2022-11-28T02:43:48Z,4410000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,441.0,8.0,5.0,3.0,,
443,PT01M54.00S,2022-11-28T02:43:46.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,96.40275952693824,3.9215686274509802,1610612749,100,92,2022-11-28T02:43:54Z,4420000,False,-230.0,-19.0,1,right,MISS P. Connaughton running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
444,PT01M50.00S,2022-11-28T02:43:49.9Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,100,92,2022-11-28T02:43:49Z,4430000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,443.0,2.0,2.0,0.0,,
445,PT01M48.00S,2022-11-28T02:43:55.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201588,,,1610612742,100,92,2022-11-28T02:44:11Z,4440000,False,,,0,,G. Hill shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[201588, 203915]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,In The Paint (Non-RA),8-16 Center,,,,1627963.0,,,,,,,2.0,0.0,Dinwiddie,203915.0,,,,,,
447,PT01M48.00S,2022-11-28T02:44:14.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203915,,,1610612742,100,93,2022-11-28T02:44:14Z,4460000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (15 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
448,PT01M48.00S,2022-11-28T02:44:16.3Z,3,REGULAR,substitution,out,[],203507,,,1610612742,100,93,2022-11-28T02:44:21Z,4470000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M48.00S,2022-11-28T02:44:16.3Z,3,REGULAR,substitution,in,[],201572,,,1610612742,100,93,2022-11-28T02:44:21Z,4480000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M48.00S,2022-11-28T02:44:32.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203915,,,1610612742,100,94,2022-11-28T02:44:32Z,4490000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (16 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
451,PT01M21.00S,2022-11-28T02:45:00.4Z,3,REGULAR,3pt,Jump Shot,[],201572,70.90998685939553,14.950980392156863,1610612749,100,94,2022-11-28T02:46:04Z,4500000,False,-175.0,221.0,1,right,MISS B. Lopez 28' step back 3PT,[201572],1610612749.0,MIL,step back,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,28.19,Missed,,,,,,,,,,,,,,,,,,
452,PT01M18.00S,2022-11-28T02:45:03.4Z,3,REGULAR,rebound,defensive,[],202722,,,1610612742,100,94,2022-11-28T02:51:15Z,4510000,False,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,451.0,2.0,2.0,0.0,,
453,PT01M18.00S,2022-11-28T02:45:14.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202083,,,1610612742,100,94,2022-11-28T02:45:28Z,4520000,False,,,0,,W. Matthews transition take personal FOUL (2 PF) (Dinwiddie 1 FT),"[202083, 203915]",1610612749.0,MIL,transition take,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Center,,,,203177.0,,,,,,,2.0,0.0,Dinwiddie,203915.0,,,,,,
455,PT01M18.00S,2022-11-28T02:45:39.5Z,3,REGULAR,freethrow,1 of 1,[],203915,,,1610612742,100,95,2022-11-28T02:45:39Z,4540000,False,,,0,,S. Dinwiddie transition take Free Throw 1 of 1 (17 PTS),[203915],1610612742.0,DAL,transition take,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
456,PT01M18.00S,2022-11-28T02:45:53.8Z,3,REGULAR,substitution,out,[],1627827,,,1610612749,100,95,2022-11-28T02:45:59Z,4550000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M18.00S,2022-11-28T02:45:53.8Z,3,REGULAR,substitution,in,[],203501,,,1610612749,100,95,2022-11-28T02:45:59Z,4560000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M04.00S,2022-11-28T02:46:10.7Z,3,REGULAR,2pt,Layup,[],203915,10.5946123521682,33.33333333333333,1610612742,100,95,2022-11-28T02:49:42Z,4570000,False,83.0,47.0,1,left,MISS S. Dinwiddie 9' driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,9.57,Missed,,,,,,,,,,,,,,,,,,
459,PT01M02.00S,2022-11-28T02:46:12.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,100,95,2022-11-28T02:46:15Z,4580000,False,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,458.0,7.0,6.0,1.0,,
460,PT00M48.90S,2022-11-28T02:46:27.3Z,3,REGULAR,turnover,bad pass,[],201572,,,1610612749,100,95,2022-11-28T02:46:35Z,4590000,False,,,0,,B. Lopez bad pass TURNOVER (1 TO),"[201572, 1630182]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left,,,,,1.0,,,,Green,1630182.0,,,,,,,,,,
461,PT00M48.90S,2022-11-28T02:46:27.3Z,3,REGULAR,steal,,[],1630182,,,1610612742,100,95,2022-11-28T02:46:30Z,4600000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
462,PT00M45.60S,2022-11-28T02:46:32.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612742,100,95,2022-11-28T02:46:43Z,4610000,False,,,0,,B. Portis shooting personal FOUL (3 PF) (Green 2 FT),"[1626171, 1630182]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,1162.0,,,,,,,3.0,0.0,Green,1630182.0,,,,,,
464,PT00M45.60S,2022-11-28T02:46:48.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612742,100,95,2022-11-28T02:46:48Z,4630000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M45.60S,2022-11-28T02:47:41.7Z,3,REGULAR,substitution,out,[],1626171,,,1610612742,100,95,2022-11-28T02:48:23Z,4640000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M45.60S,2022-11-28T02:47:41.7Z,3,REGULAR,substitution,out,[],201572,,,1610612742,100,95,2022-11-28T02:48:23Z,4650000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M45.60S,2022-11-28T02:47:41.7Z,3,REGULAR,substitution,in,[],201950,,,1610612742,100,95,2022-11-28T02:48:23Z,4660000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M45.60S,2022-11-28T02:47:41.7Z,3,REGULAR,substitution,in,[],203507,,,1610612742,100,95,2022-11-28T02:48:23Z,4670000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M45.60S,2022-11-28T02:48:25.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630182,,,1610612742,100,95,2022-11-28T02:48:25Z,4680000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
470,PT00M45.60S,2022-11-28T02:48:25.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,100,95,2022-11-28T02:48:25Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,469.0,,,,,
471,PT00M45.60S,2022-11-28T02:48:37.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630182,,,1610612742,100,96,2022-11-28T02:48:37Z,4700000,False,,,0,,J. Green Free Throw 2 of 2 (8 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
472,PT00M39.80S,2022-11-28T02:48:51.9Z,3,REGULAR,foul,personal,[],202722,,,1610612749,100,96,2022-11-28T02:49:02Z,4710000,False,,,0,,D. Bertans personal FOUL (1 PF),"[202722, 202083]",1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,In The Paint (Non-RA),8-16 Right,,,,1627963.0,,,,,,,1.0,0.0,Matthews,202083.0,,,,,,
474,PT00M31.10S,2022-11-28T02:49:16.2Z,3,REGULAR,3pt,Jump Shot,[],1626192,94.69448094612353,3.431372549019608,1610612749,103,96,2022-11-28T02:49:22Z,4730000,False,-233.0,-3.0,1,right,P. Connaughton 3PT  (3 PTS) (G. Antetokounmpo 3 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.28,Made,3.0,,,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,
476,PT00M10.30S,2022-11-28T02:49:38.3Z,3,REGULAR,3pt,Jump Shot,[],203501,31.09395532194481,17.647058823529413,1610612742,103,96,2022-11-28T02:49:48Z,4750000,False,162.0,240.0,1,left,MISS T. Hardaway Jr. 28' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,28.93,Missed,,,,,,,,,,,,,,,,,,
477,PT00M09.60S,2022-11-28T02:49:39.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,103,96,2022-11-28T02:51:25Z,4760000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,476.0,9.0,6.0,3.0,,
480,PT00M03.30S,2022-11-28T02:50:16.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202722,,,1610612749,103,96,2022-11-28T02:50:49Z,4790000,False,,,0,,D. Bertans shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[202722, 203507]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,1162.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,,,
482,PT00M03.30S,2022-11-28T02:50:27.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,104,96,2022-11-28T02:50:27Z,4810000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
483,PT00M03.30S,2022-11-28T02:50:27.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,104,96,2022-11-28T02:50:52Z,4820000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
484,PT00M01.80S,2022-11-28T02:50:29.4Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,104,96,2022-11-28T02:54:49Z,4830000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,483.0,3.0,3.0,0.0,,
485,PT00M00.80S,2022-11-28T02:50:55.6Z,3,REGULAR,3pt,Jump Shot,[],1630182,56.98094612352168,39.705882352941174,1610612742,104,96,2022-11-28T03:25:16Z,4840000,False,51.0,483.0,1,left,MISS J. Green 48' running pullup 3PT,[1630182],1610612742.0,DAL,running pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,48.58,Missed,,,,,,,,,,,,,,,,,,
486,PT00M00.10S,2022-11-28T02:50:56.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,104,96,2022-11-28T02:55:07Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,485.0,,,,,
487,PT00M00.00S,2022-11-28T02:51:06.1Z,3,REGULAR,period,end,[],0,,,1610612742,104,96,2022-11-28T02:51:06Z,4860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,out,['startperiod'],201588,,,1610612742,104,96,2022-11-28T02:53:44Z,4870000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,out,['startperiod'],202083,,,1610612742,104,96,2022-11-28T02:53:44Z,4880000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612742,104,96,2022-11-28T02:53:44Z,4890000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,out,['startperiod'],203507,,,1610612742,104,96,2022-11-28T02:53:44Z,4900000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,out,['startperiod'],1630182,,,1610612742,104,96,2022-11-28T02:53:44Z,4910000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,out,['startperiod'],203501,,,1610612742,104,96,2022-11-28T02:53:44Z,4920000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,out,['startperiod'],202722,,,1610612742,104,96,2022-11-28T02:53:44Z,4930000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,in,['startperiod'],1626171,,,1610612742,104,96,2022-11-28T02:53:44Z,4940000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,in,['startperiod'],201572,,,1610612742,104,96,2022-11-28T02:53:44Z,4950000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612742,104,96,2022-11-28T02:53:44Z,4960000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,in,['startperiod'],1628975,,,1610612742,104,96,2022-11-28T02:53:44Z,4970000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612742,104,96,2022-11-28T02:53:44Z,4980000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,in,['startperiod'],1626174,,,1610612742,104,96,2022-11-28T02:53:44Z,4990000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-11-28T02:53:20.1Z,4,REGULAR,substitution,in,['startperiod'],1629029,,,1610612742,104,96,2022-11-28T02:53:44Z,5000000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-11-28T02:53:45.9Z,4,REGULAR,period,start,[],0,,,1610612749,104,96,2022-11-28T02:53:45Z,5010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M49.00S,2022-11-28T02:54:15.0Z,4,REGULAR,3pt,Jump Shot,[],201950,71.96123521681997,19.362745098039216,1610612749,104,96,2022-11-28T02:55:40Z,5020000,False,-153.0,211.0,1,right,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
504,PT11M46.00S,2022-11-28T02:54:18.0Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,104,96,2022-11-28T02:54:37Z,5030000,False,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,503.0,5.0,5.0,0.0,,
505,PT11M33.00S,2022-11-28T02:54:34.4Z,4,REGULAR,foul,personal,['2freethrow'],201572,,,1610612742,104,96,2022-11-28T02:55:04Z,5040000,False,,,0,,B. Lopez shooting personal FOUL (4 PF) (Doncic 2 FT),"[201572, 1629029]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,1162.0,,,,,,,4.0,0.0,Doncic,1629029.0,,,,,,
507,PT11M33.00S,2022-11-28T02:55:05.7Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,104,97,2022-11-28T02:55:26Z,5060000,False,,,0,,L. Doncic Free Throw 1 of 2 (22 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
508,PT11M33.00S,2022-11-28T02:55:05.7Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,104,97,2022-11-28T02:55:26Z,5070000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
509,PT11M29.00S,2022-11-28T02:55:09.7Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,104,97,2022-11-28T02:55:26Z,5080000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,508.0,1.0,1.0,0.0,,
510,PT11M13.00S,2022-11-28T02:55:42.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628960,89.17542706964521,58.08823529411765,1610612749,106,97,2022-11-28T02:55:47Z,5090000,False,40.0,49.0,1,right,G. Allen 6' driving bank Hook (24 PTS),[1628960],1610612749.0,MIL,driving bank,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,24.0,,,,,,,,,,,,,,,,,
511,PT10M46.00S,2022-11-28T02:56:08.7Z,4,REGULAR,3pt,Jump Shot,[],1626174,21.632720105124836,91.17647058823529,1610612742,106,97,2022-11-28T02:56:14Z,5100000,False,-206.0,151.0,1,left,MISS C. Wood 25' step back 3PT,[1626174],1610612742.0,DAL,step back,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
512,PT10M43.00S,2022-11-28T02:56:11.7Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,106,97,2022-11-28T02:56:14Z,5110000,False,,,0,,B. Portis REBOUND (Off:1 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,511.0,8.0,7.0,1.0,,
